#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b3723//b2370//b1615//b3230//
DpiA-Pasp	b4071//b0722//b0125//b2282//b2531//b2285//b4290//b2852//b3243//b0384//b0973//
DsdC-D-serine	b4471//b0390//b3093//
EvgA-Phosphorylated	b0970//b0929//b2307//b4102//b3753//b3670//b1395//b1706//b4092//b0953//b3478//b0152//b3940//b0571//b1858//
FNR-Fe_reduced	b2975//b0616//b1745//b1904//b3273//b0587//b3912//b2200//b0896//b4139//b1497//b2993//b4439//b3394//b4120//b0039//b2551//b3321//b0345//b2508//b2202//b3093//b1922//b1514//b2276//b3272//b4037//b3960//b1902//b1012//b4013//b0874//b2713//b1511//b2422//b0777//b3356//b3006//b3326//b4194//b2725//b1821//b3365//b3845//b4393//b0345//b1982//b2486//b1882//b2311//b2609//b4115//b2608//b3908//b0756//b0678//b1744//b3319//b2201//b0724//b1244//b2580//b3036//b3329//b1227//b0826//b1617//b4384//b0765//b1136//b4316//b4177//b1296//b2975//b4320//b3266//b3864//b1475//b2601//b4399//b3325//b1745//b4071//b4008//b2710//b0681//b0903//b2759//b1009//b2977//b2312//b2660//b2764//b2236//b1513//b1805//b1301//b0441//b3939//b2913//b1324//b0201//b3423//b2601//b2715//b0179//b1492//b0461//b1398//b0975//b0894//b4383//b0207//b0041//b0125//b3531//b1208//b1736//efeU_2//b3725//b4699//b2277//b3478//b1041//b2760//b2609//b2421//b3167//b0183//b2374//b2482//b0933//b3533//b3243//b0462//b0432//b0778//b2079//b2711//b1010//b3806//b3331//b2312//b3771//b2994//b3728//b2152//b0515//b1718//b4106//b4254//b3117//b2606//b2764//b2063//b0734//b3510//b2236//b2152//b1805//b3116//b3328//b4293//b2236//b0765//b1737//b1113//b1391//b2589//b2202//b3260//b3511//b4094//b3728//b0591//b2107//b4468//b0756//b4237//b1826//b2488//b2802//b3759//b0152//b3926//b3367//b4326//b2805//b2673//b2366//b1287//b1890//b1886//b3242//b1797//b3723//b0720//b3392//b3957//b4460//b0523//b4106//b2009//b2094//b3460//b2287//b1851//b0587//b4451//b4416//b3076//b2507//b3532//b4311//b4120//b0153//b3242//b0430//b2943//b3578//b1531//b3769//b4123//b3134//b1658//b1546//b0587//b0182//b4354//b0429//b2484//b2993//b2284//b1672//b3124//b3970//b2202//b2997//b0618//b0594//b0168//b1669//b4040//b2963//b3588//b4168//b3708//b4702//b4254//b2428//b2428//b2729//b4120//b1398//b1387//b3939//b3212//b3430//b2281//b0432//b4102//b0035//b3771//b4006//b1260//b2726//b0191//b2079//b1265//b2313//b3855//b1621//b3093//b2867//b3008//b1160//b2557//b3668//b1719//b4194//b0619//b3458//b3324//b3581//b2669//b2287//b0754//b1512//b0820//b3326//b3455//b2283//b3615//b2197//b0894//b1475//b4035//b2199//b0724//b4290//b3425//b0032//b2722//b2961//b2234//
FhlA-Formate	b4401//b2163//b2927//b1620//b0606//b3278//b1390//b2721//b1546//b3510//b0759//b0430//b4439//b0347//b2912//b0043//b4376//b1336//b3320//b4003//b1336//b3135//b3476//b1394//b0125//b3722//b4291//b2500//b4194//b4035//
FucR-L-fuculose-1-phosphate	b3749//b3113//b0864//b0429//b1287//b1818//b1732//
Fur-Fe2+	b3904//b3224//b3133//b3510//b1615//b1223//b0903//b1499//b2297//b0593//b3869//b1988//b3608//b3432//b0934//b2076//b2905//b2742//b2726//b2152//b3672//b0388//b1182//b4104//b0390//b2754//b1040//b1297//b3237//b2762//b3959//b1780//b1886//b3057//b2422//b1733//b0778//b3829//b2417//b0785//b3845//b0894//b2818//b0619//b4471//b0953//b3939//b3413//b0154//b2151//b3081//b0678//b2535//b0182//b0679//b0440//b0721//b3852//b0036//b1748//b2660//b3575//b0077//b1621//b2469//b4416//b4291//b4002//b0936//b2284//b3038//b3450//b4039//b2509//b2497//b0605//b4392//b2926//b0273//b4002//b3230//b1396//b2802//b2631//b3902//b1782//b3126//b2750//b4431//b3415//b1021//b1608//b1335//b4175//b1546//b0614//b3236//b1716//b2755//b1540//b2207//b2243//b4406//b3925//b0107//b3076//b4268//b0517//b2205//b0908//b0758//b3667//b3759//b1810//b3769//b0311//b4000//b3564//b3911//b2617//b4197//b0596//b3532//b1112//b0677//b1384//b3870//b4167//b2756//b2927//b0972//b3326//b0334//b1712//ilvG_2//b3859//b1300//b0880//b3461//b3766//
Fur-Mn2+	b0366//b3942//b1798//b1810//b2560//b1593//b1021//b3221//b2068//b2631//b0035//b3071//b2987//b4123//b3477//b3456//b3769//b3241//b0936//b3214//b4177//b3770//b4290//b0616//b0061//yegZ//b2464//b2756//b3392//b4034//b4168//b4093//b3393//b0345//b1797//b4008//b1244//b3460//b1779//b0613//b1009//b2223//b4037//b3161//b3405//b3070//b2942//b0432//b0996//b0945//b0440//b0523//b2976//b1225//b1006//b0368//b3416//b3314//b0484//b2728//b4070//b1885//b2709//b2509//b2282//b2943//b1546//b3957//b0997//b0615//b4506//b0461//b2676//b1391//b4417//b3617//b1244//b4015//b3393//b0353//b4010//b3171//b4471//b1987//b4133//b1264//b1658//b1884//b2369//b0975//b3224//b0682//b0970//b3753//b1272//b2507//b3332//b3366//b3908//b0566//b1129//b0221//b0153//b4265//b1006//b3510//b2310//b1243//b1821//b0450//b0515//b0970//b0565//b2751//b0826//b1501//b2732//b3165//b3708//b2708//b4106//b0080//b2143//b4567//b1744//b1324//b0677//b1388//b2276//b1737//b2729//b1298//b3403//b0311//b3363//b1394//b1002//b2509//b2416//b1621//
GlcC-Acetate	b2763//b1388//b1905//b2076//b2741//b0061//b2094//
GlcC-Glycolate	b2711//b1900//b0931//b1389//b1482//b0311//b4320//
GlrR-Pasp56	b1530//
IclR-pyruvate	b3942//b1205//b1670//b3418//
IdnR-5-ketogluconate	b1265//b0623//b3363//b2205//b3579//b3702//b0339//b2068//
IdnR-Idonate	b1884//b1641//b0115//b4039//b2911//b1719//b1205//b4125//
IlvY-2-acetolactate	b1221//b1672//
IlvY-Alfa-acetohydroxybutirate	b3709//b2852//
IscR-2Fe	b1323//b0978//b1296//b2617//b1817//b0335//b4637//b1540//b2393//b0597//b4037//b3392//b2987//b2407//b3542//b1415//b2726//b4119//b0183//b0723//b2728//b0151//b1641//b2464//b3828//b1548//b3481//b3702//b2589//b4450//b4133//b1796//b0118//b2818//b3092//b4030//b0619//b0975//b1521//b4010//b3366//
LldR-L-lactate	b0726//b2551//b1011//
Lrp-Leucine	b2729//b0814//b1395//b0432//b3942//b2077//b2481//b1205//b4476//b3317//b4018//b3853//b1006//b4200//b1641//b4154//b1622//b3403//b0678//b3481//b3171//b2852//b4249//b0346//b1260//b0933//b4254//b2148//b4292//b2841//b4289//b2198//b1130//b2867//b3766//b3318//b1296//b3212//b0347//b4054//b1733//b3236//b1129//b0205//b2483//b1396//b1885//b3568//b0602//b1814//b2148//b1210//b2236//b0827//b1394//b1020//b1384//b3458//b2200//b2913//b0819//b0335//b0614//b2976//b3493//b2590//b1735//b3971//b0314//b1922//b4511//b2194//b4451//b3357//b4067//b1921//b3134//b1474//b3092//b4194//b4670//b2600//b4326//b3971//b3478//b0388//b4355//b0820//sroD//b2589//b2206//b2570//b0153//b1857//b1263//b2368//b1129//b2957//b1616//b2712//b3405//b2373//b0061//b3543//b0970//b2491//
LsrR	b0399//b0873//b3071//b2963//b2508//b4450//b0933//b3231//b2559//
MalT-ADP-Maltotriose	b0764//b0450//b2583//b1264//b4034//b2912//b3367//b1519//b1782//b0429//
MalT-Maltotriose-ATP	b1900//b3666//b2374//b1002//b2239//b2150//b3418//b0063//b4381//b0675//
MelR-Melibiose	b0118//b3605//b2153//
MetJ-S-adenosylmethionine	b0411//b3172//b0296//b3135//b1397//b2490//b0207//b3749//b4249//b3214//b3759//b2239//b1300//b2805//b0758//
MetR-L-homocysteine	b3231//b0874//b2312//b3366//b3429//
MhpR-3-DHPP	b2609//b0755//b3035//b4698//b3331//b3940//
MhpR-3HPP	b0980//b4187//b2803//b3170//b4637//b2287//
MntR-Cd2+	b1007//b0861//b0681//b3971//b2194//
ModE-MoO42-	b2489//b3333//b3260//b1747//b3905//b2009//b3477//b1208//b2609//b0124//b1389//b1537//b2589//b1244//b3806//b2663//b0365//b1322//b1336//b0827//b4094//b0895//b3213//b2904//b2155//b3231//b3394//b0199//b2673//b2194//b1970//b0729//b3134//b3766//b3493//b4417//b0678//b0112//b3392//b0602//b3532//b4013//b4037//b2720//b1761//b4209//
NarL-Phosphorylated	b3669//b3469//b1748//b1243//b0338//b2722//b4266//b1211//b0378//b1429//b4417//b0862//b2498//b3319//b0181//b4014//b1547//b0928//b1889//b2152//b4093//b4502//b4168//b3530//b4194//b0191//b0553//b3578//b0970//b2281//b2407//b0620//b4079//b0776//b1821//b0929//b0903//b3605//b3750//b2491//b1041//b2707//b1043//b2666//b3116//b4237//b2282//b2221//b3726//b1902//b4018//b0775//b2866//b4254//b3166//b3332//b0202//b4138//b0998//b0598//b0591//b4132//b3429//b2499//b1210//b0184//b0335//b0400//b3748//b4119//b0980//b1287//b0522//b2614//b0935//b0586//b1338//b3453//b2282//b1900//b4511//b3531//b0595//b0590//b0592//b0110//b0974//b3261//b1515//b3544//b3057//b2925//b0039//b4698//b1127//b3769//b1737//b3091//b0368//b2281//b1009//b4068//b0723//b4006//b1706//b1021//b2492//b0116//b3851//b3367//b2710//b1743//b1211//b0203//b0331//b3581//b2151//b2803//b0517//b3117//b4151//b1615//b3438//b2530//b3237//
NarP-Phosphorylated	b3853//b3938//b3332//b3432//b0591//b1535//b2805//b2243//b1622//b0775//b1620//b0203//b3169//b2666//b2279//b3752//b1714//b1012//b0587//b1850//b2996//b2092//b1511//b3222//b1041//b3221//b2866//b3424//b3926//b3580//phnE_2//b1531//b3260//b2713//b4006//b0841//b4035//b4241//b1024//b0979//b2029//b1022//b4167//b2943//b3582//b0078//b2732//b4309//b4698//b0181//
NhaR-Na+	b2215//b0864//b3939//b3328//b4354//b3356//b2716//
NikR-Cd2+	b3365//b0335//b4018//b1852//b3452//b0602//
NikR-Co2+	b3324//b1517//b2671//b2194//b2997//b3912//
NikR-Cu2+	b3437//b0377//b4476//b4200//b4009//b4098//
NikR-Ni2+	b4096//b0429//b4426//b1891//b2415//b3860//
NikR-Zn2+	b0574//b0614//b3311//b0240//b0728//b3702//
NrdR-ATP	b2608//b0589//b1499//b3576//b3926//b4393//b4062//b2588//b0979//
NrdR-Zn2+	b4187//b3117//b2374//b0203//b2279//b2490//b0602//b4397//b2799//
NrdR-dATP	b2803//b0583//b0516//b1011//b2964//b1493//b4160//b2673//b2731//
NsrR-2Fe	b2614//b4203//b4288//b2106//b0764//b0201//b1211//b3941//b1392//b0221//b0168//b2799//b1973//b2728//b3170//b0597//b3127//b1039//b3860//b3864//b3273//b4073//b2311//b4467//b2720//b2417//b1395//b1518//b1037//b2531//b1613//b1429//b0118//b3095//b3261//b0156//b3543//b4384//b1336//b0335//b0620//b0860//b3579//b2925//b0336//b3521//b4132//b4401//b4019//b4187//b4293//b1227//b2841//b3864//b3540//b3006//b1222//b0383//b3575//b2583//b3273//b2711//b1102//b3905//b4002//b2707//b0589//b3574//b0034//b4111//b3429//b4309//b4317//
PhoB-Phosphorylated	b2607//b4239//b2476//b4382//b1613//b2583//b2078//b2224//b4195//b3404//yegZ//b1712//b4267//b2491//b0020//b2490//b0037//ilvG_1//b0764//b3026//b3277//b3568//b1521//b3113//b2415//b1430//b3580//b4705//b1336//b0184//b3758//b1528//b4431//b2430//b4203//b0570//b1656//b4401//b4198//b3332//b2155//b1324//b1008//b4168//b2240//b2841//b3365//b2106//b3957//b1655//b2281//b3533//b0819//b2961//b1684//b0062//b2662//b0484//b1111//b3574//b1519//
PhoP-Phosphorylated	b1321//b2937//b3588//b2580//b2614//b2279//b0683//b1745//b4174//b2990//b3236//b3171//b2528//b1338//b1535//b0593//b0341//b1385//b2912//b2590//b3363//b2171//b3092//b2341//b3329//b0078//b2535//b0020//b4120//b0723//b3222//b1476//b2370//b3242//b3366//b4671//b3565//b0178//b3828//b0349//b0996//b1041//b2755//b0557//b2368//b3441//b1043//b2485//b1673//b4201//yegZ//b3272//b4637//b2580//b1321//b2476//b0785//
PrpR-2-methylcitrate	b1882//b3169//b0733//b3395//b3265//
PurR-Guanine	b3332//b4067//b2151//b0805//b0887//b4195//b4367//b2709//b3368//b0033//b3164//b1113//b2485//b1654//b2423//b3416//b4266//b2977//b2278//b0595//b2430//b2212//b4315//b3166//b2925//b0894//b1392//b2009//b2717//b0618//b3701//b2732//b4018//b1819//
PurR-Hypoxanthine	b0341//b4101//b0682//b3454//b2601//b4139//b1430//b1385//b4320//b3091//b0108//b0340//b3748//b4124//b3574//b2424//b0907//b2489//b2721//b2414//b3769//b4592//b1322//b2801//b3938//b4093//b1654//b1415//b0755//b0273//b4397//b0203//b3329//b2095//
QseB-Phosphorylated	b0313//b1907//b1299//b2285//
RhaR-L-rhamnose	b2977//b0615//
RhaS-L-rhamnose	b0125//b4288//b4160//b3541//b2979//b1885//
RstA-Phosphorylated	b2764//b3905//b2669//b2489//b4154//b4671//b3907//b3227//b1846//b0182//
SoxR-2Fe_oxydized	b0889//b0038//b1743//b0118//
TorR-Phosphorylated	b2996//b0595//b0411//b3117//b4367//b3578//b2977//b1973//b2727//b1814//
TrpR-Tryptophan	b2731//b4265//b4399//b0484//b2715//b2606//b3669//b2553//b4324//b3509//b2487//b2674//
TyrR-L-tryptophan	b1041//b4123//b1973//b3330//b2731//b4040//b2957//b0588//b3773//b3863//b2838//b4030//b3569//b0078//
TyrR-Phenylalanine	b2282//b3115//b3617//b0349//b0805//b2728//b3113//b2208//b2705//b3357//b2199//b1613//b3133//b3368//
TyrR-Tyrosine	b3077//b1511//b2965//b0861//b1719//b3750//b1407//b1298//b0726//b3168//b4033//b0720//b1011//b2207//
UhpA-Phosphorylated	b1611//
XapR-xanthosine	b0570//b3316//
XylR-Xylose	b4400//b1391//b2242//b3772//b1111//b1826//
ZntR-Cd2+	b1225//
ZntR-Hg	b1499//
ZntR-Zn2+	b1205//
ZraR-Phosphorylated	b2279//b4058//b2484//
Zur-Zn2+	b1394//b0353//b1621//b3096//b0107//b3859//
