#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b2584//b4670//b0754//b0978//
ChbR-Monoacetylchitobiose-6P	b3911//b0959//b0314//b0864//b3904//b2373//
CpxR-Phosphorylated	b2231//b1039//b2203//b2279//b4118//b2491//b4198//b2366//b0460//b3708//b3458//b1112//b2631//b2762//b2600//b0997//b3579//b3748//b2500//b1805//b0041//b3428//b4322//b0344//b3564//b4289//b1212//b1621//b0972//b1111//b1241//b1265//b2721//b3542//b3615//b0594//b1857//b3667//b1296//b2369//b0598//b1501//b3172//b1111//b0785//b1810//b2283//b0594//b2146//b2705//b3604//b1002//b3126//b3771//b0805//b1189//b1683//b0621//b0861//b3540//b0516//b3609//b2373//b1655//b3093//b1669//b1020//b1516//b1384//
CreB-Phosphorylated	b1208//b4010//b1532//b3135//b4264//b1780//b3168//b0064//b1889//
CueR-Ag	b3902//b0997//b4102//b4376//b2916//b0934//b4671//
CueR-Cu+	b2608//b4100//b3571//b0613//b2406//b1615//b3751//
CuerR-Au	b3212//b4098//b3905//b3942//b1212//b1130//b1392//
CusR-Pasp	b3773//b1499//b3831//b3450//b3167//b1042//b3942//b0564//b3709//b2196//b2204//b3231//
CynR-Cyanate	b0729//b2535//b2661//b3603//
CysB-N-acetyl-L-serine	b1189//b3568//b3240//b0042//b3133//b2231//b0895//b2588//b2671//b1127//b0593//b1513//b4014//b4265//b1497//b2554//b4153//b1517//b4669//b0764//b0124//b3113//b3319//b0622//b1160//b1654//b3166//b0411//b1881//b0019//
CysB-O-acetyl-L-serine	b0389//b0887//b4122//b3750//b2153//b0726//b1010//b0048//b3700//b3260//b1901//b2341//b0440//b3608//b3392//b4209//b2758//b4194//b2205//b1735//b3275//b0517//b2673//b1385//b3565//b3583//b2579//b2560//b3117//b0340//b4317//
DcuR-Phosphorylated	b1745//b3480//b2393//b3241//b3365//b3605//b1680//b2500//b3530//
DnaA-ATP	b4309//b1042//b3753//b1616//b2708//b2938//b0441//b2590//b0872//b3425//b4072//b2509//
DpiA-Pasp	b1391//b1272//b1858//b3961//b0880//efeU_2//b3721//b3430//b3511//b4032//b0034//
DsdC-D-serine	b0199//b0044//b1038//
EvgA-Phosphorylated	b3669//b0573//b1532//b0614//b1617//b2208//b4019//b1041//b2559//b1227//b4101//b0340//b1009//b4123//b2704//
FNR-Fe_reduced	b0998//b1247//b0777//b2416//b3829//b0346//b0338//b2470//b1336//b2750//b4663//b0977//b0400//b4637//b1670//b3530//b3757//b3212//b1738//b4151//b4698//b1890//b4024//b2094//b2530//b0154//b3212//b1889//b0894//b4384//b3072//b3957//b2235//b1515//b4399//b1798//b3772//b4431//b3368//b3414//b0595//b4072//b2728//b3223//b4291//b1395//b4122//b0729//b2234//b4039//b2759//b4008//b0886//b3395//b3582//b0203//b1241//b3707//b1670//b0583//b1805//b1852//b4032//b0754//b3970//b2976//b0945//b1395//b2573//b2464//b4006//b3275//b1714//b3934//b0151//b0033//b4311//b0591//b1781//b4417//b4382//b2406//b3224//b0781//b3453//b2278//b0565//b3604//b2725//b2470//b4322//b2705//b3057//b0106//b2702//b4471//b0064//b3493//b3272//b1704//b3230//b2096//b1261//b3599//b1717//b0451//b1519//b0756//b1781//b4194//b2284//b1673//b2551//b1970//b2531//b0240//b2309//b2710//b2704//b0782//b4355//b1747//b0377//b1597//b3212//b1594//b3008//b1781//b3243//b3334//b1287//b1671//b3321//b1430//b2752//b4471//b3852//b4201//b0523//b2757//b1337//b1102//b2818//b3749//b3243//b1846//b0333//b2421//b1671//b2666//b2290//b1247//b2309//b3035//b4323//b1744//b0199//b1780//b3115//b1684//b0977//b3230//b4367//b2926//b3414//b0450//b4292//b3314//b3461//b1392//b1415//b1009//b2152//b4468//b4438//b4196//b0860//b2421//b0192//b0365//b2671//b1517//b4101//b3404//b0959//b2429//b3324//b4663//b2963//b2481//b3393//b1301//b0678//b3329//b1130//b3223//b2663//b4316//b0484//b4376//b4193//b0112//b1761//b3222//b0979//b2705//b2284//b4037//ilvG_2//b0182//b1287//b4076//b3081//b3124//b3854//b2221//b3076//b3243//b4376//b0114//b4290//b4318//b2211//b0484//b1205//b0588//b1252//b1212//b1500//b3926//b1857//b4016//b2341//b1475//b3672//b1301//b3025//b0168//b2799//b1531//b4669//b0192//b4036//b3135//b2415//b3038//b3578//b1272//b3231//b1904//b1299//b3908//b3968//b2221//b0038//b0037//b0201//b4124//b0896//b2729//b0679//b2428//b0048//b4069//b2107//b1244//b2712//b0720//b1276//b2149//b2979//b3231//b2094//b3723//b3568//b3579//b0349//b3364//b4122//b0110//b0032//b0335//b2614//b0782//b4131//b1008//b1745//b1970//b1885//b2464//b0774//b4093//b0886//b2491//b0679//b2925//b3241//b4035//b4240//b3331//b2725//b0805//b3076//b4152//b4264//
FhlA-Formate	b2085//b3461//b2310//b1671//b2583//b3605//b2759//b0062//b4006//b3168//b4194//b0042//b1719//b4095//b1738//b4014//b3753//b3260//b2078//b4400//b4018//b2290//b3356//b3969//b2669//b1736//b3771//b0614//b1335//b2760//
FucR-L-fuculose-1-phosphate	b3008//b3423//b1388//b2079//b0390//b2609//b2597//
Fur-Fe2+	b0062//b0042//b1040//b3702//b3037//b4317//b1222//b3934//b1220//b2840//b4172//b3672//b3429//b1537//b4040//b0184//b1497//b3081//b3493//b0595//b0343//b2711//b2483//b0184//b0720//b4069//b0903//b3864//b1007//b3771//b1857//b2712//b1858//b3272//b3320//b0197//b3415//b3493//b3540//b3424//b1160//b0980//b2200//b2222//b1732//b4400//b1684//b2221//b1814//b1852//b1323//b3243//b2096//b2198//b4174//b0339//b4119//b3667//b0613//b2236//b2868//b2085//b0032//b2077//b3707//b0199//b4699//b3599//b1743//b2673//b4268//b3425//b1921//b2206//b3851//b0109//b2671//b2029//b0681//b0895//b1265//b3049//b3869//b2804//b2961//b1421//b0201//b0440//b3846//b4092//b2675//b3213//b3428//b1858//b0388//b2197//b2146//b4431//b3236//b0553//b4238//b2310//b2341//b2091//b0587//b4160//b3327//b1256//b3260//b4354//b1101//b4400//b1256//b2393//b0776//b3753//b3081//b3076//b3971//b4384//b2236//b1112//b0973//b1814//b1857//b2530//b2415//b3770//b3123//b4318//b4367//b1782//b3756//b0399//b3008//b0398//b1043//b2280//b2205//b2476//
Fur-Mn2+	b1540//b4439//b3927//b0166//b0334//b4233//b2716//b1818//b3708//b0617//b4237//b3727//b1743//b4376//b4174//b2415//b1658//b1530//b2076//b1905//b3278//b1905//b3860//b0903//b2223//b2287//b1398//b2491//b0588//b1207//b3365//b1129//b3393//b2676//b1225//b1474//b2092//b0199//b2911//b0221//b0033//b0019//b0450//b0115//b2801//b2764//b4599//b1715//b3425//b0461//b2372//b0400//b0564//b2074//b2964//b3480//b1392//b0517//b0313//b2975//b3164//b0977//b2703//ilvG_1//b2614//b0587//b0334//b4002//b1669//b2309//b2199//b2093//b2232//b2712//b4318//b3757//b3576//b2943//b2661//b3450//b3580//b0336//b2730//b1474//b0605//b4102//b0396//b1498//b0764//b0935//b4059//b1012//b0177//b3363//b1684//b2706//b1384//b1252//b0440//b0202//b0617//b1737//b4100//b4416//b0606//b4441//b2703//b1901//b0755//b4202//b3212//b3124//b1323//b3582//b0523//b0346//b0296//b2994//b2367//b4099//b2373//b3531//b2241//b1210//b3476//b1514//b1482//b2430//b4167//b2078//b0586//b2366//b1102//b0062//b3572//b3450//b1036//b2429//b1889//b0330//
GlcC-Acetate	b0553//b3394//b2085//b2342//b2866//b1612//b3458//
GlcC-Glycolate	b2759//b0757//b3170//b2276//b0765//b0368//b4450//
GlrR-Pasp56	b4506//
IclR-pyruvate	b1682//b0974//b0681//b1613//
IdnR-5-ketogluconate	b2490//b2535//b0192//b4310//b3424//b2341//b3417//b1881//
IdnR-Idonate	b3588//b0553//b3902//sroD//b0595//b1322//b3750//b2708//
IlvY-2-acetolactate	b2752//b2975//
IlvY-Alfa-acetohydroxybutirate	b0935//b0679//
IscR-2Fe	b3165//b3581//b3454//b3430//b2156//b2417//b3454//b0178//b0934//b3528//b0727//b2818//b3830//b3581//b4241//b0114//b1597//b4073//b1226//b3726//b0337//b3564//b3564//b1805//b4007//b4095//b2606//b2703//b1011//b0573//b4320//b2499//b2207//b1384//b1883//b0957//b3223//b1716//b0758//b3828//b1160//
LldR-L-lactate	b0383//b0777//b4068//
Lrp-Leucine	b3450//b3266//b3025//b4637//b3081//b4438//b4265//b2374//b2068//b4079//b3509//b0166//b3404//b3667//b0077//b1498//b3359//b2156//b3908//b2702//b3072//b2977//b4592//b4426//b1037//b3410//b4032//b1537//b2068//b2673//b4397//b1684//b1597//b2554//b2198//b2580//b3166//b1511//b3164//b1594//b3363//b1189//b4194//b1743//b0606//b3123//b0330//b2407//b0826//b2313//b3759//b2925//b4699//b0039//b0077//b4175//b4075//b0350//b1826//b2975//b2709//b2727//b2476//b2702//b1265//b0383//b4111//b0043//b2068//b1732//b1008//b2663//b3752//b0199//b0777//b1207//b2288//b4209//b3026//b0929//b0398//b1920//b0572//b2702//b1540//b0340//b2572//b3212//b0189//b4016//b2980//b1205//b1805//b0192//b1532//b1265//b0383//b2727//b2407//b1902//b2606//b3455//b2341//b4400//b0020//b2414//
LsrR	b3242//b1430//b2278//b0591//b1548//b2199//b4384//b2726//b0595//
MalT-ADP-Maltotriose	b1220//b3938//b2993//b3026//b2987//b3265//b3277//b4003//b4122//b2464//
MalT-Maltotriose-ATP	b1324//b2503//b4018//b0722//b2367//b3416//b2804//b1814//b3214//b4702//
MelR-Melibiose	b2994//b3667//b3418//
MetJ-S-adenosylmethionine	b3577//b2723//b2106//b0184//b2559//b3908//b1243//b4241//b2424//b4072//b4069//b0756//b0078//b2732//b1260//
MetR-L-homocysteine	b3329//b0523//b3230//b3831//b3081//
MhpR-3-DHPP	b2742//b2392//b3265//b1252//b3528//b0034//
MhpR-3HPP	b0451//b4376//b2709//b3769//b1265//b1102//
MntR-Cd2+	b1746//b4070//b4705//b3413//b1272//
ModE-MoO42-	b4125//b2310//b2311//b0334//b2838//b0929//b2980//b0721//b3572//b0678//b4037//b0312//b3413//b0595//b0928//b0675//b1982//b1718//b1020//b0675//b4002//b3530//b0970//b2925//b1131//b2078//b0592//b2911//b0044//b3481//b3669//b3364//b4238//b4008//b0107//b2492//b3164//b1388//b1887//b1002//b1907//b2484//b4100//b3969//b2284//b2308//
NarL-Phosphorylated	b2423//b0201//b0734//b3530//b3367//b2980//b2143//b3222//b2674//b0182//b1805//b1887//b2234//b0428//b2286//b3049//b0337//b3750//b0335//b3530//b2903//b3364//b2291//b3116//b3316//b4174//b3938//b3781//b3260//b1782//b3479//b4249//b0431//b2092//b0351//b2106//b2551//b0889//b3275//b4511//b0343//b2236//b4074//b2306//b3493//b0348//b4024//b1621//b4152//b3749//b0178//b0565//b4195//b1415//b3723//b0758//b3126//b4003//b0441//b2730//b0041//b2732//b3324//b0872//b3774//b2963//b2676//b1512//b4265//b4671//b0109//b1672//b0450//b3927//b0781//b0584//b0181//b4450//b3277//b3424//b0123//b0995//b2606//b2306//b3541//b2757//b1011//b3701//b2342//b0150//b2485//b2152//b4174//b2840//b2231//b0903//b2719//b4018//b3223//b0398//b1024//b1429//b3906//b3860//b0335//b0399//b0240//b3318//b2491//b1743//b4063//b3134//b2470//b1020//b4290//b0114//b4019//b3132//b1798//b3458//b0199//b4139//b2703//b3331//b3830//
NarP-Phosphorylated	b2580//b4287//b2706//b1264//b4383//b2591//b3161//b2751//b4431//b1674//b1683//b0722//b4101//b0460//b4320//b0192//b1002//b3116//b3453//b2483//b1287//b4290//b3854//b1297//b3394//b2212//b0205//b0038//b0179//b1224//b2963//b3025//b4151//b1511//b0957//b3581//b4097//b1988//b0168//b0198//b3225//b1006//b2281//b2198//b2750//b2727//b3164//b3460//b4431//b0199//
NhaR-Na+	b2560//b2308//b3667//b2976//b2597//b2068//b2485//
NikR-Cd2+	yegZ//b4203//b2731//b1111//b0078//b3320//
NikR-Co2+	b2911//b4318//b3543//b0583//b0929//b3325//
NikR-Cu2+	b3236//b2676//b0589//b1587//b1738//b1211//
NikR-Ni2+	b2239//b3532//b0313//b0995//b4699//b3225//
NikR-Zn2+	b1300//yegZ//b3035//b2662//b1012//b2584//
NrdR-ATP	b2867//b3749//b3123//b1681//b2283//b2757//b2483//b2943//b0061//
NrdR-Zn2+	b0335//b4125//b1621//b0403//b0183//b4702//b2306//b0484//b0161//
NrdR-dATP	b1205//b3863//b1622//b2961//b3455//b0729//b1814//b1970//b0198//
NsrR-2Fe	b1655//b0440//b2375//b3758//b4384//b4073//b0349//b3968//b3543//b4073//b0430//b3531//b4169//b3961//b3081//b3274//b2841//b1021//b3134//b1641//b2630//b0826//b3132//b0390//b0432//b2077//b4431//b3165//b0723//b3207//b2152//b3132//b2572//b1334//b2757//b0571//b3583//b3224//b1512//b4005//b3869//b0041//b2719//b3971//b3509//b1590//b3493//b2469//b2840//b1511//b2092//b2155//b3912//b1535//b4018//b2372//b0032//b1684//b1002//b0598//b3224//b1888//b1594//b3577//b1037//b0683//b2243//b3544//b0034//b4264//b2364//b1324//b0602//
PhoB-Phosphorylated	b0574//b2364//b2554//b2758//b2407//b4118//b4309//b3667//b1888//b0970//b0619//b1324//b2208//b4014//b3096//b3231//b1042//b2068//b2406//b2203//b0597//b2153//b4013//b0342//b1226//b2341//b0296//b1387//b4039//b3583//b4071//b0390//b2484//b4076//b0684//b3224//b2868//b2760//b2106//b2078//b4054//b1300//b2075//b0034//b1810//b0040//b0812//b2762//b3688//b2310//b2234//b0973//b3327//b1127//b1337//b0592//b1715//b4093//b3968//b4138//b0934//
PhoP-Phosphorylated	b3265//b0064//b2573//b0342//b3610//b1987//b2091//b3116//b1746//b0384//b2584//b2488//b0774//b1881//b1398//b3241//b2673//b2484//b0041//b4324//b3214//b2076//b0783//b2977//b3509//b3113//b1397//b1297//b0595//b0720//b2422//b2196//b2608//b1882//b1655//b1024//b2296//b0397//b4195//b3845//b0995//b1388//b3925//b1782//b0755//b3409//b3670//b0349//b2306//b4033//b0019//b0181//b0183//b2709//b2308//b0774//b3329//
PrpR-2-methylcitrate	b3958//b0314//b2286//b3567//b3438//
PurR-Guanine	b3166//b4249//b4104//b1735//b2310//b2661//b3172//b4100//b1160//b1890//b4401//b1747//b3568//b3616//b2063//b2717//b0574//b3970//b3753//b4476//b3749//b4400//b0048//b0597//b0153//b1226//b1797//b4098//b2284//b4202//b1394//b0440//b0399//b2718//
PurR-Hypoxanthine	b0904//b1732//b3166//b2281//b4062//b3461//b3449//b1011//b3508//b0979//b0396//b0873//b1415//b1857//b3528//b0826//b2704//b4293//b2278//b0341//b2508//b0190//b1733//b2211//b4111//b4015//b0564//b1921//b2841//b0178//b4040//b4002//b0125//b3481//
QseB-Phosphorylated	b2201//b0037//b0931//b1296//
RhaR-L-rhamnose	b3770//b1717//
RhaS-L-rhamnose	b1022//b4009//b3571//b1392//b1616//b3958//
RstA-Phosphorylated	b0613//b2497//b0589//b3214//b3672//b0515//b0048//b3070//b0389//b4599//
SoxR-2Fe_oxydized	b1588//b4003//b0622//b1499//
TorR-Phosphorylated	b2368//b1851//b0763//b0061//b1621//b2716//b3577//b4010//b1040//b2284//
TrpR-Tryptophan	b4268//b3572//b3424//b1717//b4168//b0240//b0111//b3135//b2551//b0384//b4154//b1512//
TyrR-L-tryptophan	b3569//b2196//b3455//b4160//b0583//b2499//b1222//b2741//b1296//b3240//b0826//b2703//b0862//b0112//
TyrR-Phenylalanine	b1127//b0937//b2287//b3610//b2242//b1212//b4168//b3212//b0460//b0980//b0396//b4131//b3096//b2151//
TyrR-Tyrosine	b0367//b1920//b1385//b1392//b0203//b0995//b1654//b0167//b0590//b2718//b2751//ilvG_1//b0996//b3479//
UhpA-Phosphorylated	b1492//
XapR-xanthosine	b3363//b2868//
XylR-Xylose	b0722//b0189//b2147//b1732//b4209//b2202//
ZntR-Cd2+	b2306//
ZntR-Hg	b0048//
ZntR-Zn2+	b1588//
ZraR-Phosphorylated	b3724//b4198//b1221//
Zur-Zn2+	b4399//b2364//b2977//b2221//b4033//b2663//
