#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b1223//b1714//b3770//b2528//
CueR-Cu+	b3394//b2285//b3906//b2716//b2092//b4104//b3231//
CuerR-Au	b3771//b3367//b3581//b1745//b4076//b2223//b3707//
CusR-Pasp	b4460//b1024//b0043//b0812//b2152//b1546//b2430//b3457//b1272//b0177//b1798//b2198//
CynR-Cyanate	b4133//b3906//b0724//b1519//
CysB-N-acetyl-L-serine	b3968//b2148//b0167//b2498//b4194//b1227//b2553//b3449//b0778//b2742//b3132//b2009//b1190//b1111//b3829//b4133//b0152//b2912//b0820//b1669//b1746//b4670//b2927//b1882//b2990//b3393//b2485//b4502//b1387//b1398//
CysB-O-acetyl-L-serine	b1208//b0784//b2491//b2222//b3725//b4392//b4450//b2204//b3749//b0431//b3272//b0440//b4125//b2866//b1016//b2306//b2507//b2417//b0038//b4292//b3227//b3265//b4006//b2990//b0183//b4138//b0178//b4502//b1889//b0429//b3431//
DcuR-Phosphorylated	b3870//b2205//b4014//b3364//b2760//b4002//b4417//b2151//b2375//
DnaA-ATP	b4397//b4007//b1323//b3582//b4033//b2724//b1007//b3603//b3266//b3911//b2755//b3688//
DpiA-Pasp	b3938//b1681//b3133//b3852//b3940//b0975//b1062//b3365//b3409//b0114//b1857//
DsdC-D-serine	b2965//b1493//b1323//
EvgA-Phosphorylated	b0032//b2197//b3451//b1826//b2407//b1673//b1670//b3414//b2393//b0572//b2063//b2485//b0583//b3318//b2841//
FNR-Fe_reduced	b2150//b0390//b4069//b4072//b0207//b0345//b0450//b0342//b1160//b4698//b0933//b0729//b0621//b2312//b0724//b2407//b0346//b2212//b1706//b2663//b1037//b1716//b4076//b1130//b2583//b3567//b1615//b3854//b3773//b4202//b1515//b4381//b1530//b2722//b4099//b0347//b0812//b0431//b1302//b1904//b4309//b4062//b4426//b4670//b2282//b2242//b2146//b2583//b2675//b0517//b4354//b4129//b3577//b2204//b0191//b2223//b0887//b2211//b0618//b1499//b1323//b3169//b2492//b3700//b1205//b2916//b0431//b0997//b0722//b4033//b4293//b2208//b3272//b0204//b0484//b0623//b2709//b1617//b3583//b0366//b4702//b0616//b1681//b1748//b2241//b4159//b3164//b2572//sroD//b1334//b4040//b1397//b3116//b3868//b1547//b1734//b1620//b0574//b2660//b1210//b1011//b4265//b3574//b3722//b0980//b4592//b0330//b0682//b2977//b2707//b0398//b1537//b2759//b4071//b3451//b2152//b0759//b2707//b4013//b2489//b3008//b2676//b4367//b0365//b3727//b1681//b3479//b4439//b4705//b3425//b4062//b4037//b2369//b2741//b3415//b1852//b1779//b2752//b4705//b3311//b2276//b2288//b3773//b3394//b4054//b3774//b1747//b2675//b3542//b0972//b0344//b2465//b2290//b2708//b2297//b0366//b1746//b2662//b1499//b1798//b1300//b1715//b4015//b4092//b1429//b3424//b3331//b2482//b1211//b3071//b3113//b0151//b0151//b2417//b0757//b4174//b0189//b4382//b3357//b2491//b3610//b4151//b3231//b0619//b2728//b1747//b0678//b2492//b3363//b3096//b2152//b4123//b1712//b0571//b3478//b1540//b1225//b1421//b4400//b1885//b3212//b2171//b1517//b4417//b3458//b3616//b2509//b2211//b0814//b0031//b4476//b3700//b1590//b3413//b1189//b3601//b1482//b4004//b0606//b2367//b3604//b3072//b4249//b4291//b3417//b1672//b1244//b3071//b0183//b3543//b3213//b1337//b3333//b2710//b2553//b0037//b4397//b3441//b4036//b0348//b0595//b4054//b1846//b4098//b1548//b1736//b0895//b4323//b3410//b1589//b0221//b0765//b0388//b0341//b3451//b1746//b2368//b1588//b3700//b1736//b3359//b4177//b2372//b0178//b1006//b1498//b2465//b4393//b4035//b1669//b0589//b0571//b1037//b3569//b3415//b3532//b2283//b2980//b1817//b2926//b2977//b3414//b2614//b4468//b3600//b1712//b3395//b3328//b0150//b3072//b2987//b0979//b4173//b3415//b0904//b1905//b0889//b3616//b0598//b2977//b3243//b0340//b3569//b1263//b3367//
FhlA-Formate	b3852//b2943//b3092//b4705//b4355//b0398//b1826//b3583//b0451//b2913//b1513//b4111//ilvG_1//b3477//b4120//b3852//b0366//b4266//b3272//b4104//b0572//b4035//b0116//b3408//b3125//b2465//b1594//b4367//b2373//b2206//
FucR-L-fuculose-1-phosphate	b2488//b2938//b0880//b4416//b0183//b2725//b1396//
Fur-Fe2+	b3171//b3261//b0398//b0403//b4138//b3316//b3095//b0152//b1207//b3394//b2723//b2370//b4033//b1225//b2663//b2675//b1817//b1394//b2708//b4203//b0116//b0383//b3426//b4132//b0756//b3672//b4416//b0429//b4187//b3542//b0114//b4441//b0063//b1516//b4171//b1518//b0975//b3603//b2484//b3969//b3599//b3769//b1591//b4441//b2631//b0111//b1207//b3770//b1532//b0345//b1819//b4197//b1245//b1885//b3566//b3907//b4314//b1501//b1669//b2661//b1023//b3702//b1656//b0180//b4233//b0107//b3450//b3957//b1012//b4213//b2085//b3726//b2758//b0592//b0350//b2312//b1734//b1905//b3540//b2660//b3366//b0178//b4102//b0312//b0681//b1712//b1246//b2904//b2676//b3006//b1515//b2671//b4406//b1682//b1593//b1594//b3453//b3510//b3093//b3542//b3214//b3441//b3242//b3118//b1002//b0862//b3564//b0972//b2146//b0863//b1521//b0615//b3750//b0344//b1746//b2201//b1716//b3481//b4171//b3828//b4102//b1301//b2203//b0586//b4006//b3325//b2497//b3771//b1189//b3135//b1275//b3315//b0861//b3671//b4094//b2631//b4119//b3766//b0182//b3314//
Fur-Mn2+	b2729//b0764//b4599//b3081//b1852//b4096//b2913//b2530//b3319//b0606//b3414//b1733//b4367//b3428//b2925//b1819//b2559//b4174//b4400//b2718//b0350//b2076//b2800//b0178//b0429//b3224//b4265//b2375//b2990//b2990//b1537//b1022//b0615//b0998//b3070//b1671//b2801//b0337//b0619//b0953//b3324//b2531//b1208//b0977//b1388//b3477//b3127//b1748//b2759//b3057//b2731//b0729//b1260//b2153//b3437//b1622//b3904//b2601//b2076//b2925//b3528//b1882//b2757//b0928//b1883//b0114//b4242//b2916//b2194//b1517//b2588//b2499//b3940//b4315//b0061//b3325//b0623//b3414//b2630//b4242//b0400//b0353//b4213//b3135//b3330//b3368//b2529//b0190//b2609//b0032//b1006//b4095//b2726//b3172//b0339//b3533//b1715//b0389//b2535//b2342//b3172//b0754//b3616//b2964//b3701//b0953//b1718//b2430//b4071//b3429//b1535//b3477//b0367//b4073//b4035//b1521//b4323//b0113//b2490//b1617//b1518//b0383//b3431//b2096//b3934//b2208//b0177//b3115//b3231//b2659//b3864//b1301//b2152//b4095//b0349//b0758//b3906//b2535//b2205//b1497//
GlcC-Acetate	b3926//b1658//b3408//b2840//b2068//b3599//b2535//
GlcC-Glycolate	b1746//b4054//b3430//b2588//b2287//b3392//b4097//
GlrR-Pasp56	b4290//
IclR-pyruvate	b1810//b3599//b2717//b3274//
IdnR-5-ketogluconate	b4070//b4030//b1761//b2841//b2841//b4032//b2091//b1716//
IdnR-Idonate	b3957//b2476//b3476//b2617//b2374//b1243//b2801//b1671//
IlvY-2-acetolactate	b3278//b2224//
IlvY-Alfa-acetohydroxybutirate	b4203//b3461//
IscR-2Fe	b3702//b1681//b0344//b4264//b1256//b1734//b4670//b1136//b2964//b0598//b2741//b4068//b0347//b2344//b0118//b4592//b2551//b4698//b4460//b2197//b2707//b2486//b2149//b0573//b3571//b3418//b0032//b3750//b3868//b0189//b3317//b2597//b1712//b1322//b0972//b0723//b2485//b2996//b2724//b0908//b0953//
LldR-L-lactate	b0078//b1850//b1535//
Lrp-Leucine	b0484//b3853//b2222//b0152//b3544//b0352//b3851//b1517//b0108//b3769//b0108//b0895//b3072//b3410//b3005//b1547//b1714//b0043//b0397//b3404//b4111//b3508//b0755//b1900//b1744//b3903//b0895//b1513//b0398//b1658//b1797//b0616//b0123//b3521//b1252//b2600//b2713//b4062//b2707//b1221//b3416//b0775//b4439//b3723//b0384//b4170//b1209//b4006//b3278//b1300//b0874//b0368//b2143//b1857//b2372//b3540//b1207//b1264//b3241//b2212//b2721//b1805//b0221//b2234//b1336//b3222//b2203//b0775//b4122//b3278//b3236//b0729//b3904//b2703//b4240//b4104//b2509//b1588//b4024//b3781//b1492//b0589//b2617//b2280//b3830//b4159//b2483//b3404//b2196//b0463//b4669//b4129//b3510//b4426//b4003//b2588//b1615//b2964//b0585//b2234//b2560//b1321//b3095//b0192//b2213//b1612//
LsrR	b1735//b0411//b4367//b3528//b4074//b0587//b0783//b0034//b1547//
MalT-ADP-Maltotriose	b1023//b1798//b0389//b2713//b3608//b0861//b4009//b1500//b3528//b0873//
MalT-Maltotriose-ATP	b3329//b4153//b1131//b2147//b1276//b4059//b0592//b1680//b3092//b0463//
MelR-Melibiose	b1384//b1036//b3327//
MetJ-S-adenosylmethionine	b1519//b2370//b3231//b3578//b1857//b3113//b2579//b2528//b1182//b0819//b4401//b2702//b0606//b4209//b2415//
MetR-L-homocysteine	b2465//b4194//b4063//b3431//b4417//
MhpR-3-DHPP	b4032//b3457//b4326//b4008//b3328//b0345//
MhpR-3HPP	b3357//b3049//b2977//b1112//b2282//b1513//
MntR-Cd2+	b0728//b3757//b3453//b3751//b3278//
ModE-MoO42-	b0584//b3316//b0873//b3243//b0344//b0757//b1654//b0044//b4202//b1322//b1022//b4111//b0590//b0763//b3609//b1482//b4397//b3425//b1738//b2078//b3708//b2758//b3166//sroD//b0201//b3404//b2720//b1732//b3702//b0167//b3241//b2752//b0677//b0183//b0683//b4398//b1263//b1008//b1245//b0063//b1385//b2995//b4152//b3325//b0996//b0397//
NarL-Phosphorylated	b2799//b2572//b3864//b2498//b0675//b4313//b3076//b1007//b2852//b3415//b3510//b4313//b3321//b1296//b2560//b4670//b1397//b2198//b4326//b2155//b2297//b2392//b4105//b2579//b3939//b0777//b4036//b0398//b0198//b2979//b0764//b0389//b0038//b3071//b2606//b4152//b4416//b2483//b1590//b3076//b2591//b4289//b2508//b1796//b4018//b1732//b3430//b1818//b3126//b3212//b2425//b2279//b0063//b3453//b3578//b0032//b2509//b1129//b3236//b2730//b3926//b3225//b0754//b2758//b3969//b0036//b3855//b2573//b0720//b2905//b0889//b4355//b4426//b2801//b3773//b3771//b0522//b0517//b1717//b1396//b0945//b2240//b1241//b1021//b1819//b0347//b4322//b1546//b1892//b2560//b1735//b2077//b0398//b1616//b2805//b3576//b4471//b3222//b4187//b3081//b4070//b0970//b4321//b2092//b3957//b1112//b1655//b1263//b1275//b1732//b1609//b1040//b0621//b1672//b2406//b2224//b0684//b3170//b0353//b0675//b3237//b4290//b3576//b4119//b2718//
NarP-Phosphorylated	b1394//b1337//b1679//b1744//b1113//b0154//b2147//b4160//b3518//b2757//b4068//b2762//b2143//b0411//b1245//b3725//b2344//b1590//b0116//b0623//b3424//b0974//b0389//b3724//b2669//b2911//b1682//b2742//b1671//b4076//b4058//b0758//b4197//b1613//b4034//b4397//b4637//b1817//b2980//b4058//b2284//b2979//b0113//b3906//b1212//b3172//b1826//b2085//b4069//b3242//
NhaR-Na+	b3541//b2943//b1671//b0583//b3958//b1012//b3925//
NikR-Cd2+	b4209//b3425//b1300//b3480//b0928//b1920//
NikR-Co2+	b2759//b4376//b2590//b4663//b3959//b2195//
NikR-Cu2+	b2975//b1973//b1611//b3169//b3941//b2422//
NikR-Ni2+	b1009//b1846//b3615//b2224//b0765//b3544//
NikR-Zn2+	b4315//b1593//b0733//b4070//b2306//b3604//
NrdR-ATP	b0572//b2926//b3959//b3509//b2706//b3164//b0863//b2091//b0945//
NrdR-Zn2+	b4705//b4170//b1748//b3481//b3213//b0338//b4313//b2366//b3511//
NrdR-dATP	b0619//b1920//b1387//b0032//b3751//b3469//b0721//b2741//b3134//
NsrR-2Fe	b0826//b2236//b3728//b2497//b1397//b3934//b3912//b0729//b0723//b3429//b2752//b3049//b0998//b2074//b3035//b3615//b1779//b0681//b2489//b3133//b2937//b2614//b1746//b2313//b0064//b3240//b2313//b3265//b2205//b3413//b0812//b2222//b4062//b2708//b2601//b0429//b0460//b0033//b1132//b0726//b3957//b1851//b2509//b2589//b3416//b3266//b4313//b1430//b4476//b3582//b3971//b0311//b0311//b4254//b4326//b2163//b3242//b2630//b2758//b2608//b0621//b1379//b1535//b1885//b3430//b3575//b2559//b4314//b2570//b3169//b0977//b4095//b0338//
PhoB-Phosphorylated	b1826//b2481//b4196//b2551//b3171//b4115//b3368//b4068//b0553//b2976//b2482//b3672//b2364//b4201//b2663//b2708//b0273//b3214//b0617//b1497//b2368//b3414//b2943//b2554//b1499//b4069//b4467//b1241//b0205//b4125//b0765//b2571//b2976//b0827//b0124//b2106//b4099//b1674//b4015//b0683//b0179//b0972//b3588//b2725//b0785//b2425//b0207//b3451//b1907//b3432//b2916//b3331//b1521//b1782//b1732//b3092//b2975//b3605//b3599//b0400//b1323//
PhoP-Phosphorylated	b0389//b0337//b0904//b4018//b0575//b0390//b1658//b0396//b1515//efeU_2//b1500//b1719//b4070//b1588//b0343//b1907//b1889//b3168//b4172//b4319//b4074//b0207//b1716//b2530//b2938//b2554//b0516//b2278//b2484//b3757//b3608//b0894//b2235//b0677//b3166//b0721//b0202//b4102//b0311//b2425//b3859//b1851//b2029//b1024//b2759//b4316//b0904//b2489//b4310//b3123//b3423//b2107//b1043//b1224//b1262//b1324//b4008//
PrpR-2-methylcitrate	b1817//b4035//b3224//b4471//b3905//
PurR-Guanine	b0874//b4383//b3723//b3240//b1738//b3428//b2107//b0571//b4139//b2987//b0184//b0928//b3240//b1798//b0383//b4266//b4006//b0613//b1321//b3518//b1891//b4139//b3005//b4264//b2730//b0311//b1007//b2630//b0205//b1615//b1132//b4160//b0784//b3667//
PurR-Hypoxanthine	b3429//b4264//b1493//b2163//b1621//b4240//b2724//b1732//b0337//b2009//b3604//b4460//b3688//b1243//b1530//b2531//b3413//b3278//b4153//b0462//b2963//b3702//b4267//b1392//b3072//b3510//b4381//b0592//b0349//b0777//b3940//b2560//b3414//b2572//
QseB-Phosphorylated	b1322//b1002//b2570//b4637//
RhaR-L-rhamnose	b3753//b4698//
RhaS-L-rhamnose	b4416//b4288//b3408//b2756//b4039//b1658//
RstA-Phosphorylated	b1335//b3870//b2590//b1244//b1038//b1398//b1736//b1521//b1012//b4267//
SoxR-2Fe_oxydized	b4699//b1537//b3726//b0598//
TorR-Phosphorylated	b4400//b4398//b3237//b2675//b1256//b1882//b4326//b2976//b2964//b1038//
TrpR-Tryptophan	b1735//b4669//b0523//b0205//b3431//b3831//b0934//b1779//b2803//b0180//b3328//b4097//
TyrR-L-tryptophan	b2195//b1041//b0522//b2297//b1512//b0820//b3365//b1287//b0827//b4315//b3708//b2818//b2583//b1747//
TyrR-Phenylalanine	b4059//b3869//b0190//b2762//b3332//b3453//b0201//b1276//b1263//b2725//b1334//b1882//b1714//b1548//
TyrR-Tyrosine	b1528//b0720//b0400//b3518//b1884//b3749//b2206//b2729//b2705//b3958//b0586//b3770//b0462//b3274//
UhpA-Phosphorylated	b0571//
XapR-xanthosine	b3240//b0931//
XylR-Xylose	b1746//b0998//b1515//b2375//b1493//b1673//
ZntR-Cd2+	b1379//
ZntR-Hg	b3758//
ZntR-Zn2+	b1209//
ZraR-Phosphorylated	b1009//b2731//b4438//
Zur-Zn2+	b0403//b3123//b4175//b3278//b0108//b3135//
