#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b3870//b0814//b0333//b3609//
ChbR-Monoacetylchitobiose-6P	b1780//b2963//b2369//b1717//b0335//b0874//
CpxR-Phosphorylated	b1513//b4354//b4101//b4122//b0111//b0945//b4074//b3616//b0110//b1430//b3532//b4152//b4354//b1718//b0428//b3334//b1323//b0203//b4076//b2243//b4063//b1482//b0116//b3774//b1042//b1388//b3461//b0019//b4292//b3230//b0197//b0166//b0161//b2717//b1513//b0350//b0336//b3569//b4131//b0078//b2310//b1737//b1498//b3829//b1276//b0720//b3511//b3905//b3460//b1208//b1241//b1210//b1921//b2197//b0033//b1713//b2484//b3332//b3207//b1022//b0241//b4502//b0037//b2371//b4098//b2481//b2344//b1858//b3601//
CreB-Phosphorylated	b2163//b2750//b3331//b1415//b4197//b2078//b2800//b0347//b0353//
CueR-Ag	b3328//b0241//b3508//b0873//b0684//b2757//b3846//
CueR-Cu+	b1247//b0166//b3544//b0677//b3580//b3852//b3725//
CuerR-Au	b2482//b0594//b0775//b1810//b3076//b3224//b1537//
CusR-Pasp	b2716//b3423//b4097//b2943//b0776//b0820//b1680//b0353//b0759//b3057//b3958//b3583//
CynR-Cyanate	b1298//b0182//b0588//b2074//
CysB-N-acetyl-L-serine	b0596//b1209//b4201//b2416//b2470//b4125//b3431//b3395//b1735//b1396//b1907//b3169//b0151//b0182//b1704//b0675//b4441//b0861//b2234//b3942//b3167//b0397//b1222//b4016//b1511//b4002//b3601//b4383//b4104//b4120//
CysB-O-acetyl-L-serine	b3331//b1922//b2307//b1535//b4175//b2470//b2818//b1973//b1021//b2344//b3518//b3437//b3441//b0156//b4237//b3958//b1622//b4324//b3469//b4242//b0202//b0399//b4120//b0192//b2283//b2702//b1102//b3275//b0106//b1012//b2497//
DcuR-Phosphorylated	b0812//b2663//b3230//b3335//yegZ//b4291//b0976//b2490//b2991//
DnaA-ATP	b3942//b0330//b4170//b3772//b4310//b2469//b4705//b2392//b1891//b2852//b0886//b0812//
DpiA-Pasp	b0201//b1211//b2708//b2757//b1746//b4193//b1210//b1205//b3493//b0618//b1498//
DsdC-D-serine	b3071//b2554//b1884//
EvgA-Phosphorylated	b0903//b2206//b2369//b0167//b1857//b1617//b0312//b3118//b2287//b2713//b1226//b4238//b1515//b1611//b0350//
FNR-Fe_reduced	b2630//b4476//b0441//b4399//b0178//b3036//b1674//b0198//b2222//b3578//b0112//b0204//b3126//b1892//b2716//b3510//b2417//b2759//b0785//b2282//b1021//b0931//b0583//b4416//b3908//b4381//b3324//b2482//b4323//b2742//b1518//b4133//b2715//b0460//b2424//b1498//b2079//b2852//b0040//b1421//b0886//b3863//b3426//b3830//b1885//b2589//b1988//b3430//b1612//b1588//b2415//b2609//b2841//b1042//b4159//b2805//b1706//b3543//b1160//b2425//b0080//b2106//b1782//b2763//b4406//b3709//b2074//b3725//b0048//b1613//b3424//b0064//b2276//b0684//b0190//b0758//b1160//b2481//b1246//b4506//b0431//b3416//b1613//b0826//b3123//b1324//b0125//b2009//b3430//b2231//b4431//b4292//b3438//b4506//b0734//b2721//b0353//b1818//b2554//sroD//b2553//b0107//b3571//b0430//b0970//b1127//b3409//b1390//b3072//b1224//b2716//b3368//b1334//b0777//b1706//b0781//b1531//b1101//b3571//b0061//b0679//b3365//b1265//b1393//b3423//b2428//b3071//b0615//b2937//b3260//b2559//b0973//b2312//b2997//b3127//b1336//b3049//b2199//b4160//b0400//b0733//b3911//b2195//b4111//b1391//b3934//b3864//b0841//b0198//b3274//b2916//b2279//b4039//b3581//b4030//b2297//b2147//b3476//b3057//b2712//b0150//b4203//b0765//b3610//b4102//b0678//b4293//b3091//b3774//b2591//b0411//b1609//b4468//b0177//b2234//b1858//b0350//b1023//b3404//b0682//b3806//b1016//b0929//b4167//b1338//b3575//b0191//b4242//b2557//b0592//b4067//b2572//b3583//b1621//b2992//b2234//b0041//b0784//b0314//b1590//b2992//b0727//b0605//b4170//b1745//b4321//b2406//b1263//b1384//b4201//b2707//b3579//b3605//b3907//b4173//b2840//b3070//b0861//b0110//b4321//b4354//b0935//b3225//b4069//b3454//b4079//b1041//b3395//b3771//b1221//b3172//b0342//b2703//b1617//b4397//b3604//b2573//b3315//b1476//b4567//b0553//b0124//b0778//b2617//b1024//b4599//b2280//b0451//b3564//b1817//b2597//b2482//b2278//b3781//efeU_2//b2992//b1890//b1015//b0339//b1881//b1616//b3961//b4067//b2370//b0353//b1276//b3578//b2589//b2469//b3026//b3357//b1852//b0080//b0957//b2868//b1743//b0061//b0107//b2528//b1022//b1211//b0396//b0036//b0727//b0390//b1514//b3408//b3125//b0783//b1227//b2465//b0887//b2551//b2580//b4671//b2751//b0339//b0904//b1669//b4118//b4663//b1547//b0331//b1670//b1890//
FhlA-Formate	b0107//b2200//b1589//b4200//b1385//b4265//b0106//b3541//b3276//b0785//efeU_2//b0841//b2730//b1681//b4063//b2666//b2976//b3414//b2756//b2976//b3609//b1530//b2308//b4193//b0202//b2198//b4034//b0460//b3037//b1818//
FucR-L-fuculose-1-phosphate	b0108//b0957//b4032//b1246//b3868//b3125//b1189//
Fur-Fe2+	b0616//b4016//b3327//b1499//b2666//b1817//b2730//b0339//b2149//b3272//b0365//b1532//b2074//b3327//b1857//b0199//b2675//b4592//b3566//b1182//b0622//b2308//b0403//b2614//b3574//b4160//b4072//b0109//b1016//b3036//b1109//b1208//b4096//b2990//b2171//b2464//b0980//b0620//yegZ//b3771//b0202//b2752//b3578//b3008//b2584//b0613//b3430//b1973//b2957//b2195//b0683//b2365//b3036//b0586//b4416//b2369//b3365//b2341//b3709//b3035//b2584//b1747//b4400//b0570//b3276//b3907//b0333//b2211//b2290//b1884//b0763//b3528//b2163//b1655//b3709//b0241//b3364//b4172//b0570//b2913//b3575//b0125//b1220//b3968//b1264//b3314//b2720//b2200//b1387//b1818//b2486//b3769//b2213//b2990//b2710//b0353//b2713//b2414//b0368//b0757//b2601//b1817//b3728//b2484//b3425//b1101//b1851//b4152//b0676//b1226//b1850//b0040//b3542//b2009//b3091//b2509//b3450//b4451//b2721//b3608//b4311//b2235//b1922//b4502//b4177//b0957//b1429//b1858//b3752//b3418//b1415//b0814//b1712//b0757//b2993//b2428//b1718//b2730//b1379//b4070//
Fur-Mn2+	b3366//b4669//b3025//b1020//b2975//b3774//b0330//b0403//b3959//b3671//b1322//b2584//b4669//b3911//b3213//b0592//b3261//b2074//b2801//b3666//b0313//b3938//b2975//b1531//b3666//b3091//b1746//b4151//b1395//b0937//b2673//b4104//b3781//b2943//b4008//b2987//b0182//b2573//b2671//b2341//b3971//b2406//b3723//b4450//b2997//b3769//b2756//b0724//b4264//b2756//b2208//b4239//b0616//b3242//b0062//b2241//b2277//b4174//b3335//b2423//b1337//b4030//b1890//b3912//b3756//b0123//b3469//b0389//b0774//b2309//b1397//b1528//b2710//b2283//b1390//b4324//b2422//b0889//b0585//b0115//b1397//b1735//b0862//b3752//b2719//b1593//b3940//b0733//b3240//b2579//b0622//b2508//b0764//b3728//b0153//b2147//b4079//b1781//b3272//b2221//b2310//b2742//b2590//b4287//b3569//b3165//b3168//b1982//b1920//b3452//b0343//b1336//b4002//b0903//b3667//b4194//b3576//b2990//b0929//b1263//b1512//b0040//b1901//b3722//b4438//b1247//b0777//b4197//b0461//b1256//b3863//b0778//b4125//b3242//b1392//b3610//b1888//b2308//b3518//b2904//
GlcC-Acetate	b1334//b3261//b0863//b1205//b2964//b3328//b0783//
GlcC-Glycolate	b3724//b1500//b1264//b1670//b1920//b3126//b2606//
GlrR-Pasp56	b2708//
IclR-pyruvate	b2977//b1298//b3005//b3583//
IdnR-5-ketogluconate	b2365//b1597//b0334//b0312//b3859//b3508//b3479//b2528//
IdnR-Idonate	b3242//b3939//b4213//b3367//b3038//b0378//b2492//b2430//
IlvY-2-acetolactate	b1474//b2368//
IlvY-Alfa-acetohydroxybutirate	b1227//b0221//
IscR-2Fe	b3852//b2503//b1062//b1547//b2297//b2310//b1224//b4070//b0123//b0860//b2197//b0389//b4172//b0166//b0595//b2757//b4016//b3214//b0035//b1591//b1182//b3038//b2570//b0820//b4392//b1537//b3321//b4313//b4196//b0440//b4071//b3971//b0755//b1817//b4119//b2942//b0728//b3724//b0341//b3568//b0339//
LldR-L-lactate	b1814//b0241//b0812//
Lrp-Leucine	b1921//b4125//b1024//b2977//b2997//b1744//b2239//b3335//b3096//b0583//b0583//b2912//b3756//b1988//b3095//b4249//b0035//b2222//b4033//b2927//b2076//b1220//b2722//b2484//b2508//b3366//b4018//b0341//b1528//b1387//b3851//b3672//b0887//b2742//b0776//b3608//b3437//b4003//b0124//b3688//b4154//b0198//b2977//b0783//b3331//b4067//b0864//b0154//b4129//b3170//b0368//b2617//b4460//b0191//b4289//b0389//b2288//b0571//b1421//b0113//b2284//b4069//b4070//b0398//b0202//b2606//b2284//b0450//b3709//b0886//b3912//b2308//b2697//b0390//b3395//b4015//b0841//b0777//b2530//b0399//b2151//b0587//b0397//b2799//b3225//b1396//b3036//b2307//b3230//b0575//b1210//b1671//b4032//b1883//b4007//b3508//b3265//b1532//b0571//b3318//b4100//b2393//b2799//b0602//b1973//b0341//
LsrR	b2147//b3521//b3237//b2194//b2800//b1684//b2962//b3161//b0123//
MalT-ADP-Maltotriose	b3008//b1189//b4129//b3600//b3449//b4383//b2674//b1706//b3077//b4451//
MalT-Maltotriose-ATP	b4129//b4072//b3859//b1617//b4067//b2215//b4198//b2143//b1684//b0343//
MelR-Melibiose	b0180//b2147//b1398//
MetJ-S-adenosylmethionine	b4311//b2579//b0678//b3326//b1901//b0430//b4392//b3429//b3757//b4197//b2364//b3544//b2310//b1738//b2486//
MetR-L-homocysteine	b4702//b3070//b1718//b1519//b4399//
MhpR-3-DHPP	b0623//b3580//b2241//b3611//b0862//b1109//
MhpR-3HPP	b0063//b2372//b2207//b3071//b0346//b0107//
MntR-Cd2+	b3603//b3751//b2554//b1761//b1513//
ModE-MoO42-	b0936//b0429//b4439//b0573//b2075//b0311//b2195//b3863//b4096//b4288//b3093//b0979//b1684//b3457//b2149//b2705//b1500//b1590//b1547//b2666//b3114//b2079//b2529//b3417//b1498//b2560//b3005//b1907//b4313//b0860//b0570//b2428//b2705//b3508//b1796//b1658//b4400//b0020//b2731//b1617//b0368//b2606//b2707//b1387//b2414//b2531//
NarL-Phosphorylated	b2661//b3493//b1256//b4309//b1391//b2282//b0351//b4200//b0754//b0783//b4170//b4131//b4094//b0584//b1821//b3037//b3530//b0440//b4122//b1904//b3318//b1521//b0754//b3564//b0754//b4063//b4009//b2415//b3911//b0585//b3431//b3774//b4195//b2852//b1393//b1009//b2751//b2552//b3415//b3941//b0348//b3096//b2074//b1062//b0390//phnE_2//b1882//b1379//b0111//b3241//b3026//b2573//b3828//b0812//b2706//b3357//b3356//b4123//b1224//b0621//b1588//b2583//b1389//b0343//b1587//b2224//b2373//b4319//b1613//b3771//b2957//b0352//b2601//b2758//b3093//b1396//b1189//b2485//b3544//b3320//b3567//b2077//b3759//b2486//b2841//b2976//b0980//b0622//b1921//b0928//b2078//b0517//b2923//b4009//b3227//b4400//b0331//b4290//b1782//b3325//b3542//b2107//b4321//b1324//b0784//b2754//b2242//b4309//b1385//b0353//b4175//b3214//b2290//b3315//b4310//b2223//b0189//b1821//b4213//b3707//b2235//b0775//b0389//b2697//b0618//
NarP-Phosphorylated	b2224//b2551//b4511//b3438//b2424//b3161//b1532//b0734//b0190//b3544//b4238//b3722//b1796//b3859//b1246//b3241//b0167//b0441//b3476//b1902//b0928//b2712//b1127//b3366//b4000//b4637//b2092//b1615//b0764//b3329//b1590//b0296//b2199//b2987//b1321//b3583//b3274//b1062//b3565//b2752//b1597//b0572//b1334//b0886//b3708//b4468//b3357//b2590//b0156//b3368//
NhaR-Na+	b0933//b2430//b0820//b2106//b4074//b0181//b3394//
NikR-Cd2+	b0598//b1900//b2372//ilvG_1//b1850//b3479//
NikR-Co2+	b4406//b3071//b0039//b2535//b0861//b2992//
NikR-Cu2+	b4670//b3758//b4441//b0350//b0596//b1209//
NikR-Ni2+	b0390//b0908//b1712//b4392//b3667//b4392//
NikR-Zn2+	b0565//b4237//b1655//b0115//b0207//b0110//
NrdR-ATP	b3432//b2818//b3230//b0729//b0273//b2905//b0937//b2373//b3324//
NrdR-Zn2+	b3437//b3851//b1907//b2631//b0314//b0728//b4287//b4637//b1039//
NrdR-dATP	b3759//b3405//b4160//b3531//b1222//b1518//b1620//b0115//b1476//
NsrR-2Fe	b1041//b0296//b2631//b1537//b3578//b2724//b3312//b2492//b2486//b4175//b3317//b4009//b1041//b2712//b1746//b0864//b4170//b4002//b1221//b0336//b3753//b2499//b4237//b3328//b4124//b2669//b4003//b3231//b2963//b0179//b1987//b3169//b4111//b2368//b0907//b2800//b2708//b0063//b1500//b0805//b1781//b3511//b0880//b2481//b2709//b4040//b0189//b3077//b1682//b0757//b3671//b1127//b3278//b4102//b2712//b2584//b3319//b0623//b2143//b0346//b4326//b0377//b2904//b2221//b2987//b3766//b3667//b0585//b4115//b1261//b0861//b2962//b2075//
PhoB-Phosphorylated	b2224//b1512//b2597//b2559//b3608//b3265//b2107//b2406//b3582//b3273//b4237//b4398//b3863//b2155//b1826//b2943//b0597//b1395//b2074//b4506//b2559//b0782//b1736//b2630//b1225//b4035//b1132//b4376//b4326//b4154//b1275//b0396//b2341//b0078//b4202//b4010//b0167//b0033//b1615//b4151//b3600//b2760//b1136//b2752//b3225//b1546//b3335//b2095//b1062//b0995//b2429//b2923//b4392//b2371//b3456//b4035//b1681//b0377//b0523//b1516//b2559//
PhoP-Phosphorylated	b3095//b4293//b2279//b0721//b0205//b2962//b2996//b1022//b1852//b0377//b1497//b2725//b3510//b4006//b1745//b3700//b2710//b1287//b0781//b0998//b3115//b2760//b2368//b3908//b1324//b4318//b0077//b1826//b4567//b3518//b1900//b1256//b1612//b0586//b3417//b4397//b2584//b3772//b0348//b2092//b3260//b0728//b1907//b4321//b1247//b4169//b2980//b3960//b2996//b2937//b3759//b0889//b4099//b3240//b1221//b0080//b4104//
PrpR-2-methylcitrate	b0388//b3615//b1393//b1040//b3852//
PurR-Guanine	b1015//b0602//b4160//b0945//b2368//b2153//b3770//b1902//b4151//b0763//b3164//b3266//b2852//b0411//b2994//b0683//b3781//b4008//b0112//b1324//b3114//b3432//b3603//b0403//b0161//b2606//b3541//b3610//b3582//b0565//b3610//b2963//b1597//b3941//
PurR-Hypoxanthine	b4115//b2196//b0032//b1988//b3394//b3574//b2671//b1617//b4705//b3222//b0113//b0343//b2742//b3970//b3326//b0522//b1321//b2484//b0908//b0390//b1244//b0198//b0997//b3868//b1748//b0398//b4024//b4669//b3132//b2630//b3707//b3452//b1016//b1256//
QseB-Phosphorylated	b3025//b0683//b3544//b3170//
RhaR-L-rhamnose	b3026//b4059//
RhaS-L-rhamnose	b2276//b0805//b2818//b2207//b2720//b0115//
RstA-Phosphorylated	b2579//b2372//b0351//b3460//b0998//b0337//b2942//b3091//b2718//b2415//
SoxR-2Fe_oxydized	b4318//b2904//b0390//b1622//
TorR-Phosphorylated	b0334//b2424//b0336//b2078//b0675//b1892//b1211//b3941//b2601//b3863//
TrpR-Tryptophan	b2483//b4705//b1736//b2752//b3135//b3457//b3852//b2206//b2077//b2904//b4070//b2977//
TyrR-L-tryptophan	b2211//b2277//b0348//b1043//b4506//b4069//b2283//b1821//b0675//b0221//b0594//b3261//b2663//b1500//
TyrR-Phenylalanine	b3759//b1036//b3904//b3700//b0726//b3518//b3428//b2106//b4326//b2705//b3276//b3395//b0894//b3133//
TyrR-Tyrosine	b4151//b0151//b3392//b1907//b3569//b3971//b4009//b0398//b0573//b3773//b4074//b2422//b3579//b0729//
UhpA-Phosphorylated	b4075//
XapR-xanthosine	b4426//b1587//
XylR-Xylose	b0586//yegZ//b2068//b0887//b0681//b3225//
ZntR-Cd2+	b2669//
ZntR-Hg	b3957//
ZntR-Zn2+	b3092//
ZraR-Phosphorylated	b1516//b1716//b4131//
Zur-Zn2+	b3728//b0722//b1779//b1734//b3942//b3319//
