#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b3853//b3540//b2497//b2197//
Fur-Fe2+	b3540//b0874//b0396//b3325//b3942//b1043//b4131//b4310//b1042//b1482//b0183//b4093//b4063//b3368//b1301//b3576//b4036//b3903//b0998//b1714//b2927//b3828//b4024//b2344//b4000//b1819//b1920//b2009//b2093//b0998//b3905//b3008//b0177//b0784//b0606//b4098//b1205//b0895//b1547//b0189//b3531//b4195//b0976//b0114//b1474//b3329//b1530//b2589//b0161//b2926//b4079//b2195//b2091//b4054//b3565//b0183//b3453//b3408//b0398//b0937//b3314//b4005//b2373//b4196//b0758//b2938//b0190//b2925//b3725//b1007//b0383//b2288//b2240//b0785//b3481//b1501//b2429//b2710//b1747//b2715//b3721//b0615//b1743//b1851//b0945//b2199//b1591//b2469//b3395//b1243//b2580//b3580//b4035//b2659//b3324//b4441//b0894//b4400//b3941//b0970//b0156//b4102//b4265//b4013//b3588//b0729//b3326//b3510//b1684//b3126//b1588//b0078//b4133//b0048//b1127//b3531//b2535//b3911//b0754//b3394//b0683//b4313//b0814//b0440//b3670//b1748//b3165//b2962//b1245//b1102//b0764//b0565//b0197//b0683//b1211//b2476//b0729//b3588//b4384//b1671//
Fur-Mn2+	b3266//b2631//b4441//b0723//b0296//b4439//b0190//b1881//b3237//b1272//b0681//b3806//b2551//b1683//b1715//b3580//b1851//b3868//b3451//b2926//b0619//b3510//b0617//b0684//b4036//b1421//b3456//b3212//b2278//b0903//b4006//b3509//b2804//b0763//b2235//b3565//b3006//b1683//b1207//b2469//b0683//b3751//b2278//b4320//b1617//b2476//b2535//b2597//b0311//b2424//b3925//b2731//b2366//b3600//b2730//b3668//b4376//b3072//b3221//b2937//b0151//b2151//b0783//b1036//b1982//b1275//b1009//b1905//b0936//b2367//b1907//b0977//b4070//b3772//b3942//b2407//b4209//b2281//b0605//b0398//b1430//b3242//b2614//b4105//b2732//b1385//b2729//b1593//b1612//b3766//b3414//b1732//b4309//b3405//b2371//b0763//b1160//b2750//b0041//b3430//b3774//b3165//b2372//b1733//b1883//b3431//b4671//b2729//b0895//b2571//b0595//b2530//b3600//b3167//b1594//b1532//b2424//b3749//b3428//phnE_2//b3709//b0273//b1654//b2392//b3365//b3035//b0108//b3392//b2905//b4034//b1540//sroD//b0430//b0820//b0995//b3432//b4317//b4254//b2296//b3319//
GlcC-Acetate	b2697//b4441//b1247//b4040//b2730//b1745//b2711//
GlcC-Glycolate	b2476//b0976//b4131//b0460//b1920//b4705//b2609//
GlrR-Pasp56	b4384//
IclR-pyruvate	b2554//b2994//b1616//b0241//
IdnR-5-ketogluconate	b4122//b1394//b0721//b3830//b0726//b2085//b1224//b3274//
IdnR-Idonate	b3478//b3571//b0933//b1040//b0523//b2868//b3328//b0108//
IlvY-2-acetolactate	b3578//b0397//
IlvY-Alfa-acetohydroxybutirate	b2756//b0523//
IscR-2Fe	b1223//b3493//b3409//b2290//b3580//b3237//b2913//b3116//b2306//b1040//b4004//b2091//b3315//b3461//b3242//b3846//b3241//b0931//b3227//b0181//b0112//b1024//b4313//b2712//b2367//b4239//b2722//b1022//b2367//b1679//b3025//b4197//b0812//b3478//b0168//b0726//b0403//b4318//b2708//b2717//b0908//
LldR-L-lactate	b1655//b4671//b1846//
Lrp-Leucine	b0203//efeU_2//b0451//b1298//b4663//b3830//b3942//b2803//b3831//b2995//b1338//b1540//b4039//b0125//b1252//b2818//b1682//b4242//b0201//b2308//b4398//b4195//b1298//b2573//b0150//b0400//b2498//b3321//b3609//b2963//b4293//b4075//b2201//b1745//b2528//b2221//b0587//b0860//b1885//b1891//b0111//b2507//b2484//b1391//b1780//b3968//b0156//b1297//b3213//b4290//b1182//b1796//b0429//b2370//b4567//b1387//b0036//b2584//b0183//b0184//b3392//b3414//b2430//b2938//b1988//b1920//b2588//b3926//b4242//b1323//b2152//b3460//b4289//b0152//b3579//b1246//b3222//b3035//b1622//b0621//b0613//b0347//b1654//b0872//b0031//b0776//b4132//b0996//b2311//b2278//b4670//b3572//b2093//b3415//b2553//b0894//b4195//b3830//b0273//b2750//b0820//b1548//b2424//b0205//b2211//b2868//
LsrR	b2570//b1716//b2153//b4069//b3941//b2913//b2213//b1015//b1732//
MalT-ADP-Maltotriose	b4005//b4003//b3608//b0574//b2723//b3416//b4105//b1102//b3327//b1243//
MalT-Maltotriose-ATP	b3766//b3330//b3278//b0908//b4111//b1246//b1904//b4106//b1732//b2096//
MelR-Melibiose	b3851//b0034//b2728//
MetJ-S-adenosylmethionine	b1888//b2367//b0814//b0619//b3564//b2938//b3326//b1683//b3469//b4177//b1036//b1717//b1211//b0684//b2281//
MetR-L-homocysteine	b3722//b1904//b1475//b1389//b4460//
MhpR-3-DHPP	b0587//b4705//b0945//b2091//b0814//b2470//
MhpR-3HPP	b4392//b2868//b3127//b2283//b3521//b0041//
MntR-Cd2+	b4203//b2706//b1010//b2926//b4072//
ModE-MoO42-	b0759//b2392//b2709//b1679//b2307//b1672//b0605//b1537//b2584//b4154//b0124//b0197//b3725//b2307//b3460//b2589//b2720//b3942//b0462//b0621//b4398//b2369//b4209//b3568//b4123//b4040//b4138//b3960//b1654//b0203//b4071//b0972//b2957//b1023//b1616//b3938//b1261//b2903//b3528//b1220//b4079//b2341//b2079//b3409//b2702//b3927//
NarL-Phosphorylated	b2491//b0733//b3748//b3172//b2570//b4511//b3368//b0934//b2370//b3227//b1263//b1589//b4024//b1062//b3127//b2146//b3356//b2805//b0860//b3477//b2492//b0390//b1062//b1719//b2508//b0198//b2428//b0115//b3312//b2425//b0827//b4398//b3773//b0588//b2801//b4314//b3671//b3036//b3831//b1798//b0334//b0078//b3531//b2911//b2204//b0450//b2730//b1039//b4168//b3092//b1761//b1132//b1732//b2990//b1021//b1252//b2208//b3096//b2730//b2993//b3480//b4070//b0975//b2702//b3970//b3600//b0617//b0041//b1227//b2923//b3688//b1062//b0621//b0342//b4016//b1673//b1684//b1041//b3749//b2223//b0721//b2312//b0152//b2759//b2242//b2464//b3572//b0048//b3363//b3531//b0048//b0726//b3025//b0339//b1023//b3393//b2231//b1920//b3583//b0785//b2661//b0516//b2421//b3392//b1886//b1859//b3133//b1212//b1391//b3037//b1706//b4438//b1475//b4106//b4468//b1846//b3214//b1010//b0726//b1132//b3769//b2079//b2077//b2373//b1421//
NarP-Phosphorylated	b4313//b2757//b4323//b3508//b1262//b3117//b4059//b1907//b0618//b2481//b3328//b3319//b2584//b2666//b2277//b3766//b4133//b2925//b3115//b2994//b2673//b1673//b1851//b4014//b3571//b0764//b3578//b4105//b1656//b3579//b0976//b3608//b4070//b1245//b0571//b0763//b4233//b0756//b4567//b3166//b2707//b3117//b2961//b0827//b3405//b1922//b1735//b0557//b2759//b4122//
NhaR-Na+	b3230//b2571//b1244//b4101//b3318//b2572//b0586//
NikR-Cd2+	b3312//b2852//b0974//b0345//b3582//b2198//
NikR-Co2+	b1227//b1761//b1609//b3265//b2485//b4018//
NikR-Cu2+	b1716//b4198//b1209//b1221//b0463//b4315//
NikR-Ni2+	b2711//b4100//b0757//b1016//b1112//b3454//
NikR-Zn2+	b4383//b4131//b2485//b4003//b2726//b3940//
NrdR-ATP	b3902//b2709//b2368//b0729//b3927//b2199//b3408//b2659//b1322//
NrdR-Zn2+	b2867//b4203//b3960//b2913//b1517//b2232//b2414//b0338//b1921//
NrdR-dATP	b3408//b0880//b2572//b2364//b4068//b2905//b3859//b3669//b4123//
NsrR-2Fe	b2755//b3214//b3912//b2236//b3476//b1682//b1673//b4062//b2552//b3766//b2976//b0602//b1043//b1388//b3518//b2091//b3313//b2708//b3455//b0976//b0976//b2407//b0389//b0596//b3476//b4383//b4197//b4416//b0037//b3124//b3395//b3581//b3126//b1671//b2368//b3057//b3568//b4467//b2715//b0566//b3423//b1379//b4311//b2925//b2913//b2430//b1519//b2374//b3126//b4007//b0116//b1109//b1338//b2364//b3414//b1797//b0726//b0880//b2283//b1734//b2029//b4393//b2703//b3828//b1475//b2149//b0273//b0345//b3477//b0820//b2977//b0596//b1857//
PhoB-Phosphorylated	b1302//b3925//b0774//b2203//b1859//b0198//b4095//b0043//b1654//b4138//b2341//b2580//b0346//b3510//b3113//b0728//b3332//b0043//b3940//b1226//b2723//b2076//b1904//b3171//b4309//b4115//b0998//b2530//b1673//b2283//b3568//b0676//b2630//b1012//b1221//b2669//b1805//b0033//b3567//b3925//b0904//b2313//b3721//b2208//b0516//b0676//b2492//b0904//b0180//b3604//b3477//b3449//b0587//b1036//b1112//b4115//b2571//b3708//b1901//b3057//b3771//
PhoP-Phosphorylated	b3331//b3334//b3161//b1609//b3318//b2729//b1594//b1796//b3115//b1988//b3830//b3242//b0872//b3564//b4019//b1982//b4194//b4063//b1987//b0040//b3273//b1514//b1298//ilvG_1//b1398//b0345//b3766//b0342//b0953//b1734//b1617//b2723//b3314//b0678//b4367//b0181//b3170//b0907//b2559//b2224//b3968//b2482//b0115//b2674//b4289//b4040//b4240//b3359//b2425//b1670//b3828//b2702//b3934//b0106//b1716//b2617//b3227//
PrpR-2-methylcitrate	b2171//b2937//b4100//b4201//b2708//
PurR-Guanine	b3870//b4062//b0874//b2630//b0593//b1891//b0042//b1024//b1225//b2429//b0565//b3213//b2660//b0598//b3601//b3223//b1006//b2365//b4567//b2717//b1907//b3081//b3700//b0590//b2224//b3574//b0347//b2307//b3938//b3961//b2709//b0934//b3541//b0759//
PurR-Hypoxanthine	b1987//b1208//b3830//b3540//b3670//b0972//b0758//b2306//b1474//b1973//b2308//b3171//b0403//b2367//b3449//b0907//b1221//b3751//b0403//b4289//b3423//b0314//b1548//b2195//b2205//b2903//b3426//b3854//b0995//b2368//b3314//b3124//b4010//b0936//
QseB-Phosphorylated	b3243//b3773//b1521//b4094//
RhaR-L-rhamnose	b3831//b3008//
RhaS-L-rhamnose	b1519//b0368//b3610//b0677//b0729//b1300//
RstA-Phosphorylated	b2729//b3432//b1672//b0620//b2498//b0679//b0450//b3240//b3971//b3333//
SoxR-2Fe_oxydized	b1516//b3725//b2297//b2659//
TorR-Phosphorylated	b3533//b2727//b4200//b2215//b1682//b3327//b4095//b0587//b1136//b3672//
TrpR-Tryptophan	b2483//b1591//b0754//b3035//b2606//b2759//b2369//b0784//b1819//b2721//b3404//b2731//
TyrR-L-tryptophan	b2374//b0440//b2708//b4322//b3408//b3772//b3417//b3721//b3278//b3852//b3363//b3116//b3564//b3077//
TyrR-Phenylalanine	b2926//b3070//b0614//b0153//b2927//b3272//b4120//b3968//b0588//b2282//b1515//b2913//b4094//b2760//
TyrR-Tyrosine	b0589//b1263//b1008//b0207//b3091//b0620//b3049//b2476//b3941//b0197//b3544//b3240//b4705//b3700//
UhpA-Phosphorylated	b3410//
XapR-xanthosine	b3859//b4075//
XylR-Xylose	b4092//b2671//b3518//b0313//b3543//b3870//
ZntR-Cd2+	b3403//
ZntR-Hg	b1336//
ZntR-Zn2+	b0591//
ZraR-Phosphorylated	b3477//b1385//b3540//
Zur-Zn2+	b2997//b3273//b2287//b2414//b4406//b3851//
