#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b3242//b3766//b2147//b4401//
Fur-Fe2+	b4132//b1717//b0757//b1713//b2710//b3214//b0411//b2241//b2965//b0460//b2702//b1265//b4471//b3941//b2287//b0484//b0616//b0337//b2570//b0785//b1671//b0757//b0593//b2559//b1846//b2707//b0190//b4268//b0397//b2802//b1492//b1302//b1682//b2205//b1514//b3037//b2992//b1006//b2373//b0153//b0860//b1039//b4118//b0331//b2759//b3958//b4014//b4254//b1982//b0334//b3405//b0153//b0515//b1512//b2997//b4471//b2572//b4040//b2146//b0389//b3530//b2485//b1324//b1020//b0861//b1680//b0403//b0390//b1379//b2372//b4287//b0755//b1658//b4033//b4169//b2232//b0106//b0676//b1920//b4009//b0450//b3115//b4169//b1388//b0623//b0678//b3911//b0107//b2600//b0428//b1392//b1857//b1521//b2224//b2719//b4288//b0345//b2211//b0241//b1671//b2579//b2310//b4170//b4397//b3410//b4093//b2975//b3118//b3240//b0864//b1857//b2366//b0615//b1748//b4160//b2993//b3852//b4266//b1747//b0462//b4131//b1885//b1781//b3038//b4115//b0390//b3165//b4076//b2838//b1734//b3571//b1851//b2146//b0619//b4015//b3751//b3457//b1796//b3115//b1296//
Fur-Mn2+	b1113//b3912//b2904//b3320//b3571//b2197//b2291//b0378//b3469//b3455//b0032//b4319//b4131//b3038//b1593//b0728//b4195//b3431//b4289//b0198//b0933//b3223//b2942//b3939//b2903//b1617//b0203//b0019//b1256//b2171//b3274//b2342//b0352//b1113//b4663//b2163//b4705//b1743//b0615//b1798//b1384//b0335//b4002//b2197//b0388//b3583//b2491//b3748//b1210//b0202//b4592//b2312//b2285//b2962//b3114//b2415//b2096//b2307//b0616//b3708//b4018//b2723//b1136//b4159//b3114//b1209//b3672//b2757//b3758//b1264//b1323//b1901//b0115//b0400//b2076//b2923//b3324//b1528//b1796//b2151//b3702//b4074//b1611//b3070//b0352//b0557//b2584//b0390//b2308//b1779//b3035//b2805//b0179//b1620//b1499//b2486//b0682//b1706//b3330//b2571//b3008//b4471//b0619//b3409//b2414//b1296//b1669//b3452//b2425//b4152//b3907//b1922//b2285//b4106//b4040//b3364//b1587//b4105//b3008//b3902//b4401//b4152//b1101//b2215//b2754//b1024//b1537//b3700//b2148//b0377//b2092//b2557//b3601//b0973//b3167//b0202//b1672//b4315//b2422//b2147//
GlcC-Acetate	b4106//b2980//b4381//b4118//b2206//b4069//b3599//
GlcC-Glycolate	b2231//b2868//b0041//b1334//b0037//b1891//b1737//
GlrR-Pasp56	b1482//
IclR-pyruvate	b1882//b2840//b3127//b4132//
IdnR-5-ketogluconate	b3903//b2146//b2801//b2590//b3701//b0978//b4354//b0205//
IdnR-Idonate	b1396//b2721//b1113//b0064//b1010//b3313//b0936//b2617//
IlvY-2-acetolactate	b4202//b3726//
IlvY-Alfa-acetohydroxybutirate	b0106//b2149//
IscR-2Fe	b2092//b1612//b2074//b3580//b3670//b0399//b4592//b4400//b2063//b0191//b3707//b0679//b2709//b0111//b3617//b1780//b2531//b0035//b4267//b4401//b3845//b0826//b1275//b1241//b2296//phnE_2//b2198//b1535//b3578//b0597//b0114//b4355//b0972//b3321//b4406//b1300//b1641//b1901//b3236//b4015//b4079//
LldR-L-lactate	b3241//b1746//b3221//
Lrp-Leucine	b0763//b4094//b1015//b3057//b4670//b2707//b4093//b3688//b4287//b0273//b2591//b4392//b0841//b4471//b2663//b2281//b4399//b1430//b2755//b0998//b2758//b1038//b2283//b2911//b3416//b1818//b4669//b3116//b3395//b0679//b1272//b3667//b0886//b1987//b3722//b4392//b2194//b1517//b0565//b0430//b3610//b2961//b3035//b0036//b3845//b0390//b0571//b2916//b3666//b2535//b0570//b3934//b2726//b2207//b3437//b3728//b2307//b4382//b2755//b2838//b2307//b1474//b1111//b2717//b2802//b1112//b3543//b0615//b4152//b2571//b4438//b3332//b4105//b3533//b2713//b0614//b4111//b2148//b1891//b2729//b2975//b2715//b2937//b3577//b0339//b2818//b4160//b0191//b2800//b1611//b1256//b3317//b3115//b2724//b0978//b2342//b3533//b2375//b0723//b4172//b4034//b4450//b4292//b2630//b2497//b3133//
LsrR	b2207//b0161//b3771//b1189//b1982//b3236//b1656//b3432//b2279//
MalT-ADP-Maltotriose	b4393//b2276//b3327//b1021//b2697//b2573//b1062//b2484//b0181//b3571//
MalT-Maltotriose-ATP	b3418//b4567//b4197//b0411//b0432//b3093//b0572//b2407//b4169//b4324//
MelR-Melibiose	b0934//b0166//b2916//
MetJ-S-adenosylmethionine	b4398//b3212//b3113//b3971//b1241//b2964//b0929//b4013//b2559//b2573//b1398//b3328//b2243//b0181//b0677//
MetR-L-homocysteine	b2222//b1212//b3076//b1335//b4036//
MhpR-3-DHPP	b3666//b0033//b1671//b3237//b2406//b0411//
MhpR-3HPP	b4071//b2507//b3460//b1546//b1547//b4193//
MntR-Cd2+	b0975//b3431//b4174//b1497//b3265//
ModE-MoO42-	b2631//b0118//b4313//b3959//b0565//b0338//b1780//b3325//b0343//b1482//b2614//b2285//b3404//b1391//b0221//b0973//b1338//b1782//b0936//b2196//b0031//b1263//b4309//b0110//b4238//b4138//b3941//b0347//b2750//b1597//b3243//b2991//b0178//b0201//b1387//b4040//b2729//b3319//b4196//b3509//b2730//b3227//b1987//b2591//b0863//b0161//
NarL-Phosphorylated	b1297//b3904//b2241//b0757//b1501//b0784//b4040//b2199//b1243//b0820//yegZ//b0814//b1732//b3025//b4705//b0683//b0827//b2942//b4203//b3959//b2106//b4460//b0783//b2661//b3904//b0605//b2725//b0314//b1385//b3316//b0734//b4468//b2078//b1900//b1805//b2485//b2570//b2712//b2987//b2393//b4036//b1296//b0150//b2713//b3541//b3243//b3601//b2205//ilvG_2//b2481//b3728//b2288//b2341//b2992//b0935//b3576//b0273//b1429//b3092//b3969//b2310//b2705//b3456//b2276//b4376//b3272//b0346//b0335//b3752//b3725//b0775//b0336//b2009//b3564//b2905//b3118//b2096//b3038//b2425//b1129//b3608//b4669//b1746//b0312//b3124//b3564//b3364//b4376//b0192//b1407//b1384//b0347//b2063//b2671//b3870//b4058//b2597//b3368//b4313//b1732//b3368//b1781//b4240//b0934//b3863//b1826//b2429//b3070//b1706//b3701//b1513//b1226//b2760//b4123//b1617//b2590//b3770//b1244//b3670//b2224//b1276//b2992//b3907//b0957//b2490//
NarP-Phosphorylated	b2997//b0198//b2290//b3939//b2235//b3774//b1901//b2430//b3532//b4079//b0340//b0462//b2200//b2591//b1245//b1388//b4194//b3748//b2374//b1009//b3095//b2631//b1781//b1970//b3911//b1297//b3508//b0313//b2311//b3912//b1810//b0113//b3870//b4315//b0934//b0887//b2499//b4267//b0107//b2221//b2393//b3907//b4096//b3026//b3667//b3726//b2752//b1136//b4315//b1674//
NhaR-Na+	b4397//b0974//b3906//b2148//b1337//b3266//b3616//
NikR-Cd2+	b0039//b2589//b0031//b1884//b0676//b0034//
NikR-Co2+	b2414//b2417//b0684//yegZ//b1892//b1900//
NikR-Cu2+	b0764//b0197//b2927//b0565//b0996//b3722//
NikR-Ni2+	b0116//b4310//b1415//b2416//b2609//b0781//
NikR-Zn2+	b0677//b4502//b0953//b4699//b1706//b0161//
NrdR-ATP	b4705//b4018//b1272//b1500//b3753//b3576//b3225//b0399//b2208//
NrdR-Zn2+	phnE_2//b2199//b0595//b0863//b2976//b2076//b2911//b2282//b3072//
NrdR-dATP	b2094//b3934//b1429//b3540//b0108//b3957//b0826//b0339//b2149//
NsrR-2Fe	b4003//b0153//b2991//b2572//b0973//b2800//b0734//b2222//b1335//b1037//b2286//b0345//b1223//b1814//b4168//b4323//b1890//b1475//b0450//b4324//b3423//b2675//b1669//b3277//b3938//b3365//b1704//b1735//b2242//b3357//b0450//b3359//b2212//b1737//b2866//b4326//b0108//b1011//b3934//b3603//b3750//b3116//b1160//b3709//b2393//b0614//b1112//b0044//b2805//b2425//b0335//b2297//b0450//b0934//b2995//b3332//b2285//b4120//b1679//b3544//b2232//b2281//b3603//b0168//b0441//b4266//b3671//b0998//b4321//b1287//b3410//b2487//b4393//
PhoB-Phosphorylated	b3221//b2722//b0782//b1227//b1012//b0516//b0273//b2799//b0431//b3261//b3429//b3414//b3408//b0063//b2963//b1669//b2554//b4018//b3970//b3091//b3971//b2741//b3409//ilvG_2//b0349//b1886//b2235//b2422//b2194//b1718//b2529//b0681//b0204//b2926//b4014//b0775//b2306//b1190//b2726//b2147//b2236//b3510//b0606//b0590//b4096//b1397//b2107//b2194//b0723//b2416//b2415//b3608//b0593//b3806//b2676//b2957//b1393//b3222//b2492//b3431//b4193//
PhoP-Phosphorylated	b2092//b2009//b3961//b2600//b1322//b1514//b3455//b0429//b2938//b3115//b2529//b0450//b3161//b0575//b2074//b2992//b3329//b3568//b1421//b1182//b3670//b1738//b1223//b4159//b2529//b2741//b2916//b3091//b4172//b0573//b3569//b1244//b0729//b0035//b2993//b3113//b1113//b0198//b1392//b2801//b1036//b3759//b3035//b3702//b1395//b0106//b0124//b0860//b3511//b2531//b1299//b3126//b2487//b0729//b2963//b3518//b3583//
PrpR-2-methylcitrate	b0593//b2375//b3231//b0726//b2990//
PurR-Guanine	b1719//b4314//b2631//b2313//b1225//b1717//b2280//b0108//b1322//b2498//b4438//b3756//b0312//b3278//b2722//b3912//b0605//b3441//b3242//b2803//b3115//b2659//b2763//b4115//b2197//b4014//b2503//b3971//b4079//b3367//b3126//b2279//b3851//b3772//
PurR-Hypoxanthine	b3609//b2529//b3330//b2306//b3509//b2762//b4118//b4063//b2367//b0181//b4323//b3968//b3431//b3751//b0342//b0383//b2631//b2240//b1671//b3333//b1040//b2617//b4122//b4268//b2660//b4159//b0342//b0619//b4241//b2366//b0596//b0862//b2721//b3846//
QseB-Phosphorylated	b0995//b0980//b3081//b1805//
RhaR-L-rhamnose	b0311//b3806//
RhaS-L-rhamnose	b3332//b2923//b0400//b1883//b0764//b4099//
RstA-Phosphorylated	b4092//b3829//b1615//b0063//b3578//b4242//b2937//b2913//b3425//b2146//
SoxR-2Fe_oxydized	b2484//b4016//b3479//b1263//
TorR-Phosphorylated	b3748//b0112//b3314//b4317//b2367//b0570//b0864//b4032//b1587//b1671//
TrpR-Tryptophan	b2232//b4467//b3172//b1415//b3911//b2551//b4417//b3392//b2551//b4203//b3709//b4034//
TyrR-L-tryptophan	b1182//b3331//b1796//b0330//b1211//b4266//b2469//b0352//b3971//b3456//b0205//b2235//b0997//b4198//
TyrR-Phenylalanine	b2207//b2838//b0557//b3115//b0042//b2726//b4400//b3026//b2029//b3311//b4075//b0565//b1817//b0874//
TyrR-Tyrosine	b4159//b1245//b1008//b0733//b0178//b0346//b1324//b4004//b4354//b0430//b2206//b0113//b3757//b2911//
UhpA-Phosphorylated	b2925//
XapR-xanthosine	b1718//b0873//
XylR-Xylose	b0032//b0763//b2221//b3582//b2423//b1297//
ZntR-Cd2+	b1589//
ZntR-Hg	b0035//
ZntR-Zn2+	b3588//
ZraR-Phosphorylated	b3272//b1261//b3277//
Zur-Zn2+	b0202//b3757//b1129//b1221//b1024//b0398//
