#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b1499//b4318//b2215//b2092//
ChbR-Monoacetylchitobiose-6P	b3026//b2803//b2163//b3025//b4355//b1621//
CpxR-Phosphorylated	b1226//b1737//b3117//b1748//b3166//b0177//b3521//b1654//b3092//b2371//b0785//b0341//b1718//b0683//b1748//b2201//b0764//b3221//b0598//b1531//b0553//b3170//b2762//b3126//b3418//b1210//b0190//b0976//b0151//b2373//b4032//b0722//b4019//b0191//b4468//b1323//b1888//b3437//b1223//b0565//b2756//b3093//b2509//b1797//b3277//b1223//b4097//b3708//b3212//b2716//b2096//b1515//b4093//b0397//b0617//b3392//b0729//b4099//b3781//b3477//b3580//b1476//b3579//b4035//b0733//b1737//b2987//b4154//b3852//
CreB-Phosphorylated	b2079//b0734//b0827//b0976//b2725//b0841//b4124//b3449//b1379//
CueR-Ag	b4132//b3243//b1982//b2840//b3588//b3770//b4174//
CueR-Cu+	b1499//b2497//b3615//b3408//b2730//b1905//b1587//
CuerR-Au	b3617//b3417//b3363//b1016//b2609//b3452//b0683//
CusR-Pasp	b3565//b3425//b2296//b4265//b3610//b3057//b2976//b4699//b0970//b1261//b2430//ilvG_2//
CynR-Cyanate	b0199//b0044//b0564//b3260//
CysB-N-acetyl-L-serine	b0782//b4079//b0979//b0183//b3132//b0974//b0726//b2992//b4138//b0783//b2222//b0827//b0820//b2980//b3437//b1338//b2713//b0908//b3260//b3530//b2904//b3959//b2867//b0110//b0041//b3277//b0764//b2573//b4322//b1537//
CysB-O-acetyl-L-serine	b4093//b1621//b2719//b1674//b4193//b4059//b1593//b0734//b2838//b4070//b1588//b1717//b0428//b3942//b2904//b4354//b3479//b2841//b0598//b3728//b2572//b4068//b2719//b2430//b4016//b2711//b3567//b4567//b2310//b2306//b1336//
DcuR-Phosphorylated	b4062//b4197//b0033//b4289//b1474//b2222//b0678//b1671//b4167//
DnaA-ATP	b3260//b4406//b2606//b0774//b0040//b3164//b2485//b2756//b4381//b1734//b3318//b0156//
DpiA-Pasp	b3072//b0384//b2285//b0591//b1717//b2759//b3751//b2704//b2223//b0755//b3076//
DsdC-D-serine	b4376//b3855//b2715//
EvgA-Phosphorylated	b2425//b4030//b1540//b4016//b0722//b2487//b4037//b3604//b2153//b4098//b4098//b2838//b3579//b3927//b2730//
FNR-Fe_reduced	b1546//b3275//b0241//b1852//b2290//b3725//b3753//b2342//b3317//b2406//b1736//b2904//b0863//b1131//b2987//b4174//b3366//b1301//b1735//b3511//b1385//b1884//b3416//b1322//b3851//b2492//b2344//b2093//b2285//b3961//b2392//b4177//b0734//b4471//b0399//b2286//b0062//b1300//b0036//b3709//b1616//b4663//b3611//b2559//b2551//b2962//b1761//b2147//b4159//b0812//b0622//b0345//b1781//b3416//b3906//b2630//b3845//b4171//b1516//b3115//b1516//b3852//b3071//b1901//b0365//b3318//b3859//b4154//b3752//b2630//b4237//b3608//b1858//b0729//b1113//b1737//b4115//b0331//b0616//b4702//b2673//b4384//b4310//b1009//b3457//b0161//b1515//b2286//b0331//b4317//b2676//b0338//b1208//b3365//b0313//b1397//b1548//b0114//b3846//b4438//b3278//b1735//b2608//b4006//b1395//b0676//b1717//b3476//b2306//b3213//b4187//b2421//b2213//b1982//b1547//b2560//b4200//b1040//b2487//b4104//b4153//b3860//b1012//b4417//b0399//b0343//b4096//b3969//b0908//b3364//b4160//b3701//b3759//b4006//b2312//b0161//b3132//b0198//b0758//b4122//b0755//b2994//b0429//b2284//b2150//b0062//b2710//b0431//b0605//b4014//b2009//b2029//b0335//b1407//b2994//b1734//yegZ//b2675//b3169//b4100//b1733//b0041//b0337//b3428//b1819//b1761//b4072//b3771//b3701//b0774//b3312//b1780//b0462//b1735//b3532//b3941//b2597//b2309//b3671//b0273//b3565//b1336//b3508//b3071//b0928//b3968//b1276//b3580//b4153//b4068//b1112//b0618//b3417//b0864//b3481//b0342//b4037//b0677//b2068//b3615//b2291//b0166//b0996//b0346//b2803//b0039//b3911//b2702//b4450//b1716//b4264//b0189//b0757//b0929//b0205//b3415//b4671//b3316//b2763//b4072//b2375//b3214//b2430//b3753//b3926//b0997//b4072//b0161//b1482//b4671//b4291//b0583//b1902//b1388//b2208//b3903//b2499//b0734//b2235//b1781//b1591//b0314//b1498//b4035//b1780//b2424//b2096//b3457//b2150//b2307//b1608//b1620//b0681//b4122//b3167//b2149//b3860//b0190//b0365//b3671//b3766//b1010//b3567//b1797//b0036//b4119//b3328//b0343//b3408//b4406//b2282//b0461//b4289//b0441//b2725//b4098//b2905//b0192//b2706//b2957//b3093//b4290//b2416//b1407//b2465//b3095//b3478//b0202//b2392//b2730//b2588//b3726//b2630//b3853//b1020//b0314//b2151//b0587//b0273//b3230//b4450//b0429//b1429//b4506//b0517//
FhlA-Formate	b3511//b1670//b1246//b0384//b3117//b3772//b0980//b0774//b2425//b0430//b3170//b3277//b4131//b2425//b1037//b0113//b1904//b2311//b4115//b3723//b0107//b3172//b2674//b4138//b2375//b3076//b4006//b3161//b0063//b0339//
FucR-L-fuculose-1-phosphate	b3750//b1011//b4062//b0192//b0110//b4311//b3869//
Fur-Fe2+	b1323//b4381//b3091//b3071//b1261//b0679//b4002//b0107//b4592//b1208//b1245//b2369//b0344//b2367//b3124//b0776//b3423//b3480//b0618//b1021//b2993//b1683//b0584//b3864//b4268//b2309//b0623//b4170//b4153//b2560//b2868//b4698//b4460//b0353//b4416//b1430//b2284//b2296//b2079//b0108//b0110//b3430//b2759//b0207//b2489//b3968//b1221//b2371//b0365//b3927//b3601//b3225//b2278//b3324//b2428//b4059//b4098//b1658//b3114//b1887//b0777//b1890//b0734//b0441//b2805//b0998//b2079//b0460//b3583//b4203//b2308//b0592//b1023//b1429//b0037//b2153//b2573//b0862//b3437//b1546//b3081//b2803//b1888//b3428//b0908//b1654//b4438//b1734//b3125//b0572//b1859//b2224//b3905//b4092//b1388//b2560//b2551//b2759//b2200//b4382//b1905//b1131//b3319//b4476//b4268//b4174//b1515//b1395//b1611//b0896//b3070//b0861//b3829//b0593//b4008//b1737//b2147//b3321//b3071//b0168//b4698//b1901//b2659//b1515//b0721//b2499//b4451//b4124//b2366//b4663//b3408//b3771//b1796//b2609//b3666//b2068//b3903//b3081//b2591//b4063//
Fur-Mn2+	b3610//b0201//b4171//b3864//b0398//b4249//b2240//b2905//b1714//b2840//b3227//b1683//b1782//b4324//b2580//b2009//b4321//b2487//b0777//b0593//b3213//b0615//b3569//b4133//b4200//b3224//b1921//b3859//b4096//b0341//b2465//b2704//b3367//b2486//b3392//b0602//b2663//b1006//b1886//b1922//b1892//b3236//b0889//b3276//b1497//b3038//b4382//b0333//b2492//b3230//b3393//b0677//b4194//b2309//b0168//b2904//b1338//b3037//b0342//b0778//b3364//b2146//b4024//b4309//b3365//b2194//b4417//b0975//b3542//b2096//b2716//b3582//b4132//b1521//b4122//b2085//b3904//b4637//b3902//b1528//b1261//b4058//b3957//b0038//b3854//b1588//b3578//b3038//b1732//b1826//b0873//b3408//b3227//b4096//b3006//b2760//b1475//b2938//b3037//b1482//b0679//b2425//b4035//b0522//b0429//b2731//b2840//b2297//b1883//b4319//b0622//b4024//b3454//b1513//b1714//b2597//b4670//b3708//b3321//b3170//b4233//b1513//b3769//b0571//b0980//b0350//b3036//b4198//b1781//b4120//b2591//b2296//b1518//b1244//b0880//b0566//b3276//b0594//b1244//b0346//
GlcC-Acetate	b2208//b2609//b4151//b1136//b4451//b1224//b4124//
GlcC-Glycolate	b0593//b1388//b2800//b1669//b2912//b4506//b3564//
GlrR-Pasp56	b1224//
IclR-pyruvate	b0820//b3452//b3265//b4168//
IdnR-5-ketogluconate	b1518//b4671//b1888//b3071//b3425//b0109//b1655//b0207//
IdnR-Idonate	b2911//b2723//b0156//b0592//b3166//b3222//b4172//b1747//
IlvY-2-acetolactate	b2965//b3846//
IlvY-Alfa-acetohydroxybutirate	b0907//b3331//
IscR-2Fe	b2243//b1042//b3313//b2724//b3939//b0198//b3521//b1887//b4355//b1714//b1814//b2805//b3750//b2243//b1717//b3025//b2763//b2631//b2367//b1109//b2804//b2392//b3542//b2370//b4289//b4417//b3081//b1735//b3851//b1748//b1587//b4111//b3870//b0722//b1127//b0574//b2762//b2559//b1323//b4202//b1127//
LldR-L-lactate	b0150//b3869//b3707//
Lrp-Leucine	b0723//b3091//b0366//b0399//b0484//b0979//b1182//b2417//b0681//b0586//b0621//b4069//b3961//b3325//b3906//b3278//b4177//b1302//b3167//b0936//b3260//b2709//b1037//b4070//b3172//b4317//b1265//b3221//b1982//b2758//b2754//b0201//b3727//b4099//b0523//b3261//b2754//b0365//b2464//b1881//b1384//b2818//b2674//b0124//b3441//b2990//b0616//b1264//b0606//b4317//b3076//b4034//b0617//b3479//b0675//b2763//b0781//b0827//b1613//b4079//b1679//b3118//b1338//b0334//b4096//b2205//b2311//b0904//b2199//b4467//b1388//b0889//b3458//b3091//b1733//b1548//b4069//b2994//b2465//b3759//b3057//b4175//b2236//b0675//b1613//b2243//b3409//b1987//b1531//b1207//b3728//b0570//b2717//b3759//b3356//b2659//b2718//b3317//b4096//b1337//b2710//b3461//b3118//b0515//b2278//b3212//
LsrR	b4016//b4172//b2990//b2207//b0019//b0042//b1654//b1493//b1528//
MalT-ADP-Maltotriose	b0460//b0980//b0515//b1324//b2107//b1210//b3603//b0724//b4289//b1718//
MalT-Maltotriose-ATP	b2720//b2916//b4002//b0775//b4194//b3409//b2964//b4249//b0430//b1430//
MelR-Melibiose	b0618//b3604//b2407//
MetJ-S-adenosylmethionine	b2365//b0974//b0979//b1682//b0675//b4195//b3541//b0759//b1492//b3855//b3588//b2711//b1265//b2092//b0031//
MetR-L-homocysteine	b0036//b1023//b3532//b3265//b4003//
MhpR-3-DHPP	b3025//b3476//b1042//b4323//b2492//b2279//
MhpR-3HPP	b1415//b1227//b2476//b3404//b2372//b0776//
MntR-Cd2+	b3214//b2711//b4034//b1907//b1922//
ModE-MoO42-	b3456//b2344//b3469//b4699//b2368//b3616//b2762//b3905//b4054//b0347//b2146//b2729//b0571//b0593//b0862//b3231//b3530//b3869//b1210//b2996//b4315//b1850//b0553//b1379//b3327//b1743//b1588//b3566//b0566//b1394//b0974//b2276//b0812//b2487//b2204//b1973//b1113//b2762//b1101//b2666//b0451//b2802//b3093//b1260//b1988//b2601//
NarL-Phosphorylated	b3049//b3925//b0044//b2194//b1131//b4153//b1390//b2729//b1733//b4326//b4376//b4095//b0586//b2224//b0777//b4213//b3908//b1884//b1127//b1735//b1608//b2802//b4073//b1224//b2276//b0872//b3072//b1814//b1779//b4013//b1818//b3428//b3026//b3431//b1620//b3450//b0953//b1244//b1211//b3077//b4067//b3428//b3600//b1296//b0460//b2093//b3330//b1734//b3415//b1241//b1430//b3161//b2980//b0115//b4099//b0895//b3241//b1298//b2491//b1540//b0805//b0935//b2312//b3902//b0202//b3403//b3092//b0819//b3912//b0398//b1745//b2557//b3118//b2423//b1212//b1041//b0430//b3582//b0785//b3036//b0873//ilvG_1//b2727//b3903//b3392//b3116//b3405//b1982//b4172//b1390//b0240//b1247//b0785//b3616//b2507//b1287//b0564//b0333//b2702//b3335//b1517//b1715//b3959//b1513//b0062//b2763//b0451//b0428//b3425//b0064//b1396//b3133//b4288//b0336//b0062//b2704//b2726//b4441//b3770//b4467//b4242//b4291//b0572//b4063//b1672//
NarP-Phosphorylated	b2553//b3413//b3431//b0441//b3272//b3092//b2196//b4063//b0312//b2147//b0314//b4239//b2980//b3756//b4398//b2800//b2207//b2498//b0314//b0340//b1744//b0411//b3450//b4016//b1970//b4400//b1226//b0366//b1905//b2662//b0348//b2465//b0342//b1781//b2751//b2741//b3365//b0591//b0351//b0346//b2424//b2659//b3864//b2092//b4079//b2975//b2609//b1591//b4054//b4398//
NhaR-Na+	b3903//b3564//b0034//b1761//b3117//b2718//b2213//
NikR-Cd2+	b0557//b1713//b2195//b0931//b3423//b3853//
NikR-Co2+	b1736//b1671//b0312//b2712//b3478//b4287//
NikR-Cu2+	b3753//b3320//b0150//b4131//b3165//b1857//
NikR-Ni2+	b1982//b4266//b1548//b0928//b1548//b0312//
NikR-Zn2+	b3132//b3409//b2009//b3756//b3701//b3240//
NrdR-ATP	ilvG_2//b1597//b1101//b3134//b1391//b3533//b3860//b1384//b2194//
NrdR-Zn2+	b0575//b0812//b2674//b3314//b1519//b1335//b4237//b2528//b3169//
NrdR-dATP	b0384//b1336//b3057//b2149//b1497//b2591//b1891//b2669//b3828//
NsrR-2Fe	phnE_2//b1037//b4097//b2283//b3579//b2498//b2029//b2307//b2234//b3392//b4460//b2197//b3688//b4200//b2150//b3327//b3313//b4139//b4193//b1497//b3830//b3035//b1260//b0522//b0980//b4118//b1887//b0977//b2559//b2528//b3758//b2093//b2979//b4170//b2741//b3666//b3578//b1335//b3806//b2570//b0933//b0221//b3093//b0366//b0682//b4106//b3273//b0064//b3165//b3616//b2288//b4118//b3724//b1498//b1226//b4069//b2239//b0606//b1247//b1881//b4118//b2465//b0594//b2716//b3599//b1397//b2465//b1101//b2464//b3578//b3610//b1264//b3580//
PhoB-Phosphorylated	b3806//b2406//b0615//b2995//b2277//b0757//b4249//b2306//b1387//b0682//efeU_2//b2486//b0336//b3854//b1395//b1022//b0339//b3221//b3469//b0622//b0042//b1224//b2757//b0592//b3414//b0167//b2673//b2243//b2961//b3756//b1002//b3912//b0020//b0114//b4132//b2911//b4079//b2204//b4111//b1736//b4441//b2029//b0585//b2725//b2573//b1884//b2213//b2557//b2106//b1590//b2669//b4098//b3599//b1389//b1430//b0116//b3912//b4233//b1421//b4072//b2802//
PhoP-Phosphorylated	b1888//b2093//b0889//b3071//b4170//yegZ//b1379//b3455//b3315//b0605//b0616//b3095//b1389//b0572//b2559//b0202//b2553//b0337//b3868//b0553//b0928//b1300//b1016//b3126//b2341//b3275//b2206//b1588//b0782//b2531//b0202//b1323//b3806//b2962//b3616//b1655//b0192//b2754//b4320//b0826//b2417//b4010//b2392//b4171//b2424//b3572//b3868//b2194//b3171//b2497//b0451//b2465//b0338//b4241//b2703//b1608//b1548//
PrpR-2-methylcitrate	b1988//b2759//b2726//b1615//b1243//
PurR-Guanine	b1907//b2283//b0880//b2285//b1622//b3532//b4073//b3359//b0150//b1885//b3432//b1189//b2243//b0929//b0880//b4079//b2200//b0997//b3568//b2393//b4187//b3530//b1501//b0341//b2662//b2155//b2717//b4254//b0177//b2707//b3870//b4376//b4426//b1921//
PurR-Hypoxanthine	b1717//b4132//b4376//b2741//b0154//b2296//b2503//b3566//b2631//b3969//b4367//b4316//b1482//b0368//b1514//b3829//b0033//b1892//b4292//b3577//b4018//b2290//b3425//b4400//b4315//b4000//b1247//b0516//b3530//b3670//b1396//b1612//b1296//b3417//
QseB-Phosphorylated	b0042//b0841//b0724//b3758//
RhaR-L-rhamnose	b2965//b3368//
RhaS-L-rhamnose	b4326//b3441//b4354//b2215//b1388//b0602//
RstA-Phosphorylated	b0727//b3429//b3588//b1497//b2366//b0595//b2370//b0340//b0031//b1131//
SoxR-2Fe_oxydized	b0677//b0595//b0112//b2987//
TorR-Phosphorylated	b3616//b3367//b2079//b4024//b3366//b3026//b4006//b1041//b3571//b0566//
TrpR-Tryptophan	b0339//b0615//b0167//b4070//b2509//b3957//b4237//b3359//b4398//b2465//b1189//b4175//
TyrR-L-tryptophan	b1821//b2763//b1982//b1323//b2464//b0152//b0763//b1516//b0979//b3458//b1492//b1548//b0515//b3771//
TyrR-Phenylalanine	b0429//b2296//b0588//b1613//b4004//b1738//b2093//b3325//b1024//b0841//b3171//b0757//b1298//b0038//
TyrR-Tyrosine	b0722//b3671//b2074//b0682//b0036//b3161//b4106//b0484//b2671//b2591//b0565//b3457//b2240//b0721//
UhpA-Phosphorylated	b1209//
XapR-xanthosine	b0150//b4079//
XylR-Xylose	b2607//b3222//b1680//b0343//b3276//b1540//
ZntR-Cd2+	b3581//
ZntR-Hg	b3057//
ZntR-Zn2+	b0366//
ZraR-Phosphorylated	b1007//b2095//b0908//
Zur-Zn2+	b2711//b2278//b4005//b3081//b4099//b2415//
