#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b0451//b3224//b2579//b1852//
Lrp-Leucine	b2430//b4705//b1223//b0062//b0190//b3770//b1982//b0115//b0564//b3749//b0778//b2841//b3724//b0184//b0995//b2202//b2992//b1129//b3588//b3438//b1782//b2600//b2235//b3958//b2366//b2980//b4123//b1683//b2366//b2697//b2288//b1591//efeU_2//b2607//b0619//b3461//b0826//b1622//b0312//b3728//b3756//phnE_2//b3365//b4237//b3449//b2231//b2150//b1011//b1532//b2464//b2148//b1398//b0682//b1130//b4152//b2675//b2731//b1528//b2204//b3968//b0399//b2277//b3669//b3583//b0441//b4249//b2093//b4264//b4099//b3134//b3365//b4125//b3869//b2671//b2283//b1851//b1641//b0106//b3451//b2430//b0330//b3222//b2560//b0221//b1300//b0063//b4319//b3331//b1227//b0873//b0616//b4005//b3276//b1613//b1384//b4468//b3723//b3968//b2235//b3095//b1743//b4670//b1680//b3940//b2094//b4397//
LsrR	b3038//b1922//b4104//b2617//b2489//b2078//b1040//b4267//b0153//
MalT-ADP-Maltotriose	b2163//b2242//b4131//b3670//b2430//b2240//b1613//b1680//b0805//b0616//
MalT-Maltotriose-ATP	b4471//b0368//b0337//b3404//b2091//b3025//b4002//b4400//b1299//b1136//
MelR-Melibiose	b1886//b1528//b4397//
MetJ-S-adenosylmethionine	b4000//b2755//b1901//b2962//b0043//b0880//b4054//b3057//b2204//b0031//b1718//b4058//b1655//b1546//b0341//
MetR-L-homocysteine	b2156//b2224//b3416//b3326//b1821//
MhpR-3-DHPP	b3035//b1587//b1680//b3311//b3123//b3701//
MhpR-3HPP	b2722//b1129//b2704//b1891//b2201//b0111//
MntR-Cd2+	b0078//b0895//b0441//b4392//b3243//
ModE-MoO42-	b2476//b2994//b0367//b1616//b1223//b2750//b2500//b2232//b4288//b0972//b2723//b1475//b4124//b2417//b2239//b0995//b1397//b3617//b0106//b2731//b0728//b1901//b2296//b1736//b2241//b2078//b0403//b3367//b2938//b1336//b0398//b3851//b0123//b2213//b3859//b0957//b0313//b4322//b2307//b0335//b2802//b4167//b3508//b2606//b3481//b1287//
NarL-Phosphorylated	b0367//b4450//b0523//b4153//b1517//b3610//b1336//b3115//b3423//b0124//b3405//b3438//b1111//b1587//b3212//b1338//b3328//b0390//b3476//b4074//b2707//b3939//b4460//b3726//b1396//b2560//b3227//b2311//b4036//b0594//b0998//b3968//b3278//b1392//b3274//b3451//b2584//b3666//b1160//b0812//b1415//b4441//b3037//b3005//b2285//b3860//b2297//b3773//b4151//b2464//b1011//b4592//b3076//b2707//b0273//b2676//b3599//b4393//b2758//b1247//b4309//b3667//b3231//b3958//b0432//b0112//b3330//b4202//b0156//b2763//b1482//b2373//b1109//b4167//b0156//b3493//b1681//b0722//b2372//b1519//b3324//b1884//b1036//b1037//b2171//b1379//b3708//b2803//b0594//b0602//b0431//b1492//b2818//b2232//b3437//b2171//b3451//b0366//b4416//b2487//b1127//b4100//b1859//b1421//b0759//b2236//b0048//b3724//b3903//b2146//b4322//b1011//b0819//b1391//b4237//b2243//b2912//b4441//b0996//b1301//b0720//b0396//b2079//sroD//b3223//
NarP-Phosphorylated	b3478//b1501//b3533//b0080//b1129//b2607//b4004//b4417//b3113//b0037//b1683//b3006//b2702//b1921//b1673//b1673//b1390//b3265//b2415//b3456//b3544//b0161//b3424//b4171//b0596//b3274//b1190//b0564//b2107//b0894//b2750//b0346//b2469//b1656//b4152//b3544//b2470//b3854//b4058//b4039//b0678//b1682//b1512//b0575//b3853//b0431//b2085//b0517//b2716//b3123//
NhaR-Na+	b1881//b0296//b1392//b0338//b2077//b2559//b2288//
NikR-Cd2+	b1615//b2728//b0606//b2764//b3961//b1887//
NikR-Co2+	b0805//b1883//b2195//b3540//b0936//b2194//
NikR-Cu2+	b3609//b3616//b1733//b4005//b1922//b0733//
NikR-Ni2+	b3236//b4290//b2171//b4069//b1324//b1297//
NikR-Zn2+	b1209//b3481//b2196//b3132//b0934//b0880//
NrdR-ATP	b1245//b4079//b3426//b3567//b3275//b2754//b0615//b2310//b3588//
NrdR-Zn2+	b4450//b3608//b3853//b1761//b3531//b4288//b2489//b2660//b2758//
NrdR-dATP	b2063//b1655//b1819//b3325//b4416//b3912//b3127//b0152//b3846//
NsrR-2Fe	b1715//b1225//b2709//b0461//b1748//b0557//b3167//b0177//b2488//b4101//b2106//b1900//b3601//b2726//b1704//b4008//b4431//b2709//b0221//b2597//b0041//b1396//b4169//b2756//b2415//b3441//b4167//b1007//b3115//b1706//b0367//b2591//b3123//b1548//b4172//b0895//b0463//b2430//b1109//b0592//b3616//b0177//b1858//b2491//b0587//b0335//b3164//b2996//b3908//b0396//b2499//b3320//b0338//b3615//b3260//b2199//b2802//b2925//b1735//b1190//b0586//b1547//b2284//b1892//b1211//b1301//b2659//b0756//b3392//b0124//b3508//b3356//b3752//
PhoB-Phosphorylated	b1890//b3610//b2367//b0570//b2283//b3540//b1393//b0205//b3404//b3240//b3169//b3831//b3026//b3357//b3575//b0978//b3452//b2507//b2992//b2671//b1796//b3116//b3671//b4073//b3727//b2508//b2802//b1734//b2465//b0313//b2676//b0937//b4098//b3261//b1256//b0346//b0613//b2559//b2725//b2659//b2312//b4123//b4120//b1396//b1597//b3509//b4670//b0887//b1246//b0574//b2996//b0311//b0450//b2803//b0342//b1641//b0077//b3168//b0976//b0872//b3864//
PhoP-Phosphorylated	b0565//b0619//b0340//b3093//b4122//b3749//b3828//b1904//b3723//b1900//b3582//b3616//b0451//b1540//b3326//b3261//b2106//b2838//b0733//b2281//b4111//b0080//b2284//b2094//b0180//b2277//b4093//b0574//b1819//b1594//b0043//b2422//b2297//b0432//b1622//b4468//b0595//b3958//b2366//b3727//b2725//b3723//b2068//b0553//b1241//b0341//b1733//b0153//b3025//b1275//b2096//b2470//b4318//b3968//b3781//b3727//b3366//
PrpR-2-methylcitrate	b1987//b4054//b1548//b0724//b3725//
PurR-Guanine	b0726//b3425//b3543//b4102//b1006//b1297//b2977//b0352//b3582//b4309//b4036//b2307//b4035//b1429//b1246//b0572//b0207//b1334//b3938//b1043//b1516//b0462//b2965//b4129//b3230//b4100//b3316//b0042//b0197//b0724//b1324//b3071//b3070//b0179//
PurR-Hypoxanthine	b4355//b0207//b2756//b1805//b2866//b3213//b1826//b1387//b2801//b2407//b2421//b0998//b3127//b3077//b3863//b1671//b2584//b2716//b3326//b2607//b4152//b0516//b0202//b2153//b0979//b1102//b3123//b3318//b4069//b3410//b0782//b0461//b2371//b3667//
QseB-Phosphorylated	b4213//b1384//b2710//b1982//
RhaR-L-rhamnose	b2290//b4073//
RhaS-L-rhamnose	b3317//b2234//b3394//b0431//b4054//b3461//
RstA-Phosphorylated	b4100//b3757//b2368//b0621//b0860//b1389//phnE_2//b4315//b3006//b4076//
SoxR-2Fe_oxydized	b2367//b2708//b3863//b2482//
TorR-Phosphorylated	b1407//b3329//b3544//b3457//b2804//b1673//b2221//b3479//b4318//b0366//
TrpR-Tryptophan	b1515//b4034//b1684//b1474//b1212//b3521//b3026//b2674//b4401//b1521//b1887//b0733//
TyrR-L-tryptophan	b2867//b0978//b1324//b4070//b4702//b0586//b0862//b4062//b3223//b4323//b4293//b0033//b4034//b0622//
TyrR-Phenylalanine	b0033//b0339//b1712//b0588//b2421//b0110//b3276//b0515//b2422//b2729//b3771//b1337//b2554//b3666//
TyrR-Tyrosine	b0062//b0973//b4265//b3437//b2483//b3114//b2759//b0041//b2206//b4194//b0572//b0588//b3167//b0880//
UhpA-Phosphorylated	b0586//
XapR-xanthosine	b3855//b0675//
XylR-Xylose	b3367//b1298//b0346//b4115//b2416//b4198//
ZntR-Cd2+	b3908//
ZntR-Hg	b0042//
ZntR-Zn2+	b2760//
ZraR-Phosphorylated	b3118//b2146//b4310//
Zur-Zn2+	b1323//b1010//b3752//b2202//b3457//b0620//
