#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b2147//b3671//b0430//b2964//
ChbR-Monoacetylchitobiose-6P	b0125//b0116//b1798//b1384//b2979//b2675//
CpxR-Phosphorylated	b3441//b0161//b0106//b4154//b0574//b2712//b2591//b1714//b1641//b2729//b4076//b3599//b0152//b4076//b3521//b1683//b3669//b0864//b3493//b2223//b3276//b0515//b1022//b4291//b4240//b2912//b4138//b4384//b2867//b4073//b2429//b2528//b2278//b2211//b4003//b4637//b0583//b1597//b3864//b0979//b2370//b1805//b1160//b3392//b0733//b0935//b3230//b2417//b0945//b1528//b1131//b3222//b1530//b4034//b0240//b1501//b4159//b2429//b2729//b3667//b0344//b0928//b2609//b1684//b2608//b4059//b0109//b2663//b2800//
CreB-Phosphorylated	b4097//b3528//b3118//b3124//b3320//b2297//b1514//b1885//b1514//
CueR-Ag	b2202//b1129//b0109//b4167//b4203//b3441//b4467//
CueR-Cu+	b1482//b2074//b1130//b2660//b0785//b0598//b0156//
CuerR-Au	b0584//b0996//b3356//b1297//b1988//b4288//b2704//
CusR-Pasp	b1260//b3318//b3405//b4106//b2905//b2750//b0862//b4200//b1530//b4106//b2464//b0019//
CynR-Cyanate	b2373//b2716//b4355//b0863//
CysB-N-acetyl-L-serine	b0440//b2201//b1617//b0861//b0682//b4401//b1272//b3542//b2584//b0819//b2926//b3961//b1613//b4101//b1021//b0557//b1973//b0593//b2223//b0346//b4076//b0585//b0908//b2290//b0936//b2994//b1673//b0553//b2552//b3727//
CysB-O-acetyl-L-serine	b4702//b0352//b1714//b2723//b1615//b2675//b0403//b0398//b1252//b1857//b1679//b3057//b3117//b1531//b2961//b3615//b0351//b1882//b1679//b3521//b4098//b2938//b1904//b4172//b1323//b2284//b4106//b3313//b2079//b3708//b4511//
DcuR-Phosphorylated	b1492//b0377//b3276//b0440//b3578//b3770//b0522//b2308//b3771//
DnaA-ATP	b1704//b2430//b3902//b3332//b3224//b3273//b1904//b1160//b4033//b0430//b4242//b0036//
DpiA-Pasp	b2584//b4174//b1205//b1227//b3313//b2094//b2107//b2589//b0970//b0572//b4671//
DsdC-D-serine	b1589//b2580//b0429//
EvgA-Phosphorylated	b4267//b1111//b3428//b1548//b3425//b1883//b0367//b1682//b2171//b3960//b3611//b1407//b1131//b4314//b4376//
FNR-Fe_reduced	b4129//b4401//b3428//b0754//b2718//b1407//b0034//b2312//b3961//b3409//b3455//b0033//b0110//b4203//b0861//b3752//b4290//b0182//b0432//b1547//b2421//b1212//b2242//b3113//b4035//b4476//b4059//b0383//b4383//b2486//b1719//b3116//b4321//b0181//b3531//b3688//b1024//b1223//b0441//b2282//b3757//b4637//b4288//b3071//b3509//b3508//b0077//b0861//b4102//b0722//b1130//b0044//b2308//b0181//b3460//b2994//b1337//b2194//b0733//b0729//b2583//b0515//b0874//b0827//b3273//b1062//b1430//b4399//b3273//b4175//b2236//b4034//b2085//b2727//b0621//b4000//b2756//b2990//b0113//b0203//b2284//b1384//b4106//b3365//b3749//b2221//b1008//b1859//b4319//b3540//b2801//b2980//b1674//b3326//b1272//b3230//b4291//b2571//b3541//b4173//b4398//b2078//b1781//b1819//b0826//b2764//b2344//b4321//b1745//b3521//b2529//b4073//b3942//b1022//b0516//b0177//b2601//b3860//b1430//b1299//b3728//b2489//b2208//b3846//b2697//b4290//b4266//b1041//b3038//b0678//b3403//b4095//b2421//b0873//b0597//b4249//b0594//b4671//b1547//b2975//b3093//b1498//b2499//b0167//b3170//b0330//b1884//b1335//b1212//b2741//b2991//b0522//b2485//b3213//b1891//b1208//b3957//b0462//b4699//b3576//b4101//b4070//b1743//b0441//b3708//b0383//b2092//b3423//b0764//b3116//b4264//b4502//b3831//b4439//b4268//b4151//b1482//b2240//b1587//b2867//b3260//b4663//b4451//b3432//b4118//b4172//b1593//b1007//b1334//b1850//b2465//b4476//b2600//b3666//b3688//b2370//b4073//b3134//b4007//b0199//b4063//b1041//b1038//b1334//b1300//b2965//b3426//b1798//b2584//b3544//b2979//b1987//b3766//b0970//b4169//b3748//b1007//b4202//b3583//b1885//b2553//b4168//b0077//b2203//b2306//b4040//b3927//b2241//b3958//b3368//b0729//b1398//b3868//b3957//b0975//b4213//b0168//b4133//b4702//b0619//b1782//b1736//b1323//b4063//b3959//b2342//b2284//b3669//b4013//b4326//b2276//b3480//b2715//b2421//b1537//b4040//b2077//b3164//b1761//b2476//b2756//b0566//b4104//b1298//b3860//b3911//b4599//b0684//b2964//b4004//b1407//b3243//b1498//b1883//b3942//b3328//b3829//b3616//b1385//b4071//b3161//b2961//b2341//b0330//b0151//b1387//b0461//b2943//b0063//b2756//b0754//b0179//b2666//b0109//b2990//b1016//b4599//b3752//b4032//b1389//b3600//b2840//b1387//b2106//b0566//
FhlA-Formate	b3223//b1042//b2416//b0764//b2818//b2068//b4468//b4439//b2927//b4384//b0775//b1038//b3164//b1594//b2195//b4314//b3070//b0895//b3869//b0589//b2107//b3125//b0805//b1041//b0826//b4193//b1613//b4169//b1102//b2957//
FucR-L-fuculose-1-phosphate	b3093//b4209//b3224//b4005//b2342//b4068//b0338//
Fur-Fe2+	b4120//b0972//b0189//b1300//b3318//b1587//b3707//b4313//b3095//b3432//b1384//b2712//b1498//b2374//b1732//b0383//b0726//b0429//b4237//b0570//b3544//b1746//b2741//b2938//b0339//b2239//b2373//b2085//b2369//b1674//b3132//b2308//b3265//b0331//b4069//b2155//b2962//b0207//b2662//b1010//b3227//b1246//b2490//b3453//b4326//b3722//b3458//b2757//b1395//b3368//b4376//b1302//b2962//b4324//b3854//b2091//b0156//b4201//b0183//b2559//b2580//b3480//b2508//b4133//b0758//b0598//b3123//b4502//b4169//b0273//b0763//b1388//b2079//b4175//b2406//b1511//b3569//b2723//b0365//b3277//b2964//ilvG_1//b4196//b3828//b0593//b1397//b1620//b2373//b2557//b3437//b2232//b3530//b2905//b1476//b2607//b2151//b4016//b1716//b0774//b0400//b2372//b0205//b3667//b1227//b2818//b2094//b3428//b1474//b0198//b2630//b3410//b2727//b2429//b3328//b2342//b1021//b4030//b0350//b3508//b3481//b2221//b2476//b4702//b0758//b1590//b3325//b1482//b2308//b3132//b0973//b3317//b0827//b3038//b1497//b4006//b2344//b2367//b1547//b0862//b2757//
Fur-Mn2+	b3393//b0440//b2476//b0201//b1609//b2507//b2205//b2763//b1892//b4160//b0622//b1532//b3428//b0935//b1276//b0903//b0432//b0589//b3423//b2211//b1189//b4170//b3367//b1222//b0335//b0936//b0995//b0755//b3511//b2617//b4007//b3414//b1205//b0782//b1512//b2584//b3170//b2235//b2588//b1515//b2366//b2727//b1748//b2143//b0450//b0783//b1009//b2200//b3970//b0125//b3426//b2608//b1679//b0077//b0805//b2284//b0557//b1798//b1011//b0484//b3169//b2674//b0177//b0814//b2666//b3334//b2375//b3959//b4200//b0907//b1658//b0682//b3723//b1761//b4079//b1395//b0048//b2925//b0020//b3756//b1160//b3852//b0167//b0111//b2279//b2730//b3911//b4237//b2213//b1679//b2224//b3394//b0161//b2374//b3774//b0586//b2372//b3452//b4005//b1272//b3329//b0349//b4397//b0397//b2866//b2344//b0759//b4004//b0765//b3260//b3461//b1617//b3169//b0365//b2731//b2580//b3667//b0522//b0778//b0972//b3671//b0995//b4233//b2937//b1737//b3364//b1022//b0587//b1674//b1713//b2904//b0064//b1587//b0597//b0168//b0597//b3168//b3576//b4122//b0783//
GlcC-Acetate	b1226//b0904//b0572//b2666//b3766//b1658//b0880//
GlcC-Glycolate	b3170//b2106//b2423//b0523//ilvG_2//b2242//b3748//
GlrR-Pasp56	b1474//
IclR-pyruvate	b2590//b3096//b0296//b1735//
IdnR-5-ketogluconate	b0080//b1500//b4511//b2911//b4133//b0896//b1617//b4451//
IdnR-Idonate	b2660//b0042//b3968//b4154//b0812//b2204//b1220//b3164//
IlvY-2-acetolactate	b1620//b3455//
IlvY-Alfa-acetohydroxybutirate	b1883//b3414//
IscR-2Fe	b4238//b3453//b2759//b2728//b1336//b4007//b0729//b0064//b1669//b1782//b2481//b0331//b1390//b2729//b0019//b4018//b2483//b2570//b1497//b2093//b3600//b3317//b1641//b4511//b1620//b0682//b3409//b1264//b0872//b3006//b2911//b0340//b0814//b0862//b2428//b0384//b1113//b0516//b3961//b0722//b0721//
LldR-L-lactate	b4699//b2530//b3405//
Lrp-Leucine	b1321//b3095//b2987//b1415//b3124//b0312//b3774//b0201//b3939//b1537//b2571//b0585//b3533//b2344//b1016//b3940//b4097//b3906//b3315//b2469//b0619//b3571//b2414//b0048//b3277//b4036//b0348//b2990//b2196//b2721//b4173//b2491//b3781//b3611//b0557//b1621//b1532//b2987//b2731//b0335//b0886//b0571//b1717//b0997//b4067//b2762//b1011//b4201//b3134//b4067//b3579//b2285//b1265//b2529//b0203//b3766//b3608//b3863//b3006//b0348//b3709//b3670//b1587//b1395//b3368//b1246//b2234//b1890//b3728//b1680//b3006//b0061//b4468//b4460//b0583//b4265//b2731//b2368//b1475//b1009//b3113//b3095//b2224//b4118//b4168//b4291//b3479//b3580//efeU_2//b3521//b4014//b1129//b4439//b0783//b0573//b1205//b4319//b1227//b0820//b2990//b2313//b3611//b3359//b1516//b2279//b1256//
LsrR	b2963//b3451//b4115//b1782//b1430//b0728//b3611//b3453//b1901//
MalT-ADP-Maltotriose	b3770//b0166//b3575//b4439//b2308//b1272//b0928//b3240//b3118//b4062//
MalT-Maltotriose-ATP	b0221//b0347//b2730//b1616//b3530//b3845//efeU_2//b4129//b0378//b4013//
MelR-Melibiose	b2221//b0353//b1498//
MetJ-S-adenosylmethionine	b3320//b4309//b1548//b0336//b1390//b4070//b4293//b0573//b3426//b2499//b4197//b0908//b0622//b1224//b1300//
MetR-L-homocysteine	b1324//b4599//b2092//b0390//b1209//
MhpR-3-DHPP	b0349//b1655//b1851//b3125//b4310//b2284//
MhpR-3HPP	b2709//b2367//b3700//b4074//b4033//b3429//
MntR-Cd2+	b1885//b1744//b0565//b3752//b2996//
ModE-MoO42-	b0978//b3328//b0997//b1622//b4196//b2393//b1611//b3725//b4115//b0077//b1616//b3769//b3751//b3530//b1023//b2762//b4037//b3449//b4002//b2079//b3753//b2147//b4003//b2499//b0241//b2841//b4354//b1881//b0553//b1407//b1011//b3870//b1221//b4069//b3035//b2200//b2711//b0411//b1591//b3317//b4398//b1389//b2927//b2202//b1252//b3510//
NarL-Phosphorylated	b0118//b1302//b1129//b2671//b4054//b0933//b1397//b4291//b1127//b3544//b1641//b0431//b3701//b0596//b3415//b1531//b3364//b2663//b0679//b2732//b2801//b2367//b0620//b0197//b0727//b2296//b3450//b1263//b4006//b1591//b2369//b1684//b0038//b0124//b0880//b0189//b1745//b0929//b2150//b0450//b3096//b3317//b4567//b3481//b3902//b3708//b2243//b4460//b3410//b3540//b1900//b2712//b2063//b1680//b3036//b0886//b4698//b0894//b0570//b2009//b3540//b1499//b2554//b4417//b0873//b1497//b4406//b4005//b4195//b0396//b3540//b4095//b3571//b3572//b0861//b4099//b2393//b1819//b1041//b2232//b3600//b2609//b1597//b0451//b1260//b3758//b0179//b4014//b0340//b1622//b3357//b2283//b0783//b1224//b2709//b1654//b2276//b0344//b3766//b2288//b3667//b4101//b2153//b0400//b0184//b3417//b1713//b2075//b3125//b4151//b2364//b0602//b2497//b4202//b4460//b1826//b1499//b1737//b3907//b0758//b2729//b3266//b2659//b0887//b1209//
NarP-Phosphorylated	b1748//b4311//b3773//b1102//b3227//b2232//b2366//b2617//b3855//b0976//b2149//b0864//b2852//b2482//b1920//b0970//b0594//b1297//b4079//b2961//b0933//b3242//b2485//b1797//b0179//b3315//b0221//b2588//b3667//b3272//b0587//b1905//b2589//b0613//b3026//b4319//b1674//b1920//b4133//b3860//b3231//b0341//b1591//b4138//b3124//b3113//b3118//b2669//b3670//b2927//
NhaR-Na+	b1324//b3774//b3428//b2491//b0872//b0348//b0783//
NikR-Cd2+	b3461//b0177//b2713//b1857//b3425//b2992//
NikR-Co2+	b1797//b2430//b3430//b3330//b2312//b0189//
NikR-Cu2+	b1421//b3543//b4099//b0677//b0061//b2529//
NikR-Ni2+	b0038//b3908//b4599//b2205//b4201//b3236//
NikR-Zn2+	b0124//b3243//b3609//b3168//b1042//b0400//
NrdR-ATP	b0977//b3240//b3405//b4159//b3333//b3327//b0151//b0346//b4209//
NrdR-Zn2+	b3368//b1302//b3749//b4036//b0755//b3327//b4254//b1379//b2903//
NrdR-dATP	b3437//b3005//b4018//b3165//b2722//b3117//b2964//b1007//b4669//
NsrR-2Fe	b3667//b3859//b1392//b3854//b4099//b4036//b2704//b0872//b3171//b2143//b3707//b2614//b0032//b2660//b4267//b3469//b2063//b3829//b1748//b1779//b3521//b4213//b1335//b3334//b1298//b2155//b4174//b1275//b2204//b3117//b1101//b4094//b1900//b0116//b0183//b3533//b0388//b4196//b2867//b2609//b0783//b2276//b3541//b2094//b4319//b1039//b0805//b0179//b4468//b4074//b2579//b2661//b3320//b0945//b4096//b0440//b4167//b0035//b3367//b2425//b4426//b4123//b1335//b1302//b4314//b0109//b1024//b1858//b1338//b2987//b2750//b2364//b3831//
PhoB-Phosphorylated	b1852//b0570//b3722//b1609//b3568//b3608//b4067//b2095//b1297//b0080//b0860//b4267//b1300//b0342//b1622//b0463//b1102//b4096//b2163//b1982//b4240//b1594//b2630//b3410//b0754//b2364//b4397//b0583//b4266//b1129//b3242//b3243//b1594//b3521//b1922//b1591//b4075//b4095//b2423//b3572//b3450//b0597//b3969//b1512//b3709//b4326//b0430//b1246//b0350//b2422//b2903//b1224//b2741//b1323//b0564//b0931//b0343//b1475//b0353//b3481//b0586//
PhoP-Phosphorylated	b0953//b2430//b0161//b2755//b4417//b0330//b1516//b3316//b3567//b1474//b4289//b0724//b1744//b4072//b0484//b2415//b0720//b3726//b1704//b0396//b1682//b2483//b4187//b2487//b2092//b4058//b4174//b3414//b0723//b2528//b0953//b1547//b2201//b1245//b1887//b2497//b2751//b2288//b3430//b4318//b1882//b1590//b4460//b4376//b2663//b1615//b0614//b1884//b0203//b2503//b1387//b3242//b0785//b0341//b1037//b3224//b3417//
PrpR-2-methylcitrate	b1900//b4213//b0043//b0346//b0039//
PurR-Guanine	b2719//b1620//b0204//b0585//b2368//b3413//b2927//b4076//b1970//b2280//b1337//b3126//b0594//b3414//b4124//b1492//b0755//b4123//b1613//b0602//b0605//b3605//b0460//b1475//b4125//b3241//b4203//b3221//b3455//b0889//b0207//b2078//b0399//b2375//
PurR-Hypoxanthine	b1493//b0221//b1588//b0192//b2557//b2630//b3748//b1037//b4198//b2283//b2241//b1384//b0729//b3417//b3170//b1160//b4059//b2755//b2306//b2422//b2725//b3531//b1858//b1321//b2965//b3700//b1009//b1589//b4005//b0975//b2571//b2997//b3449//b0192//
QseB-Phosphorylated	b0880//b1009//b2559//b1430//
RhaR-L-rhamnose	b3311//b0178//
RhaS-L-rhamnose	b2913//b4002//b4326//b0107//b2366//b3243//
RstA-Phosphorylated	b3454//b3477//b1297//b2673//b0819//b1299//b0365//b2729//b2552//b1511//
SoxR-2Fe_oxydized	b0019//b4005//b2528//b2281//
TorR-Phosphorylated	b2094//b0151//b4268//b2205//b3480//b1474//b3278//b3926//b4292//b4318//
TrpR-Tryptophan	b4106//b4316//b3275//b2079//b1859//b2674//b3781//b2194//b1620//b3853//b3599//b3243//
TyrR-L-tryptophan	b0589//b0621//b0903//b3925//b0616//b0041//b0352//b1531//b1321//b1706//b3576//b1246//b0202//b2571//
TyrR-Phenylalanine	b0348//b4111//b3925//b2429//b2489//b3273//b3328//b0763//b0727//b1262//b2957//b4599//b3114//b1888//
TyrR-Tyrosine	b2155//b2963//efeU_2//b4037//b4315//b2147//b1858//b0461//b2476//b2485//b3582//b2704//b3723//b4071//
UhpA-Phosphorylated	b2205//
XapR-xanthosine	b2712//b2213//
XylR-Xylose	b4138//b2963//b1902//b3610//b2424//b4451//
ZntR-Cd2+	b1859//
ZntR-Hg	b0593//
ZntR-Zn2+	b4268//
ZraR-Phosphorylated	b0587//b0785//b3319//
Zur-Zn2+	b4239//b0997//b4102//b1247//b3426//b1745//
