#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b0450//b0311//b3314//b3769//
ChbR-Monoacetylchitobiose-6P	b3771//b2481//b0198//b1224//b4311//b2606//
CpxR-Phosphorylated	b2146//b2276//b3511//b4382//b0591//b2994//b1256//b1127//b0463//b3266//phnE_2//b0729//b1780//b3430//b4153//b4317//b1498//b2728//b3769//b1499//b0451//b1395//b3278//b1902//b4315//b2760//b0620//b0516//b4101//b4004//b1747//b1011//b0463//b3583//b3458//b4122//b1205//b0336//b1891//b3726//b2470//b2107//b4213//b1846//b1296//b2307//b2702//b2156//b4177//b4511//b2366//b4671//b0273//b4174//b4006//b1397//b2937//b2661//b2094//b3532//b0606//b3609//b2197//b2373//b0198//b2712//b3574//b2194//b3126//
CreB-Phosphorylated	b4195//b2202//b0078//b0330//b1779//b0729//b2221//b4392//b2979//
CueR-Ag	b3911//b2470//b3403//b4237//b0198//b0675//b1390//
CueR-Cu+	b1131//b3425//b4438//b3430//b3476//b1889//b2464//
CuerR-Au	b2980//b0970//b2430//b2156//b2943//b1970//b3566//
CusR-Pasp	b4075//b4450//b1392//b4098//b0390//b3869//b0383//b0595//b0333//b3688//b0571//b1296//
CynR-Cyanate	b0978//b2430//b2498//b4416//
CysB-N-acetyl-L-serine	b0978//b2239//b4008//b0204//b0339//b1514//b1299//b1391//b4264//b1658//b2231//b0587//b3455//b0124//b3939//b1674//b4167//b4174//b1038//b0037//b3117//b3212//b1010//b3941//b1850//b4321//b2925//b2750//b1430//b2723//
CysB-O-acetyl-L-serine	b3035//b4132//b2752//b2912//b2755//b0782//b1681//b3752//b4384//b3172//b3277//b3927//b2805//b1798//b2913//b1846//b1656//b4169//b3605//b0598//b1620//b1275//b2075//b3278//b2241//b2499//b0152//b0682//b3223//b0152//b4076//
DcuR-Phosphorylated	b4132//b2911//b3828//b3532//b1617//b3588//b1519//b0383//b3854//
DnaA-ATP	b4238//b4392//b1882//b3166//b1379//b3574//b2500//b3225//b0240//b2091//b4187//b1608//
DpiA-Pasp	b0048//b0908//b0204//b0333//b2235//b2993//b3404//b0572//b0566//b3725//b3669//
DsdC-D-serine	b4670//b0033//b4119//
EvgA-Phosphorylated	b3329//b0970//b0367//b3168//b2601//b4376//b1207//b3458//b4671//b0841//b0774//b4392//b3960//b0781//b0199//
FNR-Fe_reduced	b3240//b1208//b3478//b0820//b1970//b0462//b0337//b4173//b4094//b1680//b0618//b2240//b0388//b3903//b2372//b4054//b3925//b0353//b1272//b3959//b2366//b4193//b4093//b0573//b0976//b0048//b0123//b3752//b3423//b2421//b1615//b3430//b1736//b2281//b4102//b2223//b3565//b3392//b2368//b4637//b4095//b1498//b0995//b1246//b2481//b1421//b3213//b3455//b1781//b1621//b3938//b0078//b1706//b3709//b2369//b2721//b1594//b2607//b0523//b0588//b1429//b2093//b3326//b3038//b1537//b4171//b2199//b0019//b3417//b4288//b2236//b0190//b2147//b3531//b3749//b2708//b4072//b0339//b4238//b0827//b0311//b3725//b2503//b4054//b2370//b4240//b2342//b1779//b2631//b1858//b4097//b3578//b4451//b1905//efeU_2//b1528//b3025//b1904//b2732//b4171//b4120//b2852//b4209//b0973//b2723//b2231//b3081//b3332//b4033//b2487//b3449//b0192//b0812//b0365//b0862//b3766//b1252//b0980//b0593//b1746//b3708//b3477//b0020//b4670//b0602//b0240//b4032//b0179//b2342//b1673//b2977//b3542//b0331//b2572//b1593//b0189//b0109//b3025//b1814//b0573//b3578//b1658//b3135//b4131//b0296//b1324//b0613//b0864//b3319//b0775//b2297//b1015//b3414//b3728//b2609//b2757//b4637//b1127//b1547//b3273//b3415//b1275//b3005//b0592//b1680//b4139//b3392//b2240//b3748//b2207//b3430//b4058//b1886//b2961//b4439//b1015//b3167//b2727//b1012//b0720//b2364//b4249//b3772//b3758//b2279//b3335//b2285//b2731//b2508//b3167//b3957//b0342//b1102//b2392//b0975//b3926//b0041//b0048//b2868//b4002//b1212//b1761//b4265//b4096//b0348//b4196//ilvG_2//b0571//b3667//b2987//b2202//b0872//b2551//b3334//b1212//b0874//b2507//b1535//b4292//b3326//b2200//b2659//b3095//b2407//b1594//b4669//b3416//b1672//b4426//b2107//b4000//b4506//b0571//b2076//b2095//b0179//b4076//b1302//b3568//b2913//b4008//b1335//b0116//b2916//b3261//b1671//b3609//b1429//b4079//b3751//b1324//b2503//b2965//b0778//b3721//b0590//b4120//b2369//b3230//b2630//b1883//b1782//b0106//b3581//b3450//b0039//b2937//b1397//b2818//b0998//b2755//b2279//b2077//b1388//b2235//b0342//b3312//b0037//b2584//b4426//b2980//b3478//b4159//b2711//b2212//b0720//b0677//b0880//b0114//b1101//b0826//b3114//b2208//b3868//b0462//b0197//b0781//b2757//b0995//b2762//b2732//b3367//b4292//b3214//b2503//
FhlA-Formate	b4076//b0154//b3531//b0463//b0763//b0908//b3457//b3750//b1521//b2531//b2277//b2490//b1654//b4240//b1682//b3709//b4010//b2500//b3363//b1798//b2076//b2489//b0759//b2407//b0972//b0061//b4076//b0031//b3313//b2614//
FucR-L-fuculose-1-phosphate	b2731//b3828//b2240//b2609//b3367//b2085//b1497//
Fur-Fe2+	b0156//b0183//b2803//b0042//b2742//b1846//b2759//b0460//b4058//b0153//b0123//b2710//b2697//b0765//b1780//b1007//b1023//b1782//b0755//b3171//b0153//b0040//b3671//b3313//b0241//b1532//b4441//b0621//b3457//b1388//b1718//b3096//b0976//b4002//b0203//b0995//b4139//b2591//b1040//b3565//b1226//b1826//b0183//b4705//b3365//b3869//b2927//b2152//b0038//b0764//b4511//b2755//b1300//b0333//b2092//b4242//b0819//b1301//b3076//b1826//b3458//b0682//b3574//b1322//b2171//b3005//b2428//b3432//b3968//b4254//b0125//b2149//b2762//b0606//b2374//b1530//b3335//b1498//b3006//b1493//b0774//b2285//b2659//b3091//b3326//b1737//b4384//b2754//b2801//b2607//b0340//b0572//b1101//b3603//b3907//b0934//b0763//b1537//b0721//b1987//b1612//b3327//b3126//b3578//b0353//b3566//b0156//b2609//b3774//b2993//b0043//b3753//b2697//b4037//b3508//b1881//b0553//b1617//b0204//b3453//b3113//b1658//b2663//b1546//b0348//b2943//b2171//b4599//b2707//b1737//b3940//b3543//b1881//b1611//b4213//b3277//b1297//b2607//b3394//b3510//
Fur-Mn2+	b0350//b2205//b2079//b2589//b1515//b1111//b0114//b3667//b1846//b1814//b2503//b3530//b4439//b1852//b2076//b3707//b0107//b1735//b3480//b0031//b1221//b0032//b2702//b0108//b3408//b4072//b4035//b3117//b1006//b0934//b2492//b2705//b0365//b2208//b0934//b2476//b3095//b2282//b0880//b0463//b1517//b1743//b2296//b2725//b2990//b3569//b0933//b1338//b2465//b0019//b3415//b2422//b1798//b4313//b4254//b3859//b1512//b4039//b2312//b1885//b2370//b1023//b3071//b2085//b1537//b2938//b2146//b3329//b2009//b2805//b1921//b3565//b4265//b1671//b0161//b0566//b3071//b4160//b1887//b4417//b1036//b1389//b2482//b3135//b3166//b0150//b3092//b0113//b3908//b4054//b1810//b2724//b4018//b1682//b4438//b4317//b1493//b3115//b4018//b3574//b0863//b3432//b4406//b1587//b1002//b0198//b1588//b3171//b3035//b1043//b4322//b1655//b2606//b4241//b2721//b2590//b2703//b2486//b2731//b0998//b0296//b3770//b0588//b1395//b1388//b4004//b0996//b3325//b4101//b4054//b0460//b4431//b3581//b0597//b1669//b2756//b0106//b4426//b3906//b3583//
GlcC-Acetate	b1973//b2755//b2095//b2491//b3667//b1136//b3273//
GlcC-Glycolate	b0978//b2278//b4426//b2551//b0781//b1517//b0826//
GlrR-Pasp56	b2606//
IclR-pyruvate	b4033//b0826//b1982//b4669//
IdnR-5-ketogluconate	b3367//b0757//b0182//b0484//b3458//b3617//b0399//b2155//
IdnR-Idonate	b0040//b1683//b0775//b4006//b4400//b2755//b3415//b1736//
IlvY-2-acetolactate	b1227//b2421//
IlvY-Alfa-acetohydroxybutirate	b0998//b4264//
IscR-2Fe	b2281//b3243//b3609//b0115//b1684//b1748//b3172//b0431//b4131//b2364//b3544//b4233//b2498//b1262//b0617//b3035//b0933//b3425//b1043//b2671//b3414//b2424//b4702//b0566//b2281//b0976//b3493//b0178//b0460//b1859//b0759//b0273//b1819//b0368//b4000//b4076//b2163//b4355//b4076//b3113//b4115//
LldR-L-lactate	b2091//b0198//b4400//
Lrp-Leucine	b3854//b4242//b1241//b4289//b3702//b4160//b2195//b3418//b1021//b1921//b0677//b2498//b2963//b0754//b0574//b3311//b0048//b1904//b2078//b3771//b0814//b4289//b0812//b2009//b0240//b4018//b0035//b2590//b1021//b2029//b2368//b4104//b2429//b2091//b1532//b0759//b3531//b2838//b4093//b3479//b1706//b2669//b3006//b2965//b3057//b1745//b1129//b2943//b4175//b4138//b3599//b3961//b1385//b1673//b1160//b2913//b2091//b3601//b3724//b1112//b0781//b4406//b3939//b1043//b2925//b1109//b4195//b1301//b0826//b2723//b4237//b3530//b1036//b0887//b1738//b2600//b2482//b0679//b3319//b3753//b3511//b1712//b3132//b2279//b4200//b0614//b2818//b1987//b2755//b0062//b4104//b1112//b2742//b2710//b0605//b3393//b4098//b3615//b0945//b3417//b2308//b0805//b3424//b0566//b2415//b4293//
LsrR	b1982//b2156//b3318//b2198//b1501//b2552//b4467//b0598//b0020//
MalT-ADP-Maltotriose	b0197//b1641//b3096//b3363//b1590//b2601//b2092//b4033//b4054//b4323//
MalT-Maltotriose-ATP	b1715//b0312//b0894//b3057//b2143//b4129//b1265//b4073//b4037//b2676//
MelR-Melibiose	b0935//b0411//b1641//
MetJ-S-adenosylmethionine	b3359//b3452//b3035//b2590//b4670//b1429//b4291//b3571//b3541//b0019//b2570//b1189//b0596//b3926//b1890//
MetR-L-homocysteine	b0388//b1011//b4287//b2200//b4426//
MhpR-3-DHPP	b1891//b3026//b2600//b0350//b2965//b1734//
MhpR-3HPP	b1010//b2223//b4213//b2557//b2997//b0574//
MntR-Cd2+	b1189//b0399//b1922//b0168//sroD//
ModE-MoO42-	b3456//b2570//b2085//b4034//b1127//b1407//b3222//b0805//b0959//b1715//b0043//b3334//b0678//b3968//b1590//b1982//b3541//b2904//b2559//b2422//b3359//b2732//b4173//b0566//b2424//b3035//b4311//b2991//b0765//b2707//b2373//b3721//b0183//b1973//ilvG_2//b3413//b0396//b1613//b1245//b2927//b0723//b2721//b3006//b4242//b0179//b1521//
NarL-Phosphorylated	b0429//b3405//b0451//b3167//b3961//b4194//b3237//b2092//b2590//b0240//b0974//b3038//b4067//b3172//b0366//b2234//b0112//b3479//b0995//b4671//b1252//b3214//b3320//b2296//b2957//b1224//b0812//b4139//b2838//b2659//b3532//b3571//b1335//b0207//b3959//b0111//b0111//b3319//b4313//b2425//b2763//b0565//b0733//b0590//b0201//b4034//b3461//b0064//b0156//b0348//b3316//b3766//b3273//b4168//b1263//b2905//b4265//b3441//b1732//b1594//b3392//b1207//b4471//b2503//b4439//b0463//b4037//b4290//b0734//b1127//b1819//b4173//b0036//b1921//sroD//b2341//b3260//b2579//b4129//b4287//b2606//b0591//b3227//b4367//b2212//b2200//b1901//b1620//b0390//b1670//b0397//b0152//b0726//b4663//b2313//b1226//b4071//b3770//b1883//b3707//b1275//b0378//b0344//b4111//b1221//b3912//b2428//b2107//b2662//b4173//b4238//b3453//b3428//b3528//b1023//b1734//b1010//b3164//b3604//b3212//b2341//b2916//b2805//b0734//b4198//
NarP-Phosphorylated	b3356//b4072//b1885//b3567//b3093//b3851//b2962//b2763//b0389//b3564//b1011//b0182//b1043//b3092//b2430//b0678//b0118//b0606//b2276//b0198//b1683//b0403//b2279//b4240//b0814//b0331//b3395//b2243//b2296//b4013//b2096//b3165//b1713//b0207//b0553//b4013//b2198//b4172//b1336//b1016//b1796//b1516//b1272//b2312//b0617//b3437//b0042//b0124//b2498//b0895//
NhaR-Na+	b0575//b3480//yegZ//b1037//b3604//b3077//b2147//
NikR-Cd2+	b3509//b1589//b0729//b0178//b2760//b4004//
NikR-Co2+	b4097//b0931//b2223//b3751//b0400//b0778//
NikR-Cu2+	b0597//b3925//b2721//b3125//b1782//b1264//
NikR-Ni2+	b0566//b4599//ilvG_1//b3454//b4008//b3750//
NikR-Zn2+	b2702//b2530//b0428//b0572//b1613//b3609//
NrdR-ATP	b3277//b3070//b3806//b2570//b2205//b2762//b2755//b2728//b4139//
NrdR-Zn2+	b3325//b4173//b2200//b1226//b1112//b0330//b4699//b2204//b2151//
NrdR-dATP	b2666//b0198//b1036//b2288//b4105//b0903//b2528//b3077//b2366//
NsrR-2Fe	b3405//b3576//b3531//b2287//b0177//b0997//b1395//b4314//b1323//b4476//b2535//b1519//b2151//b3241//b3903//b3025//b0970//b1109//b3830//b1737//b3571//b1973//b3365//b2199//b4037//b0776//b0241//b2202//b4209//b4104//b3672//b1671//b3275//b2852//b4171//b2311//b0044//b2107//b2913//b3961//b2590//b3327//b1591//b1398//b4175//b2196//b1674//b3114//b0343//b3224//b3582//b2675//b3577//b2764//b3508//b0683//b2093//b3509//b0366//b0998//b2422//b1658//b4426//b2660//b4009//b2614//b2107//b2617//b4037//b2221//b2721//b3476//b2606//
PhoB-Phosphorylated	b4383//b0349//b1671//b1021//b0161//b3092//b2709//b4059//b0616//b1680//b2962//b2708//b3451//b3938//b1493//b2155//b2571//b3037//b2528//b0827//b1392//b1112//b2486//b2531//ilvG_1//b2199//b0593//b0463//b0873//b4070//b4076//b4315//b2868//b2614//b4309//b0759//b0728//b4074//b4172//b3116//b0589//b2977//b3769//b1476//b3667//b0764//b1615//b0756//b1732//b0403//b4032//b4131//b3242//b0584//b0273//b3242//b2312//b0826//b2369//b2196//b1798//
PhoP-Phosphorylated	b3454//b3321//b2281//b2965//b4355//b2589//b1042//b2609//b3772//b0758//b0273//b4070//b1205//b2559//b2583//b1182//b4073//b2961//b1226//b3831//b0602//b4392//b3367//b1907//b0199//b1011//b2368//b1717//b1212//b3365//b3938//b2429//b3725//b2717//b0785//b0181//b2676//b0605//b2597//b3356//b0862//b1015//b4426//b1189//b0904//b3450//b3317//b3851//b2723//b0784//b1006//b3454//b0180//b4159//b4139//b0570//b3533//
PrpR-2-methylcitrate	b1002//b2570//b3580//b0945//b3581//
PurR-Guanine	b3772//b0894//b3757//b2992//b3316//b0863//b1113//b4324//b3317//b2465//b2482//b4172//b3903//b1287//b2552//b3275//b3452//b1211//b2996//b0976//b1902//b2236//b2703//b0399//b0221//b2371//b3164//b3393//b0383//b3118//b0623//b0337//b4354//b3669//
PurR-Hypoxanthine	b0377//b3476//b4119//b3367//b3456//b0595//b3452//b3766//b1023//b1706//b4355//b0995//b1006//b4426//b2499//b2283//b3125//b0350//b3437//b2925//b0154//b3334//b2487//b3008//b2075//b1334//b0124//b3170//b0032//b1131//b2241//b0783//b2557//b4670//
QseB-Phosphorylated	b4139//b3311//b4007//efeU_2//
RhaR-L-rhamnose	b2570//b2802//
RhaS-L-rhamnose	b1617//b1262//b0860//b0450//b3601//b4172//
RstA-Phosphorylated	b1415//b3320//b2557//b1528//b1716//b1395//b0389//b1220//b1743//b1136//
SoxR-2Fe_oxydized	b2676//b2726//b1499//b1904//
TorR-Phosphorylated	b2369//b0199//b0998//b1023//b2715//b2068//b0605//b2242//b2756//b3769//
TrpR-Tryptophan	b1020//b4354//b0367//b2607//b2762//b3316//b2500//b3852//b3071//b4381//b2206//b1669//
TyrR-L-tryptophan	b3458//b0334//b2923//b1129//b3724//b0775//b2487//b4177//b2469//b0441//b3118//b1588//b0403//b2481//
TyrR-Phenylalanine	b1209//b3750//b0929//b1111//b3702//b2096//b3751//b2760//b3320//b1519//b0571//b3572//b1810//b4198//
TyrR-Tyrosine	b4129//b1298//b4194//b4309//b1883//b3460//b3231//b4320//b0339//b3902//b2152//b1511//b3669//b3276//
UhpA-Phosphorylated	b0367//
XapR-xanthosine	b0349//b4441//
XylR-Xylose	b0352//b1338//b4075//b3319//b3081//b1207//
ZntR-Cd2+	b3311//
ZntR-Hg	b3077//
ZntR-Zn2+	b3938//
ZraR-Phosphorylated	b3905//b2196//b3453//
Zur-Zn2+	b2617//b3957//b4376//b3132//b2942//b3959//
