#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:30 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_effect_bnum.txt
Ada-Methylated_neg	b3405//b4406//
NarP-Phosphorylated_neg	b2096//b2416//b2306//b2583//b3329//b3393//b2407//b0313//b1336//b1821//b0978//b4292//b0451//b1430//b2423//b1336//b2296//b2143//b2488//b0378//b0566//b2711//b1111//b0341//b3359//b1743//b3005//b3231//b3481//b2530//b1182//b0585//b2507//
NarP-Phosphorylated_pos	b1205//b4008//b1889//b0367//b1062//b0340//b4106//b2375//b1300//b0183//b1221//b3758//b3275//b0350//b1041//b0593//b1038//b1398//b1276//b4398//b1127//b2728//b4120//b2279//b3036//b2234//b1782//b0036//b0523//b2671//b3405//b2407//
NhaR-Na+_pos	b2963//b2481//b2224//b2571//b1781//
NikR-Cd2+_neg	b4131//b0754//b2937//b4129//b3608//b1247//
NikR-Co2+_neg	b1548//b0616//b0826//b2669//b4154//b1611//
NikR-Cu2+_neg	b2557//b1716//b2224//b1594//b0207//b3314//
NikR-Ni2+_neg	b4268//b1301//b3315//b2726//b2996//b4092//
NikR-Zn2+_neg	b0622//b3544//b3438//b0040//b2913//b0036//
NrdR-ATP_neg	b1683//b4669//b0863//b4511//b0460//b0191//b4034//b3441//b2199//
NrdR-Zn2+_neg	b0887//b0353//b0593//b0273//b2728//b3603//b2095//b2296//b2074//
NrdR-dATP_neg	b2417//b3542//b1655//b2671//b3855//b3172//b3449//b1535//b3853//
NsrR-2Fe_neg	b3958//b0400//b0587//b0461//b4290//b0367//b0204//b3926//b1021//b3335//b4124//b2590//b0204//b4326//b1884//b0339//b3222//b4663//b3707//b2365//b1673//b2755//b2194//b4159//b1022//b1890//b2757//b2942//b3510//b1475//b0957//b3134//b2279//b2702//b0198//b0241//b2075//b3565//b2588//b3911//b3752//b0595//b2530//b2977//b0036//b3601//b1531//b2498//b3958//b4068//b1746//b3430//b1298//b1189//b2608//b0125//b4104//b0819//b2208//b3667//b0754//b1038//b3616//b4383//b2731//b1821//b1398//b0998//b0973//b0353//b0618//b0764//b3132//
PhoB-Phosphorylated_neg	b0156//b3224//b0189//b0618//b2204//b2202//b0896//b0038//b1712//b4354//b2092//b0077//b1300//
PhoB-Phosphorylated_pos	b1492//b0336//b2509//b1260//b4067//b3366//b0759//b1797//b1037//b1323//b4471//b0201//b1321//b2221//b4007//b1006//b0721//b3272//b2499//b0826//b2201//b4105//b1189//b2222//b2554//b2417//b1475//b3314//b2530//b2366//b1673//b3230//b2750//b3025//b3415//b1042//b1608//b1746//b0574//b0077//b1715//b2490//b1548//b3327//b3927//b3574//b0204//b3957//b2840//b3057//b0179//b3564//b3540//
PhoP-Phosphorylated_neg	b3925//b3757//b1743//b2212//b2662//b0333//b1970//b4009//b1430//b3118//b4177//
PhoP-Phosphorylated_pos	b3314//b2370//b4151//b3852//b2196//b4417//b1395//b0596//b3453//b2760//b3441//phnE_2//b2094//b4354//b3851//b3165//b1112//b3414//b1189//b3413//b2372//b3273//b3070//b3035//b1882//b2464//b1243//b2370//b0341//b0339//b0727//b3127//b1389//b4105//b1395//b3081//b4209//b3959//b0384//b2705//b2481//b2464//b2198//b4309//b4010//b0107//b3278//b2725//b2756//
PrpR-2-methylcitrate_neg	b1798//
PrpR-2-methylcitrate_pos	b3326//b0972//b0997//b3224//
PurR-Guanine_neg	b2222//b1395//b3393//b0154//b1482//b3970//b1805//b2029//b3911//b0763//b2196//b0399//b4035//b1109//b1244//b3845//b4310//b1888//b2149//b0334//b1476//b2617//b2487//b0205//b3480//b2500//b4326//b0240//b4264//b3759//b0819//b2151//b4599//efeU_2//
PurR-Hypoxanthine_neg	b1615//b4439//b2297//b1736//b4154//b2416//b1322//b3701//b1615//b3165//b4120//b3868//b4292//b0040//b4035//b3869//b2993//b3359//b2151//b3906//b3230//b4399//b4354//b3723//b3723//b3609//b3724//b2758//b4096//b1814//b3961//b4320//b3327//b1299//
QseB-Phosphorylated_pos	b4289//b2980//b4309//b0118//
RhaR-L-rhamnose_pos	b3781//b3905//
RhaS-L-rhamnose_pos	b3958//b1498//b1669//
RstA-Phosphorylated_neg	b3757//b2570//b2799//b1719//b0733//
RstA-Phosphorylated_pos	b1011//b0935//b2975//b3312//b0077//
SoxR-2Fe_neg	b2757//
SoxR-2Fe_pos	b0957//b0078//b1160//
TorR-Phosphorylated_neg	b4006//
TorR-Phosphorylated_pos	b1220//b0037//b0588//b1531//b4671//b1022//b4063//b4104//b4175//
TrpR-Tryptophan_neg	b4173//b2706//b3864//b0462//b1988//b0908//b3601//b3113//b1012//b2487//b2800//b2730//
TyrR-L-tryptophan_neg	b0151//b3938//b4035//b0734//b4016//b1779//b2571//b4010//b2758//b1007//b2222//b4120//
TyrR-L-tryptophan_pos	b2583//b4439//b1261//
TyrR-Phenylalanine_neg	b0619//b3518//b0606//b3135//b2155//b1398//b2215//b0207//b2063//b0979//b3329//b3615//
TyrR-Phenylalanine_pos	b3609//b0366//b1244//
TyrR-Tyrosine_neg	b1892//b0339//b2074//b0602//b3311//b0590//b3161//b1656//b2499//b3212//b3416//b2711//
TyrR-Tyrosine_pos	b4037//b3666//b3452//
UhpA-Phosphorylated_pos	b1474//
XapR-xanthosine_pos	b3927//b3172//
XylR-Xylose_pos	b4267//b0383//b4249//b0781//b4397//b1036//
ZntR-Cd2+_pos	b1905//
ZntR-Hg_pos	b3725//
ZntR-Zn2+_pos	b3753//
ZraR-Phosphorylated_pos	b0723//b4024//b3869//
Zur-Zn2+_neg	b3405//b0344//b2925//b2366//b1024//b1498//
