#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:30 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_effect_bnum.txt
Ada-Methylated_neg	b2492//b0400//
CRP-cAMP_pos	b3123//b0112//b3333//b1212//b4120//b0763//b2990//b4268//b2476//b1641//b3724//b2818//b1220//b1616//b1591//b0397//b4106//b1973//b3164//b2755//b3608//b4125//b0575//b4320//b4010//b4460//b4663//b2198//b3025//b1261//b3702//b2535//b3902//b1223//b4197//b2221//b4008//b0061//b4013//b2370//b0063//b2715//b4119//b3025//b1415//b4018//b3908//b2606//b2993//b1796//b0959//b0970//b1301//b0575//b0757//b3424//b4400//b4417//b3671//b0384//b3588//b1024//b3477//b4019//b3227//b3171//b4393//b0150//b1256//b3766//b4393//b1885//b3750//b0972//b4101//b4209//b1262//b0191//b1247//b1038//b4097//b3312//b2370//b3568//b3604//b1674//b0384//b2163//b3227//b3574//b1718//b2724//b0597//b0346//b4118//b0113//b2091//b3334//b1385//b2964//b2607//b1208//b4392//b0203//b0907//b3960//b3437//b1641//b3601//b0273//b4288//b1388//b0889//b3241//b2617//b1394//b4213//b1394//b0758//b3908//b3588//b4698//b0957//b1683//b4067//b1587//b3806//b2904//b2571//b0032//b0198//b2282//b1008//b1131//b0399//b4154//b4187//b4637//b1042//b2484//b1684//b3860//b4119//b2659//b4072//b4007//b3274//b3851//b2964//b3092//b1515//b1130//b0934//b2422//b1782//b4132//b3368//b2235//b1221//b2344//b1276//b0352//b3610//b2675//b2224//b1620//b1389//b2609//b3125//b3600//b3855//b3026//b0566//b3356//b4441//b4062//b2489//b0597//b2029//b4400//b2573//b4123//b1224//b2155//b0182//b0566//b3071//b1243//b0575//b0728//b3117//b3749//b1805//b4202//b3852//b4173//b4313//b1680//b1113//b0613//b3939//b0384//b1223//b3243//b2422//b0112//b3161//b2579//b4034//b1670//b4309//b2927//b1337//b1888//b3828//b4268//b2838//b1011//b4079//b0572//b0572//b1883//b3224//b3072//b3313//b4124//b0352//b4355//b1590//b0880//b3533//b3318//b2213//b0590//b2531//b3114//b3115//b1021//b2196//b2393//b3669//b2342//b1818//b4151//b0388//b1883//b0931//b4240//b1988//b1334//b0124//b2607//b4129//b0151//b3437//b2727//b2720//b1744//b0678//b2800//b3113//b1301//b3035//b1109//b4439//b3241//b3005//b1612//b3864//b2204//b4238//b0181//b1008//b3241//b1262//b0778//b4451//b0078//b4133//b2425//b3771//b0168//b4098//b1589//b2152//b2571//b3518//b3134//b0522//b1224//b2201//b0342//b1859//b1020//b1111//b1209//b2076//b2912//b1246//b0887//b0110//b3604//b3903//b3959//b3314//b0197//b1276//b2805//b3118//b0733//b1713//b1493//b2925//b0764//b3461//b1394//b4074//b2802//b0754//b3453//b0330//b3403//b4005//b2557//b0178//b2429//b4122//b4132//b0429//b4384//b1323//b2674//b2371//b3870//b0034//b1654//b0613//b2707//b2469//b1040//b3313//b4203//b3708//b0333//b3227//b0931//b1548//b2720//b0365//b1611//b2239//b1797//b0168//b2980//b2150//b2750//b0199//b1039//b2741//b1160//b3169//b3114//b4671//b0340//b2009//b0048//b4290//b2818//b2559//b2096//b0781//b0112//b0722//b2717//b1205//b2370//b0726//b4094//b2600//b1112//b0606//b2751//b2608//b4431//b3266//b0331//b2203//b1296//b2421//b4200//b3221//b2074//b1335//b1658//b4076//b3451//b0585//b1224//b0820//b2074//b0035//b3314//b4213//b0872//b2372//b2838//b0353//b0061//b3168//b3934//b4400//b2961//b4599//b3403//b1669//b4323//b0429//b3603//b1207//b4168//b0564//b0348//b2430//b4120//b3036//b1738//b4070//b4401//b0040//
ChbR-Monoacetylchitobiose-6P_neg	b2096//b3773//b1039//b1246//b0181//b1732//
ChbR-Monoacetylchitobiose-6P_pos	b1734//b1818//b4592//b4511//b3700//b0112//
CpxR-Phosphorylated_neg	b1160//b1224//b3701//b1407//b0571//b3572//b0040//b4439//b3365//b3603//b4241//b2374//b3236//b2492//b3666//b3774//b3528//b2149//b3335//b1616//b4039//b3511//b3124//b4249//
CpxR-Phosphorylated_pos	b2372//b2150//b2711//b0484//b0378//b1684//b0399//b4167//b2296//b0044//b3450//b1746//b1658//b2424//b0872//b4096//b1588//b0367//b3394//b4069//b0974//b3615//b4393//b2430//b1010//b0153//b3057//b0411//b3724//b3476//b3601//b4398//b2669//b3326//b3072//b2312//b4311//b0118//b2212//b3493//b3132//b0429//b2143//b3781//b2957//
CreB-Phosphorylated_neg	b2470//b0115//b2236//
CreB-Phosphorylated_pos	b3774//b2852//b2488//b0296//b2311//b0273//
CueR-Ag_neg	b0827//b1501//b3092//b0970//b4238//
CueR-Ag_pos	b2715//b0805//
CueR-Cu+_neg	b3769//b2591//b1613//b3532//b2600//
CueR-Cu+_pos	b2373//b0841//
CuerR-Au_neg	b2606//b0826//b2763//b1334//b4254//
CuerR-Au_pos	b0430//b0585//
CusR-Pasp_pos	b4039//b1745//b4193//b0783//b2195//b3276//b4265//b0557//b3274//b3830//b3325//b1973//
CynR-Cyanate_neg	b2221//
CynR-Cyanate_pos	b2571//b2147//b2094//
CysB-N-acetyl-L-serine_neg	b2925//b2148//b2741//b0977//b2801//b1617//b2750//
CysB-N-acetyl-L-serine_pos	b2307//b1761//b2470//b1415//b2926//b3481//b2375//b3970//b0367//b0785//b1684//b0207//b1597//b1024//b2763//b2469//b3241//b0758//b1588//b4154//b4033//b2465//b1421//
CysB-O-acetyl-L-serine_neg	b2552//b4441//b3166//b0118//b1514//b0975//b0589//
CysB-O-acetyl-L-serine_pos	b1682//b4239//b4290//b4202//b0778//b0177//b0398//b3531//b0974//b2364//b3367//b0345//b3608//b0108//b3453//b3260//b1322//b3727//b3853//b1718//b0908//b4381//b0032//b3135//
DcuR-Phosphorylated_pos	b4202//b4002//b2424//b1398//b1323//b2840//b3324//b2488//b4416//
DnaA-ATP_neg	b1511//b3266//b2235//b1517//b0034//b4118//b3859//b2705//b1684//b0861//b2074//
DnaA-ATP_pos	b3093//b0377//b2484//b1226//b1301//b2570//b4196//
DpiA-Pasp_neg	b0063//
DpiA-Pasp_pos	b2417//b3541//b2925//b3599//b2486//b3095//b3756//b3394//b3940//b3126//
DsdC-D-serine_neg	b0330//
DsdC-D-serine_pos	b0973//b3912//
EvgA-Phosphorylated_pos	b2212//b2719//b4355//b1429//b3133//b2800//b1904//b0776//b0441//b3774//b0177//b3116//b2285//b0377//b2589//
FNR-Fe_neg	b4119//b4441//b1850//b2369//b3230//b2308//b2551//b3568//b0681//b0515//b4511//b0202//b0522//b0202//b4193//b0895//b4319//b2617//b1008//b0679//b1590//b0763//b3260//b3456//b1890//b4511//b0031//b1160//b2498//b2153//b0755//b1654//b0566//b2708//b3453//b0180//b2706//b3600//b2557//b2481//b0615//b3508//b4567//b1302//b2211//b0980//b2553//b4014//b0462//b4106//b4035//b4030//b2373//b0683//b2239//b4153//b0907//b0684//b3410//ilvG_1//b2755//b4233//b0903//b2750//b1252//b1982//b4382//b1887//b0331//b0619//b2702//b0721//b2076//b0970//b2368//b3868//b3313//b1002//b0123//b0451//b2222//b0622//b2868//b1901//b2713//b4097//b3564//b3272//b2310//b4705//b4200//b2659//b0593//b3701//b2239//b2674//b1334//b2571//b3726//b1275//b0182//b1683//b1540//b1011//b2572//b2079//b4242//b1324//b3904//b4118//b4067//b2094//b1131//b2976//b0583//b3615//b3091//b4201//b3869//b3275//
FNR-Fe_pos	b2923//b0312//b2153//b2712//b1622//b0048//b3331//b1062//b2711//b3274//b2992//b1988//b0460//b1733//b2660//b3026//b0841//b1245//b3413//b1062//b3934//b1887//b3757//b3970//b0826//b4151//b2309//b1535//b2674//b0571//b2366//b4417//b1672//b2155//b0150//b1130//b0197//b3230//b3424//b0331//b3312//b3172//b1430//b1252//b4068//b3036//b1337//b2975//b0681//b0931//b4355//b2913//b0929//b3424//b2198//b0112//b4167//b2215//b0863//b1256//b1857//b4092//b3532//b0873//b1852//b3224//b0515//b1038//b0589//b3727//b0111//b2710//b0778//b1011//b1905//b1612//b2840//b4438//b1207//b0312//b0623//b2155//b1530//b0241//b3571//b2912//b1681//b1679//b0933//b3927//b2980//b4354//b2942//b3426//b3461//b3314//b2560//b0894//b3544//b4242//b0784//b2291//b1022//b3368//b1127//b1540//b1272//b0903//b4239//b0574//b2369//b3542//b2406//b2660//b1247//b4289//b1810//b4213//b0034//b3766//b0063//b0895//b0595//b2406//b2204//b2994//b2240//b0783//b1901//b3511//b1190//b1798//b4167//b4233//b0205//b2079//b3417//b3700//b2800//b3750//b3565//b4254//b2756//b1655//b1430//b3006//b2076//b0336//b0115//b2742//b0334//b3423//b3533//b3604//b4068//b1131//b1136//b1674//b0728//b3224//b3565//b3727//b3025//b2754//b3671//b0390//b2660//b3925//b0681//b3035//b0240//b2286//b3212//b0365//b4069//b3006//b2531//b1324//b4059//b3432//b3367//b3441//b0598//b4118//b2155//b2868//b4123//b1714//b3319//b4033//b4310//b0080//b3912//b3454//b2675//b2364//b2997//b2713//b0678//b2963//b0681//b4268//
FhlA-Formate_pos	b1818//b2310//b1252//b2235//b3317//b1474//b4268//b3425//b0683//b3615//b2221//b4291//b2724//b0619//b2207//b0441//b3829//b1335//b2531//b2198//b4098//b1010//b0346//b2608//b1182//b3749//b2702//b1706//b1261//b0584//
FucR-L-fuculose-1-phosphate_pos	b3700//b2597//b3327//b0035//b2529//b2553//b3610//
Fur-Fe2+_neg	b3241//b2212//b0623//b0177//b1389//b0345//b4016//b0596//b2148//b2673//b3941//b0592//b3616//b1516//b1101//b2965//b2705//b4125//b1982//b3278//b0241//b3115//b1301//b0349//b3237//b0820//b2425//b4254//b3207//b1622//b2675//b3771//b2200//b3750//b1970//b3038//b1548//b1132//b2482//b2500//b1127//b2344//b4416//b1379//b0720//b2572//b1514//b3759//b2608//b2150//b0873//b1905//b3756//b2697//b1613//b1300//b2150//b2281//b1797//b2417//b0676//b4075//b4073//b3851//b3926//b0907//b3277//b4075//b1208//b2727//b2490//b0462//b4059//b3774//b3423//b0112//b1733//b0774//b0396//b1387//b0078//b3261//b4014//b3758//b1499//b0116//b3533//b3666//b3771//b2703//b2868//b1062//b4030//b4170//b2751//b2430//b3508//b0166//b3769//b2993//b0574//b0805//b0033//b3709//b2992//b3356//b2374//b0677//b4122//b0953//b2500//b4398//b3905//b0118//b0042//b0336//b0351//b2631//b2867//b4399//b3357//b2926//b1396//b2591//
Fur-Fe2+_pos	b3168//b1263//b4120//b3567//b3668//b2152//b1617//b1608//b1670//b3091//b1987//b0331//b1261//b2488//b1718//b1782//b0123//b3241//b2497//b2557//b3243//b4439//b3610//b3230//b1129//
Fur-Mn2+_neg	b2156//b3314//b3126//b3260//b1222//b0461//b0463//b1224//b4698//b3116//b4068//b1826//b3864//b3168//b3829//b3070//b3357//b2630//b3688//b1922//b2838//b3753//b2709//b0945//b0377//b2669//b0572//b1016//b0973//b3605//b0156//b2489//b1387//b3508//b2497//b1658//b0048//b3331//b3326//b4439//b3313//b0161//b3766//b4159//b2277//b1907//b1819//b2977//b3025//b0114//b3604//b2465//b0724//b2676//b1821//b4438//b0345//b0031//b0523//b1679//b1264//b0588//b1210//b3610//b0588//b3366//b4502//b3207//b3907//b2296//b2964//b1300//b2311//b3608//b4097//b3565//b1859//b0273//b4014//b3409//b2079//b3609//b2224//b4239//b0583//b0726//b0124//b0330//b0683//b1182//b0619//b2964//b0125//b4125//b2662//b0451//b3081//b2500//b3532//b2364//b0378//b0895//b3701//b1223//b0043//b3461//b0861//b4426//b3477//b0331//b4115//b4007//b2195//b0819//b2282//ilvG_2//b2709//b1681//b0198//b0945//b0573//b3666//b4072//b0754//
Fur-Mn2+_pos	b2965//b2916//b0107//b1988//efeU_2//b1528//b1608//b4241//b1023//b2422//b0430//b2476//b3409//b0343//b1335//b2994//b4092//b1891//b0351//b0594//b3852//b3566//b1189//b4323//b1826//
GlcC-Acetate_neg	b3311//
GlcC-Acetate_pos	b4075//b4005//b1714//b4669//b4067//b3093//
GlcC-Glycolate_neg	b3851//
GlcC-Glycolate_pos	yegZ//b0723//b1857//b0388//b2149//b1475//
GlrR-Pasp56_pos	b2277//
IclR-pyruvate_neg	b0775//b4174//b3532//b2659//
IdnR-5-ketogluconate_neg	b4313//b2803//b0166//
IdnR-5-ketogluconate_pos	b0679//b3035//b1715//b2710//b2194//
IdnR-Idonate_neg	b0602//b3225//b1264//
IdnR-Idonate_pos	b0679//b0353//b0861//b2312//b3035//
IlvY-2-acetolactate_neg	b3752//
IlvY-2-acetolactate_pos	b3766//
IlvY-Alfa-acetohydroxybutirate_neg	b4201//
IlvY-Alfa-acetohydroxybutirate_pos	b3430//
IscR-2Fe_neg	b1714//b0273//b4187//b2374//b0605//b1498//b2374//b3423//b1672//b2508//b0396//b2923//b0517//b3409//b0153//b1531//b3572//b4669//b3364//b4382//b0572//b0873//b0353//b3828//b2925//b1474//b0622//b1851//b3424//b2991//
IscR-2Fe_pos	b1617//b0296//b1023//b1415//b1113//b4426//b4132//b2509//b2911//b3312//b0996//
LldR-L-lactate_neg	b4203//b2281//b1743//
LldR-L-lactate_pos	b0378//b3430//b1101//
Lrp-Leucine_neg	b4120//b2310//b3771//b1262//b3312//b0207//b2994//b2721//b2487//b3757//b3395//b3531//b4119//b2590//b2204//b2868//b1227//b2805//b2085//b3095//b1276//b3314//b3907//b1407//b2414//yegZ//b3852//b1851//b4264//b0613//b3864//b2911//b4014//b1189//b1587//b1528//b4321//b0411//b2601//b0345//b0523//b3727//b3425//b1805//b0616//b1008//b1882//b3518//b2552//b3132//b3133//b0461//b2149//b2759//b4416//b1182//b0241//b1262//b1519//b4209//b2717//b3903//b0565//b0759//b4073//b3161//b1265//b0197//b2342//b4024//b2488//b0889//b3223//yegZ//b3615//
Lrp-Leucine_pos	b2236//b3365//b0341//b4292//b4202//b1528//b2937//b2213//b4319//b0150//b3670//b0571//b2290//b3845//b3410//b1704//b2341//b4321//b0895//b1492//b1387//b3902//b3727//b2659//b1501//b1594//b1889//b3510//b1817//b0684//b0980//b2367//b2106//b3615//b2207//
LsrR_neg	b0077//b0399//b2429//b3332//b0161//b1611//b2676//b4310//b0564//
MalT-ADP-Maltotriose_pos	b4068//b4095//b0108//b0764//b4079//b3395//b2528//b2957//b1043//b2996//
MalT-Maltotriose-ATP_pos	b0430//b0207//b3508//b0980//b0978//b3601//b2290//b0166//b0182//b4416//
MelR-Melibiose_neg	b2659//b3410//b1301//
MelR-Melibiose_pos	b2029//b3312//b1817//
MetJ-S-adenosylmethionine_neg	b1892//b3430//b3769//b2488//b2666//b2554//b3452//b4102//b2927//b2288//b0617//b3904//b2976//b0684//b2866//
MetR-L-homocysteine_neg	b3758//b0337//
MetR-L-homocysteine_pos	b3478//b4476//b0377//b3329//
MhpR-3-DHPP_pos	b0970//b3831//b3756//b2987//phnE_2//b2197//
MhpR-3HPP_pos	b2277//b4314//b0936//b2156//b2308//b2728//
MntR-Cd2+_neg	b3408//b3603//b3431//b3671//
MntR-Cd2+_pos	b2764//
ModE-MoO42-_neg	b1041//b0728//b3335//b2365//b1189//b3938//b2588//b2805//b4007//b2202//b2719//b3328//b2096//b4438//b3127//
ModE-MoO42-_pos	b4096//b2341//b1780//b1392//b0826//b4039//b0353//b3076//b3418//b2803//b3769//b3601//b2719//b1260//b0574//b1656//b0353//b3708//b4699//b0575//b1009//b2308//b4094//b1712//b1594//b0431//b2484//b1818//b0515//b1609//b2529//
NarL-Phosphorylated_neg	b0118//b4074//b3315//b1514//b0827//b2488//b4120//b1015//b3242//b1761//b0109//b0586//b1393//b0682//b1540//b2716//b4203//b2197//b1615//b0620//b2991//b1391//b2963//b4326//b4671//b3408//b3428//b4115//b1210//b3904//b0350//b4400//b3458//b4076//b0874//b4167//b1301//b0774//b4567//b0616//b4592//b2152//b2614//b3454//b0765//b1745//b2990//b3395//b1245//b1706//b3453//b0180//b1615//b3750//b4323//b4381//b3431//b4311//b2535//b0980//b1023//b0353//b1591//b4451//b4152//b2742//b0977//b3772//b3321//b2198//b1901//b1322//b0973//b4034//b4075//b3036//b1392//b0180//b1891//b2674//b2868//b3417//b2531//b1818//b0044//b0953//
NarL-Phosphorylated_pos	b0313//b3722//b1589//b3938//b2283//b3025//b1397//b3424//b0032//b0934//b3907//b2490//b3702//b2202//b3906//b2222//b3771//b3757//b1261//b3437//b4202//b3458//b1261//b2719//b2223//b2705//b2805//b2201//b2364//b0733//b1040//b1226//b0043//b3852//b2287//b3870//b2671//b3911//b1205//b2805//b1393//b0337//b3037//b1129//b3530//b4194//
NarP-Phosphorylated_neg	b0352//b2702//b1221//b3542//b2674//b2760//b4326//b0972//b0161//b1020//b2369//b3510//b0681//b4313//b1225//b1656//b0338//b0586//b0765//b2282//b0976//b0431//b2996//b0197//b0998//b4467//b2868//b2366//b0937//b3531//b3314//b0190//b2313//
NarP-Phosphorylated_pos	b3049//b4139//b2712//b0350//b0044//b0033//b4195//b4326//b4705//b3939//b2669//b1421//b2751//b1747//b3091//b3609//b1519//b1263//b2866//b2957//b2417//b4173//b1516//b3243//b2372//b3971//b4467//b3115//b2222//b3096//b0729//b2802//
NhaR-Na+_pos	b1241//b2697//b1850//b0565//b2976//
NikR-Cd2+_neg	b2713//b0583//b3605//b0156//b1608//b2764//
NikR-Co2+_neg	b1392//b3701//b2717//b0522//b2675//b1036//
NikR-Cu2+_neg	b2606//b2486//b4354//b2905//b0934//b2630//
NikR-Ni2+_neg	b1671//b1287//b2096//b4062//b0032//b3749//
NikR-Zn2+_neg	b2492//b0111//b2497//b2425//b0397//b4239//
NrdR-ATP_neg	b4287//b2764//b2224//b1902//b1611//b1671//b0077//b4319//b4170//
NrdR-Zn2+_neg	b0727//b4035//b3221//b1007//b2074//b2231//b4326//b1796//b2803//
NrdR-dATP_neg	b2202//b3940//b1517//b2068//b4431//b4240//b3709//b3604//b4699//
NsrR-2Fe_neg	b1111//b0827//b4315//b3416//b0411//b0721//b3223//b4431//b0616//b0874//b3756//b0044//b3722//b1902//b2557//b2146//b2415//b3604//b3317//b2096//b1622//b3926//b1261//b0389//b1713//b4698//b3806//b4129//b1224//b4310//b1015//b1658//b2241//b4070//b2704//b1988//b0431//b0397//b0241//b0429//b0584//b3356//b2374//b3531//b3417//b3275//b3408//b2373//b2957//b2309//b3091//b0484//b0042//b0827//b0044//b0517//b4202//b0041//b1112//b3605//b1039//b0756//b2559//b4024//b4063//b1276//b2718//b2196//b1611//b2802//b3565//b1006//b3604//
PhoB-Phosphorylated_neg	b3277//b1041//b3540//b1112//b2277//b1205//b3770//b0036//b3957//b4106//b4290//b1882//b4702//
PhoB-Phosphorylated_pos	b4177//b4054//b2429//b2498//b2614//b1613//b0116//b2163//b4193//b1335//b0331//b2212//b1379//b3912//b4460//b2279//b2916//b3225//b2077//b0043//b0980//b0167//b4476//b0192//b0388//b4376//b2708//b4076//b0957//b4293//b0727//b0782//b3165//b2732//b4367//b3846//b0400//b3860//b1745//b3425//b3970//b3319//b4268//b4397//b3726//b1265//b2280//efeU_2//b1224//b3395//b2990//b0598//b2800//
PhoP-Phosphorylated_neg	b2709//b2342//b0774//b1537//b0557//b2662//b1814//b4698//b4119//b3221//b0190//
PhoP-Phosphorylated_pos	b1719//b3278//b3212//b1902//b4105//b1780//b3854//b3165//b1298//b3700//b2718//b3457//b1537//b4202//b3432//b0108//b4355//b0622//b0880//b4202//b0035//b1387//b1615//b1246//b3273//b0862//b0729//b4382//b3829//b2242//b2207//b4129//b2147//b4173//b4417//b2201//b0336//b0623//b2284//b2368//b2486//b3469//b3316//b3939//b4187//b0041//b1296//b2278//b2570//
PrpR-2-methylcitrate_neg	b0774//
PrpR-2-methylcitrate_pos	b2528//b1826//b2719//b4194//
PurR-Guanine_neg	b1415//b4168//b1224//b2146//b1713//b1384//b2600//b3906//b3134//b4010//b1889//b4439//b0331//b4265//b2311//b1519//b1826//b3544//b1826//b0461//b4007//b0623//b2729//b2571//b3479//b0977//b0755//b2903//b0785//b2589//b3036//b1244//b2240//b1546//
PurR-Hypoxanthine_neg	b3608//b1039//b3356//b4054//b1109//b4075//b3701//b2297//b4139//b0313//b2203//b0167//b2367//b4102//b0733//b0191//b4159//b3939//b3261//b3171//b2281//b1613//b3530//b0820//b3096//b0820//b3531//b2469//b2212//b2281//b1814//b3766//b1620//b0343//
QseB-Phosphorylated_pos	b0347//b2963//b2991//b4441//
RhaR-L-rhamnose_pos	b3417//b3568//
RhaS-L-rhamnose_pos	b2554//b3124//b0573//
RstA-Phosphorylated_neg	b1988//b1321//b1517//b0042//b2508//
RstA-Phosphorylated_pos	b3769//b3449//b3542//b2666//b4035//
SoxR-2Fe_neg	b2287//
SoxR-2Fe_pos	b1704//b0351//b2630//
TorR-Phosphorylated_neg	b3037//
TorR-Phosphorylated_pos	b2371//b0777//b0904//b2503//b0152//b1859//b4174//b4313//b1680//
TrpR-Tryptophan_neg	b2429//b4238//b3709//b3859//b0587//b0429//b2728//b1851//b2425//b4238//b1745//b1892//
TyrR-L-tryptophan_neg	b4129//b3940//b1474//b0344//b0557//b3752//b1732//b2662//b0678//b2276//b2911//b3709//
TyrR-L-tryptophan_pos	b3357//b0429//b2469//
TyrR-Phenylalanine_neg	b1814//b3667//b3424//b4670//b3766//b1476//b1011//b2614//b0683//b3426//b4177//b3274//
TyrR-Phenylalanine_pos	b1537//b0346//b2306//
TyrR-Tyrosine_neg	b3418//b0571//b2242//b4131//b0722//b0273//b0339//b3236//b1681//b0441//b3568//b1021//
TyrR-Tyrosine_pos	b1747//b0031//b2488//
UhpA-Phosphorylated_pos	b0112//
XapR-xanthosine_pos	b1706//b3771//
XylR-Xylose_pos	b2416//b2481//b2148//b2491//b2223//b1683//
ZntR-Cd2+_pos	b1516//
ZntR-Hg_pos	b2370//
ZntR-Zn2+_pos	b4663//
ZraR-Phosphorylated_pos	b3125//b3940//b4063//
Zur-Zn2+_neg	b1679//b1011//b4196//b1040//b1398//b0733//
