#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:30 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_effect_bnum.txt
Ada-Methylated_neg	b3214//b1397//
CRP-cAMP_pos	b1920//b0819//b1882//b3335//b3057//b4367//b1612//b1111//b1887//b1392//b4637//b0178//b4054//b0192//b1540//b1819//b0979//b1245//b0757//b3709//b2308//b4009//b0896//b2754//b1851//b2309//b3127//b4002//b4151//b0031//b2763//b0724//b4471//b4309//b0623//b3479//b2528//b2223//b0336//b2147//b2802//b3530//b3728//b1492//b1265//b1609//b0819//b3938//b4502//b4392//b4698//b3942//b3868//b2600//b0516//b1397//b4177//b4002//b0156//b2722//b3036//b2702//b2528//b0111//b1714//b0904//b0431//b3748//b1609//b4460//b3904//b0451//b3430//b3035//b2571//b0758//b1302//b3008//b0977//b3567//b3771//b3365//b0889//b1393//b0812//b4319//b0038//b2500//b2802//b4194//b3727//b0722//b3831//b0389//b2464//b0352//b4265//b1209//b3567//b4070//b1040//b4268//b0397//b0972//b3461//b4196//b1298//b0181//b3957//b4177//b4054//b3905//b3449//b2728//b4241//b3860//b1682//b3431//b3008//b0189//b0805//b3938//b3037//b2222//b0895//b3543//b3532//b3334//b3911//b0733//b1818//b2800//b0978//b3092//b3911//b2196//b0221//b4324//b0048//b3437//b1482//b1743//b2309//b0043//b2727//b4268//b2234//b4058//b1982//b1300//b1043//b3461//b2424//b2750//b1857//b4133//b4007//b1706//b0616//b0156//b0048//b2199//b2560//b2312//b3317//b1042//b2107//b0044//b2728//b3417//b0041//b0973//b2310//b3860//b3868//b3230//b4355//b3610//b4005//b0675//b1190//b2729//b2609//b3364//b3025//b1160//b3511//b2234//b2487//b0978//b1393//b1430//b4075//b0903//b0889//b3008//b0202//b0571//b2800//b3756//b0161//b2491//b3275//b0182//b2904//b1492//b4416//b3480//b2091//b0077//b2867//b4010//b3365//b0461//b2661//b1131//b2366//b2207//b1885//b0353//b4122//b3454//b1209//b1012//b4198//b1322//b1223//b1189//b3366//b4287//b0156//b0583//b3207//b3092//b0783//b2674//b0812//b1474//b2310//b3332//b3367//b1679//b0978//b1102//b4133//b3604//b1587//b4290//b1287//b2803//b0598//b3261//b4321//b2372//b2199//b2482//b3458//b3243//b2713//b2198//b1042//b4079//b0110//b2961//b0594//b2903//b1189//b1735//b2200//b1227//b2990//yegZ//b4203//b2342//b3939//b1680//b0889//b4592//b3319//b0522//b4198//b2755//b0080//b0863//b1988//b3725//b3223//b3328//b0862//b0957//b1780//b3430//b3133//b0044//b0720//b0080//b1109//b3724//b2559//b4005//b1021//b2285//b1190//b4451//b4015//b4203//b4115//b4240//b0931//b4400//b0118//b3438//b2194//b0781//b3460//b1680//b3666//b3481//b3902//b4062//b2143//b2311//b2236//b0929//b0595//b2152//b1391//b1531//b1846//b2428//b2085//b3493//b4129//b1209//b3393//b4059//b0841//b0596//b0619//b1492//b4197//b1745//b0450//b4200//b2583//b1493//b3773//b1518//b3167//b3860//efeU_2//b2155//b3260//b3313//b2221//b3611//b3724//b3261//b3752//b4196//b4125//b3453//b0614//b3359//b3530//b3242//b2976//b2570//b0619//b0623//b4196//b3757//b1190//b2712//b0972//b1379//b2195//b3541//b3702//b1208//b1548//b3860//b1683//b3617//b4024//b3237//b3081//b3940//b3455//b4241//b0078//b1886//b3172//b1222//b0684//b2156//b2197//b2500//b2961//b1671//b4123//b0336//b1656//b0367//b1263//b0377//b0957//b0863//b2486//b1797//b4450//b4139//b4197//b3127//b1136//b4058//b2711//b2804//b2482//b4254//b3423//b2702//b0207//b1718//b1024//b2800//b0765//b1796//b2597//
ChbR-Monoacetylchitobiose-6P_neg	b4322//b0110//b4106//b4071//b2697//b4467//
ChbR-Monoacetylchitobiose-6P_pos	b1658//b2759//b1715//b4241//b4079//b1512//
CpxR-Phosphorylated_neg	b3721//b2799//b4036//b0595//b2235//b4266//b2961//b2916//b2713//b1612//b3367//b1612//b0774//b0201//b1746//b2805//b1891//b3221//b1716//b4200//b4309//b2725//b1062//b0592//
CpxR-Phosphorylated_pos	b2146//b4034//b2904//b0585//b0388//b0515//b0587//b1982//b1673//b2297//b2236//b3905//b3115//b2497//b2838//b1297//b1130//b3314//b3851//b2671//b3038//b2503//b2996//b1535//b0903//b3213//b2093//b0191//b2911//b0150//b1246//b2488//b1521//b3405//b0998//b1302//b3314//b4018//b2991//b4175//b1706//b0150//b2074//b3242//b4160//
CreB-Phosphorylated_neg	sroD//b2750//b0953//
CreB-Phosphorylated_pos	b0400//b1101//b2661//b0812//b0115//ilvG_1//
CueR-Ag_neg	b3766//b2938//b2282//b2705//b2728//
CueR-Ag_pos	b4322//b1674//
CueR-Cu+_neg	b0564//b0153//b2530//b2374//b4002//
CueR-Cu+_pos	b2276//b0161//
CuerR-Au_neg	b3540//b1016//b1851//b3452//b2424//
CuerR-Au_pos	b2916//b0351//
CusR-Pasp_pos	b4354//b1902//b1130//b3456//b4122//b3702//b2754//b1043//b3722//b1704//b0522//b1732//
CynR-Cyanate_neg	b0621//
CynR-Cyanate_pos	b4320//b2994//b2492//
CysB-N-acetyl-L-serine_neg	b1748//b1905//b0296//b2750//b3971//b2235//b1393//
CysB-N-acetyl-L-serine_pos	b1891//b2925//b4502//b2841//b2764//b3971//b2957//b4170//b0588//b2763//b4153//b1530//b4367//b0841//b2171//b3172//b2751//b0614//b3667//b3312//b2313//b1113//b2609//
CysB-O-acetyl-L-serine_neg	b2393//b2987//b1590//b3167//b2559//b3868//b2075//
CysB-O-acetyl-L-serine_pos	b2488//b4417//b3610//b3806//yegZ//b4005//b4310//b0337//b4506//b1779//b0118//b3603//b2243//b0377//b1512//b3315//b1717//b0575//b4033//b3214//b0205//b0441//b1040//b0154//
DcuR-Phosphorylated_pos	b0110//b2757//b4292//b0108//b1589//b3164//b1782//b3367//b1797//
DnaA-ATP_neg	b1745//b3566//b2904//b3223//b3170//b0977//b0812//b0312//b0201//b0039//b2722//
DnaA-ATP_pos	b4290//b0591//b4097//b3961//b2535//b2963//b2583//
DpiA-Pasp_neg	b4397//
DpiA-Pasp_pos	b4098//b1857//b3077//b1859//b4003//b3241//b2285//b2414//b0345//b0998//
DsdC-D-serine_neg	b2311//
DsdC-D-serine_pos	b3925//b2306//
EvgA-Phosphorylated_pos	b2601//b1921//b4289//b1501//b2804//b4310//b1535//b4240//b2194//b3533//b2430//b0180//b0553//b0728//b1301//
FNR-Fe_neg	b1852//b1261//b0553//b3438//b1276//b1262//b1127//b4476//b3957//b3275//b3753//b1011//b0996//b3458//b2529//b4153//b3404//b3393//b0781//b2912//b0183//b3959//b0841//b2607//b3669//b3091//b1540//b2224//ilvG_1//b1263//b3115//b1221//b2096//b1921//b0113//b3855//b2710//b1716//b3853//b2311//b2841//b0111//b0398//b2755//b4450//b2092//b4400//b4438//b4310//b4265//b4024//b4111//b3316//b3393//b3608//b1988//b2484//b4320//b1211//b0755//b3942//b3171//b0756//b2202//b0115//b2078//b1211//b2464//b1275//b2962//b3601//b0150//b2009//b0995//b4384//b2571//b3408//b3531//b3418//b2663//b3455//b4705//b1212//b3701//b3511//b1384//b2204//b3481//b2675//b2423//b2731//b2727//b3437//b4316//b1500//b3133//b3478//sroD//b1062//b3356//b2232//b2727//b2659//b0684//b1337//b4416//b2799//b3335//b2943//b3214//b3961//b2280//b2961//b2215//b4288//b2415//b4115//b4381//b3276//b1622//
FNR-Fe_pos	b0557//b2290//b0720//b3481//b3454//b4289//b4168//b2196//b2153//b2705//b0616//b2579//b1392//b0330//b2483//b0341//b3709//b0111//b2206//b1656//b0945//b0908//b1042//b0062//b2149//b0078//b1900//b1226//b4354//b1589//b4511//yegZ//b3172//b3213//b1589//b0112//b0777//b1714//b3265//b2509//b4406//b4313//b3072//b2369//b2406//b1902//b3600//b3006//b2076//b1782//b0182//b1782//b1429//b1497//b0201//b3904//b0061//b0330//b3567//b0335//b4467//b3169//b2107//b1002//b1885//b1734//b1225//b0062//b0036//b2726//b1613//b0863//b0678//b4266//b2423//b3960//b2487//b4705//b1012//b1407//b0889//b4007//b2143//b1620//b3418//b0484//b1016//b1904//b2240//b2500//b0820//b4393//b0861//b2464//b4431//b4159//b3312//b1482//b0114//b4074//b3666//b1243//b0777//b0273//b1517//b3221//b0113//b2583//b2078//b0862//b0887//b2757//b0110//b4699//b3756//b1613//b1901//b2916//b1497//b2759//b4105//b0347//b2720//b2552//b2369//b2992//b2093//b2428//b1517//b0724//b4242//b1132//b2529//b0198//b2208//b2805//b1761//b0430//b1392//b4293//b4239//b2224//b0342//b1737//b4139//b2606//b3368//b3456//b0365//b1528//b3423//b3477//b2756//b0484//b3367//b4698//b1704//b1851//b4401//b0154//b0154//b2393//b3912//b2727//b3828//b1922//b1733//b1737//b4238//b0182//b1713//b2484//b3413//b1737//b2241//b2584//b2756//b4092//b0765//b1038//b1817//b1674//b3766//b2203//b2425//b1797//b4171//b0755//b3451//b0814//b0873//b2341//b1858//b2282//b4268//b0676//b3542//b4323//b1680//b3753//b4032//b0763//
FhlA-Formate_pos	b0167//b1587//b2993//b2095//b1021//b4397//b2728//b3404//b0782//b0350//b3224//b3393//b0936//b2597//b1528//b0403//b3510//b3403//b4009//b2417//b0190//b1037//b2198//b3702//b3831//b1892//b3772//b1904//b0896//b2759//
FucR-L-fuculose-1-phosphate_pos	b0784//b2964//b2589//b2342//b2671//b0593//b4319//
Fur-Fe2+_neg	b1674//b2752//b3441//b2234//b1669//b0204//b2852//b3568//b1392//b1885//b3722//b4439//b2085//b1501//b0588//b3230//b2722//b0874//b0759//b2535//b4319//b1746//b2758//b3425//b4032//b0781//b3166//b0757//b3118//b1512//b0522//b2759//b0722//b0330//b2911//b3604//b1537//b3806//b0683//b4400//b1021//b2671//b4015//b1548//b3312//b4468//b0241//b3601//b4170//b0765//b3025//b0613//b4663//b3668//b4249//b3430//b3316//b3530//b4054//b3357//b1209//b4003//b1511//b2916//b0516//b2194//b3225//b0597//b2923//b4318//b2717//b3169//b3335//b1287//b2469//b0764//b0953//b1654//b0339//b0403//b0334//b0571//b1415//b2838//b3667//b1881//b0124//b3667//b3912//b4291//b1546//b0112//b4416//b3469//b0819//b0108//b2075//b2488//b1398//b0161//b1781//b4267//b3753//b1819//b3759//b4076//b3669//b0602//b2483//b3751//b2416//b0040//b4033//b1745//b0863//b1761//b1335//b1021//b4174//b0557//b4010//b1207//b4599//b4154//
Fur-Fe2+_pos	b1297//b3335//b0945//b4174//b1797//b0221//b0584//b0221//b3941//b3518//b2370//b4268//b4355//b4016//b3426//b1276//b1397//b3748//b1263//b3672//b3273//b3908//b4037//b3036//b3414//
Fur-Mn2+_neg	b0184//b4382//b3707//b3724//b1038//b0330//b2497//b2669//b2369//b3481//b3868//b1021//b3328//b2393//b3530//b1547//b4249//b2697//b2589//b4138//b3429//b0585//b2608//b1129//b1738//b0724//b3428//b2151//b2559//b4376//b1225//b0723//b0596//b3970//b2712//b3569//b0484//b0820//b1476//b0903//b4094//b1616//b2482//b3417//b0431//b3312//b0116//b3224//b1859//b0114//b1006//b1102//b3231//b0679//b1190//b0390//b3368//b4079//b3126//b2584//b2232//b0431//b2905//b4264//b1671//b2841//b2697//b1540//b3213//b0606//b3452//b0784//b3426//b4005//b4195//b3530//b0677//b2991//b3601//b4367//b4309//b4392//b0114//b3321//b1881//b0758//b3408//b1023//b0996//b2476//b4417//b2406//b2508//b3452//b0399//b2093//b0462//b0390//b3170//b2995//b4024//b2977//b0334//b3324//b2937//b3037//b3530//b4015//b0872//b4416//b4287//b3828//b0995//b3171//b1190//b3749//b4237//b3530//b0935//b1015//b1670//b0757//b0977//b2659//
Fur-Mn2+_pos	b2742//b4010//b3853//b3126//b0428//b2213//b3671//b1024//b1492//b0864//b1226//b2573//b3313//b2963//b0557//b2367//b3438//b0589//b2943//b2277//b4702//b0557//b2674//b2838//b3135//
GlcC-Acetate_neg	b3333//
GlcC-Acetate_pos	b3431//b3708//b1390//b2150//b0384//ilvG_2//
GlcC-Glycolate_neg	b4194//
GlcC-Glycolate_pos	b2757//b0734//b1222//b3329//b4129//b1704//
GlrR-Pasp56_pos	b0721//
IclR-pyruvate_neg	b1712//b2107//b0240//b2106//
IdnR-5-ketogluconate_neg	b0192//b3325//b0346//
IdnR-5-ketogluconate_pos	b4196//b2671//b0397//b2078//b1817//
IdnR-Idonate_neg	b0156//b2588//b0336//
IdnR-Idonate_pos	b4287//b0161//b1322//b2091//b2107//
IlvY-2-acetolactate_neg	b2490//
IlvY-2-acetolactate_pos	b1513//
IlvY-Alfa-acetohydroxybutirate_neg	b4254//
IlvY-Alfa-acetohydroxybutirate_pos	b3830//
IscR-2Fe_neg	b4287//b2212//b4239//b0077//b2155//b3845//b1474//b0863//b4367//b1706//b3222//b0621//b2965//b0616//b2762//b2597//b0156//b2764//b3331//b4663//b4000//b3417//b1814//b3313//b1476//b3617//b3365//b3903//b1261//b4016//
IscR-2Fe_pos	b4311//b3125//b3394//b0785//b4237//b2079//b3567//b2280//b0886//b3666//b3766//
LldR-L-lactate_neg	b0675//b4003//b3166//
LldR-L-lactate_pos	b0390//b4203//b1334//
Lrp-Leucine_neg	b1016//b4030//b3771//b2659//b3008//b0903//b3394//b2995//b4320//b1036//b0221//b1641//b1519//b0863//b1682//b1272//b0450//b4209//b3332//b0044//b3480//b2961//b2710//b0039//b0590//b0450//b2905//b2414//b1883//b0389//b3164//b0207//b2092//b4125//b2704//b3869//b4511//b4401//b1712//b0063//b4003//b4122//b3326//b3770//b3926//b2171//b1287//b3165//b1672//b1670//b4599//b4004//b0347//b3543//b1588//b4007//b3544//b2155//b1521//b3275//b3091//b1296//b3869//b0903//b3758//b0411//b1190//b3036//b2208//b3542//b3164//b3518//b3005//b2938//b1515//
Lrp-Leucine_pos	b4292//b0184//b2799//b0785//b4400//b3077//b3025//b2079//b0151//b3957//b1040//b0463//b0177//b1781//b0873//b4040//b1738//b0061//b1023//b3869//b0620//b4323//b0584//b0037//b1530//b2194//b4240//b0764//b3521//b2464//b3261//b0979//b3460//b3036//b1594//
LsrR_neg	b0153//b0154//b0367//b2722//b2724//b0428//b2976//b4002//b4291//
MalT-ADP-Maltotriose_pos	b4104//b0928//b3413//b1475//b0872//b3481//b0516//b2977//b1922//b3236//
MalT-Maltotriose-ATP_pos	b3095//b3275//b2583//b2406//b4354//b1609//sroD//b3854//b1712//b2488//
MelR-Melibiose_neg	b0411//b4326//b2964//
MelR-Melibiose_pos	b1530//b1390//b2364//
MetJ-S-adenosylmethionine_neg	b0125//b0978//b0313//b0044//b3393//b3241//b2371//b4092//b3118//b1101//b0151//b3450//b0366//b0166//b3166//
MetR-L-homocysteine_neg	b4194//b4316//
MetR-L-homocysteine_pos	b4062//b1920//b3328//b3670//
MhpR-3-DHPP_pos	b1264//b0204//b0043//b3939//b0207//b4069//
MhpR-3HPP_pos	b1593//b3908//b0207//b2469//b3081//b3096//
MntR-Cd2+_neg	b3927//b1658//b4467//b1276//
MntR-Cd2+_pos	b1658//
ModE-MoO42-_neg	b1521//ilvG_1//b1301//b2663//b0033//b1210//b2198//b1805//b2923//b4030//b3532//b1537//b2661//b1391//b0723//
ModE-MoO42-_pos	b3864//b1746//b3454//b4120//b0167//b2661//b2171//b2306//b1682//b2607//b3616//b4122//b0111//b4213//b2601//b1796//b0335//b3934//b3458//b3749//b3413//b1429//b0384//b1010//b0336//b0566//b4316//b0430//b0080//b0565//b1907//
NarL-Phosphorylated_neg	b4173//b2606//b1674//b2992//b4290//b1338//b3688//b3532//b3315//b0945//b4123//b2996//b4198//b4138//b0979//b1528//b0904//b1227//b1040//b0860//b2194//b0389//b0124//b3321//b4669//b4160//b3531//b3134//b3364//b2631//b1883//b0108//b4104//b0826//b2207//b2912//b1656//b2751//b3405//b3331//b2718//b3394//b4401//b0124//b4035//b3565//yegZ//b2205//b3721//b3769//b3394//b1275//b1407//b3852//b4698//b3600//b4309//b3934//b4239//b3265//b1673//b3938//b0199//b1780//b0431//b1324//b2606//b3317//b1220//b1683//b0886//b3770//b0190//b3724//b4439//b3035//b0566//b4467//b1669//b0998//b2483//b1256//b1588//b3454//b4439//b3540//
NarL-Phosphorylated_pos	b3416//b0460//b4266//b2486//b2726//b0591//b0339//b2277//b4267//b2754//b2708//b2666//b2913//b3265//b1036//b4393//b1385//b1264//b2239//b2942//b1039//b4439//b3942//b1715//b4006//b0592//b3938//b0996//b3213//b3437//b0862//b0587//b1396//b0168//b2486//b1591//b2757//b0557//b4159//b2671//b2630//b4068//b3425//b1302//b3569//b1384//
NarP-Phosphorylated_neg	b3311//b4393//b3314//b1656//b0062//b1394//b3609//b1587//b2721//b1227//b1476//b4079//b1112//b0756//b0589//b3313//b0979//b1039//b3409//b3278//b0733//b2491//b0814//phnE_2//b1476//b1276//b0778//b3688//b2507//b4567//b2487//b1826//b2068//
NarP-Phosphorylated_pos	b0334//b0863//b4663//b1672//b2469//b0166//b3869//b3135//b3005//b2507//b2222//b2559//b3453//b2151//b2366//b2243//b2913//b2287//b4426//b1608//b2705//b3329//b1246//b1715//b0484//b1393//b2423//b2666//b2406//b2487//b2282//b3940//
NhaR-Na+_pos	b4416//b4015//b3335//b0872//b3321//
NikR-Cd2+_neg	b4502//b2374//b2535//b1858//b0785//b1011//
NikR-Co2+_neg	b0820//b3170//b2068//b3904//b2156//b2697//
NikR-Cu2+_neg	b4322//b2711//b1007//b3005//b2554//b3049//
NikR-Ni2+_neg	b2674//b0758//b0575//b0758//b3164//b0112//
NikR-Zn2+_neg	b1858//b1814//b2203//b3493//b1797//b2666//
NrdR-ATP_neg	b4313//b1883//b4058//b1987//b1421//b2106//b3749//b3533//b2280//
NrdR-Zn2+_neg	b1616//b0108//b2630//b1112//b2570//b4062//b0812//b3072//b3212//
NrdR-dATP_neg	b0388//b0161//b3167//b1761//b1892//b3366//b0201//b1817//b3510//
NsrR-2Fe_neg	b0428//b2429//b3781//b4016//b0109//b0389//b0976//b3666//b2990//b3266//b3164//b2759//b2720//b3531//b2997//b0347//b1112//b3273//b2241//b3236//b1673//b0819//b2297//b1987//b4154//b3167//b0675//b4702//b4203//b3480//b3902//b0189//b2927//b3261//b4068//b2726//b4004//b4326//b3478//b3533//b1737//b3438//b0341//b2697//b2560//b1008//b3902//b2961//b3759//b4431//b3600//b2961//b2484//b1007//b0571//b1798//b0197//b0727//b4237//b0204//b2490//b0517//b0108//b1398//b2107//b3772//b1851//b4288//b1922//b0957//b0353//b3275//b1245//
PhoB-Phosphorylated_neg	b4099//b2306//b4198//b2370//b4138//b0484//b2754//b3457//b0043//b4376//b0724//b3118//b3403//
PhoB-Phosphorylated_pos	b1883//b2590//b1007//b0334//b3166//b0112//b4317//b1241//b2925//b3454//b2236//b4071//b2609//b2840//b4705//b2763//b3026//b2923//b3115//b4019//b3969//b3242//b0037//b0781//b2726//b0675//b4322//b3316//b0957//b2726//b3671//b0684//b0349//b3231//b4122//b2601//b2583//b2697//b4287//b0106//b4167//b3408//b1819//b0618//b3274//b0977//b4288//b4122//b1796//b1475//b0177//b2152//b3851//
PhoP-Phosphorylated_neg	b1883//b1241//b3114//b0032//b3753//b3363//b2801//b0431//b3320//b1388//b2425//
PhoP-Phosphorylated_pos	b2369//b1322//b2554//b3700//b3969//b1012//b3605//b2488//b2211//b0605//b3971//b2617//b2755//b1395//b0957//b1385//b0399//b3508//b3165//b4468//b1988//b1889//b1670//b1015//b0397//b1655//b4309//b3531//b3759//b0337//b3261//b1608//b3330//b3611//b2742//b2498//b0819//b4115//b1797//b3393//b4397//b2203//b0111//b2717//b4288//b0366//b0441//b1323//b1747//
PrpR-2-methylcitrate_neg	b0886//
PrpR-2-methylcitrate_pos	b1616//b2481//b1515//b1272//
PurR-Guanine_neg	b3970//b3456//b2925//b1129//b1761//b3725//b3532//b0334//b2430//b2497//b2799//b3437//b0390//b2490//b0366//b3096//b0602//b3170//b1887//b0887//b0107//b2717//b3905//b3275//b2553//b1009//b2725//b2709//b0945//b2344//b3117//b2288//b1611//b1129//
PurR-Hypoxanthine_neg	b3758//b2600//b2029//b2666//b3750//b0109//b2923//b0591//b2799//b2867//b1492//b3722//b0615//b3072//b2148//b2068//b1272//b4468//b0397//b3165//b1222//b0333//b4249//b0574//b1608//b4105//b0820//b0346//b0681//b3469//b1671//b0077//b4323//b2913//
QseB-Phosphorylated_pos	b4187//b3410//b1212//b2201//
RhaR-L-rhamnose_pos	b0184//b3521//
RhaS-L-rhamnose_pos	b0115//b1850//b3493//
RstA-Phosphorylated_neg	b1922//b4123//b1621//b1225//b4132//
RstA-Phosphorylated_pos	b0572//b4320//b4416//b4320//b2093//
SoxR-2Fe_neg	b2609//
SoxR-2Fe_pos	b1101//b1683//b3404//
TorR-Phosphorylated_neg	b0776//
TorR-Phosphorylated_pos	b2429//b3460//b2029//b3327//b4384//b3314//b4705//b2075//b3769//
TrpR-Tryptophan_neg	b1501//b0515//b3049//b0979//b3617//b4058//b3272//b1684//b3326//b2152//b2662//b1805//
TyrR-L-tryptophan_neg	b2491//b0345//b3410//b4106//b2818//b3572//b0441//b0383//b3476//b2196//b1498//b1111//
TyrR-L-tryptophan_pos	b0108//b0585//b3869//
TyrR-Phenylalanine_neg	b4471//b3610//b1531//b4502//b3331//b2508//b0757//b0114//b0895//b0107//b3926//b4318//
TyrR-Phenylalanine_pos	b1748//b2669//b3927//
TyrR-Tyrosine_neg	b0389//b3096//b3432//b2552//b3604//b3828//b4131//b4115//b2606//b2552//b3541//b2366//
TyrR-Tyrosine_pos	b2975//b3854//b3751//
UhpA-Phosphorylated_pos	b3688//
XapR-xanthosine_pos	b0953//b3855//
XylR-Xylose_pos	b4032//b1225//b3036//b1211//b4076//b2148//
ZntR-Cd2+_pos	b2149//
ZntR-Hg_pos	b0441//
ZntR-Zn2+_pos	b0411//
ZraR-Phosphorylated_pos	b3911//b3666//b2724//
Zur-Zn2+_neg	b1641//b2306//b2344//b0684//b0114//b1682//
