#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:30 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_effect_bnum.txt
Ada-Methylated_neg	b4197//b3457//
DcuR-Phosphorylated_pos	b3970//b1672//b3958//b3424//b1020//b2570//b1521//b3854//b3859//
DnaA-ATP_neg	b0575//b1208//b1393//b3700//b2852//b3853//b3441//b0352//b0388//b0728//b1212//
DnaA-ATP_pos	b3237//b3092//b2417//b1655//b0041//b1062//b4070//
DpiA-Pasp_neg	b0720//
DpiA-Pasp_pos	b3759//b2231//b1212//b0440//b0397//b3600//b1512//b3095//b1337//b4102//
DsdC-D-serine_neg	b1673//
DsdC-D-serine_pos	b0756//b1336//
EvgA-Phosphorylated_pos	b3926//b0675//b0570//b3700//b0400//b2232//b1672//b1299//b2424//b0557//b2800//b2552//b1407//b0619//b1497//
FNR-Fe_neg	b2997//b4698//b3611//b0034//b4663//b3565//b0723//b1885//b3521//b1885//b1805//b1734//b3171//b4102//b4321//b2661//b3970//b0031//b4313//b1384//b1264//b2703//b4289//b4194//b2710//b2580//b3454//b1391//b0348//b3329//b0589//b4097//b1890//b1589//b1616//b2309//b4376//b1892//b2904//b2153//b3469//b2483//b3568//b1398//b2078//b0974//b1654//b1209//b0908//b2469//b0108//b1016//b0574//b4194//b1209//b1394//b2799//b1719//b3542//b4013//b3968//b1780//b0976//b1336//b0441//b3927//b2631//b2392//b2980//b2093//b2235//b1779//b1858//b4013//b3132//efeU_2//b1670//b2757//b2487//b3518//b1287//b1670//b3072//b0727//b2965//b1337//b2500//b3961//b3115//b0729//b2476//b3126//b3701//b4168//b0976//b3430//b4320//b3600//b1851//b0240//b0036//b1970//b0352//b2673//b3457//b3461//b3565//b3057//b0934//b2195//b0177//b0378//b3757//b3726//b0484//b4290//b0765//b1493//b1615//b1299//
FNR-Fe_pos	b3113//b1654//b0819//b3324//b1262//b3125//b2729//b2224//b3428//b2712//b1890//b2171//b2465//b1008//b0863//b3668//b0933//b1020//b0841//b0151//b4105//b2152//b3868//b1797//b4438//b1617//b3852//b0462//b0756//b1612//b0676//b2009//b1884//b2573//b4471//b0593//b4397//b2231//b2068//b3334//b0111//b0348//b0598//b3363//b2344//b1512//b1684//b4013//b3223//b2487//b3207//b1392//b0347//b2422//b3135//b3424//b3907//b3565//b0451//b0078//b1037//b0682//b0207//b0108//b3752//b3214//b3452//b3165//b2800//b1905//b1474//b0782//b4172//b1022//b3126//b0168//b3240//b3781//b0351//b0572//b1519//b0388//b1024//b0367//b1921//b2171//b3313//b1669//b2903//b3927//b2584//b0862//b3332//b4292//b1744//b0975//b2344//b1679//b2231//b3806//b4237//b2927//b4200//b4195//b3214//b4063//b3170//b0573//b1617//b4167//b0202//b3533//b0344//b2911//b1002//b3609//b4006//b1706//b3449//b4006//b3905//b2726//b4393//b3417//b0841//b3925//b4004//b3132//b3317//b2482//b0204//b4200//b2235//b4242//b0593//b3533//b3863//b3903//b4367//b0896//b1540//b2200//b2838//b1719//b1779//b0365//b1982//b2801//b2485//b4033//b1321//b3441//b3224//b3316//b0399//b4451//b0756//b1243//b2724//b2106//b3907//b2201//b2757//b0570//b3574//b3366//b3223//b3320//b2199//b0721//b2309//b3357//b1208//b0586//b0347//b3333//b3723//b2535//b4167//b2938//b3771//b4019//b2925//b0064//b1182//b1679//b0398//b2756//b2926//b2867//b1265//b0726//b4071//b4036//b1210//b2242//b3417//b1593//b0973//b2063//b0034//b0038//
FhlA-Formate_pos	b2937//b4383//b0199//b2937//b0615//b2208//b2799//b2659//b2009//b0106//b1513//b0614//b3667//b2937//b1205//b3543//b0463//b4599//b0389//b1857//b3410//b2715//b2957//b3316//b2077//b1714//b1226//b3274//b2485//b0602//
FucR-L-fuculose-1-phosphate_pos	b1011//b1160//b3771//b0586//b0894//b2666//b3939//
Fur-Fe2+_neg	b0177//b0565//b1988//b3749//b0107//b3603//b1888//b2407//b3076//b1260//b3124//b0346//b2371//b2838//b2500//b1132//b2201//b3416//b1301//b1224//b0339//b0595//b0460//b0720//b1276//b2417//b2212//b2155//b2213//b3750//b1973//b0113//b2702//b3541//b1220//b2591//b0189//b2106//b4265//b3478//b1615//b3313//b4201//b1826//b0351//b2913//b3572//b1716//b3417//b3364//b4200//b2720//b2852//b0783//b1006//b3366//b3869//b1617//b3437//b3315//b2995//b3971//b1671//b1301//b0872//b1037//b1111//b2752//b0198//b1256//b2485//b2092//b3829//b2465//b0349//b3971//b3366//b1887//b4451//b0515//b3125//b3860//b0571//b4417//b1224//b1613//b1020//b1393//b4093//b1515//b0032//b1261//b4320//b0389//b0390//b3759//b4196//b4129//b4167//b1036//b4039//efeU_2//b4093//b2866//b0784//b0064//b1641//b3008//b0616//b0179//b1298//b1779//b1818//b2926//b1736//b3077//b3566//b3774//b0077//b0179//b0517//b0150//b0338//b2243//
Fur-Fe2+_pos	b4355//b0153//b0389//b2937//b3766//b0597//b3723//b1334//b2407//b2726//b1189//b1298//b2313//b1220//b0683//b0805//b0936//b3854//b0183//b2151//b3437//b3521//b2927//b3566//b0978//
Fur-Mn2+_neg	b1857//b3356//b0313//b3970//b2481//b3035//b2730//b1272//b4240//b2428//b4095//b0061//b1826//b4293//b3170//b4293//b1889//b1885//b1482//b0677//b2559//b2085//b2573//b4381//b3413//b1715//b2146//b0757//b0873//b3091//b3333//b0571//b4200//b2867//b1493//b0764//b4019//b0602//b4705//b0347//b4174//b0895//b2617//b3564//b4008//b0330//b1590//b4174//b2421//b3902//b0820//b2375//b3603//b0597//b2281//b1111//b1476//b2297//b3277//b1780//b2242//b4125//b4400//b0593//b2291//b3166//b1002//b2803//b4567//b2760//b0573//b3671//b1020//b1302//b0889//b3479//b4079//b2742//b2285//b1129//b2344//b1892//b0340//b0726//b3237//b3564//b3077//b1704//b0460//b3709//b4036//b4240//b1224//b0565//b1011//b1334//b4075//b0296//b0584//b0241//b0826//b4426//b3751//b4120//b2096//b2277//b1658//b3957//b4124//b0396//b2284//b2146//b0887//b0978//b3934//b0676//b3057//b3460//b1223//b2961//b2601//b1521//b2554//b0585//
Fur-Mn2+_pos	b0378//b0763//b0114//b2235//b1613//b3072//b3070//b3276//b2570//b1620//b3091//b1620//b1902//b3125//b3423//b3927//b2490//b3277//sroD//b0450//b0205//b4101//b1641//b0678//b2364//
GlcC-Acetate_neg	b1891//
GlcC-Acetate_pos	b3133//b1129//b3266//b1684//b1656//b4438//
GlcC-Glycolate_neg	b0181//
GlcC-Glycolate_pos	b1717//b4195//b1655//b4100//b1263//b0574//
GlrR-Pasp56_pos	b0353//
IclR-pyruvate_neg	b3781//b1038//b1796//b3225//
IdnR-5-ketogluconate_neg	b0679//b0564//b3571//
IdnR-5-ketogluconate_pos	b1398//b3756//b4376//b0973//b4200//
IdnR-Idonate_neg	b2617//b2429//b3479//
IdnR-Idonate_pos	b0733//b1008//b4059//b4002//b2608//
IlvY-2-acetolactate_neg	b0722//
IlvY-2-acetolactate_pos	b2152//
IlvY-Alfa-acetohydroxybutirate_neg	b1222//
IlvY-Alfa-acetohydroxybutirate_pos	b2964//
IscR-2Fe_neg	b0034//b0826//b0314//b4254//b1272//b3005//b0757//b0974//b2406//b0198//b2107//b0240//b0862//b2673//b2669//b3454//b4290//b0240//b0606//b2722//b2659//b4200//b1521//b1641//b2742//b3168//b1673//b0400//b3911//b0334//
IscR-2Fe_pos	b2429//b2243//b1890//b1007//b0153//b4074//b2429//b0038//b1265//b4131//b4355//
LldR-L-lactate_neg	b2063//b2146//b0411//
LldR-L-lactate_pos	ilvG_2//b0592//b2311//
Lrp-Leucine_neg	b2307//b2905//b1244//b2965//b1323//b4005//b2964//b4002//b2153//b0995//b2571//b3118//b2094//b3392//b3393//b0759//b4187//b2392//b0597//b0041//ilvG_2//b2278//b2276//b0331//b3365//b2171//b3393//b0168//b0180//b3709//b0312//b3356//b1226//b1672//b2580//b3091//b1717//b3318//b1746//b3702//b0378//b0201//b2500//b3071//b1492//b2987//b3476//b3869//b4094//b3171//b4511//b3701//sroD//b3531//b2977//b0617//b4290//b3135//b1041//b1226//b2661//b1597//b2143//b1207//b4382//b4249//b2231//b4172//b0516//b4096//b4175//b0575//b1297//b0826//b4063//
Lrp-Leucine_pos	b0522//b4468//b3324//b3830//b2107//b4131//b2200//b0726//b2224//b0201//b0606//b2662//b2718//b2666//b2150//b0684//b2469//b0389//b2580//b3327//b3276//b2903//b2368//b3460//b3326//b2937//b3859//b3904//b3172//b1881//b0776//b0184//b2205//b2943//b1654//
LsrR_neg	b0975//b3758//b4098//b0928//b0115//b3265//b2925//b3688//b0044//
MalT-ADP-Maltotriose_pos	b2106//b4123//b0679//b2905//b0998//b1241//b0904//b2742//b4100//b3313//
MalT-Maltotriose-ATP_pos	b1227//b1390//b0431//b4099//b2704//b3806//b2342//b0621//b4311//b1882//
MelR-Melibiose_neg	b1260//b4098//b2286//
MelR-Melibiose_pos	b3328//b3265//b0400//
MetJ-S-adenosylmethionine_neg	b4193//b2421//b4467//b2709//b0602//b1612//b1885//b2481//b3321//b4171//b1493//b3243//b2571//b3329//b1609//
MetR-L-homocysteine_neg	b1392//b4202//
MetR-L-homocysteine_pos	b2489//b0109//b4019//b3959//
MhpR-3-DHPP_pos	b3132//b4067//b1669//b4152//b2366//b4201//
MhpR-3HPP_pos	b3394//b3224//b2063//b3669//b4175//b0384//
MntR-Cd2+_neg	b4264//b0756//b3277//b3231//
MntR-Cd2+_pos	b0573//
ModE-MoO42-_neg	b1858//b0202//b0596//b0778//b1385//b1616//b4115//b1857//b2980//b0820//b3415//b0894//b2799//b4173//b3904//
ModE-MoO42-_pos	b3609//b1597//b1012//b2979//b0349//b4075//b0108//b2742//b3070//b1611//b0150//b3541//b0044//b3942//b2286//b3213//b0035//b3408//b1511//b3329//b3476//b0755//b2868//b4416//b1621//b3616//b2711//b1500//b1482//b2607//b4173//
NarL-Phosphorylated_neg	b3461//b4291//b0675//b4398//b0180//b2284//b1814//b3081//b4172//b3753//b4439//b0679//b1474//b4123//b3165//b4203//b4266//b1658//b1530//b1821//b1797//b3125//b2341//b0161//b2096//b1241//b0841//b2202//b3408//b2197//b3671//b3688//b1821//b0860//b0979//b0623//b4153//b1890//b0400//b3231//b4438//b2852//b0812//b0189//b3934//b1321//b3927//b0557//b1390//b2965//b2276//b3707//b2601//b1887//b4314//b2156//b1850//b2591//b3566//b2987//b3565//b1852//b3134//b2557//b3724//b2903//b2286//b0592//b2370//b1857//b0621//b0063//b1519//b0959//b1023//b0784//b0367//b0777//b2296//b1531//b1970//b0123//b2724//b2726//b3969//b1737//
NarL-Phosphorylated_pos	b0722//b2712//b0517//b0782//b2240//b2095//b4100//b0805//b2916//b1857//b3207//b1384//b2726//b0330//b4003//b0575//b1301//b1537//b1882//b2702//b0384//b2530//b4000//b1616//b2278//b2724//b0596//b0353//b1850//b0619//b3609//b0350//b2728//b4072//b0192//b2617//b2199//b3395//b1732//b1714//b1036//b2500//b1501//b2801//b0675//b3958//
NarP-Phosphorylated_neg	b4152//b3846//b3927//b3243//b2762//b0077//b3169//b0312//b1296//b2614//b0063//b1391//b2369//b2078//b2342//b1130//b3480//b1535//b1263//b2732//b0605//b3722//b3902//b0758//b0340//b1591//b3758//b3241//b0221//b0585//b4292//b1748//b2509//
NarP-Phosphorylated_pos	b4032//b0819//b0618//b4671//b0598//b4104//b0349//b1482//b0204//b3845//b1892//b0596//b3868//b2469//b3959//b0350//b1745//b3038//b0775//b3134//b2957//b2530//b1222//b1321//b2425//b2711//b3005//b3727//b1265//b4438//b0167//b2964//
NhaR-Na+_pos	b0675//b4320//b0411//b3958//b1415//
NikR-Cd2+_neg	b3423//b0347//b3702//b3329//b4129//b3528//
NikR-Co2+_neg	b1673//b2079//b1658//b0192//b0827//b3939//
NikR-Cu2+_neg	b3532//b0973//b4153//b1323//b1246//b2997//
NikR-Ni2+_neg	b4172//b3368//b4319//b1745//b1882//b1301//
NikR-Zn2+_neg	b3455//b0178//b1881//b2200//b2235//b2704//
NrdR-ATP_neg	b1113//b1530//b2557//b1902//b0756//b2416//b0034//b3081//b2500//
NrdR-Zn2+_neg	b0957//b3533//b1810//b1012//b1532//b3260//b0389//b4326//b3830//
NrdR-dATP_neg	b3319//b3961//b3829//b1857//b0618//b2732//b4071//b0031//b3441//
NsrR-2Fe_neg	b3906//b2867//b3025//b3213//b1905//b4451//b4015//b0180//b2242//b1620//b1227//b4392//b4074//b4102//b1182//b0078//b3172//b4008//b3829//b3317//b3958//b0335//b2202//b1002//b4670//b1224//b3749//b2757//b0191//b0181//b0108//b2601//b3167//b4124//b3458//b4123//b3588//b1223//b4254//b1015//b4698//b2224//b3424//b4592//b0388//b3906//b0043//b1798//b1023//b4293//b1616//b2600//b1264//b2992//b4315//b2236//b2364//b3531//b4069//b3430//b3510//b3461//b2224//b4133//b3907//b0330//b0032//b0895//b1302//b1264//b0125//b0590//b1384//
PhoB-Phosphorylated_neg	b2414//b4008//b4431//b3599//b0589//b3725//b2560//b1224//b2029//b4384//b4123//b3026//b4702//
PhoB-Phosphorylated_pos	b3852//b4502//b2730//b4592//b4008//b1883//b3608//b4058//b1970//b4069//b4069//b4033//b1430//b2153//b4035//b4238//b0585//b2483//b1684//b2911//b3926//b1023//b3164//b2706//b1884//b4310//b0593//b0776//b4054//b0033//b2201//b3530//b2236//b2469//b0116//b1857//b2755//b0928//b2943//b1891//b1904//b4016//b4159//b2342//b2156//b2535//b3518//b3480//b2222//b1745//b3316//b1922//b1227//
PhoP-Phosphorylated_neg	b4097//b4502//b2503//b0588//b4293//b2867//b1891//b1244//b3161//b2093//b1590//
PhoP-Phosphorylated_pos	b1587//b3727//b3405//b0782//b4322//b1514//b1498//b1210//b1387//b1262//b3668//b0860//b4024//b2287//b4171//b2957//b1336//b2009//b4671//b4254//b3773//b2194//b0676//b3410//b0880//b4439//b2580//b3230//b4153//b1609//b3669//b3565//b2727//b2096//b2207//b4125//b2205//b3036//b0774//b1900//b0727//b2756//b0998//b4241//b4092//b3723//b3272//b1209//b3424//
PrpR-2-methylcitrate_neg	b0591//
PrpR-2-methylcitrate_pos	b0996//b0933//b2965//b0970//
PurR-Guanine_neg	b0273//b0398//b4426//b4119//b2911//b1518//b3615//b3260//b0389//b0606//b4398//b2752//b4669//b2205//b4094//b2507//b3005//b2741//b3511//b4153//b4242//b2937//b0346//b1587//b3724//b4567//b4167//b2309//b1102//b4173//b3574//b0036//b0860//b0038//
PurR-Hypoxanthine_neg	b3925//b1265//b2528//b2406//b4376//b2957//b0596//b4129//b2676//b4170//b1884//b2223//b3725//b3008//b1207//b3493//b3115//b0606//b2841//b1209//b2195//b2107//b3165//b2841//b1516//b1474//b3321//b0042//b0032//efeU_2//b0827//b1245//b3544//b2498//
QseB-Phosphorylated_pos	b1859//b0378//b0396//b1388//
RhaR-L-rhamnose_pos	b1706//b2716//
RhaS-L-rhamnose_pos	b4151//b0314//b3671//
RstA-Phosphorylated_neg	b0886//b1521//b4233//b3312//b4376//
RstA-Phosphorylated_pos	b2659//b3368//b3428//b1024//b2729//
SoxR-2Fe_neg	b1398//
SoxR-2Fe_pos	b3081//b1011//b1262//
TorR-Phosphorylated_neg	b4030//
TorR-Phosphorylated_pos	b2306//b2146//b3542//b0617//b2597//b3941//b1038//b2291//b4669//
TrpR-Tryptophan_neg	b1900//b2709//b2106//b0517//b2392//b4699//b0819//b1656//b1988//b2364//b0972//b3939//
TyrR-L-tryptophan_neg	b4003//b2369//b4093//b3726//b0887//b2296//b3727//b1388//b0874//b0620//b2802//b3320//
TyrR-L-tryptophan_pos	b2994//b3127//b0617//
TyrR-Phenylalanine_neg	b0565//b3939//b1810//b1612//b1287//b1920//b4173//b2205//b3363//b2729//b2313//b2221//
TyrR-Phenylalanine_pos	b2163//b3905//b4264//
TyrR-Tyrosine_neg	b0733//b4074//b1670//b0945//b4460//b0462//b0199//b0775//b1887//b3781//b3927//b4030//
TyrR-Tyrosine_pos	b4005//b1394//b3708//
UhpA-Phosphorylated_pos	b4024//
XapR-xanthosine_pos	b3169//b4173//
XylR-Xylose_pos	b0203//b3903//b4032//b0826//b2085//b2719//
ZntR-Cd2+_pos	b3749//
ZntR-Hg_pos	b0574//
ZntR-Zn2+_pos	b2631//
ZraR-Phosphorylated_pos	b4074//b3170//b3114//
Zur-Zn2+_neg	b0872//b1498//b1821//b1904//b3332//b3227//
