#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:30 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_effect_bnum.txt
Ada-Methylated_neg	b1475//b4705//
CRP-cAMP_pos	b0034//b2964//b1588//b2671//b0522//b3132//b3319//b3942//b2147//b2804//b2721//b1298//sroD//b2208//b0154//b4177//b1102//b3395//b0450//b1264//b1272//b0722//b3404//b2709//b4070//b3161//b1182//b3528//b0775//b0889//b4138//b1684//b3688//b1190//b4115//b0723//b3533//b2076//b1261//b2231//b3564//b1796//b4014//b3274//b2529//b1474//b1493//b0429//b1656//b3438//b4238//b4320//b0368//b1016//b4120//b3511//b3123//b1501//b3076//b2485//b3266//b0908//b1111//b4168//b1680//b1101//b3214//b2311//b3829//b0896//b2580//b1890//b3831//b0341//b3166//b2601//b2223//b1323//b3868//b4153//b0221//b4460//b0995//b3859//b0755//b3942//b2676//b2500//b0429//b3530//b1715//b3477//b0777//b1474//b2661//b2742//b4637//b4293//b3005//b1041//b3404//b0403//b2106//b4354//b2707//b2368//b2977//b3569//b0463//b4119//b0606//b4203//b2709//b4063//b2676//b3395//b3275//b3773//b3171//b3616//b0161//b0720//b4401//b1798//b0311//b1322//b3236//b4468//b1622//b3134//b4382//b3114//b3096//b3071//b4172//b4033//b3666//b0598//b0759//b3164//b0827//b3317//b3423//b4095//b4319//b1394//b3457//b2374//b3532//b4699//b0721//b3528//b0064//b0863//b1535//b2750//b3367//b0975//b0048//b3125//b2422//b2465//b1852//b1887//b1593//b4663//b4054//b1262//b2591//b0431//b2801//b2503//b2609//b1782//b3672//b3518//b3318//b3615//phnE_2//b0154//b1905//b2163//b0343//b2597//b1746//b1684//b0180//b2095//b1300//b3609//b4067//b1476//b2342//b3851//b4104//b4067//b2498//b0201//b1518//b2572//b0862//b0351//b4073//b0523//b1885//b1518//b2195//b3071//b3272//b0114//b1714//b3214//b2231//b0340//b0184//b1886//b0463//b2309//b4154//b1337//b0587//b2992//b2803//b4073//b3452//b3671//b0570//b2942//b4035//b3403//b1129//b3332//b2208//b2194//b1429//b1531//b0462//b1890//b2240//b2202//b2486//b3243//b3572//b3366//b0755//b3752//b2009//b4037//b2961//b4567//sroD//b0598//b1335//b1101//b1016//b2584//b3469//b3863//b0755//b3723//b1810//b4671//b4073//b3278//b2631//b4039//b2840//b4506//b0996//b0077//b1882//b4381//b1243//b2342//b1260//b3702//b3418//b4314//b1671//b0592//b4005//b0575//b0178//b3970//b4014//b3368//b0572//b0366//b4213//b1622//b2469//b0114//b3260//b2980//b0575//b2224//b2222//b2943//b3870//b1900//b2221//b3727//b0621//b0341//b0623//b1190//b4416//b4698//b3165//b3429//b2507//b1655//ilvG_2//b2307//b2278//b3037//b4035//b1704//b1528//b3116//b1300//b3611//b3599//b0192//b0078//b3408//b2723//b3274//b3169//b1718//b4288//b3480//b4030//b3327//b3938//b0617//b1136//b0979//b3846//b1300//b2306//b1335//b3072//b4468//b3668//b3508//b3925//b1921//b4102//b1884//b2630//b0887//b0765//b1062//b1904//b0805//b4000//b4054//b3510//b2937//b3242//b4005//b4376//b2675//b1658//b0819//b3450//b3970//b3038//b0341//b2375//b4291//b2241//b2341//b3368//b1591//b3828//b0784//b2725//b2239//b2570//b3221//b0574//b4292//b1654//b1475//b0812//b1189//b2407//b1398//b4317//b2867//b0977//b0606//b0182//b3329//b1746//b4197//b2156//b1732//b4098//b4367//b3806//b1101//b2764//b0860//b1805//b0785//b2732//b4599//b3458//b4032//b3564//b3260//b1334//b1296//b3707//b0311//b4471//b0152//b2286//b3469//b0124//b2801//b2571//b3599//b0995//b1012//b3609//
ChbR-Monoacetylchitobiose-6P_neg	b0931//b1900//b3869//b2208//b0190//b2341//
ChbR-Monoacetylchitobiose-6P_pos	b2156//b4079//b3450//b4003//b0774//b0431//
CpxR-Phosphorylated_neg	b3409//b0781//b0594//b2153//b1883//b3610//b4039//b2204//b2994//b0431//b3869//b4133//b3855//b4010//b3332//b1497//b3845//b3756//b2674//b1672//b1275//b0078//b2993//b3170//
CpxR-Phosphorylated_pos	b0346//b0522//b0115//b4035//b2583//b2068//b3941//b2927//b0880//b2751//b3437//b1041//b3927//b0931//b2215//b1101//b3942//b4240//b3409//b1779//b1593//b1819//b1499//b0904//b0106//b0484//b3368//b0860//b1300//b3266//b2913//b0389//b4502//b1476//b4068//b3603//b3077//b0033//b0617//b0114//b3670//b3528//b0063//b3418//b4037//
CreB-Phosphorylated_neg	b3860//b1021//b3508//
CreB-Phosphorylated_pos	b4314//b0593//b1298//b0347//b1513//b3230//
CueR-Ag_neg	b2499//b3869//b1593//b0931//b4194//
CueR-Ag_pos	b3091//b4133//
CueR-Cu+_neg	b1160//b0592//b2310//b0039//b0451//
CueR-Cu+_pos	b2916//b2597//
CuerR-Au_neg	b0586//b4383//b2211//b3510//b1243//
CuerR-Au_pos	b4196//b2912//
CusR-Pasp_pos	b4095//b4015//b2310//b3566//b0615//b3615//b4471//b0979//b1011//b1587//b4079//b3321//
CynR-Cyanate_neg	b1738//
CynR-Cyanate_pos	b0463//b0403//b0204//
CysB-N-acetyl-L-serine_neg	b1887//b3413//b1733//b4431//b2671//b1907//b4172//
CysB-N-acetyl-L-serine_pos	b4315//b1262//b3168//b1039//b3615//b0116//b0378//b1182//b3604//b2414//b0763//b4169//b2207//b0191//b4698//b3769//b0340//b2801//b1546//b3939//b1261//b3688//b4039//
CysB-O-acetyl-L-serine_neg	b2868//b3543//b1517//b4039//b1518//b4172//b2818//
CysB-O-acetyl-L-serine_pos	b2498//b4431//b1243//b1881//b1252//b1622//b3057//b1501//b1904//b0463//b4033//b1743//b1921//b2239//b3960//b0763//b2068//b3265//b0945//b3395//b2282//b2481//b1241//b3773//
DcuR-Phosphorylated_pos	b0036//b0113//b2367//b3127//b0553//b0592//b2993//b0441//b4115//
DnaA-ATP_neg	b1597//b3357//b0048//b1429//b1673//b2313//b3124//b0125//b0860//b0756//b2306//
DnaA-ATP_pos	b1245//b0368//b3926//b2528//b2243//b4036//b4014//
DpiA-Pasp_neg	b1394//
DpiA-Pasp_pos	b1704//b3938//b0565//b2508//b0378//b1338//b3846//b3415//b3417//b4096//
DsdC-D-serine_neg	b1892//
DsdC-D-serine_pos	b3225//b0451//
EvgA-Phosphorylated_pos	b1276//b2211//b0784//b4039//b1010//b3171//b2727//b0759//b0602//b1392//b2392//b3567//b1616//b2573//b0933//
FNR-Fe_neg	b3326//b3167//b4007//b4071//b0038//b0377//b0179//b0203//b1394//b1887//b3272//b0861//b0399//b1111//b2222//b0733//b4193//b0109//b0335//b0522//b2995//b2571//b4240//b2095//b0621//b3533//b3518//b4417//b0895//b4119//b1324//b1683//b0592//b1300//b4265//b0590//b3769//b4040//b2579//b3532//b3851//b1658//b0827//b3770//b0181//b0033//b2284//b1732//b3261//b1010//b1593//b3332//b2093//b0343//b0776//b1904//b0201//b3571//b0565//b4468//b1609//b3212//b0115//b1394//b2926//b3903//b0564//b2221//b0203//b4438//b3168//b0615//b2531//b2987//b4160//b2491//b3469//b3480//b2661//b2703//b1901//b1298//b2240//b0572//b0296//b3393//b1252//b4476//b1780//b3757//b1615//b3428//b1674//b0729//b3518//b1321//b2723//b0048//b1732//b4670//b2284//b1016//b3273//b0378//b2288//b0178//b2725//b1892//b2092//b4476//b4367//b0523//b3752//b2840//b4095//b3311//b1297//b0814//b1737//b4099//
FNR-Fe_pos	b2483//b0572//b3769//b0344//b0863//b0970//b2499//b3868//b2573//b1798//b3392//b2430//b0397//b3214//b3095//b3571//b3274//b0111//b1221//b2198//b0041//b3756//b3971//b3806//b2503//b3671//b3905//b1597//b2713//b1379//b0031//b1261//b1205//b3773//b0726//b1210//b0037//b4450//b3569//b1738//b2205//b0720//b2805//b2483//b3863//b4324//b0344//b2424//b1182//b0758//b2200//b1207//b4174//b0974//b2488//b1587//b0033//b3227//b1530//b1407//b2591//b2232//b2666//b0061//b3528//b3903//b0221//b2430//b0032//b2717//b2222//b0613//b0622//b2308//b0312//b3708//b1655//b3432//b0873//b0460//b3941//b3425//b3564//b3392//b0344//b4287//b0895//b0729//b0557//b4705//b3757//b2312//b1015//b4019//b0557//b2428//b4169//b4670//b0826//b2196//b3521//b2757//b2224//b1547//b3934//b0428//b3451//b2583//b2371//b4024//b3403//b0033//b1641//b2938//b1338//b4160//b2703//b1210//b3521//b2674//b3326//b0777//b2840//b1532//b1884//b2208//b2429//b0205//b1528//b2904//b4290//b3221//b4170//b3356//b4202//b1881//b3363//b0350//b1395//b2096//b0461//b0522//b2074//b1299//b0903//b0167//b3723//b2673//b3049//b2706//b0118//b4139//b2342//b4040//b3541//b3332//b1587//b0043//b3092//b4213//b0166//b1611//b3166//b2311//b2977//b3508//b3830//b3565//b1324//b3314//b3316//b2414//b3172//b1287//b0203//b1338//b0115//b2580//b3331//b1597//b1499//b0062//b3476//b1857//b0841//b2674//b3057//b2204//b1719//b3906//b0179//b4318//b3236//b2307//b2994//b0201//b3723//b2942//b2151//b3123//b3260//b3438//
FhlA-Formate_pos	b4168//b2600//b3409//b4239//b2764//b3413//b3168//b3127//b1535//b3408//b4079//b0061//b1745//b2617//b3212//b3477//b3773//b0595//b0311//b1397//b3332//b3769//b3869//b0207//b4115//b2717//b0588//b4476//b2231//b4322//
FucR-L-fuculose-1-phosphate_pos	b1007//b4037//b3096//b3432//b2607//b4174//b3611//
Fur-Fe2+_neg	b3225//b4070//b3701//b3611//b2705//b2374//b0399//b0904//b0970//b2799//b0763//b1210//b1684//b3423//b4124//b2554//b3452//b2312//b1654//b3478//b4173//b2415//b0729//b2721//b2580//b0337//b1036//b2601//b3317//b1498//b0062//b0777//b2528//b2660//b4242//b3025//b2991//b3851//b1226//b3959//b0043//b4013//b0515//b4441//b3528//b4119//b2904//b0061//b3077//b0605//b1620//b1738//b3510//b1212//b1744//b2310//b3727//b3413//b3508//b1011//b3327//b1300//b4476//b0775//b2150//b3125//b3455//b1748//b2204//b0724//b2152//b0184//b2213//b2868//b2666//b4170//b2570//b4067//b2500//b2091//b1500//b4075//b4035//b0348//b1136//b0125//b4323//b3167//b2962//b3493//b2991//b0755//b2962//b4094//b1338//b0154//b3572//b4037//b2152//b3940//b0589//b3091//b2976//b0125//b3036//b4698//b0953//b2241//b1885//b1264//b2760//b2063//b0781//b0765//b4196//b3364//b1907//b1394//b3960//b4450//b2866//b0976//b0184//b0400//
Fur-Fe2+_pos	b1160//b1062//b1658//b4151//b2370//b4324//b0240//b4124//b0192//b1482//b1182//b0183//b2163//b0199//b3236//b3330//b2286//b0048//b2751//b0377//b3164//b0431//b3327//b2752//b1136//
Fur-Mn2+_neg	b0365//b1738//b1224//b3266//b4174//b0190//b0396//b1498//b2415//b1006//b0040//b3430//b1517//b2484//b4062//b2095//b0615//b1681//b2484//b3231//b1611//b0721//b1392//b0398//b3521//b1109//b4201//b2421//b1395//b0063//b0757//b1211//b1023//b3035//b0970//b0033//b3566//b1497//b1859//b2729//b3409//b4100//b2085//b2149//b0931//b4240//b0978//b4169//b0759//b1296//b2284//b4241//b1102//b1905//b0312//b2079//b3904//b2079//b2720//b2800//b0588//b3530//b0036//b1482//b1207//b1497//b1299//b2481//b2937//b2367//b2923//b3169//b3366//b2306//b2528//b3481//b0365//b0782//b2242//b4426//b2194//b2570//b2990//b1211//b0777//b0957//b0945//b0204//b2666//b2198//b2803//b4238//b4079//b0384//b0812//b3970//b4451//b1182//b2557//b1717//b3449//b0118//b0785//b2529//b0192//b1252//b2590//b3324//b3393//b3611//b4384//b4153//b4132//b2573//b3543//b2711//b0998//b1922//b1704//b3938//b0460//b0031//b4592//b2163//
Fur-Mn2+_pos	b2662//b0428//b4267//b2838//b2997//b2107//b3480//b1611//b1389//b2150//b0904//b2428//b3609//b3829//b1780//b2416//b2465//b0995//b0156//b2669//b1205//yegZ//b0862//b3095//b3428//
GlcC-Acetate_neg	b2407//
GlcC-Acetate_pos	b3531//b0061//b3669//b1528//b3429//b1712//
GlcC-Glycolate_neg	b1302//
GlcC-Glycolate_pos	b0782//b1622//b4406//b3688//b3770//b4058//
GlrR-Pasp56_pos	b1246//
IclR-pyruvate_neg	b0296//b0996//b1588//b2571//
IdnR-5-ketogluconate_neg	b3091//b4125//b0334//
IdnR-5-ketogluconate_pos	b3451//b1902//b2723//b0597//b4316//
IdnR-Idonate_neg	b1389//b2197//b4058//
IdnR-Idonate_pos	b4154//b4416//b3330//b0684//b4310//
IlvY-2-acetolactate_neg	b4073//
IlvY-2-acetolactate_pos	b4441//
IlvY-Alfa-acetohydroxybutirate_neg	b1611//
IlvY-Alfa-acetohydroxybutirate_pos	b4035//
IscR-2Fe_neg	b1263//b3091//b0775//b1798//b3070//b4129//b1323//b2497//b4506//b4316//b0595//b2868//b1265//b1921//b0192//b0182//b1245//b2150//b3510//b2720//b0720//b2311//b0331//b0348//b2660//b2840//b2529//b3357//b4201//b0064//
IscR-2Fe_pos	b0783//b2236//b4039//b4036//b0032//b0484//b0153//b0602//b0241//b2741//b1857//
LldR-L-lactate_neg	b3852//b3853//b2994//
LldR-L-lactate_pos	b4267//b2194//b3430//
Lrp-Leucine_neg	b0383//b2961//b1276//b2669//b1007//b0150//b0763//yegZ//b3132//b2866//b1738//b2903//b0346//b2560//b1189//b1516//b3831//b2152//b0997//b3961//b2942//b0573//b3454//b1010//b3008//b0616//b2866//b3037//b3116//b3096//b1743//b0191//b1020//b3450//b4213//b3588//b4159//b2392//b1781//b3405//b0572//b1706//b3320//b2752//b4152//b4120//b1671//b1388//b1850//b4074//b2731//b1262//b1391//b0339//b3469//b2570//b0440//b1921//b2075//b3540//b0819//b2676//b0764//b1007//b1265//b2243//b2589//b2202//b4289//b0078//b2163//b0112//b1590//b4099//b1102//
Lrp-Leucine_pos	b0516//b2235//b2996//b0063//b3926//b0935//b3125//b0273//b0937//b3531//b4467//b3927//b4015//b0756//b3135//b3927//b2729//b4400//b0565//b2799//b3509//b3707//b0396//b0972//b2223//b1160//b3025//b1265//b1275//b3417//b1276//b1921//b4254//b2500//b2723//
LsrR_neg	b3609//b3261//b3770//b1226//b0872//b3532//b0622//b1982//b3093//
MalT-ADP-Maltotriose_pos	b2200//b2943//b4118//b1679//b0819//b2197//b3860//b0861//b2075//b4170//
MalT-Maltotriose-ATP_pos	b0365//b4202//b1587//b0755//b2719//b3903//b3222//b1517//b1302//b2487//
MelR-Melibiose_neg	b1397//b3441//b1515//
MelR-Melibiose_pos	b2147//b3771//b3456//
MetJ-S-adenosylmethionine_neg	b3364//b2407//b3528//b0396//b3117//b2760//b0522//b2716//b4067//b1298//b4006//b0377//b3864//b1226//b1429//
MetR-L-homocysteine_neg	b4073//b0048//
MetR-L-homocysteine_pos	b4324//b3334//b1040//b0353//
MhpR-3-DHPP_pos	b2963//b0515//b2925//b2498//b0112//b0895//
MhpR-3HPP_pos	b3410//b1492//b0201//b0110//b2009//b4324//
MntR-Cd2+_neg	b3510//b3759//b1102//b4138//
MntR-Cd2+_pos	b2752//
ModE-MoO42-_neg	b0368//b1225//b1780//b1886//b4592//b0342//b3095//b1902//b3453//b0566//b3091//b2223//b3237//b0758//b4242//
ModE-MoO42-_pos	b4013//b1321//b1272//b1781//b3335//b1037//b1062//b3026//b3417//b3327//b0621//b2943//b4702//b1476//b1513//b1160//b2997//b0202//b4097//b3005//b1011//b4172//b1043//b2751//b0863//b0588//b2560//b1037//b4119//b0602//b3860//
NarL-Phosphorylated_neg	b4438//b2306//b2800//b4354//b1499//b0106//b1810//b0061//b4319//b1300//b0841//b1658//b2485//b0937//b2551//b2212//b1734//b1611//b0156//b1747//b0377//b4075//b0201//b2307//b2487//b1336//b0602//b2063//b1818//b3450//b0757//b2482//b0033//b1548//b1546//b1716//b3356//b3528//b2721//b3277//b4102//b3077//b0894//b3509//b1719//b4100//b3134//b2421//b2469//b0931//b0124//b3356//b0755//b1744//b2760//b0342//b2661//b3831//b2710//b2923//b2663//b2367//b3437//b0886//b4669//b0377//b4502//b3321//b0623//b1296//b4037//b1716//b2029//b2407//b0044//b1265//b2364//b0678//b1782//b1243//b2976//b1796//b3425//b4249//b2421//b2204//
NarL-Phosphorylated_pos	b2313//b3532//b2393//b1515//b1608//b0894//b2155//b1012//b1782//b0180//b3169//b0734//b3481//b4138//b4032//b3605//b4122//b2281//b4159//b1261//b4037//b0957//b4153//b3907//b4096//b1805//b3318//b4010//b4018//b2759//b3599//b0123//b1398//b1111//b4070//b1062//b3772//b0037//b0755//b3006//b2078//b3225//b2156//b4129//b1182//b3616//
NarP-Phosphorylated_neg	b2804//b2207//b1656//b0775//b3957//b3133//b4096//b0353//b0873//b4106//b4059//b3610//b1887//b2487//b2481//b0782//b0313//b1733//b1518//b2507//b2222//b0181//b2078//b3161//b2074//b0517//b3312//b3611//b3911//b3008//b1706//b1256//b2601//
NarP-Phosphorylated_pos	b4102//b4059//b3332//b4073//b1706//b1593//b0756//b0311//b1901//b2925//b3165//b0041//b2754//b2393//b1920//b3568//b4075//b1747//b0587//b4101//b3957//b2482//b2199//b3321//b3616//b2430//b3431//b0450//b0614//b0167//b2107//b4175//
NhaR-Na+_pos	b0184//b0676//b3123//b1589//b0191//
NikR-Cd2+_neg	b3855//b0973//b3617//b2590//b0033//b4316//
NikR-Co2+_neg	b3409//b1421//b2729//b0973//b0463//b0873//
NikR-Cu2+_neg	b2704//b0152//b2673//b1744//b3324//b2296//
NikR-Ni2+_neg	b2106//b3221//b3126//b4400//b2372//b1272//
NikR-Zn2+_neg	b1391//b0403//b2802//b2708//b4367//b2991//
NrdR-ATP_neg	b2206//b3453//b1264//b0945//b3957//b3423//b2804//b4398//b0933//
NrdR-Zn2+_neg	b0584//ilvG_1//b2608//b3166//b0032//b3958//b4321//b4133//b4288//
NrdR-dATP_neg	b3328//efeU_2//b3453//b3725//b3859//b2904//b3599//b1591//b0726//
NsrR-2Fe_neg	b0977//b4153//b3117//b2716//b1590//b2572//b2208//b2313//b0977//b1493//b1042//b1008//b1042//b0974//b3599//b0980//b3608//b3860//b4154//b3544//b3167//b1884//b3393//b0034//b4018//b0616//ilvG_1//b1475//b0935//b0820//b2424//b0595//b2423//b2559//b1587//b3311//b1016//b4120//b4151//b3530//b0156//b3605//b3533//b4567//b3241//b3599//b1129//b0602//b4267//b2590//b0063//b0620//b0337//b4502//b3277//b2671//b0411//b3241//b1398//b1617//b2553//b0331//b1857//b3702//b0598//b0775//b1275//b2572//b0588//b2276//b3476//b0440//b4397//
PhoB-Phosphorylated_neg	b2911//b2484//b0166//b1379//b0775//b2757//b4438//b1615//b1111//b3441//b1821//b2943//b0959//
PhoB-Phosphorylated_pos	b3806//b2284//b3170//b2937//b2720//b3241//b0613//b2995//b2374//b3072//b2660//b3605//b1887//b0724//b4062//b0273//b0111//b2503//b3126//b3169//b2163//b4104//b0678//b3036//b1482//b0515//b2341//b2707//b3221//b4382//b2805//b1885//b3049//b0368//b0591//b2669//b0411//b4010//b2488//b4115//b4005//b3772//b4004//b1221//b1548//b1265//b0063//b4177//b1385//b4019//b0063//b0585//b1738//
PhoP-Phosphorylated_neg	b1476//b1256//b1511//b1671//b3212//b4139//b0462//b2240//b2483//b2095//b4054//
PhoP-Phosphorylated_pos	b1733//b0116//b2673//b2721//b3172//b3410//b3327//b2961//b2703//b4035//b0440//b3672//b3314//b1591//b3273//b1973//b2200//b0273//b3091//b0106//b1970//b2731//b0397//b0451//b4159//b1713//b3091//b3116//b2730//b1622//b3868//b3707//b3511//b2306//b4441//b3934//b4237//b3908//b1826//b0118//b3722//b3493//b3166//b3363//b1674//b2573//b0061//b3927//b2365//
PrpR-2-methylcitrate_neg	b2925//
PrpR-2-methylcitrate_pos	b1039//b2925//b3093//b0887//
PurR-Guanine_neg	b1321//b1207//b2704//b1493//b3708//b4289//b1902//b4399//b1321//b1612//b0935//b3969//b0207//b4062//b0860//b1805//b2580//b0192//b2490//b3260//b3426//b1814//b4322//b4005//b3428//b3423//b3666//b0125//b2942//b3095//b3528//b2725//b4030//b1247//
PurR-Hypoxanthine_neg	b2992//b4293//b1321//b2481//b3707//b2754//b0880//b3134//b2584//b1669//b3457//b1407//b0116//b1669//b1226//b2802//b2483//b0040//b2990//b2697//b1264//b1015//b1590//b0314//b1669//b2867//b3688//b0864//b0720//b3509//b4406//b0684//b4384//b2417//
QseB-Phosphorylated_pos	b3938//b4092//b0441//b0596//
RhaR-L-rhamnose_pos	b0595//b0036//
RhaS-L-rhamnose_pos	b4131//b2488//b3770//
RstA-Phosphorylated_neg	b2913//b0044//b1396//b2221//b2488//
RstA-Phosphorylated_pos	b2235//b3393//b0597//b3469//b0202//
SoxR-2Fe_neg	b3394//
SoxR-2Fe_pos	b3452//b2660//b1112//
TorR-Phosphorylated_neg	b3240//
TorR-Phosphorylated_pos	b4111//b3395//b1129//b0827//b0042//b2996//b2840//b3231//b4079//
TrpR-Tryptophan_neg	b0598//b3265//b2143//b0616//b2965//b3508//b0398//b3567//b0934//b1395//b1396//b1297//
TyrR-L-tryptophan_neg	b0181//b3667//b1009//b1732//b1211//b0032//b3005//b1537//b2572//b1902//b0975//b2659//
TyrR-L-tryptophan_pos	b1324//b0588//b3367//
TyrR-Phenylalanine_neg	b3240//b0037//b3564//b2702//b0461//b4167//b1900//b4131//b2866//b1591//b2553//b1302//
TyrR-Phenylalanine_pos	b0033//b1781//b4319//
TyrR-Tyrosine_neg	b2424//b2373//b2489//b3476//b2697//b2675//b4015//b2760//b0063//b1970//b1735//b0775//
TyrR-Tyrosine_pos	b1205//b4468//b2706//
UhpA-Phosphorylated_pos	b4132//
XapR-xanthosine_pos	b2552//b3927//
XylR-Xylose_pos	b4032//b1516//b0150//b3223//b1263//b3221//
ZntR-Cd2+_pos	b4071//
ZntR-Hg_pos	b3221//
ZntR-Zn2+_pos	b3969//
ZraR-Phosphorylated_pos	b2476//b4016//b2991//
Zur-Zn2+_neg	b3478//b2213//b1670//b3092//b0675//b4241//
