#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:30 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_effect_bnum.txt
Ada-Methylated_neg	b1735//b1205//
CRP-cAMP_neg	b0564//b4354//b4000//b1389//b3311//b0523//b0598//b4317//b1682//b3725//b2156//b3700//b2276//b3222//b4024//b4058//b3723//b4010//b2925//b4671//b1337//b0152//b0931//b4006//b0240//b0759//b4131//b0035//b0161//b0862//b1007//b3830//b0864//b2079//b2208//b4317//b3521//b0933//b3722//b3169//b3938//b0344//b2571//b3773//b4401//b0996//b1679//b3852//b4392//b0203//b3700//b3846//b4009//b4016//b2146//b2728//b2203//b2310//b3970//b2465//b2764//b1136//b2481//b0156//b1780//b0679//b2916//b0048//b2085//b1881//b0033//b1780//b0784//b3441//b1113//b1407//b2742//b3117//b3863//b3431//b1589//b4240//b2287//b4151//b1241//b2904//b4069//b3392//b1021//b2483//b2307//b2199//b3518//b3828//b4006//b0337//b4311//b3722//b4068//b1745//b4004//b3231//b3509//b3314//b4000//b4702//b2213//b0728//b3330//b3311//b4200//b4075//b3418//b0594//b3425//b3116//b3541//b4006//b0201//b3605//b3701//b3960//b2588//b3242//b1888//b4175//b2406//b3769//b4398//b1389//b2997//b2995//b0602//
CRP-cAMP_pos	b4324//b3134//b3853//b1826//b0934//b1335//b1160//b1212//b1673//b3161//b2671//b1669//b0344//b3315//b0588//b0124//b3334//b0351//b3123//b3478//b3312//b2490//b3605//b1321//b4592//b3214//b4096//b3773//b1892//b0113//b1716//b1190//b1780//b3968//b4319//b3752//b2718//b0339//b1530//b4288//b4663//b0111//b3868//b0077//b1891//b2215//b4237//b2288//b3115//b3115//b4063//b2754//b2063//b0396//b0151//b1656//b3213//b0441//b1113//b3450//b0904//b3855//b4152//b4058//b4171//b1679//b3367//b0484//b1681//b0368//b0974//b0344//b0722//b0589//b1718//b3126//b2709//b0585//b1301//b3321//b2965//b2370//b0953//b3167//b0516//b3057//b3455//b2614//b2841//b1301//b2606//b2342//b1209//b2150//b2760//b3725//b4115//b1715//b4007//b1736//b0384//b2146//b0400//b0432//b0976//b0336//b2366//b4034//b2106//b4311//b1519//b0934//b0895//b3092//b2201//b0336//b0198//b3325//b2852//b3722//b4068//b1208//b3272//b4599//b2407//b0826//b3727//b4153//b0330//b3057//b0684//b3908//b0596//b2367//b2977//b4120//b0061//b4032//b1062//b4670//b2282//b0154//b1212//b1006//b4167//b1241//b1501//b0330//b1681//b0110//b2903//b0273//b3266//b0722//b2369//b2995//b3708//b1982//b4006//b2375//b3725//b3134//b4069//b0038//b2763//b2551//b1241//b0336//b3458//b2709//b3426//b1744//b0463//b1987//b4254//b3241//b1252//b1982//b2368//b3221//b0311//b1387//b1611//b2711//b1476//b0553//b3038//b3564//b1421//b0377//b4075//b2607//b1223//b3667//b2535//b4241//b3092//b1037//b3722//b4092//b0907//b0377//b2487//b1810//b2583//b1717//b1716//b3769//b2573//b3227//b3418//b4036//b1322//b0396//b1189//b2278//b3771//b2198//b2666//b2987//b2155//b3702//b0182//b3132//b3417//b4268//b1011//b2079//b1256//b4187//b2962//b3766//b4291//b2718//b2365//b0203//b0572//b3394//b1622//b1519//b2992//b2415//b0959//b3408//b2430//b2312//b3165//b2367//b1514//b0205//b3395//b2579//b3167//b3242//b1547//b2149//b3118//b1736//b2344//b1111//b3700//b1516//b2583//b3476//b4173//b3907//b3751//b4095//b3668//phnE_2//b1497//b2757//b0061//b1475//b1745//b1474//b2927//b3225//b2662//b3272//b3037//b3243//b3330//b0557//b0997//b4241//b1241//b0107//b3701//b2430//b1129//b3126//b1747//b3781//b2371//b1850//b2078//b3911//b3528//b1817//b1247//b3544//b0366//b0336//b1858//b0040//b0874//b0929//b0585//b4291//b1612//b3510//b0184//b1900//b1682//b1516//b2606//b2961//b2805//b2718//b0996//b1395//b4071//b4168//b0721//b2529//b2201//b2712//b3071//b4213//b0450//b2660//b3457//b2367//b1712//b2476//b4175//b0111//b2963//b0522//b1109//b0819//b1513//b0896//b0125//b3118//b3405//b3508//b1613//b4129//b3171//b2204//b2368//b4101//b3721//b3006//b2800//b2838//b2163//b1337//b2276//b2284//b0862//b1714//b4417//b2232//b1716//b3611//b3124//b1519//b1023//b0682//b1904//b3241//b1323//b1717//b2554//b3170//b3702//b2957//b4154//b0572//b4169//b0037//b4316//b1244//b1734//b3070//b3759//b1736//b2800//b3359//b3970//b3428//b1132//b1684//b3970//b0337//b3478//b3960//b0118//b0156//b2291//b1221//b0758//b3854//b1905//b2754//b1516//b3236//b3828//b1421//b2763//b2092//b0758//b3610//b0734//b3260//b1859//b3265//b0570//b4382//b0995//b4314//b2307//b2614//b1037//b3708//b3533//
ChbR-Monoacetylchitobiose-6P_neg	b0623//b3057//b3846//b4383//b1670//b1252//
ChbR-Monoacetylchitobiose-6P_pos	b3454//b2938//b2976//b3408//b0723//b0862//
CpxR-Phosphorylated_neg	b3092//b3243//b2965//b2291//b0615//b2675//b1537//b0484//b2732//b2838//b0682//b1321//b4670//b3092//b2676//b4669//b0201//b2607//b0178//b0774//b0115//b0572//b0399//b0396//
CpxR-Phosphorylated_pos	b3572//b4039//b1021//b3278//b2709//b0031//b3830//b3700//b3934//b0908//b1857//b2571//b4599//b0107//b3365//b4132//b3749//b2148//b1515//b2491//b0589//b3093//b3605//b2374//b0334//b3368//b1781//efeU_2//b4030//b2296//b1262//b3727//b3005//b2078//b4054//b4003//b0064//b2156//b2980//b1136//b0827//b2291//b3404//b0573//b3669//
CreB-Phosphorylated_neg	b2283//b2721//b4033//
CreB-Phosphorylated_pos	b2926//b2215//b2489//b2392//b3766//b1337//
CueR-Ag_neg	b0429//b0979//b0154//b2476//b2232//
CueR-Ag_pos	b0619//b0614//
CueR-Cu+_neg	b4431//b4034//b3368//b4315//b1262//
CueR-Cu+_pos	b4320//b2764//
CuerR-Au_neg	b2415//b0313//b2091//b3243//b4072//
CuerR-Au_pos	b2926//b3926//
CusR-Pasp_pos	b2706//b4289//b2091//b2243//b0181//b4401//b1112//b0108//b1615//b4175//b4014//b1594//
CynR-Cyanate_neg	phnE_2//
CynR-Cyanate_pos	b1546//b1516//b4030//
CysB-N-acetyl-L-serine_neg	b3325//b1654//b2368//b3449//b2465//b2207//b1846//
CysB-N-acetyl-L-serine_pos	b1881//b0684//b2726//b0182//b4024//b2147//b4039//b4100//b1338//b2905//b0106//b2200//b1394//b3461//b1387//b2091//b0348//b1247//b0161//b0873//b2498//b2107//b1656//
CysB-O-acetyl-L-serine_neg	b2980//b2617//b4070//b2221//b0596//b1671//b0977//
CysB-O-acetyl-L-serine_pos	b3363//b0602//b2903//b2570//b4014//b1500//b3223//b2464//b0574//b2758//b1746//b2091//b2428//b2675//b0399//b4154//b2676//b0336//b0078//b0035//b3707//b0523//b2236//b1680//
DcuR-Phosphorylated_pos	b0450//b2415//b4439//b1430//b3845//b0723//b3404//b4288//b3521//
DnaA-ATP_neg	b1746//b0343//b0179//b2957//phnE_2//b3328//b3959//b2149//b0933//b1398//b2606//
DnaA-ATP_pos	b4355//b4702//b4120//b3161//b3669//b4068//b4131//
DpiA-Pasp_neg	b0152//
DpiA-Pasp_pos	b4153//b1189//b4431//b1846//b0043//b1211//b1900//b0585//b2369//b0203//
DsdC-D-serine_neg	b0755//
DsdC-D-serine_pos	b2239//b0190//
EvgA-Phosphorylated_pos	b2572//b2423//b3771//b2723//b0036//b2085//b0783//b4123//b4438//b0399//b3831//b2802//b4242//b3261//b3126//
FNR-Fe_neg	b2800//b0681//b3721//b3670//b4125//b2805//b2241//b2584//b3959//b0353//b3934//b2483//b3221//b3458//b3723//b0034//b0720//b1890//b1982//b2223//b2241//b4010//b0880//b2708//b2528//b4671//b2750//b3166//b3870//b0350//b1393//b0377//b0861//b1189//b0827//b0428//b0872//b3356//b3334//b4197//b1244//b2992//b2075//b0108//b4567//b2500//b0781//b2716//b3864//b3417//b1208//b0782//b2916//b1226//b4203//b1112//b2309//b3772//b0727//b1747//b4104//b1797//b0125//b3037//b1190//b3544//b1024//b2313//b0429//b1719//b1300//b4069//b3531//b0755//b2369//b2979//b3324//b2393//b3528//b2392//b4289//b3410//b1301//b2310//b4075//b3725//b3863//b2580//b0904//b2800//b1209//b3161//b3752//b3724//b3117//b3863//b2424//b4035//b3451//b3266//b3757//b0125//b3332//b1396//b3609//b2406//b4131//b2980//b2675//b4172//b2490//b1041//b2368//b1012//b1588//b3752//b1780//b3908//b2151//b0727//
FNR-Fe_pos	b4354//b1302//b0979//b0349//b2307//b2149//b2341//b3531//b1261//b4069//b0191//b2671//b2106//b2529//b0296//b3925//b2310//b3438//b2702//b2342//b3609//b0450//b2203//b0676//b3430//b4310//b4152//b2962//b0460//b1264//b3418//b3912//b4264//b2741//b1190//b2706//b2279//b0112//b2417//b0037//b1205//b0583//b2705//b1616//b0048//b2369//b0819//b4476//b1921//b2278//b4267//b2143//b2994//b3908//b0566//b0776//b0880//b3457//b0333//b3911//b2852//b1673//b3368//b3025//b2406//b3404//b4104//b2297//b2764//b1263//b4384//b3265//b0977//b1814//b4203//b1497//b1323//b1733//b2497//b2148//b2499//b2155//b1656//b3432//b1475//b4008//b0192//b3757//b1298//b0814//b0605//b2171//b1907//b2309//b2156//b0177//b0430//b3405//b1227//b2800//b3071//b2207//b3266//b2156//b3957//b1719//b4267//b2286//b4383//b1002//b2961//b0933//b0781//b2962//b4102//b0617//b3326//b2614//b0396//b2803//b1885//b4034//b2503//b4003//b0314//b1857//b4511//b3615//b0935//b4062//b2092//b1615//b4293//b1321//b4074//b0574//b2107//b3125//b0114//b2211//b1101//b1042//b2421//b1819//b0192//b2287//b4506//b4287//b1535//b0399//b3869//b4592//b1205//b0585//b4036//b0997//b1272//b2146//b4382//b3939//b3845//b4203//b4079//b2673//b0814//b4005//b3611//b1263//b4393//b2487//b2200//b3426//b4314//b2429//b4069//b1392//b3569//b1521//b0110//b1384//b0107//b4096//b0041//b4007//b4196//b3363//b2364//b3318//b0333//b2499//b2609//b0678//b1042//b1532//b2092//b1337//b0403//b3959//b1589//b1988//b0895//b3670//
FhlA-Formate_pos	b1391//b0311//ilvG_1//b0344//b2106//b1737//b3272//b0039//b3544//b4468//ilvG_2//b3324//b2551//b4139//b4319//b2715//b2286//b1222//b0975//b0116//b2156//b4152//b1888//b1713//b3261//b0583//b0353//b3409//b2997//b0585//
FucR-L-fuculose-1-phosphate_pos	b2976//b1041//b1814//b0873//b1817//b4067//b0864//
Fur-Fe2+_neg	b2508//b1516//b3428//b1805//b0384//b0759//b4198//b3008//b1208//b1002//b3169//b3724//b1746//b3409//b2716//b4010//b2554//b4213//b4069//b3605//b4177//b1907//b2673//b0397//b3759//b2631//b1476//b4287//b3511//b3605//b3668//b2221//b2995//b3415//b3172//b0377//b3432//b2150//b1101//b2150//b1736//b0039//b1719//b2937//b3721//b3278//b1819//b3859//b3481//b3668//b2987//b4002//b1920//b0333//b3453//b1669//b0977//b2663//b1323//b4171//b0812//b2416//b2710//b4014//b2866//b0440//b4426//b2614//b0622//b4075//b0979//b2213//b1920//b2149//b0038//b0566//b0928//b1819//b3599//b1881//b1658//b2374//b2942//b3227//b1535//b3907//b0377//b0350//b2580//b2764//b3118//b1421//b1922//b3766//b0758//b1493//b0903//b0782//b4013//b0571//b1907//b2143//b4322//b4382//b2997//b1262//b4067//b1819//b2718//b4200//b0296//b3424//b3540//b1501//b1211//b3476//b4670//b3759//b3531//b3274//b2697//b1805//b3728//b4289//
Fur-Fe2+_pos	b1324//b4058//b2923//b3169//b3469//b3457//b3565//b3541//b3518//b4005//b3127//b3265//b3460//b1819//b1521//b0177//b2937//b2716//b2676//b1220//b4441//b2287//b2803//b3409//b2660//
Fur-Mn2+_neg	b4106//b0681//b2704//b3403//b0683//b3569//b3161//b1190//b4599//b3417//b2905//b0973//b2148//b3428//b2669//b2977//b2609//b2215//b0184//b2313//b2483//b3335//b4010//b0118//b0240//b4288//b3242//b3532//b1883//b0166//b4467//b3806//b1241//b0675//b1323//b3423//b1888//b4705//b4067//b2916//b0953//b3672//b3167//b4417//b2147//b4037//b2552//b4152//b1890//b3601//b3617//b2580//b1736//b2965//b3828//b2310//b1779//b4151//b2660//b2277//b1474//b0775//b2962//b3542//b2416//b0615//b2763//b0109//b0997//b4670//b2489//b2976//b1244//b3224//b2911//b4241//b3326//b3564//b0352//b3859//b3723//b0078//b0345//b2742//b3213//b1594//b2732//b4193//b0080//b4326//b2366//b4024//b3038//b2724//b0032//b1548//b2313//b1670//b0593//b0873//b2163//b4399//b3766//b3702//b3313//b2481//b1011//b1224//b2366//b3753//b4460//b3409//b1296//b4324//b1020//b0151//b2755//b1588//b1593//b0204//b3227//b0334//b4131//b2374//
Fur-Mn2+_pos	b0037//b1190//b1617//b3588//b0972//b4201//b2235//b2171//b0861//b4024//b0344//b2531//b3225//b0378//b0399//b0758//b1588//b1716//b4311//b3480//b0592//b2476//b3940//b4382//b0928//
GlcC-Acetate_neg	b2207//
GlcC-Acetate_pos	b1747//b0428//b4426//b0841//b2799//b0775//
GlcC-Glycolate_neg	b0154//
GlcC-Glycolate_pos	b2277//b2416//b2499//b3334//b2551//b2291//
GlrR-Pasp56_pos	b2977//
IclR-pyruvate_neg	b2204//b2151//b3319//b2572//
IdnR-5-ketogluconate_neg	b1207//b2490//b2676//
IdnR-5-ketogluconate_pos	b2372//b3392//b4382//b1859//b3903//
IdnR-Idonate_neg	b3469//b1617//b3118//
IdnR-Idonate_pos	b3335//b1530//b3164//b3615//b0403//
IlvY-2-acetolactate_neg	b2417//
IlvY-2-acetolactate_pos	b3366//
IlvY-Alfa-acetohydroxybutirate_neg	b3543//
IlvY-Alfa-acetohydroxybutirate_pos	b2482//
IscR-2Fe_neg	b4310//b2868//b4399//b1517//b1737//b0974//b3751//b2571//b0204//b3707//b2149//b3771//b1745//b2609//b3960//b4005//b0726//b1781//b0765//b3749//b0880//b2927//b3726//b2805//b0166//b1616//b0783//b3565//b0861//b4383//
IscR-2Fe_pos	b3868//b2957//b3460//b4599//b2630//b4079//b1890//b1394//b0116//b1208//b3315//
LldR-L-lactate_neg	b2803//b1921//b3907//
LldR-L-lactate_pos	b2482//b1826//b3528//
Lrp-Leucine_neg	b1655//b3071//b1497//b0337//b4169//b1301//b1744//b4322//b0978//b1221//b2373//b2913//b1682//b3971//b2977//b3806//b4213//b3357//b1476//b0152//b2711//b2926//b3511//b0037//b1037//b1612//b0378//b1672//b4468//b0078//b0553//b1521//b0198//b2424//b1671//b2423//b2904//b4115//b3907//b4106//b2212//b2201//b0903//b4354//b0566//b2009//b2239//b3261//b3709//b1671//b3701//b4070//b2213//b1287//b1321//b4119//b0166//b3333//b3588//b4168//b4133//b1379//b2375//b2029//b3617//b2992//b1744//b3135//b0333//b4177//b2424//b0593//b2707//b0199//b0679//
Lrp-Leucine_pos	b3925//b0675//b4070//b1038//b0613//b3603//b0586//b2370//b2287//b0191//b1888//b4567//b2763//b1391//b3508//b1519//b1247//b2464//b4167//b3702//b1888//b2715//b2203//b0192//b1736//b1528//b3455//b2557//b0400//b0959//b1391//b1296//b4326//b3605//b3968//
LsrR_neg	b3026//b1537//b0978//b0975//b2721//b3365//b0757//b1321//b0339//
MalT-ADP-Maltotriose_pos	b2923//b3414//b4120//b2704//b1020//b3316//b4073//b2149//b2095//b1761//
MalT-Maltotriose-ATP_pos	b0152//b4036//b2373//b1890//b1210//b4398//b2204//b2727//b1398//b2208//
MelR-Melibiose_neg	b1684//b1744//b2756//
MelR-Melibiose_pos	b3532//b2702//b3172//
MetJ-S-adenosylmethionine_neg	b1528//b4092//b3959//b2507//b0384//b1681//b3365//b3750//b1546//b3242//b3414//b0197//b3222//b3359//b3272//
MetR-L-homocysteine_neg	b0977//b1036//
MetR-L-homocysteine_pos	b2393//b0594//b2904//b2416//
MhpR-3-DHPP_pos	b4032//b1020//b3365//b1782//b2278//b2374//
MhpR-3HPP_pos	b3511//b0726//b0041//b4384//b4193//b2560//
MntR-Cd2+_neg	sroD//b4096//b1513//b3278//
MntR-Cd2+_pos	b3414//
ModE-MoO42-_neg	b1548//b1223//b1987//b1715//b0759//b3912//b2903//b1748//b2742//b3864//b2236//b0331//b1900//b3907//b1735//
ModE-MoO42-_pos	b2609//b2758//b2659//b3071//b1718//b2614//b3759//b0729//b3127//b3608//b3773//b2424//b3666//b0450//b0781//b3207//b2841//b1224//b3707//b2927//b0935//b2703//b3333//b0776//b3828//b3960//b2146//b2211//b4502//b3237//b3025//
NarL-Phosphorylated_neg	b2487//b2725//b3773//b0998//b4129//b3960//b1265//b0785//b3543//b0517//b2925//b0583//b0729//b4383//b4115//b4398//b0566//b3568//b0998//b3615//b1111//b1548//b0166//b4122//b2573//b1530//b1548//b2197//b2421//b3600//b4213//b0314//b4268//b0036//b4069//b0199//b3934//b4322//b0078//b4175//b2763//b2557//b3092//b1006//b2675//b0733//b1393//b4106//b3926//b3266//b3532//b0153//b2630//b2234//b2732//b4115//b3707//b3926//b3451//b1513//b3312//b1617//b2557//b2553//b4125//b3236//b2609//b0344//b1225//b1301//b0754//b3430//b2464//b1008//b0721//b2759//b4264//b2659//b1513//b0398//b2994//b1227//b2716//b1748//b3394//b0998//
NarL-Phosphorylated_pos	b2702//b0312//b0887//b2077//b2201//b1591//b0043//b2731//b0377//b4416//b4008//b1210//b3330//b3035//b2560//b1681//b0819//b4173//b4511//b1620//b2528//b2222//b4005//b3707//b1397//b1210//b3127//b0522//b3870//b0365//b4123//b1907//sroD//b4467//b0463//b2201//b2484//b4318//b3242//b0062//b3333//b3599//b0341//b3414//b1379//b1670//
NarP-Phosphorylated_neg	b3903//b4233//b0931//b2198//b3124//b4310//b0727//b0765//b2708//b1717//b1136//b2306//b4171//b4054//b0348//b1805//b1706//b1798//b1681//b0812//b0152//b3615//b1674//b4194//b3864//b2923//b1683//b4702//b4133//b0296//b3968//b1387//b2557//
NarP-Phosphorylated_pos	b3510//b0517//b1223//b3540//b1262//b0598//b1421//b1817//b4383//b2729//b1430//b3481//b2308//b2277//b3666//b2503//b3413//b3863//b3365//b0168//b4169//b2702//b2151//b0755//b2993//b1482//b0970//b1589//b2729//b4067//b2147//b3117//
NhaR-Na+_pos	b2486//b2991//b1256//b1670//b3317//
NikR-Cd2+_neg	b3315//b3092//b4318//b0593//b0345//b4132//
NikR-Co2+_neg	b3508//b3393//b4367//b4013//b2755//b2204//
NikR-Cu2+_neg	b3600//b2961//b2759//b0785//b4242//b3425//
NikR-Ni2+_neg	b3605//ilvG_2//b0348//b2290//b1296//b2221//
NikR-Zn2+_neg	b2213//b0764//b0330//b3859//b3925//efeU_2//
NrdR-ATP_neg	b2965//b2079//b2608//b2725//b4506//b2203//b2866//b4099//b4450//
NrdR-Zn2+_neg	b4287//b2702//b3408//b3207//b4100//b1609//b2710//b0199//b1207//
NrdR-dATP_neg	ilvG_1//b1530//b4101//b1002//b3616//b1736//b3564//b2762//b1780//
NsrR-2Fe_neg	b1859//b2092//b0758//b1743//b0873//b0180//b2913//b3566//b2234//b0996//b3961//b4439//b2152//b1265//b1160//b1537//b2312//b3320//b2553//b0959//b3230//b0571//b3728//b1589//b0063//b4170//b2374//b2996//b3511//b2995//b0115//b3869//b1922//b4318//b0039//b2705//b0333//b2852//b3313//b2366//b3668//b3237//b3770//b0179//b3722//b1713//b2597//b1859//b3212//b2368//b1299//b1713//b3114//b2805//b0116//b0039//b4416//b1796//b3225//b0107//b1745//b2063//b3668//b0785//b4106//b2276//b0484//b1388//b3532//ilvG_1//b3364//b1718//b2719//
PhoB-Phosphorylated_neg	b0431//b4287//b1038//b4129//b4059//b3601//b3057//b4670//b0377//b2991//b0338//b1826//b3773//
PhoB-Phosphorylated_pos	b3478//b1042//b3311//b3903//b0201//b0557//b3528//b0334//b3225//b3530//b0077//ilvG_2//b2278//b1656//b1113//b0814//b4195//b0440//b2927//b0150//b3749//b3237//b3864//b1535//b4237//b4195//b2669//b2079//b2212//b4003//b3939//b4171//b2074//b0351//b2498//b2476//b2277//b0593//b0974//b3721//b2284//b4096//b2760//b3266//b3565//b2764//b4322//b1641//b0596//b0190//b4397//b2009//b2570//
PhoP-Phosphorylated_neg	b3317//b1988//b3724//b1745//b3617//b3723//b3394//b2697//b3425//b2278//b2554//
PhoP-Phosphorylated_pos	b3851//b3727//b1252//b0887//b1022//b1493//b0841//b2756//b0123//b1390//b3726//b2503//b3207//b4007//b0814//b0207//b2153//b0874//b2804//b0346//b3170//b2194//b1717//b2489//b3753//b0775//b1037//b0557//b0036//b1212//b3564//b2143//b0399//b4098//b4392//b0428//b0378//b3035//b0980//b3408//b4074//b2752//b2342//b2674//b2997//b3026//b0167//b4133//b4062//
PrpR-2-methylcitrate_neg	b1226//
PrpR-2-methylcitrate_pos	b0156//b4079//b0895//b4102//
PurR-Guanine_neg	b1223//b1886//b1101//b4239//b1008//b1275//b1521//b1062//b2223//b2726//b0166//b3772//b4249//b4310//b4132//b0784//b0348//b2757//b1891//b0388//b0979//b3453//b4398//b3005//b3332//b1062//b1612//b3356//b2572//b2713//b2552//b4669//b2560//b0995//
PurR-Hypoxanthine_neg	b0887//b4291//b3093//b0347//b2994//b1826//b4032//b3171//b0872//b3903//b0116//b4096//b3518//b2206//b3771//b4249//b3428//b1780//b4129//b4152//b1683//b1207//b1129//b1679//b1022//b0729//b4511//b2392//b3668//b3114//b0429//b0108//b0484//b3845//
QseB-Phosphorylated_pos	b4007//b3908//b1221//b2096//
RhaR-L-rhamnose_pos	b2029//b0340//
RhaS-L-rhamnose_pos	b2838//b4105//b3328//
RstA-Phosphorylated_neg	b3934//b2580//b0398//b0782//b3518//
RstA-Phosphorylated_pos	b3670//b4266//b3610//b2913//b4120//
SoxR-2Fe_neg	b2943//
SoxR-2Fe_pos	b2490//b4013//b3672//
TorR-Phosphorylated_neg	b0727//
TorR-Phosphorylated_pos	b0341//b1209//b3533//b3601//b2600//b4100//b0974//b4431//b2711//
TrpR-Tryptophan_neg	b1886//b1901//b3166//b0077//b3276//b3958//b4316//b0463//b0586//b3908//b3357//b0814//
TyrR-L-tryptophan_neg	b4059//b3240//b1887//b2311//b3688//b0759//b4013//b2727//b1007//b3616//b1737//b3912//
TyrR-L-tryptophan_pos	b2195//b0311//b4201//
TyrR-Phenylalanine_neg	b2554//b4054//b3722//b3230//b1622//b4254//b2464//b2904//b3670//b0311//b2368//b0344//
TyrR-Phenylalanine_pos	b3510//b0723//b3315//
TyrR-Tyrosine_neg	b4030//b3274//b4070//b3863//b4093//b0167//b2285//b4441//b0929//b1622//b4318//b3327//
TyrR-Tyrosine_pos	b2726//b3610//b3752//
UhpA-Phosphorylated_pos	b4075//
XapR-xanthosine_pos	b2406//b4383//
XylR-Xylose_pos	b1302//b3449//b0620//b1589//b2369//b2588//
ZntR-Cd2+_pos	b0814//
ZntR-Hg_pos	b1102//
ZntR-Zn2+_pos	b4249//
ZraR-Phosphorylated_pos	b0390//b4119//b0273//
Zur-Zn2+_neg	b2195//b0819//b1390//b2703//b0042//b4169//
