#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:30 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_effect_bnum.txt
Ada-Methylated_neg	b3166//b2552//
CRP-cAMP_pos	b2200//b3455//b2485//b4268//b0109//b3533//b2583//b2732//b0998//b3277//b2957//b2243//b0907//b2221//b4138//b0107//b1263//b3273//b3260//b1209//b4320//b4092//b4669//b2923//b0996//b0997//b2206//b0598//b3423//b0935//b0517//b0345//b0384//b3319//b0115//b4201//b3278//b1546//b3049//b1335//b1718//b3278//b3769//b2308//b0935//b1388//b1617//b0441//b0431//b4018//b0572//b0335//b1008//b3274//b1102//b3845//b1006//b0908//b2429//b3451//b1226//b0570//b1302//b0431//b0522//b1109//b2580//b1513//b3170//b2705//b1655//b2975//b3451//b2751//b3588//b4003//b3845//b0584//b4068//b0432//b2152//b0311//b1747//b0931//b2755//b3392//b2085//b1243//b1512//b3829//b4441//b2277//b3415//b0184//b0221//b1393//b2156//b4105//b1621//b1102//b1474//b3565//b2719//b0411//b0676//b1040//b1674//phnE_2//b1130//b3314//b2818//b1207//b0166//b2203//b0347//b3432//b2429//b1546//b0684//b2307//b4197//b2204//b4367//b2095//b4441//b2868//b3166//b4323//b0623//b1782//b3968//b2092//b4198//b2755//b0684//b3070//b3456//b1902//b3938//b0785//b1261//b0125//b4123//b2429//b2725//b0367//b2724//b1892//b3426//b0722//b0411//b3509//b2728//b1040//b3565//b2195//b3330//b0311//b4401//b1015//b0727//b2492//b4111//b2631//b0895//b3437//b3481//b1900//b0461//b2422//b2724//b2278//b1547//b4106//b3528//b0177//b3540//b0970//b3906//b0887//b2926//b0037//b2675//b3319//b0333//b1591//b1743//b4168//b1886//b0515//b2757//b3314//b3611//b0861//b2707//b3451//b2673//b2213//b1300//b3127//b2223//b3568//b1761//b0353//b2711//b2707//b0347//b2601//b0353//b1038//b3423//b0241//b0908//b4313//b1212//b2957//b1904//b0887//b2213//b1476//b2818//b0872//b2671//b2588//b2416//b0106//b1101//b2341//b2583//b2994//b4194//b1679//b2727//b0388//b2488//b3214//b3278//b4268//b3572//b0154//b2709//b3321//b0613//b3326//b1189//b0621//b4075//b4355//b2573//b1714//b1747//b4311//b0861//b0336//b0367//b4079//b0575//b0112//b1851//b3912//b3329//b1885//b4384//b2707//b1301//b0677//b2992//b0184//b4502//b0484//b0774//b1136//b1012//b2288//b0040//b2554//b0077//b2153//b4460//b3134//b4099//b1212//b1797//b4441//b1982//b2242//b2287//b1669//b1683//b3722//b2223//b3330//b0904//b3026//b0118//b0241//b3903//b2912//b0192//b1265//b3748//b3845//b1761//b1127//b4426//b3224//b1011//b2500//b2925//b0605//b2763//b0613//b0179//b1517//b1385//b3701//b3413//b0400//b4426//b3395//b2600//b0042//b0432//b2722//b0516//b1012//b2712//b0312//b2803//b1674//b1622//b3438//b4119//b4314//b3266//b0204//b1684//b4133//b0333//b3312//b4002//b1297//b0820//b2279//b3265//b3328//b3231//b1226//b3518//b2231//b4068//b4015//b0156//b3416//b0613//b1008//b3224//b3542//b1737//b0205//b2171//b2580//b4323//b0978//b1042//b3432//b1337//b2804//b2365//b0397//b3855//b1130//b0177//b1889//b4035//b3135//b2926//b4698//b2155//b0729//b4058//b2375//b1499//b3701//b0575//b2759//b1244//b3571//b1885//b1227//b3868//b3509//b2800//b1476//b2093//b2195//b0451//b3113//b2553//b2282//b2579//b3461//b4195//b0781//b1673//b0896//b0936//b1747//b1761//b1682//b2276//b2222//b1681//b2554//b2509//b2163//b0240//b3025//b1212//b0588//b0565//b3829//b2096//b1681//b2709//b3688//b3708//b3750//b0566//
ChbR-Monoacetylchitobiose-6P_neg	b4099//b3533//b0805//b2201//b2708//b2965//
ChbR-Monoacetylchitobiose-6P_pos	b4249//b0041//b0365//b4105//b2423//b4313//
CpxR-Phosphorylated_neg	b3227//b3332//b0724//b3970//b0734//b3770//b1588//b1810//b2470//b3599//b0722//b0337//b4094//b4439//b2171//b3853//b2365//b2425//b2867//b4313//b0523//b4194//b0403//b0106//
CpxR-Phosphorylated_pos	b2222//b4355//b4384//b0080//b0428//b2729//b4102//b3852//b0557//b3452//b4171//b1511//b1617//b0596//b1796//b0974//b2995//b4115//b2607//b4122//b4705//b2660//b1744//b3969//b4200//b0972//b2202//b0592//b0340//b2206//b0184//b2279//b2724//b4123//b3320//b0125//b0959//b3008//b2997//b3564//b4326//b1020//b0820//b1669//b2094//
CreB-Phosphorylated_neg	b3588//b4013//b3265//
CreB-Phosphorylated_pos	b3315//b1921//b1264//b2344//b2341//b4102//
CueR-Ag_neg	b0596//b3564//b3026//b2239//b2703//
CueR-Ag_pos	b4267//b0931//
CueR-Cu+_neg	b3905//b4104//b1852//b3413//b2571//
CueR-Cu+_pos	b0860//b3906//
CuerR-Au_neg	b4013//b4170//b3456//b4174//b1298//
CuerR-Au_pos	b3771//b1531//
CusR-Pasp_pos	b2365//b0571//b0201//b2284//b1616//b3759//b3942//b1221//b3266//b2344//b2368//b4115//
CynR-Cyanate_neg	b2096//
CynR-Cyanate_pos	b1497//b0430//b0996//
CysB-N-acetyl-L-serine_neg	b1548//b3454//b3479//b3266//b4451//b2925//b0775//
CysB-N-acetyl-L-serine_pos	b2075//b3071//b3769//b1745//b4106//b4249//b1301//b4007//b2729//b4129//b1040//b1738//b3477//b2703//b0156//b1390//b1737//b4288//b3509//b0390//b4323//b3035//b1588//
CysB-O-acetyl-L-serine_neg	b2718//b3509//b0864//b0150//b3610//ilvG_1//b1384//
CysB-O-acetyl-L-serine_pos	b2557//b3424//b0975//b0819//b2094//b3272//b3530//b2669//b0365//b1225//b2150//b4063//b0038//b0038//b2282//b3469//b3329//b0614//b3223//b0337//b1736//b2417//b1385//b4074//
DcuR-Phosphorylated_pos	b1885//b3095//b3708//b3756//b1015//b1885//b2507//b3829//b4319//
DnaA-ATP_neg	b4125//b0522//b0063//b2483//b2375//b1475//b3091//b1654//b1037//b0594//b4401//
DnaA-ATP_pos	b0872//b3222//b1747//b1743//b3852//b3846//b1900//
DpiA-Pasp_neg	b3604//
DpiA-Pasp_pos	b2721//b4092//b2367//b2926//b3828//b4018//b4439//b4096//b2198//b1476//
DsdC-D-serine_neg	b4511//
DsdC-D-serine_pos	b3403//b2407//
EvgA-Phosphorylated_pos	b1041//b3076//b0377//b2153//b4175//b0597//b1222//b3863//b4311//b2979//b2571//b1613//b0575//b3521//b3854//
FNR-Fe_neg	b4289//b0874//b2722//b1518//b0598//b3722//b1499//b2763//b4102//b4096//b0959//b0872//b3081//b3096//b2424//b4071//b2143//b3366//b0403//b2430//b3170//b0682//b0062//b1683//b0945//b0177//b2706//b2147//b4024//b2239//b4168//b2201//b4054//b3511//b2211//b2962//b1886//b0124//b0597//b3172//b2107//b3265//b1518//b0063//b2278//b1037//b1007//b0177//b0728//b1858//b1264//b3324//b3334//b3926//b1265//b1321//b2580//b4015//b1779//b3077//b0180//b4133//b1622//b4007//b4093//b4120//b1396//b2488//b3599//b2903//b3077//b1716//b0342//b2148//b1738//b2207//b0205//b4173//b2760//b4193//b3135//b3480//b3845//b4213//b3461//b0596//b3417//b2222//b1390//b2414//b2096//b3565//b1621//b2197//b0181//b0574//b2756//b4367//b3863//b2280//b1674//b0778//b2095//b2296//b4004//b2926//b0189//b0344//b0192//b3274//b0334//b4310//b0729//b4073//b1241//b0340//b3926//b2840//b1302//b2107//
FNR-Fe_pos	b0615//b1733//b2503//b3541//b2232//b3904//b0783//b2234//b3169//b0400//b0622//b1415//b2091//b0043//b2764//b1300//b4323//b4010//b1805//b0616//b4040//b3600//b4069//b1002//b4072//b2617//b3240//b4249//b2818//b2990//b3242//b0564//b2609//b0378//b3313//b2705//b3321//b3912//b1111//b0312//b0873//b1810//b0044//b2492//b0367//b4075//b4416//b0784//b1007//b3700//b2725//b2279//b0595//b0109//b3320//b3392//b2535//b3212//b0034//b3114//b4073//b1817//b1781//b0614//b3938//b3668//b3123//b3393//b4288//b2630//b4291//b3237//b3409//b1037//b2483//b2713//b1973//b3701//b0553//b1706//b3709//b1535//b2916//b4059//b1743//b3393//b3531//b4187//b1748//b1798//b2938//b0573//b2991//b3077//b2741//b3461//b4318//b2606//b1393//b3608//b2606//b4118//b2709//b0204//b1302//b3393//b2234//b3608//b2803//b2606//b2925//b0366//b3242//b0190//b2659//b2720//b0432//b2287//b2286//b2591//b0596//b4024//b0167//b3511//b2221//b2415//b2938//b4009//b2818//b1858//b2393//b1517//b1852//b2590//b2704//b1252//b4502//b3541//b3851//b3670//b3133//b1712//b3530//b3771//b2702//b3701//b4417//b0516//b4439//b4291//b0622//b1296//b3609//b2659//b0340//b3126//b2075//b4005//b0384//b0340//b4316//b3753//b2762//b2204//b3723//b4233//b0351//b1208//b2497//b0756//b2673//b3726//b3424//b2497//b1212//b1718//b0959//b0996//b3049//b0933//b1891//b2731//b0345//b1020//b3328//b2965//b2150//b1008//b1779//b2800//b0596//b2704//b3057//b3829//b1227//b0957//b2282//b2751//b2344//b4202//b3333//b2279//
FhlA-Formate_pos	b1736//b4321//b3458//b1265//b1617//b2572//b2488//b3456//b3166//b1189//b3095//b3428//b1261//b2074//b2079//b3170//b2199//b0583//b1511//b0765//b0202//b3134//b4174//b0722//b4039//b4005//b0189//b3460//b0933//b4392//
FucR-L-fuculose-1-phosphate_pos	b4076//b2723//b3454//b2666//b0819//b3616//b3859//
Fur-Fe2+_neg	b2703//b1797//b0036//b1681//b0873//b3752//b1532//b3701//b0805//b2996//b2742//b4159//b3688//b1921//b3096//b1620//b1160//b0588//b2663//b2152//b4671//b2614//b4175//b0207//b1011//b2291//b0937//b4009//b1016//b1714//b2584//b2703//b2712//b3757//b3451//b2674//b3700//b1900//b1262//b1858//b3701//b3026//b0202//b0872//b1782//b0557//b3171//b1901//b2673//b1717//b0765//b4102//b2195//b2414//b3006//b1712//b3533//b4567//b2597//b3231//b3457//b2584//b1043//b4138//b4018//b0342//b4094//b1748//b4502//b4058//b3450//b2711//b4170//b4506//b1921//b1716//b1296//b1261//b3724//b2151//b2804//b0733//b2092//b3093//b2660//b0586//b3958//b2606//b3036//b2156//b1244//b0724//b3668//b0428//b2868//b0782//b3766//b4151//b4154//b4005//b0517//b3438//b0353//b2705//b3437//b1656//b1220//b2669//b3223//b1821//b1658//b3135//b2927//b2975//b1256//b1102//b4268//b0681//b2503//b3908//b1818//b3870//b1225//b0118//
Fur-Fe2+_pos	b0344//b3170//b1262//b0337//b2975//b4314//b2993//b2841//b0197//b3908//b3968//b2236//b3277//b0034//b0335//b1672//b2579//b1797//b1263//b2717//b4071//b0727//b2727//b2671//b0389//
Fur-Mn2+_neg	b3134//b0515//b2571//b3480//b4119//b0785//b0757//b3393//b3170//b4173//b4132//b0189//b2076//b3403//b1037//b1535//b1260//b2704//b2342//b0522//b4417//b1041//b3478//b3572//b1891//b1010//b2366//b4438//b3451//b1530//b0037//b3771//b2590//b0908//b0460//b4015//b4172//b0191//b2903//b1736//b1679//b2486//b1227//b2489//b1008//b3260//b1884//b2194//b0192//b1882//b3331//b2243//b1621//b2464//b4268//b0124//b0564//b1798//b3851//b0192//b4367//b2600//b1379//b3409//b4195//b1531//b3567//b3356//b3332//b0150//b1706//b2492//b4094//b3272//b1224//b4417//b1241//b0889//b4698//b3479//b3769//b0201//b0339//b2085//b1612//b3511//b2282//b0032//b1885//b2096//b4079//b3408//b0616//b1682//b0998//b0344//b4063//b4502//b0348//b3571//b0336//b0935//b2296//b1546//b1492//b3364//b3828//b0621//b3426//b3404//b2485//b3911//b1130//b4071//b4702//b2508//b1247//b3905//b3725//b3277//b2597//b3774//b3572//b2977//
Fur-Mn2+_pos	b0191//b0683//b1415//b3038//b3227//b4291//b2195//b2029//b0616//b1493//b0974//b2597//b2818//b3414//b2559//b2153//b3230//b4076//b0034//b3172//b0929//b3493//b3038//b2470//b0034//
GlcC-Acetate_neg	b4092//
GlcC-Acetate_pos	b2085//b2310//b2666//b3451//b1042//b3329//
GlcC-Glycolate_neg	b1008//
GlcC-Glycolate_pos	b0384//b1221//b3368//b3615//b3565//b1732//
GlrR-Pasp56_pos	b0727//
IclR-pyruvate_neg	b2281//b2992//b3727//b2916//
IdnR-5-ketogluconate_neg	b3599//b1010//b3135//
IdnR-5-ketogluconate_pos	b1900//b1673//b2552//b4384//b0785//
IdnR-Idonate_neg	b0929//b3222//b1160//
IdnR-Idonate_pos	b0378//b2077//b4067//b1817//b3855//
IlvY-2-acetolactate_neg	b4239//
IlvY-2-acetolactate_pos	b3543//
IlvY-Alfa-acetohydroxybutirate_neg	b2206//
IlvY-Alfa-acetohydroxybutirate_pos	b2464//
IscR-2Fe_neg	b3608//b1226//b2068//b2560//b0156//b2092//b0931//b4393//b4289//b2751//b4175//b1748//b3417//b3125//b0675//b0515//b4233//b2993//b1671//b4006//b2866//b2422//b2589//b3531//b0241//b3926//b4426//b3117//b3869//b0335//
IscR-2Fe_pos	b1988//b0337//b2703//b2310//b2312//b0590//b0034//b1922//b0203//b2995//b3727//
LldR-L-lactate_neg	b2241//b4599//b2310//
LldR-L-lactate_pos	b1532//b0367//b3170//
Lrp-Leucine_neg	b3671//b4599//b4698//b0516//b3243//b4059//b0441//b1882//b3317//b4175//b1970//b1190//b3571//b1891//b1521//b2392//b1211//b0618//b4392//b1528//b2364//b3231//b3008//b1262//b0861//b0042//b2962//b1338//b3432//b3227//b1182//b3510//b1588//b0777//b1846//b0777//b4074//b0396//b0178//b1814//b0733//b3748//b1819//b2425//b2976//b2372//b0390//b4393//b0781//b1597//b1535//b3541//b3273//b4699//b3911//b1706//b0041//b0677//b1499//b0583//b2297//b2430//b4705//b4119//b4264//b4213//b0959//b3509//b2234//b4702//b3449//b3460//b0461//b3266//b0726//
Lrp-Leucine_pos	b2530//b2551//b1717//b1039//b3321//b0349//b0041//b1160//b0041//b3126//b3938//b1009//b3511//b3170//b2723//b1715//b3212//b3333//b4062//b0383//b1521//b3829//b1136//b1042//b3588//b0721//b3392//b4072//b1182//b2703//b1810//b4167//b0108//b4671//b0583//
LsrR_neg	b1391//b1338//b3671//b0123//b2911//b2085//b3477//b2243//b0864//
MalT-ADP-Maltotriose_pos	b0733//b2976//b3572//b2152//b4118//b2923//b2276//b0617//b2589//b3224//
MalT-Maltotriose-ATP_pos	b1883//b2309//b3207//b0462//b0585//b1734//b1987//b2728//b3725//b0484//
MelR-Melibiose_neg	b0397//b1797//b2482//
MelR-Melibiose_pos	b3477//b0724//b2589//
MetJ-S-adenosylmethionine_neg	b3324//b0348//b0118//b1531//b2148//b4076//b1883//b4599//b0590//b3418//b1886//b2673//b0463//b3416//b2198//
MetR-L-homocysteine_neg	b1335//b2554//
MetR-L-homocysteine_pos	b0111//b1113//b3700//b0874//
MhpR-3-DHPP_pos	b0191//b1797//b3477//b0616//b4152//b2868//
MhpR-3HPP_pos	b1512//b3135//b0350//b4416//b3569//b2063//
MntR-Cd2+_neg	b1391//b4104//b0812//b0782//
MntR-Cd2+_pos	b1101//
ModE-MoO42-_neg	b3666//b3860//b0681//b1299//b2554//b3726//b3727//b1846//b3005//b3006//b3544//b4119//b1593//b2156//b0570//
ModE-MoO42-_pos	b1658//b1113//b4670//b4460//b3241//b3869//b0347//b2341//b3172//b1010//b2557//b4169//b3333//b1737//b2759//b0411//b1904//b4095//b3278//b3438//b1797//b3753//b2200//b3168//b2617//b2313//b3329//b1040//b2078//b4099//b1209//
NarL-Phosphorylated_neg	b1299//b3604//b0619//b3403//b2204//b4133//b4242//b2763//b0403//b4254//b3243//b3934//b1222//b1338//b4476//b1395//b0585//b2990//b4171//b0622//b3172//b0726//b0678//b1220//b2497//b3212//b0896//b3968//b0880//b1474//b4400//b2535//b0557//b3273//b1886//b2608//b0397//b0862//b1818//b2609//b1717//b0933//b0619//b1988//b2709//b3231//b2370//b0365//b0390//b0115//b3724//b3852//b3449//b0041//b1718//b1973//b3700//b0032//b0202//b2307//b3313//b3451//b0957//b2163//b2211//b0348//b0583//b3902//b0585//b2720//b0365//b0575//b2803//b2838//b1189//b1617//b1851//b1681//b2029//b1127//b4003//b2580//b1734//b2365//b0613//b2093//
NarL-Phosphorylated_pos	b2198//b1041//b0676//b0785//b1587//b1987//b3368//b2312//b2464//b3668//b2486//b2976//b4209//b1041//b1421//b0240//b1398//b1532//b0763//b2429//b3566//yegZ//b4313//b4318//b2490//b1988//b1497//b2666//b4311//b4035//b2470//b0861//b2799//b3723//b1532//b2763//b3702//b0722//b3460//b2726//b1716//b1674//b2224//b0880//b2732//b2591//
NarP-Phosphorylated_neg	b3911//b1227//b3781//b1337//b2607//b0774//b4175//b2205//b1593//b3092//b2306//b3668//b2904//b2278//b0062//b2719//b4317//b1379//b0077//b2371//b3870//b4200//phnE_2//b0166//b2488//b0976//b1391//b2221//b1669//b3758//b4040//b3365//b3671//
NarP-Phosphorylated_pos	b0592//b1302//b4406//b3428//b3750//b3543//b3115//b4292//b4024//b0041//b0389//b4268//b2464//b1886//b2422//b0399//b4468//b3451//b3212//b2803//b0037//b4124//b2911//b4287//b1615//b1846//b3540//b1612//b0183//b2676//b3864//b3429//
NhaR-Na+_pos	b3460//b0201//b3601//b2207//b1656//
NikR-Cd2+_neg	b4705//b3006//b2078//b0031//b2076//b0826//
NikR-Co2+_neg	b0784//b3851//b0934//b0390//b4416//b0192//
NikR-Cu2+_neg	b1246//b1612//b4450//b3722//b2491//b2840//
NikR-Ni2+_neg	b2607//b1818//b1546//b1886//b2374//b2926//
NikR-Zn2+_neg	b1516//b2708//b2215//b2296//b0605//b4160//
NrdR-ATP_neg	b3668//b1039//b3212//b2306//b2286//b2913//b2591//b2150//b4170//
NrdR-Zn2+_neg	b3449//b4122//b0805//b3423//b4201//b1221//b1588//b2964//b3428//
NrdR-dATP_neg	b3750//b2764//b4030//b2365//b0874//b4471//b2617//b4123//b2200//
NsrR-2Fe_neg	b3395//b2205//b3605//b1591//b1883//b4174//b1225//b3518//b2286//b2106//b3774//b3970//b2614//b1684//b1748//b3367//b4093//b0463//b4000//b1299//b3456//b0335//b1111//b1321//b3908//b2583//b0593//b1287//b2281//b0115//b2703//b3319//b2535//b1714//b2284//b0350//b1680//b1817//b1022//b0937//b4105//b0889//b4101//b1132//b1922//b0191//b3169//b1474//b1970//b3748//b3005//b4397//b3781//b2201//b3125//b0997//b4174//b1609//b2867//b3708//b0587//b3368//b3225//b0397//b2312//b4249//b2617//b2942//b0330//b1209//b0333//b3510//b2977//
PhoB-Phosphorylated_neg	b3927//b2421//b3242//b0805//b0782//b0895//b0887//b0166//b1617//b2704//b1641//b0864//b4309//
PhoB-Phosphorylated_pos	b0970//b3171//b1111//b3508//b1590//b4431//b0383//b3455//b4702//b4003//b3036//b3600//b0077//b1973//b2194//b0977//b0110//b3223//b1111//b3317//b0591//b3134//b2741//b2464//b0484//b0596//b3707//b1182//b2713//b2068//b0198//b2369//b0998//b3224//b2341//b3266//b1136//b3781//b2341//b2764//b4431//b3969//b2961//b3326//b2414//b1620//b1821//b4381//b0974//b2483//b4669//b2697//b1190//
PhoP-Phosphorylated_neg	b0113//b2148//b4153//b3868//b1608//b1658//b1716//b0619//b3081//b4399//b1846//
PhoP-Phosphorylated_pos	b3530//b3540//b2365//b2591//ilvG_2//b4024//b3395//b4174//b2756//b0592//b2732//b1498//b2076//b0198//b0398//b1336//b1798//b3356//b3528//b3227//b0166//b0997//b2091//b1263//b4067//b1858//b2571//b0035//b2841//b3165//b0937//b1112//b2591//b4068//b3971//b2606//b4196//b1887//b2659//b1885//sroD//b3214//b4467//b0904//b0763//b1263//b0341//b0313//b2498//
PrpR-2-methylcitrate_neg	b1476//
PrpR-2-methylcitrate_pos	b3038//b0396//b2423//b2987//
PurR-Guanine_neg	b1010//b0934//b3207//b3314//b0676//b3564//b1819//b4417//b0908//b0197//b1887//b1669//b1300//b1337//b3133//b1681//b3806//b2573//b3609//b0722//b3870//b2366//b0602//b1102//b3260//b2486//b2722//b1113//b1987//b4099//b3135//b3394//b0763//b3418//
PurR-Hypoxanthine_neg	b2094//b4315//b1612//b0889//b1900//b4010//b2503//b2009//b0350//b1781//b0764//b0199//b3320//b3727//b0783//b0182//b2557//b1246//b4699//b1395//b1537//b1734//b1302//b3230//b4383//b1337//b3701//b2276//b2150//b3214//b0348//phnE_2//b0036//b3902//
QseB-Phosphorylated_pos	b4010//b3277//b0340//b0826//
RhaR-L-rhamnose_pos	b2531//b4059//
RhaS-L-rhamnose_pos	b3960//b2987//b1988//
RstA-Phosphorylated_neg	b3908//b0907//b1407//b0351//b2213//
RstA-Phosphorylated_pos	b2370//b0782//b3599//b3171//b3324//
SoxR-2Fe_neg	b1260//
SoxR-2Fe_pos	b1324//b2242//b0863//
TorR-Phosphorylated_neg	b3116//
TorR-Phosphorylated_pos	b3241//b4267//b2957//b2150//b3416//b2208//b0904//b0150//b4067//
TrpR-Tryptophan_neg	b3478//b0720//b1613//b4289//b1040//b1622//b3567//b0933//b3049//b1024//b0156//b4367//
TyrR-L-tryptophan_neg	b3334//b3426//b0411//b4240//b2239//b3115//b1062//b1719//b0184//b2866//b1062//b2509//
TyrR-L-tryptophan_pos	b1321//b2529//b0975//
TyrR-Phenylalanine_neg	b1890//b1546//b0904//b2840//b3227//b1921//b0953//b3617//b2490//b0592//b3237//b1015//
TyrR-Phenylalanine_pos	b1890//b2208//b3751//
TyrR-Tyrosine_neg	b2392//b1590//b0678//b0061//b2197//b2029//b4036//b4324//b1684//b4073//b1379//b4177//
TyrR-Tyrosine_pos	b4030//b2422//b3908//
UhpA-Phosphorylated_pos	b0564//
XapR-xanthosine_pos	b2818//b3530//
XylR-Xylose_pos	b2560//b3603//b0335//b3601//b0585//b2202//
ZntR-Cd2+_pos	b1337//
ZntR-Hg_pos	b1012//
ZntR-Zn2+_pos	b0333//
ZraR-Phosphorylated_pos	b1889//b2416//b1901//
Zur-Zn2+_neg	b2588//b4382//b1275//b0781//b4168//b3531//
