#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:30 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_effect_bnum.txt
Ada-Methylated_neg	b1038//b0156//
PhoB-Phosphorylated_pos	b3752//b2912//b4209//b3957//b4355//b4240//b3278//b2428//b2750//b2425//b0398//b1323//b0036//b3903//b3617//b2077//b2485//b2584//b1299//b4203//b4008//b0451//b1882//b1010//b0334//b1609//b2725//b2096//b1852//b3724//b4317//b2725//b2200//b2507//b1716//b2709//b4035//b2719//b1810//b1041//b0331//b3319//b3117//b1016//b3006//b3115//b2197//b2143//b3132//b1127//b3461//b2659//b0168//
PhoP-Phosphorylated_neg	b0903//b4058//b3609//b2201//b4705//b3925//b2429//b3610//b4115//b1735//b2938//
PhoP-Phosphorylated_pos	b2415//b0757//b0814//b2938//b3532//b1748//b0681//b0726//b3864//b2287//b4468//b1036//b2151//b3450//b0273//b3314//b1493//b0398//b3312//b2727//b4705//b4172//b1338//b2499//b0617//b1712//b2727//b3416//b1892//b3666//b0342//b1062//b4197//b3727//b0756//b1036//b0980//b0182//b3668//b3392//b2717//b4040//b1704//b1683//b3758//b3273//b2961//b3757//b2481//
PrpR-2-methylcitrate_neg	b3243//
PrpR-2-methylcitrate_pos	b2995//b3167//b3036//b0177//
PurR-Guanine_neg	b3328//b2464//b3532//b3939//b1429//b0931//b1224//b2277//b0864//b2552//b1010//b4194//b0345//b4054//b2718//b3864//b3359//b3456//b2231//b2492//b1682//b1719//b0596//b2588//b3438//b1616//b2671//b0586//b1022//b2666//b3458//b0864//b1826//b0575//
PurR-Hypoxanthine_neg	b0038//b0189//b0522//b3095//b3925//b2675//b4426//b0125//b2490//b2288//b3324//b4249//b0202//b4381//b0112//b3726//b1810//b4241//b0377//b0397//b2728//b0928//b0724//b1101//b1390//b4322//b0203//b3828//b2927//b0570//b0931//b1222//b4637//b1746//
QseB-Phosphorylated_pos	b3161//b3925//b0311//b3408//
RhaR-L-rhamnose_pos	b3934//b2818//
RhaS-L-rhamnose_pos	b1511//b2297//b2580//
RstA-Phosphorylated_neg	b0403//b0189//b4095//b4315//b1301//
RstA-Phosphorylated_pos	b4115//b3750//b3518//b3600//b1904//
SoxR-2Fe_neg	b0338//
SoxR-2Fe_pos	b0805//b0077//b4040//
TorR-Phosphorylated_neg	b3460//
TorR-Phosphorylated_pos	b2423//b0154//b2710//b4095//b3608//b2760//b3831//b2485//b1246//
TrpR-Tryptophan_neg	b2282//b3438//b3225//b1622//b2146//b1547//b2715//b2554//b3533//b1548//b3329//b0583//
TyrR-L-tryptophan_neg	b0682//b1398//b3230//b2306//b1263//b1421//b0365//b3418//b4071//b0396//b1393//b0273//
TyrR-L-tryptophan_pos	b3453//b3725//b3132//
TyrR-Phenylalanine_neg	b1612//b0863//b4018//b4005//b0720//b4072//b1681//b0596//b4293//b2704//b0389//b0460//
TyrR-Phenylalanine_pos	b2075//b4663//b0156//
TyrR-Tyrosine_neg	b2713//b2464//b4123//b0411//b2373//b4663//b3939//b0111//b1658//b2531//b2608//b0429//
TyrR-Tyrosine_pos	b0430//b1474//b3518//
UhpA-Phosphorylated_pos	b0933//
XapR-xanthosine_pos	b0953//b2307//
XylR-Xylose_pos	b1261//b2171//b3404//b0123//b4400//b3312//
ZntR-Cd2+_pos	b2752//
ZntR-Hg_pos	b0432//
ZntR-Zn2+_pos	b0116//
ZraR-Phosphorylated_pos	b3320//b3528//b3772//
Zur-Zn2+_neg	b3172//b1225//b4406//b2720//b4398//b2663//
