#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:30 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_effect_bnum.txt
Ada-Methylated_neg	b0896//b0339//
CRP-cAMP_pos	b0156//b2580//b2417//b4702//b2201//b1593//b3852//b4072//b2297//b0341//b0333//b2279//b3125//b0484//b1514//b2290//b2706//b4699//b3005//b2415//b2497//b1622//b1656//b0296//b4024//b4450//b4355//b1276//b3477//b1654//b2093//b3902//b1264//b2868//b4076//b0348//b1744//b4062//b3096//b0378//b1101//b2732//b4105//b1321//b3701//b2424//b2279//b2597//b0516//b1109//b2669//b0034//b0827//b1851//b0038//b0042//b1594//b0861//b0334//b0575//b4059//b4476//b1160//b2722//b2423//b2283//b2600//b3925//b0383//b2571//b0733//b3038//b1683//b2148//b3127//b2710//b2146//b2500//b2422//b3424//b3769//b3408//b3806//b0933//b0314//b4476//b3035//b1210//b0613//b2235//b3727//b0107//b1656//b1040//b2366//b2280//b3334//b1024//b2750//b4193//b2063//b3242//b2805//b1781//b0880//b1247//b2588//b0161//b1670//b1748//b1612//b4355//b0972//b0617//b1921//b3455//b0515//b4201//b1008//b2240//b4002//b0365//b4431//b3564//b3133//b2241//b2553//b2156//b3327//b2551//b3600//b0587//b1900//b4318//b1717//b0116//b1207//b2721//b3277//b2487//b0336//b4592//b2205//b1226//b3869//b1394//b4111//b0042//b2573//b1850//b2712//b2926//b4139//b2365//b4019//b2675//b2913//b1302//b1300//b3236//b0606//b2407//b4291//b3912//b1392//b4468//b3116//b1615//b3941//b2313//b2529//b4314//b0860//b3431//b0349//b4467//b3564//b1615//b1859//b2725//b4291//b0112//b1337//b1160//b4125//b0619//b3081//b3510//b0383//b1222//b0339//b2151//b3260//b2223//b0179//b2211//b0977//b3223//b1112//b2659//b1519//b0973//b4187//b1513//b1226//b1394//b2279//b2852//b0592//b2724//b1905//b1042//b0116//b1131//b0440//b4196//b3460//b0619//b0197//b4309//b1043//b2096//b0389//b0202//b2608//b4105//b3165//b1680//b3214//b1738//b0996//b3969//b0314//b0350//b3314//b1744//b2597//b2464//b0203//b3319//b0156//b0344//b2763//b3272//b3114//b3572//b1227//b0889//b2369//b1681//b3237//b0398//b0681//b2584//b0411//b3231//b0819//b4172//b0979//b3212//b1415//b2731//b3170//b3115//b2279//b1748//b1497//b0342//b4054//b0974//b2482//b0903//b2725//b3415//b3403//b3757//b3319//b2710//b2284//b0616//b1517//b4265//b0860//b0343//b0903//b0841//b0936//b2609//b1337//b2913//b2499//b3313//b3806//b0400//b1608//b3511//b1748//b1022//b2663//b1591//b0034//b2911//b2485//b2923//b0398//b3859//b2146//b2240//b2029//b3942//b4010//b0241//b0108//b4175//b4133//b3518//b2597//b3171//b0820//b1857//b0929//b3366//b3036//b0860//b2488//b3960//b2710//b2203//b1732//b0874//b2417//b0681//b0377//b4074//b0785//b4242//b0197//b2484//b3006//b2570//b2429//b0614//b3454//b2430//b0123//b2009//b4111//b1009//b3831//b2208//b3934//b3601//b4506//b2729//b3081//b1379//b4005//b4200//b1111//b0108//b0973//b0953//b3912//b3167//b1261//b4383//b2631//b1884//b0974//b4201//b0039//b1493//b3114//b2758//b3510//b2994//b2866//b2492//b3477//b3394//b2150//b3275//b2203//b2609//b4438//b4094//b2659//b4367//b2416//b4195//b1519//b3532//b2370//b3722//b1922//b0895//b3851//b4019//b2957//b3750//b0957//b0616//b0573//b1892//b4094//b3025//b3240//b1658//b2754//b2213//b2554//b1393//b2236//b3772//b1901//b0397//b1016//b1817//b4174//b0586//b2369//b0618//b3223//b4035//b2344//b1300//b0757//b4397//b0113//
ChbR-Monoacetylchitobiose-6P_neg	b0571//b3314//b0588//b2312//b1613//b0396//
ChbR-Monoacetylchitobiose-6P_pos	b2614//b2284//b4233//b3437//b0204//b3701//
CpxR-Phosphorylated_neg	b4321//b0184//b3603//b2482//b3165//b1482//b1021//b4319//b0785//b2476//b3511//b3565//b2488//b2497//b2203//b4002//b3518//b0352//b4354//b1673//b2979//b3357//b0589//b0957//
CpxR-Phosphorylated_pos	b0197//b1127//b2291//b1043//b1516//b2507//b3774//b2224//b1393//b0198//b2222//b3328//b1276//b0679//b2675//b2491//b4322//b1208//b0397//b4439//b2818//b2239//b0721//b2277//b2282//b4201//b3453//b2424//b1334//b0044//b0198//b2600//b2609//b4015//b3127//b1021//b2312//b0935//b1706//b2868//b3968//b1887//b0367//b4468//b3541//
CreB-Phosphorylated_neg	b2552//b3171//b2371//
CreB-Phosphorylated_pos	b3528//b0721//b1493//b3451//b2282//b1521//
CueR-Ag_neg	b3533//b0619//ilvG_1//b0240//b0450//
CueR-Ag_pos	b3036//b2203//
CueR-Cu+_neg	b1127//b3543//b2286//b2497//b1393//
CueR-Cu+_pos	b2704//b3604//
CuerR-Au_neg	b4068//b4035//b2671//b1338//b2297//
CuerR-Au_pos	b0565//b1781//
CusR-Pasp_pos	b3671//b1521//b3331//b0189//b4167//b4398//b1819//b4002//b2147//b2201//b1287//b3781//
CynR-Cyanate_neg	b2489//
CynR-Cyanate_pos	b0168//b3957//b0368//
CysB-N-acetyl-L-serine_neg	b2705//b4009//b0516//b2277//b2673//b2580//b2416//
CysB-N-acetyl-L-serine_pos	b3510//b1890//b2206//b0764//b2285//b0783//b2374//b1887//b3236//b1109//b3404//b1615//b3114//b3417//b2666//b3774//b1296//b4264//b2369//b1226//b1670//b1398//b3227//
CysB-O-acetyl-L-serine_neg	b1036//b4293//b0461//b3852//b1669//b1379//b3477//
CysB-O-acetyl-L-serine_pos	b3481//b3666//b2732//b3609//b0181//b4382//b3610//b0048//b0864//b2705//b4670//b1537//b2666//b3565//b2094//b2943//b4036//b2499//b2491//b2278//b0620//b4320//b1885//b1322//
DcuR-Phosphorylated_pos	b2662//b4316//b2153//b1430//b0411//b4400//b0273//b3722//b2148//
DnaA-ATP_neg	b0997//b1656//b0241//b3702//b1514//b3403//b0903//b0593//b0763//b4311//b2205//
DnaA-ATP_pos	b3700//b4101//b2500//b1321//b4097//b3569//b3070//
DpiA-Pasp_neg	b0207//
DpiA-Pasp_pos	b0396//b4030//b3072//b3441//b0872//b1781//b0679//b3461//b1393//b4376//
DsdC-D-serine_neg	b3700//
DsdC-D-serine_pos	b0620//b4699//
EvgA-Phosphorylated_pos	b2702//b4195//b3452//b3567//b3410//b4008//b0759//b1681//b2838//b3166//b3726//b4323//b2711//b0995//b2588//
FNR-Fe_neg	b1042//b3727//b4154//b1272//b2838//b1716//b4104//b1850//b0396//b1210//b4007//b2407//b2278//b0062//b2196//b3456//b3132//b0192//b3077//b0125//b0114//b3701//b2631//b3908//b3116//b1514//b2762//b4168//b4318//b3430//b3242//b1540//b2997//b0677//b3096//b4151//b3430//b3905//b4152//b0428//b0515//b1717//b2962//b2741//b0615//b3277//b0203//b0860//b3940//b1296//b4013//b4009//b2029//b2282//b0044//b2927//b4013//b4451//b1888//b3096//b1886//b3414//b4159//b1190//b4171//b4174//b0153//b0042//b4014//b3426//b4174//b3616//b4133//b3724//b1220//b3869//b0352//b0398//b3905//b4705//b1298//b2991//b2750//b2341//b2207//b4070//b4201//b4202//b1247//b4159//b1796//b2965//b2730//b4194//b1287//b3172//b3926//b4393//b1902//b1209//b0616//b3957//b1261//b3325//b3221//b1207//b4317//b2278//b0979//b1394//b0411//b4450//b3404//b3940//b4663//b4315//b3212//b0933//b2204//b0722//
FNR-Fe_pos	b0571//b2481//b0042//b0995//b4003//b3672//b1323//b2208//b3750//b0033//b1111//b1182//b0352//b1761//b3853//b3617//b1136//b0202//b3260//b1519//b3272//b1982//b0313//b2288//b2486//b0342//b2509//b4326//b2487//b1671//b1062//b3392//b2312//b3493//b0367//b2276//b3071//b1407//b3230//b4015//b0678//b0618//b0221//b1111//b0377//b1210//b0111//b2231//b0337//b2309//b0077//b3277//b3670//b2163//b2286//b2155//b1782//b3853//b3314//b0378//b1221//b3449//b1920//b4319//b3564//b0894//b3493//b3330//b1851//b0064//b4097//b3212//b4138//b3903//b0886//b4092//b0557//b1296//b3708//b1885//b1655//b3363//b2722//b3428//b1111//b3006//b4062//b2484//b4062//b4702//b2710//b2702//b3359//b2489//b2721//b2143//b0598//b2197//b3432//b4310//b4105//b0441//b2310//b4008//b3700//b1256//b2288//b2805//b3167//b2912//b4073//b0115//b0335//b3927//b2716//b2570//b2368//b4014//b0587//b3025//b0995//b2609//b4030//b0928//b0463//b3243//b2308//b4318//b0190//b0451//b3726//b0314//b0623//b0152//b3320//b1546//b0721//b1390//b2923//b4670//b4118//b0396//b4032//b2911//b1111//b2579//b1521//b3868//b4032//b2676//b3168//b3756//b3405//b4153//b1622//b2728//b1712//b3902//sroD//b4035//b1244//b3969//b3334//b2155//b1613//b0588//b1322//b1672//b3236//b3926//b0933//b2234//b1276//b4291//b3668//b2852//b1673//b3671//b1512//b1223//b3542//b3172//b4194//b1655//b1113//b0390//b3450//b2239//b2151//b1712//b2201//b4079//b1886//b0841//b1780//b3542//b0593//b4129//b0997//b2291//b2367//b3604//
FhlA-Formate_pos	b2421//b1982//b0161//b1395//b2867//b1264//b3275//b1531//b1532//b4416//b0722//b1593//b2199//b1671//b2704//b2278//b0864//b0156//b3026//b1384//b1589//b4476//b2063//b0367//b3134//b1002//b1901//b4075//b2223//b3864//
FucR-L-fuculose-1-phosphate_pos	b1476//b0040//b1101//b1511//b0342//b2235//b0349//
Fur-Fe2+_neg	b1476//b4705//b3941//b3366//b2675//b4076//b1852//b3667//b1041//b3749//b0841//b0161//b3327//b0204//b2224//b3452//b1679//b0812//b2762//b0596//b1718//b1131//b2195//b4105//b2414//b2583//b1743//b3766//b2488//b4399//b0461//b4094//b2554//b4160//b2487//b2215//b2143//b1882//b1886//b0344//b1654//b4406//b4242//b3392//b0388//b0933//b2756//b2407//b0934//b0178//b1826//b2995//b0062//b0970//b4151//b4119//b1884//b2200//b1612//b3356//b0722//b0594//b1334//b4367//b0570//b3701//b2705//b3604//b1511//b0785//b2308//b3331//b3425//b4104//b1885//b0118//b1597//b2076//b1111//b4197//b2990//b2239//b3077//b3756//b0312//b1007//b0720//b3757//b3772//b2630//b0333//b4193//b0396//b0064//b0338//b4032//b2393//b4074//b3135//b4287//b2800//b2096//b1043//b1002//b0353//b2076//b0874//b2711//b3431//b0595//b0758//b1738//b3408//b3227//b3367//b2838//b0615//b2093//b4075//b3312//b2554//b2818//b4032//b0365//
Fur-Fe2+_pos	b2194//b0039//b3432//b0032//b4122//b3588//b0975//b1590//b4014//b0784//b3221//b2276//b4034//b0622//b3925//b0861//b1210//b3770//b3479//b0598//b0039//b3533//b1245//b1241//b3672//
Fur-Mn2+_neg	b2559//b3221//b2341//b3438//b4401//b4238//b4115//b1245//b3912//b1712//b2280//b2406//b1246//b0726//b0564//b4138//b2476//b3331//b3116//b2674//b0590//b3366//b4177//b4264//b0553//b0903//b3773//b1821//b2818//b3227//b2211//b3540//b0077//b1679//b0043//b4030//b1743//b3276//b1272//b3728//b1988//b1209//b0978//b2708//b3609//b1023//b3908//b0335//b3333//b3863//b0908//b4009//b3321//b3005//b0061//b3392//b2723//b1920//b4266//b3172//b2803//b2211//b4171//b2673//b3457//b4313//b2666//b3127//b0819//b4132//b3753//b2559//b4254//b2148//b2590//b2224//b2572//b0734//b4367//b0814//b3334//b2367//b1970//b4129//b4321//b1885//b4441//b4197//b0429//b3243//b2742//b2309//b3455//b3326//b2601//b3855//b3319//b3166//b2852//b3327//b2204//b0181//b2559//b2146//b0108//b2866//b4209//b2961//b2799//b1321//b4468//b1261//b0296//b1324//b1884//b1398//b1160//b3721//b4431//b3773//b3961//b3829//b1261//b2590//
Fur-Mn2+_pos	b0755//b0205//b0782//b3453//b1212//b2724//b1132//b3615//b2422//b2742//b2996//b0614//b3671//b2278//b2369//b3934//b1024//b1210//b1338//b4079//b3367//b1299//b1591//b2926//b2464//
GlcC-Acetate_neg	b2979//
GlcC-Acetate_pos	b0367//b4004//b2977//b0111//b2996//b1040//
GlcC-Glycolate_neg	b2491//
GlcC-Glycolate_pos	b3320//b3118//b0107//b1241//b0575//b2597//
GlrR-Pasp56_pos	b3543//
IclR-pyruvate_neg	b4030//b2570//b2155//b1517//
IdnR-5-ketogluconate_neg	b4311//b1246//b3751//
IdnR-5-ketogluconate_pos	b0109//b1023//b2716//b2866//b3853//
IdnR-Idonate_neg	b0783//b4010//b2281//
IdnR-Idonate_pos	b2195//b0684//b4310//b2866//b3666//
IlvY-2-acetolactate_neg	b2713//
IlvY-2-acetolactate_pos	b0860//
IlvY-Alfa-acetohydroxybutirate_neg	b0596//
IlvY-Alfa-acetohydroxybutirate_pos	b2148//
IscR-2Fe_neg	b4313//b2560//ilvG_1//b2676//b4310//b3829//b2718//b3567//b0776//b2106//b4468//b4160//b0314//b3509//b3423//b1429//b3273//b3453//b3328//b1324//b1023//b3478//b1902//b0113//b2705//b2309//b1113//b4326//b0979//b4014//
IscR-2Fe_pos	b2096//b3171//b4438//b2365//b3753//b3564//b0754//b2421//b4058//b2195//b2430//
LldR-L-lactate_neg	b1745//b0931//b1826//
LldR-L-lactate_pos	b2551//b3753//b1243//
Lrp-Leucine_neg	b1322//b0378//b0038//b1023//b0595//b2213//b1415//b2705//b2240//b2063//b3416//b1041//b3750//b4355//b4063//b4014//b3166//b0598//b3363//b2631//b2369//b2961//b0995//b3853//b3037//b3326//b0721//b3617//b4669//b2758//b2146//b2720//b2146//b0592//b2722//b3851//b3314//b4417//b1016//b3859//b1430//b2903//b0683//b0340//b0575//b0352//b0679//b2729//b3116//b4702//b4159//b0153//b4139//b4467//b0153//b4101//b0179//b2234//b4122//b0334//b2723//b0124//b2911//b2063//b3365//b3669//b1681//b3707//b2750//b4209//b1301//b3057//b2715//b3828//b1395//
Lrp-Leucine_pos	b0342//b2312//b0764//b2589//b3236//b0429//b2992//b0929//b4177//b3533//b0675//b4169//b3616//b3241//b4167//b0591//b1190//b0335//b0997//b2143//b3608//b3869//b0765//b4384//b0681//b4309//b2309//b0613//b2487//b1023//b3722//b3927//b2802//b3958//b2482//
LsrR_neg	b2557//b0605//b2312//b3357//b1205//b2926//b3265//b3569//b0862//
MalT-ADP-Maltotriose_pos	b1012//b2995//b4016//b2979//b2296//b3722//b0783//b4118//b1011//b0597//
MalT-Maltotriose-ATP_pos	b2306//b4702//b4168//b4315//b1613//b4249//b0754//b2573//b1008//b2675//
MelR-Melibiose_neg	b1006//b1779//b4079//
MelR-Melibiose_pos	b0064//b2009//b3266//
MetJ-S-adenosylmethionine_neg	b2311//b3669//b4416//b4241//b0589//b1207//b3726//b0937//b4168//b4476//b0565//b4267//b0311//b1590//b2673//
MetR-L-homocysteine_neg	b4069//b3727//
MetR-L-homocysteine_pos	b2417//b1263//b4237//b3049//
MhpR-3-DHPP_pos	b3241//b3113//b3275//b0588//b2488//b0517//
MhpR-3HPP_pos	b2107//b3096//b1810//b0765//b4168//b0038//
MntR-Cd2+_neg	b3237//b3608//b1221//b1476//
MntR-Cd2+_pos	b0109//
ModE-MoO42-_neg	b3853//b4069//b4197//b2570//b0111//b3831//b0339//b0594//b1264//b2078//b4124//b3225//b4132//b1704//b0682//
ModE-MoO42-_pos	b1683//b4401//b2614//b2312//b0154//b1680//b1476//b3221//b0585//b0575//b3432//b4073//b4072//b2980//b0181//b1430//b0896//b4209//b2393//b3616//b4040//b1334//b1540//b4702//b0398//b0062//b0061//b0390//b1016//b4177//b2203//
NarL-Phosphorylated_neg	b2239//b2207//b4013//b0184//b2171//b1024//b1301//b3756//b4209//b2423//b0874//b2465//b0384//b2368//b1679//b2424//b4152//b3335//b2096//b3038//b1515//b3567//b4039//b2750//b2591//b1223//b0591//b1512//b0896//b3702//b2310//b1591//b0462//b2719//b2710//b2535//b1814//b1272//b4467//b1024//b4008//b0593//b3132//b2344//b2725//b4699//b0953//b3757//b1671//b2407//b2707//b3164//b1905//b3126//b0585//b0778//b4129//b4381//b3266//b0777//b2841//b0241//b2291//b2697//b2235//b3700//b3748//b0565//b1973//b1886//b4100//b2601//b2661//b0566//b0154//b0383//yegZ//b1717//b4471//b2535//b0184//b1244//b0429//b1298//b4705//b0679//
NarL-Phosphorylated_pos	b1719//b1136//b0894//b3114//b3165//b1613//b1680//b4160//b4450//b4382//b1022//b2913//b1890//b0996//b2573//b2286//b1532//b0428//sroD//b1109//b1501//b0339//b0684//b2286//b1010//b2553//b1209//b2085//b1528//b2804//b2756//b0181//b1671//b4315//b0221//b3601//b2614//b2428//b2570//b3124//b3868//b2750//b3518//b3091//b3725//b3451//
NarP-Phosphorylated_neg	b4309//b2669//b0754//b4321//b0726//b2617//b1587//b1101//b4033//b2364//b4698//b2085//b3359//b0931//b2077//b3748//b4438//b3748//b3721//b3222//b3449//b3171//b0754//b3423//b2716//b3114//b4196//b2912//b3969//b1609//b2614//b4268//b3438//
NarP-Phosphorylated_pos	b2570//b2486//b2310//b1518//b2417//b3274//b2706//b4111//b3241//b3751//b4238//b3666//b3700//b4288//b4323//b3334//b1891//b2068//b3356//b4074//b1209//b3902//b1220//b0619//b1205//b4036//b4401//b4476//b0720//b0758//b4068//b1885//
NhaR-Na+_pos	b2213//b2307//b3451//b1205//b2763//
NikR-Cd2+_neg	b3169//b4292//b1719//b3321//b3276//b4382//
NikR-Co2+_neg	b3903//b2068//b1672//b1260//b4079//b1321//
NikR-Cu2+_neg	b1024//b1010//b1398//b0935//b0107//b2588//
NikR-Ni2+_neg	b2571//b3225//b4316//b3722//b4138//b2705//
NikR-Zn2+_neg	b1796//b0908//b3450//b0063//b3006//b3493//
NrdR-ATP_neg	b3169//b3942//b3771//b4309//b0400//b1208//b4075//b0152//b4097//
NrdR-Zn2+_neg	b2197//b4381//b1987//b2240//b1735//b1241//b2281//b0204//b1245//
NrdR-dATP_neg	b2091//b2406//b3091//b2868//b2802//b1621//b1475//b2755//b0064//
NsrR-2Fe_neg	b0037//b0557//b1391//b3668//b0166//b4019//b0152//b0462//b0378//b2307//b2715//b0894//b0345//b2728//b2750//b0198//b3829//b1528//b2429//b0181//b0765//b2609//b2729//b1247//b3425//b3171//b2916//b4233//b2009//b0167//b3169//b1907//b4133//b1256//b3617//b0903//b1262//b3568//b0349//b3115//b2146//b1040//b3831//b4098//b2368//b4096//b1669//b1265//b0935//b1296//b1734//b3214//b1850//b2661//b3461//b0862//b4267//b3035//b0366//b2078//b1883//b1160//b0330//b1324//b0592//b2215//b0197//b4203//b3276//b1591//b0353//b2149//b3700//
PhoB-Phosphorylated_neg	b3604//b3114//b1227//b2979//b3242//b2529//b4314//b0349//b4451//b0191//b4439//b4072//b3830//
PhoB-Phosphorylated_pos	b3511//b1733//b0150//b4293//b1297//b2630//b2799//b0388//b0192//b0182//b3770//b2223//b3167//b3430//b1260//b3902//b1224//b2579//b3091//b1589//b2666//b4439//b4471//b1593//b3224//b0440//b4187//b1396//b2221//b3437//b1338//b0861//ilvG_2//b2673//b3806//b2421//b3321//b0621//b0785//b0111//b2530//b3610//b3451//b2992//b2482//b0574//b0333//b4193//b2153//b1761//b0351//b0975//b0727//
PhoP-Phosphorylated_neg	b2009//b1160//b3831//b1881//b0037//b3869//b2697//b3278//b2416//b3476//b0440//
PhoP-Phosphorylated_pos	b2282//b0180//b1212//b4201//b3123//b1379//b2551//b0589//b2309//b0873//b1132//b0907//b0623//b0451//b2291//b0184//b2805//b1622//b2840//b0334//b2741//b3961//b3091//b3846//b0337//b3939//b1275//b1207//b3324//b3260//b4118//b0189//b1241//b1920//b3438//b3700//b2500//b1884//b0167//b0346//b2483//b0432//b2530//b3481//b1620//b4670//b3072//b0934//b2392//
PrpR-2-methylcitrate_neg	b3237//
PrpR-2-methylcitrate_pos	b4133//b4098//b0727//b2997//
PurR-Guanine_neg	b1746//b2716//b3544//b3544//b3316//b3568//b4198//b2993//b3530//b0108//b1590//b0570//b2991//b1227//b0782//b0351//b3528//b1132//b3724//b0111//b1528//b2965//b4100//b0450//b3025//b0959//b3441//b1008//b0733//b2943//b3510//b3907//b4059//b3670//
PurR-Hypoxanthine_neg	b1136//b3212//b2308//b4024//b2758//b4293//b3859//b1324//b4072//b4013//b1704//b2570//b1656//b1260//b1393//b2223//b3070//b4030//b1337//b0755//b2205//b4201//b1393//b3541//b3567//b3124//b0440//b4100//b4213//b1009//b3831//b3123//b3133//b3569//
QseB-Phosphorylated_pos	b2705//b4003//b2490//b2223//
RhaR-L-rhamnose_pos	b0167//b2507//
RhaS-L-rhamnose_pos	b2068//b1713//b4068//
RstA-Phosphorylated_neg	b2221//b1009//b3773//b1888//b3231//
RstA-Phosphorylated_pos	b2492//b1127//b1670//b4317//b1501//
SoxR-2Fe_neg	b3165//
SoxR-2Fe_pos	b3134//b3038//b0759//
TorR-Phosphorylated_neg	b1810//
TorR-Phosphorylated_pos	b2710//b0399//b4367//b0574//b3450//b3493//b0113//b2552//b2211//
TrpR-Tryptophan_neg	b1546//b0602//b3569//b1528//b2591//b3481//b0805//b2485//b3428//b0517//b0886//b3115//
TyrR-L-tryptophan_neg	b1263//b0205//b1012//b1039//b0118//b2729//b3830//b0756//b4133//b3533//b0886//b4105//
TyrR-L-tryptophan_pos	b4194//efeU_2//b4471//
TyrR-Phenylalanine_neg	b2280//b1396//b0110//b2416//b0975//b3318//b3036//b4313//b2199//b1299//b2240//b1885//
TyrR-Phenylalanine_pos	b3460//b4439//b4198//
TyrR-Tyrosine_neg	b3460//b0336//b4063//b0820//b1886//b2368//b1684//b3165//b1747//b1517//b3326//b3091//
TyrR-Tyrosine_pos	b1805//b3753//b1337//
UhpA-Phosphorylated_pos	b1297//
XapR-xanthosine_pos	b1042//b4169//
XylR-Xylose_pos	b0755//b1038//b2240//b3274//b0340//b3057//
ZntR-Cd2+_pos	b2756//
ZntR-Hg_pos	b0167//
ZntR-Zn2+_pos	b3908//
ZraR-Phosphorylated_pos	b0722//b0191//b1252//
Zur-Zn2+_neg	b1851//b0754//b2673//b0124//b2977//b4384//
