#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:30 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_effect_bnum.txt
Ada-Methylated_neg	b2313//b3727//
CRP-cAMP_pos	b1889//b0061//b3757//b2492//b3225//b4119//b3852//b0515//phnE_2//b3961//b4203//b1002//b1132//b2372//b3113//b3133//b0040//b3124//b4671//b4326//b4003//b4010//b0440//b0484//b2481//b2483//b3567//b2235//b0595//b2752//b0720//b2697//b0241//b3938//b0973//b0970//b3334//b2284//b3569//b0872//b3610//b0378//b1379//b0125//b1521//b4095//b1920//b4115//b1040//b2661//b3478//b0675//b3806//b0889//b0675//b0678//b1016//b3408//b1706//b2492//b1654//b3326//b2903//b2661//b2742//b4670//b0976//b0517//b3313//b1391//b3321//b3454//b2428//b3907//b1682//b0681//b1189//b3172//b0676//b2591//b0720//b1656//b2415//b4326//b4030//b0819//b3172//b3214//b2029//b0428//b0400//b3394//b2204//b1987//b1492//b2838//b3906//b2530//b2631//b3230//b3276//b4476//b2704//b0343//b4175//b2093//b3077//b4367//b1227//b2709//b4072//b3481//b1182//b3828//b0937//b1715//b1890//b1921//b0873//b2976//b2470//b3127//b1396//b0841//b3207//b1221//b0602//b4400//b1189//b0161//b1613//b4115//b0180//b1212//b3359//b3093//b1719//b4467//b2297//b4242//b4073//b1746//b2029//b1262//b0589//b3452//b3409//b3726//b3223//b3851//b0595//b0683//b0031//b3115//b3756//b1302//b2241//b4254//b2234//b2163//b4173//b0622//b3277//b2943//b2489//b2312//b0776//b0313//b1672//b1641//b3275//b0039//b3363//b3213//b4006//b2962//b1511//b3781//b1733//b2818//b1002//b1817//b2913//b4004//b3091//b0396//b2371//b2630//b1132//b3605//b3418//b3905//b4054//b0564//b2281//b2916//b3414//b2482//b3572//b3617//b2508//b3961//b3904//b2221//b0341//b3781//b2552//b0827//b3701//b2741//b2171//b4095//b1716//b4122//b3511//b3759//b3124//b2236//b2866//b1746//b0729//b3588//b2407//b0721//b2205//b2312//b3231//b0781//b1735//b4197//b2283//b4511//b2313//b0995//b2153//b2730//b1797//b2068//b0064//b4092//b3135//b1617//b3531//b3543//b2491//b0928//b2278//b1299//b3750//b3781//b2156//b0597//b2560//b1888//b0564//b2760//b3005//b1205//b1396//b3207//b1671//b2393//b0273//b4138//b0341//b1734//b2571//b0874//b0336//b2093//b1394//b1002//b0108//b2707//b4174//b1748//b2866//b4322//b4314//b2925//b3726//b4702//b3225//b4036//b3166//b4292//b3721//b2662//b2204//b2421//b4105//b4292//b4383//b4467//b0615//b0776//b1717//b4240//b4035//b3610//b0980//b3509//b1226//b3726//b3123//b2429//b0348//b2741//b3940//b1015//b0107//b2221//b2923//b2464//b4072//b3454//b3902//b3081//b1537//b4015//b4318//b3853//b3260//b1207//phnE_2//b1817//b0583//b3969//b4072//b2600//b2804//b4381//b2078//b1261//b0042//b1904//b0775//b3608//b0583//b4406//b0431//b3367//b3081//b0400//b1324//b3574//b3450//b0583//b3214//b1407//b2063//b3431//ilvG_2//b0782//b2150//b2283//b1717//b0598//b0596//b1112//b1540//b3169//b2152//ilvG_2//b0192//b0351//b3830//b2202//b1548//b3460//b1683//b4009//b0734//b3316//b0774//b0764//b2731//b2417//b3006//b2415//b1011//b2204//b1252//b3666//b4320//b3330//b4317//b3939//b1704//b4290//b4131//b0623//b3870//b3272//b3781//b1671//b2554//b3544//b0557//b4124//b0042//b3118//b2204//b3601//b2205//b2485//b3356//b1131//b1021//b3941//b3319//b4202//b2588//b1379//b1244//b3481//b3123//b4118//b4009//b2608//b1732//b2212//b0757//b4406//b3006//b0975//b3450//b3431//b0202//
ChbR-Monoacetylchitobiose-6P_neg	b4288//b4698//b0178//b1265//b3610//b0781//
ChbR-Monoacetylchitobiose-6P_pos	b1717//b4289//b4037//b0887//b1518//b1379//
CpxR-Phosphorylated_neg	b4313//b3829//b1182//b2212//b3167//b3450//b4016//b3365//b2296//b4071//b0403//b2591//b0125//b2554//b1521//b4168//b0764//b0903//b1593//b3702//b2201//b2589//b2591//b4309//
CpxR-Phosphorylated_pos	b2530//b1922//b1222//b1040//b1616//b1850//b2617//b0863//b2291//b3165//b2155//b4040//b1334//b1882//b0461//b1421//b1260//b2423//b1275//b1671//b3223//b4699//b3273//b1851//b1973//b1002//b2913//b2980//b3451//b4401//b2152//b3057//b2364//b0062//b0945//b2704//b2107//b0620//b4326//b2492//b3617//b1010//b1796//b2211//b3451//
CreB-Phosphorylated_neg	b2804//b3230//b3702//
CreB-Phosphorylated_pos	b2213//b0341//b1732//b1922//b2393//b0979//
CueR-Ag_neg	b3095//b4511//b0571//b0972//b1043//
CueR-Ag_pos	b3565//b1212//
CueR-Cu+_neg	b0557//b2243//b0683//b1982//b0523//
CueR-Cu+_pos	b0339//b0346//
CuerR-Au_neg	b1062//b2146//b3724//b3666//b1040//
CuerR-Au_pos	b4397//b3667//
CusR-Pasp_pos	b3860//b2503//b1684//b0783//b4318//b4111//b3334//b3845//b0585//b3912//b3414//b3925//
CynR-Cyanate_neg	b2804//
CynR-Cyanate_pos	b3366//b1516//b2942//
CysB-N-acetyl-L-serine_neg	b0820//b1883//b0197//b2281//b1892//b4705//b3274//
CysB-N-acetyl-L-serine_pos	b2726//b0721//b2196//b0397//b1246//b1548//b3750//b4669//b2286//b2987//b1902//b4398//b2430//b3758//b1227//b0957//b0619//b3671//b1706//b1514//b0613//b3275//b3092//
CysB-O-acetyl-L-serine_neg	b0368//b1265//b4309//b0036//b1387//b0336//b2422//
CysB-O-acetyl-L-serine_pos	b3481//b1547//b1846//b1654//b4315//b4037//b0040//b1814//b1907//b0565//b3460//b1015//b1616//b2310//b4076//b4293//b2235//b3364//b3214//b3518//b3452//b1515//b4233//b1900//
DcuR-Phosphorylated_pos	b2344//b3035//b3939//b3671//b1747//b0114//b3481//b2287//b4123//
DnaA-ATP_neg	b1396//b0181//b1901//b0621//b3311//b3008//b1275//b1531//b4002//b1744//b0333//
DnaA-ATP_pos	b3479//b0080//b1265//b4035//b1492//b2284//b2392//
DpiA-Pasp_neg	b4288//
DpiA-Pasp_pos	b0874//b0339//b0595//b2799//b4159//b3599//b2722//b3773//b4241//b3025//
DsdC-D-serine_neg	b4059//
DsdC-D-serine_pos	b3243//b4398//
EvgA-Phosphorylated_pos	b1272//b4092//b2151//b2673//b2406//b1515//b4063//b1260//ilvG_1//b3968//b2800//b2818//b3430//b3008//b1884//
FNR-Fe_neg	b0389//b1973//b2096//b4122//b3333//b1476//b3567//b1719//b0400//b3531//b0335//b3846//b1396//b2507//b3123//b4313//b3423//b1521//b3458//b2508//b2758//b1323//b3424//b0572//b2742//b0596//b4007//b1245//b0403//b3437//b4416//b3326//b3171//b1397//b0078//b2980//b4063//b0204//b0784//b4249//b1706//b0153//b0827//b1387//b2799//b1475//b1617//b4076//b3134//b4002//b2107//b4326//b1546//b3531//b3324//b3903//b1015//b2425//b2724//b3117//b4238//b4193//b4290//b2552//b3095//b0862//b3908//b2723//b2232//b4239//b4138//b2372//b0203//b3365//b1252//b4194//b4096//b1883//b0894//b4160//b2464//b1818//b3480//b3531//b2490//b3240//b0378//b1256//b2307//b3927//b2617//b1211//b3756//b0108//b3272//b0451//b4010//b0728//b3008//b1260//b3115//b2152//b0998//b0675//b0311//b2469//b4318//b0585//b4030//b1227//b3366//b3542//b1679//b0344//b0350//b4202//b1732//b0339//b2570//b3008//
FNR-Fe_pos	b2499//b1588//b3333//b2572//b2281//b4290//b3057//b0429//b1922//b2215//b1210//b1501//b1516//b2703//b2927//b3037//b1982//b1499//b2393//b2430//b4125//b1744//b0398//b1590//b1881//b1513//b0605//b1621//b2708//b4063//b1654//b4099//b2417//b2483//b2923//b4168//b4196//b0591//b3604//b1846//b2297//b4187//b1256//b2092//b3926//b4010//b3025//b1016//b1744//b4392//b3478//b2344//b3531//b0429//b3458//b0553//b1043//b4567//b2711//b3959//b0733//b4000//b2503//b0334//b4131//b3481//b0431//b0311//b4105//b3574//b1246//b2068//b0734//b0783//b2997//b0995//b2661//b3432//b4105//b3449//b1301//b3170//b1886//b3324//b4637//b4324//b0390//b0399//b4034//b2093//b3565//b2707//b3869//b2804//b2095//b3480//b0887//b0622//b2207//b4097//b3416//b1907//b3831//b3721//b2763//b0156//b1335//b4124//b3476//b0334//b2063//b3135//b3528//b1338//b0352//b2276//b3404//b0889//b0727//b4399//b4133//b3476//b2231//b1062//b1189//b3316//b3853//b3329//b3123//b2764//b2415//b3569//b3942//b3125//b3169//b1970//b1301//b2417//b0755//b3326//b2296//b3749//b2009//b3417//b3408//b0201//b3723//b0451//b0570//b0314//b4321//b2757//b0784//b4438//b3170//b3321//b0107//b2486//b4399//b0872//b3403//b3364//b2752//b3531//b2291//b2423//b0777//b2559//b4468//b4032//b0178//b0113//b4125//b0411//b3169//b0463//b0726//b1706//b2491//b1987//b3169//b0998//b4139//b2364//b2980//b2937//b1010//b0591//b2927//b2741//b4070//b0613//b0152//b2976//ilvG_1//b0384//b3368//b3093//b2529//b0198//b2609//b3324//
FhlA-Formate_pos	b0729//b0972//b0977//b4249//b3314//b2722//b3830//b0589//b3530//b3316//b2310//b1010//b0515//b0953//b0814//b1670//b1015//b0342//b1225//b0168//b2584//b3709//b2096//b4326//b2717//b2406//b3212//b1261//b3493//b2106//
FucR-L-fuculose-1-phosphate_pos	b2147//b1020//b3430//b3404//b3574//b3752//b1744//
Fur-Fe2+_neg	b1113//b0886//b1223//b0062//b1010//b3478//b2201//b2990//b1392//b3429//b0179//b1798//b0677//b1920//b2482//b0460//b2911//b0190//b0774//b1130//b2942//b1712//b3243//b0617//b1430//b2759//b0566//b4392//b1798//b0523//b2307//b2213//b3828//b3669//b3312//b1655//b1540//b0775//b3213//b2703//b3413//b0462//b2488//b1987//b1037//b0221//b3132//b2600//b3968//b3968//b0775//b3426//b4006//b3437//b3114//b3449//b3240//b3368//b2373//b1780//b0036//b3070//b2840//b0595//b0189//b2630//b0908//b2414//b2202//b0106//b1297//b0112//b1007//b2927//b3961//b3429//b2198//b4159//b1797//b3542//b2801//b2868//b0613//b2903//b0976//b2235//b2963//b4669//b0894//b0151//b0388//b0606//b4194//b3854//b2757//b1002//b3479//b4309//b2415//b3781//b1393//b0616//b0064//b1851//b1211//b1212//b2029//b4129//b3903//b0935//b1389//b2571//b4431//b4249//b1302//b1009//b0179//b1396//b1272//b1673//b3611//b3123//b3567//b4018//
Fur-Fe2+_pos	b1129//b3167//b4268//b3266//b3169//b2213//b4106//b0597//b2557//b3773//b0330//b0574//b0764//b1263//b0575//b4592//b1621//b0111//b3116//b2407//b1537//b3225//b0676//b4096//b0812//
Fur-Mn2+_neg	b3902//b1276//b3769//b2799//b2503//b4320//b4101//b3721//b4438//b1591//b2703//b2283//b1474//b1548//b1826//b2997//b1745//b3318//b3368//b2754//b0153//b2309//b0721//b4139//b3328//b3161//b3095//b2553//b1335//b2232//b3752//b2724//b3428//b4172//b0595//b2206//b3425//b0150//b2800//b4311//b3317//b2235//b3394//b3117//b2573//b3609//b2923//b2490//b4010//b1497//b3766//b1024//b3518//b3417//b2841//b2916//b3413//b1190//b3437//b3461//b0451//b1858//b1211//b1796//b3325//b0125//b0585//b0998//b2156//b2077//b4019//b4193//b4266//b0776//b2661//b2600//b1338//b0462//b1713//b2631//b2149//b2231//b2095//b2752//b1039//b2085//b4567//b3759//b3231//b1421//b4154//b3405//b4292//b4320//b4033//b4030//b4099//b0980//b4268//b1261//b0346//b1858//b1612//b1973//b2282//b4096//b2068//b0678//b1208//b1850//b0077//b1379//b0908//b1590//b4400//b3508//b4035//b0785//b3416//b2239//b1482//b2927//b4399//b0202//
Fur-Mn2+_pos	b2239//b4320//b2498//b4169//b1796//b2923//b4105//b2371//b1101//b3610//b1609//b2194//b4670//b4242//b3667//b3169//b3927//b0820//b2091//b2551//b2287//b2344//b3480//b0596//b4599//
GlcC-Acetate_neg	b0565//
GlcC-Acetate_pos	b1225//b0109//b4392//b2705//b0330//b1718//
GlcC-Glycolate_neg	b0191//
GlcC-Glycolate_pos	b4037//b4416//b2962//b3134//b1882//b3275//
GlrR-Pasp56_pos	b1006//
IclR-pyruvate_neg	b3617//b0755//b3851//b4324//
IdnR-5-ketogluconate_neg	b1881//b3212//b4153//
IdnR-5-ketogluconate_pos	b2601//b0432//b0352//b3037//b4355//
IdnR-Idonate_neg	b1207//b1272//b1385//
IdnR-Idonate_pos	b4125//b2150//b0330//b1531//b3939//
IlvY-2-acetolactate_neg	b0396//
IlvY-2-acetolactate_pos	b4291//
IlvY-Alfa-acetohydroxybutirate_neg	b1744//
IlvY-Alfa-acetohydroxybutirate_pos	b2156//
IscR-2Fe_neg	b0383//b0755//b1852//b0557//b4036//b3167//b1300//b3912//b4058//b0113//b0681//b4039//b1301//b4104//b0602//b1276//b3758//b1852//b4072//b1390//b0336//b2661//b4095//b0367//b1227//b2483//b0241//b3214//b1287//b2731//
IscR-2Fe_pos	b4175//b1905//b1982//b0179//b2107//b1039//b2486//b2764//b3025//b3329//b0976//
LldR-L-lactate_neg	b2580//b4187//b0339//
LldR-L-lactate_pos	b2470//b1396//b0161//
Lrp-Leucine_neg	b1656//b0615//b1859//b3610//b0586//b0077//b4079//b2756//b3429//b4376//b0785//b0343//b3542//b3404//b0451//b2614//b3424//b2476//b3008//b2068//b2151//b1131//b2559//b2712//b0945//b2997//b3939//b1679//b1609//b1733//b0889//b4309//b2171//b3481//b1540//b4309//b4154//b4233//b0996//b3756//b2559//b4202//b3616//b4326//b4670//b2994//b0754//b2758//b3441//b0980//b1594//b1656//b4193//b2557//b2430//b1594//b1613//b2497//b2240//b0203//b1593//b2975//b1493//b2671//b0035//b1818//b1039//b0180//b0908//b0970//b2508//b2721//b4431//b3437//b3437//
Lrp-Leucine_pos	b1745//b0819//b3242//b3404//b4174//b2151//b3852//b0430//b2508//b0397//b2964//b3727//b3610//b2727//b3321//b2085//b3616//b3753//b3321//b3518//b2713//b2498//b4670//b1263//b4069//b4032//b1738//b0972//b3564//b0729//b4309//b3356//b1247//b0755//b3540//
LsrR_neg	b3722//b1023//b0972//b0063//b2429//b2096//b1389//b0602//b0240//
MalT-ADP-Maltotriose_pos	b2093//b2281//b3571//b0336//b4006//b4168//b0895//b0207//b1744//b2509//
MalT-Maltotriose-ATP_pos	b0403//b0895//b4289//b1301//b0077//b3533//b3457//b0221//b1474//b4125//
MelR-Melibiose_neg	b3478//b0553//b1021//
MelR-Melibiose_pos	b4009//b2079//b2528//
MetJ-S-adenosylmethionine_neg	b1535//b0106//b4416//b2203//b1658//b2074//b2725//b2591//b1745//b4467//b1023//b3432//b3701//b0972//b0894//
MetR-L-homocysteine_neg	b1189//b0430//
MetR-L-homocysteine_pos	b4153//b0979//b3274//b2997//
MhpR-3-DHPP_pos	b2344//b2489//b0383//b2201//b2469//b3057//
MhpR-3HPP_pos	b0973//b4669//b1858//b2236//b3070//b3749//
MntR-Cd2+_neg	b2370//b1021//b0886//b3961//
MntR-Cd2+_pos	b4460//
ModE-MoO42-_neg	b0152//b4069//b1395//b0273//b2063//b1617//b3277//b0463//b2554//b0039//b0935//b3231//b4322//b1011//b1247//
ModE-MoO42-_pos	b2728//phnE_2//b0118//b2838//b3457//b0684//b1670//b4288//b1009//b1498//b0724//b0377//b0116//b3319//b2147//b2201//b4705//b2009//b0399//b2163//b3911//b1516//b2557//b2079//b4033//b0585//b3851//b1656//b1672//b3230//b3908//
NarL-Phosphorylated_neg	b2155//b0622//b2508//b2660//b2207//b4287//b0978//b3114//b1616//b3453//b1475//b4015//b1530//b1656//b0894//b3225//b2364//b3311//b1222//b1714//b3458//b0207//b4392//b0574//b4313//b1010//b1160//b4079//b4323//b3969//b4209//b0064//b3728//b2092//b1684//b3394//b3588//b0177//b0333//b1622//b2607//b1160//b2278//b0123//b4197//b1501//b1011//b3851//b0929//b2712//b2417//b2977//b3237//b1024//b3320//b4171//b2630//b1322//b2146//b3481//b3026//b2277//b0995//b1225//b3781//b2203//b0929//b1220//b0333//b1396//b2509//b2741//b1519//b2085//b2373//b1733//b2937//b2723//b1390//b4397//b1612//b1922//b2724//b0623//b2424//b0351//
NarL-Phosphorylated_pos	b3828//b3756//b2206//b1736//b0156//b4698//b4381//b0205//b2310//b4062//b0440//b3426//b1500//b3541//b2235//b3600//b1714//b3773//b3243//b3853//b0565//b3864//b4118//b0880//b4318//b3668//b2281//b2571//b3166//b2560//b3461//b0614//b0970//b4637//b3533//b4013//b4319//b3410//b0904//b0515//b0161//b3125//b1988//b0189//b1889//b0863//
NarP-Phosphorylated_neg	b2584//b2464//b0682//b1301//b4397//b4079//b2231//b2212//b2927//b3480//b3960//b0517//b3213//b0873//b3008//b2674//b2488//b3437//b2372//b1621//b2093//b0903//b1037//b2728//b1260//b0240//b2583//b2483//b2092//b3477//b3230//b3908//b3608//
NarP-Phosphorylated_pos	b1275//b3314//b3667//b3113//b3724//b3278//b2963//b3425//b0935//b0330//b4416//b0618//b3057//b3728//b2416//b0896//b0314//b4187//b3395//b2987//b3671//b2709//b1499//b2708//b4035//b3870//b1902//b2282//b3907//b2465//b2464//b4118//
NhaR-Na+_pos	b3124//b2416//b1540//b3530//b4120//
NikR-Cd2+_neg	b0166//b3926//b3771//b1022//b1336//b1530//
NikR-Co2+_neg	b2710//b3828//b2393//b2483//b3907//yegZ//
NikR-Cu2+_neg	b2422//b0974//b1621//b2074//b4111//b3708//
NikR-Ni2+_neg	b1706//b0757//b1062//b4202//b0377//b4115//
NikR-Zn2+_neg	b3236//b1594//b1810//b0330//b2673//b2591//
NrdR-ATP_neg	b4265//b4399//b0874//b1211//b2234//b0592//b3317//b0814//b1597//
NrdR-Zn2+_neg	b1127//b1589//b1535//b4175//b1009//b3449//b4093//b3221//b3569//
NrdR-dATP_neg	b2416//b2752//b4100//b3481//b3906//b0874//b3617//b1609//b3272//
NsrR-2Fe_neg	b2965//b2722//b3167//b2374//b2726//b1127//b3968//b0181//b1109//b2763//b1901//b0775//b1796//b0616//b0936//b2742//b1680//b4314//b0783//b3748//b0723//b4115//b2723//b4237//b0061//b3394//b1323//b4239//b1857//b2206//b4705//b4238//b2208//b0365//b2764//b1921//b4062//b3168//b1715//b3588//b2965//b1276//b0516//b1024//b0565//b1704//b3672//b3224//b4313//b4129//b2675//b3476//b2231//b1388//b0592//b4070//b3165//b0783//b3567//b4168//b3540//b4392//b2406//b3772//b0593//b1190//b3225//b2926//b3114//b1805//b0776//ilvG_1//b0895//
PhoB-Phosphorylated_neg	b1679//b3528//b3237//b4033//b4131//b3666//b2707//b3328//b3829//b4311//b2631//b0596//b2232//
PhoB-Phosphorylated_pos	b2904//b2727//b2589//b1706//b0953//b0312//b0331//b0189//b2029//b1498//b3230//b3941//b2993//b3077//b4073//b0591//b1299//b4123//b4069//b1704//b4129//b2240//b0683//b2703//b3359//b3870//b1890//b4264//b0874//b0192//b4426//b2281//b1654//b1222//b1532//b1717//b2535//b4195//b4035//b1102//b1492//b3429//b1010//b2425//b2994//b4242//b3265//b1973//b2609//b1296//b1797//b2344//b3903//
PhoP-Phosphorylated_neg	b2659//b3477//b0078//b4187//b3608//b0764//b2171//efeU_2//b0037//b1735//b0311//
PhoP-Phosphorylated_pos	b0586//b2107//b2106//b1746//b0759//b2201//b3408//b1891//b2994//b2990//b0403//b2724//b2365//b0622//b1276//b3567//b1597//b2107//b3531//b2763//b1890//b1922//b0347//b0523//b0339//b1324//b4019//b4067//b2707//b0403//b0384//b4669//b1022//b4059//b4013//b0587//b1513//b3748//b2597//b2923//b0887//b3569//b1102//b3316//b1613//b2367//b1611//b1127//b3970//
PrpR-2-methylcitrate_neg	b0621//
PrpR-2-methylcitrate_pos	b0756//b2529//b2344//b1680//
PurR-Guanine_neg	b2371//b0347//b2240//b2063//b1023//b1012//b0676//b2078//b0896//b1852//b4471//b2285//b0168//b1748//b1658//b3275//b3569//b1298//b3540//b1712//b2312//b2554//b2763//b3927//b3334//b1011//b0618//b3225//b3569//b3331//b1006//b3417//b2529//b2726//
PurR-Hypoxanthine_neg	b0774//b0411//b2943//b3092//b2580//b4009//b1901//b2143//b2963//b0979//b1821//b3725//b0765//b3222//b2706//b2905//b3748//b1062//b1265//b4238//b4397//b0201//b2485//b3828//b0593//b3721//b2307//b2764//b4010//b3332//b1746//b0441//b3941//b4698//
QseB-Phosphorylated_pos	b2727//b4129//b3912//b1611//
RhaR-L-rhamnose_pos	b3414//b2912//
RhaS-L-rhamnose_pos	b0197//b2704//b2282//
RstA-Phosphorylated_neg	b0959//b0383//b4467//b3610//b0335//
RstA-Phosphorylated_pos	b0598//b0037//b1113//b1256//b3766//
SoxR-2Fe_neg	b4293//
SoxR-2Fe_pos	b1679//b2702//b2803//
TorR-Phosphorylated_neg	b4024//
TorR-Phosphorylated_pos	b3356//b3610//b4069//b2992//b3359//b2712//b4009//b3316//b4071//
TrpR-Tryptophan_neg	b1102//b0959//b3532//b1683//b1973//b4698//b0812//b1920//b1385//b3531//b0573//b0564//
TyrR-L-tryptophan_neg	b3437//b0929//b1387//b0683//b0154//b4314//b4241//b0383//b2741//b1670//b3532//b0874//
TyrR-L-tryptophan_pos	phnE_2//b2911//b0727//
TyrR-Phenylalanine_neg	b0589//b2957//b0889//b0571//b2507//b0979//b1498//b1321//b3725//b2207//b2074//b1011//
TyrR-Phenylalanine_pos	b1591//b2239//b0557//
TyrR-Tyrosine_neg	b1246//b3969//b0383//b0397//b3708//b3410//b2202//b4264//b2368//b4171//b1223//b2608//
TyrR-Tyrosine_pos	b1388//b2676//b1241//
UhpA-Phosphorylated_pos	b1531//
XapR-xanthosine_pos	b1761//b2942//
XylR-Xylose_pos	b0873//b2755//b0061//b1609//b0331//b1263//
ZntR-Cd2+_pos	b0615//
ZntR-Hg_pos	b3335//
ZntR-Zn2+_pos	b4034//
ZraR-Phosphorylated_pos	b4106//b3753//b0241//
Zur-Zn2+_neg	b3221//b0861//b1622//b0152//b4167//b2283//
