#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:30 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_effect_bnum.txt
Ada-Methylated_neg	b3688//b3426//
CRP-cAMP_pos	b2573//b2198//b0428//b3566//b2706//b3749//b3451//b0348//b0311//b0397//b3667//b1654//b1190//b3477//b3311//b1041//b4106//b0765//b3903//b0378//b3544//b3751//b1621//b2208//b1620//b4034//b3511//b0184//b1212//b4106//b3170//b1797//b2163//b3127//b1590//b0819//b4019//b1904//b3008//b1127//b0063//b0623//b2406//b1617//b2673//b3870//b1387//b3134//b0388//b4240//b2673//b3609//b1022//b2392//b3452//b4175//b2476//b3223//ilvG_2//b3077//b2630//b1519//b2148//b1973//b4399//b1738//b1264//b0151//b4104//b4324//b4072//b4039//b4265//b4016//b2697//b1521//b3164//b0430//b2712//b1016//b2155//b2913//b4097//b4152//b0191//b1109//b3870//b1407//b3617//b3428//b1241//b3479//b1733//b2371//b1036//b1012//b3610//b4431//b2559//b3700//b0338//b1810//b0623//b0805//b0586//b0724//b4599//b1395//b0061//b1006//b3261//b1512//b0078//b1220//b0403//b2078//b4268//b3670//b2498//b3450//b4040//b1039//b4002//b2423//b3864//b3237//b2365//b2149//b2852//b3721//b2754//b0757//b3544//b1681//b2199//b2804//b2591//b0733//b4119//b3958//b0678//b4438//b2630//b0571//b2867//b0367//b0953//b0035//b0977//b1300//b0597//b0997//b1392//b2674//b2609//b4058//b0189//b0197//b4239//b0240//b2312//b0112//b1298//b1713//b1036//b3772//b3222//b0572//b1062//b3907//b0460//b3904//b1036//b2674//b2728//b0334//b0367//b2422//b3455//b2365//b1672//b3316//b0727//b2500//b4071//b4316//b3432//b3408//b2927//b3167//b4159//b1475//b1987//b3671//b0566//b1336//b4288//b3025//b3092//b2485//b0887//b0221//b3771//b1521//b1500//b0959//b4468//b0615//b1656//b4015//b1818//b2710//b4151//b4122//b4131//b1262//b0189//b3756//b2414//b1684//b0894//b1904//b1334//b3329//b3599//b2705//b1042//b1719//b4417//b3460//b2195//b3904//b4383//b4106//b3114//b0619//b4196//b4099//b4062//b4268//b0338//b1385//b3868//b4007//b1392//b1672//b0778//b1805//b1748//b3477//b3167//b3603//b1704//b4265//b0756//b3603//b3095//b0389//b3588//b2757//b4592//b1160//b2283//b1970//b3830//b0933//b3410//b0553//b2730//b4008//b0976//b3769//b3363//b4030//b4468//b0734//b2211//b2239//b0729//b0683//b0334//b3416//b2482//b2762//b1681//b3669//b3530//b0775//b3038//b4124//b1641//b4019//b1744//b4310//b0996//b1397//b3132//b0583//b2279//b3453//b0150//b4239//b3164//b2375//b3214//b4511//b3274//b0161//b3846//b4397//b1796//b2573//b4198//b1039//b4238//b1109//b2608//b1136//b2993//b0353//b4506//b3509//b0191//b3134//b0180//b2758//b1818//b4169//b0619//b3321//b2489//b2608//b1907//b2964//b2614//b1391//b2905//b4290//b1921//b0463//b2222//b2416//b0978//b0432//b3769//b2499//b3118//b3424//b2669//b1023//b2697//b3278//b3095//b0182//b2840//b0378//b1608//b1221//b1429//b4265//b0166//b0778//b4030//b3605//b3543//b2763//b0198//b0403//b4172//b4213//b3243//b1589//b2803//b0619//b0928//b0598//b4324//b4399//b4288//b4062//b3907//b1421//b2149//b3854//b2727//b3417//b4254//b3318//b3453//b3569//b2095//b4318//b4169//b3366//b0123//b2498//b4467//b2709//b1609//b3274//b3461//b2469//b4195//b4187//b0205//b2713//b0896//b0441//b2961//b1210//b0108//b2366//b1322//b3454//b1241//b0345//b3960//b0997//b0166//b1112//b1301//b2243//b4062//b1902//b2417//b0191//b3441//b2366//b3413//
ChbR-Monoacetylchitobiose-6P_neg	b3667//b0782//b2096//b0615//b2429//b0109//
ChbR-Monoacetylchitobiose-6P_pos	b0614//b0377//b1881//b3460//b3335//b2614//
CpxR-Phosphorylated_neg	b3588//b3510//b3961//b3701//b0588//b1810//b2728//b3958//b0903//b2990//b2281//b0044//b4384//b3969//b0403//b4174//b2096//b4036//b2205//b4292//b0615//b0273//b2368//b2484//
CpxR-Phosphorylated_pos	b4034//b3333//b0350//b3454//b1656//b3869//b4168//b3864//b3727//b4072//b1641//b2560//b3530//b3126//b3509//b0880//b0862//b1111//b3230//b1111//b4705//b0724//b4018//b0734//b4069//b0814//b3231//b3167//b0398//b1905//b0390//b0062//b0431//b3829//b4118//b3395//b0429//b4319//b1735//b1244//b2211//b0190//b1379//b3666//b1797//
CreB-Phosphorylated_neg	b3049//b2282//b2283//
CreB-Phosphorylated_pos	b1810//b2281//b1016//b3038//b2719//b3541//
CueR-Ag_neg	b0397//b3961//b2993//b3274//b3425//
CueR-Ag_pos	b2422//b3608//
CueR-Cu+_neg	b1745//b3688//b0031//b0111//b3331//
CueR-Cu+_pos	b2485//b0411//
CuerR-Au_neg	b3005//b1656//b3335//b2742//b0681//
CuerR-Au_pos	b4068//b4397//
CusR-Pasp_pos	b3394//b0061//b0396//b2719//b4073//b3480//b4079//b4104//b1743//b2488//b2063//b4426//
CynR-Cyanate_neg	b1796//
CynR-Cyanate_pos	b0683//b2508//b4102//
CysB-N-acetyl-L-serine_neg	b3393//b0461//b4039//b3773//b0595//b1263//b2674//
CysB-N-acetyl-L-serine_pos	b2492//b4323//b2414//b1597//b4355//b3403//b2530//b2392//b2754//b4118//b3321//b2927//b1336//b4198//b3541//b1038//b4036//b3357//b3393//b2742//b2078//b2222//b0953//
CysB-O-acetyl-L-serine_neg	b0841//b1892//b1010//b3572//b2937//b1256//b2421//
CysB-O-acetyl-L-serine_pos	b0827//b1022//b2366//b2666//b0350//b2750//b4291//b2370//b1421//b2990//b1111//b4293//b4238//b1394//b3366//b2149//b0314//b1796//b3126//b1892//b1901//b4073//b1395//b1905//
DcuR-Phosphorylated_pos	b2507//b2375//b3325//b2912//b3493//b2200//b4133//b4154//b4067//
DnaA-ATP_neg	b2231//b2297//b4567//b3723//b3166//b2923//b1227//b1275//b1851//b4249//b2660//
DnaA-ATP_pos	b0154//b1780//b2716//b0589//b2712//b3773//b2200//
DpiA-Pasp_neg	b4240//
DpiA-Pasp_pos	b1492//b2485//b1904//b0484//b3093//b1516//b3133//b4068//b2106//b0365//
DsdC-D-serine_neg	b3709//
DsdC-D-serine_pos	b1517//b0720//
EvgA-Phosphorylated_pos	b3828//b1892//b1846//b3368//b2726//b1245//b2662//b2497//b4471//b1859//b4138//b3540//b0589//b3864//b4094//
FNR-Fe_neg	b4319//b1227//b2600//b3413//b1655//b3511//b0042//b3478//b3542//b3366//b0605//b0758//b3725//b1684//b2490//b2991//b1039//b1761//b4003//ilvG_1//b4152//b1009//b0351//b1589//b2481//b3453//b0977//b3394//b0515//b1511//b4266//b2552//b0618//b3934//b2804//b2528//b0933//b3430//b0594//b0874//b2666//b2465//b3415//b2674//b0041//b0166//b2469//b1338//b3430//b2296//b2424//b0973//b0199//b0182//b2215//b3771//b3603//b1805//b4139//b2741//b2992//b3266//b0183//b2215//b4249//b0557//b4037//b0077//b0399//b2606//b3222//b1475//b0383//b2702//b3903//b2711//b4016//b1884//b1712//b2800//b1324//b1622//b2942//b0675//b0064//b1821//b0861//b3409//b1736//b2979//b4441//b2503//b3828//b1190//b0034//b3481//b3604//b2551//b2975//b2374//b2617//b2719//b3275//b3071//b0953//b0484//b2710//b4194//b1062//b1276//b1920//b0118//b1498//b0605//b1492//b3318//b2674//b0683//b0383//b0150//
FNR-Fe_pos	b1517//b1656//b1038//b0349//b4417//b3324//b4376//b1389//b2724//b1547//b3603//b1796//b2364//b3431//b0063//b2706//b1516//b3225//b0311//b0044//b0041//b1810//b1819//b2630//efeU_2//b1531//b2631//b2926//b1112//b3449//b2964//b0484//b1021//b4324//b1299//b0038//b0812//b0204//b1211//b3392//b1611//b2868//b0564//b2720//b4138//b3771//b3266//b0205//b2287//b1611//b3564//b3116//b3701//b0273//b2414//b3831//b1016//b4013//b0827//b0461//b4705//b2423//b2867//b4324//b0154//b1020//b1015//b4354//b4095//b4154//b0039//b3166//b2552//b3906//b4392//b0240//b0908//b3905//b3126//b4171//b2838//b2852//b0398//b0934//b3860//b3509//b1735//b4398//b0152//b0205//b4265//b4233//b3509//b0044//b4119//b3728//b1101//b4698//b3724//b4132//b3413//b2580//b3528//b2560//b1208//b2580//b4367//b4174//b2488//b2912//b3356//b3912//b3477//b0383//b0061//b2196//b1272//b0778//b1016//b2717//b4106//b1396//b0557//b4241//b3608//b3276//b2096//b2276//b0583//b2660//b0428//b3161//b2371//b1287//b3276//b2528//b3971//b3403//b2938//b3509//b4131//b3036//b1609//b3123//b2234//b0191//b1024//b3725//b0451//ilvG_1//b2509//b0111//b0904//b2990//b2760//b3671//b2661//b1779//b1241//b0125//b4467//b3603//b3868//b3450//b1850//b3616//b2529//b2286//b1040//b4139//b0118//b1421//b0676//b1537//b3568//b3903//b4104//b0873//b4203//b2074//b2392//b3225//b3456//b3493//b1260//b1621//b4068//b2507//b3479//b3616//b3750//b3124//b2372//b2719//b3567//b4097//b3243//b2704//b3728//b1781//b3863//b4097//
FhlA-Formate_pos	b1109//b0734//b3728//b3451//b3227//b4070//b0590//b1858//b4159//b0826//b1743//b2530//b4079//b3118//b3724//b0039//b0728//b2503//b2171//b2279//b2607//b4040//b2991//b0622//b2212//b0619//b4004//b3025//b3957//b0198//
FucR-L-fuculose-1-phosphate_pos	b0970//b2838//b2481//b0972//b0178//b2290//b0378//
Fur-Fe2+_neg	b2912//b2287//b4511//b4072//b4177//b1262//b0620//b2992//b1287//b4382//b0564//b2729//b2676//b1392//b3394//b3851//b0064//b0959//b4030//b4067//b3852//b3902//b4324//b2367//b1210//b2913//b1475//b2372//b0168//b2222//b1718//b2465//b3172//b1476//b3278//b1616//b1387//b3166//b2212//b2617//b0167//b1476//b4173//b3722//b2500//b1244//b3025//b0313//b2092//b4671//b3829//b2552//b3327//b4072//b1299//b0038//b2211//b1136//b2704//b1622//b1256//b1390//b1814//b0400//b1272//b0936//b4152//b2278//b0619//b0113//b4096//b1904//b1211//b2751//b2662//b0872//b0349//b1885//b1761//b0344//b4291//b0463//b3409//b2804//b4032//b0553//b2370//b1112//b0759//b4322//b3166//b4400//b1921//b3749//b2666//b1743//b3830//b0676//b1131//b2240//b1022//b1885//b2715//b1208//b0197//b2913//b1851//b2580//b2425//b0575//b0675//b2213//b2732//b0384//b2285//b3005//b0724//b1540//b0430//b1892//b2708//b3868//b0044//b2725//
Fur-Fe2+_pos	b2306//b2199//b0874//b0123//b1421//b0110//b3319//b0553//b2703//b1021//b2727//b0241//b3113//b2075//b2509//b0038//b0033//b4070//b2942//b4070//b2094//b3057//b3313//b3574//b0273//
Fur-Mn2+_neg	b1674//b0814//b3212//b4095//b1132//b4106//b0827//b2476//b3600//b0336//b0928//b2866//b2428//b2993//b3969//b3668//b4131//b1272//b2096//b0384//b3702//b3750//b1298//b3456//b1540//b2995//b2155//b2306//b0598//b0221//b0908//b3970//b0592//b0957//b1247//b3709//b3230//b3727//b2964//b2663//b2205//b2194//b1716//b3939//b3458//b3076//b2905//b2705//b3724//b0889//b2212//b0341//b0204//b3609//b3333//b0975//b3072//b3429//b3845//b2852//b0776//b0334//b1323//b3863//b3615//b0184//b1797//b3037//b4111//b2464//b2369//b0077//b4197//b0778//b2150//b1613//b1851//b1261//b4401//b3771//b1042//b1817//b2707//b2756//b4098//b1656//b1733//b3476//b4476//b3541//b1430//b2805//b3049//b3429//b3531//b3366//b0970//b3326//b1714//b1023//b2573//b2197//b3363//b2866//b2149//b0896//b4392//b4431//b3860//b3237//b4030//b3925//b0976//b1109//b1821//b3927//b3616//b4451//b4193//b2706//b3772//sroD//b4450//b3906//
Fur-Mn2+_pos	b4004//b3667//b1299//b1407//b3669//b1857//b3430//b2422//b3327//b3324//b2710//b4426//b3863//b2196//b1302//b2243//b1817//b1043//b2282//b3831//b3724//b1890//b2372//b3565//b2942//
GlcC-Acetate_neg	b4129//
GlcC-Acetate_pos	b4671//b2560//b0192//b1299//b3169//b2200//
GlcC-Glycolate_neg	b2310//
GlcC-Glycolate_pos	b0396//b3266//b1890//efeU_2//b1384//b1476//
GlrR-Pasp56_pos	b0115//
IclR-pyruvate_neg	b1261//b1022//b0397//b3426//
IdnR-5-ketogluconate_neg	b1719//b3970//b1321//
IdnR-5-ketogluconate_pos	b4039//b1805//b2916//b3415//b1474//
IdnR-Idonate_neg	b2911//b0202//b4671//
IdnR-Idonate_pos	b2313//b0681//b2234//b2961//b0777//
IlvY-2-acetolactate_neg	b0033//
IlvY-2-acetolactate_pos	b1211//
IlvY-Alfa-acetohydroxybutirate_neg	b3770//
IlvY-Alfa-acetohydroxybutirate_pos	b2802//
IscR-2Fe_neg	b2801//b3321//b0031//b1851//b0207//b1819//b2199//b1241//b3828//b1591//b1390//b0517//b1719//b3135//b0781//b3701//b3728//b4032//b0080//b4383//b3324//b2236//b0864//b1379//b2231//b4197//b2147//b0180//b3666//b1706//
IscR-2Fe_pos	b4036//b3134//b3864//b0061//b0682//yegZ//b1384//b4036//b1528//b4265//b1620//
LldR-L-lactate_neg	b4096//b0517//b4099//
LldR-L-lactate_pos	b4326//b0344//b2630//
Lrp-Leucine_neg	b4005//b3321//b2572//b0451//b0585//b3588//b0929//b2369//b2490//b4417//b4194//b2366//b0895//b3410//b3769//b3236//b2609//b1042//b1209//b3134//b1717//b1540//b0756//b1683//b2708//b3260//b2281//b1611//b1535//b0758//b1982//b3092//b2742//b3227//b0337//b2156//b2801//b1264//b1501//b0587//b0575//b4095//b3750//b4201//b0755//b1516//b1384//b3221//b3438//b1501//b2499//b1617//b3278//b3667//b1275//b3321//b3135//b1492//b4699//b2365//b2106//b2342//b0781//b2762//b1889//b3960//b2143//b1888//b4290//b1782//b4240//b3365//b3480//b4314//b1597//
Lrp-Leucine_pos	b0202//b0903//b1716//b2671//b0734//b1796//b4506//b2729//b3118//b2148//b3416//b1615//b1887//b3478//b2481//b3095//b4124//b1207//b1907//b2673//b2195//b0617//b1532//b0339//b3169//b1335//b0429//b0974//b2286//b2373//b2287//b2528//b0945//b1024//b3356//
LsrR_neg	b4101//b4400//b2509//b2208//sroD//b2281//b4400//b4324//b1779//
MalT-ADP-Maltotriose_pos	b3758//b3449//b3037//b4170//b3458//b4195//b2713//b3118//b4152//b3410//
MalT-Maltotriose-ATP_pos	b3356//b3766//b1429//b3855//b1535//b2573//b2284//b3668//b1892//b2630//
MelR-Melibiose_neg	b2284//b0183//b3313//
MelR-Melibiose_pos	b3431//b1039//b0204//
MetJ-S-adenosylmethionine_neg	b4160//b4106//b2755//b1546//b1062//b0330//b0936//b2838//b3438//b1887//b3758//b0594//b4079//b0598//b1396//
MetR-L-homocysteine_neg	b4063//b3571//
MetR-L-homocysteine_pos	b0168//b3911//b2553//b0778//
MhpR-3-DHPP_pos	b0397//b4313//b3006//b1617//b1220//b1247//
MhpR-3HPP_pos	b4511//b2374//b1779//b1062//b0827//b3853//
MntR-Cd2+_neg	b2752//b4151//b2278//b0782//
MntR-Cd2+_pos	b0428//
ModE-MoO42-_neg	b4201//b2535//b2243//b1617//b0819//b2762//b1022//b2371//b1920//b1132//b0043//b1516//b3829//b2804//b3224//
ModE-MoO42-_pos	b0758//b0037//b0605//b1622//b4076//b2756//b0936//b3008//b1007//b3070//b4450//b1530//b0366//b4124//b1244//b3724//b3236//b4241//b1621//b0903//b3363//b3564//b4355//b3452//b4102//b3543//b3425//b0777//b2486//b3616//b4311//
NarL-Phosphorylated_neg	b3114//b2801//b3615//b4203//b0776//b4322//b1041//b3908//b3927//b0396//b1016//b1396//b4168//b4019//b0350//b4233//b4198//b3076//b4120//b0874//b2725//b2666//b2573//b0812//b3864//b1500//b2366//b1260//b2705//b2156//b0204//b4195//b4102//b2993//b0676//b4068//b3544//b3667//b3006//b1814//b2198//b2530//b3415//b1617//b2483//ilvG_2//b2721//b4355//b0168//b1389//b2155//b4013//b3617//b1010//b1298//b4152//b2913//b2365//b2484//b4072//b3781//b2674//b0619//b3431//b2369//b0108//b1112//b2311//b1530//b2344//b2841//b2805//b0755//b1385//b2284//b3124//b0677//b2800//b3528//b1655//b1920//b0061//b2490//b2282//b2903//b4315//
NarL-Phosphorylated_pos	b0996//sroD//b3569//b2852//b1683//b2009//b2151//b0191//b4502//b0182//b2240//b4015//b1706//b3927//b2991//b4000//b2241//b3451//b3727//b3430//b4115//b2497//b1850//b0933//b0889//b0874//b3330//b1379//b2464//b0777//b3026//b1715//b2224//b1615//b3324//b0619//b3904//b3727//b3081//b0311//b3564//b1819//b2465//b0109//b4093//b1516//
NarP-Phosphorylated_neg	b1654//b1715//b3319//b3608//b3320//b2312//b2309//b3405//b1474//b1226//b3758//b0976//b0154//b0314//b3266//b2557//b4201//b3367//b0763//b1641//b4000//b1241//b2243//b3458//b4319//b2231//b2199//b3604//b1023//b4319//b4006//b0614//b0161//
NarP-Phosphorylated_pos	b3940//b0166//b0064//b2659//b3331//b0727//b4669//b0681//b3958//b3599//b4074//b1681//b4669//b2306//b3616//b0352//b1611//b3394//b2508//b2279//b1681//b0203//b4118//b3722//b0333//b1681//b1334//b1826//b3417//b3005//b4287//b1022//
NhaR-Na+_pos	b4406//b3870//b0151//b0343//b4460//
NikR-Cd2+_neg	b3481//b3540//b2976//b1265//b3261//b3423//
NikR-Co2+_neg	b3357//b4292//b2283//b0199//b3544//b0031//
NikR-Cu2+_neg	b3329//b4599//b0296//b4416//b2208//b1209//
NikR-Ni2+_neg	b3940//b0873//b0042//b2243//b0116//b3327//
NikR-Zn2+_neg	b1223//b1223//b3748//b1521//b4194//b2242//
NrdR-ATP_neg	b3230//b0591//b0349//b2965//b0681//b4289//b4007//b1476//b1287//
NrdR-Zn2+_neg	b3758//b2484//b2415//b1881//b0896//b2867//b2094//b3531//b2297//
NrdR-dATP_neg	b2484//b2196//b0860//b3242//b0151//b0152//b3829//b4123//b2425//
NsrR-2Fe_neg	b2296//b0313//b0861//b2718//b4637//b4197//b2818//b3702//b1211//b0191//b0180//b2206//b1131//b0957//b3564//b2572//b3759//b3171//b0339//b3328//b2741//b3772//b0347//b1112//b0903//b4151//b4417//b4111//b0345//b0570//b0677//b1208//b3859//b3278//b2484//b1590//b0619//b1617//b0564//b0970//b3940//b4004//b0189//b4197//b3708//b3236//b1497//b0352//b0597//b2286//b1617//b3906//b3394//b1859//b4102//b2093//b4019//b0889//b3756//b3261//b1735//b2195//b2802//b2965//b2276//b0043//b0774//b3363//b1262//b0724//b3311//b3431//b0181//
PhoB-Phosphorylated_neg	b2943//b3912//b3458//b4242//b0973//b3393//b4014//b4094//b1160//b2631//b4320//b0820//b2732//
PhoB-Phosphorylated_pos	b4036//b3509//b4068//b3452//b2530//b2373//b1245//b1852//b1421//b1501//b3457//b2990//b2486//b0111//b0935//b0345//b0894//b1112//b4059//b2309//b3326//b0031//b4291//b0109//b1535//b1810//b0314//b2280//b4670//b1858//b0935//b0077//b4032//b1385//b0336//b4320//b1670//b3057//b3770//b3230//b4092//b2288//b2606//b0123//b0150//b1224//b0590//b3957//b1521//b0682//b0784//b0623//b0979//
PhoP-Phosphorylated_neg	b0605//b2221//b2278//b2371//b2799//b1882//b1517//b4172//b1189//b1641//b2710//
PhoP-Phosphorylated_pos	b4242//b2913//b4034//b1683//b3092//b0621//b2079//b3926//b3781//b3423//b2482//b0784//b1220//b0111//b1826//b1901//b1012//b4381//b1521//b3161//b3748//b3132//b3846//b0180//b2938//b3456//b3225//b2697//b2666//b4293//b1492//b2980//b3615//b4058//b2961//b4267//b0616//b4381//b3168//b3437//b1907//b3766//b1498//b2991//b3672//b3773//b3726//b2601//b0037//
PrpR-2-methylcitrate_neg	b1588//
PrpR-2-methylcitrate_pos	b2152//b4293//b1593//b0296//
PurR-Guanine_neg	b3722//b2153//b0995//b4076//b3667//b3072//b0583//b0192//b3070//b0151//b4323//b1717//b3460//b2799//b1334//b2608//b2589//b3588//b2469//b2075//b4122//b3076//b3668//b0617//b4319//b2486//b4670//b1388//b4152//b1397//b0397//b1921//b3425//b2241//
PurR-Hypoxanthine_neg	b1718//b2277//b0594//b2296//b2804//b2805//b1211//b3469//b3366//b0043//b0522//b0313//b1704//b4062//b4152//b0034//b0367//b0593//b1882//b2212//b0043//b4399//b3364//b4426//b4098//b2965//b4287//b3766//b2557//b1514//b3425//b4070//b1243//b1265//
QseB-Phosphorylated_pos	b1474//b2583//b3118//b3903//
RhaR-L-rhamnose_pos	b3611//b4159//
RhaS-L-rhamnose_pos	b1743//b4187//b1517//
RstA-Phosphorylated_neg	b3330//b2916//b3367//b2310//b0125//
RstA-Phosphorylated_pos	b2963//b0204//b4323//b4321//b2481//
SoxR-2Fe_neg	b4406//
SoxR-2Fe_pos	b4198//b0862//b0976//
TorR-Phosphorylated_neg	b2711//
TorR-Phosphorylated_pos	b4416//b2805//b2805//b1904//b4406//b2911//b2215//b0330//b0617//
TrpR-Tryptophan_neg	b2800//b1498//b2281//b1743//b3666//b0820//b3168//b3588//b2661//b1334//b2800//b2107//
TyrR-L-tryptophan_neg	b3416//b4401//b1973//b2729//b2607//b4460//b1263//b1109//b4074//b2286//b3750//b3432//
TyrR-L-tryptophan_pos	b3707//b0886//b1111//
TyrR-Phenylalanine_neg	b3423//b0161//b1430//b3430//b3213//b0041//b4133//b1512//b0202//b2208//b2991//b2992//
TyrR-Phenylalanine_pos	b3477//b3070//b1735//
TyrR-Tyrosine_neg	b1020//b3081//b3096//b4123//b2674//b3224//b3700//b2712//b1130//b1622//b2712//b2661//
TyrR-Tyrosine_pos	b4233//b3603//b0348//
UhpA-Phosphorylated_pos	b2716//
XapR-xanthosine_pos	b1850//b1798//
XylR-Xylose_pos	b3169//b2375//b0396//b2491//b1261//b0116//
ZntR-Cd2+_pos	b0345//
ZntR-Hg_pos	b0998//
ZntR-Zn2+_pos	b1797//
ZraR-Phosphorylated_pos	b0368//b0936//b2697//
Zur-Zn2+_neg	b1670//b2755//b3456//b3133//b1298//b0197//
