#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:17 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/all_tus_bnum_uniq.txt
C0067	b4080//
appY	b0441//
apt	b1147//
aqpZ	b3700//
araBAD	b1738//b0959//b0028//
araC	b0969//
araE	b3896//
araE-ygeA	b1407//b0554//
araFGH	b0866//b2917//b0780//
araJ	b2911//
arcA	b1665//
arcB	b4060//
arcZ	b1075//
arfA	b1407//
argA	b2918//
argCBH	b1075//b1802//b0489//
argD	b3637//
argE	b3002//
argF	yedN_2//
argG	b2632//
argI	b3910//
argO	b4378//
argP	b2150//
argQ	b3293//
argR	b0860//
argS	b0163//
argT-hisJQMP	b1956//b0869//b2910//b4117//b0966//
argU	b2878//
argW	b0456//
argX-hisR-leuT-proM	b0134//b1919//b1259//b4482//
ariR	b2742//
arnBCADTEF	b4073//b2121//b2344//b4537//b0857//b3107//b4353//
aroF-tyrA	b0040//b1566//
aroG	b3911//
aroH	b4241//
aroKB-damX-dam-rpe-gph-trpS	b1102//b3143//b3003//b2244//b2534//b1521//b1400//
aroL-yaiA-aroM	b3820//b2238//b2257//
aroP	b0747//
arpA	b3143//
arpB_1B_2	b3923//b1447//
arrS	b4043//
arsRBC	b4072//b4362//b2537//
artJ	b1118//
artPIQM	b2193//b1871//b0175//b4365//
ascB	b2744//
ascFB	b3855//b3757//
ascG	b3378//
asd	b1920//
aslA	b0560//
aslB	insX//
asmA	b0212//
asnA	b3326//
asnB	b2481//
asnC	b1729//
asnC-mioC	b3829//b2708//
asnC-mioC-mnmG	b0316//b4121//b1319//
asnS	b1910//
asnT	b0175//
asnU	b2215//
asnV	b1574//
asnW	b2766//
aspA	b0713//
aspA-dcuA	b2839//b2073//
aspC	b1491//
aspS	b0935//
aspT	b0863//
aspU	b0982//
aspV	b2925//
asr	b0647//
astCADBE	b4147//b1907//b2404//b4113//b4609//
atl	b1046//
atoDAEB	b2513//b1552//b0247//b3564//
atoSC	b1150//b1811//
atpBEFHAGDC	b0238//b1486//b1118//b4153//b1814//b2522//b1541//b3897//
atpIBEFHAGDC	b4136//b1901//b3621//b0140//b4075//b4300//b3571//b3255//b1744//
avtA	b0959//
azoR	b2260//
azuC	b1932//
bacA	b4258//
baeSR	b1940//b0531//
bamA	b4064//
bamA-skp-lpxD-fabZ-lpxAB-rnhB-dnaE	b2841//b0175//b0212//b3995//b0747//b2720//b2174//ydbA_1//
bamB-der	b4020//b1927//
bamC	b0642//
bamD	b0087//
bamE	b1194//
barA	b4003//
basRS	b3662//b0113//
bax	b3666//
bcp	b4442//
bcr	b4523//
bcsABZC	b0411//b0842//b1606//b3055//
bcsBZ	b3709//b0794//
bcsEFG	b3640//b3838//b0207//
bcsQ	b2368//
bdcA	b1176//
bdcR	b4176//
bdm-sra	b1891//b3449//
bepA-yfgD	b4714//b3559//
betIBA	b2707//b1037//b1429//
betT	b0007//
bfd-bfr	b0137//b1978//
bglA	b2791//
bglG	b0052//
bglGFB	b1724//b0415//b2867//
bglH-yieLK	b3429//b1210//b1448//
bglX	b2210//
bhsA	b4227//
bioA	b1156//
bioBFCD	b3172//b3162//b2652//b3144//
bioH	b2616//
bipA	b1977//
bisC	b0755//
blc	b2540//
blr	b4301//
bluF	b1314//
bluR	b1444//
bolA	b2919//
borD	b0146//
brnQ-proY	b0477//b2273//
bsmA	b3046//
bssR	b2251//
bssS	b3823//
btuB-murI	b3735//b4224//
btuCED	b2401//b4382//b1688//
cadA	b2195//
cadBA	b3884//b4042//
cadC	b3057//
caiCDE	b4155//b3413//b0436//
caiF	b1554//
caiTABCDE	b3679//b3201//b1421//b2769//b0191//b4468//
can	b3276//
carAB	b1668//b3713//
carB	b3958//
cas2	b3105//
cas3	b2791//
casABCDE12	b1280//b1141//b1083//b4260//b2094//b1363//b2979//
casDE12	b3078//b4554//b3884//b2397//
cbl	b2279//
cbpAM	b4288//b0451//
cbrA	b0046//
cbrB	b0006//
cbrBC	b0770//b2718//
cbrC	b2473//
ccmABCDEFGH	b1201//b1320//b0281//b0704//b2320//b0814//b3484//b0856//
cdaR	b3366//
cdd	b0330//
cdgI	b4107//
cdh	b1755//
cdsA	b0072//
cecR-ybhGFSR	b4166//b3555//b1076//b2602//b1146//
cedA	b2593//
cfa	b1504//
chaA	b4163//
chaBC	b0621//b2131//
chaC	b2743//
chbBCARFG	b0525//b2427//b2517//b2434//b4370//b1805//
chiA	b3189//
chiP-ybfN	b0849//b4374//
chiX	b2801//
cho	b3697//
chpSB	b1388//b3724//
cirA	b0687//
citCDEFXG	b1754//b4425//b0906//b3264//b0720//b3774//
citT	b4670//
clcA	b4551//
clcB	b0466//
clpA	b0704//
clpB	b3288//
clpPX	b1833//b2811//
clpS	b1950//
clpX-lon	b2264//b3353//
clsA-yciU	b1314//b4506//
clsC	b3668//
cmk-rpsA	b4359//b0883//
cmoM-mukFEB	b3724//b2862//b3532//yrhC//
cmtBA-yggPFDC	b3020//b3292//b3797//b4085//b4324//b2917//
cnu	b3463//
coaA	b2415//
coaE-zapD-yacG	b0471//b1216//b3857//
cobUST	b3134//b1046//b1232//
codBA	b3530//b0856//
cof	b2271//
comR	b0159//
copA	b2304//
corA	b0901//
cpdB	b0214//
cpxPQ	b4585//b3085//
cpxRA	b2872//b3157//
cra	b3326//
crcB	b3092//
creABC	b1434//b0739//b1392//
creABCD	b0531//b1466//b3433//prfH//
creD	b4067//
crfC-yjcZ	b3639//b2510//
crl	b1718//
crp	b0190//
crr	b1639//
csdAE	b2383//b2881//
csgBAC	b1850//b4308//b4059//
csgC	b2272//
csgDEFG	b3852//b3124//b1805//b1454//
csiD-lhgO-gabDTP	insAB-5//b3625//b4371//b1223//b2547//
csiE	b1337//
csiR	b1086//
cspA	b2917//
cspB	b3371//
cspD	b2781//
cspE	b3304//
cspF	b0961//
cspG	b0896//
cspH	b1776//
cspI	b4128//
csrA	b3204//
csrB	b0037//
csrC	b2806//
csrD	b1452//
cstA	b2722//
cueO	b1680//
cueR	b4413//
curA	b0970//
cusCFBA	b3785//b4463//b1335//b3075//
cusRS	b3978//b1748//
cutA	icdC//
cvpA-purF-ubiX	b3322//b2061//b0736//
cvrA	b4083//
cyaA	b3215//
cyaR	b2641//
cyaY	b0320//
cybB	b2220//
cybC	b3918//
cycA	b3312//
cydAB	b1178//b1122//
cydDC	b4023//b3591//
cydX-ybgE	rhmD//b4443//
cynR	b4348//
cynTS	b2457//b4550//
cynTSX	b4093//b3103//b0726//
cyoABCDE	b1990//b2161//b1263//b3488//b3718//
cysB	b2153//
cysDNC	b0858//b0336//b0288//
cysE	b3739//
cysG	b1393//
cysH	b1309//
cysJIH	b1344//b0149//b3545//
cysK	b0736//
cysPUWAM	b0149//b2995//b4007//b4616//b1776//
cysQ	b0038//
cysS	b0447//
cysZ	b2566//
cytR	b4515//
dacA	b4537//
dacB	b4193//
dacC	b2558//
dacD	b3451//
dadAX	b1743//b3925//
dam-rpe-gph-trpS	b0889//b0251//b0800//b1758//
damX-dam-rpe-gph-trpS	b4410//b2564//b3651//b3378//b1917//
dapA-bamC	b1645//b3586//
dapB	b0960//
dapD	b0094//
dapE-ypfN	b3026//b0847//
dauA	b1383//
dcd	b2097//
dcm-vsr	b2326//b2095//
dcp	b1877//
dcrB	b3910//
dctA	b1853//
dcuA	b4279//
dcuB-fumB	b2166//b4370//
dcuC	b1930//
dcuD	b2622//
dcuR	b3207//
dcuSR	b0295//b2372//
dcyD-tcyLN	b4143//b1902//b0055//
ddlA	b1884//
ddpXABCDF	b3499//b0179//b4506//b3080//b2069//b0341//
deaD	b4172//
decR	b4105//
def-fmt	b1348//b4133//
degP	ykfJ//
degQ	b2589//
degQS	b2904//b0375//
degS	b0278//
deoABD	b3673//b3723//b4401//
deoBD	b1268//b3098//
deoCABD	b0255//b0158//b2056//b0028//
deoR	b0969//
dfp	b3114//
dgcC	b2176//
dgcE	b4134//
dgcF	b0397//
dgcJ	b1224//
dgcM	b0853//
dgcP	b3289//
dgcQ	b0549//
dgcT	b0901//
dgcZ	b1782//
dgkA	b1178//
dgoRKADT	b1078//b0288//b2775//b0520//b3682//
dgt	b2968//
dhaKLM	b1153//b1207//b1501//
dhaM	b1635//
dhaR	b3795//
diaA	b1858//
dicA	b1285//
dicB-ydfDE-insD-intQ	b3773//b0231//b1579//molR_1//b2032//
dicC-ydfXW	b0905//b2372//b1715//
dicF	C0465//
dinB-yafNOP	b2449//b2923//b4274//b3332//
dinD	b0061//
dinG	b2379//
dinI	b2213//
dinJ-yafQ	b1897//b2207//
dinQ	b3255//
djlA	b1543//
dkgA	b2224//
dkgB	b3607//
dksA-gluQ	b3788//b2750//
dld	ynfP//
dmlA	b2422//
dmlR	b1293//
dmsABC	b1775//b0240//b0696//
dnaAN-recF	b0341//b2006//b1902//
dnaB	b4565//
dnaK-tpke11-dnaJ	b0813//b1467//b0102//
dnaN-recF	b4691//b0857//
dnaQ	b0824//
dnaTC	b0196//b1389//
dnaTC-yjjA	b0653//b3414//b3202//
dnaX	b3897//
dosCP	b0783//b3402//
dpiBA	b2494//b4434//
dppABCDF	b3190//b0930//b4369//b3207//b0043//
dps	b1360//
dsbA	b0339//
dsbB	b3090//
dsbC	b3985//
dsbC-recJ-prfB	b2068//b2785//b4188//
dsbD-yjdC	b1531//b3395//
dsbG	b4274//
dsdA	b0066//
dsdC	b2081//
dsdXA	b3765//b2255//
dsrA	sroG//
dsrB	b3358//
dtpA	b3104//
dtpB	b2288//
dtpC	b2992//
dtpD	b0340//
dusA	b0837//
dusB-fis	b3130//b3606//
dusC	b3169//
dut-slmA	b3748//b2468//
dxr	b4547//
eaeH-insEF-1E-1F-1	b3617//b1013//b1524//b4603//
eamA	b2660//
eamB	b3862//
ebgAC	b4311//b0621//
ebgR	b1987//
ecnAB	b2669//b1321//
ecnB	b2829//
eco	b4072//
ecpA	eaeH//
ecpBCDE	b3930//b0238//b1538//b2404//
ecpR	b2285//
eda	b0490//
edd-eda	b1181//b0259//
efeOB	b4311//b1231//
efeU_1U_2	b4357//b2324//
efp	b3409//
elaA	b4186//
elaB	b2599//
elaD	b3558//
elbB-mtgA	b1473//b0782//
elfA	b1680//
elfDCG-ycbUVF	b2446//b3812//b1983//b1331//insAB-6//b3836//
elyC	b0422//
emrD	b2859//
emrE	b3393//
emrKY	b2213//b1521//
emtA	b3778//
endA	b2758//
eno	b4541//
entCEBAH	b3199//b2870//b2948//b2860//b3204//
entH	b1681//
entS	b3496//
envR	b2467//
envY-ompT	b3487//b2925//
epd-pgk	b0037//b0396//
epd-pgk-fbaA	b0271//b0020//b1673//
epmA	b3811//
epmB	b1679//
eptA	b1330//
eptB	b2390//
eptC	b1520//
erpA	b1199//
esrE	b1517//
essD-rrrD-rzpD	b2374//b1562//b4698//
essQ-ydfR-rrrQ-rzpQ	b2927//b0945//b0023//b3409//
ettA	b2939//
eutBCLKR	b1390//b0570//b1667//b1791//b0088//
eutHA	b1445//b2641//
eutNEJG	b0775//b2802//b4078//b0004//
eutSPQTDM	b4148//b1564//b4526//b1216//ygaQ//b0427//
evgAS	b3856//b1332//
exbBD	b0194//b0660//
exbD	b3459//
exuR	b1560//
exuT	b0368//
fabA	b0665//
fabB	b0388//
fabDG-acpP	b0383//b3325//b1100//
fabF	b1582//
fabG-acpP	b4504//b1042//
fabHDG	b3788//b0914//b2393//
fabI	b2788//
fabR-yijD	b2878//b1787//
fabZ	b4237//
fadBA	b2762//b4040//
fadD-sroD	b2681//b3006//
fadE	b0769//
fadH	b2619//
fadIJ	b1415//b0846//
fadL	b3377//
fadM	b0377//
fadR	b2897//
fbaB	b0875//
fbp	b1912//
fdhD	b3198//
fdhF	b1286//
fdnGHI	ymdE//b1528//b0604//
fdoGHI-fdhE	b0790//b0170//b1778//b2248//
fdrA-ylbEF-ybcF	b4007//b2761//b0689//b2232//
feaB	b0018//
feaR	b0739//
fecABCDE	b3757//b1900//b0616//b1604//b0264//
fecIR	b2310//b4128//
feoABC	b0534//b3107//b3990//
feoC	b4114//
fepA-entD	b0482//b4376//
fepB	b2077//
fepDGC	b4218//b4261//b2937//
fes-ybdZ-entF-fepE	b2603//tpke70//b2730//b4292//
fetAB	b0918//b0037//
ffh	b2014//
ffs	b3145//
fhuACDB	b3698//b0967//b2271//b2916//
fhuE	b0267//
fhuF	b3566//
ficA-fic-pabA	b0754//b1491//b0595//
fieF	b2979//
fimAICDFGH	b3441//b2557//b2490//b0920//b2895//b1149//b0117//
fimB	b2093//
fimE	b0069//
fimZ	b0998//
fiu	b2459//
fixABCX	b3093//b0305//b3131//b0049//
fklB	b1995//
fkpA	b2439//
fldA-uof-fur	b4277//b2415//b3071//
fldB	b0251//
flgAMN	b0046//b1056//b1630//
flgBCDEFGHIJ	b2626//b4186//b3678//C0362//b1145//b2110//b1297//b2906//b1320//
flgKL	b4057//b1288//
flgMN	b2143//b1638//
flhBAE	b3402//b1877//b2709//
flhDC	b0077//b1246//
fliAZ-tcyJ	b2472//b2297//b1946//
fliC	b3992//
fliDST	b2935//b1838//b3829//
fliE	b0747//
fliFGHIJK	b3615//b3784//b0393//b1293//b1604//b2400//
fliLMNOPQR	b3295//b3209//b2096//b2225//b4435//b4533//b3235//
flk	b4065//
flu	b1982//
flxA	b0749//
fnr	b1174//
fnrS	b4183//
focA-pflB	b1293//b3469//
folA	b2580//
folB	b0953//
folC-dedD	b0163//b0151//
folD-ybcJ	b3671//b3827//
folE-yeiB	b3611//b0778//
folP-glmM	b0182//b2814//
folX-yfcH	b0421//b4438//
fpr	b0796//
frc	b3121//
frdABCD	b1162//b2875//b0638//gadF//
fre	b2928//
frlABCDR	b2514//b0392//b2028//b2560//b4158//
frmRAB	b0843//b2397//b4671//
frr	b2687//
frsA	b3556//
fruBKA	b2501//b1450//b0238//
frvABXR	b1645//b4310//b3514//b3359//
frwCB	b2059//b2856//
frwD	b1486//
fryBC-ypdFE-fryA	b0872//b0727//b0136//b4016//b3019//
fsaA	b3300//
fsr	eaeH//
ftnA	b2104//
ftnB	b1713//
ftp	b1845//
ftsAZ	b0436//b1135//
ftsB	b0339//
ftsK	b1645//
ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC	b3137//b4325//b2870//b2069//efeU_2//b3099//b1150//b3313//b2825//b0206//b1188//b3499//b2840//b1298//
ftsP	b3740//
ftsQ	b1093//
ftsQAZ	b3725//b2916//sroD//
ftsYEX	b2984//b0340//b1658//
ftsZ	b3786//
fucAO	b0470//b1232//
fucPIKUR	b0801//sroC//b1736//b3693//b1621//
fucR	b0436//
fumA	b2064//
fumAC	b0872//yjiV//
fumB	b3862//
fumC	b1572//
fur	b0049//
fusA-tufA	b1174//b2327//
fxsA	b2619//
gabDTP	b2905//b3069//b0071//
gadAX	b1184//b1369//
gadBC	b0810//b3348//
gadC	b2591//
gadEF	b2456//b3484//
gadEF-mdtEF	b1105//b3706//b0978//b3521//
gadW	b0493//
gadX	b1911//
gadXW	b1189//b0304//
gadY	b3545//
galE	b0700//
galET	b0152//b1989//
galETK	b2204//b4304//b1257//
galETKM	b4484//b1822//b0815//b3144//
galF	b2120//
galK	b3727//
galP	b3797//
galR	b0327//
galS	b2680//
galU	b1774//
gapA	b2186//
gapA-yeaD	b0371//b3081//
gapC_1C_2	b3908//b0387//
garD	insCD-1//
garPLRK-rnpB	b3612//b2401//b2879//b0707//b3327//
gatR_1	b2526//
gatR_2	b2383//
gatYZABCD	b0476//b1222//b2460//b1290//b4064//b2951//
gatZABCD	b1464//b2940//b4124//b3459//b1378//
gcd	b1877//
gcl-hyi-glxR-ybbW-allB-ybbY-glxK	b3584//b3723//b3960//b4423//b2904//b4165//b1542//
gcvA	b0491//
gcvB	b2930//
gcvP	b0982//
gcvR	b1758//
gcvTHP	b1144//b1369//b4504//
gdhA	ykiB//
gfcA	b0168//
gfcBCD	b3606//b1345//b3798//
gfcE-etp-etk	b3077//b0506//b3186//
ggt	b1619//
ghoST	b1893//yjhW//
ghrA	b3018//
ghrB	b3129//
ghxP	b4481//
glcBA	b1184//b2909//
glcC	b2906//
glcDEFGBA	b3418//b3167//b2466//b4555//b3008//b3418//
glf-wbbH	b0545//b3388//
glgAP	b1586//b3252//
glgBXCAP	b3804//ysdC//b1109//b3401//b3223//
glgCAP	b1863//b1060//b1567//
glgS	ycgH_1//
glk	b0567//
glmUS	b2560//b0502//
glmY	b2923//
glmZ	b1855//
glnA	b1378//
glnALG	b0469//b2395//b1696//
glnB	b3349//
glnD	b1729//
glnHPQ	b3356//phnE_2//b3380//
glnK-amtB	b3586//b2120//
glnLG	b0568//b3358//
glnQ	b2308//
glnS	b0254//
glnW-metU-glnVX	b4143//b3199//b2416//b2647//
gloA	b0319//
gloB	b0581//
glpABC	b2151//b2699//b2209//
glpD	b0047//
glpEGR	b1333//b1863//b1969//
glpFKX	b0145//b0029//b3984//
glpGR	b4416//b2325//
glpR	b0170//
glpTQ	b1539//b0506//
glrK	b1710//
glrR	b3983//
glrR-glnB	b2637//b2006//
gltA	b3223//
gltBDF	b3212//b3734//b0913//
gltI-sroC-gltJKL	b0699//b3776//b3456//b0430//b2010//
gltP	b2394//
gltS	b1083//
gltX	b2073//
glvCBG-ysdC	b1218//b1784//b0410//b0914//
glxK	b2631//
glyA	b1659//
glyQS	b0827//b2507//
glyU	b3406//
glyVXY	b1731//b0963//b1409//
glyW-cysT-leuZ-3'ETS<sup><i>leuZ</i></sup>	b0158//b1216//b1749//b0833//
gmhB	b3822//
gmk	b4188//
gnd	b0550//
gnsB	b2440//
gntK	b3897//
gntKU	b3963//b4131//
gntP	b3179//
gntR	b2493//
gntRKU	b1594//b2524//b3583//
gntT	b1356//
gntU	b2389//
gntX-nfuA	b0381//b2810//
gor	b0287//
gpmA	b0896//
gpmM-envC-yibQ	b1285//b0430//b0225//
gpp	b0459//
gpr	b0807//
gpt	b4311//
grcA	b4480//
greA	b3787//
greB	b1147//
groL	b0747//
groSL	b1717//b4189//
grpE	b3128//
grxA	b3002//
grxB	b2618//
grxC	b0841//
grxD	b3473//
gshA	b2682//
gsk	b0439//
gspAB	b1402//b4481//
gspCDEFGHIJKLMO	b4358//b1062//b0195//b1882//b3869//b2473//b3154//b3960//b4379//b1702//b3608//b4417//
gss	b2570//
gstA	b1272//
gstB	b2081//
guaBA	b1601//b1951//
guaC	b0112//
gudPXD	b0095//b1574//b1901//
gyrA	b2668//
gyrB	b1708//
hcaEFCBD	b2778//b2467//b2546//b1896//b1902//
hcaR	b3736//
hcaT	b3889//
hchA	b1704//
hcp-hcr	b4042//b3949//
hda	b3067//
hdeAB-yhiD	b4270//b2652//b4390//
hdeD	b1500//
hdfR	b0055//
hdhA	b0801//
helD	b0956//
hemA	b4595//
hemA-prfA-prmC	b0011//b3917//b3455//
hemB	b4007//
hemCDXY	b3019//b3180//b3960//b3304//
hemF	b4115//
hemH	b0939//
hemL	b3612//
hemN	b2382//
hflD-purB	b0429//b1284//
hfq-hflXKC	b0575//b0872//b3097//b4526//
hicAB	b4624//b1012//
higBA	b2813//b1444//
hinT-ycfL-lpoB-thiK-nagZ-ycfP	b1400//b2333//b2546//b0987//b1962//b0981//
hipBA	b2538//b2867//
hisBHAFI	b0473//b1210//b3231//b0107//b3231//
hisJQMP	b4205//b1079//b0059//b4188//
hisL	b1230//
hisLGDCBHAFI	b0502//b2072//b1660//b0648//b0827//b2049//b2566//b1647//b4351//
hisS	b1915//
hlyE	b0111//
hmp	b0209//
hns	b0046//
hofMNOP	yhiS_1//b1434//b1945//b0676//
hofQ	b4292//
hokA	b1842//
hokB	b1555//
hokD	b0077//
hokE	b0011//
holC	b0010//
holC-valS	b3460//b0512//
holD-rimI-yjjG	b1681//b4484//b0361//
holE	b3758//
hpt	b3416//
hrpA	b3582//
hrpB	b1772//
hscBA-fdx-iscX	yifN//b1575//b3569//b1835//
hscC	b3023//
hsdMS	b2628//b1191//
hsdRMS	b2077//b4290//b3892//
hslJ	b4071//
hslO	b1050//
hslRO	b1197//b4043//
hslVU	b1579//b2068//
hspQ	b1624//
htgA	b3819//
htpG	b1872//
htpX	b1683//
htrL	b0387//
hupA	b2272//
hupB	b1767//
hyaABCDEF	b0097//b2143//b4216//b1217//b2275//b2600//
hybOABCDEFG	b3281//b1408//b3684//b3140//b1579//b2172//b0201//b0512//
hycABCDEFGHI	b2164//b2148//b2632//b0823//b3831//b4526//b1631//b0997//b4714//
hydN-hypF	b3798//b0803//
hyfABCDEFGHIJR-focB	b1002//b0616//b1673//b2992//b1593//b1091//b1842//b2356//b4305//b4306//b0881//b1072//
hypABCDE	b1615//b1202//b4544//b2534//b3773//
hypABCDE-fhlA	b0722//b0071//b3969//b3600//b3964//b1607//
hypBCDE	b1057//b2259//b4402//b2005//
hypBCDE-fhlA	b1812//b2645//b1263//b3731//gpr//
hypF	b0301//
hypT	b2097//
hyuA	b0433//
iaaA-gsiABCD	b1214//b4124//b2824//b1415//b3079//
iap	b1191//
ibaG	b2624//
ibaG-murA	b1670//b1515//
ibpAB	b3573//b2226//
ibpB	b2111//
icd	b1457//
icdC	b3666//
iclR	b1383//
idi	b2535//
idnDOTR	b2136//b4108//b1746//b2284//
idnK	b3033//
idnR	b4272//
ihfA	b2769//
ihfB	b2591//
ileS-lspA-fkpB-ispH	b0611//b0358//b2896//b0427//
ileX	b4624//
ileY	b3496//
ilvA	b4177//
ilvC	b3741//
ilvEDA	b0578//b0706//b4017//
ilvIH	b2232//b3820//
ilvL	b2309//
ilvLXG_1G_2MEDA	b1026//b2051//b2462//b1176//selU//b2326//b0651//b2957//
ilvY	b2107//
inaA	b1441//
infA	b3079//
infC	b3165//
infC-rpmI-rplT	yncK_2//b0460//b3729//
insA-1AB-1B-1	b3101//b3301//b0386//
insA-2AB-2B-2-afuBC	b0068//b0584//b3308//b3752//b2929//
insA-3AB-3B-3	b0899//b2042//b1680//
insA-4AB-4B-4	b0560//b0618//b1287//
insA-5AB-5B-5	b3505//b0005//b2476//
insA-7	b1784//
insB-7_1B-7_2	b2036//b1854//
insC-1CD-1D-1	b4049//b0586//b4281//
insC-2CD-2D-2	b4461//b0259//b3289//
insC-3CD-3D-3	b1350//b2698//b1533//
insC-4CD-4D-4-ygeONM	b0412//b2355//b0888//b1290//b0552//b3424//
insC-5CD-5D-5-yqiGHI	b2594//b2460//b0843//b3599//b1006//b0543//
insC-6CD-6D-6	b1102//b0450//b4712//
insE-2EF-2F-2	b1264//b0648//b2153//
insE-3EF-3F-3	b0744//b0983//b3653//
insE-4EF-4F-4	b4254//b1558//b0111//
insE-5EF-5F-5	b1868//b1344//b2102//
insG	b4223//
insH-1	b1306//
insH-10	b3673//
insH-11	b3275//
insH-2	b1782//
insH-3	b1693//
insH-4	b1601//
insH-5	b4426//
insH-6	b3201//
insH-7	b0996//
insH-8	b1976//
insH-9	b0199//
insI-2	b3723//
insJ	b2715//
insK	b1180//
insL-1	b4380//
insL-2	b0866//
insL-3	b0822//
insMI-3	b2603//b1788//
insN-1I-1O-1	b0487//b2286//b4075//
insN-2	maoP//
insO-2-yjhWV	b3833//b2313//b0982//
intA	b1455//
intB	b2198//
intD	b3057//
intF	b3284//
intG	b0328//
intS	b1004//
intZ	b4298//
iraD	b0666//
iraM	b1390//
iraP	b1773//
iscRSUA	b2667//b0239//b3354//b1926//
ispB	b3041//
ispDF	b2451//b2136//
ispG-sroE	b0400//b3845//
ispU	b4479//
isrB	b1236//
isrC	b3308//
isrC-flu	b3325//b3137//
istR-1	b2041//
istR-2	b4057//
ivbL	b3858//
ivbL-ilvBN	b2047//b0104//b2887//
ivbL-ilvBN-uhpABC	b0577//b0871//b3501//b1640//b0845//b1560//
ivy	b0146//
katE	b0516//
katG	b1100//
kbaZ-agaVWA	b2930//b0931//b3983//b2091//
kbl-tdh	b4137//b0495//
kbp	b1618//
kch	b1391//
kdgK	b1866//
kdgR	b3382//
kdgT	b0980//
kdpDE	b2984//b4506//
kdpFABC	b4714//b2260//b2402//b3360//
kdsA	b4114//
kdsC-lptCAB	b4342//b0884//b2711//b1787//
kduD	b2145//
kduI	b2602//
kefFC	b0761//b0806//
kefGB-yheV	b0652//b2471//b2181//
kgtP	b2040//
kilR-ydaE	b2642//b4443//
kptA	b3529//
kup	b3304//
lacI	b4104//
lacYA	yedS_1//b3977//
lacZYA	b4095//b1564//b3072//
lafU	b2568//
lapAB	b1115//b3994//
lapAB-pyrF-yciH	b0569//b3682//b4371//b1455//
ldcA	b2912//
ldcC	b3113//
ldhA	b0429//
ldrA	b0917//
ldrB	b3290//
ldrC	b2363//
ldrD	b3038//
ldtA	b0887//
ldtB	b4000//
ldtC	b1059//
ldtD	b3037//
ldtE	b0355//
lepAB	b4397//b1596//
leuE	b3495//
leuL	b1454//
leuLABCD	b2819//b2292//b2581//b1258//b2965//
leuO	b0295//
leuQPV	b0185//b1768//b0935//
leuS-lptE-holA-nadD-cobC	b3377//b2821//b3433//b0737//b2825//
leuU	b0729//
leuX	b0149//
lexA-dinF	b3612//b3562//
lfhA	b4143//
lgoD	b1262//
lgoR	insCD-1//
lgoT	b2492//
lgt	b1696//
lgt-thyA	b3664//rhsE//
lhr	b1218//
ligA-ypeB	b2824//b2287//
ligB	b4302//
lipA	b2139//
lipB	b3241//
lit	b2037//
livJ	b2268//
