#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:17 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/all_tus_bnum_uniq.txt
C0067	b1445//
anmK	b3076//
ansA-pncA	b3718//b2425//
ansB	b3282//
ansP	b2472//
apaGH	b3747//b2610//
aphA	b3085//
appA	b4074//
appCBXA	b1432//b3484//b3370//b1859//
appY	b2383//
apt	b3283//
aqpZ	b1209//
araBAD	b3581//b3796//b1879//
araC	b2812//
araE	b2464//
araE-ygeA	b0769//b2721//
araFGH	b2429//ecpE//b4551//
araJ	b0327//
arcA	b1449//
arcB	b0437//
arcZ	b3029//
arfA	b2567//
argA	b2062//
argCBH	b4047//b0104//b2989//
argD	b2668//
argE	b2844//
argF	b0232//
argG	b3100//
argI	b1576//
argO	b2057//
argP	b0040//
argQ	b2877//
argR	b3537//
argS	ilvG_2//
argT-hisJQMP	b4212//b3825//b1362//b3977//b3606//
argU	b0627//
argW	b3046//
argX-hisR-leuT-proM	b1325//b2151//b4545//b4001//
ariR	b0009//
arnBCADTEF	b2369//b0066//b3287//b0762//b1839//b2339//b4033//
aroF-tyrA	b3075//b0031//
aroG	b2600//
aroH	b0438//
aroKB-damX-dam-rpe-gph-trpS	b1441//b2917//b2025//b0393//b1091//b2922//b2404//
aroL-yaiA-aroM	b0769//b4061//b0086//
aroP	b1055//
arpA	b4072//
arpB_1B_2	b1071//b0238//
arrS	b2732//
arsRBC	b4198//b4704//b2692//
artJ	b3736//
artPIQM	yncK_1//b1632//b3557//b0326//
ascB	b3165//
ascFB	b4707//b2747//
ascG	b4506//
asd	b0482//
aslA	b2057//
aslB	b2095//
asmA	b2704//
asnA	b4286//
asnB	b0143//
asnC	b2411//
asnC-mioC	b3610//b3283//
asnC-mioC-mnmG	b3993//b0457//b1745//
asnS	b0363//
asnT	b1046//
asnU	b1940//
asnV	b2733//
asnW	b3863//
aspA	b0438//
aspA-dcuA	rirA//b2126//
aspC	b2403//
aspS	b3278//
aspT	b4555//
aspU	b3632//
aspV	b0640//
asr	b0184//
astCADBE	b1719//b0106//b1554//b0700//b2518//
atl	b1056//
atoDAEB	b1379//b1168//b4309//b0957//
atoSC	yhiK//b1128//
atpBEFHAGDC	b1722//b0382//b0569//b0380//b0172//phnE_2//b1432//b0041//
atpIBEFHAGDC	b0280//b0552//b0261//b3457//b0776//b2198//b3433//b0193//b0923//
avtA	b2929//
azoR	b1211//
azuC	b1665//
bacA	b0473//
baeSR	b2063//b0234//
bamA	b1645//
bamA-skp-lpxD-fabZ-lpxAB-rnhB-dnaE	b0653//b3712//b0759//b2367//b1091//b1855//b0343//b2465//
bamB-der	b1767//b4033//
bamC	b3169//
bamD	b3957//
bamE	b3155//
barA	b2929//
basRS	b0243//b4267//
bax	b0353//
bcp	b3666//
bcr	b3347//
bcsABZC	b3548//b3508//b3598//b0327//
bcsBZ	b2740//b2520//
bcsEFG	b3224//b0746//b1342//
bcsQ	b2111//
bdcA	b1056//
bdcR	b3889//
bdm-sra	b0166//b0903//
bepA-yfgD	b1190//b3659//
betIBA	b1088//b2097//b2880//
betT	b1289//
bfd-bfr	b1376//b0914//
bglA	b1845//
bglG	b2628//
bglGFB	b1762//b2572//b1288//
bglH-yieLK	b3345//b3360//b4168//
bglX	b2292//
bhsA	b2105//
bioA	b0645//
bioBFCD	b2181//b0199//b3587//b1536//
bioH	b0193//
bipA	b0372//
bisC	b0908//
blc	b3867//
blr	b1378//
bluF	b4599//
bluR	b3895//
bolA	sroE//
borD	b4316//
brnQ-proY	b1424//b4386//
bsmA	b2646//
bssR	b3866//
bssS	b1213//
btuB-murI	b1208//b2375//
btuCED	b3431//b4685//b0939//
cadA	b1419//
cadBA	b4127//b2523//
cadC	b2970//
caiCDE	b0899//b1463//b4428//
caiF	b4312//
caiTABCDE	b1128//b2328//b2944//b3622//b0387//b4437//
can	b2930//
carAB	b1819//b2887//
carB	b2152//
cas2	b3919//
cas3	b4394//
casABCDE12	b4043//b3910//b1808//b3593//yfaS_2//b1953//b1269//
casDE12	b4408//b2474//b3544//b2771//
cbl	b1519//
cbpAM	b0224//b2057//
cbrA	b0369//
cbrB	b3187//
cbrBC	b3979//b0043//
cbrC	b2095//
ccmABCDEFGH	b2963//b3801//b0048//b4271//b0311//b3510//b0134//b0454//
cdaR	b1300//
cdd	b0619//
cdgI	b4076//
cdh	b1775//
cdsA	b2199//
cecR-ybhGFSR	b2444//b3701//b3766//b4001//b2082//
cedA	b1289//
cfa	b1709//
chaA	b1396//
chaBC	b1115//b4460//
chaC	b4210//
chbBCARFG	b3173//prfH//b2374//b3562//b1322//b3056//
chiA	b4139//
chiP-ybfN	b2361//b1896//
chiX	b2469//
cho	b0831//
chpSB	b0476//b2957//
cirA	b2105//
citCDEFXG	b3599//b1230//b0880//b3663//b1759//b0205//
citT	b3279//
clcA	b2844//
clcB	b3223//
clpA	b2569//
clpB	b2840//
clpPX	b2911//b0075//
clpS	b2665//
clpX-lon	b1662//b3665//
clsA-yciU	b4230//b1775//
clsC	b1797//
cmk-rpsA	yedN_1//b1734//
cmoM-mukFEB	b1189//b0367//b3979//b1889//
cmtBA-yggPFDC	b2915//b3449//b2914//b1853//b1916//b1040//
cnu	b2454//
coaA	b2722//
coaE-zapD-yacG	b1756//b3748//b3056//
cobUST	b0019//b3161//b1043//
codBA	b2624//insEF-4//
cof	b1382//
comR	b2615//
copA	b3114//
corA	b1515//
cpdB	b3826//
cpxPQ	b0721//b4365//
cpxRA	b2113//b2668//
cra	b4410//
crcB	b3135//
creABC	b1866//b3586//b0993//
creABCD	b2985//b4203//b0634//b4547//
creD	b3650//
crfC-yjcZ	b2377//b1412//
crl	b2532//
crp	b4057//
crr	b2892//
csdAE	b3655//b2498//
csgBAC	b1526//b1394//b2923//
csgC	b0799//
csgDEFG	b1601//b0109//b4083//b1735//
csiD-lhgO-gabDTP	b2649//b0611//b2190//b3043//b2672//
csiE	efeU_2//
csiR	b2180//
cspA	b3026//
cspB	b2324//
cspD	b2729//
cspE	b0152//
cspF	b4377//
cspG	b0304//
cspH	b1610//
cspI	b3848//
csrA	b0439//
csrB	b0201//
csrC	b4254//
csrD	b0682//
cstA	b2134//
cueO	b2964//
cueR	b0239//
curA	b4222//
cusCFBA	b2544//b1771//b1499//b1035//
cusRS	b1854//b3799//
cutA	b3553//
cvpA-purF-ubiX	b4287//b0950//b2003//
cvrA	b3966//
cyaA	b1208//
cyaR	b1539//
cyaY	b3157//
cybB	b4147//
cybC	b2176//
cycA	b2672//
cydAB	b1573//b4071//
cydDC	b1588//b2082//
cydX-ybgE	b2477//b0294//
cynR	b4376//
cynTS	b2844//b1431//
cynTSX	b3546//b3634//b4592//
cyoABCDE	b3364//b2608//b3175//b1834//b3639//
cysB	b1203//
cysDNC	b2515//b2638//b2527//
cysE	b0460//
cysG	b4038//
cysH	b3832//
cysJIH	b1099//b2764//b4111//
cysK	b2134//
cysPUWAM	insCD-1//b3998//b2518//b2342//b2312//
cysQ	b1325//
cysS	b4360//
cysZ	b2984//
cytR	b3201//
dacA	b1832//
dacB	b1854//
dacC	b1855//
dacD	b0911//
dadAX	b2707//b3052//
dam-rpe-gph-trpS	b3063//b1234//b4577//b1462//
damX-dam-rpe-gph-trpS	b0090//b4326//b1985//b0754//b1409//
dapA-bamC	b1930//b0325//
dapB	b0935//
dapD	b0157//
dapE-ypfN	b1791//micL//
dauA	b1864//
dcd	b2286//
dcm-vsr	b0518//b3786//
dcp	b4707//
dcrB	b1382//
dctA	b1992//
dcuA	b0047//
dcuB-fumB	b2365//b3314//
dcuC	b3726//
dcuD	b3892//
dcuR	b0680//
dcuSR	b1766//b4205//
dcyD-tcyLN	b3044//b2035//b0300//
ddlA	b3155//
ddpXABCDF	b2828//b2000//b0038//b0379//b4310//arpB_1//
deaD	b2822//
decR	b3754//
def-fmt	b4408//b1765//
degP	b0275//
degQ	b1195//
degQS	b0952//b4166//
degS	b2223//
deoABD	b3396//b3460//b4013//
deoBD	b0094//b3709//
deoCABD	b1352//b4427//b2796//b4019//
deoR	b4437//
dfp	b0090//
dgcC	b3536//
dgcE	b0695//
dgcF	efeU_2//
dgcJ	b1398//
dgcM	b2113//
dgcP	b1352//
dgcQ	b4483//
dgcT	b3964//
dgcZ	b1812//
dgkA	b0798//
dgoRKADT	b0709//b3706//b3290//b2862//b1529//
dgt	b2106//
dhaKLM	b1723//b2119//b2370//
dhaM	b3869//
dhaR	b1181//
diaA	b3200//
dicA	b4366//
dicB-ydfDE-insD-intQ	b4403//b2738//b3162//b0818//b0928//
dicC-ydfXW	b4476//b3105//b1283//
dicF	b4316//
dinB-yafNOP	b2965//b0263//b1452//b0089//
dinD	b0755//
dinG	b1148//
dinI	b3614//
dinJ-yafQ	b3794//b2105//
dinQ	b0104//
djlA	ydbA_2//
dkgA	b3675//
dkgB	b1647//
dksA-gluQ	b1317//b1055//
dld	b1825//
dmlA	b2515//
dmlR	b1249//
dmsABC	b4180//b1317//b3310//
dnaAN-recF	b3532//b1808//b2768//
dnaB	b2892//
dnaK-tpke11-dnaJ	b4625//b2284//b0983//
dnaN-recF	b3700//b3068//
dnaQ	b1564//
dnaTC	b4141//b3364//
dnaTC-yjjA	b1160//b1383//b0437//
dnaX	b1115//
dosCP	b3573//b3092//
dpiBA	b0789//b3045//
dppABCDF	b0310//b0104//b4090//b2326//b0014//
dps	b2767//
dsbA	b3010//
dsbB	b1573//
dsbC	b2904//
dsbC-recJ-prfB	b2170//b0052//b2230//
dsbD-yjdC	b0484//b0804//
dsbG	b1083//
dsdA	b2186//
dsdC	b0522//
dsdXA	b1147//b2971//
dsrA	b3126//
dsrB	b3897//
dtpA	b1286//
dtpB	b1147//
dtpC	b3129//
dtpD	b3235//
dusA	b2749//
dusB-fis	b2066//b0531//
dusC	b4379//
dut-slmA	b3213//b1410//
dxr	b0409//
eaeH-insEF-1E-1F-1	b1751//b0378//b3731//b3272//
eamA	b4181//
eamB	b2640//
ebgAC	b1098//b0966//
ebgR	b2883//
ecnAB	b0298//b1312//
ecnB	b3633//
eco	b2193//
ecpA	b1245//
ecpBCDE	b3579//b3011//b1788//b2150//
ecpR	b1388//
eda	b2446//
edd-eda	b2436//b2495//
efeOB	ecpE//tpke70//
efeU_1U_2	b3752//b3630//
efp	b0090//
elaA	b1695//
elaB	b1382//
elaD	b3588//
elbB-mtgA	b1824//b0965//
elfA	b0069//
elfDCG-ycbUVF	b4124//b1103//b2366//b2670//b0226//b1497//
elyC	b3883//
emrD	b4174//
emrE	b4395//
emrKY	b0976//b3904//
emtA	b3283//
endA	b2423//
eno	b3760//
entCEBAH	b2141//b1533//b3057//b3457//b1946//
entH	b2208//
entS	b1107//
envR	b2201//
envY-ompT	b2232//b2219//
epd-pgk	b4698//b1262//
epd-pgk-fbaA	b1892//b3319//b2730//
epmA	b1652//
epmB	b2876//
eptA	insCD-3//
eptB	b1571//
eptC	b0083//
erpA	b2965//
esrE	b1018//
essD-rrrD-rzpD	b4434//b4547//b4444//
essQ-ydfR-rrrQ-rzpQ	b3749//b4020//b3805//b1728//
ettA	b4394//
eutBCLKR	b4425//b0156//b0494//b3740//b1375//
eutHA	b2815//b1412//
eutNEJG	b1681//b0847//b4609//b3078//
eutSPQTDM	b1201//b2602//b3859//b1729//b3169//b2561//
evgAS	b3407//b2807//
exbBD	b0383//b2295//
exbD	b3155//
exuR	b0330//
exuT	b3560//
fabA	b4012//
fabB	b2200//
fabDG-acpP	b0591//b0018//b0036//
fabF	b0144//
fabG-acpP	b1963//b0093//
fabHDG	b2168//b1363//b0780//
fabI	b0227//
fabR-yijD	b3982//b2094//
fabZ	b3973//
fadBA	b2040//ecpE//
fadD-sroD	b0463//b3754//
fadE	b1373//
fadH	b4546//
fadIJ	b0085//b0908//
fadL	b4113//
fadM	b2716//
fadR	b4191//
fbaB	b3488//
fbp	b1800//
fdhD	b0257//
fdhF	b4063//
fdnGHI	b0733//ybeM_1//sraA//
fdoGHI-fdhE	b2559//b0545//b4255//b2393//
fdrA-ylbEF-ybcF	b2733//b1727//b1756//b1163//
feaB	b3831//
feaR	b1722//
fecABCDE	b1445//b2993//b0688//b4359//b1787//
fecIR	b0681//b2938//
feoABC	b1948//b2665//b1927//
feoC	b3810//
fepA-entD	b1608//b1131//
fepB	b2077//
fepDGC	b2919//b3628//b3280//
fes-ybdZ-entF-fepE	b0307//b2901//b3078//b3675//
fetAB	b1619//b3296//
ffh	b1759//
ffs	b3741//
fhuACDB	b4284//b2600//b1099//b1755//
fhuE	insEF-3//
fhuF	b3169//
ficA-fic-pabA	b1258//b0754//b1290//
fieF	b1038//
fimAICDFGH	b2121//b0994//b1222//b0450//b3243//b0256//b2947//
fimB	b2211//
fimE	b2075//
fimZ	b1119//
fiu	b3802//
fixABCX	b2049//b3413//b2289//b4606//
fklB	b4039//
fkpA	b1217//
fldA-uof-fur	b0228//b0534//b4222//
fldB	b1330//
flgAMN	b2454//b0074//b3048//
flgBCDEFGHIJ	b3207//b1385//b1859//b3602//b2360//b0875//b0735//b4352//b3379//
flgKL	yncK_2//b1945//
flgMN	b3151//b0924//
flhBAE	b2786//b2329//b3922//
flhDC	b3219//b2432//
fliAZ-tcyJ	b3638//b3215//b3539//
fliC	b3472//
fliDST	yegZ//b0150//b2995//
fliE	b2268//
fliFGHIJK	b1844//b2923//b2630//b1179//b4222//b3982//
fliLMNOPQR	b2148//b3575//b0135//b2692//b4407//b1310//b4370//
flk	b1352//
flu	b0461//
flxA	b2938//
fnr	b0054//
fnrS	b1777//
focA-pflB	b1659//b0160//
folA	b3070//
folB	b1665//
folC-dedD	b1797//b2768//
folD-ybcJ	b1444//b0664//
folE-yeiB	b0846//b2972//
folP-glmM	b1123//b1464//
folX-yfcH	b3955//b0948//
fpr	b1777//
frc	b2907//
frdABCD	b0016//b0726//b3858//b3342//
fre	b1781//
frlABCDR	b1059//b2311//b4212//b3323//b4140//
frmRAB	b0465//b2621//b0261//
frr	b2909//
frsA	b1524//
fruBKA	b0517//b2435//b2426//
frvABXR	b1134//b0742//b3542//ykfJ//
frwCB	b4443//b2940//
frwD	b4356//
fryBC-ypdFE-fryA	b0631//b2567//b2508//b0422//b0696//
fsaA	b1152//
fsr	gapC_1//
ftnA	b3710//
ftnB	b0942//
ftp	b2393//
ftsAZ	b2190//b2945//
ftsB	b2268//
ftsK	b0390//
ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC	b0126//b0654//b0686//b1092//b1629//b2389//b3925//b1197//b2496//b2750//b0693//b1159//b0732//b4086//
ftsP	b2454//
ftsQ	b1301//
ftsQAZ	b1427//b1435//b0914//
ftsYEX	b3197//b4332//b4373//
ftsZ	b1639//
fucAO	b2810//b3787//
fucPIKUR	b1508//b0148//b2955//b0616//b2303//
fucR	b2505//
fumA	b4152//
fumAC	b3067//b3761//
fumB	b3497//
fumC	b1227//
fur	b1426//
fusA-tufA	b2173//b3060//
fxsA	b3519//
gabDTP	b0001//b0160//b3003//
gadAX	b1870//b0340//
gadBC	b2675//b0077//
gadC	b0842//
gadEF	b1816//b4134//
gadEF-mdtEF	b2582//b3044//b3717//b0201//
gadW	b3253//
gadX	b2551//
gadXW	b1954//b2356//
gadY	b0894//
galE	b2140//
galET	b4464//b0164//
galETK	b1329//b2615//b2019//
galETKM	b2106//b3231//b2855//b3068//
galF	b0593//
galK	b2168//
galP	b4384//
galR	b2872//
galS	b2034//
galU	b1296//
gapA	b0059//
gapA-yeaD	b3881//b4107//
gapC_1C_2	b0650//b0133//
garD	b1882//
garPLRK-rnpB	b3431//b1219//b4112//b2250//b0206//
gatR_1	b3103//
gatR_2	b1974//
gatYZABCD	b4292//b1103//b0901//insM//b1228//b3761//
gatZABCD	b3490//b1021//b4263//b0475//b3203//
gcd	b1511//
gcl-hyi-glxR-ybbW-allB-ybbY-glxK	b2434//b3912//b4125//sroG//b2836//b2725//b4391//
gcvA	b3110//
gcvB	b3291//
gcvP	b2424//
gcvR	b1215//
gcvTHP	b4548//b1773//b2703//
gdhA	yjgX_2//
gfcA	b3735//
gfcBCD	b3147//b4420//b1277//
gfcE-etp-etk	b3847//b1317//b3809//
ggt	b1556//
ghoST	b3049//b2774//
ghrA	b0443//
ghrB	b0090//
ghxP	b0304//
glcBA	b2429//b2953//
glcC	b0520//
glcDEFGBA	yjhE//b1775//b1299//b1260//b3234//b2675//
glf-wbbH	b0730//b4300//
glgAP	b1490//b2190//
glgBXCAP	b4239//b0059//b4445//b2352//b2924//
glgCAP	b4079//b0478//b4216//
glgS	b4093//
glk	b2927//
glmUS	b1531//b4382//
glmY	b0220//
glmZ	b2903//
glnA	b1763//
glnALG	b0546//b0234//b0013//
glnB	b3142//
glnD	b2466//
glnHPQ	b3250//b1201//b1843//
glnK-amtB	b1806//b3350//
glnLG	b1337//b0432//
glnQ	b3929//
glnS	b3423//
glnW-metU-glnVX	b2524//b4510//b0102//b2338//
gloA	b1747//
gloB	b2032//
glpABC	b1159//b0555//b0029//
glpD	b3961//
glpEGR	b2887//b4220//b4120//
glpFKX	b3782//b0994//b2652//
glpGR	b4445//b3560//
glpR	b2375//
glpTQ	b3688//b3945//
glrK	b1384//
glrR	b1473//
glrR-glnB	b4102//b1672//
gltA	b2081//
gltBDF	b2106//b0904//b2782//
gltI-sroC-gltJKL	b4515//b4038//b0568//b0394//b3022//
gltP	b1763//
gltS	b2176//
gltX	b3738//
glvCBG-ysdC	b4325//b1839//b2809//b1400//
glxK	b1510//
glyA	b0092//
glyQS	b1547//b1951//
glyU	b1769//
glyVXY	b0020//b3080//b3850//
glyW-cysT-leuZ-3'ETS<sup><i>leuZ</i></sup>	b2760//b4663//b3228//b1264//
gmhB	b4112//
gmk	b2334//
gnd	b2004//
gnsB	b1428//
gntK	b0441//
gntKU	b0027//b0299//
gntP	b4401//
gntR	b3161//
gntRKU	b1705//b3717//b3589//
gntT	b0604//
gntU	b0315//
gntX-nfuA	b0509//b4669//
gor	b4558//
gpmA	b4288//
gpmM-envC-yibQ	b2711//b2229//b2962//
gpp	b2356//
gpr	b2107//
gpt	b1065//
grcA	b1036//
greA	b1271//
greB	b2180//
groL	b4035//
groSL	b0238//b1147//
grpE	b1821//
grxA	b3145//
grxB	b0154//
grxC	b1082//
grxD	b4597//
gshA	b2026//
gsk	b1820//
gspAB	b1738//b3971//
gspCDEFGHIJKLMO	b2753//b3103//b3531//b0175//b2524//b3798//b1414//b2859//b4479//b0420//b0812//b2231//
gss	b3629//
gstA	b2038//
gstB	b1842//
guaBA	b3238//b0927//
guaC	b4065//
gudPXD	b3560//b3616//b0508//
gyrA	b4514//
gyrB	b1569//
hcaEFCBD	b2702//b0248//b4011//b1973//b0992//
hcaR	b2862//
hcaT	b1692//
hchA	b2256//
hcp-hcr	b1064//b3833//
hda	b0758//
hdeAB-yhiD	b2572//b3922//b0753//
hdeD	b2827//
hdfR	b2082//
hdhA	b2261//
helD	b0223//
hemA	b0151//
hemA-prfA-prmC	b1442//b4365//b3041//
hemB	b2929//
hemCDXY	b3766//b2387//b0161//b3394//
hemF	b1564//
hemH	b2225//
hemL	b4085//
hemN	b4368//
hflD-purB	b0233//b2810//
hfq-hflXKC	b0061//b0005//b0004//b3582//
hicAB	b3392//b0756//
higBA	b1067//b2754//
hinT-ycfL-lpoB-thiK-nagZ-ycfP	b0050//b3458//b1862//b4029//b3801//b0046//
hipBA	b3506//b0517//
hisBHAFI	b1431//b3663//b2547//b2982//b3985//
hisJQMP	b0947//b4360//b0223//b1155//
hisL	b3020//
hisLGDCBHAFI	b1139//b2808//b1853//b1676//b0362//b3346//b2487//b3916//b1915//
hisS	b0555//
hlyE	b0826//
hmp	b0145//
hns	b2438//
hofMNOP	b1696//b3794//b3140//b2698//
hofQ	b0249//
hokA	b0970//
hokB	b2407//
hokD	b1141//
hokE	b2374//
holC	b0155//
holC-valS	qseG//b0090//
holD-rimI-yjjG	b3441//b2330//b4349//
holE	b2485//
hpt	b4520//
hrpA	b1977//
hrpB	b3758//
hscBA-fdx-iscX	b4669//b0171//b0090//b3448//
hscC	b1831//
hsdMS	b1445//b2738//
hsdRMS	b2283//b0928//b0954//
hslJ	b1802//
hslO	b4097//
hslRO	b0111//insCD-6//
hslVU	b1587//ychG_2//
hspQ	b1547//
htgA	b2767//
htpG	b0990//
htpX	b1072//
htrL	sroA//
hupA	b1751//
hupB	b1960//
hyaABCDEF	b4046//b2845//b3883//b4179//b1091//b0637//
hybOABCDEFG	b3661//b2800//b3616//b0175//b0833//b3156//b1163//b3157//
hycABCDEFGHI	b3169//b3602//yncK_2//b4396//b0258//b3906//b2515//b2266//b3614//
hydN-hypF	b3639//b4049//
hyfABCDEFGHIJR-focB	b0822//b2304//insB-7_2//b2292//b4057//b0776//b4351//b3191//b0484//b3797//b3520//b1010//
hypABCDE	b1663//b4227//b3381//b2694//b0923//
hypABCDE-fhlA	b4106//b2618//b2799//b3978//b3523//b4359//
hypBCDE	b2257//b1361//b1911//b1613//
hypBCDE-fhlA	b1524//b2506//b2001//b3029//b1398//
hypF	b4331//
hypT	b2368//
hyuA	b0560//
iaaA-gsiABCD	b0551//b4188//b2834//b2506//b1779//
iap	b1413//
ibaG	b1254//
ibaG-murA	b0825//b0758//
ibpAB	b3391//b4397//
ibpB	b2063//
icd	b2600//
icdC	b1947//
iclR	b2046//
idi	b3730//
idnDOTR	b3142//b0862//b1586//b1636//
idnK	b1011//
idnR	b2597//
ihfA	b3701//
ihfB	b0294//
ileS-lspA-fkpB-ispH	b4541//b4387//b1213//b2485//
ileX	b0423//
ileY	b1951//
ilvA	b0622//
ilvC	b2237//
ilvEDA	b2627//yeeL_1//b1589//
ilvIH	b2821//b3262//
ilvL	b2644//
ilvLXG_1G_2MEDA	b4312//b1176//b1090//b1852//b1201//b4599//b1414//b4429//
ilvY	b2402//
inaA	b3955//
infA	b0195//
infC	b0203//
infC-rpmI-rplT	b1715//b4449//b1398//
insA-1AB-1B-1	b0699//b4201//b0393//
insA-2AB-2B-2-afuBC	b1735//b3409//b1528//b0118//b0724//
insA-3AB-3B-3	b2366//b3838//b0159//
insA-4AB-4B-4	b0760//b4261//b1210//
insA-5AB-5B-5	b3070//b0110//b0364//
insA-7	b0652//
insB-7_1B-7_2	b3439//b3222//
insC-1CD-1D-1	b0112//b0171//tp2//
insC-2CD-2D-2	b0561//b0976//b4453//
insC-3CD-3D-3	b2910//b0569//b3710//
insC-4CD-4D-4-ygeONM	b0900//b3041//b4416//b1657//b1258//b3460//
insC-5CD-5D-5-yqiGHI	b1594//b0016//b2608//b3843//b0650//b2185//
insC-6CD-6D-6	b2695//b0847//b3033//
insE-2EF-2F-2	b0870//b0985//b1188//
insE-3EF-3F-3	b3453//b3993//b4353//
insE-4EF-4F-4	b0567//b3982//b1109//
insE-5EF-5F-5	b1917//b4422//b0553//
insG	b3890//
insH-1	b3942//
insH-10	b2101//
insH-11	b3789//
insH-2	b2104//
insH-3	b1404//
insH-4	b1135//
insH-5	b4618//
insH-6	b4113//
insH-7	b2049//
insH-8	b4550//
insH-9	b3120//
insI-2	b1231//
insJ	b1295//
insK	b3741//
insL-1	b4293//
insL-2	b2006//
insL-3	b2871//
insMI-3	b2038//b2771//
insN-1I-1O-1	b2688//b0933//b3484//
insN-2	b1022//
insO-2-yjhWV	b4155//b3925//b2899//
intA	b1247//
intB	b1866//
intD	b3377//
intF	b4188//
intG	b1824//
intS	b1707//
intZ	b3037//
iraD	b4025//
iraM	b0052//
iraP	b1264//
iscRSUA	b2972//b1614//b4141//b3806//
ispB	b1609//
ispDF	b0871//b0502//
ispG-sroE	b2081//b1302//
ispU	b0776//
isrB	b0414//
isrC	yhiK//
isrC-flu	b0684//b1646//
istR-1	b1755//
istR-2	b0414//
ivbL	b1013//
ivbL-ilvBN	b4140//b0089//b0589//
ivbL-ilvBN-uhpABC	b3630//b3604//b3424//b3803//b3259//b1387//
ivy	b1558//
katE	b3669//
katG	b4030//
kbaZ-agaVWA	b1283//b2673//b1339//b0049//
kbl-tdh	b3415//b4514//
kbp	b3422//
kch	b0544//
kdgK	b3242//
kdgR	b4445//
kdgT	b3231//
kdpDE	b3953//b4234//
kdpFABC	b3021//b4117//b0748//b3140//
kdsA	b0787//
kdsC-lptCAB	b4546//b2947//b1561//b1916//
kduD	b2683//
kduI	b2359//
kefFC	b3519//b4705//
kefGB-yheV	b0932//b4393//b0163//
kgtP	b2517//
kilR-ydaE	b3543//b4133//
kptA	b1611//
kup	b0832//
lacI	b1054//
lacYA	b1719//b4426//
lacZYA	b0781//b3422//b0139//
lafU	b3749//
lapAB	b0394//b2412//
lapAB-pyrF-yciH	b0541//insX//b3591//b3691//
ldcA	b4225//
ldcC	b0379//
ldhA	b1518//
ldrA	b2097//
ldrB	b0269//
ldrC	b1074//
ldrD	b3351//
ldtA	b2537//
ldtB	b0518//
ldtC	b2139//
ldtD	b3521//
ldtE	b0152//
lepAB	b1657//b2224//
leuE	b4183//
leuL	b0891//
leuLABCD	b3698//b3085//b0271//b3873//b3820//
leuO	b3716//
leuQPV	b0448//b2002//b0946//
leuS-lptE-holA-nadD-cobC	b4332//b3312//b2321//b0959//b3411//
leuU	yjgX_2//
leuX	b2566//
lexA-dinF	b1564//micL//
lfhA	b0483//
lgoD	b3643//
lgoR	b4166//
lgoT	b2156//
lgt	b0347//
lgt-thyA	b0405//b2534//
lhr	b3117//
ligA-ypeB	gpr//b3642//
ligB	b3939//
lipA	b0980//
lipB	b1854//
lit	b3916//
livJ	b2798//
