#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:17 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/all_tus_bnum_uniq.txt
C0067	b2147//
dppABCDF	b0768//b0215//b0135//b1061//b2091//
dps	b0081//
dsbA	b1560//
dsbB	b4160//
dsbC	b2527//
dsbC-recJ-prfB	b1798//b2095//b2259//
dsbD-yjdC	b0859//b3074//
dsbG	b0657//
dsdA	b1509//
dsdC	b4194//
dsdXA	b4408//b3320//
dsrA	b0295//
dsrB	b2923//
dtpA	b2373//
dtpB	b3666//
dtpC	b0566//
dtpD	b2131//
dusA	b3953//
dusB-fis	3'ETS<sup><i>leuZ</i></sup>//b0045//
dusC	b1761//
dut-slmA	b2770//b2059//
dxr	b0452//
eaeH-insEF-1E-1F-1	b2542//b0821//b4011//b2493//
eamA	b1821//
eamB	b0401//
ebgAC	b4546//b3856//
ebgR	b2269//
ecnAB	b1434//b0574//
ecnB	b3393//
eco	b1044//
ecpA	b3588//
ecpBCDE	b3459//b1806//b2384//b1648//
ecpR	b4300//
eda	tpke11//
edd-eda	b2044//b1846//
efeOB	b1809//b4057//
efeU_1U_2	b1327//b0693//
efp	b0842//
elaA	b0210//
elaB	b3130//
elaD	b0651//
elbB-mtgA	b3008//b3173//
elfA	b1440//
elfDCG-ycbUVF	b2030//b0953//b3784//b0135//tpke11//b0420//
elyC	b3418//
emrD	b1023//
emrE	b1161//
emrKY	b4151//b4510//
emtA	b3202//
endA	b2647//
eno	b1550//
entCEBAH	b3301//b1002//b4472//b4194//b4428//
entH	b3564//
entS	b1657//
envR	b3287//
envY-ompT	b3811//b3846//
epd-pgk	b2551//b1391//
epd-pgk-fbaA	b2258//b0644//b3910//
epmA	b4043//
epmB	b4240//
eptA	b4239//
eptB	b4270//
eptC	b2067//
erpA	b4051//
esrE	b0744//
essD-rrrD-rzpD	b0272//b0686//b2954//
essQ-ydfR-rrrQ-rzpQ	b2105//b0798//b0307//b0407//
ettA	b0251//
eutBCLKR	b4424//b3718//b0341//b4537//b3046//
eutHA	b0992//b3361//
eutNEJG	b2242//b2628//b1995//b4052//
eutSPQTDM	b2745//b1478//b0505//b3305//b4036//b0449//
evgAS	b0965//b3740//
exbBD	b1202//b4205//
exbD	b0150//
exuR	b3144//
exuT	b2998//
fabA	b0670//
fabB	rhsE//
fabDG-acpP	b2072//b4159//b0809//
fabF	b1429//
fabG-acpP	b3411//b0275//
fabHDG	b3681//b1526//b0973//
fabI	b3283//
fabR-yijD	b3785//b0916//
fabZ	b3335//
fadBA	b2260//b3080//
fadD-sroD	b3210//b4438//
fadE	b1124//
fadH	b3239//
fadIJ	b4501//b2894//
fadL	b0071//
fadM	b3757//
fadR	b1726//
fbaB	b1356//
fbp	b2131//
fdhD	b4302//
fdhF	b1452//
fdnGHI	b3993//b1821//b0160//
fdoGHI-fdhE	b3534//b0819//b0874//b4585//
fdrA-ylbEF-ybcF	b4134//b0590//b3022//b2712//
feaB	b3448//
feaR	b3230//
fecABCDE	b0367//b3336//b2246//b2871//b1674//
fecIR	C0067//b0258//
feoABC	b3376//yghX_2//b2715//
feoC	b4086//
fepA-entD	b3857//b4474//
fepB	b1317//
fepDGC	b1551//b0631//b0765//
fes-ybdZ-entF-fepE	b0156//b1054//b4218//b3603//
fetAB	b1357//b0421//
ffh	b4132//
ffs	b3601//
fhuACDB	b2545//b1171//b1751//b0277//
fhuE	b4035//
fhuF	b1770//
ficA-fic-pabA	b4203//b1687//b1257//
fieF	b0032//
fimAICDFGH	b0362//b0380//b2155//b0344//b3179//b2064//b4045//
fimB	b4415//
fimE	b2544//
fimZ	b1705//
fiu	b0366//
fixABCX	b1267//b2303//b1126//b0193//
fklB	b2703//
fkpA	b3332//
fldA-uof-fur	b1310//b1690//b0531//
fldB	b1253//
flgAMN	b4114//b3631//b2839//
flgBCDEFGHIJ	b0398//b4164//b4198//b0225//b2172//b3736//b1862//b1470//b1849//
flgKL	b3746//b0773//
flgMN	b1596//b0518//
flhBAE	b1927//b1193//b1184//
flhDC	b3104//b4180//
fliAZ-tcyJ	b1292//b3774//b0114//
fliC	b0224//
fliDST	b4388//b3476//b1542//
fliE	b1088//
fliFGHIJK	b3475//b0912//b1865//b0415//b0743//b0652//
fliLMNOPQR	b2844//b2480//b2748//b0991//b2894//b3685//b4546//
flk	b3499//
flu	b0312//
flxA	b2970//
fnr	b2264//
fnrS	b4224//
focA-pflB	b0799//b0411//
folA	b3958//
folB	b2110//
folC-dedD	b1284//b2440//
folD-ybcJ	b2646//b0917//
folE-yeiB	b2285//b3978//
folP-glmM	b1860//b1015//
folX-yfcH	b1025//b4397//
fpr	b1675//
frc	b0742//
frdABCD	b0840//b1602//b3406//b0437//
fre	b3614//
frlABCDR	b1268//b2753//b3314//b2975//b2664//
frmRAB	b2413//b2820//b3865//
frr	b0502//
frsA	b0350//
fruBKA	b3960//b1639//b2209//
frvABXR	b2028//b1111//b3492//b4239//
frwCB	b2599//b0897//
frwD	b0744//
fryBC-ypdFE-fryA	b4302//b2517//b1590//b0762//b2524//
fsaA	b1178//
fsr	b0422//
ftnA	b0192//
ftnB	b2534//
ftp	b1647//
ftsAZ	b1043//b0439//
ftsB	b3561//
ftsK	b0794//
ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC	b3551//b2448//b1222//b0817//b0361//b4254//b3279//b4028//b0138//b0673//b3863//b2877//b2669//b2452//
ftsP	b2250//
ftsQ	b3879//
ftsQAZ	b1096//b1592//arpB_1//
ftsYEX	b1983//b2302//b1379//
ftsZ	b3703//
fucAO	b4473//b0993//
fucPIKUR	b3459//b1268//b4374//b2072//b2472//
fucR	b2503//
fumA	b3091//
fumAC	b2443//b4082//
fumB	b2158//
fumC	b3831//
fur	b4266//
fusA-tufA	b4004//b4131//
fxsA	b1491//
gabDTP	b1791//b0312//b0809//
gadAX	b3583//b3252//
gadBC	b2541//b2560//
gadC	b1761//
gadEF	b0478//b1357//
gadEF-mdtEF	b2203//b0271//b3966//b0951//
gadW	b4237//
gadX	b4192//
gadXW	b4565//b1068//
gadY	b1497//
galE	b1798//
galET	b3871//b4035//
galETK	b2252//b1219//b3502//
galETKM	b1524//b3451//b0810//b2208//
galF	b0327//
galK	b1205//
galP	b2452//
galR	b0487//
galS	b1349//
galU	b0683//
gapA	b1359//
gapA-yeaD	b3610//selU//
gapC_1C_2	b4278//b0271//
garD	b3536//
garPLRK-rnpB	b1856//b0381//b0932//b2566//b2105//
gatR_1	b2795//
gatR_2	b1077//
gatYZABCD	b1982//b3807//b2231//b3150//b1840//b1593//
gatZABCD	b0267//b3831//b3580//b2100//b2234//
gcd	b1013//
gcl-hyi-glxR-ybbW-allB-ybbY-glxK	b3608//b3190//b1883//b4409//b3577//b0250//b3737//
gcvA	b3226//
gcvB	b0786//
gcvP	b2809//
gcvR	b0873//
gcvTHP	b1356//b0339//b3851//
gdhA	b0259//
gfcA	b0569//
gfcBCD	b2967//b4450//b2703//
gfcE-etp-etk	b2326//b3922//b1350//
ggt	b1102//
ghoST	b0880//b3569//
ghrA	b2668//
ghrB	b0120//
ghxP	b0697//
glcBA	b3707//b3311//
glcC	b3439//
glcDEFGBA	b4024//b1735//b2538//b0682//b0112//b0603//
glf-wbbH	b1225//b4151//
glgAP	b3350//b1574//
glgBXCAP	b3399//b1388//b3924//b3440//b2188//
glgCAP	b4325//b1817//b2809//
glgS	b4435//
glk	b0933//
glmUS	b2743//b2731//
glmY	b3505//
glmZ	b1810//
glnA	b4056//
glnALG	b0444//b4368//b3280//
glnB	b3144//
glnD	b2350//
glnHPQ	b3415//b0533//b1795//
glnK-amtB	b4208//b2823//
glnLG	b2243//b2111//
glnQ	b4066//
glnS	b0264//
glnW-metU-glnVX	b0453//b0202//b4219//b4468//
gloA	b3060//
gloB	b2575//
glpABC	b3743//b2731//b0831//
glpD	b3407//
glpEGR	b3326//b1548//b3264//
glpFKX	b1775//b0979//b1990//
glpGR	b3428//b2064//
glpR	b2324//
glpTQ	b3466//b3627//
glrK	b3423//
glrR	b0584//
glrR-glnB	b3401//b0741//
gltA	b3434//
gltBDF	b1110//b1519//b4232//
gltI-sroC-gltJKL	b3732//b2510//b1261//b3446//b2210//
gltP	b4306//
gltS	b3223//
gltX	b1433//
glvCBG-ysdC	b3872//b2650//b1970//b2608//
glxK	b4348//
glyA	b2708//
glyQS	b0975//b0853//
glyU	b0067//
glyVXY	b1580//b1004//b4053//
glyW-cysT-leuZ-3'ETS<sup><i>leuZ</i></sup>	b3495//b3053//b4430//b1116//
gmhB	b0976//
gmk	b4546//
gnd	b3500//
gnsB	b1907//
gntK	b2795//
gntKU	b3355//b1733//
gntP	b3556//
gntR	b0689//
gntRKU	b2861//b0287//b3976//
gntT	b4458//
gntU	b2957//
gntX-nfuA	b3982//b4135//
gor	b1582//
gpmA	b4429//
gpmM-envC-yibQ	b3287//b0542//b4179//
gpp	b2725//
gpr	b1295//
gpt	b1983//
grcA	b0435//
greA	b1886//
greB	b0982//
groL	b0376//
groSL	b4161//b3030//
grpE	b1760//
grxA	b2933//
grxB	b1328//
grxC	b2965//
grxD	b1919//
gshA	b3972//
gsk	b0383//
gspAB	yjhW//b4599//
gspCDEFGHIJKLMO	b4129//b2924//b0208//b3630//b2481//b0280//b0178//b2487//b2603//b0083//b0283//b2343//
gss	b2429//
gstA	b3881//
gstB	b3797//
guaBA	b1177//b1682//
guaC	b3474//
gudPXD	b4356//b0969//b0440//
gyrA	b3623//
gyrB	b3942//
hcaEFCBD	b0832//b1653//msrQ//b3022//b4485//
hcaR	b0541//
hcaT	b3475//
hchA	b1960//
hcp-hcr	b1704//yjiV//
hda	b4036//
hdeAB-yhiD	b2542//b3129//b3676//
hdeD	b3475//
hdfR	b3490//
hdhA	b1497//
helD	b4371//
hemA	b3848//
hemA-prfA-prmC	b3123//b0115//b3508//
hemB	b2675//
hemCDXY	b4480//b2644//b4434//b0268//
hemF	b2126//
hemH	b2323//
hemL	b1612//
hemN	b0246//
hflD-purB	b2855//b2570//
hfq-hflXKC	b2627//b0598//b1062//b2386//
hicAB	b0688//b2745//
higBA	b0114//b1603//
hinT-ycfL-lpoB-thiK-nagZ-ycfP	efeU_2//b1046//b4134//b4003//b0123//b1650//
hipBA	b4253//b1539//
hisBHAFI	b2472//b1385//b2797//b2181//b0807//
hisJQMP	ychE_2//b3467//b2774//b0636//
hisL	b3211//
hisLGDCBHAFI	b1231//b3336//b3881//b4240//b4212//b3137//b3588//b3697//b2519//
hisS	b1666//
hlyE	b3751//
hmp	b2550//
hns	b1729//
hofMNOP	b0811//b0890//b4484//b4218//
hofQ	b0248//
hokA	ysdC//
hokB	b2908//
hokD	b1021//
hokE	b1727//
holC	b3593//
holC-valS	b3080//b3052//
holD-rimI-yjjG	b0422//b2276//b2322//
holE	ybeM_2//
hpt	b1428//
hrpA	b3897//
hrpB	b1781//
hscBA-fdx-iscX	b2634//b1659//b1358//b4056//
hscC	b4168//
hsdMS	b2252//b0751//
hsdRMS	b0947//b3008//b1121//
hslJ	b2637//
hslO	b1143//
hslRO	b4315//b1412//
hslVU	b3253//b3290//
hspQ	b4515//
htgA	b1450//
htpG	b1662//
htpX	b0314//
htrL	b3189//
hupA	b0566//
hupB	b2123//
hyaABCDEF	b4099//b4217//b4263//b1291//b1358//b3932//
hybOABCDEFG	b2948//b0515//b1951//b0254//b0966//b0529//b1935//b0611//
hycABCDEFGHI	b4410//b0541//b0672//b3597//b1662//b2078//b1443//b2933//b3512//
hydN-hypF	b0799//b0468//
hyfABCDEFGHIJR-focB	b4365//b0620//b3505//b2526//b0413//b0097//b0956//b0216//b3130//b1225//b1293//b1982//
hypABCDE	b0568//b0654//b3517//b1524//ysdC//
hypABCDE-fhlA	b2040//b3746//b2865//b1069//b3417//b3167//
hypBCDE	b1599//b3392//b2430//b4324//
hypBCDE-fhlA	b0456//b0705//b3853//b4295//b1118//
hypF	b0149//
hypT	b1860//
hyuA	b1605//
iaaA-gsiABCD	b0815//b0097//b3531//b2041//b2261//
iap	b3540//
ibaG	b3919//
ibaG-murA	b2406//b3611//
ibpAB	b1643//b2185//
ibpB	b4542//
icd	b0425//
icdC	b2220//
iclR	b2380//
idi	b3331//
idnDOTR	b3093//b0135//b2283//b0014//
idnK	b0147//
idnR	b4108//
ihfA	b1928//
ihfB	b0280//
ileS-lspA-fkpB-ispH	b3240//b1448//b3773//b1043//
ileX	b0647//
ileY	b1825//
ilvA	b3545//
ilvC	b4415//
ilvEDA	b3059//b1408//b2394//
ilvIH	b0158//b3693//
ilvL	b2809//
ilvLXG_1G_2MEDA	b2906//b2776//insCD-3//b2336//b3184//b2561//b0869//b2614//
ilvY	b3623//
inaA	b2463//
infA	b1371//
infC	b2620//
infC-rpmI-rplT	b2893//b0083//b2943//
insA-1AB-1B-1	b3357//wbbL_2//b3464//
insA-2AB-2B-2-afuBC	insB-7_2//b0480//b3999//molR_1//b0894//
insA-3AB-3B-3	b0741//b3798//b3691//
insA-4AB-4B-4	b0985//b4116//b3920//
insA-5AB-5B-5	b1283//b2687//b1745//
insA-7	b1202//
insB-7_1B-7_2	b4303//b1697//
insC-1CD-1D-1	b3710//b0476//b2778//
insC-2CD-2D-2	b2855//b3344//b2293//
insC-3CD-3D-3	b0926//b1161//b4427//
insC-4CD-4D-4-ygeONM	b2742//b2514//b0485//b2980//b3898//b1462//
insC-5CD-5D-5-yqiGHI	b1138//b1824//ypaA//b0087//b0238//ymdE//
insC-6CD-6D-6	b2009//b2688//b2593//
insE-2EF-2F-2	b2494//b0728//b1073//
insE-3EF-3F-3	b0471//b1016//b4550//
insE-4EF-4F-4	b0800//b3012//b3455//
insE-5EF-5F-5	b1463//b4545//b1264//
insG	b2421//
insH-1	b0401//
insH-10	b0898//
insH-11	b1309//
insH-2	b2897//
insH-3	b1853//
insH-4	b4065//
insH-5	b3051//
insH-6	b1813//
insH-7	b0565//
insH-8	b1450//
insH-9	b2891//
insI-2	insCD-6//
insJ	b1655//
insK	b2046//
insL-1	b2455//
insL-2	b4253//
insL-3	b2741//
insMI-3	b3100//b1035//
insN-1I-1O-1	b1914//b3710//b1123//
insN-2	b2887//
insO-2-yjhWV	b4244//b4285//b2960//
intA	insX//
intB	b2649//
intD	b2601//
intF	b1627//
intG	b1435//
intS	b0655//
intZ	b2848//
iraD	b4414//
iraM	b4428//
iraP	b0733//
iscRSUA	b3862//b0344//b1258//b1572//
ispB	b4475//
ispDF	b3761//b2431//
ispG-sroE	b1847//b0977//
ispU	b2935//
isrB	b1987//
isrC	b3667//
isrC-flu	b1014//b4096//
istR-1	b2988//
istR-2	b0386//
ivbL	b0688//
ivbL-ilvBN	b2213//b0390//insAB-1//
ivbL-ilvBN-uhpABC	b3956//b1963//b1767//b2769//b2367//b0982//
ivy	b1336//
katE	b3628//
katG	b3389//
kbaZ-agaVWA	b3981//b0249//b3328//b1753//
kbl-tdh	b0023//b0164//
kbp	b0575//
kch	b2136//
kdgK	b3599//
kdgR	b3573//
kdgT	b3206//
kdpDE	b2513//b1426//
kdpFABC	b3725//b3996//b2008//b2309//
kdsA	b1785//
kdsC-lptCAB	b1770//b1094//b2633//b1411//
kduD	b2985//
kduI	b0790//
kefFC	b1963//b1220//
kefGB-yheV	b2677//b0189//b4413//
kgtP	b4392//
kilR-ydaE	b2036//b1674//
kptA	b3513//
kup	b3491//
lacI	b4458//
lacYA	b0322//b1410//
lacZYA	b3430//b0176//b0848//
lafU	b3580//
lapAB	b1610//b0987//
lapAB-pyrF-yciH	b3593//b3406//b4299//b1823//
ldcA	b0492//
ldcC	b0961//
ldhA	b4539//
ldrA	b0995//
ldrB	b3046//
ldrC	b2993//
ldrD	b0524//
ldtA	b3693//
ldtB	b4067//
ldtC	b3857//
ldtD	b0061//
ldtE	b0594//
lepAB	b3243//b1586//
leuE	b1673//
leuL	b3057//
leuLABCD	b1011//b3721//b4373//b1155//b2554//
leuO	b2268//
leuQPV	b4356//b4477//b0049//
leuS-lptE-holA-nadD-cobC	b3988//b3275//b0603//arpB_1//b0386//
leuU	b0445//
leuX	b3572//
lexA-dinF	b0146//b0874//
lfhA	b4100//
lgoD	b1057//
lgoR	b4117//
lgoT	b4076//
lgt	b2936//
lgt-thyA	b2637//b4231//
lhr	b4394//
ligA-ypeB	b1390//b0802//
ligB	b2546//
lipA	b3468//
lipB	b1723//
lit	b0808//
