#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:17 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/all_tus_bnum_uniq.txt
C0067	b0019//
argT-hisJQMP	b2805//b0676//b2337//b2010//b2267//
argU	b4240//
argW	b0219//
argX-hisR-leuT-proM	b0085//b0658//b4143//b0733//
ariR	b3164//
arnBCADTEF	b0272//b4176//b2914//b0310//b1331//b3321//b3855//
aroF-tyrA	b0142//b2963//
aroG	b2668//
aroH	b3682//
aroKB-damX-dam-rpe-gph-trpS	b1751//b4477//b0445//b2347//b0231//b0906//b0498//
aroL-yaiA-aroM	b4618//b4698//b1678//
aroP	b0600//
arpA	b0900//
arpB_1B_2	b3273//b2976//
arrS	b1273//
arsRBC	b4322//b3458//b2941//
artJ	b0284//
artPIQM	b0842//b0389//b3292//b1854//
ascB	b1802//
ascFB	b1789//b1345//
ascG	b0117//
asd	b3678//
aslA	b2394//
aslB	b4284//
asmA	b3773//
asnA	b2879//
asnB	b3069//
asnC	b2726//
asnC-mioC	b4298//b2947//
asnC-mioC-mnmG	b1192//b1780//b4221//
asnS	b3897//
asnT	b0740//
asnU	b0240//
asnV	b2562//
asnW	b1162//
aspA	b3426//
aspA-dcuA	b4244//b2889//
aspC	b3676//
aspS	b4048//
aspT	b0700//
aspU	b3766//
aspV	b3772//
asr	ftp//
astCADBE	b1896//b3030//b1201//b2429//b4072//
atl	b2581//
atoDAEB	b4291//b1714//b3698//b2300//
atoSC	b0751//b0601//
atpBEFHAGDC	b0311//b0136//b0002//b2714//b2791//b0605//b4406//b4128//
atpIBEFHAGDC	b1638//b0406//b3599//b3041//b2297//b2922//b1265//b1844//b4057//
avtA	b3556//
azoR	b0301//
azuC	b1138//
bacA	b0982//
baeSR	tfaS//b0354//
bamA	b3003//
bamA-skp-lpxD-fabZ-lpxAB-rnhB-dnaE	b3734//b1202//b1994//b4714//b3215//b0908//b2433//b1506//
bamB-der	b0149//b4219//
bamC	b1233//
bamD	b2242//
bamE	b0021//
barA	b4475//
basRS	ykfJ//b0418//
bax	b4108//
bcp	b0485//
bcr	b4662//
bcsABZC	b0523//ychG_1//b3086//b3623//
bcsBZ	b0738//b2569//
bcsEFG	b0716//b0498//b3170//
bcsQ	b0970//
bdcA	b0520//
bdcR	insB-7_1//
bdm-sra	b0012//b0078//
bepA-yfgD	b1123//b2292//
betIBA	b2151//b1068//b4036//
betT	b4363//
bfd-bfr	b0550//b4067//
bglA	b1244//
bglG	b2529//
bglGFB	b1665//b1530//b2783//
bglH-yieLK	b1775//b1251//b0219//
bglX	b3129//
bhsA	b0475//
bioA	b2379//
bioBFCD	b3733//b1300//b1168//b3797//
bioH	b1474//
bipA	b2175//
bisC	b2910//
blc	b2866//
blr	b0192//
bluF	b1269//
bluR	b4038//
bolA	b0207//
borD	b1567//
brnQ-proY	b0157//b3847//
bsmA	b1954//
bssR	b3563//
bssS	b1500//
btuB-murI	b1916//insEF-4//
btuCED	b2361//b4671//b2681//
cadA	b3146//
cadBA	b3585//b3134//
cadC	b0032//
caiCDE	b2203//b4585//b3622//
caiF	b2490//
caiTABCDE	b1057//b1953//b2847//b3148//b2955//b0929//
can	insCD-1//
carAB	b0870//b0195//
carB	b0832//
cas2	b1451//
cas3	b0765//
casABCDE12	b1731//b4450//b4200//msrQ//b0894//b2011//b0966//
casDE12	b0534//b3511//b0122//b3912//
cbl	b1843//
cbpAM	b0493//b0581//
cbrA	b1756//
cbrB	b0407//
cbrBC	b3878//b1702//
cbrC	b0205//
ccmABCDEFGH	b1374//b3606//b1743//b3610//b1457//b1043//b1230//b0098//
cdaR	b0653//
cdd	b2071//
cdgI	b4048//
cdh	b1294//
cdsA	b2150//
cecR-ybhGFSR	b3234//b3778//b2414//b0645//b2966//
cedA	b3520//
cfa	b0998//
chaA	b2670//
chaBC	b0545//b4510//
chaC	b2746//
chbBCARFG	b0516//b0349//ychG_2//b0789//b3269//b2029//
chiA	b0780//
chiP-ybfN	b4414//b3257//
chiX	b3191//
cho	b1550//
chpSB	b1137//b2507//
cirA	b1685//
citCDEFXG	yjgX_3//b3076//b1883//C0614//b3170//b3713//
citT	b1021//
clcA	b2645//
clcB	b2713//
clpA	b2079//
clpB	b3686//
clpPX	b3399//b0008//
clpS	b1997//
clpX-lon	b1291//b0763//
clsA-yciU	b3588//b2020//
clsC	b1109//
cmk-rpsA	b1395//b3846//
cmoM-mukFEB	b2552//b3512//b1470//b3687//
cmtBA-yggPFDC	b1729//b0425//b3812//b0356//b1717//b1320//
cnu	b0381//
coaA	b1670//
coaE-zapD-yacG	b0083//b0260//b0902//
cobUST	b4698//b0034//b0537//
codBA	b2771//b2134//
cof	b4068//
comR	b1669//
copA	b2167//
corA	b3746//
cpdB	b4512//
cpxPQ	b0427//b0417//
cpxRA	b0083//b0855//
cra	b1420//
crcB	b3273//
creABC	b1813//b1957//b3495//
creABCD	b3844//b0409//b2649//b2729//
creD	b2076//
crfC-yjcZ	b1744//b2325//
crl	b4440//
crp	b2090//
crr	b1648//
csdAE	b3723//b3513//
csgBAC	b1076//b1778//b3379//
csgC	b0212//
csgDEFG	b2300//b1650//b0835//b0050//
csiD-lhgO-gabDTP	b3399//b2750//b1543//b1704//b0480//
csiE	b1042//
csiR	b3137//
cspA	b3482//
cspB	b3158//
cspD	b3090//
cspE	b1571//
cspF	b0748//
cspG	b0898//
cspH	b2723//
cspI	b2293//
csrA	b4116//
csrB	b0032//
csrC	b0170//
csrD	b0796//
cstA	b2380//
cueO	b0661//
cueR	b0406//
curA	b3250//
cusCFBA	gpr//b3577//b2405//b1792//
cusRS	b4379//b2375//
cutA	b1063//
cvpA-purF-ubiX	b1693//b4416//b3271//
cvrA	b3244//
cyaA	b3892//
cyaR	b1334//
cyaY	b2966//
cybB	b0349//
cybC	b0594//
cycA	b3176//
cydAB	b0752//b4189//
cydDC	b1014//b3494//
cydX-ybgE	b0445//b2783//
cynR	b2678//
cynTS	b2844//b1213//
cynTSX	b2970//b2244//b3333//
cyoABCDE	b3619//b3013//b2453//b0665//b4126//
cysB	b1642//
cysDNC	b0720//b3619//b1622//
cysE	b4687//
cysG	ysdC//
cysH	b2093//
cysJIH	b3752//b0007//b0783//
cysK	b0700//
cysPUWAM	b0040//icdC//b3626//b1460//b3185//
cysQ	b3149//
cysS	b3224//
cysZ	b2030//
cytR	b0970//
dacA	arpB_2//
dacB	b2427//
dacC	b2433//
dacD	b0361//
dadAX	b1294//b1255//
dam-rpe-gph-trpS	b1194//b3598//b1708//b1926//
damX-dam-rpe-gph-trpS	b4385//ybfO//b0945//b3460//b0033//
dapA-bamC	b1986//b2977//
dapB	b0738//
dapD	b2265//
dapE-ypfN	b1959//b1158//
dauA	micL//
dcd	b1782//
dcm-vsr	insCD-1//b2959//
dcp	b4264//
dcrB	b4408//
dctA	b4389//
dcuA	b4003//
dcuB-fumB	b1118//b1144//
dcuC	b1828//
dcuD	b3499//
dcuR	b0149//
dcuSR	b4476//b0487//
dcyD-tcyLN	b1262//b4290//b3382//
ddlA	b1676//
ddpXABCDF	b3992//b2958//b0640//b0557//b4252//b0307//
deaD	b4553//
decR	b2460//
def-fmt	b1931//b0298//
degP	b0593//
degQ	b1277//
degQS	b3766//b1656//
degS	b4138//
deoABD	b3290//b2085//b1973//
deoBD	b4419//b3289//
deoCABD	b1376//b3614//b3261//b0073//
deoR	b1112//
dfp	b3374//
dgcC	b1691//
dgcE	b2237//
dgcF	b0678//
dgcJ	b3367//
dgcM	b2471//
dgcP	b0604//
dgcQ	b3578//
dgcT	b1119//
dgcZ	b0910//
dgkA	b1207//
dgoRKADT	b1671//b4425//b3065//b1532//b3947//
dgt	b3549//
dhaKLM	b1309//b3224//b2184//
dhaM	b4118//
dhaR	b0525//
diaA	b3106//
dicA	selU//
dicB-ydfDE-insD-intQ	b3091//b3810//b4130//b2809//b0216//
dicC-ydfXW	b1571//b1823//tp2//
dicF	b3061//
dinB-yafNOP	b0547//b3847//b0474//b3056//
dinD	ychE_2//
dinG	b1129//
dinI	b0876//
dinJ-yafQ	b3556//b0859//
dinQ	b0083//
djlA	b3748//
dkgA	b3704//
dkgB	b2888//
dksA-gluQ	b2865//b1772//
dld	b1235//
dmlA	b3022//
dmlR	b1779//
dmsABC	b2134//b4532//b3378//
dnaAN-recF	b4255//b3739//b2743//
dnaB	b4302//
dnaK-tpke11-dnaJ	b2135//b3830//gadF//
dnaN-recF	b0929//b3340//
dnaQ	b0436//
dnaTC	gapC_2//b2643//
dnaTC-yjjA	b1504//b3269//b1255//
dnaX	b4099//
dosCP	yjhW//b4120//
dpiBA	b0219//b1204//
dppABCDF	b1187//b0803//b0196//b0858//b3991//
dps	b4356//
dsbA	b3787//
dsbB	b2464//
dsbC	b1850//
dsbC-recJ-prfB	b2645//b3330//b3365//
dsbD-yjdC	b2521//b1977//
dsbG	b3163//
dsdA	b3093//
dsdC	b4356//
dsdXA	b1195//b2949//
dsrA	b3479//
dsrB	b3128//
dtpA	b1564//
dtpB	b3535//
dtpC	b4518//
dtpD	b0547//
dusA	b1542//
dusB-fis	b1589//b1763//
dusC	b2471//
dut-slmA	b3822//b1304//
dxr	b1772//
eaeH-insEF-1E-1F-1	b3690//b4550//b3481//b1743//
eamA	b4270//
eamB	b0662//
ebgAC	b0644//b3225//
ebgR	b2035//
ecnAB	b2314//b1288//
ecnB	b3865//
eco	b4183//
ecpA	b1465//
ecpBCDE	cpxQ//b2124//b1319//b2274//
ecpR	b3414//
eda	b0486//
edd-eda	b4371//b2445//
efeOB	b3574//b3615//
efeU_1U_2	b0295//b1842//
efp	b0524//
elaA	b2126//
elaB	b3808//
elaD	b4423//
elbB-mtgA	b1210//b2363//
elfA	b3190//
elfDCG-ycbUVF	b0389//b2749//b4455//b4249//b3604//b1766//
elyC	b2174//
emrD	b1941//
emrE	b2244//
emrKY	b0731//b3396//
emtA	b3218//
endA	b2597//
eno	b3342//
entCEBAH	b1555//b0171//b3969//b4016//b3576//
entH	b0923//
entS	b2843//
envR	b3936//
envY-ompT	b4254//b2746//
epd-pgk	b4469//b1502//
epd-pgk-fbaA	b0304//b2541//b0679//
epmA	b1332//
epmB	b1543//
eptA	b4110//
eptB	b2201//
eptC	b2992//
erpA	b1958//
esrE	sdsN//
essD-rrrD-rzpD	b2666//b2368//b0191//
essQ-ydfR-rrrQ-rzpQ	b0930//b3991//b3507//b0198//
ettA	b2357//
eutBCLKR	b2369//b1986//b4425//b0058//b0753//
eutHA	b1402//b1302//
eutNEJG	b0185//b4550//b1376//b4312//
eutSPQTDM	b0832//b1264//b1431//b0709//b0451//b0546//
evgAS	b4471//b3821//
exbBD	b1835//b1433//
exbD	b1317//
exuR	b1601//
exuT	b2847//
fabA	b3275//
fabB	b3351//
fabDG-acpP	b0789//b1797//b4290//
fabF	b4484//
fabG-acpP	b0903//b1565//
fabHDG	b2377//b4156//b4121//
fabI	b0936//
fabR-yijD	b3502//b0156//
fabZ	b4043//
fadBA	b1475//b0286//
fadD-sroD	b2158//b1271//
fadE	b3941//
fadH	b2875//
fadIJ	b1439//b0032//
fadL	b0306//
fadM	b2215//
fadR	b3463//
fbaB	b2065//
fbp	b4125//
fdhD	b3061//
fdhF	b4712//
fdnGHI	b2821//b0522//b2224//
fdoGHI-fdhE	b1113//b3675//b1314//b2194//
fdrA-ylbEF-ybcF	b3984//b0997//b0511//C0299//
feaB	b1061//
feaR	b1222//
fecABCDE	b1871//b2005//b2956//b3046//b3124//
fecIR	b3223//b0081//
feoABC	b3754//yfaS_1//b1341//
feoC	b3937//
fepA-entD	b0454//b3418//
fepB	b4446//
fepDGC	b0800//b1499//b3178//
fes-ybdZ-entF-fepE	b3633//b3656//b1135//b1483//
fetAB	tp2//b0621//
ffh	b0561//
ffs	b3757//
fhuACDB	b1858//b1309//b0417//b1406//
fhuE	b1096//
fhuF	b3812//
ficA-fic-pabA	b3048//b3917//b2959//
fieF	b3860//
fimAICDFGH	b3875//b2072//b3859//b1058//b1539//b0943//b0261//
fimB	b3151//
fimE	b4194//
fimZ	b2966//
fiu	b1254//
fixABCX	b0749//b1348//b0629//b2678//
fklB	b1204//
fkpA	b1055//
fldA-uof-fur	b3849//b1338//b4206//
fldB	b2581//
flgAMN	ysdC//b0097//b0596//
flgBCDEFGHIJ	b1211//b0649//b0137//b3557//b1488//b0025//b2289//b1580//b0341//
flgKL	b3824//b0574//
flgMN	b3367//b1885//
flhBAE	b2556//b2112//b2498//
flhDC	b0202//b3795//
fliAZ-tcyJ	b2887//b2021//b1610//
fliC	b2640//
fliDST	b2314//b1503//b1366//
fliE	b4155//
fliFGHIJK	b4257//b0747//b1590//b3528//b3917//b2966//
fliLMNOPQR	b3611//b1586//b0870//b4085//b4127//b0557//b3546//
flk	b2821//
flu	b2308//
flxA	b4065//
fnr	b4101//
fnrS	b0212//
focA-pflB	b1235//b3681//
folA	b1036//
folB	b0585//
folC-dedD	b0811//b1036//
folD-ybcJ	b1694//b3024//
folE-yeiB	b1540//b0715//
folP-glmM	b2090//b0850//
folX-yfcH	b3640//b2926//
fpr	b1084//
frc	insEF-1//
frdABCD	b1452//b3580//b3823//b2567//
fre	b1976//
frlABCDR	b3538//b1874//b3943//b4360//b1651//
frmRAB	b4230//b3277//b1912//
frr	b2218//
frsA	b2681//
fruBKA	b2339//b2329//b2472//
frvABXR	b0009//b2790//b2154//b1378//
frwCB	b3717//b1111//
frwD	b2375//
fryBC-ypdFE-fryA	b0907//b1999//b0559//b4409//b1762//
fsaA	b3495//
fsr	b2218//
ftnA	b4277//
ftnB	b0803//
ftp	b4406//
ftsAZ	b3859//b2363//
ftsB	b0491//
ftsK	b0829//
ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC	b3963//b1614//b1108//b1824//b1608//b3147//b0346//b2032//b2926//b2283//b0962//b0247//b1281//b0542//
ftsP	b0312//
ftsQ	b2429//
ftsQAZ	b4456//b0139//b0411//
ftsYEX	b2700//b0815//b2844//
ftsZ	b1848//
fucAO	b0873//b2245//
fucPIKUR	sdsN//b4482//b1582//yeeL_2//b3714//
fucR	b3794//
fumA	b4699//
fumAC	b2990//b4670//
fumB	b4332//
fumC	b0837//
fur	ynfP//
fusA-tufA	b1937//b0721//
fxsA	b3672//
gabDTP	b4051//b4422//b0190//
gadAX	b3812//b0728//
gadBC	b1527//gapC_1//
gadC	b0074//
gadEF	msrP//b2268//
gadEF-mdtEF	b3297//b1702//b3738//b1574//
gadW	b0386//
gadX	b2096//
gadXW	insAB-4//b1015//
gadY	insCD-3//
galE	b2039//
galET	b3528//b2467//
galETK	b4077//b0364//b0173//
galETKM	b0643//b0664//b2719//b1881//
galF	b4426//
galK	b2267//
galP	b3697//
galR	b1379//
galS	b0922//
galU	b1081//
gapA	b3542//
gapA-yeaD	b2185//b3234//
gapC_1C_2	b4673//b0504//
garD	b0938//
garPLRK-rnpB	b4463//b2548//b2987//b1146//b2807//
gatR_1	b4392//
gatR_2	b3744//
gatYZABCD	b3172//b0721//b1236//b2091//b0275//b3788//
gatZABCD	b2370//b3731//b2171//b2222//b3348//
gcd	b1938//
gcl-hyi-glxR-ybbW-allB-ybbY-glxK	b3346//b0075//b1702//b1621//b1905//b0754//b1786//
gcvA	b1924//
gcvB	b3061//
gcvP	b0989//
gcvR	b0047//
gcvTHP	b0202//b0537//b0892//
gdhA	b4312//
gfcA	b0483//
gfcBCD	b3406//b0863//b1227//
gfcE-etp-etk	b1243//b0417//b4207//
ggt	b3157//
ghoST	b3481//b0693//
ghrA	b1904//
ghrB	b3595//
ghxP	b4023//
glcBA	b3967//b1069//
glcC	ilvG_1//
glcDEFGBA	b0564//b1812//b2998//b2670//b4456//b2802//
glf-wbbH	b2757//b1843//
glgAP	b0063//b4545//
glgBXCAP	b1281//b3091//b2807//b3262//b0721//
glgCAP	yghE//b2544//b1331//
glgS	b1387//
glk	b2570//
glmUS	3'ETS<sup><i>leuZ</i></sup>//b1203//
glmY	b1199//
glmZ	b1162//
glnA	b2006//
glnALG	b1038//b0631//b2241//
glnB	b0592//
glnD	b3867//
glnHPQ	b1714//b1375//b2891//
glnK-amtB	b1857//b2065//
glnLG	b3786//b2535//
glnQ	b0627//
glnS	b2482//
glnW-metU-glnVX	b3349//b4673//b0889//b4409//
gloA	b2142//
gloB	b0139//
glpABC	b1684//b0202//b2483//
glpD	b2954//
glpEGR	b2954//ygeN//b2606//
glpFKX	b3405//b3867//b2378//
glpGR	b2771//b3978//
glpR	b1987//
glpTQ	b1369//b2087//
glrK	b3657//
glrR	b3658//
glrR-glnB	b1320//b1345//
gltA	b3531//
gltBDF	b1841//b1289//b1715//
gltI-sroC-gltJKL	b0596//cybC//b0337//b3926//b2943//
gltP	b3759//
gltS	b0173//
gltX	b2739//
glvCBG-ysdC	b3664//b1100//b2597//b2986//
glxK	b2992//
glyA	b3673//
glyQS	b4454//b4177//
glyU	b3947//
glyVXY	b4177//b4431//b3465//
glyW-cysT-leuZ-3'ETS<sup><i>leuZ</i></sup>	b4511//b0572//b3077//b3442//
gmhB	b0051//
gmk	b3101//
gnd	b2839//
gnsB	b4289//
gntK	b1048//
gntKU	b2805//b0463//
gntP	b1472//
gntR	b4057//
gntRKU	b0314//b0800//b1558//
gntT	b2246//
gntU	b4673//
gntX-nfuA	b4217//b4159//
gor	b4268//
gpmA	b2635//
gpmM-envC-yibQ	b3453//b2857//b2174//
gpp	b2440//
gpr	b4637//
gpt	b4058//
grcA	b1618//
greA	b1069//
greB	b4022//
groL	b0963//
groSL	b0251//b3858//
grpE	b2196//
grxA	b0638//
grxB	b1545//
grxC	b3542//
grxD	b3690//
gshA	b0056//
gsk	b2644//
gspAB	b4241//b0793//
gspCDEFGHIJKLMO	b0254//b4218//b2065//b3272//b3113//b3322//b1251//b0233//b0076//b0002//b0075//b3038//
gss	b3681//
gstA	b2852//
gstB	b0742//
guaBA	b1439//b2550//
guaC	b2272//
gudPXD	b2442//b1491//b4358//
gyrA	b2826//
gyrB	b2296//
hcaEFCBD	b0514//b1248//b3917//b0713//ybfO//
hcaR	b4469//
hcaT	b0867//
hchA	b0871//
hcp-hcr	b2511//b3159//
hda	b0863//
hdeAB-yhiD	b0781//b1779//b2196//
hdeD	b3158//
hdfR	b2691//
hdhA	b2203//
helD	b3651//
hemA	b4463//
hemA-prfA-prmC	b4306//b4512//b2415//
hemB	b2588//
hemCDXY	b1369//b4454//b0630//b1938//
hemF	b3855//
hemH	b4327//
hemL	b2801//
hemN	b1929//
hflD-purB	b1520//b0919//
hfq-hflXKC	b2036//b2899//b1683//b4714//
hicAB	b1268//b0072//
higBA	b1376//b3638//
hinT-ycfL-lpoB-thiK-nagZ-ycfP	b2943//b2824//b3549//b4130//b3260//b4230//
hipBA	b2788//b1676//
hisBHAFI	b4064//b1108//b3414//b1508//b1212//
hisJQMP	b1752//b2904//b0066//b4398//
hisL	b3410//
hisLGDCBHAFI	b2321//b0673//b2099//b2378//b2078//b4459//b0968//b2029//b4440//
hisS	b0893//
hlyE	b0036//
hmp	b1089//
hns	b0334//
hofMNOP	topAI//b0296//b2684//b4397//
hofQ	b3659//
hokA	b2947//
hokB	b1723//
hokD	b1693//
hokE	b4125//
holC	b3796//
holC-valS	b3927//b1340//
holD-rimI-yjjG	b2427//b0484//b0338//
holE	b3745//
hpt	b1237//
hrpA	b4140//
hrpB	b3234//
hscBA-fdx-iscX	b2383//b3902//b0573//b4355//
hscC	b1255//
hsdMS	b3366//b4122//
hsdRMS	b2742//b4055//b2111//
hslJ	b2351//
hslO	b0435//
hslRO	b0319//b0430//
hslVU	b3340//b3667//
hspQ	b1335//
htgA	b2967//
htpG	b3719//
htpX	b2188//
htrL	b0397//
hupA	b1544//
hupB	b4484//
hyaABCDEF	b0835//b2377//b2706//b2057//b2105//b1892//
hybOABCDEFG	b3799//b1297//b2288//b3195//b4358//b3298//b2757//b1567//
hycABCDEFGHI	b1454//b0536//b1915//b1287//b0070//b0577//b2058//b4035//b1857//
hydN-hypF	b1124//b4485//
hyfABCDEFGHIJR-focB	b3979//b4279//b0835//b1453//tpke70//b0131//b3395//b2988//b3403//b1748//b1267//b4286//
hypABCDE	b4067//b0868//arpB_2//b2272//b0664//
hypABCDE-fhlA	b3998//b0649//b0962//b1868//b1888//b2026//
hypBCDE	b4609//b1414//b3801//b4367//
hypBCDE-fhlA	b0766//b2331//b1187//b1821//b4269//
hypF	b3452//
hypT	b1498//
hyuA	b1073//
iaaA-gsiABCD	b1681//b4182//b1045//b0943//b1356//
iap	b3950//
ibaG	b1818//
ibaG-murA	b3655//b2595//
ibpAB	b3091//b3022//
ibpB	b0163//
icd	b3621//
icdC	b2362//
iclR	b4342//
idi	b0570//
idnDOTR	b3413//b4169//b1977//b2390//
idnK	b2274//
idnR	b2491//
ihfA	b0978//
ihfB	b4070//
ileS-lspA-fkpB-ispH	b1092//b4158//b2574//b3569//
ileX	b1854//
ileY	b1791//
ilvA	b2456//
ilvC	ygeN//
ilvEDA	b3265//b4086//b2803//
ilvIH	b1690//b2616//
ilvL	b1011//
ilvLXG_1G_2MEDA	b0117//b3044//b1610//b0424//b2544//tpke11//b2142//b2232//
ilvY	b0047//
inaA	b3720//
infA	yrhC//
infC	b0776//
infC-rpmI-rplT	b3610//insAB-1//b1846//
insA-1AB-1B-1	b2204//b3935//b4595//
insA-2AB-2B-2-afuBC	b0390//b0104//b0583//b2627//b3466//
insA-3AB-3B-3	b4201//b2038//b1743//
insA-4AB-4B-4	b0921//b0511//b3723//
insA-5AB-5B-5	b2034//b2536//b3047//
insA-7	b3999//
insB-7_1B-7_2	b3541//b1727//
insC-1CD-1D-1	b1316//lfhA//b3311//
insC-2CD-2D-2	b3260//b2681//b2044//
insC-3CD-3D-3	b2035//b3094//b2066//
insC-4CD-4D-4-ygeONM	b2910//b2566//b1915//b2338//b0228//b2641//
insC-5CD-5D-5-yqiGHI	b2418//b3086//b4044//b3688//b1824//b0376//
insC-6CD-6D-6	b0271//b0640//b2548//
insE-2EF-2F-2	b1779//b0649//b3710//
insE-3EF-3F-3	b2508//b0775//b3758//
insE-4EF-4F-4	b0031//b0977//b4442//
insE-5EF-5F-5	b4230//b3619//b1866//
insG	b4263//
insH-1	b3625//
insH-10	b0198//
insH-11	b2444//
insH-2	b0081//
insH-3	b1180//
insH-4	b3591//
insH-5	b1432//
insH-6	b2002//
insH-7	insCD-5//
insH-8	insAB-6//
insH-9	b0964//
insI-2	b1281//
insJ	b0578//
insK	sroD//
insL-1	b3934//
insL-2	b2870//
insL-3	b3104//
insMI-3	b0993//b2432//
insN-1I-1O-1	b4221//b2506//b0246//
insN-2	b0911//
insO-2-yjhWV	b3058//insCD-3//b1921//
intA	b0298//
intB	b0271//
intD	b1468//
intF	b4406//
intG	b2177//
intS	b2213//
intZ	b0983//
iraD	b2466//
iraM	b1402//
iraP	b0170//
iscRSUA	b3235//b4309//b2841//b0202//
ispB	b0125//
ispDF	b0860//b3379//
ispG-sroE	b2189//b4438//
ispU	b2423//
isrB	b2857//
isrC	b2023//
isrC-flu	b2054//b3534//
istR-1	b0742//
istR-2	b2923//
ivbL	b2256//
ivbL-ilvBN	b2672//b0513//b4018//
ivbL-ilvBN-uhpABC	b3075//b0307//b2155//b1399//b1705//b3638//
ivy	b2545//
katE	b3291//
katG	b0639//
kbaZ-agaVWA	b2544//b1847//b3326//b3189//
kbl-tdh	b3987//b1360//
kbp	b0881//
kch	b2563//
kdgK	b2745//
kdgR	b4222//
kdgT	b3902//
kdpDE	b4186//b2759//
kdpFABC	b4388//b1119//b2507//b4122//
kdsA	b0523//
kdsC-lptCAB	b3291//b1655//b0882//b3070//
kduD	b3133//
kduI	b0460//
kefFC	b2395//b1790//
kefGB-yheV	b1781//ygaQ//b4253//
kgtP	b3059//
kilR-ydaE	b1229//b3006//
kptA	b1716//
kup	b3306//
lacI	insAB-1//
lacYA	b4398//b3529//
lacZYA	b2934//b1436//b2130//
lafU	b1741//
lapAB	b3085//b0487//
lapAB-pyrF-yciH	b3830//b3145//b1237//b1448//
ldcA	b2006//
ldcC	b0251//
ldhA	b0040//
ldrA	b2094//
ldrB	b3864//
ldrC	b2584//
ldrD	b2129//
ldtA	b1784//
ldtB	b4215//
ldtC	b0777//
ldtD	yrhC//
ldtE	b0965//
lepAB	b3508//b1092//
leuE	b3104//
leuL	b3416//
leuLABCD	b0122//b1370//b3092//b2125//b3525//
leuO	b3957//
leuQPV	b1360//b2726//b1295//
leuS-lptE-holA-nadD-cobC	b1695//b1638//ynfP//b1915//b1278//
leuU	b3619//
leuX	b2174//
lexA-dinF	b0014//b1210//
lfhA	b4453//
lgoD	b1189//
lgoR	b1360//
lgoT	b3951//
lgt	b2026//
lgt-thyA	b1136//b1083//
lhr	b0594//
ligA-ypeB	b2274//b0794//
ligB	sroE//
