#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:17 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/all_tus_bnum_uniq.txt
C0067	b2144//
ascG	b0259//
asd	b2528//
aslA	b0071//
aslB	b1010//
asmA	b2799//
asnA	b2784//
asnB	b3143//
asnC	b2278//
asnC-mioC	b1973//b4272//
asnC-mioC-mnmG	b3631//b2080//b3569//
asnS	b0038//
asnT	b1514//
asnU	b0788//
asnV	b3818//
asnW	b2123//
aspA	b0757//
aspA-dcuA	b0052//b0989//
aspC	b2242//
aspS	b3831//
aspT	b3875//
aspU	b1919//
aspV	b3438//
asr	b2915//
astCADBE	b1062//b2623//b2152//b0303//b1862//
atl	b1368//
atoDAEB	b4354//b3161//b2283//b1732//
atoSC	b3230//b0552//
atpBEFHAGDC	b2933//b3147//b2606//b2763//b1143//b1782//b1840//b1482//
atpIBEFHAGDC	b2700//b4335//b1534//b2664//b2903//b1158//b1264//b3018//b1994//
avtA	b2169//
azoR	b3427//
azuC	b1187//
bacA	b2904//
baeSR	b0167//b3599//
bamA	b4317//
bamA-skp-lpxD-fabZ-lpxAB-rnhB-dnaE	sraA//b1459//b3410//b1473//b1500//b2469//b0839//b2119//
bamB-der	b2880//b1408//
bamC	b3604//
bamD	b1361//
bamE	b1069//
barA	b1059//
basRS	molR_3//b3117//
bax	b3086//
bcp	b2662//
bcr	b2133//
bcsABZC	b2586//b2408//b1672//b1913//
bcsBZ	b1733//b2432//
bcsEFG	b3607//b3175//b0989//
bcsQ	b3500//
bdcA	b2125//
bdcR	C0719//
bdm-sra	b1717//b1386//
bepA-yfgD	b1816//b2351//
betIBA	insB-7_1//b1176//b3411//
betT	b3126//
bfd-bfr	b0754//b0731//
bglA	b2439//
bglG	b1820//
bglGFB	b0188//b2899//b2082//
bglH-yieLK	b0724//b3431//b2845//
bglX	b0577//
bhsA	b0929//
bioA	b2580//
bioBFCD	b2702//b0158//b2981//b3879//
bioH	b0270//
bipA	b2542//
bisC	b3782//
blc	b1797//
blr	b1270//
bluF	b4016//
bluR	b3583//
bolA	b2774//
borD	b2473//
brnQ-proY	b0973//b1393//
bsmA	b3640//
bssR	b1446//
bssS	b2309//
btuB-murI	b2173//b2712//
btuCED	b2240//b3538//b3909//
cadA	b4152//
cadBA	b2164//b3874//
cadC	b0122//
caiCDE	b4079//b3376//b2251//
caiF	b0619//
caiTABCDE	b0772//b2178//b0374//b1613//b0998//b2891//
can	b1069//
carAB	b2187//b2617//
carB	b0767//
cas2	b4313//
cas3	b1164//
casABCDE12	b3095//b2284//b0205//b1116//b1098//b3346//b2351//
casDE12	b2436//b2549//b1557//b3820//
cbl	b0825//
cbpAM	b1973//b0197//
cbrA	b0049//
cbrB	b2076//
cbrBC	b3870//b3624//
cbrC	b1154//
ccmABCDEFGH	b1920//b3921//b3305//b1418//b0033//b2964//b4397//b1418//
cdaR	b4230//
cdd	b2674//
cdgI	b3201//
cdh	b1264//
cdsA	b4441//
cecR-ybhGFSR	b2499//b2771//b1001//b1632//b0835//
cedA	b2395//
cfa	b3861//
chaA	b0906//
chaBC	b1451//b1394//
chaC	b4170//
chbBCARFG	b4525//b2667//b3223//b2181//b0130//b2961//
chiA	b0943//
chiP-ybfN	b0456//b2510//
chiX	b2746//
cho	b3303//
chpSB	b4326//b2097//
cirA	b3616//
citCDEFXG	yghE//b3934//b1146//b0255//b1733//b0664//
citT	b4334//
clcA	b2531//
clcB	b0601//
clpA	b3881//
clpB	b1080//
clpPX	b2741//b3920//
clpS	b3178//
clpX-lon	b0758//b4205//
clsA-yciU	insAB-2//b1806//
clsC	b1173//
cmk-rpsA	b4397//b2352//
cmoM-mukFEB	b0313//b0424//b0920//b1395//
cmtBA-yggPFDC	b1688//b0730//b2081//b2447//b4120//b3401//
cnu	b2939//
coaA	b0809//
coaE-zapD-yacG	b0793//b0566//b3652//
cobUST	b3581//b3761//b3735//
codBA	b3469//b0232//
cof	C0362//
comR	b1571//
copA	b0416//
corA	b0060//
cpdB	b0130//
cpxPQ	b2686//b0054//
cpxRA	b3952//b4059//
cra	b1766//
crcB	b3910//
creABC	b2636//b3663//b3103//
creABCD	b1939//b1229//b1035//b0823//
creD	b4007//
crfC-yjcZ	b2015//b0148//
crl	b2906//
crp	b2972//
crr	b3202//
csdAE	b3885//b1809//
csgBAC	b4705//b3393//b4592//
csgC	b1259//
csgDEFG	b0187//b0905//b2287//b0847//
csiD-lhgO-gabDTP	b4217//b2924//b1333//b0103//b2641//
csiE	b4325//
csiR	b4386//
cspA	b4459//
cspB	b0757//
cspD	b1759//
cspE	b0727//
cspF	b3598//
cspG	b2708//
cspH	b1297//
cspI	b4417//
csrA	b2398//
csrB	b2336//
csrC	b0368//
csrD	b2923//
cstA	b0787//
cueO	b3715//
cueR	b2644//
curA	b1252//
cusCFBA	b0578//b0166//b2671//b2019//
cusRS	b2109//b2936//
cutA	b2209//
cvpA-purF-ubiX	b0058//b2754//b1894//
cvrA	b3480//
cyaA	b4287//
cyaR	b2788//
cyaY	b0061//
cybB	b2409//
cybC	b4194//
cycA	b2836//
cydAB	b4161//b4670//
cydDC	b2673//b0454//
cydX-ybgE	b0452//b3751//
cynR	b1943//
cynTS	b2262//b0873//
cynTSX	b0128//b4391//b3092//
cyoABCDE	sroA//b4416//b2845//b0419//b1345//
cysB	b1962//
cysDNC	b2328//b4285//b0737//
cysE	b1975//
cysG	b4230//
cysH	b0045//
cysJIH	b3886//b1111//b1729//
cysK	b0434//
cysPUWAM	b4183//b0031//b4028//b0481//b2743//
cysQ	b3852//
cysS	b0152//
cysZ	b1901//
cytR	b1819//
dacA	b2477//
dacB	b2218//
dacC	b0844//
dacD	b2765//
dadAX	b3591//b3627//
dam-rpe-gph-trpS	b3929//b1713//b2723//b1569//
damX-dam-rpe-gph-trpS	b3861//b4052//b3619//b1543//b1693//
dapA-bamC	b2700//b4501//
dapB	b0941//
dapD	b2528//
dapE-ypfN	b1509//b4439//
dauA	b3713//
dcd	b1176//
dcm-vsr	lafU//b0948//
dcp	b1371//
dcrB	b0967//
dctA	b0782//
dcuA	b2500//
dcuB-fumB	b0176//b2018//
dcuC	b3856//
dcuD	b4456//
dcuR	b4026//
dcuSR	b0859//b4177//
dcyD-tcyLN	b0977//b2909//b3739//
ddlA	b2729//
ddpXABCDF	b0676//b0118//b4159//b1529//b4368//b1144//
deaD	b1074//
decR	b2020//
def-fmt	b3719//b4183//
degP	b1147//
degQ	b0852//
degQS	b2705//b1382//
degS	b1341//
deoABD	b4060//b2292//b2749//
deoBD	b1207//b0875//
deoCABD	b2043//b2426//b2915//b1515//
deoR	b1830//
dfp	b4078//
dgcC	b2346//
dgcE	b3510//
dgcF	b2554//
dgcJ	b4177//
dgcM	b3448//
dgcP	b1491//
dgcQ	b2137//
dgcT	b2936//
dgcZ	b0711//
dgkA	b0835//
dgoRKADT	b0995//b1438//b1829//b1290//b1904//
dgt	ybcD//
dhaKLM	b3575//b3568//b3206//
dhaM	b4669//
dhaR	b3017//
diaA	b3645//
dicA	b1203//
dicB-ydfDE-insD-intQ	b1807//b4542//b0094//b1478//b0046//
dicC-ydfXW	b0919//b1228//b1800//
dicF	b2806//
dinB-yafNOP	b0066//b2549//b3382//b0832//
dinD	b3593//
dinG	b4156//
dinI	b4145//
dinJ-yafQ	b4385//b1231//
dinQ	b4063//
djlA	b2337//
dkgA	b2156//
dkgB	phnE_2//
dksA-gluQ	b1071//b3255//
dld	b2818//
dmlA	b1252//
dmlR	b3024//
dmsABC	b0429//b0187//b0401//
dnaAN-recF	b0155//b2225//b0707//
dnaB	b3226//
dnaK-tpke11-dnaJ	b3567//b2517//b0995//
dnaN-recF	b3141//b2440//
dnaQ	b3550//
dnaTC	b0326//b0604//
dnaTC-yjjA	b2925//b1271//b0175//
dnaX	b0293//
dosCP	b3649//b0597//
dpiBA	b1334//b4101//
dppABCDF	b0696//b3982//b1510//b1480//b0944//
dps	b3378//
dsbA	b1805//
dsbB	b1171//
dsbC	b0408//
dsbC-recJ-prfB	b0620//b0241//b0194//
dsbD-yjdC	b2975//b0012//
dsbG	b2262//
dsdA	b0624//
dsdC	b1517//
dsdXA	b1422//b0896//
dsrA	b1468//
dsrB	b0009//
dtpA	b1789//
dtpB	b1465//
dtpC	b1344//
dtpD	b1226//
dusA	b2021//
dusB-fis	b0148//b3846//
dusC	b0404//
dut-slmA	b2226//b2098//
dxr	b3450//
eaeH-insEF-1E-1F-1	yedS_2//b2346//topAI//b1937//
eamA	b0233//
eamB	b3431//
ebgAC	b2622//b0339//
ebgR	b0462//
ecnAB	b4235//b2459//
ecnB	b4261//
eco	b2965//
ecpA	b1780//
ecpBCDE	b1314//b4061//b4249//b3263//
ecpR	b0634//
eda	b0327//
edd-eda	b3721//b3953//
efeOB	b3404//b2380//
efeU_1U_2	b4382//b0012//
efp	b3055//
elaA	b0245//
elaB	b3356//
elaD	b1381//
elbB-mtgA	b1612//b4527//
elfA	b1910//
elfDCG-ycbUVF	b1389//b3685//b4421//b4079//b1369//b0252//
elyC	b1185//
emrD	b4245//
emrE	b4082//
emrKY	b4048//b3609//
emtA	b1145//
endA	b2904//
eno	b1570//
entCEBAH	b1704//b2560//b4141//b0187//b2473//
entH	b1428//
entS	b3520//
envR	b0805//
envY-ompT	b3994//b3448//
epd-pgk	b1237//b1692//
epd-pgk-fbaA	b0053//b0988//b4123//
epmA	b2787//
epmB	b3013//
eptA	b4232//
eptB	b4414//
eptC	b2337//
erpA	b2835//
esrE	b4213//
essD-rrrD-rzpD	b2630//b1357//b0858//
essQ-ydfR-rrrQ-rzpQ	b1923//b4261//b2640//b3220//
ettA	b2462//
eutBCLKR	b0912//b4066//b1452//b2786//b1668//
eutHA	b2464//b2475//
eutNEJG	b4533//b2289//b3698//b1610//
eutSPQTDM	insAB-5//b1513//b0450//b2396//b0277//b3472//
evgAS	ychE_1//b2892//
exbBD	b0411//b2756//
exbD	b3594//
exuR	b0495//
exuT	b3280//
fabA	b4101//
fabB	b0995//
fabDG-acpP	b2363//b2814//b0492//
fabF	b3094//
fabG-acpP	b2457//b1894//
fabHDG	b0802//b2057//b1179//
fabI	b4136//
fabR-yijD	b0174//b0426//
fabZ	b2385//
fadBA	b2787//b3942//
fadD-sroD	b1369//b2959//
fadE	b2746//
fadH	b2432//
fadIJ	b4671//b4044//
fadL	b2837//
fadM	b4051//
fadR	b0141//
fbaB	b1179//
fbp	b2269//
fdhD	b3094//
fdhF	b2813//
fdnGHI	b2570//b0318//b0415//
fdoGHI-fdhE	b0558//arpB_2//b1895//b0457//
fdrA-ylbEF-ybcF	b3575//b3208//b3554//b2357//
feaB	b1685//
feaR	b0847//
fecABCDE	b0492//b2296//b4513//b4058//b1385//
fecIR	b0553//sroG//
feoABC	b3532//b1516//b3323//
feoC	b4393//
fepA-entD	b0301//b1912//
fepB	b2837//
fepDGC	b1792//b0090//b2876//
fes-ybdZ-entF-fepE	b1457//b4466//b3896//b1293//
fetAB	b3615//b2193//
ffh	b1145//
ffs	b1540//
fhuACDB	b2791//b0046//b3715//b2000//
fhuE	b1493//
fhuF	b2457//
ficA-fic-pabA	b0204//b2390//b1984//
fieF	b0249//
fimAICDFGH	b4047//b2765//b3633//b3972//b0849//b1606//b1595//
fimB	b1930//
fimE	b0830//
fimZ	b0989//
fiu	b2477//
fixABCX	b1430//b2264//b0640//b2801//
fklB	b2970//
fkpA	b1696//
fldA-uof-fur	b2923//b2753//b0764//
fldB	b3846//
flgAMN	b1630//b4206//b3264//
flgBCDEFGHIJ	b0035//b0843//b2312//b0444//b1807//b1834//b3252//b0428//b0976//
flgKL	b0774//b3186//
flgMN	b2200//b1567//
flhBAE	b1262//b2958//b1213//
flhDC	b3429//b0303//
fliAZ-tcyJ	b3320//b3359//b0633//
fliC	b2712//
fliDST	b0488//b2271//b3281//
fliE	b1389//
fliFGHIJK	b4152//b3690//b1280//b1096//b1062//b4550//
fliLMNOPQR	b4339//b2021//b4180//b4043//b2521//insB-7_2//b3751//
flk	b1232//
flu	b1524//
flxA	b3058//
fnr	b2712//
fnrS	b3252//
focA-pflB	b3633//b2951//
folA	b1989//
folB	b3146//
folC-dedD	b2478//b1790//
folD-ybcJ	b4249//b2610//
folE-yeiB	b2041//b0652//
folP-glmM	b2135//b2375//
folX-yfcH	b1655//yedS_3//
fpr	b2853//
frc	b3062//
frdABCD	b2976//b2235//b2584//insCD-2//
fre	b3528//
frlABCDR	b4214//b0641//b1543//b0137//b3543//
frmRAB	b2011//b2238//b2817//
frr	b0382//
frsA	b2407//
fruBKA	b2752//b4321//b3732//
frvABXR	b3602//b3451//b2735//b2447//
frwCB	b4144//b2307//
frwD	b4333//
fryBC-ypdFE-fryA	b1180//b4415//b1486//b1589//b3798//
fsaA	b2038//
fsr	b3860//
ftnA	b1125//
ftnB	b1579//
ftp	b2197//
ftsAZ	b2346//b2523//
ftsB	b1928//
ftsK	b2111//
ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC	b3216//b2963//b1533//b0005//b3418//b1099//b1480//b0041//b3747//b1001//b2991//b2901//b1163//b2350//
ftsP	b3488//
ftsQ	b1027//
ftsQAZ	b4403//b1732//b2150//
ftsYEX	b3851//b1272//b2354//
ftsZ	b3492//
fucAO	b0536//b1779//
fucPIKUR	b0154//b0491//b2764//b3221//b4189//
fucR	b1515//
fumA	b0961//
fumAC	b4554//b2514//
fumB	b0592//
fumC	b3371//
fur	b4613//
fusA-tufA	b2505//b3951//
fxsA	b1472//
gabDTP	b1462//b3072//b4515//
gadAX	b3740//b3200//
gadBC	b4176//b3857//
gadC	b0498//
gadEF	b3395//b4253//
gadEF-mdtEF	b2939//b4481//b4115//b0699//
gadW	b3387//
gadX	b1894//
gadXW	b1225//b2881//
gadY	ypaA//
galE	b1298//
galET	b0338//b3207//
galETK	b4387//b0077//b0746//
galETKM	b2439//b4423//b1772//b3289//
galF	b4398//
galK	b3916//
galP	b0245//
galR	b1387//
galS	b2871//
galU	b3703//
gapA	b0379//
gapA-yeaD	b2178//b2602//
gapC_1C_2	b3084//b1598//
garD	b3548//
garPLRK-rnpB	b3851//b1237//b3187//b2785//b1323//
gatR_1	b2295//
gatR_2	b3570//
gatYZABCD	b0678//b4527//b2695//b2679//b2943//b3368//
gatZABCD	b2968//b1874//b2949//b4394//b3079//
gcd	prfH//
gcl-hyi-glxR-ybbW-allB-ybbY-glxK	b0397//b0490//ychG_2//b4545//b1623//b2404//b0227//
gcvA	b1399//
gcvB	b3783//
gcvP	b3274//
gcvR	b0983//
gcvTHP	b0078//b2065//b4025//
gdhA	b0466//
gfcA	b3847//
gfcBCD	b4437//b1846//b3634//
gfcE-etp-etk	b1223//b3186//ycgH_2//
ggt	b3537//
ghoST	b0234//b2550//
ghrA	b1806//
ghrB	b0453//
ghxP	b2181//
glcBA	b3440//b2751//
glcC	b2795//
glcDEFGBA	b2947//b3149//b0074//b2106//b2355//b2907//
glf-wbbH	b1652//b3976//
glgAP	b2036//b0714//
glgBXCAP	yhiS_1//b4446//b4134//b3099//b1631//
glgCAP	b2283//b3305//b0148//
glgS	b0577//
glk	b0472//
glmUS	b0991//b3451//
glmY	b1066//
glmZ	b1049//
glnA	b1486//
glnALG	b3626//b2302//b3071//
glnB	b0311//
glnD	b3523//
glnHPQ	b2755//b2730//b1672//
glnK-amtB	b2659//b4521//
glnLG	b2446//b2720//
glnQ	b3159//
glnS	b2303//
glnW-metU-glnVX	b1109//b3009//molR_2//b2280//
gloA	b2089//
gloB	b1465//
glpABC	b3157//b0277//b0181//
glpD	b3367//
glpEGR	b1113//b2607//yncK_2//
glpFKX	b4333//b3857//b0363//
glpGR	b1579//b0264//
glpR	b1415//
glpTQ	b4352//b3403//
glrK	b2162//
glrR	b2377//
glrR-glnB	b1144//b2484//
gltA	b2650//
gltBDF	b1358//b3552//b4252//
gltI-sroC-gltJKL	b1151//b4392//b3803//b2544//b2827//
gltP	b0151//
gltS	b4032//
gltX	b1008//
glvCBG-ysdC	b1641//b2900//b2768//b2164//
glxK	b1362//
glyA	b2035//
glyQS	b2221//b1924//
glyU	cpxQ//
glyVXY	b1932//b0094//b3654//
glyW-cysT-leuZ-3'ETS<sup><i>leuZ</i></sup>	b2640//b0249//b1032//b2343//
gmhB	b1516//
gmk	b2993//
gnd	b4613//
gnsB	b3470//
gntK	b3415//
gntKU	b4370//b3510//
gntP	b3393//
gntR	b2038//
gntRKU	b2506//b3146//b2167//
gntT	b4378//
gntU	b2913//
gntX-nfuA	b4094//b1710//
gor	b2210//
gpmA	b0593//
gpmM-envC-yibQ	b1177//b2576//b0880//
gpp	sraA//
gpr	b4449//
gpt	b0248//
grcA	b2183//
greA	b2244//
greB	b0468//
groL	b1219//
groSL	b3149//b3298//
grpE	b0045//
grxA	b4348//
grxB	b4140//
grxC	b2996//
grxD	b0525//
gshA	b2179//
gsk	b2573//
gspAB	b0705//b0090//
gspCDEFGHIJKLMO	b1531//b2715//b0296//b2964//b0933//b1909//b0582//b3510//b1110//b1191//b2630//b1726//
gss	yedS_3//
gstA	b3736//
gstB	b0084//
guaBA	b2836//b2488//
guaC	b3329//
gudPXD	b1826//b2415//b0096//
gyrA	b0889//
gyrB	b2549//
hcaEFCBD	b2516//b0665//b1398//b4358//ychG_1//
hcaR	b0358//
hcaT	b4076//
hchA	b2323//
hcp-hcr	b3520//b4116//
hda	b4004//
hdeAB-yhiD	b0077//b0106//b2943//
hdeD	b3935//
hdfR	b3715//
hdhA	b0684//
helD	b3986//
hemA	b2237//
hemA-prfA-prmC	b4038//b3442//b0281//
hemB	b3391//
hemCDXY	b4545//b2345//b1623//b3447//
hemF	b3650//
hemH	b1853//
hemL	b2118//
hemN	b2442//
hflD-purB	b2856//b2123//
hfq-hflXKC	b3743//b4339//b1510//b4330//
hicAB	b0317//b1948//
higBA	b2128//b2621//
hinT-ycfL-lpoB-thiK-nagZ-ycfP	b3526//b0912//b0743//b0104//b1441//b0439//
hipBA	b3381//b1131//
hisBHAFI	b1509//b3737//b1518//b4425//b1121//
hisJQMP	b1032//b0543//b4022//b3456//
hisL	b2522//
hisLGDCBHAFI	b0120//b0143//b3422//ybfG//b1992//b2299//b4403//b1285//b1826//
hisS	b2801//
hlyE	b4518//
hmp	b2650//
hns	b2697//
hofMNOP	b4454//b0854//b0201//b3141//
hofQ	b1531//
hokA	b1767//
hokB	b0782//
hokD	b2263//
hokE	b1942//
holC	b2950//
holC-valS	b0733//b3159//
holD-rimI-yjjG	b2640//b4134//b3166//
holE	b3239//
hpt	b4160//
hrpA	b0158//
hrpB	b4447//
hscBA-fdx-iscX	b4424//b3209//b3170//b3446//
hscC	b1074//
hsdMS	b1162//b3417//
hsdRMS	b0635//b4501//b0967//
hslJ	b3221//
hslO	b0023//
hslRO	b0911//b4535//
hslVU	b3182//yedN_1//
hspQ	b2608//
htgA	b1414//
htpG	b3874//
htpX	b2232//
htrL	b1393//
hupA	b2738//
hupB	b4105//
hyaABCDEF	b1418//b0802//b4577//b4454//b3324//b2048//
hybOABCDEFG	b0990//b0735//b0095//b1785//b4712//b3221//b4060//tfaS//
hycABCDEFGHI	b2168//b0203//b3034//b3889//b4597//b2770//b2979//b1061//b3225//
hydN-hypF	b2652//b4671//
hyfABCDEFGHIJR-focB	b1858//b1976//b1874//b3465//b1443//b0863//b3656//b2586//b2313//b2050//b2703//b4270//
hypABCDE	b4450//b3589//b3997//b1683//b3565//
hypABCDE-fhlA	b3937//b3086//b4611//b2632//b2036//b1700//
hypBCDE	b4287//b3178//b2894//b0441//
hypBCDE-fhlA	b0726//b4144//b2522//b2396//b0727//
hypF	b1686//
hypT	b1403//
hyuA	b0765//
iaaA-gsiABCD	b1427//b3597//b3269//b4002//b1044//
iap	b4662//
ibaG	b3184//
ibaG-murA	b2724//b0996//
ibpAB	b4391//b0421//
ibpB	b3268//
icd	b2912//
icdC	b4334//
iclR	b2823//
idi	b3653//
idnDOTR	b1183//b3116//b1600//b4606//
idnK	b3449//
idnR	b2860//
ihfA	b2840//
ihfB	b1943//
ileS-lspA-fkpB-ispH	b1615//b1875//b2229//b1873//
ileX	b4137//
ileY	b2822//
ilvA	b3397//
ilvC	b3725//
ilvEDA	b0314//b2825//b1500//
ilvIH	b4539//b2471//
ilvL	b4305//
ilvLXG_1G_2MEDA	b1398//b0642//b2877//b3094//b1983//b3890//b2837//b2767//
ilvY	b1735//
inaA	b1166//
infA	b2591//
infC	b0904//
infC-rpmI-rplT	b1861//b3625//b1679//
insA-1AB-1B-1	b3741//b0443//b3135//
insA-2AB-2B-2-afuBC	b1489//b1715//b0404//b0362//b4470//
insA-3AB-3B-3	b0706//b1269//b2943//
insA-4AB-4B-4	yhiS_1//b3498//b3612//
insA-5AB-5B-5	b3401//b2378//b1329//
insA-7	b2521//
insB-7_1B-7_2	ficA//b1712//
insC-1CD-1D-1	b1407//b3003//b1350//
insC-2CD-2D-2	b0241//b2573//b4598//
insC-3CD-3D-3	b1167//b0637//b3449//
insC-4CD-4D-4-ygeONM	b3714//b0578//b4079//b1137//molR_2//b4369//
insC-5CD-5D-5-yqiGHI	b2080//b2492//b0590//b4309//b0169//b3729//
insC-6CD-6D-6	b2054//b2236//b4263//
insE-2EF-2F-2	b3499//b4167//b0665//
insE-3EF-3F-3	b2894//tpke11//ybfH//
insE-4EF-4F-4	b3479//b3340//insAB-4//
insE-5EF-5F-5	b2383//b3861//b0128//
insG	b2561//
insH-1	b1880//
insH-10	b1344//
insH-11	b0909//
insH-2	b3483//
insH-3	b0997//
insH-4	b0109//
insH-5	b0549//
insH-6	b2174//
insH-7	b2792//
insH-8	b3387//
insH-9	b2324//
insI-2	b0194//
insJ	b0023//
insK	b3967//
insL-1	b4547//
insL-2	b4461//
insL-3	b2011//
insMI-3	b0022//b2174//
insN-1I-1O-1	b3477//b2297//b4397//
insN-2	b3421//
insO-2-yjhWV	b0175//b0895//b4258//
intA	b0827//
intB	b2805//
intD	b0226//
intF	b3319//
intG	b0771//
intS	b3779//
intZ	b1264//
iraD	b4076//
iraM	b0313//
iraP	b2621//
iscRSUA	b0450//b0858//b2795//b1970//
ispB	b0912//
ispDF	b1426//b3210//
ispG-sroE	b2458//b0345//
ispU	b2902//
isrB	b2511//
isrC	b2848//
isrC-flu	b0821//b4040//
istR-1	b1011//
istR-2	b2319//
ivbL	b4699//
ivbL-ilvBN	b0415//b0127//b2739//
ivbL-ilvBN-uhpABC	b1632//b0041//b4353//b4398//b2789//b1135//
ivy	b3950//
katE	b1506//
katG	b3534//
kbaZ-agaVWA	b0201//b3140//b2475//b0396//
kbl-tdh	b2796//b1366//
kbp	b1303//
kch	b3909//
kdgK	b2954//
kdgR	b0376//
kdgT	b0976//
kdpDE	b4662//b0814//
kdpFABC	b2588//b3230//b3687//b3236//
kdsA	b0266//
kdsC-lptCAB	b1237//b1321//b0169//b2248//
kduD	b2399//
kduI	b3846//
kefFC	b1048//b1252//
kefGB-yheV	b3545//b1950//b2070//
kgtP	b2964//
kilR-ydaE	b0979//b0630//
kptA	b0863//
kup	b3425//
lacI	b2303//
lacYA	b1053//b3780//
lacZYA	b3149//b0361//b1000//
lafU	b1841//
lapAB	b2500//b1418//
lapAB-pyrF-yciH	b3790//b0421//b1244//b1984//
ldcA	b2161//
ldcC	ficA//
ldhA	maoP//
ldrA	b2309//
ldrB	b3756//
ldrC	b0838//
ldrD	b1491//
ldtA	b0186//
ldtB	b1390//
ldtC	b2490//
ldtD	b1912//
ldtE	b1872//
lepAB	b1380//b4416//
leuE	b1378//
leuL	b3349//
leuLABCD	b0714//b1385//b1539//b0361//b2027//
leuO	b3905//
leuQPV	b0845//b2142//b0479//
leuS-lptE-holA-nadD-cobC	b0363//b4457//b1963//b2712//b3025//
leuU	b0596//
leuX	b3714//
lexA-dinF	b1464//b4127//
lfhA	b3166//
lgoD	b0293//
lgoR	b1016//
lgoT	b3275//
lgt	b4154//
lgt-thyA	b1222//b3060//
lhr	b2093//
ligA-ypeB	b3208//b1185//
ligB	b2371//
lipA	b3278//
lipB	b2178//
lit	b1074//
livJ	b2368//
