#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:17 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/all_tus_bnum_uniq.txt
C0067	b3448//
cmtBA-yggPFDC	b0553//b0320//ftp//b1678//b3324//b2988//
cnu	b2479//
coaA	b4313//
coaE-zapD-yacG	b4201//b3429//b0026//
cobUST	b0908//b2140//yfaS_2//
codBA	b3706//b2321//
cof	b1298//
comR	b1391//
copA	b0900//
corA	b3333//
cpdB	b0141//
cpxPQ	b2887//b4252//
cpxRA	b4377//b1471//
cra	b0021//
crcB	b1743//
creABC	b3932//b2594//b2593//
creABCD	b3838//b2026//b1566//b2282//
creD	b0620//
crfC-yjcZ	b0920//b3461//
crl	b0051//
crp	b1353//
crr	b1562//
csdAE	b1394//b0478//
csgBAC	b0990//b0632//b2545//
csgC	b1173//
csgDEFG	b0665//b3178//b4069//b4451//
csiD-lhgO-gabDTP	insCD-6//b3231//b0878//b0846//b3231//
csiE	b3056//
csiR	b3802//
cspA	b0331//
cspB	b2787//
cspD	b2634//
cspE	b4421//
cspF	b1410//
cspG	b2645//
cspH	b1192//
cspI	b0687//
csrA	b0712//
csrB	b3177//
csrC	b0372//
csrD	b1597//
cstA	b0353//
cueO	b1399//
cueR	b0975//
curA	b3994//
cusCFBA	b2959//b1776//b2669//b4435//
cusRS	b2457//b3628//
cutA	b3657//
cvpA-purF-ubiX	b3038//b2103//b2070//
cvrA	b0739//
cyaA	msrQ//
cyaR	b1466//
cyaY	b1669//
cybB	b4662//
cybC	b3232//
cycA	b3568//
cydAB	b4281//b3636//
cydDC	b0089//b0911//
cydX-ybgE	b3734//b2383//
cynR	b0493//
cynTS	b3795//pinH//
cynTSX	b2358//b2797//b0633//
cyoABCDE	molR_3//b1125//b4442//b2452//b2700//
cysB	b2440//
cysDNC	b0661//b1680//b4054//
cysE	b4121//
cysG	b4019//
cysH	b0755//
cysJIH	b0786//b1412//b4277//
cysK	b0491//
cysPUWAM	b3635//b0419//b3732//b1688//b2195//
cysQ	b1527//
cysS	b2997//
cysZ	b0171//
cytR	b0177//
dacA	b1590//
dacB	b3474//
dacC	b1094//
dacD	b2599//
dadAX	b2316//b2324//
dam-rpe-gph-trpS	b3680//b3972//b2576//b1300//
damX-dam-rpe-gph-trpS	b0336//b4469//b4218//b2632//b3037//
dapA-bamC	b1910//b2457//
dapB	b3304//
dapD	b1135//
dapE-ypfN	b4377//b2071//
dauA	b0917//
dcd	b1694//
dcm-vsr	b3626//b2571//
dcp	b1887//
dcrB	b1372//
dctA	b3704//
dcuA	b0443//
dcuB-fumB	b0041//b1882//
dcuC	b3137//
dcuD	b1759//
dcuR	b4208//
dcuSR	b1842//b1237//
dcyD-tcyLN	b3901//b2066//b2447//
ddlA	b3672//
ddpXABCDF	b2983//b2342//b0487//b2743//b1975//b0986//
deaD	b0223//
decR	b2010//
def-fmt	b3100//b4292//
degP	b0308//
degQ	b1075//
degQS	b3146//b1644//
degS	b4024//
deoABD	b4196//b3284//b0337//
deoBD	b3516//b4169//
deoCABD	b0578//b1207//b4034//b2927//
deoR	b2512//
dfp	b4596//
dgcC	b4256//
dgcE	b3353//
dgcF	b1722//
dgcJ	b3460//
dgcM	b1823//
dgcP	b2052//
dgcQ	b3929//
dgcT	b0728//
dgcZ	b2271//
dgkA	b3754//
dgoRKADT	b2625//b2635//b4520//b0834//b2379//
dgt	b3773//
dhaKLM	b2911//b1301//b0746//
dhaM	b2372//
dhaR	b1115//
diaA	b0936//
dicA	b3594//
dicB-ydfDE-insD-intQ	b3652//b3852//b3560//b0490//b3121//
dicC-ydfXW	b0055//b0524//b1192//
dicF	b1808//
dinB-yafNOP	b4216//b2986//b1089//b0798//
dinD	b3594//
dinG	b3150//
dinI	b3478//
dinJ-yafQ	b2313//b0322//
dinQ	b4310//
djlA	b3346//
dkgA	b0958//
dkgB	b2510//
dksA-gluQ	b3852//b1651//
dld	b4167//
dmlA	b0987//
dmlR	b4389//
dmsABC	b4321//b2819//insEF-2//
dnaAN-recF	b4369//b0859//b0812//
dnaB	b1925//
dnaK-tpke11-dnaJ	b3451//b0962//b0912//
dnaN-recF	b3602//b2329//
dnaQ	yrhC//
dnaTC	ecpE//b2410//
dnaTC-yjjA	b0387//yjhW//b4535//
dnaX	b2674//
dosCP	b1694//b0010//
dpiBA	b1635//b1171//
dppABCDF	b0883//b2015//b1443//b1134//b3071//
dps	b0093//
dsbA	b2441//
dsbB	b3511//
dsbC	b2336//
dsbC-recJ-prfB	b2812//b0681//b1032//
dsbD-yjdC	b0733//ybcD//
dsbG	b4004//
dsdA	b1142//
dsdC	b1799//
dsdXA	b3051//b2841//
dsrA	b3571//
dsrB	b2357//
dtpA	b3623//
dtpB	b4082//
dtpC	b2914//
dtpD	b4109//
dusA	ygeN//
dusB-fis	b2815//b1788//
dusC	b2636//
dut-slmA	b0845//b4367//
dxr	b4051//
eaeH-insEF-1E-1F-1	b2713//b0473//b1374//b3273//
eamA	b2531//
eamB	b2626//
ebgAC	b2168//yncK_1//
ebgR	b0953//
ecnAB	b3197//b4456//
ecnB	b4222//
eco	b0807//
ecpA	b3995//
ecpBCDE	b2095//b1828//b1800//b1615//
ecpR	b4135//
eda	b2799//
edd-eda	b0692//b0441//
efeOB	b2245//b0795//
efeU_1U_2	b1283//b3132//
efp	b1991//
elaA	b0061//
elaB	b0948//
elaD	b1847//
elbB-mtgA	b4603//b1319//
elfA	b2688//
elfDCG-ycbUVF	b2923//ychE_1//b2342//b0949//b2543//b3733//
elyC	b3645//
emrD	b0074//
emrE	b0030//
emrKY	b3453//b4256//
emtA	b0788//
endA	b3170//
eno	b2050//
entCEBAH	b1517//b1510//b2248//b3766//b1826//
entH	b0643//
entS	b1503//
envR	b0635//
envY-ompT	b2689//b3207//
epd-pgk	b1305//b0755//
epd-pgk-fbaA	b2952//b4080//b4469//
epmA	b3941//
epmB	b4030//
eptA	b1265//
eptB	insM//
eptC	b0082//
erpA	b1315//
esrE	b3482//
essD-rrrD-rzpD	b1162//b3441//b0083//
essQ-ydfR-rrrQ-rzpQ	b3421//b0124//b3065//b1620//
ettA	b3366//
eutBCLKR	b0125//b1672//b0189//b2422//b3780//
eutHA	insEF-5//b2573//
eutNEJG	b2173//b1222//sroG//b1793//
eutSPQTDM	b0027//b3608//b2645//b1564//b4006//b0516//
evgAS	b1660//b1544//
exbBD	b2410//b0088//
exbD	b4231//
exuR	b2427//
exuT	b2418//
fabA	b2642//
fabB	b1604//
fabDG-acpP	b3126//b4442//b1952//
fabF	b0825//
fabG-acpP	b4424//b1827//
fabHDG	b1307//b2527//b4441//
fabI	b1150//
fabR-yijD	b4152//b0334//
fabZ	b3091//
fadBA	b1707//b4326//
fadD-sroD	b3048//b0597//
fadE	b2045//
fadH	b1593//
fadIJ	b1304//b3979//
fadL	b2849//
fadM	b4186//
fadR	b2697//
fbaB	b0819//
fbp	b3649//
fdhD	b1141//
fdhF	icdC//
fdnGHI	b0217//b1285//b2279//
fdoGHI-fdhE	b1210//b3834//b3274//b2833//
fdrA-ylbEF-ybcF	rhsE//b1945//b0909//b3277//
feaB	b1200//
feaR	b3385//
fecABCDE	b1762//b3164//b1598//b2464//b4432//
fecIR	b4086//b2184//
feoABC	b0587//b0509//b0677//
feoC	b0757//
fepA-entD	b2474//b3794//
fepB	b0606//
fepDGC	b2223//b2692//b2267//
fes-ybdZ-entF-fepE	b3622//b3623//b2137//b3925//
fetAB	b3157//b0708//
ffh	b1091//
ffs	b2712//
fhuACDB	b1988//b2526//b3495//b2627//
fhuE	b2094//
fhuF	b4032//
ficA-fic-pabA	b0390//b4200//b0138//
fieF	b4142//
fimAICDFGH	b0280//b0899//b4369//b0529//b0726//b1777//yedS_3//
fimB	b1162//
fimE	b3283//
fimZ	b3647//
fiu	b1457//
fixABCX	b1918//b3524//b2587//b2847//
fklB	b3488//
fkpA	b2460//
fldA-uof-fur	b3517//b2372//b3327//
fldB	b1749//
flgAMN	b2359//b2349//b2728//
flgBCDEFGHIJ	b3641//b4165//b0425//b1783//b2674//b1773//b2327//b3298//b3416//
flgKL	b2893//b0611//
flgMN	ycgH_1//b3963//
flhBAE	b1855//b1516//b2114//
flhDC	b4215//b1200//
fliAZ-tcyJ	b3907//b2351//b1797//
fliC	b4345//
fliDST	b2877//b0910//b0825//
fliE	b1735//
fliFGHIJK	b1340//b1658//insCD-3//b0761//b1733//b4422//
fliLMNOPQR	b0217//b0317//b0734//b3460//b1062//b1131//b0597//
flk	b4483//
flu	b0062//
flxA	b2675//
fnr	b2875//
fnrS	b2722//
focA-pflB	b1893//b3232//
folA	b1104//
folB	b0993//
folC-dedD	b1294//ybfH//
folD-ybcJ	b3361//b2330//
folE-yeiB	b3046//b3398//
folP-glmM	b3553//b1483//
folX-yfcH	b4199//b4341//
fpr	b4084//
frc	b0887//
frdABCD	b3806//b1564//b2998//b0015//
fre	b2938//
frlABCDR	b0288//b1498//b1984//b0628//b1876//
frmRAB	b4699//b2601//b1378//
frr	b3144//
frsA	b4111//
fruBKA	b0906//b1268//b1674//
frvABXR	b2451//b4168//b4018//b2158//
frwCB	b2902//b2361//
frwD	b3227//
fryBC-ypdFE-fryA	b3849//b0459//b2557//b4522//b0171//
fsaA	b4411//
fsr	b1911//
ftnA	b4072//
ftnB	b0925//
ftp	b1248//
ftsAZ	b1998//b2986//
ftsB	b0758//
ftsK	b3405//
ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC	b4054//b2622//b0034//b2786//b2341//b0479//b1461//b2981//b0963//b1442//b3505//b2815//b3758//b4072//
ftsP	b4066//
ftsQ	b0721//
ftsQAZ	b1272//b1870//b1159//
ftsYEX	b1550//b2165//b3545//
ftsZ	b0565//
fucAO	b1712//b1143//
fucPIKUR	b0602//b2160//b3133//b2936//b3832//
fucR	b2764//
fumA	b2795//
fumAC	b3971//b1292//
fumB	b4391//
fumC	b1094//
fur	b1177//
fusA-tufA	b3640//b4685//
fxsA	b0786//
gabDTP	b2463//b3014//b2001//
gadAX	b1776//b0349//
gadBC	b0559//b4449//
gadC	b0386//
gadEF	b2113//b3006//
gadEF-mdtEF	b2399//b0061//b3378//b4430//
gadW	b2343//
gadX	b0681//
gadXW	b2174//b1850//
gadY	b3235//
galE	b0633//
galET	b1261//b3535//
galETK	b3258//b3425//b2715//
galETKM	b4051//b3662//b2330//b0274//
galF	b1881//
galK	b1053//
galP	b2259//
galR	b0938//
galS	b0273//
galU	b3376//
gapA	b3139//
gapA-yeaD	b1977//insB-7_1//
gapC_1C_2	b1329//ygeN//
garD	b2413//
garPLRK-rnpB	b1935//b0211//b1500//b3309//b2435//
gatR_1	b0259//
gatR_2	b1248//
gatYZABCD	b1131//b0490//b0270//yrhC//b2675//b1734//
gatZABCD	b3730//b0029//b1748//b1646//b2539//
gcd	b0238//
gcl-hyi-glxR-ybbW-allB-ybbY-glxK	b1206//b2575//b0847//b1335//b2826//b3577//b4239//
gcvA	b4008//
gcvB	b1106//
gcvP	b0580//
gcvR	b0830//
gcvTHP	b0528//b3702//b1967//
gdhA	b0264//
gfcA	b4167//
gfcBCD	b0761//yjgX_2//b4411//
gfcE-etp-etk	b3039//b3013//b2231//
ggt	b1409//
ghoST	b0564//b1481//
ghrA	b2100//
ghrB	b1885//
ghxP	b0384//
glcBA	b1122//b2201//
glcC	b0191//
glcDEFGBA	b0396//b4467//b2883//b1607//b3350//b1136//
glf-wbbH	b1101//b2198//
glgAP	b2695//b1091//
glgBXCAP	b2859//b1607//b0385//b1780//b2863//
glgCAP	b2604//b1716//b2392//
glgS	b1151//
glk	b3619//
glmUS	b2882//b3313//
glmY	b1205//
glmZ	b0061//
glnA	b2619//
glnALG	b3851//b1786//b3550//
glnB	b1867//
glnD	b0414//
glnHPQ	b0550//b3240//b0026//
glnK-amtB	b1328//C0362//
glnLG	b4319//b1108//
glnQ	b1741//
glnS	b3711//
glnW-metU-glnVX	b2080//b1480//b1093//b2757//
gloA	b1411//
gloB	b3931//
glpABC	b0810//b4206//b3862//
glpD	b2432//
glpEGR	b1872//b0505//b0800//
glpFKX	b1938//b0036//b2721//
glpGR	b4234//b3367//
glpR	b1194//
glpTQ	b3862//b1754//
glrK	b0118//
glrR	b0571//
glrR-glnB	b3847//b3249//
gltA	b2265//
gltBDF	b3879//b0992//b4068//
gltI-sroC-gltJKL	b1920//b2037//b1356//b0406//b3452//
gltP	b2844//
gltS	b0526//
gltX	b1837//
glvCBG-ysdC	b1259//b0062//b0577//b0889//
glxK	yghE//
glyA	b2684//
glyQS	b2563//b4401//
glyU	b4167//
glyVXY	arpB_1//b4154//b1150//
glyW-cysT-leuZ-3'ETS<sup><i>leuZ</i></sup>	b1442//b3924//b3706//b0832//
gmhB	b0776//
gmk	lafU//
gnd	b4424//
gnsB	b1015//
gntK	b0891//
gntKU	b0795//b3354//
gntP	b0035//
gntR	b1990//
gntRKU	b2120//b3728//b3052//
gntT	b2607//
gntU	b0387//
gntX-nfuA	b2949//b0452//
gor	insCD-1//
gpmA	b4296//
gpmM-envC-yibQ	b3528//b1154//b4174//
gpp	b2473//
gpr	b2834//
gpt	b0271//
grcA	b1422//
greA	b1166//
greB	b3693//
groL	b4128//
groSL	b3836//b0268//
grpE	b3870//
grxA	b3190//
grxB	b2693//
grxC	b0481//
grxD	b4412//
gshA	b4318//
gsk	b3392//
gspAB	arpB_2//b0631//
gspCDEFGHIJKLMO	b1380//b0241//b0322//b2042//b3488//b4307//b3806//b1075//b1397//b2370//b0986//b1258//
gss	b0532//
gstA	b4541//
gstB	b2495//
guaBA	b4033//b0098//
guaC	b2484//
gudPXD	b4242//b1757//b4255//
gyrA	b2179//
gyrB	b3643//
hcaEFCBD	b0281//b3541//b2404//b1477//b2823//
hcaR	b1352//
hcaT	b4346//
hchA	b4316//
hcp-hcr	b0632//b2404//
hda	b3690//
hdeAB-yhiD	b4371//b3563//b1648//
hdeD	b2452//
hdfR	b2053//
hdhA	b0065//
helD	b2638//
hemA	b2632//
hemA-prfA-prmC	b3977//b1580//b0521//
hemB	b0694//
hemCDXY	b2727//b3013//b1122//b1099//
hemF	b4184//
hemH	b3836//
hemL	b2400//
hemN	b3444//
hflD-purB	b0822//b4595//
hfq-hflXKC	b2828//b1479//ydbA_1//b1786//
hicAB	b0203//b2860//
higBA	b2766//b4200//
hinT-ycfL-lpoB-thiK-nagZ-ycfP	b3079//b0460//b2195//b3253//b0065//b2544//
hipBA	b1012//b4687//
hisBHAFI	b1125//b3407//b3461//b1875//b3376//
hisJQMP	b3389//b0621//b4548//b0088//
hisL	b0964//
hisLGDCBHAFI	b0385//b1250//b4555//b4029//b1873//b3904//b1880//b2052//b1745//
hisS	b0828//
hlyE	b3759//
hmp	b2154//
hns	b1766//
hofMNOP	b2877//b2533//lfhA//b0097//
hofQ	b1449//
hokA	b0933//
hokB	b2644//
hokD	b0368//
hokE	b0661//
holC	b3337//
holC-valS	yedS_3//b1246//
holD-rimI-yjjG	b1020//b1518//b4475//
holE	b1041//
hpt	b0097//
hrpA	b4510//
hrpB	b0163//
hscBA-fdx-iscX	b0652//b2696//b2829//b1086//
hscC	b2419//
hsdMS	b1649//b3357//
hsdRMS	b3284//b2379//b2349//
hslJ	b0374//
hslO	b2360//
hslRO	b4124//b3499//
hslVU	b0333//b0005//
hspQ	b4417//
htgA	b3808//
htpG	b2735//
htpX	b0749//
htrL	b1777//
hupA	b0997//
hupB	b3070//
hyaABCDEF	b1770//b3277//b0066//b2966//b3005//b0405//
hybOABCDEFG	b1831//b1609//b2055//b0367//b0007//b2161//b2786//b1651//
hycABCDEFGHI	b3713//b3569//b1954//b0346//tpke11//b1305//b0431//b1178//b4322//
hydN-hypF	b0461//b2419//
hyfABCDEFGHIJR-focB	b1435//ilvG_1//b2633//b2630//b1646//b2140//b2663//b4373//b3761//b4177//b0623//b1001//
hypABCDE	b0985//b4714//b3008//b0231//b4190//
hypABCDE-fhlA	b4432//b2433//b2877//b0531//b3581//b2980//
hypBCDE	b0074//b3790//b0569//b1761//
hypBCDE-fhlA	b0011//b0812//b2615//b2912//b2722//
hypF	b1383//
hypT	b3298//
hyuA	b2826//
iaaA-gsiABCD	b0861//b1026//b0486//b3500//b3909//
iap	b0553//
ibaG	b2104//
ibaG-murA	b4197//b2990//
ibpAB	b1256//b2608//
ibpB	b2065//
icd	b1234//
icdC	b3792//
iclR	b4482//
idi	b2542//
idnDOTR	b4436//b1584//b0272//b0351//
idnK	b2527//
idnR	b1297//
ihfA	b0852//
ihfB	b1885//
ileS-lspA-fkpB-ispH	b2690//b3640//phnE_2//b2963//
ileX	b3213//
ileY	b1830//
ilvA	b1525//
ilvC	b0887//
ilvEDA	b1932//b1996//b1029//
ilvIH	b3628//b3284//
ilvL	b0321//
ilvLXG_1G_2MEDA	b4002//b0550//b1755//b0614//b0908//b1739//b2414//b2102//
ilvY	b0907//
inaA	b0060//
infA	b3433//
infC	b2457//
infC-rpmI-rplT	b3403//b1655//b0650//
insA-1AB-1B-1	b3459//b3879//b0499//
insA-2AB-2B-2-afuBC	b1278//b1445//b2237//b2285//b2103//
insA-3AB-3B-3	b0366//b1798//b2412//
insA-4AB-4B-4	b1658//b0868//b1081//
insA-5AB-5B-5	b3381//b1325//b0446//
insA-7	b0556//
insB-7_1B-7_2	yfaS_1//b1735//
insC-1CD-1D-1	b2051//b3752//b0093//
insC-2CD-2D-2	b2722//b4522//b1347//
insC-3CD-3D-3	b0168//b0620//b0531//
insC-4CD-4D-4-ygeONM	b3622//b0910//b1649//b4191//b2077//b0191//
insC-5CD-5D-5-yqiGHI	b1753//b3878//b0844//b0411//b0435//b0760//
insC-6CD-6D-6	b1441//b4330//b0512//
insE-2EF-2F-2	b0918//b4268//b4539//
insE-3EF-3F-3	b0771//b1202//b0142//
insE-4EF-4F-4	b0918//b4338//b3687//
insE-5EF-5F-5	b2808//b1271//b3911//
insG	b1380//
insH-1	b1468//
insH-10	b1479//
insH-11	b3648//
insH-2	b2234//
insH-3	b3148//
insH-4	b0166//
insH-5	b0919//
insH-6	b3639//
insH-7	b3277//
insH-8	b4209//
insH-9	b3076//
insI-2	b2576//
insJ	b4246//
insK	b4013//
insL-1	b3493//
insL-2	b3045//
insL-3	b1447//
insMI-3	b2244//b0715//
insN-1I-1O-1	b0005//b3033//b0020//
insN-2	b1675//
insO-2-yjhWV	b1843//b0652//b0073//
intA	b2926//
intB	b3250//
intD	b4669//
intF	b3315//
intG	b1616//
intS	b4016//
intZ	b1465//
iraD	b0676//
iraM	b0254//
iraP	b4378//
iscRSUA	b1661//b2750//b0657//b2457//
ispB	b0307//
ispDF	b0154//b4712//
ispG-sroE	b2466//b1008//
ispU	b0509//
isrB	b2993//
isrC	b0211//
isrC-flu	b0541//b1453//
istR-1	b1149//
istR-2	b1800//
ivbL	b3078//
ivbL-ilvBN	b2664//b0584//b1879//
ivbL-ilvBN-uhpABC	b0511//b4302//b1766//b3894//b1876//b0856//
ivy	b4350//
katE	yedS_3//
katG	b0548//
kbaZ-agaVWA	b0570//b3066//b4473//b2126//
kbl-tdh	b3881//b0273//
kbp	b1841//
kch	b0225//
kdgK	b1213//
kdgR	b0775//
kdgT	b2847//
kdpDE	b3669//b2636//
kdpFABC	b2709//b3425//b1271//b1594//
kdsA	b2078//
kdsC-lptCAB	b0531//b0711//b1949//b1852//
kduD	b0224//
kduI	b4553//
kefFC	b3607//b0420//
kefGB-yheV	b2080//b3467//b4041//
kgtP	b1875//
kilR-ydaE	b3718//b4356//
kptA	b4558//
kup	b2113//
lacI	b3627//
lacYA	b0860//b3713//
lacZYA	b2174//b1173//b1084//
lafU	b2182//
lapAB	b1319//b0191//
lapAB-pyrF-yciH	b1633//b0065//b2945//b4202//
ldcA	b0484//
ldcC	b2197//
ldhA	b0321//
ldrA	b2163//
ldrB	b0566//
ldrC	b0423//
ldrD	b1774//
ldtA	b2366//
ldtB	b3592//
ldtC	b3391//
ldtD	b0452//
ldtE	b4416//
lepAB	b2082//b0795//
leuE	b0379//
leuL	b1089//
leuLABCD	b3164//b1514//b1778//b3703//b0796//
leuO	b0401//
leuQPV	b2249//b0995//b2300//
leuS-lptE-holA-nadD-cobC	b0540//b3408//b0128//b3035//b0369//
leuU	b2825//
leuX	b4280//
lexA-dinF	b2540//b1560//
lfhA	b2737//
lgoD	b2817//
lgoR	b3382//
lgoT	b2071//
lgt	b3483//
lgt-thyA	b4293//b2393//
lhr	b3066//
ligA-ypeB	b3020//b3394//
ligB	b0339//
lipA	b1099//
lipB	b3514//
lit	b0259//
