#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:17 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/all_tus_bnum_uniq.txt
C0067	b4196//
alsK	b3539//
alx	b0421//
amiA-hemF	b2000//b1707//
amiC	b1415//
amn	b0728//
ampC	b0213//
ampDE	b0994//b0020//
ampG	b0131//
ampH	IS128//
amyA	b2777//
anmK	b2817//
ansA-pncA	b0094//b2634//
ansB	b1302//
ansP	b0866//
apaGH	b2086//b2378//
aphA	b3515//
appA	b0340//
appCBXA	b3702//b1511//b0858//b3605//
appY	b0779//
apt	b1992//
aqpZ	b0837//
araBAD	b1393//b1337//b0913//
araC	b3776//
araE	b3608//
araE-ygeA	b0450//b0499//
araFGH	b0916//b3095//b3475//
araJ	b1847//
arcA	b2501//
arcB	b0710//
arcZ	b1946//
arfA	b4036//
argA	yhiK//
argCBH	b0343//b4355//b0143//
argD	b0806//
argE	b2803//
argF	b2749//
argG	b1482//
argI	b2970//
argO	b1147//
argP	b2572//
argQ	b2627//
argR	b0359//
argS	b3862//
argT-hisJQMP	b1078//b2580//b2291//b1755//b0838//
argU	b2074//
argW	b4411//
argX-hisR-leuT-proM	b0085//b1632//b2741//b0018//
ariR	b3797//
arnBCADTEF	b2212//b4324//b3984//insAB-3//b0445//b1739//b0013//
aroF-tyrA	b3525//b4669//
aroG	b2606//
aroH	b3801//
aroKB-damX-dam-rpe-gph-trpS	b3888//b0447//b3216//b1038//b0753//b0827//b4166//
aroL-yaiA-aroM	b4460//b0488//b4325//
aroP	b0212//
arpA	b2576//
arpB_1B_2	b4243//b0261//
arrS	b3900//
arsRBC	b4487//b2339//b4705//
artJ	b3397//
artPIQM	b0775//b0493//b4502//b3829//
ascB	b1409//
ascFB	tfaS//ynfP//
ascG	b2708//
asd	b3781//
aslA	b2237//
aslB	b4098//
asmA	b2807//
asnA	b2077//
asnB	b3369//
asnC	b3265//
asnC-mioC	b3049//b0915//
asnC-mioC-mnmG	b0999//b0034//b2691//
asnS	b3699//
asnT	b0006//
asnU	b3240//
asnV	b2044//
asnW	b2490//
aspA	b3074//
aspA-dcuA	b3730//b2000//
aspC	b0735//
aspS	b3797//
aspT	b1129//
aspU	b0218//
aspV	b0758//
asr	b3395//
astCADBE	b2167//b1010//b4384//b0112//b2464//
atl	b4086//
atoDAEB	b1663//b4353//b1134//b3966//
atoSC	b2327//b3014//
atpBEFHAGDC	b3169//b0618//b2395//mltG//yedS_1//b0262//b0474//b4244//
atpIBEFHAGDC	b1735//b4336//b1143//b4475//b3974//b3954//b0722//b0711//b1180//
avtA	b1193//
azoR	b0914//
azuC	b4358//
bacA	b1838//
baeSR	b2768//b2002//
bamA	b2167//
bamA-skp-lpxD-fabZ-lpxAB-rnhB-dnaE	b4173//b1116//b1722//b2071//b1688//b2350//b0249//b2857//
bamB-der	b0213//b3070//
bamC	b1879//
bamD	b3154//
bamE	b4046//
barA	b1094//
basRS	b1576//b3477//
bax	b1019//
bcp	b1454//
bcr	b0562//
bcsABZC	b0310//b2156//b0277//b1388//
bcsBZ	b2856//b2355//
bcsEFG	b3738//b3238//b1439//
bcsQ	b0928//
bdcA	b1411//
bdcR	b4005//
bdm-sra	b1061//b0497//
bepA-yfgD	xisR//b0433//
betIBA	b2059//b1960//b2345//
betT	b2355//
bfd-bfr	b0967//insEF-3//
bglA	b0408//
bglG	b1662//
bglGFB	b1345//b4240//b0556//
bglH-yieLK	b4147//b4028//b1158//
bglX	b3144//
bhsA	b0892//
bioA	pinH//
bioBFCD	b1311//b2003//b1323//b0504//
bioH	rhsE//
bipA	b1682//
bisC	b0125//
blc	b3459//
blr	b1643//
bluF	b3550//
bluR	b3624//
bolA	b0386//
borD	b3642//
brnQ-proY	b0613//mltG//
bsmA	b3175//
bssR	b1654//
bssS	b0094//
btuB-murI	b2373//b1390//
btuCED	b0443//b2893//b4278//
cadA	b4474//
cadBA	b0280//b2299//
cadC	b2482//
caiCDE	b2668//b4186//b1233//
caiF	b1133//
caiTABCDE	b2062//b2003//b3632//b3152//b4699//b2076//
can	b1464//
carAB	b3738//b0001//
carB	b0436//
cas2	b0769//
cas3	b4392//
casABCDE12	b0711//b0225//b2979//b4603//b0622//b4013//b3156//
casDE12	b0080//b2370//b2795//b2545//
cbl	b1661//
cbpAM	b4454//b2258//
cbrA	b0828//
cbrB	b2167//
cbrBC	b0252//b3376//
cbrC	b2370//
ccmABCDEFGH	b2896//b1727//b1587//b2723//b3747//b2562//b2567//sroC//
cdaR	b2270//
cdd	b1244//
cdgI	b2592//
cdh	b0007//
cdsA	b0820//
cecR-ybhGFSR	b0489//b1142//b1932//b2492//b2798//
cedA	b1337//
cfa	b0786//
chaA	b4014//
chaBC	b2018//b3659//
chaC	b0787//
chbBCARFG	b4224//b1736//b2807//b4123//b4235//b3222//
chiA	ydbA_1//
chiP-ybfN	b1797//b0439//
chiX	b1628//
cho	sroG//
chpSB	b4071//b2575//
cirA	b3822//
citCDEFXG	b0192//b4702//b2132//b4542//b0583//b2838//
citT	b3426//
clcA	b2716//
clcB	b4268//
clpA	b4079//
clpB	b0086//
clpPX	b1085//b1377//
clpS	b3505//
clpX-lon	b3932//b1953//
clsA-yciU	b0014//b0381//
clsC	b0500//
cmk-rpsA	b1283//b2457//
cmoM-mukFEB	b2789//b2109//b3560//b1433//
cmtBA-yggPFDC	b1532//b3871//b0128//b4069//rhsE//b0175//
cnu	b4327//
coaA	b0162//
coaE-zapD-yacG	b2983//b4366//b3781//
cobUST	b3142//b1246//b3239//
codBA	b0523//b4139//
cof	b2318//
comR	b0052//
copA	b1741//
corA	b2253//
cpdB	b2067//
cpxPQ	b3586//b3343//
cpxRA	b3148//b3218//
cra	b0342//
crcB	b1699//
creABC	b4126//b2487//b3731//
creABCD	b2582//b3529//b2447//b4083//
creD	b1462//
crfC-yjcZ	b0676//b0117//
crl	b1941//
crp	b3339//
crr	b0951//
csdAE	b3657//b3743//
csgBAC	b2830//b1704//b1325//
csgC	b2762//
csgDEFG	b1152//b0770//b4185//b0727//
csiD-lhgO-gabDTP	b1602//b4101//b3505//b0331//b3465//
csiE	b4388//
csiR	b3778//
cspA	b1940//
cspB	b3433//
cspD	b3607//
cspE	b4328//
cspF	b0779//
cspG	b3190//
cspH	b2424//
cspI	b2473//
csrA	b0337//
csrB	b4153//
csrC	b0104//
csrD	b2823//
cstA	b0958//
cueO	b4475//
cueR	b0883//
curA	b2988//
cusCFBA	b1650//b2269//b0869//b1230//
cusRS	b0762//b2137//
cutA	b1104//
cvpA-purF-ubiX	ficA//b2307//b2221//
cvrA	b2776//
cyaA	b1079//
cyaR	b3997//
cyaY	b1859//
cybB	b1969//
cybC	b1166//
cycA	b3114//
cydAB	b1285//b2298//
cydDC	b0353//b0921//
cydX-ybgE	b2243//b1959//
cynR	b1001//
cynTS	b0166//b4417//
cynTSX	b3283//b4178//b2462//
cyoABCDE	b3520//b1779//b3577//b2754//b4257//
cysB	b2432//
cysDNC	b0571//b3539//b4207//
cysE	b2133//
cysG	b1732//
cysH	b1121//
cysJIH	arpB_1//b3469//b0178//
cysK	b1794//
cysPUWAM	b4161//b3827//b2914//b2614//b2767//
cysQ	b4273//
cysS	b0983//
cysZ	xisR//
cytR	b3469//
dacA	b1471//
dacB	b0964//
dacC	b2541//
dacD	b0324//
dadAX	b2644//b3261//
dam-rpe-gph-trpS	b1766//b3534//b3792//b2533//
damX-dam-rpe-gph-trpS	b4426//b1994//b3270//b4175//b2291//
dapA-bamC	b3499//b2611//
dapB	b4074//
dapD	b2430//
dapE-ypfN	b1033//b0968//
dauA	b4110//
dcd	b0729//
dcm-vsr	b3644//b3962//
dcp	b3018//
dcrB	b0274//
dctA	b0004//
dcuA	b3797//
dcuB-fumB	b2812//b0652//
dcuC	b0561//
dcuD	b3844//
dcuR	b0269//
dcuSR	b2152//b0743//
dcyD-tcyLN	b2142//b2456//b2538//
ddlA	b3995//
ddpXABCDF	b2206//b3422//b2169//b1163//b1973//b1062//
deaD	b3242//
decR	b3460//
def-fmt	b1668//b4121//
degP	b2589//
degQ	b1702//
degQS	b2716//b0222//
degS	b2240//
deoABD	b2209//b1807//b1290//
deoBD	b3699//b0413//
deoCABD	b1443//b0637//b1040//b3831//
deoR	b4637//
dfp	b0091//
dgcC	b2230//
dgcE	b0712//
dgcF	b0215//
dgcJ	b4447//
dgcM	b2765//
dgcP	b3680//
dgcQ	b1812//
dgcT	b3080//
dgcZ	b0436//
dgkA	b3961//
dgoRKADT	b4195//b0022//b4131//intG//b0954//
dgt	b1552//
dhaKLM	yegZ//b4438//b3099//
dhaM	b0058//
dhaR	b1533//
diaA	b1102//
dicA	b1967//
dicB-ydfDE-insD-intQ	b3862//b0956//b1374//b3876//b2615//
dicC-ydfXW	b3481//b3971//b1196//
dicF	b2359//
dinB-yafNOP	b2622//b3877//b4128//b1494//
dinD	b1377//
dinG	b0096//
dinI	b3027//
dinJ-yafQ	b3100//b1481//
dinQ	b3227//
djlA	b3357//
dkgA	b0753//
dkgB	b1675//
dksA-gluQ	b2618//b0984//
dld	b4182//
dmlA	b2765//
dmlR	b1487//
dmsABC	b2318//b0711//b3156//
dnaAN-recF	b3728//b1124//b3963//
dnaB	yjgX_3//
dnaK-tpke11-dnaJ	b3734//b0428//b1329//
dnaN-recF	b3732//b3865//
dnaQ	b0920//
dnaTC	b3067//b1383//
dnaTC-yjjA	b3534//b2400//b1345//
dnaX	b2781//
dosCP	b0581//b3147//
dpiBA	b1133//b0204//
dppABCDF	b1294//b1410//b0032//b3301//b0388//
dps	b3904//
dsbA	b0779//
dsbB	b0452//
dsbC	b2684//
dsbC-recJ-prfB	b1513//b0280//b3269//
dsbD-yjdC	ykfJ//b1680//
dsbG	b2916//
dsdA	b0456//
dsdC	b3304//
dsdXA	b3491//C0465//
dsrA	b3637//
dsrB	b0071//
dtpA	b0786//
dtpB	b2489//
dtpC	b1541//
dtpD	b0593//
dusA	b3142//
dusB-fis	b3287//b1761//
dusC	b2096//
dut-slmA	b3044//b1618//
dxr	b4388//
eaeH-insEF-1E-1F-1	b0627//b0606//b3667//b1639//
eamA	b3426//
eamB	b1774//
ebgAC	b0161//b2592//
ebgR	b2800//
ecnAB	b1422//b1312//
ecnB	b3153//
eco	b3999//
ecpA	b3954//
ecpBCDE	b0310//b2157//b3989//b4001//
ecpR	b1679//
eda	b2861//
edd-eda	b1387//b1345//
efeOB	b4252//b1700//
efeU_1U_2	b3744//b4118//
efp	b3522//
elaA	b2371//
elaB	b3877//
elaD	b2959//
elbB-mtgA	b1938//b4073//
elfA	b1797//
elfDCG-ycbUVF	b0599//b0109//b2281//b2853//b3379//b3128//
elyC	b0997//
emrD	b3668//
emrE	b0597//
emrKY	b3967//b1942//
emtA	b4202//
endA	b0222//
eno	b0970//
entCEBAH	b0478//b2050//b0532//b4026//b0115//
entH	b2948//
entS	b0831//
envR	b0253//
envY-ompT	b0466//b4064//
epd-pgk	b0969//b3528//
epd-pgk-fbaA	b4212//b2119//b4324//
epmA	b1128//
epmB	b4083//
eptA	b2426//
eptB	b2009//
eptC	b0778//
erpA	b4438//
esrE	b0152//
essD-rrrD-rzpD	b2076//b4106//b4127//
essQ-ydfR-rrrQ-rzpQ	b3747//b0494//lfhA//b2008//
ettA	b1424//
eutBCLKR	b0832//b3534//b1895//b0723//b2291//
eutHA	b3888//b1960//
eutNEJG	b3029//b1953//ilvG_2//b3949//
eutSPQTDM	b1369//b3661//b3144//b2210//b4064//b1892//
evgAS	b0138//b3257//
exbBD	b3065//b0415//
exbD	b1811//
exuR	b1938//
exuT	b1118//
fabA	b2983//
fabB	b2347//
fabDG-acpP	b0169//b3827//b2955//
fabF	b3039//
fabG-acpP	b0991//b3356//
fabHDG	b1085//b2153//b3046//
fabI	b4542//
fabR-yijD	b3340//b3526//
fabZ	b0092//
fadBA	b0207//b1244//
fadD-sroD	b1690//b1295//
fadE	b1561//
fadH	b2061//
fadIJ	b0420//b2967//
fadL	b2735//
fadM	b0959//
fadR	b2290//
fbaB	b3478//
fbp	b0168//
fdhD	b0681//
fdhF	b0864//
fdnGHI	b0759//b1294//b2364//
fdoGHI-fdhE	b1992//b0557//b2907//b2849//
fdrA-ylbEF-ybcF	b3892//b0002//b4122//b3711//
feaB	b0796//
feaR	b2360//
fecABCDE	b4279//b2485//b3610//b1012//b3769//
fecIR	b4286//b3714//
feoABC	b0876//b3492//b4127//
feoC	b1688//
fepA-entD	b2971//b3858//
fepB	b3761//
fepDGC	b1989//b0412//b1891//
fes-ybdZ-entF-fepE	b2457//b3338//b2229//b4699//
fetAB	b4182//b4477//
ffh	b1400//
ffs	b1225//
fhuACDB	b1902//b2448//insCD-5//b3854//
fhuE	b2101//
fhuF	b1191//
ficA-fic-pabA	b0056//b3263//b4261//
fieF	b0721//
fimAICDFGH	b3131//b4414//b0693//b0869//b3386//b0404//b2712//
fimB	b3348//
fimE	b1174//
fimZ	b0679//
fiu	b0219//
fixABCX	b2473//b2583//b0623//b0369//
fklB	b3422//
fkpA	b3756//
fldA-uof-fur	b0718//b2677//b1166//
fldB	b1482//
flgAMN	b2674//b2874//b2515//
flgBCDEFGHIJ	b2335//b0279//b3536//b2337//b0712//b2059//b2694//b3714//b4698//
flgKL	b2152//b0704//
flgMN	b3736//b2682//
flhBAE	b1123//b2971//b3050//
flhDC	b0942//ychG_1//
fliAZ-tcyJ	b0109//b2719//b4685//
fliC	b3179//
fliDST	b2919//b0582//C0067//
fliE	b3745//
fliFGHIJK	b4553//b0658//b1824//b4253//b3188//b1036//
fliLMNOPQR	b3888//b0274//b2674//b0458//b4099//b1155//b1470//
flk	C0664//
flu	b4032//
flxA	b3490//
fnr	b2249//
fnrS	b1301//
focA-pflB	b1399//b2329//
folA	b0035//
folB	b3032//
folC-dedD	b2062//b0029//
folD-ybcJ	b0417//b3681//
folE-yeiB	b4339//b0627//
folP-glmM	b1131//b4356//
folX-yfcH	b3191//b0458//
fpr	b1160//
frc	b1491//
frdABCD	b1184//b0405//b0894//b1469//
fre	b2636//
frlABCDR	b2685//b3910//b2957//b3800//b3903//
frmRAB	b1117//b3296//b3300//
frr	b3365//
frsA	b2323//
fruBKA	b2204//b2437//b0893//
frvABXR	b2980//b4212//b3969//b2439//
frwCB	b1400//b1618//
frwD	b2851//
fryBC-ypdFE-fryA	b2123//b0478//b2367//b4232//b3138//
fsaA	b1544//
fsr	b0640//
ftnA	b3546//
ftnB	b2572//
ftp	b3360//
ftsAZ	b0514//b3663//
ftsB	b0207//
ftsK	b2634//
ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC	b4671//b0101//b2571//b3454//b1581//b2517//b0016//b1071//b1744//b1158//b2505//b1082//b1828//b3144//
ftsP	b3288//
ftsQ	b1472//
ftsQAZ	b3493//b1249//b1537//
ftsYEX	b1059//b0882//b4386//
ftsZ	b3644//
fucAO	b1406//b3093//
fucPIKUR	b0517//b1821//b1365//b3491//b0547//
fucR	b0807//
fumA	b4413//
fumAC	b0773//b2535//
fumB	b1963//
fumC	b1586//
fur	b0004//
fusA-tufA	b3404//b0047//
fxsA	b1428//
gabDTP	b2994//b1106//b1694//
gadAX	b3166//b1624//
gadBC	b3501//b3398//
gadC	yghE//
gadEF	b4076//b0944//
gadEF-mdtEF	b0323//b2782//b4012//b0861//
gadW	b3146//
gadX	b4409//
gadXW	b0878//b1390//
gadY	b3674//
galE	b3220//
galET	b2374//b1153//
galETK	b2180//b3865//b1788//
galETKM	b4083//b0406//b1193//b0904//
galF	b3569//
galK	b4266//
galP	b3511//
galR	b0124//
galS	b1939//
galU	b2363//
gapA	b2728//
gapA-yeaD	b2966//b1430//
gapC_1C_2	b4179//b3742//
garD	b0782//
garPLRK-rnpB	b3322//b2046//b3388//b2531//b3994//
gatR_1	b0950//
gatR_2	b1375//
gatYZABCD	b1264//b2100//sroD//b4193//b1659//b4423//
gatZABCD	b2677//b1231//b0513//b1957//b0687//
gcd	b2918//
gcl-hyi-glxR-ybbW-allB-ybbY-glxK	b4468//b3877//b3340//b3612//b1232//b3126//b3329//
gcvA	b2925//
gcvB	b4287//
gcvP	b1142//
gcvR	b0471//
gcvTHP	b4324//b2763//b1090//
gdhA	b0483//
gfcA	b4484//
gfcBCD	b3876//b3377//b1001//
gfcE-etp-etk	b0968//b1496//b3365//
ggt	b3642//
ghoST	b1785//b0846//
ghrA	insEF-5//
ghrB	insAB-4//
ghxP	b2184//
glcBA	b1583//b2919//
glcC	b1330//
glcDEFGBA	b3773//b1642//b3168//b1986//b2627//b1514//
glf-wbbH	b0776//b1287//
glgAP	b2041//b3213//
glgBXCAP	b2975//b2790//b0811//b2723//b3983//
glgCAP	b1791//b3611//b4520//
glgS	b3656//
glk	b1060//
glmUS	b3643//b1913//
glmY	b0696//
glmZ	b2242//
glnA	b3526//
glnALG	b1016//yafF//b2274//
glnB	b1267//
glnD	b0125//
glnHPQ	b1620//b2467//b1309//
glnK-amtB	b2220//b2727//
glnLG	b0810//b3421//
glnQ	b0997//
glnS	b4705//
glnW-metU-glnVX	b2107//b3796//b4040//b1322//
gloA	b0287//
gloB	b0260//
glpABC	b2361//b1262//b1485//
glpD	b2790//
glpEGR	b1193//b1233//b4670//
glpFKX	b0685//b1216//b2466//
glpGR	b4235//b3595//
glpR	b1498//
glpTQ	b0358//b1379//
glrK	b2761//
glrR	b0204//
glrR-glnB	b1053//b1501//
gltA	b2718//
gltBDF	b1197//b1558//b3337//
gltI-sroC-gltJKL	b2767//b4302//b2802//b4521//b4484//
gltP	b0281//
gltS	b2398//
gltX	b4135//
glvCBG-ysdC	b3192//b4361//b0102//b1353//
glxK	b4376//
glyA	b3078//
glyQS	b2847//b0583//
glyU	b1978//
glyVXY	b2526//b4609//insM//
glyW-cysT-leuZ-3'ETS<sup><i>leuZ</i></sup>	b0807//b1792//b1144//b4467//
gmhB	b3250//
gmk	b1379//
gnd	b2394//
gnsB	b1285//
gntK	b2311//
gntKU	b2361//b2363//
gntP	b3651//
gntR	b4437//
gntRKU	b1852//b1494//b2143//
gntT	b4147//
gntU	b0576//
gntX-nfuA	b1457//b0496//
gor	b0530//
gpmA	b2164//
gpmM-envC-yibQ	b4368//b0131//b2270//
gpp	b2523//
gpr	b2283//
gpt	b2819//
grcA	b2813//
greA	b0330//
greB	b1946//
groL	b3401//
groSL	b3787//b2412//
grpE	b4180//
grxA	b4016//
grxB	b3666//
grxC	b1183//
grxD	b2029//
gshA	b1056//
gsk	b2409//
gspAB	b4453//b3340//
gspCDEFGHIJKLMO	b1114//b0607//b3989//b0254//b1542//b0695//b4504//b4006//b1956//b3052//b4345//b4313//
gss	b0915//
gstA	b3147//
gstB	b3423//
guaBA	b3513//b0842//
guaC	b1195//
gudPXD	b4685//b0060//b1743//
gyrA	b0420//
gyrB	b2012//
hcaEFCBD	b1705//b0201//cpxQ//b4554//b1657//
hcaR	b0288//
hcaT	b3053//
hchA	b3218//
hcp-hcr	b4268//b1657//
hda	b1876//
hdeAB-yhiD	b2224//b0696//C0664//
hdeD	b2404//
hdfR	b2707//
hdhA	b0484//
helD	b0752//
hemA	b3464//
hemA-prfA-prmC	b0913//b2482//b1614//
hemB	b0774//
hemCDXY	b2341//b2676//b3831//b3390//
hemF	b1259//
hemH	b4175//
hemL	b2572//
hemN	b2967//
hflD-purB	b1774//b3968//
hfq-hflXKC	b0694//b2825//b3944//b0533//
hicAB	b0875//b0545//
higBA	b1978//b1780//
hinT-ycfL-lpoB-thiK-nagZ-ycfP	b1060//b4384//b4073//b2525//b0160//b4523//
hipBA	b0212//b2935//
hisBHAFI	b1377//b2640//b0469//b4105//b3429//
hisJQMP	b0272//b1592//b4081//b1339//
hisL	b3179//
hisLGDCBHAFI	b3791//b0698//b1655//b2133//b0169//b4284//b0256//b2793//b0822//
hisS	b3158//
hlyE	b3102//
hmp	b4311//
hns	b4484//
hofMNOP	b3792//b2936//b1241//b3013//
hofQ	b0108//
hokA	b3781//
hokB	b2243//
hokD	gapC_1//
hokE	b3537//
holC	b1609//
holC-valS	b1295//b0223//
holD-rimI-yjjG	b3224//b2049//b2455//
holE	b0028//
hpt	b1284//
hrpA	b3535//
hrpB	b0316//
hscBA-fdx-iscX	b2365//b4261//b4481//b3752//
hscC	b2320//
hsdMS	b2403//b2138//
hsdRMS	b1600//b2783//b0364//
hslJ	b3128//
hslO	b1027//
hslRO	b3711//b1615//
hslVU	b1441//b0347//
hspQ	b3838//
htgA	b2617//
htpG	b4687//
htpX	b1432//
htrL	b3049//
hupA	b3569//
hupB	b3590//
hyaABCDEF	b2185//b3985//b1616//b4406//b4077//b3102//
hybOABCDEFG	b3497//b0940//b1783//b3116//b0369//b2952//b1515//b3812//
hycABCDEFGHI	b2851//b4384//b1341//b1825//b3102//b4009//b2808//b0171//b2669//
hydN-hypF	b3163//b2953//
hyfABCDEFGHIJR-focB	b3966//b2300//b1586//b0314//b3625//b4431//b0149//b1795//b2645//b2017//b2733//b4081//
hypABCDE	b3192//b1673//b0282//b0618//b2543//
hypABCDE-fhlA	b0608//b4293//b2276//b1393//b0386//b2489//
hypBCDE	b3471//b2798//b3839//b2929//
hypBCDE-fhlA	b1826//b3572//b4001//b2995//b4592//
hypF	yncK_2//
hypT	b1307//
hyuA	b0585//
iaaA-gsiABCD	b1338//b2914//b2697//b3171//b0798//
iap	b1248//
ibaG	b2891//
ibaG-murA	b3769//b0033//
ibpAB	b2158//b0457//
ibpB	b1422//
icd	b1956//
icdC	b3826//
iclR	b2815//
idi	b1504//
idnDOTR	b2585//b1780//b4352//b0709//
idnK	b0998//
idnR	ynfP//
ihfA	b0768//
ihfB	b2703//
ileS-lspA-fkpB-ispH	b3125//b3826//b4017//b3204//
ileX	b0139//
ileY	b2123//
ilvA	b0867//
ilvC	b2399//
ilvEDA	b4215//b3051//b0898//
ilvIH	b2515//b2875//
ilvL	b1847//
ilvLXG_1G_2MEDA	b4140//b4523//b0062//b4306//b1245//b3516//b3326//b3397//
ilvY	b0584//
inaA	b4106//
infA	b4248//
infC	ilvG_2//
infC-rpmI-rplT	ycgH_2//b2049//b0699//
insA-1AB-1B-1	b1274//b2787//b2220//
insA-2AB-2B-2-afuBC	b4355//b0737//b3637//b1260//b0922//
insA-3AB-3B-3	b3909//gapC_2//b2561//
insA-4AB-4B-4	b2491//b3501//b1247//
insA-5AB-5B-5	b3135//b0319//b4237//
insA-7	b1099//
insB-7_1B-7_2	b3990//b3955//
insC-1CD-1D-1	b0199//b1807//b3921//
insC-2CD-2D-2	b3960//b1621//b2364//
insC-3CD-3D-3	b1465//b1197//b0727//
insC-4CD-4D-4-ygeONM	b4139//b2606//b2167//b2498//b0627//b0480//
insC-5CD-5D-5-yqiGHI	b3693//b3057//b4004//b3650//b4004//b4340//
insC-6CD-6D-6	b2995//b0502//b2211//
insE-2EF-2F-2	b4075//b1494//b3011//
insE-3EF-3F-3	b3240//b3161//b3120//
insE-4EF-4F-4	b1649//b0521//b4472//
insE-5EF-5F-5	b3522//b1846//b4189//
insG	b3816//
insH-1	b0069//
insH-10	b0415//
insH-11	b0004//
insH-2	b1520//
insH-3	b3145//
insH-4	b3328//
insH-5	b4161//
insH-6	b1378//
insH-7	b2605//
insH-8	b2534//
insH-9	b2509//
insI-2	b3163//
insJ	b3449//
insK	b0798//
insL-1	b0163//
insL-2	b4193//
insL-3	b2888//
insMI-3	b0281//ykiB//
insN-1I-1O-1	b4040//b1765//b0323//
insN-2	b0405//
insO-2-yjhWV	b2607//b3341//b4076//
intA	b2349//
intB	b1457//
intD	b1656//
intF	b1939//
intG	b1496//
intS	ygaQ//
intZ	ecpB//
iraD	b0673//
iraM	b4318//
iraP	b1640//
iscRSUA	b4467//b0463//b0036//b3080//
ispB	b3114//
ispDF	b3623//b0097//
ispG-sroE	b1688//b4419//
ispU	b3309//
isrB	b0704//
isrC	b0813//
isrC-flu	b1075//b3998//
istR-1	b4384//
istR-2	b1828//
ivbL	b0611//
ivbL-ilvBN	b3196//b3145//b2835//
ivbL-ilvBN-uhpABC	b4126//b1056//b0686//b1838//b1723//b2840//
ivy	b4394//
katE	b1513//
katG	b3539//
kbaZ-agaVWA	b3649//b2470//b2177//b1531//
kbl-tdh	b1347//b4441//
kbp	b3658//
kch	b2579//
kdgK	b1941//
kdgR	b0261//
kdgT	b0117//
kdpDE	b4030//b2044//
kdpFABC	b2499//b0716//b4313//b3421//
kdsA	b1502//
kdsC-lptCAB	b2545//b3792//b0597//b0534//
kduD	b1541//
kduI	b0336//
kefFC	b0170//yedN_2//
kefGB-yheV	b3297//b0563//b1853//
kgtP	b1462//
kilR-ydaE	b1039//b1247//
kptA	b1593//
kup	b1231//
lacI	b0305//
lacYA	b0436//b2475//
lacZYA	b2113//b2607//rhsE//
lafU	b0793//
lapAB	b2310//b2856//
lapAB-pyrF-yciH	b0812//b3597//b3089//b3775//
ldcA	b2413//
ldcC	b4513//
ldhA	b0461//
ldrA	b1039//
ldrB	b2122//
ldrC	b2399//
ldrD	b1557//
ldtA	b0976//
ldtB	b2660//
ldtC	b2644//
ldtD	b4381//
ldtE	b3740//
lepAB	b0665//b0385//
leuE	b0407//
leuL	b4553//
leuLABCD	b1360//b1702//tfaS//b1054//b2188//
leuO	b0829//
leuQPV	b1484//b1154//b3532//
leuS-lptE-holA-nadD-cobC	b3565//b4249//b4084//b2525//b2148//
leuU	b0878//
leuX	b1404//
lexA-dinF	b2698//b0930//
lfhA	b0420//
lgoD	b2133//
lgoR	b3084//
lgoT	b3723//
lgt	b2681//
lgt-thyA	b2876//b0655//
lhr	b1784//
ligA-ypeB	b3184//b3651//
ligB	qseG//
lipA	b3461//
lipB	b1402//
lit	b3613//
livJ	b1286//
