#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:17 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/all_tus_bnum_uniq.txt
C0067	b4348//
arpA	b1949//
arpB_1B_2	b3517//b1760//
arrS	b4208//
arsRBC	b4011//b3165//b2055//
artJ	b1475//
artPIQM	b0843//b2099//b3463//b1554//
ascB	b2734//
ascFB	b4333//b4444//
ascG	b1502//
asd	b1990//
aslA	b1155//
aslB	b2856//
asmA	b0729//
asnA	b2348//
asnB	b3316//
asnC	b4512//
asnC-mioC	b1767//b1714//
asnC-mioC-mnmG	b3624//b2281//b0575//
asnS	b4435//
asnT	b3883//
asnU	b1630//
asnV	b2920//
asnW	b0340//
aspA	b3677//
aspA-dcuA	b4079//b3219//
aspC	b0639//
aspS	b2781//
aspT	b3650//
aspU	b2525//
aspV	b3365//
asr	b3846//
astCADBE	b3858//b0989//b1916//b1895//b2233//
atl	b0473//
atoDAEB	b3450//b1649//b1369//b1970//
atoSC	b0813//b3481//
atpBEFHAGDC	b0493//b3859//b2327//b1857//b2919//b1584//b3069//b3499//
atpIBEFHAGDC	b1003//b2235//b0425//b2910//b1330//b0650//b4388//b1358//b2134//
avtA	b3096//
azoR	b2231//
azuC	b4114//
bacA	b0953//
baeSR	b0099//b4418//
bamA	b3391//
bamA-skp-lpxD-fabZ-lpxAB-rnhB-dnaE	b0243//b1621//b3215//b0893//b0050//C0465//b2468//b3117//
bamB-der	b3969//b0190//
bamC	b2242//
bamD	b0962//
bamE	b3071//
barA	b2513//
basRS	b0159//b3691//
bax	b2169//
bcp	b0772//
bcr	b1449//
bcsABZC	b2035//b0709//b2631//b2819//
bcsBZ	b3517//b4309//
bcsEFG	b0396//b2757//b0853//
bcsQ	b2562//
bdcA	b1988//
bdcR	b3298//
bdm-sra	b4713//b0447//
bepA-yfgD	b1993//b0905//
betIBA	b3142//b4125//b1349//
betT	b1319//
bfd-bfr	b3583//b2183//
bglA	b1020//
bglG	b0554//
bglGFB	b1577//b4687//b3659//
bglH-yieLK	b2899//b3497//b1025//
bglX	b3009//
bhsA	b3039//
bioA	b2241//
bioBFCD	b1232//b2971//b0592//b3050//
bioH	b3166//
bipA	b2296//
bisC	sroD//
blc	b1841//
blr	b2096//
bluF	b0213//
bluR	b0660//
bolA	b2678//
borD	b2241//
brnQ-proY	b1568//b0059//
bsmA	b3923//
bssR	b1138//
bssS	b0331//
btuB-murI	b0757//b2534//
btuCED	b4281//b0075//b1306//
cadA	b0492//
cadBA	b0928//b0734//
cadC	b3494//
caiCDE	b0316//b4115//b3398//
caiF	b1941//
caiTABCDE	b0868//b0137//b2114//b2751//b1108//b0033//
can	b3502//
carAB	b0209//b3578//
carB	b3548//
cas2	b0456//
cas3	b3610//
casABCDE12	b1357//b0223//b4446//b3320//b4046//b0837//b4558//
casDE12	b2280//b0554//b3142//b1622//
cbl	b3643//
cbpAM	b1080//b2574//
cbrA	b1144//
cbrB	b2455//
cbrBC	b3345//b0605//
cbrC	b3872//
ccmABCDEFGH	b2079//ykfJ//b2457//b2992//b0580//b0892//b4533//b3566//
cdaR	b1518//
cdd	b1051//
cdgI	b0706//
cdh	b1262//
cdsA	b0058//
cecR-ybhGFSR	b3511//b0381//b1063//b1161//b3469//
cedA	b2422//
cfa	b1938//
chaA	b3478//
chaBC	b0754//b0071//
chaC	b1257//
chbBCARFG	b1132//b1519//b4669//insAB-3//b0410//b3276//
chiA	b4003//
chiP-ybfN	b2042//b2420//
chiX	b3682//
cho	b2856//
chpSB	b4297//b2906//
cirA	b2210//
citCDEFXG	b4460//b0985//b2670//b0410//b3473//b2617//
citT	b1876//
clcA	b2275//
clcB	b4172//
clpA	b3573//
clpB	b4712//
clpPX	b2521//b0953//
clpS	b2274//
clpX-lon	b0402//b0275//
clsA-yciU	b3314//b3427//
clsC	b3522//
cmk-rpsA	b1857//b3163//
cmoM-mukFEB	b2548//b0133//b1595//b3200//
cmtBA-yggPFDC	b0525//b1681//b2314//b4442//b0747//b1316//
cnu	b3457//
coaA	b1750//
coaE-zapD-yacG	b0683//b0365//b4032//
cobUST	b3947//b4397//b3387//
codBA	b0299//b3472//
cof	b0835//
comR	b3807//
copA	b3269//
corA	b0850//
cpdB	b3760//
cpxPQ	b1546//b3400//
cpxRA	b0085//b1872//
cra	b3895//
crcB	b1146//
creABC	b4147//b3220//b1835//
creABCD	b0447//b1277//b1167//b0349//
creD	b0433//
crfC-yjcZ	b1982//b2296//
crl	b3132//
crp	b3214//
crr	b3816//
csdAE	b0778//b4277//
csgBAC	b2034//b0482//b4662//
csgC	b2070//
csgDEFG	b2517//b2104//b1413//b1739//
csiD-lhgO-gabDTP	b4371//b1087//b0735//b3450//b0481//
csiE	b2479//
csiR	b0407//
cspA	b1495//
cspB	b0485//
cspD	b2681//
cspE	b2822//
cspF	b1781//
cspG	b4151//
cspH	b2827//
cspI	b0621//
csrA	b2796//
csrB	b1532//
csrC	b1390//
csrD	b1112//
cstA	b3150//
cueO	b3351//
cueR	b0120//
curA	b2567//
cusCFBA	b2755//b2131//b2412//b0508//
cusRS	b1086//b4153//
cutA	b1810//
cvpA-purF-ubiX	b0702//b0487//b0628//
cvrA	b0493//
cyaA	b0632//
cyaR	b1218//
cyaY	b0400//
cybB	b0553//
cybC	b2010//
cycA	b3388//
cydAB	b4063//b2234//
cydDC	b1165//b4159//
cydX-ybgE	b4511//b4304//
cynR	b2583//
cynTS	b1589//b0214//
cynTSX	b0326//b1481//b0275//
cyoABCDE	b0221//b0757//b2486//b3209//b4226//
cysB	b2873//
cysDNC	b2554//b0048//b0728//
cysE	b4248//
cysG	b1538//
cysH	b0278//
cysJIH	b1399//b3884//b2838//
cysK	b1579//
cysPUWAM	b0504//b1079//b1667//b3466//b0082//
cysQ	b4396//
cysS	b2564//
cysZ	b4355//
cytR	b2322//
dacA	b0128//
dacB	b0118//
dacC	b3891//
dacD	b0237//
dadAX	b3646//b3623//
dam-rpe-gph-trpS	b0987//b0144//b0372//b2725//
damX-dam-rpe-gph-trpS	b3438//b3008//b4034//b2335//b0908//
dapA-bamC	b3529//b4000//
dapB	b2757//
dapD	yjgX_1//
dapE-ypfN	b1458//b0491//
dauA	b0740//
dcd	b0587//
dcm-vsr	b0799//b1715//
dcp	b0541//
dcrB	b2169//
dctA	b1409//
dcuA	b0719//
dcuB-fumB	b3009//b0620//
dcuC	b2689//
dcuD	b3469//
dcuR	b0661//
dcuSR	b2342//b1635//
dcyD-tcyLN	b4300//b0475//b0763//
ddlA	yedS_3//
ddpXABCDF	b1641//b4017//b1504//b2252//b3256//b1204//
deaD	b3823//
decR	b4059//
def-fmt	b3244//b2540//
degP	b1982//
degQ	b2079//
degQS	b1946//b3219//
degS	b4018//
deoABD	b1317//b2377//b2510//
deoBD	b0539//b0544//
deoCABD	b1954//b2511//b3075//b2162//
deoR	b3215//
dfp	b1351//
dgcC	b0114//
dgcE	b0203//
dgcF	b2997//
dgcJ	b2105//
dgcM	b3657//
dgcP	b3295//
dgcQ	b3985//
dgcT	b2172//
dgcZ	b0321//
dgkA	b0961//
dgoRKADT	b3628//b1287//b4506//b3008//b1342//
dgt	b4033//
dhaKLM	b3110//b3501//b2232//
dhaM	b2688//
dhaR	b0907//
diaA	b4226//
dicA	b3820//
dicB-ydfDE-insD-intQ	b0715//b0726//b1578//b0034//b0520//
dicC-ydfXW	b4058//b0399//b2030//
dicF	b0771//
dinB-yafNOP	b3712//b2745//b3097//b1958//
dinD	b2483//
dinG	b3608//
dinI	b3236//
dinJ-yafQ	b0087//b1603//
dinQ	b1824//
djlA	b0486//
dkgA	b0984//
dkgB	b0751//
dksA-gluQ	b1236//b0702//
dld	b1268//
dmlA	b3031//
dmlR	b3944//
dmsABC	b4471//b3670//ycgH_1//
dnaAN-recF	b1040//b0738//b1504//
dnaB	b0272//
dnaK-tpke11-dnaJ	b2021//b0722//b0854//
dnaN-recF	b1360//b2384//
dnaQ	b4637//
dnaTC	b4442//b1485//
dnaTC-yjjA	b0373//b2344//b3210//
dnaX	b4166//
dosCP	b4606//b0939//
dpiBA	b1129//b3026//
dppABCDF	b2871//b3161//yfaS_1//b3907//b0367//
dps	b2293//
dsbA	b0147//
dsbB	b2619//
dsbC	b2065//
dsbC-recJ-prfB	b1253//b0463//b2118//
dsbD-yjdC	b2988//b0076//
dsbG	b2726//
dsdA	b2454//
dsdC	b4195//
dsdXA	b2882//b4116//
dsrA	b2271//
dsrB	b2251//
dtpA	b0813//
dtpB	b2897//
dtpC	b2374//
dtpD	b1470//
dusA	b1238//
dusB-fis	b4239//b2488//
dusC	b1027//
dut-slmA	b0819//b2379//
dxr	b3875//
eaeH-insEF-1E-1F-1	b1686//b0743//b1521//b2960//
eamA	b4514//
eamB	b3798//
ebgAC	b0943//b0329//
ebgR	b1158//
ecnAB	b2894//b0389//
ecnB	b3774//
eco	b3150//
ecpA	b0206//
ecpBCDE	b3100//ychG_1//b3434//b3569//
ecpR	b3854//
eda	b1444//
edd-eda	insAB-5//b0938//
efeOB	b2859//b1245//
efeU_1U_2	b1344//b0380//
efp	b4014//
elaA	b2034//
elaB	b2168//
elaD	b0137//
elbB-mtgA	b0838//b2842//
elfA	b3014//
elfDCG-ycbUVF	b1484//b0912//b0502//b4487//b1653//b2137//
elyC	b0587//
emrD	b2794//
emrE	b2371//
emrKY	b3180//b1214//
emtA	b3779//
endA	b4313//
eno	b0837//
entCEBAH	b1054//b2291//b3554//b2996//b0782//
entH	b1686//
entS	b3207//
envR	b2291//
envY-ompT	b2598//b0146//
epd-pgk	b1873//b0341//
epd-pgk-fbaA	b4426//b2574//b1431//
epmA	b0486//
epmB	b0477//
eptA	b2421//
eptB	b0084//
eptC	b3086//
erpA	b1100//
esrE	b1442//
essD-rrrD-rzpD	b3997//b3672//wbbL_2//
essQ-ydfR-rrrQ-rzpQ	b4012//b0564//b1003//b4466//
ettA	b0256//
eutBCLKR	b1110//b0859//b0762//b1104//cybC//
eutHA	b3006//b2996//
eutNEJG	b4083//b1429//b1100//b3189//
eutSPQTDM	tfaS//b0681//b1860//b2815//b2759//b1141//
evgAS	b0499//b3931//
exbBD	b2004//b0579//
exbD	b0706//
exuR	rirA//
exuT	b4360//
fabA	b0494//
fabB	b2160//
fabDG-acpP	b2637//b2072//b2910//
fabF	b2143//
fabG-acpP	b3666//b0152//
fabHDG	b0101//b0266//b4156//
fabI	b3525//
fabR-yijD	b1462//b2874//
fabZ	b1785//
fadBA	b1214//b1959//
fadD-sroD	b0020//b3401//
fadE	b4312//
fadH	b2905//
fadIJ	b1515//b3992//
fadL	b2707//
fadM	b2630//
fadR	b4298//
fbaB	b1792//
fbp	b2715//
fdhD	b2491//
fdhF	b0045//
fdnGHI	b1192//b2893//b4365//
fdoGHI-fdhE	b3269//b3680//b2404//b4171//
fdrA-ylbEF-ybcF	b1349//b4190//b3947//b0544//
feaB	b2801//
feaR	b0716//
fecABCDE	b3921//b0106//b4248//b4144//b2387//
fecIR	b0740//b3650//
feoABC	b0202//b0795//b1518//
feoC	b0535//
fepA-entD	b2637//b2071//
fepB	b1122//
fepDGC	b3728//b1276//b0334//
fes-ybdZ-entF-fepE	b0462//b4219//b0333//b2030//
fetAB	b3863//b2039//
ffh	ybeM_2//
ffs	b1068//
fhuACDB	b0855//b4120//b2380//b4609//
fhuE	b0572//
fhuF	rhsE//
ficA-fic-pabA	b3182//b3548//b0169//
fieF	b0689//
fimAICDFGH	b0943//b4523//b2565//b4515//b1760//b0058//b0981//
fimB	b3021//
fimE	b1790//
fimZ	b1123//
fiu	b2142//
fixABCX	b4285//b0670//b0075//b4070//
fklB	b0880//
fkpA	ybcD//
fldA-uof-fur	b4327//b3857//b3520//
fldB	b1131//
flgAMN	b2553//b3310//b2902//
flgBCDEFGHIJ	b2604//b3209//b0198//b0492//b3656//b3392//b3670//b0143//b3189//
flgKL	b2342//b0507//
flgMN	b3283//b0398//
flhBAE	b1183//b4613//b1350//
flhDC	b1887//b1237//
fliAZ-tcyJ	b3098//b0422//b1406//
fliC	b2920//
fliDST	b1380//b4416//b3157//
fliE	b1418//
fliFGHIJK	b2597//b0898//b0328//b1767//b2615//b3029//
fliLMNOPQR	b2341//b0621//b4712//b1469//b2898//b2724//b4487//
flk	b1256//
flu	b0597//
flxA	b4291//
fnr	b4055//
fnrS	b3458//
focA-pflB	b3146//b1678//
folA	b3607//
folB	b4528//
folC-dedD	b4019//b2919//
folD-ybcJ	b1202//b1654//
folE-yeiB	b4547//b1395//
folP-glmM	b4177//b0594//
folX-yfcH	b0537//b0039//
fpr	b4039//
frc	b2828//
frdABCD	b4205//b2337//b2177//b3287//
fre	b3977//
frlABCDR	b2295//b1250//b2965//b0258//b4231//
frmRAB	b2922//eaeH//b2039//
frr	b3234//
frsA	b0592//
fruBKA	b2947//b0228//b0115//
frvABXR	b3502//b1639//b0375//b2713//
frwCB	b2790//b2230//
frwD	b2911//
fryBC-ypdFE-fryA	b2996//b2024//b2866//b0415//b0037//
fsaA	insCD-1//
fsr	b0961//
ftnA	b0646//
ftnB	b1794//
ftp	b3069//
ftsAZ	b4241//b4391//
ftsB	b1325//
ftsK	b0829//
ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC	b2902//b2212//b0980//b2561//b3330//ilvG_1//b0772//b2706//b3838//b1127//b0181//b1115//b1139//insAB-4//
ftsP	b3879//
ftsQ	b3846//
ftsQAZ	b4043//b3472//b1982//
ftsYEX	b2505//b0314//b4417//
ftsZ	b0719//
fucAO	b0363//b0442//
fucPIKUR	b2210//b1735//b1902//b3351//ecpC//
fucR	b2443//
fumA	b4315//
fumAC	b0157//b0727//
fumB	b3479//
fumC	b2794//
fur	b4038//
fusA-tufA	b0068//b2468//
fxsA	b2382//
gabDTP	b0920//b3531//b4249//
gadAX	b2696//b4483//
gadBC	b1739//b0089//
gadC	b2951//
gadEF	b2771//b1023//
gadEF-mdtEF	b1828//b3707//b0699//b0656//
gadW	b2559//
gadX	b3522//
gadXW	b4398//b1729//
gadY	b0935//
galE	b3049//
galET	b3807//b1171//
galETK	b3686//b2823//b3805//
galETKM	b2986//b0913//b2534//b3769//
galF	b3488//
galK	b1450//
galP	b0423//
galR	b4616//
galS	b3308//
galU	b1789//
gapA	b0407//
gapA-yeaD	b3996//b2819//
gapC_1C_2	b0394//b3106//
garD	b1988//
garPLRK-rnpB	b2028//b0421//b3934//b0944//b4385//
gatR_1	b1221//
gatR_2	b0207//
gatYZABCD	b1836//b0979//b2916//b2779//b2002//b1799//
gatZABCD	b2473//b3224//b0730//b2512//b4506//
gcd	b0803//
gcl-hyi-glxR-ybbW-allB-ybbY-glxK	b1932//b1311//b2821//b0103//b1626//b3384//b1353//
gcvA	b3308//
gcvB	b2404//
gcvP	b4545//
gcvR	b1852//
gcvTHP	b1333//tpke70//b3590//
gdhA	b1275//
gfcA	b1617//
gfcBCD	b0047//b3953//b4482//
gfcE-etp-etk	b1342//b4124//b3051//
ggt	ysdC//
ghoST	b1032//b3593//
ghrA	b3451//
ghrB	b1016//
ghxP	b1785//
glcBA	b3339//b2030//
glcC	b1430//
glcDEFGBA	b3574//b2976//b0904//b2463//b2108//b2363//
glf-wbbH	b0411//b0413//
glgAP	b2205//b0684//
glgBXCAP	b3613//b3918//b1486//b0802//b4246//
glgCAP	b4149//b2072//b3880//
glgS	b2980//
glk	b1751//
glmUS	b1569//b1353//
glmY	b2587//
glmZ	b0786//
glnA	b1567//
glnALG	b0317//b4385//b4385//
glnB	b1737//
glnD	b1166//
glnHPQ	b3925//b4424//b3772//
glnK-amtB	b3994//b0414//
glnLG	b0344//b1429//
glnQ	b4105//
glnS	b3095//
glnW-metU-glnVX	b3908//b0121//b2094//b4558//
gloA	b4117//
gloB	b0404//
glpABC	b4324//b1735//b3197//
glpD	b0774//
glpEGR	b0240//b3737//b0421//
glpFKX	b3997//b0856//b2020//
glpGR	b0779//b2069//
glpR	b1333//
glpTQ	b1873//b1838//
glrK	b3942//
glrR	b3955//
glrR-glnB	b3822//b0756//
gltA	b3150//
gltBDF	b2631//b0729//b3519//
gltI-sroC-gltJKL	b0780//b3672//b1034//b0168//b3980//
gltP	b4347//
gltS	b3877//
gltX	b2755//
glvCBG-ysdC	b2530//b1671//b2827//b4337//
glxK	b0596//
glyA	b1969//
glyQS	b4280//b4213//
glyU	b3610//
glyVXY	b4321//b3249//b1137//
glyW-cysT-leuZ-3'ETS<sup><i>leuZ</i></sup>	b0028//b3945//b1489//b1540//
gmhB	b2499//
gmk	b2223//
gnd	b0903//
gnsB	b0381//
gntK	b2295//
gntKU	b1231//b0034//
gntP	b4274//
gntR	b0631//
gntRKU	b0125//b1026//b1890//
gntT	b2730//
gntU	b0668//
gntX-nfuA	b3356//b0882//
gor	b2694//
gpmA	b2266//
gpmM-envC-yibQ	b3125//b4459//b2780//
gpp	b2699//
gpr	b3670//
gpt	b4099//
grcA	b3412//
greA	b2136//
greB	b4305//
groL	b3493//
groSL	b1734//b0104//
grpE	b1537//
grxA	b1694//
grxB	b2679//
grxC	b2800//
grxD	b3508//
gshA	b3912//
gsk	b1575//
gspAB	b0087//b3407//
gspCDEFGHIJKLMO	b2306//b2954//b1952//b3003//b0968//b2896//b3691//b0008//b0553//b1154//b3292//b2995//
gss	b3026//
gstA	b2758//
gstB	b3345//
guaBA	b1268//b3844//
guaC	b1380//
gudPXD	b2831//b1484//b0656//
gyrA	b3168//
gyrB	ychG_1//
hcaEFCBD	b0843//b1608//b1660//b3983//b1235//
hcaR	b1498//
hcaT	b3676//
hchA	b4075//
hcp-hcr	b0961//b3555//
hda	b0422//
hdeAB-yhiD	b2922//b0357//b2041//
hdeD	b4438//
hdfR	b0201//
hdhA	b4484//
helD	b4260//
hemA	b3548//
hemA-prfA-prmC	b1819//b2279//b0726//
hemB	b2845//
hemCDXY	b2843//b0984//b3496//b2094//
hemF	b3812//
hemH	ybcD//
hemL	b4000//
hemN	b3992//
hflD-purB	b4175//b3612//
hfq-hflXKC	b4558//b4068//b2843//b0466//
hicAB	ychE_1//b4369//
higBA	b3287//insEF-4//
hinT-ycfL-lpoB-thiK-nagZ-ycfP	b1085//b1197//b2566//b2309//b2271//b3729//
hipBA	b3092//b3795//
hisBHAFI	b0099//b2917//b4450//b2512//b2372//
hisJQMP	b0149//b1941//b0088//b3856//
hisL	b0115//
hisLGDCBHAFI	b3017//b0216//b0642//b4361//b3832//b0178//b3483//b1407//b4380//
hisS	b1039//
hlyE	b3196//
hmp	b0616//
hns	b3389//
hofMNOP	b2508//b2495//b0915//b0002//
hofQ	b0442//
hokA	b2212//
hokB	b4261//
hokD	b0817//
hokE	b2402//
holC	ychE_1//
holC-valS	b0274//b4468//
holD-rimI-yjjG	b2277//b2759//b0885//
holE	b3140//
hpt	b2984//
hrpA	b1119//
hrpB	b1313//
hscBA-fdx-iscX	b1159//b1115//b3227//b1928//
hscC	b1782//
hsdMS	b0719//b3043//
hsdRMS	b3456//b3863//b0713//
hslJ	b4347//
hslO	b3282//
hslRO	b0317//b4401//
hslVU	b1700//b3834//
hspQ	b2945//
htgA	b2192//
htpG	b4435//
htpX	b1731//
htrL	b2937//
hupA	b3915//
hupB	b2023//
hyaABCDEF	b1819//b3327//b2568//b0334//b2092//b1175//
hybOABCDEFG	b2174//b1214//b3570//b2695//ybfH//b4474//b3268//b2471//
hycABCDEFGHI	b2953//b2423//b2575//b3930//b3070//b3899//b1902//b0449//b2131//
hydN-hypF	b0431//b3447//
hyfABCDEFGHIJR-focB	b3353//b3017//b0127//b0553//b1322//b3529//b2380//b0183//b1792//b4239//b0809//b4342//
hypABCDE	b1025//b1856//b0546//b0603//b3101//
hypABCDE-fhlA	b3305//b0882//b4363//b0448//b2697//rirA//
hypBCDE	b4269//b0467//b1766//b1065//
hypBCDE-fhlA	b1010//b2303//b0479//b2698//b2278//
hypF	b1080//
hypT	b3316//
hyuA	sroE//
iaaA-gsiABCD	b0866//b2235//b3344//b3388//b0487//
iap	topAI//
ibaG	insM//
ibaG-murA	b1862//b0295//
ibpAB	b0283//b1003//
ibpB	b2842//
icd	b1735//
icdC	b3490//
iclR	b1111//
idi	b2912//
idnDOTR	b3844//b1745//b2905//b3732//
idnK	b3464//
idnR	b3562//
ihfA	b0280//
ihfB	molR_2//
ileS-lspA-fkpB-ispH	b3648//b0385//b1251//b4670//
ileX	b1745//
ileY	b3739//
ilvA	b1087//
ilvC	b3583//
ilvEDA	b0095//b1519//b0592//
ilvIH	b4385//b3076//
ilvL	b3845//
ilvLXG_1G_2MEDA	b1632//b2219//b2889//b1348//b1086//b4141//b4387//b0622//
ilvY	b3613//
inaA	b1513//
infA	b4439//
infC	b0708//
infC-rpmI-rplT	b0987//b0401//b4309//
insA-1AB-1B-1	b0653//b1846//b3630//
insA-2AB-2B-2-afuBC	b1790//b1315//b4411//b1845//b1072//
insA-3AB-3B-3	b3347//b1627//b1657//
insA-4AB-4B-4	b2268//b1782//b1214//
insA-5AB-5B-5	insAB-3//b3234//b1265//
insA-7	b2681//
insB-7_1B-7_2	b1210//b3715//
insC-1CD-1D-1	b0260//b4311//b1475//
insC-2CD-2D-2	b1630//b4463//b2167//
insC-3CD-3D-3	b0938//b1301//b1140//
insC-4CD-4D-4-ygeONM	b0706//b1390//b0277//b0615//b0881//b0550//
insC-5CD-5D-5-yqiGHI	b1349//b3937//b0139//b4671//b1227//b4423//
insC-6CD-6D-6	b2810//b1042//b0566//
insE-2EF-2F-2	b1489//b4301//b1583//
insE-3EF-3F-3	b1820//b3509//b4249//
insE-4EF-4F-4	b0388//icdC//b1210//
insE-5EF-5F-5	b2923//b0824//b4132//
insG	b1212//
insH-1	b1138//
insH-10	b1909//
insH-11	b1752//
insH-2	b4687//
insH-3	b1126//
insH-4	b2256//
insH-5	b4305//
insH-6	b3940//
insH-7	b0003//
insH-8	b0174//
insH-9	b3967//
insI-2	b0199//
insJ	b2137//
insK	b1111//
insL-1	b1700//
insL-2	b1578//
insL-3	b2434//
insMI-3	b4183//b0980//
insN-1I-1O-1	b3625//b0350//b3289//
insN-2	b0074//
insO-2-yjhWV	b1723//b2707//b0986//
intA	b2316//
intB	b1864//
intD	b3215//
intF	b2569//
intG	b3776//
intS	b0339//
intZ	b0763//
iraD	b4107//
iraM	b3833//
iraP	b0486//
iscRSUA	b2845//b2722//b1157//b0883//
ispB	b2146//
ispDF	b2917//b1547//
ispG-sroE	b3893//b2144//
ispU	b1612//
isrB	b1813//
isrC	b1547//
isrC-flu	b1136//b2005//
istR-1	b4090//
istR-2	b3973//
ivbL	b3514//
ivbL-ilvBN	b2907//b1626//b3092//
ivbL-ilvBN-uhpABC	b1908//b0853//b0684//b3724//b1073//b0106//
ivy	b3594//
katE	b1083//
katG	b3310//
kbaZ-agaVWA	b1362//b1585//b4407//b1445//
kbl-tdh	b3878//insAB-5//
kbp	b2412//
kch	b4302//
kdgK	b1329//
kdgR	b0168//
kdgT	b3431//
kdpDE	b2258//b2055//
kdpFABC	b0740//b2271//b1383//insEF-4//
kdsA	b3033//
kdsC-lptCAB	b3134//b1139//b1823//b4550//
kduD	b2363//
kduI	b0699//
kefFC	b2299//b1742//
kefGB-yheV	b4026//b0318//b4434//
kgtP	b1424//
kilR-ydaE	b0590//b2407//
kptA	b1601//
kup	b3034//
lacI	b3141//
lacYA	b0419//b1564//
lacZYA	b3894//b4238//b2180//
lafU	b3566//
lapAB	b1162//b3120//
lapAB-pyrF-yciH	b1794//b3542//b3498//b3113//
ldcA	b1791//
ldcC	b3141//
ldhA	b3363//
ldrA	b3744//
ldrB	b2212//
ldrC	b3946//
ldrD	b0790//
ldtA	b1631//
ldtB	b4529//
ldtC	b1560//
ldtD	b2176//
ldtE	b1573//
lepAB	b0859//b2835//
leuE	b1445//
leuL	b3407//
leuLABCD	b0880//b0159//b2754//yedS_2//b1420//
leuO	b2819//
leuQPV	b1778//b3867//b4243//
leuS-lptE-holA-nadD-cobC	b4551//b0672//b0955//b3414//b1523//
leuU	b2583//
leuX	b3348//
lexA-dinF	b0129//b1913//
lfhA	b1369//
lgoD	b0022//
lgoR	b4164//
lgoT	b3305//
lgt	b0856//
lgt-thyA	b2483//b1319//
lhr	b2597//
ligA-ypeB	b1897//b0405//
ligB	b0126//
lipA	b0341//
lipB	b2865//
lit	b2668//
livJ	b2325//
