#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:17 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/all_tus_bnum_uniq.txt
C0067	b1872//
ftsQ	b3040//
ftsQAZ	b0886//b2409//b1373//
ftsYEX	b4285//b0338//b2790//
ftsZ	b4371//
fucAO	b1138//yeeL_2//
fucPIKUR	b2567//b3297//b3571//b4380//b2814//
fucR	b0418//
fumA	b0295//
fumAC	b4136//b0023//
fumB	b3583//
fumC	b4040//
fur	b0741//
fusA-tufA	b0997//b2902//
fxsA	b2167//
gabDTP	b1323//b4261//b3779//
gadAX	b0440//b1267//
gadBC	b1664//b3423//
gadC	b1466//
gadEF	b3165//b2641//
gadEF-mdtEF	b1992//b0542//b2455//b2764//
gadW	b1931//
gadX	b0594//
gadXW	b2615//b4342//
gadY	b2988//
galE	b3182//
galET	b1821//b2377//
galETK	b1858//b0894//b2393//
galETKM	insM//b2141//b4475//b4235//
galF	b1411//
galK	b2493//
galP	b1418//
galR	b0107//
galS	b2775//
galU	b1967//
gapA	b1453//
gapA-yeaD	b3526//b2074//
gapC_1C_2	b3006//b1496//
garD	b1823//
garPLRK-rnpB	b4259//b0888//b2760//b0157//b3924//
gatR_1	b1858//
gatR_2	b2892//
gatYZABCD	b0844//b4364//b3660//b3400//b2470//b0164//
gatZABCD	b0207//ylbE//b3602//b2971//b1145//
gcd	b2982//
gcl-hyi-glxR-ybbW-allB-ybbY-glxK	b2822//ybcD//b4595//b2254//b1817//b1651//b1679//
gcvA	b3583//
gcvB	b3356//
gcvP	b0189//
gcvR	b2038//
gcvTHP	b0837//b2522//b4066//
gdhA	b3669//
gfcA	b2936//
gfcBCD	b0659//b2221//b2477//
gfcE-etp-etk	b1072//b1869//b4419//
ggt	b2250//
ghoST	b1671//b1223//
ghrA	b0813//
ghrB	b0354//
ghxP	b2152//
glcBA	b0305//sdsN//
glcC	b2964//
glcDEFGBA	b0532//b2133//b1391//b2838//b3457//b2331//
glf-wbbH	b0585//b3527//
glgAP	b3470//b0754//
glgBXCAP	b2429//b4119//b1697//b3272//b0808//
glgCAP	b2952//b3327//b4603//
glgS	b0450//
glk	b0431//
glmUS	b2113//b0463//
glmY	b3818//
glmZ	b3945//
glnA	b2780//
glnALG	b3058//b3114//b1269//
glnB	b1599//
glnD	b4059//
glnHPQ	b1547//b2409//b1911//
glnK-amtB	b3941//maoP//
glnLG	b0042//b2970//
glnQ	b3154//
glnS	b2898//
glnW-metU-glnVX	b2487//b1696//b0824//b2401//
gloA	b1822//
gloB	b2012//
glpABC	b1485//b4203//b0692//
glpD	b0240//
glpEGR	b4182//b3662//b3492//
glpFKX	b2176//b2857//b2906//
glpGR	b4305//b1693//
glpR	b3033//
glpTQ	b4021//b2702//
glrK	b1067//
glrR	b4372//
glrR-glnB	b4150//b1397//
gltA	b3094//
gltBDF	b3816//b1963//b2622//
gltI-sroC-gltJKL	b3136//b1339//b1414//b3473//b3906//
gltP	b0070//
gltS	b1797//
gltX	b4352//
glvCBG-ysdC	b3280//b1263//b4482//b4306//
glxK	b0414//
glyA	b1545//
glyQS	b3123//b2529//
glyU	b1178//
glyVXY	b2847//b0646//b0655//
glyW-cysT-leuZ-3'ETS<sup><i>leuZ</i></sup>	b2963//b0910//b1741//b4510//
gmhB	b3946//
gmk	b1905//
gnd	b2502//
gnsB	b4071//
gntK	b3932//
gntKU	b0952//b1121//
gntP	b3859//
gntR	b0694//
gntRKU	b2330//b2478//b0837//
gntT	b2290//
gntU	b3512//
gntX-nfuA	b3940//b2660//
gor	b0893//
gpmA	b2054//
gpmM-envC-yibQ	b3616//b2809//b4238//
gpp	b2348//
gpr	gadF//
gpt	b1747//
grcA	ycgH_2//
greA	b3314//
greB	b0577//
groL	b2636//
groSL	b4369//b2439//
grpE	b1120//
grxA	b3916//
grxB	b1112//
grxC	b3375//
grxD	b0958//
gshA	b2342//
gsk	b2421//
gspAB	b1547//b2487//
gspCDEFGHIJKLMO	b3801//b0354//yifN//b4558//b0583//b2597//b0695//b3906//b4169//b3852//b1007//b3152//
gss	b1773//
gstA	b4409//
gstB	b3735//
guaBA	b0104//b1308//
guaC	rirA//
gudPXD	b0131//b3945//b4410//
gyrA	b3520//
gyrB	b4458//
hcaEFCBD	yfaS_1//b2934//b3358//b0800//b2021//
hcaR	b3386//
hcaT	b4308//
hchA	b0232//
hcp-hcr	b2177//b1179//
hda	b2399//
hdeAB-yhiD	b1516//b4307//b3530//
hdeD	b4265//
hdfR	b0835//
hdhA	b3735//
helD	ynfP//
hemA	b0517//
hemA-prfA-prmC	b4115//b3832//b0888//
hemB	b1160//
hemCDXY	b1696//insAB-3//b0974//b3645//
hemF	b4132//
hemH	b1901//
hemL	b0818//
hemN	b2535//
hflD-purB	b0146//b3821//
hfq-hflXKC	b1286//b2251//b4181//b3225//
hicAB	ycgH_1//b1151//
higBA	b4244//b1686//
hinT-ycfL-lpoB-thiK-nagZ-ycfP	b3405//b2271//b1015//b3680//b4298//b0600//
hipBA	b0025//b3746//
hisBHAFI	b3318//b3234//b1784//b2991//b2509//
hisJQMP	b1494//b3937//b0687//b0878//
hisL	b2810//
hisLGDCBHAFI	pinH//b0311//b2063//b1472//b1488//insCD-4//b1248//b4294//b0018//
hisS	b4348//
hlyE	b0227//
hmp	b0945//
hns	b0664//
hofMNOP	b1525//b0866//b2799//b2958//
hofQ	b3346//
hokA	b2131//
hokB	b2046//
hokD	b1708//
hokE	b4447//
holC	b3259//
holC-valS	b4044//b2033//
holD-rimI-yjjG	b2687//b2730//b3403//
holE	b2386//
hpt	b3433//
hrpA	b4146//
hrpB	b0913//
hscBA-fdx-iscX	b1370//b0038//b2238//b2889//
hscC	b2402//
hsdMS	b0193//b3654//
hsdRMS	b1711//b0010//b4546//
hslJ	b3094//
hslO	ydbA_2//
hslRO	b2892//b4070//
hslVU	b1614//insAB-6//
hspQ	b3996//
htgA	b4387//
htpG	b0409//
htpX	b3581//
htrL	b4248//
hupA	b4399//
hupB	b1825//
hyaABCDEF	b0221//b3146//b4110//b2493//b2721//b1089//
hybOABCDEFG	b0196//b2435//b3421//b4360//b4484//b2192//b0440//b4213//
hycABCDEFGHI	b0363//b1411//b3719//b2507//b0651//b0066//b3395//b1866//b3551//
hydN-hypF	b0613//b2396//
hyfABCDEFGHIJR-focB	b3983//b3196//b1322//b4075//b3090//b1807//b3516//b4069//b2040//b2337//b2742//b4518//
hypABCDE	b3942//b4548//b1246//b1958//b4592//
hypABCDE-fhlA	b2682//b4311//b3464//b2798//b0638//b4308//
hypBCDE	b4056//b3748//b2577//b1330//
hypBCDE-fhlA	b3091//b3808//b1363//b3490//lfhA//
hypF	b1404//
hypT	b4551//
hyuA	b4262//
iaaA-gsiABCD	b3469//b3858//b0761//b0343//b3781//
iap	b2156//
ibaG	b1289//
ibaG-murA	b2457//b3775//
ibpAB	b3389//b4059//
ibpB	b1306//
icd	b4115//
icdC	b0777//
iclR	b0491//
idi	b1363//
idnDOTR	b0352//b3824//b4388//b0226//
idnK	b4249//
idnR	b2592//
ihfA	b1430//
ihfB	b0257//
ileS-lspA-fkpB-ispH	b0591//b2200//b3200//b2780//
ileX	b4363//
ileY	b4220//
ilvA	b1946//
ilvC	b3562//
ilvEDA	b1775//b3586//b3021//
ilvIH	b1136//b0138//
ilvL	b1988//
ilvLXG_1G_2MEDA	b4179//b4375//b2397//b0487//b0067//b4510//b3582//b4625//
ilvY	b3424//
inaA	b1196//
infA	b1217//
infC	b4318//
infC-rpmI-rplT	b0980//b0298//b1126//
insA-1AB-1B-1	b2047//b3748//b2262//
insA-2AB-2B-2-afuBC	b2234//b1783//b4260//b0864//b4397//
insA-3AB-3B-3	b0689//b0838//b0858//
insA-4AB-4B-4	b3906//b1526//b2442//
insA-5AB-5B-5	b2337//b3006//b3363//
insA-7	b3107//
insB-7_1B-7_2	b0768//b3429//
insC-1CD-1D-1	b1507//b0672//b2971//
insC-2CD-2D-2	b0435//b2457//intG//
insC-3CD-3D-3	b4101//b0473//b1210//
insC-4CD-4D-4-ygeONM	b1281//b1805//b3479//b2838//b0376//b2825//
insC-5CD-5D-5-yqiGHI	b0862//b0674//3'ETS<sup><i>leuZ</i></sup>//b1828//b1805//b4421//
insC-6CD-6D-6	b0577//b0576//b1632//
insE-2EF-2F-2	b1329//b3541//b3526//
insE-3EF-3F-3	b3790//b1498//b0483//
insE-4EF-4F-4	b3731//b3184//b3545//
insE-5EF-5F-5	b3003//b4146//b2879//
insG	b4382//
insH-1	b2005//
insH-10	b1651//
insH-11	b2286//
insH-2	b1249//
insH-3	b2168//
insH-4	b3238//
insH-5	b0015//
insH-6	b2090//
insH-7	b0983//
insH-8	b2715//
insH-9	b3444//
insI-2	b2626//
insJ	b2073//
insK	b0574//
insL-1	b2309//
insL-2	b4270//
insL-3	b2151//
insMI-3	b3883//b1470//
insN-1I-1O-1	b0664//b2642//b0734//
insN-2	b0456//
insO-2-yjhWV	b2568//b3149//b2594//
intA	b2827//
intB	b1410//
intD	b1897//
intF	ilvG_1//
intG	b3965//
intS	b3411//
intZ	b3068//
iraD	b0695//
iraM	b1190//
iraP	b0945//
iscRSUA	b4050//b3561//b1904//b0594//
ispB	b2755//
ispDF	b0574//b1628//
ispG-sroE	gadF//b0806//
ispU	b2123//
isrB	b3630//
isrC	b0288//
isrC-flu	b3357//b4111//
istR-1	b0702//
istR-2	b0177//
ivbL	b0989//
ivbL-ilvBN	b0772//b4151//b1699//
ivbL-ilvBN-uhpABC	b3959//b0760//b2190//b2467//b1916//b1399//
ivy	b3031//
katE	b0569//
katG	b1075//
kbaZ-agaVWA	b3647//b1465//b2532//b4117//
kbl-tdh	b2948//b2760//
kbp	b3441//
kch	b2329//
kdgK	b4143//
kdgR	b3649//
kdgT	b3982//
kdpDE	b1697//b2946//
kdpFABC	b1594//b3688//b2732//b3723//
kdsA	b0805//
kdsC-lptCAB	b3683//C0664//b0740//b3181//
kduD	b1997//
kduI	b0845//
kefFC	b4452//b3976//
kefGB-yheV	b1676//b2527//b1520//
kgtP	b2327//
kilR-ydaE	b0046//b4269//
kptA	b1758//
kup	b0886//
lacI	b0130//
lacYA	b0303//b4308//
lacZYA	b1466//b1357//b0504//
lafU	b3204//
lapAB	b4242//b3962//
lapAB-pyrF-yciH	b0482//b0040//b3361//b3533//
ldcA	b2941//
ldcC	b3078//
ldhA	b0351//
ldrA	b3127//
ldrB	b3028//
ldrC	b3691//
ldrD	b0270//
ldtA	b3849//
ldtB	b3809//
ldtC	b3739//
ldtD	b4121//
ldtE	b4374//
lepAB	b0922//b3652//
leuE	b4463//
leuL	b0732//
leuLABCD	b4257//b1040//b3107//b4313//b4301//
leuO	b1566//
leuQPV	b3033//b4119//b1452//
leuS-lptE-holA-nadD-cobC	b3816//b1127//b2578//b2711//b3537//
leuU	b0621//
leuX	b2442//
lexA-dinF	b4528//b0465//
lfhA	b1741//
lgoD	b4417//
lgoR	b2959//
lgoT	b3962//
lgt	b2124//
lgt-thyA	b4412//b0772//
