#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:17 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/all_tus_bnum_uniq.txt
C0067	b3534//
arnBCADTEF	b4049//b1946//b4304//b1305//b3396//b3981//b2065//
aroF-tyrA	b0335//b1238//
aroG	b4185//
aroH	b4205//
aroKB-damX-dam-rpe-gph-trpS	b0929//b1411//b4389//b1762//b0991//b1396//b2517//
aroL-yaiA-aroM	b1871//b4029//b4670//
aroP	b0015//
arpA	b0092//
arpB_1B_2	b0902//b0423//
arrS	b2953//
arsRBC	b3612//yjgX_2//b3597//
artJ	b1681//
artPIQM	b4384//b0233//b1633//b2523//
ascB	b2899//
ascFB	b0760//b4215//
ascG	b0912//
asd	b2520//
aslA	insAB-5//
aslB	b1945//
asmA	b0331//
asnA	b3484//
asnB	b3969//
asnC	b3220//
asnC-mioC	b0282//b0650//
asnC-mioC-mnmG	b0085//b3070//b4536//
asnS	b2531//
asnT	b1256//
asnU	b2212//
asnV	b2199//
asnW	b2183//
aspA	b1360//
aspA-dcuA	b4502//b4480//
aspC	b3121//
aspS	b2962//
aspT	b1579//
aspU	b1426//
aspV	b0328//
asr	b4290//
astCADBE	b0427//b1426//b0994//b3102//b0355//
atl	b3755//
atoDAEB	b3741//b0905//b3912//b4161//
atoSC	b0879//b0013//
atpBEFHAGDC	b0275//b0006//b0715//b4362//b2092//b3144//b0528//b0177//
atpIBEFHAGDC	b0233//b1299//b0008//b3964//b4403//b4079//b3318//b0932//b0758//
avtA	b1490//
azoR	b0879//
azuC	b0008//
bacA	b1453//
baeSR	b0776//b4199//
bamA	ychE_2//
bamA-skp-lpxD-fabZ-lpxAB-rnhB-dnaE	b1156//b0618//b0928//b4202//b1312//b3117//b1822//b4036//
bamB-der	b0118//b1449//
bamC	b2588//
bamD	b4392//
bamE	b3390//
barA	b0377//
basRS	b3890//b1708//
bax	b1956//
bcp	b2742//
bcr	b4031//
bcsABZC	b1147//b1489//b0860//b3995//
bcsBZ	b3473//b1300//
bcsEFG	b3867//b3657//b1003//
bcsQ	b0553//
bdcA	b3952//
bdcR	b2289//
bdm-sra	b2198//b0696//
bepA-yfgD	b3532//b4325//
betIBA	b2528//insAB-3//b2118//
betT	b3350//
bfd-bfr	b3397//b2329//
bglA	efeU_2//
bglG	b4049//
bglGFB	b1427//b1186//b2606//
bglH-yieLK	b4487//b2250//b0919//
bglX	b0963//
bhsA	b0472//
bioA	b4249//
bioBFCD	b2731//b0149//b3567//b0888//
bioH	b0108//
bipA	b0267//
bisC	b1870//
blc	b0084//
blr	b3996//
bluF	b0255//
bluR	b3973//
bolA	b2689//
borD	b0929//
brnQ-proY	b1528//b2097//
bsmA	b2677//
bssR	b0472//
bssS	b1757//
btuB-murI	b2007//b0401//
btuCED	b0566//b3703//b4108//
cadA	b3918//
cadBA	b1641//b1319//
cadC	b3078//
caiCDE	b0574//b1708//b2901//
caiF	b2833//
caiTABCDE	b2562//b1115//b2274//b1247//b3690//b3396//
can	b0967//
carAB	b1888//b0681//
carB	b3511//
cas2	b4326//
cas3	b0610//
casABCDE12	b1322//b4356//b0600//b1038//b3801//b3143//b4072//
casDE12	b1293//b3143//b3095//b0540//
cbl	b0777//
cbpAM	b3224//b4139//
cbrA	b3674//
cbrB	b0040//
cbrBC	micL//b4329//
cbrC	b1707//
ccmABCDEFGH	micL//b3781//b2921//b4454//b3932//b3951//b2784//b2178//
cdaR	b0007//
cdd	b2355//
cdgI	b1279//
cdh	b4221//
cdsA	b3947//
cecR-ybhGFSR	b0228//ecpB//b1441//b3720//b0139//
cedA	b1989//
cfa	b1230//
chaA	b1427//
chaBC	b3030//b0098//
chaC	b3035//
chbBCARFG	b2620//b3126//b1523//b3771//b2343//b0772//
chiA	b2769//
chiP-ybfN	b1479//b4012//
chiX	b4213//
cho	b4438//
chpSB	b2603//b1714//
cirA	b4465//
citCDEFXG	b1988//b2474//b0049//b3240//insAB-3//b3182//
citT	cybC//
clcA	b3991//
clcB	b4599//
clpA	b2372//
clpB	b4235//
clpPX	b3289//b2681//
clpS	b1853//
clpX-lon	b4528//b2844//
clsA-yciU	b3832//b0575//
clsC	b3514//
cmk-rpsA	b1657//b0441//
cmoM-mukFEB	b2122//b2248//b1611//b1479//
cmtBA-yggPFDC	b3752//b2184//b3296//b3113//b2775//b1256//
cnu	b0158//
coaA	b3500//
coaE-zapD-yacG	b2659//b1608//b4175//
cobUST	b2912//b2741//b2880//
codBA	b2647//b0921//
cof	b0029//
comR	b0233//
copA	b1755//
corA	b2549//
cpdB	b3475//
cpxPQ	b0744//b3812//
cpxRA	qorB//b1556//
cra	b1994//
crcB	b2270//
creABC	b2030//b4480//b1787//
creABCD	b2374//b0086//b2541//b0474//
creD	b0023//
crfC-yjcZ	b4072//b0636//
crl	b2562//
crp	b0082//
crr	b3874//
csdAE	b1508//b3383//
csgBAC	b1778//b4313//b3487//
csgC	b1777//
csgDEFG	b3769//b2187//b0619//b1901//
csiD-lhgO-gabDTP	b2810//b0771//b4308//b2699//b1282//
csiE	b1159//
csiR	b2609//
cspA	b2597//
cspB	b2677//
cspD	b2944//
cspE	sdsN//
cspF	b1180//
cspG	b1211//
cspH	b1349//
cspI	b0619//
csrA	b0963//
csrB	b0570//
csrC	b0770//
csrD	b1748//
cstA	b2038//
cueO	b1781//
cueR	b0072//
curA	b0648//
cusCFBA	b2060//b4290//b1172//b0301//
cusRS	b0685//b2880//
cutA	b1992//
cvpA-purF-ubiX	b0916//b2309//b4209//
cvrA	b3746//
cyaA	b4443//
cyaR	b0826//
cyaY	b2174//
cybB	b1782//
cybC	b3579//
cycA	b0167//
cydAB	b1984//b3317//
cydDC	b0842//b1348//
cydX-ybgE	b0405//b0765//
cynR	b4123//
cynTS	b0240//b2748//
cynTSX	yedN_2//b2285//b2046//
cyoABCDE	b2840//b2792//b3828//b1409//b4469//
cysB	b4553//
cysDNC	b1021//b2691//b3281//
cysE	b3011//
cysG	b1469//
cysH	b2489//
cysJIH	b3175//b1399//b0368//
cysK	b1763//
cysPUWAM	b0169//b3785//b2797//b1877//b2808//
cysQ	b0162//
cysS	b0572//
cysZ	b0623//
cytR	b3029//
dacA	b3088//
dacB	b0189//
dacC	b1852//
dacD	b0934//
dadAX	b0409//b3806//
dam-rpe-gph-trpS	b3010//insEF-5//b4001//b1836//
damX-dam-rpe-gph-trpS	b2616//b1754//b3534//b3861//b0686//
dapA-bamC	b0707//b3544//
dapB	b1247//
dapD	b0087//
dapE-ypfN	b2327//b0631//
dauA	C0362//
dcd	b3156//
dcm-vsr	b4251//yegZ//
dcp	b2016//
dcrB	b0136//
dctA	b0880//
dcuA	b0729//
dcuB-fumB	b3038//b2197//
dcuC	b1154//
dcuD	b0584//
dcuR	b2447//
dcuSR	b4224//insEF-4//
dcyD-tcyLN	b0636//b0978//b0108//
ddlA	b2939//
ddpXABCDF	b2257//b1766//b2635//gapC_2//b2579//b3977//
deaD	b1882//
decR	b3332//
def-fmt	b0468//b2245//
degP	b1314//
degQ	b0502//
degQS	b0509//b1467//
degS	b4110//
deoABD	b3723//b1058//b1454//
deoBD	b4433//b0624//
deoCABD	b1140//insCD-5//b3656//b2180//
deoR	b3957//
dfp	b4370//
dgcC	b3074//
dgcE	b3268//
dgcF	b1251//
dgcJ	b3377//
dgcM	b3685//
dgcP	b4192//
dgcQ	b1380//
dgcT	b1277//
dgcZ	b2784//
dgkA	b1741//
dgoRKADT	molR_3//b2485//b3371//b2609//b0150//
dgt	b2221//
dhaKLM	b1047//b3468//b2088//
dhaM	b2913//
dhaR	b2544//
diaA	b0470//
dicA	arpB_2//
dicB-ydfDE-insD-intQ	efeU_2//b2184//b1711//b3123//b0030//
dicC-ydfXW	b4301//b2235//b2759//
dicF	b3071//
dinB-yafNOP	b4163//b2383//b3388//b2008//
dinD	yfaS_2//
dinG	b3159//
dinI	b2921//
dinJ-yafQ	b2623//b0967//
dinQ	b1164//
djlA	b3607//
dkgA	b2941//
dkgB	b2584//
dksA-gluQ	b4197//b3183//
dld	b3210//
dmlA	b1552//
dmlR	b0329//
dmsABC	b2112//b0155//b3720//
dnaAN-recF	b1492//b2538//b1661//
dnaB	b2345//
dnaK-tpke11-dnaJ	b4109//b1803//b4293//
dnaN-recF	b1609//b0358//
dnaQ	b1259//
dnaTC	b1111//b3556//
dnaTC-yjjA	b1928//b4397//b1353//
dnaX	b0159//
dosCP	b0265//b1749//
dpiBA	b3426//b0400//
dppABCDF	b3539//yjhW//b1091//b1112//b0225//
dps	b2333//
dsbA	b3602//
dsbB	b2039//
dsbC	b0711//
dsbC-recJ-prfB	b4553//b2750//b1585//
dsbD-yjdC	b2432//b0818//
dsbG	b4313//
dsdA	b1826//
dsdC	b0128//
dsdXA	b0931//b2446//
dsrA	b4110//
dsrB	b2774//
dtpA	b1186//
dtpB	b0001//
dtpC	b3067//
dtpD	b2009//
dusA	b4277//
dusB-fis	b3279//b2696//
dusC	b0189//
dut-slmA	b0420//b2296//
dxr	b2063//
eaeH-insEF-1E-1F-1	b3749//yghX_2//b2584//b2266//
eamA	b0905//
eamB	b2261//
ebgAC	b2867//b1599//
ebgR	b3894//
ecnAB	b1024//b0341//
ecnB	b3956//
eco	b3449//
ecpA	b4301//
ecpBCDE	b0610//b3454//b2665//b4370//
ecpR	b3591//
eda	b3345//
edd-eda	b2762//b3985//
efeOB	b0556//b3356//
efeU_1U_2	b3076//b4550//
efp	b1725//
elaA	b1693//
elaB	b0573//
elaD	b4068//
elbB-mtgA	b0642//b2825//
elfA	b3366//
elfDCG-ycbUVF	b0905//b1294//b0120//b4705//yedN_2//b2795//
elyC	b3581//
emrD	b2690//
emrE	b0884//
emrKY	b0055//b1797//
emtA	b0028//
endA	b1323//
eno	b4447//
entCEBAH	b1484//b3623//b3669//b0812//b0996//
entH	b4161//
entS	b0680//
envR	b0644//
envY-ompT	b2913//b3392//
epd-pgk	b1618//b3786//
epd-pgk-fbaA	b0764//b2645//b0840//
epmA	b1601//
epmB	b1556//
eptA	b1824//
eptB	C0465//
eptC	b4381//
erpA	b2150//
esrE	b2675//
essD-rrrD-rzpD	b4577//b2255//b3513//
essQ-ydfR-rrrQ-rzpQ	b2810//b3094//b3232//b2695//
ettA	b2130//
eutBCLKR	b3385//b1309//b2268//b4067//b2708//
eutHA	b0365//b4522//
eutNEJG	b2593//b1377//b2711//b3327//
eutSPQTDM	b1297//b4611//b2213//b2094//b2688//b3857//
evgAS	b0474//b4673//
exbBD	b3835//b2104//
exbD	b2410//
exuR	b3105//
exuT	b3497//
fabA	b2680//
fabB	b0593//
fabDG-acpP	b0449//b0095//b3507//
fabF	b3249//
fabG-acpP	b3690//b0257//
fabHDG	b1939//b3237//b3652//
fabI	C0299//
fabR-yijD	b0232//b0627//
fabZ	b1857//
fadBA	b4407//b0550//
fadD-sroD	b1907//b4186//
fadE	b1688//
fadH	b0478//
fadIJ	b2987//b2365//
fadL	b3911//
fadM	b3238//
fadR	b0877//
fbaB	b0004//
fbp	b2041//
fdhD	b3006//
fdhF	b0169//
fdnGHI	b3603//b2142//b3584//
fdoGHI-fdhE	b4280//b1695//b4298//b1199//
fdrA-ylbEF-ybcF	b4266//b1800//b1990//b2633//
feaB	b4157//
feaR	b2740//
fecABCDE	b3886//b0469//b3010//b3075//b0647//
fecIR	b2187//b4146//
feoABC	b0415//b1611//b0772//
feoC	b2314//
fepA-entD	tfaS//b3460//
fepB	b4048//
fepDGC	b0481//b1163//b0550//
fes-ybdZ-entF-fepE	b1663//b2762//b1947//yghE//
fetAB	b2055//b2037//
ffh	b3026//
ffs	b0058//
fhuACDB	b4180//b2340//b0940//b2734//
fhuE	b1998//
fhuF	b0850//
ficA-fic-pabA	b2811//b3735//b3441//
fieF	b1100//
fimAICDFGH	b3604//b0606//b0962//b2348//b1858//b0781//b2556//
fimB	b2625//
fimE	b3406//
fimZ	b3508//
fiu	b2325//
fixABCX	b0795//b2537//b4281//b0070//
fklB	b0598//
fkpA	b1602//
fldA-uof-fur	b2922//b0562//b3210//
fldB	b1207//
flgAMN	b2499//b3666//b1140//
flgBCDEFGHIJ	sdsN//b0374//b3570//b1744//b0251//b0800//b2203//b0081//b3860//
flgKL	b4092//b1026//
flgMN	b1727//b3575//
flhBAE	b2992//b2914//b3895//
flhDC	b4432//b1223//
fliAZ-tcyJ	b1074//b0998//b4218//
fliC	b0048//
fliDST	b1773//b2450//b4453//
fliE	b1550//
fliFGHIJK	b2075//b0781//b1247//b1959//b4283//b1278//
fliLMNOPQR	ilvG_2//b0088//b0071//b0429//b4501//b0777//b1008//
flk	b2155//
flu	b0256//
flxA	b0148//
fnr	b0205//
fnrS	b1253//
focA-pflB	b4359//b2615//
folA	b3322//
folB	b0465//
folC-dedD	b3012//b0980//
folD-ybcJ	b2106//b2807//
folE-yeiB	b1187//b0358//
folP-glmM	b3786//b2018//
folX-yfcH	b2679//b0829//
fpr	b1774//
frc	b0269//
frdABCD	b2964//b2266//b0218//b3757//
fre	b2615//
frlABCDR	b2361//b1857//b3271//b3098//b1309//
frmRAB	b1650//b4702//ysdC//
frr	b4509//
frsA	b1750//
fruBKA	b1699//b1909//b0217//
frvABXR	b0883//b4526//b2524//b1734//
frwCB	b0834//b1962//
frwD	yhiK//
fryBC-ypdFE-fryA	b1804//b2635//b3053//b4195//b3811//
fsaA	b3468//
fsr	b4021//
ftnA	b3284//
ftnB	b4537//
ftp	b4360//
ftsAZ	b4105//yjhE//
ftsB	b3598//
ftsK	b0207//
ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC	b2523//b0296//b1135//b3485//b4434//b3888//b0992//b3238//b4482//b1512//b3268//b1048//b3465//b3635//
ftsP	sroD//
ftsQ	b3157//
ftsQAZ	b3188//b2224//b3800//
ftsYEX	b0319//b0802//b3498//
ftsZ	b1107//
fucAO	b0046//b2723//
fucPIKUR	b3159//b3744//b0539//b2267//b1817//
fucR	b0562//
fumA	b3408//
fumAC	b3908//b1142//
fumB	b3009//
fumC	b2765//
fur	b4137//
fusA-tufA	b2526//b0147//
fxsA	b3179//
gabDTP	b2334//b0518//b0399//
gadAX	b4116//b2446//
gadBC	b0829//b3084//
gadC	b1988//
gadEF	b4044//b2472//
gadEF-mdtEF	b4662//b2239//b3308//b2362//
gadW	b1483//
gadX	b0970//
gadXW	b4357//b1430//
gadY	b0282//
galE	b3441//
galET	b3361//b3253//
galETK	b3289//b3030//b0858//
galETKM	b0228//b2526//b2623//b3966//
galF	b2120//
galK	b1820//
galP	b4145//
galR	b1267//
galS	b3919//
galU	b2965//
gapA	b0724//
gapA-yeaD	b0579//b1155//
gapC_1C_2	b3989//b3382//
garD	b1889//
garPLRK-rnpB	b2914//b3017//b0483//b1838//b4356//
gatR_1	b0957//
gatR_2	b3465//
gatYZABCD	b0508//b3809//b0602//b2496//b4348//b4254//
gatZABCD	b3106//b3505//b4416//b3700//b0585//
gcd	b4302//
gcl-hyi-glxR-ybbW-allB-ybbY-glxK	b0683//b0401//b4597//b3232//b1411//b3078//b3566//
gcvA	b3170//
gcvB	b1996//
gcvP	b1078//
gcvR	b4705//
gcvTHP	b3401//b0682//b3333//
gdhA	b2438//
gfcA	b0630//
gfcBCD	b2573//b0797//b4565//
gfcE-etp-etk	b2492//b3712//b2015//
ggt	b4313//
ghoST	b1201//b1269//
ghrA	b3045//
ghrB	b4385//
ghxP	b2225//
glcBA	b4512//b3801//
glcC	b3468//
glcDEFGBA	b3509//b4083//b4200//b2683//b2823//b3959//
glf-wbbH	b1637//b4399//
glgAP	b0214//b0888//
glgBXCAP	b4480//ybcD//b1937//b1336//b3611//
glgCAP	insEF-5//b3974//b0657//
glgS	b2826//
glk	b2089//
glmUS	b4287//b3652//
glmY	b0371//
glmZ	b3174//
glnA	b1661//
glnALG	b4425//b2882//b0767//
glnB	b0577//
glnD	b2440//
glnHPQ	b1542//b1056//b0517//
glnK-amtB	ychE_2//insCD-1//
glnLG	b1190//b3509//
glnQ	b2049//
glnS	b1665//
glnW-metU-glnVX	b4096//b0428//b0295//b3175//
gloA	b3323//
gloB	b3521//
glpABC	b3941//b4291//b0727//
glpD	b4071//
glpEGR	b1551//b0527//b1008//
glpFKX	b0858//b2443//b1867//
glpGR	b1160//b1985//
glpR	b1743//
glpTQ	b0063//b1810//
glrK	b3103//
glrR	b2788//
glrR-glnB	b3428//b0670//
gltA	b4599//
gltBDF	b3367//b2302//b4388//
gltI-sroC-gltJKL	b2263//b4381//b1892//b3338//b0421//
gltP	b3974//
gltS	b1282//
gltX	b4415//
glvCBG-ysdC	b2821//b4013//b4117//b1982//
glxK	b3797//
glyA	b1761//
glyQS	tpke11//topAI//
glyU	b0932//
glyVXY	b4221//b2806//b2415//
glyW-cysT-leuZ-3'ETS<sup><i>leuZ</i></sup>	b0429//b3816//b2103//b0200//
gmhB	b4014//
gmk	b1709//
gnd	b2944//
gnsB	b4047//
gntK	b1276//
gntKU	b1807//b1152//
gntP	b2545//
gntR	b2734//
gntRKU	b1674//b1058//b3769//
gntT	b0442//
gntU	b3707//
gntX-nfuA	yafF//b0681//
gor	b2866//
gpmA	b1717//
gpmM-envC-yibQ	b2720//b2097//b2196//
gpp	b3393//
gpr	b0914//
gpt	b0583//
grcA	b4264//
greA	b0746//
greB	b3307//
groL	b4415//
groSL	b1161//b0039//
grpE	b2623//
grxA	b1020//
grxB	b0681//
grxC	b4084//
grxD	b2659//
gshA	b1821//
gsk	b2883//
gspAB	b2745//b4301//
gspCDEFGHIJKLMO	b0700//b2765//b4434//b4373//b2216//b2137//b3887//b1292//b4179//b2617//yncK_2//b2278//
gss	yifN//
gstA	b1517//
gstB	b1858//
guaBA	b1311//b2789//
guaC	b0828//
gudPXD	b2482//b4244//b3333//
gyrA	b0009//
gyrB	b2448//
hcaEFCBD	b4028//b1316//b3984//b1187//b3714//
hcaR	b0405//
hcaT	b2396//
hchA	b1060//
hcp-hcr	b0495//b0029//
hda	b0066//
hdeAB-yhiD	b3959//b3987//b1827//
hdeD	b0555//
hdfR	b3643//
hdhA	b0552//
helD	b0167//
hemA	b0607//
hemA-prfA-prmC	b1161//b1645//b0056//
hemB	b2953//
hemCDXY	b3846//b2607//b2775//b3392//
hemF	b4547//
hemH	b1812//
hemL	b2557//
hemN	b2866//
hflD-purB	b3971//b0491//
hfq-hflXKC	b3144//b3568//b1137//b1805//
hicAB	b0941//b0407//
higBA	b1734//b4188//
hinT-ycfL-lpoB-thiK-nagZ-ycfP	b4312//b3087//b4479//b2068//b2911//b0650//
hipBA	b0452//b0612//
hisBHAFI	b3761//b0694//b3042//b4378//b4522//
hisJQMP	b3672//b4542//b2581//b2094//
hisL	b2360//
hisLGDCBHAFI	b3137//b0766//b1625//b1795//b0543//b2120//b2622//b1963//b1824//
hisS	b1409//
hlyE	b3334//
hmp	b3177//
hns	b2409//
hofMNOP	b2563//b1502//b4714//b2698//
hofQ	b0421//
hokA	b2982//
hokB	b1947//
hokD	b1918//
hokE	b1193//
holC	b2304//
holC-valS	b4334//b0324//
holD-rimI-yjjG	b1782//b2815//b3833//
holE	b2636//
hpt	b3393//
hrpA	b2338//
hrpB	b4392//
hscBA-fdx-iscX	b1920//b0092//b1109//b3776//
hscC	b2610//
hsdMS	b1608//b0889//
hsdRMS	b2894//b2298//b4396//
hslJ	b2252//
hslO	b1414//
hslRO	b0598//b3208//
hslVU	b4406//b1255//
hspQ	b1688//
htgA	b1757//
htpG	b1218//
htpX	b4565//
htrL	b2958//
hupA	b4070//
hupB	b2095//
hyaABCDEF	b0656//b2160//b3252//b2411//b2110//b4310//
hybOABCDEFG	b4705//b1580//b1316//b4449//b1984//b0095//b2515//b2202//
hycABCDEFGHI	IS128//b1825//b2086//b1141//b2290//b3709//b0819//b4268//b0597//
hydN-hypF	b2864//b2807//
hyfABCDEFGHIJR-focB	b3843//b2849//b3047//b1883//b2264//b0472//b2877//b0412//b2977//b2707//b3223//b0416//
hypABCDE	b3071//b4242//b2833//b4226//b1566//
hypABCDE-fhlA	b3325//b1513//b3191//b0595//b1710//IS128//
hypBCDE	b3250//b2286//b0271//b3753//
hypBCDE-fhlA	b3430//b2910//b0140//b2780//b2788//
hypF	b2224//
hypT	b4308//
hyuA	b0566//
iaaA-gsiABCD	b1122//b4375//b2580//b0478//b4513//
iap	b0705//
ibaG	b1246//
ibaG-murA	b0174//b3284//
ibpAB	b3458//b3067//
ibpB	b0533//
icd	b1039//
icdC	b4439//
iclR	b2077//
idi	b3749//
idnDOTR	b0143//b3706//b2195//b2928//
idnK	b2916//
idnR	b3335//
ihfA	insCD-3//
ihfB	b3679//
ileS-lspA-fkpB-ispH	b3716//b3053//b1414//b1619//
ileX	b2126//
ileY	b2930//
ilvA	b2986//
ilvC	b3401//
ilvEDA	b2172//b0820//b3114//
ilvIH	b0897//b4214//
ilvL	b4234//
ilvLXG_1G_2MEDA	b3575//b0995//b2441//b0352//b1760//b3787//pinH//b0712//
ilvY	b3392//
inaA	b1084//
infA	b3310//
infC	b0673//
infC-rpmI-rplT	b2826//b0824//b3697//
insA-1AB-1B-1	b2989//b2162//b1307//
insA-2AB-2B-2-afuBC	b1096//insAB-1//b2575//b2181//b4132//
insA-3AB-3B-3	sraA//b1692//b2696//
insA-4AB-4B-4	b1414//b1950//b1981//
insA-5AB-5B-5	b1432//b0163//b1341//
insA-7	b3262//
insB-7_1B-7_2	b0252//b1711//
insC-1CD-1D-1	b2804//b4523//b1840//
insC-2CD-2D-2	b1575//b4215//b3317//
insC-3CD-3D-3	b3652//b3856//b3424//
insC-4CD-4D-4-ygeONM	b0443//b0962//b2537//b1598//b1360//b0214//
insC-5CD-5D-5-yqiGHI	b2411//b4371//b3068//b0646//b0112//b3839//
insC-6CD-6D-6	b0386//b0008//b3580//
insE-2EF-2F-2	b0481//b1380//b3375//
insE-3EF-3F-3	b0760//b1797//b1797//
insE-4EF-4F-4	b1670//b1111//b4364//
insE-5EF-5F-5	b2703//b1573//b2953//
insG	b0490//
insH-1	intG//
insH-10	b4468//
insH-11	b3048//
insH-2	b0558//
insH-3	b1946//
insH-4	b3503//
insH-5	b0089//
insH-6	b1415//
insH-7	b2015//
insH-8	b1129//
insH-9	b2220//
insI-2	b0726//
insJ	b3382//
insK	b0197//
insL-1	b1461//
insL-2	b0657//
insL-3	b3440//
insMI-3	b1737//b0907//
insN-1I-1O-1	b0718//b1926//b1637//
insN-2	b1719//
insO-2-yjhWV	b4387//b2599//b3729//
intA	b2583//
intB	b1919//
intD	b2947//
intF	b0133//
intG	b4380//
intS	b4077//
intZ	b3668//
iraD	b4434//
iraM	b1371//
iraP	b3871//
iscRSUA	b3783//C0614//b0398//b2230//
ispB	b1543//
ispDF	b3847//b0419//
ispG-sroE	b3376//b4423//
ispU	b0074//
isrB	b2225//
isrC	b0490//
isrC-flu	b4138//b0789//
istR-1	b0933//
istR-2	b1460//
ivbL	b4011//
ivbL-ilvBN	b3670//b0915//b1644//
ivbL-ilvBN-uhpABC	b2425//b3907//b2049//b2499//yghX_1//b2839//
ivy	b1860//
katE	b4115//
katG	b0529//
kbaZ-agaVWA	b3513//b0473//b0826//b3224//
kbl-tdh	b1041//b2238//
kbp	b3415//
kch	b3893//
kdgK	b0629//
kdgR	b2159//
kdgT	b0959//
kdpDE	b0856//b0148//
kdpFABC	b1117//b2793//b2041//b3876//
kdsA	b0770//
kdsC-lptCAB	b2028//b2402//b1284//b3306//
kduD	b3547//
kduI	b4234//
kefFC	b2944//b2672//
kefGB-yheV	b1424//b1435//b3480//
kgtP	b1579//
kilR-ydaE	b3599//b3689//
kptA	b4122//
kup	b3064//
lacI	b4009//
lacYA	b3743//b0456//
lacZYA	b2521//b2344//b0922//
lafU	b0882//
lapAB	b1269//b4468//
lapAB-pyrF-yciH	b2872//b1261//b3699//b1690//
ldcA	b2907//
ldcC	b3396//
ldhA	b1231//
ldrA	yedN_2//
ldrB	b2482//
ldrC	b1421//
ldrD	b1530//
ldtA	b2957//
ldtB	b1283//
ldtC	b0733//
ldtD	b3101//
ldtE	b1485//
lepAB	b3176//b2298//
leuE	b2302//
leuL	b3063//
leuLABCD	b0827//b1906//b0735//b4481//b3602//
leuO	b4110//
leuQPV	b3628//b0214//b3283//
leuS-lptE-holA-nadD-cobC	b2509//topAI//b1249//b2963//b4038//
leuU	b0959//
leuX	b4050//
lexA-dinF	b4322//b1637//
lfhA	b3408//
lgoD	b2865//
lgoR	b2945//
lgoT	b0646//
lgt	b1589//
lgt-thyA	b2085//b1544//
lhr	b2153//
ligA-ypeB	b3353//b3101//
ligB	b0421//
lipA	b1435//
lipB	b0424//
lit	b3421//
