#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:17 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/all_tus_bnum_uniq.txt
C0067	b3788//
fadR	b0876//
fbaB	b4558//
fbp	b0260//
fdhD	b0494//
fdhF	b0183//
fdnGHI	b1445//b3490//b0679//
fdoGHI-fdhE	b1835//b0058//b1227//b2851//
fdrA-ylbEF-ybcF	b4164//b0683//b1856//b0358//
feaB	b4186//
feaR	b3207//
fecABCDE	b1652//b1734//b3687//b2502//b4052//
fecIR	b2737//b4430//
feoABC	b2355//b2148//b2287//
feoC	b2872//
fepA-entD	b2968//b1415//
fepB	b3882//
fepDGC	b0123//b1786//b3181//
fes-ybdZ-entF-fepE	b2377//b4040//b2011//yedS_2//
fetAB	b4287//b2173//
ffh	b1863//
ffs	b4287//
fhuACDB	b2511//b2298//b3719//b2387//
fhuE	b4595//
fhuF	b2787//
ficA-fic-pabA	b3847//b3415//b3698//
fieF	b1545//
fimAICDFGH	b3154//b4273//b4356//b4616//b3941//b2626//b3893//
fimB	b3521//
fimE	b1953//
fimZ	b1517//
fiu	b3849//
fixABCX	b3861//b2927//b1225//b4030//
fklB	b1559//
fkpA	b0390//
fldA-uof-fur	b3631//lfhA//b0258//
fldB	b3931//
flgAMN	b1928//b0570//b0730//
flgBCDEFGHIJ	b1087//b4527//b3698//b0844//b1467//b1190//b3262//b0731//b4326//
flgKL	b0655//b3327//
flgMN	b0499//b1384//
flhBAE	b3690//b2434//b3244//
flhDC	b3121//b3393//
fliAZ-tcyJ	b3881//b3629//b1233//
fliC	b1293//
fliDST	b2357//b2465//b2224//
fliE	b0531//
fliFGHIJK	b0821//insM//b2962//b2143//b3206//b2955//
fliLMNOPQR	b4067//b0111//b0439//b4367//sroD//b3846//b2540//
flk	b2363//
flu	b3647//
flxA	b3603//
fnr	b1355//
fnrS	b4506//
focA-pflB	b3717//b3969//
folA	b2880//
folB	b2345//
folC-dedD	b0449//b1177//
folD-ybcJ	b3325//b2927//
folE-yeiB	b3347//b3585//
folP-glmM	b3680//b3678//
folX-yfcH	b2550//b3607//
fpr	b1955//
frc	b3434//
frdABCD	b2620//b1775//b2243//b2175//
fre	b4073//
frlABCDR	b0846//b1048//b3124//b0904//b1517//
frmRAB	b2265//b1772//b3273//
frr	b2220//
frsA	b2902//
fruBKA	b4369//b1751//b0834//
frvABXR	b0266//b3570//b3939//b1442//
frwCB	b2079//b4171//
frwD	b3896//
fryBC-ypdFE-fryA	b1352//b4385//b3564//b0125//b0386//
fsaA	b1895//
fsr	b4322//
ftnA	b0151//
ftnB	b0053//
ftp	b4274//
ftsAZ	b0278//b1648//
ftsB	b3210//
ftsK	b2186//
ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC	b3935//b2740//b0548//b0171//b2239//IS128//maoP//b4203//b3358//b3820//b4007//b1108//b1775//b3851//
ftsP	b0461//
ftsQ	b3256//
ftsQAZ	b0827//b1262//b0560//
ftsYEX	b2877//b2754//b3661//
ftsZ	b2910//
fucAO	b2465//b2203//
fucPIKUR	b2384//b4111//b3177//b3683//b3138//
fucR	b1436//
fumA	b3588//
fumAC	ychE_2//b0083//
fumB	b1403//
fumC	b3481//
fur	b1082//
fusA-tufA	b4270//b0756//
fxsA	b1218//
gabDTP	b3992//b0773//b1860//
gadAX	b1062//b1542//
gadBC	b1851//b0652//
gadC	b1975//
gadEF	b0863//b2027//
gadEF-mdtEF	b0875//b3772//b1034//b0623//
gadW	b0611//
gadX	b0570//
gadXW	b3503//b4205//
gadY	b1422//
galE	b1995//
galET	b1602//b1752//
galETK	b1645//b0875//b3994//
galETKM	b3456//b2816//b1220//b2813//
galF	b2112//
galK	b1004//
galP	b2951//
galR	b3115//
galS	b0396//
galU	b1331//
gapA	b3080//
gapA-yeaD	b1624//b4481//
gapC_1C_2	b2912//b2602//
garD	b2033//
garPLRK-rnpB	b3447//b0584//b1292//cybC//b3269//
gatR_1	b3134//
gatR_2	b1601//
gatYZABCD	ysdC//b0207//b0830//b2700//b3164//b2567//
gatZABCD	b2949//sroA//b2864//b1820//b2367//
gcd	b0900//
gcl-hyi-glxR-ybbW-allB-ybbY-glxK	b4302//b0118//b1673//b1142//b2733//b3988//b1342//
gcvA	b2245//
gcvB	b1527//
gcvP	b3184//
gcvR	b0713//
gcvTHP	b3482//b3144//b0824//
gdhA	b3667//
gfcA	b2032//
gfcBCD	b2707//b2251//b1324//
gfcE-etp-etk	ysdC//b4164//b0299//
ggt	b3323//
ghoST	b0958//b3054//
ghrA	b1244//
ghrB	b0114//
ghxP	b3498//
glcBA	b2722//b3557//
glcC	b2523//
glcDEFGBA	b2216//b4526//b3397//b3075//b3114//b3687//
glf-wbbH	b1567//b2407//
glgAP	b0899//b2372//
glgBXCAP	b0275//b2834//b0576//b1996//b0023//
glgCAP	tfaS//b4245//b4253//
glgS	b3872//
glk	b0834//
glmUS	b3592//b0639//
glmY	b1025//
glmZ	b3182//
glnA	b3106//
glnALG	b0372//b1210//b2176//
glnB	b2187//
glnD	b1876//
glnHPQ	b4125//b2448//b0134//
glnK-amtB	b0319//b0382//
glnLG	b0769//b0758//
glnQ	b0616//
glnS	b4038//
glnW-metU-glnVX	b2285//b3849//b1753//b3740//
gloA	b2225//
gloB	b2179//
glpABC	b4357//b4460//b3262//
glpD	b2894//
glpEGR	b1221//b3271//b3023//
glpFKX	b1140//b3477//b4537//
glpGR	b3945//b2439//
glpR	b2365//
glpTQ	b2192//b0689//
glrK	b0785//
glrR	b1049//
glrR-glnB	b1396//b3610//
gltA	b3049//
gltBDF	b1613//b4251//b1178//
gltI-sroC-gltJKL	b0325//b2749//b2362//b2216//b4390//
gltP	b2741//
gltS	b1389//
gltX	b1762//
glvCBG-ysdC	b2570//b1823//b1123//b1155//
glxK	b1759//
glyA	b0317//
glyQS	b4378//ecpC//
glyU	b0352//
glyVXY	b3353//b4286//b0653//
glyW-cysT-leuZ-3'ETS<sup><i>leuZ</i></sup>	b1749//b1624//b1571//b1135//
gmhB	b3880//
gmk	b1148//
gnd	b0493//
gnsB	b0751//
gntK	b3402//
gntKU	C0067//b2285//
gntP	b1727//
gntR	b0839//
gntRKU	b0936//b3536//b0730//
gntT	b2491//
gntU	b0784//
gntX-nfuA	b1641//b2097//
gor	b1814//
gpmA	b1857//
gpmM-envC-yibQ	b1233//b0376//b2080//
gpp	b3410//
gpr	b3710//
gpt	b3383//
grcA	b4319//
greA	b4175//
greB	b3662//
groL	b0134//
groSL	b2360//b3165//
grpE	b4132//
grxA	b1693//
grxB	C0362//
grxC	b2442//
grxD	b3730//
gshA	b3706//
gsk	b3352//
gspAB	b1088//b2646//
gspCDEFGHIJKLMO	b1542//b3529//b2717//b3756//b1270//b2878//b3295//b2659//b1403//b1450//b3657//b3756//
gss	b1637//
gstA	b3551//
gstB	b2679//
guaBA	b2585//b2188//
guaC	b2187//
gudPXD	b1021//b3101//b1119//
gyrA	b1372//
gyrB	b1781//
hcaEFCBD	b3770//b2226//b3626//b1089//b3546//
hcaR	b1289//
hcaT	b2027//
hchA	b3675//
hcp-hcr	b2515//b1694//
hda	b2714//
hdeAB-yhiD	b2687//b2889//yrhC//
hdeD	b3430//
hdfR	b4522//
hdhA	b3946//
helD	b0921//
hemA	b2636//
hemA-prfA-prmC	b0206//b0155//b3389//
hemB	b2034//
hemCDXY	b1520//b3077//b3382//b2642//
hemF	b3919//
hemH	b3319//
hemL	b4190//
hemN	b0514//
hflD-purB	b1012//b0385//
hfq-hflXKC	b2060//b0540//b0554//b4541//
hicAB	b2941//b3124//
higBA	b3649//b4440//
hinT-ycfL-lpoB-thiK-nagZ-ycfP	b2149//b1921//b4190//b0630//b2437//b4377//
hipBA	b0569//b0405//
hisBHAFI	b3952//b1686//b3675//b4702//b3064//
hisJQMP	b4419//b2536//b1067//b3640//
hisL	b3979//
hisLGDCBHAFI	b3356//b2939//b2446//b1812//b4380//b0387//b1363//b4270//yghX_1//
hisS	b4354//
hlyE	b4182//
hmp	b4484//
hns	b1351//
hofMNOP	b2473//b2123//b2889//b1091//
hofQ	b3440//
hokA	b2465//
hokB	b2611//
hokD	b3881//
hokE	b1163//
holC	b1703//
holC-valS	b0698//b3115//
holD-rimI-yjjG	b2795//b0130//b0196//
holE	b1494//
hpt	b3409//
hrpA	b0926//
hrpB	b0496//
hscBA-fdx-iscX	b1916//b3121//b0730//b3118//
hscC	b3485//
hsdMS	b1042//insCD-3//
hsdRMS	b3127//b3770//b3017//
hslJ	b1234//
hslO	b3442//
hslRO	b1751//b0937//
hslVU	b1415//b0347//
hspQ	b2407//
htgA	b1121//
htpG	b3517//
htpX	b4529//
htrL	b0869//
hupA	pbl//
hupB	b0550//
hyaABCDEF	b2428//b0472//b3402//b1436//b4218//b1136//
hybOABCDEFG	intG//b2201//b2147//b3538//b0831//b2851//b4232//b3932//
hycABCDEFGHI	b1025//xisR//b0167//b2217//b1885//b1878//b3658//b3115//b3064//
hydN-hypF	b2629//b2253//
hyfABCDEFGHIJR-focB	b3396//b0908//b3456//b1177//b4104//b0787//b1314//b3358//b2316//b0107//b2018//b0792//
hypABCDE	b3861//b1809//yedN_2//b3304//b0637//
hypABCDE-fhlA	b2617//b2476//b4412//b4261//b3917//b3494//
hypBCDE	b1034//b1786//b0196//b2702//
hypBCDE-fhlA	b0494//b1801//b3125//b2717//b3253//
hypF	b3317//
hypT	b1232//
hyuA	b1176//
iaaA-gsiABCD	b4144//b3455//b2672//b2001//b1640//
iap	b1954//
ibaG	b4002//
ibaG-murA	b3547//b0183//
ibpAB	b4334//b3986//
ibpB	b0242//
icd	b1193//
icdC	b0973//
iclR	b2881//
idi	b3868//
idnDOTR	b2356//b3272//ybfO//b4102//
idnK	b2095//
idnR	b1816//
ihfA	b4235//
ihfB	b3382//
ileS-lspA-fkpB-ispH	b3005//b2975//b0409//b3792//
ileX	b3416//
ileY	b3944//
ilvA	b0577//
ilvC	b2141//
ilvEDA	b2248//b4002//b3877//
ilvIH	b2564//b0350//
ilvL	b4026//
ilvLXG_1G_2MEDA	b0046//b0938//b2432//b4551//b1116//yjhW//b2876//b1559//
ilvY	b1478//
inaA	b0467//
infA	b4016//
infC	b1045//
infC-rpmI-rplT	b3520//b2750//b2980//
insA-1AB-1B-1	b2163//b2295//b4663//
insA-2AB-2B-2-afuBC	b0992//b4415//b2349//b2786//b0850//
insA-3AB-3B-3	b4004//b3142//b4024//
insA-4AB-4B-4	b1060//b1616//b1128//
insA-5AB-5B-5	b4026//ygeN//b0128//
insA-7	b1079//
insB-7_1B-7_2	b2476//b3615//
insC-1CD-1D-1	b0903//b3780//b1061//
insC-2CD-2D-2	b4481//b0655//b0278//
insC-3CD-3D-3	b1848//b2024//b1991//
insC-4CD-4D-4-ygeONM	b0386//b3879//b3477//b0544//b2097//b3391//
insC-5CD-5D-5-yqiGHI	b1213//b1443//b0433//b0409//b3393//b0963//
insC-6CD-6D-6	b1380//b0180//b3049//
insE-2EF-2F-2	b0004//b2982//b2888//
insE-3EF-3F-3	b0950//b3093//b0750//
insE-4EF-4F-4	b3488//b2726//b2611//
insE-5EF-5F-5	b2243//b2803//b2552//
insG	b3125//
insH-1	b3271//
insH-10	b2574//
insH-11	b2476//
insH-2	b0902//
insH-3	b2993//
insH-4	b3507//
insH-5	b2420//
insH-6	b2604//
insH-7	b3374//
insH-8	b3413//
insH-9	b2146//
insI-2	b0737//
insJ	b3950//
insK	b1092//
insL-1	b1567//
insL-2	b0880//
insL-3	b0517//
insMI-3	b1542//b1375//
insN-1I-1O-1	b2361//b0915//b0600//
insN-2	b0753//
insO-2-yjhWV	b0396//b2216//b1134//
intA	b1203//
intB	b0281//
intD	b1227//
intF	b4326//
intG	b3250//
intS	C0664//
intZ	b2386//
iraD	b2958//
iraM	b0344//
iraP	b4304//
iscRSUA	b1137//b1324//b3287//b4273//
ispB	b1298//
ispDF	b1321//b0109//
ispG-sroE	b0227//b0012//
ispU	b1361//
isrB	b3572//
isrC	b0744//
isrC-flu	b2875//b2763//
istR-1	b3027//
istR-2	b4234//
ivbL	b0403//
ivbL-ilvBN	b3345//b2050//b1462//
ivbL-ilvBN-uhpABC	b0573//b2538//b2756//b2755//b4367//b0010//
ivy	b2128//
katE	b1166//
katG	b0699//
kbaZ-agaVWA	b3132//b3844//b1583//b2104//
kbl-tdh	b3530//b2663//
kbp	b1541//
kch	ybeM_1//
kdgK	gadF//
kdgR	b0469//
kdgT	b0775//
kdpDE	b4347//b2667//
kdpFABC	b1939//eaeH//b2614//b1875//
kdsA	b2982//
kdsC-lptCAB	b2519//b3299//b4526//b1359//
kduD	b3224//
kduI	b3340//
kefFC	b2415//b0576//
kefGB-yheV	b3360//b1419//b2849//
kgtP	b1962//
kilR-ydaE	b3179//b1287//
kptA	b2387//
kup	b1551//
lacI	b3340//
lacYA	b0656//b0959//
lacZYA	b1957//b4113//b4513//
lafU	b0885//
lapAB	b0477//b1511//
lapAB-pyrF-yciH	b0764//b4173//b3102//b0282//
ldcA	b0630//
ldcC	b2460//
ldhA	b0806//
ldrA	b3691//
ldrB	b1409//
ldrC	b4155//
ldrD	b4568//
ldtA	b3609//
ldtB	b1336//
ldtC	b0073//
ldtD	b4044//
ldtE	b0467//
lepAB	b2561//b3999//
leuE	b1620//
leuL	b1443//
leuLABCD	b1407//b2071//b0761//b1548//b4004//
leuO	b0464//
leuQPV	b1167//b1942//b1363//
leuS-lptE-holA-nadD-cobC	b4380//b4515//b1318//b3369//b0502//
leuU	b1406//
leuX	b1960//
lexA-dinF	b2446//b0203//
lfhA	ilvG_2//
lgoD	b2616//
lgoR	b1461//
lgoT	b1432//
lgt	b2763//
lgt-thyA	b0333//b1643//
lhr	b0638//
ligA-ypeB	b2841//molR_1//
ligB	b1107//
lipA	b3849//
lipB	b3209//
lit	b3819//
livJ	b2662//
