#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:17 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/all_tus_bnum_uniq.txt
C0067	b1583//
argX-hisR-leuT-proM	b1003//b0769//b2799//b0689//
ariR	b1008//
arnBCADTEF	b4173//b1200//b0488//b1126//b3146//arpB_2//b3731//
aroF-tyrA	b2986//b0733//
aroG	b3671//
aroH	b0327//
aroKB-damX-dam-rpe-gph-trpS	b1543//b0876//b1554//b2414//b1499//b2079//b3622//
aroL-yaiA-aroM	b1886//b1637//b4319//
aroP	b4403//
arpA	b3288//
arpB_1B_2	b2944//b0135//
arrS	b3464//
arsRBC	b2573//b0831//b0687//
artJ	b1722//
artPIQM	b3113//b1267//b1794//b4399//
ascB	b4423//
ascFB	b3418//b4518//
ascG	b1376//
asd	b0129//
aslA	b3583//
aslB	b4712//
asmA	b2458//
asnA	b0405//
asnB	b2204//
asnC	b4313//
asnC-mioC	b2965//b3130//
asnC-mioC-mnmG	b0492//b3318//b0771//
asnS	b1575//
asnT	b4150//
asnU	b1743//
asnV	b0713//
asnW	b0359//
aspA	b4691//
aspA-dcuA	b4478//b2564//
aspC	b0544//
aspS	b2480//
aspT	b3646//
aspU	b2448//
aspV	b4078//
asr	b3397//
astCADBE	b3359//b3531//b1183//b0048//b2233//
atl	b1868//
atoDAEB	b0783//b0452//b2072//b3477//
atoSC	b1796//b2044//
atpBEFHAGDC	b3622//b1064//b2274//b1204//b1481//b1307//b1407//b1484//
atpIBEFHAGDC	b2208//b3521//b2523//b2756//b0817//b2705//b0797//b0232//b1531//
avtA	b2627//
azoR	b3339//
azuC	b2938//
bacA	b1064//
baeSR	b1428//b1027//
bamA	b0554//
bamA-skp-lpxD-fabZ-lpxAB-rnhB-dnaE	b1956//b4613//b4137//b0180//b4068//b4389//b3205//b3827//
bamB-der	b0446//b3703//
bamC	b2282//
bamD	b3071//
bamE	b3065//
barA	b2501//
basRS	b0418//b1026//
bax	b3289//
bcp	b3780//
bcr	b2883//
bcsABZC	b3745//tpke11//b1452//yncK_1//
bcsBZ	b0357//b1073//
bcsEFG	b1751//b0360//b1679//
bcsQ	b1496//
bdcA	b1842//
bdcR	b2482//
bdm-sra	b2372//b0528//
bepA-yfgD	b2436//b3778//
betIBA	b2494//b1029//b3789//
betT	b4263//
bfd-bfr	b2521//b1846//
bglA	b2356//
bglG	b4613//
bglGFB	b0742//insCD-2//b3919//
bglH-yieLK	b2080//b0848//b3439//
bglX	b1481//
bhsA	b1956//
bioA	b2957//
bioBFCD	b2415//b0407//b1507//b2248//
bioH	b0078//
bipA	b3156//
bisC	b0915//
blc	b0824//
blr	b1741//
bluF	b4172//
bluR	b0448//
bolA	b0014//
borD	b2839//
brnQ-proY	b2730//tp2//
bsmA	b1299//
bssR	b2152//
bssS	b4249//
btuB-murI	b0675//b1612//
btuCED	b3943//b1491//b2379//
cadA	b3677//
cadBA	insAB-1//b3377//
cadC	b1165//
caiCDE	b3418//b3625//b0032//
caiF	b1068//
caiTABCDE	b0192//b1666//b2338//b4375//b0428//b0602//
can	b2818//
carAB	b1441//b2840//
carB	b0461//
cas2	b2958//
cas3	b3936//
casABCDE12	b3992//b3369//b2951//b3022//b3988//b0525//b1689//
casDE12	b3594//b0451//b1270//b4374//
cbl	b3675//
cbpAM	b2364//b1598//
cbrA	b2435//
cbrB	b1269//
cbrBC	b2289//b4131//
cbrC	b2544//
ccmABCDEFGH	b2957//b0055//b1888//b3718//b4300//b3459//b1306//b1867//
cdaR	b3288//
cdd	b4597//
cdgI	b0548//
cdh	b2700//
cdsA	b3953//
cecR-ybhGFSR	b3734//b0908//b0333//b3608//b3209//
cedA	b3337//
cfa	b2246//
chaA	b2221//
chaBC	b1409//b3056//
chaC	b0494//
chbBCARFG	b2080//b4093//b2605//b3450//b1889//b2110//
chiA	b3607//
chiP-ybfN	b1088//b0531//
chiX	b0514//
cho	b1377//
chpSB	b2405//b3897//
cirA	b3717//
citCDEFXG	b0535//b0442//b1443//yfaS_1//b2141//b1268//
citT	b4082//
clcA	b3830//
clcB	b0115//
clpA	b2094//
clpB	b2082//
clpPX	yedN_1//b1815//
clpS	b0881//
clpX-lon	b3130//b0515//
clsA-yciU	b0958//b3382//
clsC	b3379//
cmk-rpsA	b4262//b0317//
cmoM-mukFEB	b2192//b2597//b1231//b0968//
cmtBA-yggPFDC	b2246//b3674//b2637//b1883//b1777//b1579//
cnu	b3459//
coaA	b4558//
coaE-zapD-yacG	b2395//b1669//b3868//
cobUST	b2457//b2282//b0086//
codBA	b4061//b2983//
cof	b1764//
comR	b4386//
copA	b0398//
corA	b1987//
cpdB	b3712//
cpxPQ	b3937//b2746//
cpxRA	b3871//b4554//
cra	b3104//
crcB	b0894//
creABC	b3154//b0530//b3734//
creABCD	b2640//b0850//b2044//b2416//
creD	b2892//
crfC-yjcZ	b2337//b3520//
crl	b1069//
crp	b0868//
crr	b1523//
csdAE	b2351//b0194//
csgBAC	b3054//b2412//b3107//
csgC	b3957//
csgDEFG	b0705//b3499//b2793//b2711//
csiD-lhgO-gabDTP	b3209//b4016//b3903//b4030//b2138//
csiE	b1126//
csiR	b0434//
cspA	b3358//
cspB	b2728//
cspD	b2704//
cspE	b3506//
cspF	b0553//
cspG	b0760//
cspH	b3876//
cspI	insEF-1//
csrA	b1325//
csrB	b2330//
csrC	b3425//
csrD	b0408//
cstA	b2902//
cueO	b0749//
cueR	b0061//
curA	b2686//
cusCFBA	b2535//b2704//rhsE//b3803//
cusRS	b0840//b3724//
cutA	b1225//
cvpA-purF-ubiX	b1288//b0062//b3312//
cvrA	b0959//
cyaA	b2914//
cyaR	b1643//
cyaY	b1398//
cybB	b0441//
cybC	b0809//
cycA	b2525//
cydAB	b4175//b1088//
cydDC	b1092//yedN_1//
cydX-ybgE	b3326//b0644//
cynR	b4159//
cynTS	b2873//b3891//
cynTSX	b1495//b0961//b2020//
cyoABCDE	b1389//b0456//b2583//b4163//b3431//
cysB	b3957//
cysDNC	b3072//b1538//b4217//
cysE	b1610//
cysG	b1634//
cysH	b4380//
cysJIH	b2716//b3162//b0284//
cysK	b4479//
cysPUWAM	b0187//b3925//b1631//b2614//b1197//
cysQ	b1923//
cysS	b4408//
cysZ	b1704//
cytR	b0036//
dacA	b1773//
dacB	b0423//
dacC	b1159//
dacD	b4184//
dadAX	b3133//b1118//
dam-rpe-gph-trpS	b0204//b4687//b2684//b3300//
damX-dam-rpe-gph-trpS	b2108//b2204//b1885//b2976//b2827//
dapA-bamC	b3229//b2264//
dapB	b3027//
dapD	b3052//
dapE-ypfN	b3636//b4362//
dauA	b2395//
dcd	b3743//
dcm-vsr	b2151//b2022//
dcp	b4141//
dcrB	b1329//
dctA	b3884//
dcuA	b4192//
dcuB-fumB	b3415//b2453//
dcuC	b2160//
dcuD	b2825//
dcuR	b1090//
dcuSR	b0142//b0920//
dcyD-tcyLN	b2401//b2339//b0102//
ddlA	b3184//
ddpXABCDF	b1333//b0212//b2382//b0245//b1566//b3667//
deaD	b0382//
decR	b4558//
def-fmt	b1174//b4084//
degP	b3638//
degQ	b4533//
degQS	b4114//b1123//
degS	b4102//
deoABD	b4213//b0279//b4147//
deoBD	istR-1//b4409//
deoCABD	b0598//b2896//b0321//b0639//
deoR	b0717//
dfp	b1558//
dgcC	b0650//
dgcE	b2042//
dgcF	b4143//
dgcJ	b1400//
dgcM	b3847//
dgcP	sroG//
dgcQ	b2705//
dgcT	b3906//
dgcZ	b3786//
dgkA	b3063//
dgoRKADT	b4248//b2639//b4324//b1667//b3862//
dgt	b1825//
dhaKLM	b4269//b2119//b0378//
dhaM	insAB-4//
dhaR	b3539//
diaA	b2610//
dicA	b2012//
dicB-ydfDE-insD-intQ	b2312//b1711//b0197//b0962//b3715//
dicC-ydfXW	b3907//b0223//b4349//
dicF	b0721//
dinB-yafNOP	b3473//b2402//b4189//b4203//
dinD	b2044//
dinG	b0694//
dinI	b3912//
dinJ-yafQ	b0736//b0167//
dinQ	b1429//
djlA	b0665//
dkgA	b1174//
dkgB	b3403//
dksA-gluQ	b1315//b1047//
dld	b2617//
dmlA	b0597//
dmlR	b3535//
dmsABC	b3455//b3811//b0871//
dnaAN-recF	b0197//b2607//b1233//
dnaB	b1818//
dnaK-tpke11-dnaJ	b2283//b3825//b1351//
dnaN-recF	b2567//b2957//
dnaQ	b4539//
dnaTC	b4547//b2611//
dnaTC-yjjA	b2976//b2628//b2731//
dnaX	b3036//
dosCP	b1459//b3084//
dpiBA	b2887//b2578//
dppABCDF	b4261//b2927//b1020//b3036//b2971//
dps	b3464//
dsbA	b1521//
dsbB	b4246//
dsbC	b0347//
dsbC-recJ-prfB	b2575//b2506//b1514//
dsbD-yjdC	b4113//b3606//
dsbG	b3383//
dsdA	b0512//
dsdC	b0357//
dsdXA	b1344//b1666//
dsrA	b0030//
dsrB	b3085//
dtpA	b2697//
dtpB	b2975//
dtpC	b4144//
dtpD	b1690//
dusA	b4318//
dusB-fis	b1138//b4477//
dusC	b1382//
dut-slmA	b4468//b3568//
dxr	b1194//
eaeH-insEF-1E-1F-1	b0269//b3778//b4538//b1941//
eamA	b2180//
eamB	b3397//
ebgAC	b1535//b0754//
ebgR	b1879//
ecnAB	b1175//b2412//
ecnB	b2402//
eco	b1106//
ecpA	b2094//
ecpBCDE	b2400//b0257//b0327//b1711//
ecpR	b2713//
eda	b4413//
edd-eda	b4098//b0059//
efeOB	b2983//b1978//
efeU_1U_2	b1021//b1589//
efp	b0884//
elaA	b2883//
elaB	b0496//
elaD	b2432//
elbB-mtgA	b1007//b0362//
elfA	b1733//
elfDCG-ycbUVF	b1942//b2830//b1992//b0807//b0182//b2045//
elyC	b1761//
emrD	b1944//
emrE	b4292//
emrKY	b0752//b0987//
emtA	b3045//
endA	b0432//
eno	b1151//
entCEBAH	b3308//b1829//b2422//b2174//b2044//
entH	b2952//
entS	b2251//
envR	b0381//
envY-ompT	b4144//b1106//
epd-pgk	b0454//b2519//
epd-pgk-fbaA	b3123//b4020//b4227//
epmA	b0365//
epmB	b0564//
eptA	b2793//
eptB	b1604//
eptC	b1651//
erpA	b4153//
esrE	b4128//
essD-rrrD-rzpD	b1481//b0340//b4230//
essQ-ydfR-rrrQ-rzpQ	b0104//b1363//b3360//b3488//
ettA	b4227//
eutBCLKR	b4213//b4432//b1692//b4101//b3265//
eutHA	b0520//b2859//
eutNEJG	b2850//b1474//b1616//b2918//
eutSPQTDM	b0248//b2977//b0795//b1189//b2432//b0005//
evgAS	b1672//ybeM_1//
exbBD	b0559//b0475//
exbD	b3564//
exuR	b0261//
exuT	b3578//
fabA	b1406//
fabB	b4139//
fabDG-acpP	b3129//b0527//b1578//
fabF	b1989//
fabG-acpP	b1756//b0717//
fabHDG	b0067//b0673//b4466//
fabI	b3255//
fabR-yijD	b1952//b2962//
fabZ	b3120//
fadBA	b1368//b4334//
fadD-sroD	b3521//b3364//
fadE	b0810//
fadH	b0176//
fadIJ	b0284//b1926//
fadL	b0107//
fadM	b0028//
fadR	b1303//
fbaB	topAI//
fbp	b1629//
fdhD	b2627//
fdhF	b1753//
fdnGHI	b3219//b2671//b3502//
fdoGHI-fdhE	b1106//b1962//b3360//b2349//
fdrA-ylbEF-ybcF	b3085//b4687//b1789//b1783//
feaB	b1398//
feaR	b2114//
fecABCDE	b3656//b2935//b4054//b1038//b1459//
fecIR	b3704//b1009//
feoABC	b3594//b0298//b0513//
feoC	b1939//
fepA-entD	b1517//b2964//
fepB	b4391//
fepDGC	b1930//b4609//b2078//
fes-ybdZ-entF-fepE	b1588//b4261//b2265//b0157//
fetAB	b1946//b1274//
ffh	b2779//
ffs	b2671//
fhuACDB	b2181//ycgH_1//b1504//b4435//
fhuE	b4097//
fhuF	b3754//
ficA-fic-pabA	b3794//b4434//b1659//
fieF	b0021//
fimAICDFGH	b0022//b1756//b4598//b0493//b1390//b1151//b1596//
fimB	b1478//
fimE	b0801//
fimZ	b2883//
fiu	b2279//
fixABCX	b0849//b4318//b2883//b2461//
fklB	b2690//
fkpA	b3251//
fldA-uof-fur	b2725//b3363//b2078//
fldB	b0058//
flgAMN	b3771//b2808//b3854//
flgBCDEFGHIJ	b4285//b1454//b1175//b1758//b0877//b1998//b0915//b2534//b0223//
flgKL	b3873//yrhA//
flgMN	b4152//b3498//
flhBAE	b1474//b1352//b4285//
flhDC	b3944//b2646//
fliAZ-tcyJ	insEF-4//b2802//insCD-6//
fliC	b1399//
fliDST	b3063//b0959//b2857//
fliE	b0300//
fliFGHIJK	b0973//b1226//b3566//b1298//b0273//b0848//
fliLMNOPQR	b3139//b2903//b3892//b3895//b1706//b3351//b0186//
flk	b2731//
flu	b1725//
flxA	b1997//
fnr	b2373//
fnrS	b2187//
focA-pflB	b0218//b2204//
folA	b2432//
folB	b2425//
folC-dedD	b2806//b0119//
folD-ybcJ	b3453//b1989//
folE-yeiB	b2030//b0889//
folP-glmM	b3672//b2760//
folX-yfcH	b1791//b2267//
fpr	ychG_2//
frc	b1989//
frdABCD	b2197//b1122//b2089//b1120//
fre	3'ETS<sup><i>leuZ</i></sup>//
frlABCDR	b2379//b2444//b1515//b0052//b4713//
frmRAB	b1874//b1730//b3512//
frr	b2306//
frsA	b2028//
fruBKA	b3771//b1686//b3011//
frvABXR	b0826//b2989//phnE_2//b3223//
frwCB	b2601//b3533//
frwD	b2636//
fryBC-ypdFE-fryA	b3154//b1058//b0781//b3860//b2540//
fsaA	b0112//
fsr	b3663//
ftnA	b2630//
ftnB	b3396//
ftp	b1069//
ftsAZ	b2514//b0972//
ftsB	b1950//
ftsK	b0799//
ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC	b1901//b2768//b0962//b4329//b2045//b2920//b1243//b1414//b1083//b3770//ybfO//b3538//b3375//b0177//
ftsP	b3475//
ftsQ	tp2//
ftsQAZ	b2370//b3371//b0146//
ftsYEX	b1086//b3188//b1339//
ftsZ	b1842//
fucAO	pinH//b3795//
fucPIKUR	b4084//b2229//b2888//b0672//b0648//
fucR	b1689//
fumA	b3475//
fumAC	b2058//b4190//
fumB	b3302//
fumC	b1549//
fur	b4424//
fusA-tufA	b2715//b4363//
fxsA	b2943//
gabDTP	b4502//b1066//b1063//
gadAX	b4705//b3378//
gadBC	b1307//b3162//
gadC	b1678//
gadEF	b2661//b2527//
gadEF-mdtEF	b3495//b3099//b0645//b1715//
gadW	b1108//
gadX	b4185//
gadXW	b1321//b1110//
gadY	C0719//
galE	b4429//
galET	b4449//b0812//
galETK	b1250//b0922//b4281//
galETKM	b1321//b2533//b2928//b0443//
galF	b0588//
galK	b0075//
galP	b3240//
galR	b3177//
galS	b2336//
galU	b0586//
gapA	b3565//
gapA-yeaD	b4511//b0345//
gapC_1C_2	b2956//b2430//
garD	b1460//
garPLRK-rnpB	b0072//b2910//b2941//b2638//b3571//
gatR_1	b1828//
gatR_2	b2497//
gatYZABCD	b3341//b2964//b2318//b3024//b1315//b2751//
gatZABCD	arpB_1//b1087//b1001//b0412//b1037//
gcd	b4099//
gcl-hyi-glxR-ybbW-allB-ybbY-glxK	b2460//b2508//b1627//b1486//b1018//b1135//b2797//
gcvA	b2089//
gcvB	b0928//
gcvP	b3087//
gcvR	b1844//
gcvTHP	b1345//b2957//b3145//
gdhA	b2377//
gfcA	b0833//
gfcBCD	b3575//b0610//b0247//
gfcE-etp-etk	b2018//b3935//b3958//
ggt	yedS_2//
ghoST	b2880//b1635//
ghrA	b2442//
ghrB	b1730//
ghxP	b4190//
glcBA	b4202//b2048//
glcC	ychG_1//
glcDEFGBA	b1537//b0749//b0502//b2209//b2590//b4256//
glf-wbbH	b0500//3'ETS<sup><i>leuZ</i></sup>//
glgAP	b4463//b1190//
glgBXCAP	b1505//b3188//b4328//b1183//b1914//
glgCAP	b1113//b2325//b0325//
glgS	b3196//
glk	b4385//
glmUS	b2597//b2383//
glmY	b2767//
glmZ	b2902//
glnA	b1159//
glnALG	b0959//b2245//b0646//
glnB	b4355//
glnD	b1815//
glnHPQ	b0358//b3710//b4008//
glnK-amtB	b0404//b4597//
glnLG	b3029//b3287//
glnQ	b1935//
glnS	b3844//
glnW-metU-glnVX	b0781//b2095//b2505//b2466//
gloA	b1581//
gloB	b3912//
glpABC	b2826//b4406//b0244//
glpD	b2593//
glpEGR	b1128//b3268//b0373//
glpFKX	b2893//b1044//b2182//
glpGR	b1942//b3397//
glpR	b0401//
glpTQ	b1357//b0747//
glrK	b0838//
glrR	b3186//
glrR-glnB	b2368//b3481//
gltA	b3138//
gltBDF	b0240//b3673//b1380//
gltI-sroC-gltJKL	b1489//b1331//b4205//b4156//b2677//
gltP	b4037//
gltS	b3047//
gltX	b0726//
glvCBG-ysdC	b3523//b2818//b1524//b3653//
glxK	b0925//
glyA	b1487//
glyQS	b3485//b2362//
glyU	b1179//
glyVXY	b1442//qseG//b0021//
glyW-cysT-leuZ-3'ETS<sup><i>leuZ</i></sup>	b4205//b1127//b2717//b0649//
gmhB	b2217//
gmk	b0918//
gnd	b2644//
gnsB	b0266//
gntK	ydbA_2//
gntKU	b2425//b2379//
gntP	b2440//
gntR	b4466//
gntRKU	b1857//insEF-2//b0489//
gntT	b0684//
gntU	b2814//
gntX-nfuA	b0770//b3063//
gor	b3724//
gpmA	b2340//
gpmM-envC-yibQ	b0469//b2816//b1976//
gpp	b4254//
gpr	b0969//
gpt	b0127//
grcA	b0746//
greA	b2889//
greB	b1508//
groL	b4422//
groSL	b2295//b0341//
grpE	b0549//
grxA	b2574//
grxB	b3120//
grxC	b3828//
grxD	b3890//
gshA	b1679//
gsk	b2571//
gspAB	b2746//b0307//
gspCDEFGHIJKLMO	b1245//b2716//b0512//b0880//b1121//b1699//b3136//b2034//b1138//b3216//tfaS//b1719//
gss	b1697//
gstA	b3657//
gstB	b0586//
guaBA	b0845//b0508//
guaC	b2699//
gudPXD	b3615//b4702//b4544//
gyrA	b2637//
gyrB	b3942//
hcaEFCBD	b1601//b1476//b2522//b1843//b0810//
hcaR	b0194//
hcaT	b4317//
hchA	b0670//
hcp-hcr	b3539//b1015//
hda	b0801//
hdeAB-yhiD	b3359//b2782//b1734//
hdeD	b0211//
hdfR	b2896//
hdhA	b3523//
helD	b3210//
hemA	b0849//
hemA-prfA-prmC	b3500//b2802//b2634//
hemB	b1101//
hemCDXY	b1987//b2581//b2937//b3390//
hemF	b4269//
hemH	b0634//
hemL	b4288//
hemN	b3995//
hflD-purB	b1848//b1967//
hfq-hflXKC	b2751//b1837//b1688//b4467//
hicAB	b4273//b0060//
higBA	b2570//b2490//
hinT-ycfL-lpoB-thiK-nagZ-ycfP	b2533//b2646//b0486//b3930//b0552//b3712//
hipBA	b2692//b1110//
hisBHAFI	b3857//b2887//b1698//b4625//b1793//
hisJQMP	b3857//b0411//b4122//b1888//
hisL	b4445//
hisLGDCBHAFI	b3569//b3408//b2482//b2548//b4378//b3100//b2541//b1296//b4204//
hisS	insEF-3//
hlyE	b0091//
hmp	b0274//
hns	b0429//
hofMNOP	b2088//b2787//b0323//b2980//
hofQ	b2771//
hokA	b3115//
hokB	b1950//
hokD	b0061//
hokE	b2045//
holC	b2878//
holC-valS	b2811//b1589//
holD-rimI-yjjG	b2757//b1729//b1538//
holE	b3347//
hpt	b0957//
hrpA	b1189//
hrpB	b1767//
hscBA-fdx-iscX	b4196//b1018//b3454//b2823//
hscC	b2621//
hsdMS	b4444//b4526//
hsdRMS	b4526//yjgX_1//b4372//
hslJ	b1342//
hslO	b1610//
hslRO	b0226//b1621//
hslVU	b0399//b1894//
hspQ	b0009//
htgA	b3659//
htpG	b1713//
htpX	b1636//
htrL	b2907//
hupA	b1216//
hupB	lafU//
hyaABCDEF	b4265//b2356//b4475//b2314//sroE//b3355//
hybOABCDEFG	b3590//b0136//b3017//b3657//b2614//b3343//b0863//b3798//
hycABCDEFGHI	b2461//b0512//b4335//b1696//b3190//b1198//b2524//b2372//b3017//
hydN-hypF	b3599//b2433//
hyfABCDEFGHIJR-focB	b0702//b3386//b2673//b2637//b0201//b1148//b4099//b0386//b4317//yfaS_1//b0522//b1761//
hypABCDE	b4015//b4358//b0896//b3698//b2415//
hypABCDE-fhlA	b4609//b1285//b1328//b2393//b4454//b0554//
hypBCDE	b0699//b0795//b0579//b0244//
hypBCDE-fhlA	b2980//b1489//b1661//b4302//b0371//
hypF	b1373//
hypT	b4406//
hyuA	b3232//
iaaA-gsiABCD	b4527//b3266//b3944//b0826//b1539//
iap	b3598//
ibaG	b0073//
ibaG-murA	b2889//b3527//
ibpAB	b4487//b3670//
ibpB	b0080//
icd	b1957//
icdC	b3486//
iclR	b2434//
idi	b3644//
idnDOTR	b0509//b0276//b2624//b3413//
idnK	b1419//
idnR	b3335//
ihfA	b3410//
ihfB	b0402//
ileS-lspA-fkpB-ispH	b0941//b1482//b0128//b1082//
ileX	b2697//
ileY	b4673//
ilvA	b1070//
ilvC	b2842//
ilvEDA	b3952//b2543//b1326//
ilvIH	ycgH_1//b1144//
ilvL	b1316//
ilvLXG_1G_2MEDA	b0398//b3536//b2154//efeU_2//b0413//b3138//b0196//b0239//
ilvY	insAB-1//
inaA	b3704//
infA	b0832//
infC	b4024//
infC-rpmI-rplT	b0263//b2455//b3019//
insA-1AB-1B-1	yrhC//ficA//b0914//
insA-2AB-2B-2-afuBC	b3620//b4070//b1872//b1159//b0479//
insA-3AB-3B-3	b2386//b2564//b2238//
insA-4AB-4B-4	b0479//b1326//b2774//
insA-5AB-5B-5	b1189//b2310//b0007//
insA-7	b3931//
insB-7_1B-7_2	b2845//b2188//
insC-1CD-1D-1	b2104//b2404//b4038//
insC-2CD-2D-2	b4213//b4597//b0082//
insC-3CD-3D-3	lfhA//b2743//b0089//
insC-4CD-4D-4-ygeONM	b1670//b3731//b4065//b3365//b4395//b0790//
insC-5CD-5D-5-yqiGHI	b1536//b1598//b3400//b2759//b1632//b1755//
insC-6CD-6D-6	b1683//b0199//b1729//
insE-2EF-2F-2	b0220//b4568//b4321//
insE-3EF-3F-3	b3926//b0191//b2383//
insE-4EF-4F-4	b0446//ecpB//b1475//
insE-5EF-5F-5	b0959//b2886//b0217//
insG	b2162//
insH-1	b1695//
insH-10	b3984//
insH-11	b0413//
insH-2	b1144//
insH-3	b0638//
insH-4	b1100//
insH-5	b0095//
insH-6	b3402//
insH-7	b3404//
insH-8	b0060//
insH-9	b2880//
insI-2	b0758//
insJ	b2066//
insK	b1309//
insL-1	b0530//
insL-2	b1205//
insL-3	b4469//
insMI-3	b0276//b2747//
insN-1I-1O-1	b2636//b1121//b2496//
insN-2	b0117//
insO-2-yjhWV	b1539//b0737//b3288//
intA	b2374//
intB	b2730//
intD	b0645//
intF	b4467//
intG	b3922//
intS	b0312//
intZ	b1882//
iraD	b3055//
iraM	b1386//
iraP	b0698//
iscRSUA	b4350//b3523//b2248//b3647//
ispB	b1358//
ispDF	IS128//b1235//
ispG-sroE	b1809//b4542//
ispU	b4309//
isrB	b3057//
isrC	b2402//
isrC-flu	b0796//yhiS_1//
istR-1	b1150//
istR-2	b1398//
ivbL	b1950//
ivbL-ilvBN	b3091//b3911//b0741//
ivbL-ilvBN-uhpABC	b1920//b2400//b3147//b2341//b4072//b0509//
ivy	b0728//
katE	b2046//
katG	b2534//
kbaZ-agaVWA	b0506//b4346//b3451//b1728//
kbl-tdh	b1665//b1156//
kbp	b3518//
kch	b1157//
kdgK	b2150//
kdgR	b4182//
kdgT	b1415//
kdpDE	b2199//b0457//
kdpFABC	b1626//b0149//b3907//b4230//
kdsA	b4150//
kdsC-lptCAB	b2522//b1877//b1220//b4669//
kduD	b3172//
kduI	b4596//
kefFC	b2636//b1314//
kefGB-yheV	b1573//b0407//b2314//
kgtP	b2797//
kilR-ydaE	b3662//b2086//
kptA	b3746//
kup	b4209//
lacI	b1959//
lacYA	b2568//b0901//
lacZYA	b2678//b2500//b1862//
lafU	b4052//
lapAB	b0265//b4204//
lapAB-pyrF-yciH	b1199//b3725//b3143//b2573//
ldcA	b0063//
ldcC	b0059//
ldhA	b2901//
ldrA	b3378//
ldrB	b4362//
ldrC	b2222//
ldrD	b3501//
ldtA	b3934//
ldtB	b0440//
ldtC	b1959//
ldtD	b2660//
ldtE	b1886//
lepAB	b3043//b3958//
leuE	tfaS//
leuL	b2907//
leuLABCD	istR-1//gadF//b1137//b1333//b0539//
leuO	b2842//
leuQPV	b3061//b2088//b2369//
leuS-lptE-holA-nadD-cobC	b3049//b1047//b2361//b3591//b3053//
leuU	b3465//
leuX	b0465//
lexA-dinF	b3726//b4199//
lfhA	b1027//
lgoD	b3103//
lgoR	b0576//
lgoT	b1056//
lgt	b1337//
lgt-thyA	b1324//b0052//
lhr	b4173//
