#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:17 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/all_tus_bnum_uniq.txt
C0067	b3610//
chbBCARFG	b3478//b1647//b0918//b3306//b1623//b4511//
chiA	b1599//
chiP-ybfN	b3901//b1263//
chiX	b1784//
cho	b1565//
chpSB	b1025//b0465//
cirA	b1611//
citCDEFXG	b2151//b3642//b0557//b3038//b0820//b4608//
citT	b0148//
clcA	b4019//
clcB	b3545//
clpA	b2130//
clpB	b1279//
clpPX	b3580//b0737//
clpS	b0874//
clpX-lon	b0960//b2464//
clsA-yciU	b4328//b0248//
clsC	b0922//
cmk-rpsA	b2196//b0293//
cmoM-mukFEB	b2961//b4254//b2119//b2685//
cmtBA-yggPFDC	b2388//b4267//b1791//b1019//b3968//b4281//
cnu	b1457//
coaA	b4691//
coaE-zapD-yacG	b0844//b2154//b0610//
cobUST	b1002//b0213//b0353//
codBA	b1330//b1857//
cof	b3992//
comR	b2836//
copA	b2614//
corA	b0632//
cpdB	b1328//
cpxPQ	b0388//b4161//
cpxRA	b4197//b3496//
cra	b4315//
crcB	b0146//
creABC	b2424//b3995//b1382//
creABCD	b1410//b0015//b2690//b2406//
creD	b3982//
crfC-yjcZ	b1698//b2560//
crl	b2417//
crp	b0537//
crr	b3831//
csdAE	b3468//b0692//
csgBAC	b4401//b1007//b0083//
csgC	b4219//
csgDEFG	b0513//b1749//b3382//b3316//
csiD-lhgO-gabDTP	b0947//b3127//b2764//b1513//b2890//
csiE	b0795//
csiR	b3722//
cspA	insM//
cspB	b1156//
cspD	b1625//
cspE	b2428//
cspF	b3730//
cspG	b1788//
cspH	b0896//
cspI	b4180//
csrA	b3335//
csrB	b4702//
csrC	b1392//
csrD	b4094//
cstA	b2837//
cueO	b3655//
cueR	ygeN//
curA	b3516//
cusCFBA	b2870//b2451//b2407//b0199//
cusRS	b3340//b0486//
cutA	b3581//
cvpA-purF-ubiX	b0274//b3752//b0994//
cvrA	b1372//
cyaA	b2815//
cyaR	b4328//
cyaY	b3715//
cybB	b2151//
cybC	b3869//
cycA	b2597//
cydAB	b3893//b4400//
cydDC	b3231//b1313//
cydX-ybgE	b2073//b2105//
cynR	b3309//
cynTS	b1250//b3279//
cynTSX	b1867//b3184//b0802//
cyoABCDE	b2005//b0386//b2821//b1084//b2837//
cysB	b3811//
cysDNC	b1923//b1595//b4280//
cysE	b4401//
cysG	b3875//
cysH	ybeM_1//
cysJIH	b1760//b3515//b1236//
cysK	b1752//
cysPUWAM	b2767//b3850//b1973//b4109//b2857//
cysQ	b0656//
cysS	b4178//
cysZ	b4237//
cytR	b3782//
dacA	b3498//
dacB	b3168//
dacC	b3543//
dacD	b4244//
dadAX	b4237//b1879//
dam-rpe-gph-trpS	b4338//b2732//b0790//b0930//
damX-dam-rpe-gph-trpS	b3163//b2492//b2329//b3896//b3817//
dapA-bamC	b2961//b3970//
dapB	b1132//
dapD	b4083//
dapE-ypfN	b1745//b1377//
dauA	b3039//
dcd	b4227//
dcm-vsr	b3425//b4168//
dcp	b2821//
dcrB	b4252//
dctA	efeU_2//
dcuA	b0498//
dcuB-fumB	b2212//b0478//
dcuC	b2173//
dcuD	b0441//
dcuR	b1171//
dcuSR	b2502//b3047//
dcyD-tcyLN	b4046//b4208//b3759//
ddlA	b0479//
ddpXABCDF	b1997//b0985//b1053//b2243//b4435//b2928//
deaD	b3124//
decR	b2828//
def-fmt	b1147//b0119//
degP	b1457//
degQ	b1266//
degQS	b0014//b1681//
degS	b1943//
deoABD	b1211//b2442//b3630//
deoBD	b2907//b1308//
deoCABD	b3347//b3453//b2407//b4446//
deoR	b0631//
dfp	insX//
dgcC	b4441//
dgcE	b3450//
dgcF	b0206//
dgcJ	b3352//
dgcM	phnE_2//
dgcP	b2059//
dgcQ	b1764//
dgcT	b1722//
dgcZ	b0382//
dgkA	b0591//
dgoRKADT	b3952//b0154//b0338//b2929//b0668//
dgt	b3987//
dhaKLM	b0763//b2310//b1754//
dhaM	b2521//
dhaR	b4670//
diaA	b1783//
dicA	b3539//
dicB-ydfDE-insD-intQ	b1296//b3722//b2601//b1025//b4348//
dicC-ydfXW	b1574//b0384//b1531//
dicF	b0658//
dinB-yafNOP	b1543//b0631//b4526//b0889//
dinD	b0556//
dinG	b4544//
dinI	b2558//
dinJ-yafQ	b2723//b1945//
dinQ	b2457//
djlA	b1087//
dkgA	b0897//
dkgB	b0631//
dksA-gluQ	b0182//b2363//
dld	b2535//
dmlA	b2355//
dmlR	b1137//
dmsABC	b1813//b2048//b1446//
dnaAN-recF	b1908//b3589//b0304//
dnaB	b2422//
dnaK-tpke11-dnaJ	b3872//b2278//b1833//
dnaN-recF	b3491//b0732//
dnaQ	b2830//
dnaTC	b0407//selU//
dnaTC-yjjA	b4375//b1970//b3878//
dnaX	b3986//
dosCP	b4128//b2727//
dpiBA	b4000//b1636//
dppABCDF	b1483//b4592//b2475//b3131//b3319//
dps	b4035//
dsbA	b4160//
dsbB	b1639//
dsbC	b1330//
dsbC-recJ-prfB	b3203//b1433//b0422//
dsbD-yjdC	b1408//b1109//
dsbG	b0944//
dsdA	b0071//
dsdC	b1027//
dsdXA	b0155//b2840//
dsrA	b4137//
dsrB	b3359//
dtpA	b2163//
dtpB	b3009//
dtpC	b3306//
dtpD	b0605//
dusA	b0443//
dusB-fis	b2134//b3845//
dusC	b3222//
dut-slmA	b3276//b1223//
dxr	b2318//
eaeH-insEF-1E-1F-1	b0031//b3359//b0801//b1178//
eamA	b0766//
eamB	b2285//
ebgAC	gpr//b2355//
ebgR	b3506//
ecnAB	b0296//b1002//
ecnB	b3469//
eco	yjhE//
ecpA	b2176//
ecpBCDE	b4468//b1494//b1117//b1496//
ecpR	b0869//
eda	b4215//
edd-eda	b0542//b3457//
efeOB	b1915//b1831//
efeU_1U_2	b2759//b1144//
efp	b3076//
elaA	b2764//
elaB	b0698//
elaD	b2207//
elbB-mtgA	b4286//b2098//
elfA	b1435//
elfDCG-ycbUVF	b1126//b0656//b3498//b1569//b3537//b3706//
elyC	b2720//
emrD	b1808//
emrE	b1266//
emrKY	b0150//b0696//
emtA	b0847//
endA	b2495//
eno	b2619//
entCEBAH	b3828//b2687//b4029//b0982//b3751//
entH	b2392//
entS	b3484//
envR	b0572//
envY-ompT	b2960//b0507//
epd-pgk	b2458//b1704//
epd-pgk-fbaA	b1323//b3421//b3752//
epmA	b0103//
epmB	b3697//
eptA	b1159//
eptB	b1905//
eptC	b2821//
erpA	b0423//
esrE	b1734//
essD-rrrD-rzpD	icdC//b4548//b1177//
essQ-ydfR-rrrQ-rzpQ	b3733//b3391//b4057//b1075//
ettA	b2079//
eutBCLKR	b4114//b2806//b3114//sroE//b2070//
eutHA	b4220//ecpE//
eutNEJG	b3270//b1182//b4297//b2258//
eutSPQTDM	b3318//b1477//b1993//b1422//b0724//b3499//
evgAS	b3591//b3929//
exbBD	yedS_1//b2590//
exbD	b1764//
exuR	b2498//
exuT	b0224//
fabA	b4510//
fabB	b2616//
fabDG-acpP	b3464//ycgH_1//b1329//
fabF	b2764//
fabG-acpP	b2567//b1400//
fabHDG	b3858//b3174//yeeL_2//
fabI	b2311//
fabR-yijD	b2445//b0330//
fabZ	b2841//
fadBA	b1330//b4391//
fadD-sroD	b2811//b2305//
fadE	b1331//
fadH	gapC_1//
fadIJ	b1264//b2053//
fadL	b4051//
fadM	b1757//
fadR	b1597//
fbaB	C0664//
fbp	b2984//
fdhD	b1539//
fdhF	b4353//
fdnGHI	b3996//b0191//b3571//
fdoGHI-fdhE	b3895//b0224//b1969//b4239//
fdrA-ylbEF-ybcF	b0516//b1593//b4024//b2425//
feaB	b4342//
feaR	b2463//
fecABCDE	b2810//b0211//b0906//b1921//b1015//
fecIR	b2485//b2033//
feoABC	b2851//b1666//b0423//
feoC	b0926//
fepA-entD	b0318//b2344//
fepB	b0516//
fepDGC	b3988//b3131//b2986//
fes-ybdZ-entF-fepE	b4000//b4372//b3427//b0597//
fetAB	b4430//b2633//
ffh	b3423//
ffs	b3454//
fhuACDB	b1424//b2271//b0454//b2478//
fhuE	b3918//
fhuF	b0574//
ficA-fic-pabA	b0977//b3028//b2743//
fieF	b1347//
fimAICDFGH	b3696//b4599//b3277//b2054//b3905//b1275//b3037//
fimB	b2450//
fimE	b2189//
fimZ	b0215//
fiu	b3640//
fixABCX	b3850//b3866//b4334//b0726//
fklB	b2916//
fkpA	b2700//
fldA-uof-fur	b0659//b0371//b1140//
fldB	b4240//
flgAMN	b2048//b3476//b1713//
flgBCDEFGHIJ	b0852//b1122//b2702//b0431//b4548//b2513//b3757//ilvG_2//ychE_1//
flgKL	b1617//b0125//
flgMN	b2108//b2486//
flhBAE	b3493//b4053//b0054//
flhDC	b2265//b0468//
fliAZ-tcyJ	b4353//b4457//b4266//
fliC	b0888//
fliDST	b1039//b3432//b3922//
fliE	b2689//
fliFGHIJK	b4079//b1213//b3073//b2672//b3156//b1600//
fliLMNOPQR	b4414//b4223//b3594//b4202//b2604//b3406//b4097//
flk	b3597//
flu	b1342//
flxA	b2590//
fnr	b1299//
fnrS	b2911//
focA-pflB	b0402//b3555//
folA	b0461//
folB	b1311//
folC-dedD	b3018//b1863//
folD-ybcJ	b1040//b4036//
folE-yeiB	b1184//b1545//
folP-glmM	b4390//b1946//
folX-yfcH	b3617//b3826//
fpr	b0639//
frc	b3042//
frdABCD	b3650//b0418//b4441//b1493//
fre	b0617//
frlABCDR	b3591//b2813//b3875//b0509//b2126//
frmRAB	b1108//b1869//b4360//
frr	b1143//
frsA	b1377//
fruBKA	b3338//b0971//b2332//
frvABXR	b0819//b0938//b3570//b1605//
frwCB	b0685//b3390//
frwD	b1526//
fryBC-ypdFE-fryA	b3468//b0275//b2627//b0921//b3159//
fsaA	b3398//
fsr	b1234//
ftnA	b1257//
ftnB	b1671//
ftp	b3047//
ftsAZ	b3265//b0971//
ftsB	b4442//
ftsK	b1267//
ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC	b1071//b1489//b3655//b1768//b0027//b1916//b2665//b1922//b4066//b1004//b0500//b0480//b1130//b1420//
ftsP	b2998//
ftsQ	b3751//
ftsQAZ	b2776//b2304//b0774//
ftsYEX	b0918//b1522//tpke70//
ftsZ	b0835//
fucAO	b3308//b0156//
fucPIKUR	b2578//b3424//b1754//b2710//b0448//
fucR	b2000//
fumA	b2107//
fumAC	b4159//b3606//
fumB	b3539//
fumC	b1356//
fur	b2383//
fusA-tufA	b3723//b4008//
fxsA	b1205//
gabDTP	b2696//b2753//b0764//
gadAX	b1853//b1605//
gadBC	b0317//b3339//
gadC	b0267//
gadEF	b0895//b2100//
gadEF-mdtEF	b1571//arpB_1//b3614//b4074//
gadW	b1217//
gadX	b2329//
gadXW	b2807//b4124//
gadY	b0983//
galE	b3813//
galET	b1828//ecpE//
galETK	b4349//b1827//b0007//
galETKM	b1803//b4018//b0869//b2173//
galF	b0104//
galK	b3752//
galP	b3499//
galR	b2016//
galS	b1789//
galU	b2400//
gapA	b4361//
gapA-yeaD	b3876//b2848//
gapC_1C_2	b3868//b1173//
garD	b4480//
garPLRK-rnpB	b0263//b4361//b1147//b3549//eaeH//
gatR_1	b3887//
gatR_2	b1293//
gatYZABCD	b2943//b2429//cpxQ//b0374//b0294//b4565//
gatZABCD	b4020//b1962//b0362//b1171//b1320//
gcd	b3063//
gcl-hyi-glxR-ybbW-allB-ybbY-glxK	b0532//b1797//b1881//b0735//b0389//b2154//b3392//
gcvA	b3437//
gcvB	b2681//
gcvP	b0118//
gcvR	b3561//
gcvTHP	b0274//b3612//b4148//
gdhA	b3547//
gfcA	b3896//
gfcBCD	b3716//b1690//b0064//
gfcE-etp-etk	b1412//b2851//b1873//
ggt	b0044//
ghoST	b3347//ilvG_1//
ghrA	b4334//
ghrB	b1879//
ghxP	b0648//
glcBA	b4253//b2537//
glcC	b2131//
glcDEFGBA	b1484//b0504//b0217//b3562//b1475//b0411//
glf-wbbH	b4698//b3813//
glgAP	b1176//b3097//
glgBXCAP	b1247//b4484//b1757//b0119//b1678//
glgCAP	b2072//b0931//b0176//
glgS	b1990//
glk	b1556//
glmUS	b0487//b2370//
glmY	b0336//
glmZ	b3153//
glnA	b0562//
glnALG	ybfO//b2310//b1353//
glnB	b3821//
glnD	sroA//
glnHPQ	b1059//b0521//b2209//
glnK-amtB	b0008//b1371//
glnLG	b4238//insAB-2//
glnQ	b4184//
glnS	b3499//
glnW-metU-glnVX	b2373//b0355//b3045//b0760//
gloA	b1448//
gloB	b0820//
glpABC	b1035//b2216//b1682//
glpD	b2029//
glpEGR	b3481//b4393//rhmD//
glpFKX	ybcD//b0651//b0495//
glpGR	b0430//b3010//
glpR	b1188//
glpTQ	b1085//b4145//
glrK	b0471//
glrR	b4020//
glrR-glnB	b4084//b0858//
gltA	b1527//
gltBDF	b4433//b0226//b1676//
gltI-sroC-gltJKL	b4567//b4597//b0347//b0850//b2936//
gltP	b3987//
gltS	b0045//
gltX	b0935//
glvCBG-ysdC	b2594//b3998//b0072//b3627//
glxK	b2395//
glyA	b0261//
glyQS	b3275//b4408//
glyU	b2100//
glyVXY	b3917//b1313//b0492//
glyW-cysT-leuZ-3'ETS<sup><i>leuZ</i></sup>	b0689//b1606//yjhE//b2061//
gmhB	b3439//
gmk	b1102//
gnd	b2678//
gnsB	b0628//
gntK	b2481//
gntKU	b3472//b2618//
gntP	b0775//
gntR	b3369//
gntRKU	b2980//b0141//b3642//
gntT	b0727//
gntU	b0705//
gntX-nfuA	b4464//b4188//
gor	b0840//
gpmA	b0974//
gpmM-envC-yibQ	b1629//b0173//insAB-6//
gpp	b0717//
gpr	b1519//
gpt	b0957//
grcA	b2517//
greA	b1830//
greB	b3655//
groL	b1831//
groSL	b2841//b1069//
grpE	b2856//
grxA	b1243//
grxB	b3036//
grxC	ygaQ//
grxD	b0946//
gshA	b2569//
gsk	b2086//
gspAB	b2491//b2796//
gspCDEFGHIJKLMO	b4167//b3880//b3368//b3092//b0160//b2801//b0804//b4222//b4109//b3833//b3320//b1647//
gss	b2545//
gstA	b4180//
gstB	b0238//
guaBA	b3084//b4300//
guaC	b2319//
gudPXD	b3168//b2740//b4167//
gyrA	b3729//
gyrB	b0337//
hcaEFCBD	b0140//b0020//b1634//b2998//b0327//
hcaR	b3983//
hcaT	b1826//
hchA	b0152//
hcp-hcr	b0113//b3548//
hda	b2263//
hdeAB-yhiD	insEF-3//b1885//b2892//
hdeD	b1438//
hdfR	b1779//
hdhA	b3990//
helD	b4527//
hemA	b3318//
hemA-prfA-prmC	b0467//b1073//b2481//
hemB	b1674//
hemCDXY	b2862//b0408//b0300//b2036//
hemF	b3598//
hemH	gpr//
hemL	b3800//
hemN	b3561//
hflD-purB	b3996//b4189//
hfq-hflXKC	b4559//b0832//b4083//b1231//
hicAB	b2283//b2125//
higBA	b4388//b0644//
hinT-ycfL-lpoB-thiK-nagZ-ycfP	b2092//b2190//b0910//b4385//b0377//b0131//
hipBA	b0902//b4279//
hisBHAFI	b4466//b0057//b0557//b2165//b2296//
hisJQMP	b0504//b4030//b3271//b0982//
hisL	yncK_2//
hisLGDCBHAFI	b2164//b2377//b3822//b2922//b0915//b2160//b2007//b2102//b2008//
hisS	b4331//
hlyE	b1924//
hmp	b1194//
hns	b3048//
hofMNOP	b1727//b2795//b3335//b0012//
hofQ	b2394//
hokA	b2206//
hokB	b1398//
hokD	b3431//
hokE	b3189//
holC	b4271//
holC-valS	b0776//b4414//
holD-rimI-yjjG	b1882//b3120//b3345//
holE	b3742//
hpt	b4355//
hrpA	b3174//
hrpB	b4300//
hscBA-fdx-iscX	b1579//b3402//b1736//b3175//
hscC	b3334//
hsdMS	b3986//b2826//
hsdRMS	b2424//b2017//b0248//
hslJ	b1294//
hslO	b4177//
hslRO	b1885//b1101//
hslVU	b3999//b3467//
hspQ	b0836//
htgA	b3106//
htpG	b2269//
htpX	b3820//
htrL	b2253//
hupA	b0716//
hupB	b1621//
hyaABCDEF	b4045//b2232//b1088//b2678//b3225//b3639//
hybOABCDEFG	b1709//b3862//b3881//b1472//b1462//b3209//b1567//b1811//
hycABCDEFGHI	b0413//b3828//b3460//b1282//b0197//b1506//b3603//b2836//b3799//
hydN-hypF	b0233//b1991//
hyfABCDEFGHIJR-focB	b2052//b3106//b1784//b2382//b1541//b3113//b1883//b2813//b3402//b1366//b1703//b4010//
hypABCDE	b4374//b2495//b3971//b1538//b4346//
hypABCDE-fhlA	b3652//b4425//b4126//b2271//b4476//b3272//
hypBCDE	b3879//b4547//b2684//b4383//
hypBCDE-fhlA	b3816//ycgH_1//b0124//b3228//b3615//
hypF	b2110//
hypT	b1396//
hyuA	ecpB//
iaaA-gsiABCD	b2098//b2767//b1902//b2532//b4625//
iap	b3911//
ibaG	b3133//
ibaG-murA	b2439//b3539//
ibpAB	b2337//b1211//
ibpB	b0592//
icd	b3686//
icdC	b2703//
iclR	b2176//
idi	b4417//
idnDOTR	b1970//insM//b0181//b0705//
idnK	b3604//
idnR	b0029//
ihfA	b3107//
ihfB	b1959//
ileS-lspA-fkpB-ispH	b3908//b2766//b2210//b3163//
ileX	b3846//
ileY	b1853//
ilvA	b3445//
ilvC	b2906//
ilvEDA	b0295//b2967//b1642//
ilvIH	b3369//b0376//
ilvL	b4265//
ilvLXG_1G_2MEDA	b2187//b2509//b0475//b3882//b0597//b2486//b2225//b2137//
ilvY	b2276//
inaA	b1802//
infA	b2137//
infC	b2287//
infC-rpmI-rplT	b0333//b2929//b2789//
insA-1AB-1B-1	b2976//b0815//b1540//
insA-2AB-2B-2-afuBC	b3150//b4221//b0881//b1004//b0354//
insA-3AB-3B-3	b1454//b3648//b0877//
insA-4AB-4B-4	b2294//b0654//b0754//
insA-5AB-5B-5	b1805//b2394//b2865//
insA-7	b2210//
insB-7_1B-7_2	b4518//b1151//
insC-1CD-1D-1	b4249//b4387//b3858//
insC-2CD-2D-2	b4598//b2142//b3053//
insC-3CD-3D-3	b1676//b3321//b0634//
insC-4CD-4D-4-ygeONM	b2985//yifN//b3772//b4309//b2479//b0849//
insC-5CD-5D-5-yqiGHI	b4047//b3656//b2415//b4206//b1188//b0209//
insC-6CD-6D-6	b4146//b4541//b0356//
insE-2EF-2F-2	yjhE//b4359//b3754//
insE-3EF-3F-3	b4460//b1866//b2712//
insE-4EF-4F-4	b2630//b3833//b3431//
insE-5EF-5F-5	b3854//b0730//b1350//
insG	b2151//
insH-1	b4702//
insH-10	b1932//
insH-11	b0622//
insH-2	b1453//
insH-3	b0893//
insH-4	b0653//
insH-5	b2979//
insH-6	b3078//
insH-7	b4317//
insH-8	b0093//
insH-9	b4256//
insI-2	b1153//
insJ	b0099//
insK	b1202//
insL-1	b1992//
insL-2	b3307//
insL-3	b0623//
insMI-3	b3820//b2785//
insN-1I-1O-1	b3650//b4360//b3632//
insN-2	b1653//
insO-2-yjhWV	b4292//b1086//b4299//
intA	b4129//
intB	b1991//
intD	b2518//
intF	b2744//
intG	b2509//
intS	b2384//
intZ	b4115//
iraD	b0408//
iraM	b1550//
iraP	b2983//
iscRSUA	b3710//b3332//b2295//b0985//
ispB	b2722//
ispDF	b2431//yedS_1//
ispG-sroE	b0779//b3686//
ispU	b0623//
isrB	b1657//
isrC	b1338//
isrC-flu	b0137//b2152//
istR-1	b1435//
istR-2	b1994//
ivbL	b3706//
ivbL-ilvBN	b3427//b3927//b4418//
ivbL-ilvBN-uhpABC	b2035//b3916//b2605//b2781//b1612//b3325//
ivy	insCD-2//
katE	b0467//
katG	b4673//
kbaZ-agaVWA	b4000//b1442//b3350//b0430//
kbl-tdh	b2408//b2464//
kbp	rirA//
kch	b2734//
kdgK	b4624//
kdgR	b1058//
kdgT	b3634//
kdpDE	b2720//b0327//
kdpFABC	b4547//b1402//b3869//b1944//
kdsA	b3901//
kdsC-lptCAB	b2086//b2074//b2599//b2361//
kduD	b1745//
kduI	b0795//
kefFC	b2899//b3530//
kefGB-yheV	b3319//b0679//b3394//
kgtP	b4314//
kilR-ydaE	b4003//b3941//
kptA	b0137//
kup	b1184//
lacI	b1390//
lacYA	b0523//b1855//
lacZYA	b0881//b0336//b1196//
lafU	b3589//
lapAB	b2410//b0068//
lapAB-pyrF-yciH	b2730//b1441//b1188//b0267//
ldcA	b0132//
ldcC	b4271//
ldhA	b3833//
ldrA	b4185//
ldrB	b1927//
ldrC	b2787//
ldrD	b0755//
ldtA	b3087//
ldtB	b3911//
ldtC	b1779//
ldtD	b3395//
ldtE	b0177//
lepAB	b2642//b1167//
leuE	b0358//
leuL	b0600//
leuLABCD	b1465//b4288//b3603//b0995//b4459//
leuO	b3302//
leuQPV	b2393//b3756//b3230//
leuS-lptE-holA-nadD-cobC	b0885//sdsN//b3743//b3219//b3851//
leuU	b0135//
leuX	pbl//
lexA-dinF	b0312//b1138//
lfhA	b1572//
lgoD	b2718//
lgoR	b0774//
lgoT	b1576//
lgt	b2023//
lgt-thyA	b1127//b2367//
lhr	b0044//
ligA-ypeB	ilvG_2//b2447//
ligB	b0331//
lipA	b1349//
lipB	b2474//
lit	b3572//
