#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:17 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/all_tus_bnum_uniq.txt
C0067	b0224//
aslA	b2144//
aslB	b2135//
asmA	b2162//
asnA	b3188//
asnB	b3927//
asnC	b0856//
asnC-mioC	b1925//b3135//
asnC-mioC-mnmG	b3936//b1278//ecpE//
asnS	b1172//
asnT	b1311//
asnU	b2729//
asnV	b0171//
asnW	b1905//
aspA	b3044//
aspA-dcuA	b0248//b2955//
aspC	b2276//
aspS	b2365//
aspT	b4545//
aspU	b4021//
aspV	b2449//
asr	yghX_2//
astCADBE	b3239//b2384//b3335//b3369//b4459//
atl	b1835//
atoDAEB	b1794//b4201//b3785//b3169//
atoSC	b1760//b3339//
atpBEFHAGDC	b1362//b0059//b1660//b0833//b4331//b2282//b3473//b3468//
atpIBEFHAGDC	b1931//b0431//b0266//b2000//b0044//b4257//b1925//b4109//b3287//
avtA	b4511//
azoR	b2616//
azuC	b4329//
bacA	b1471//
baeSR	b3163//b2787//
bamA	b3588//
bamA-skp-lpxD-fabZ-lpxAB-rnhB-dnaE	b2457//b1162//b3190//b3019//insAB-5//b3264//b3075//b1802//
bamB-der	b2272//b0139//
bamC	b1752//
bamD	b0088//
bamE	b2987//
barA	b1082//
basRS	b4176//b4430//
bax	b1153//
bcp	b4318//
bcr	b4685//
bcsABZC	b3664//b1047//b3480//b4340//
bcsBZ	b2149//b1859//
bcsEFG	b2836//b1010//b2671//
bcsQ	b4156//
bdcA	b3931//
bdcR	b0746//
bdm-sra	b3235//b1772//
bepA-yfgD	b2738//b1063//
betIBA	b4022//b1056//b3876//
betT	b1515//
bfd-bfr	b4145//b3042//
bglA	b0761//
bglG	b1015//
bglGFB	b3543//b0250//b3054//
bglH-yieLK	b3713//b1816//yedN_2//
bglX	b3964//
bhsA	b1749//
bioA	b0988//
bioBFCD	b3376//b3848//b2962//b0848//
bioH	b4272//
bipA	b3019//
bisC	b4381//
blc	b3099//
blr	b1892//
bluF	b2226//
bluR	b3906//
bolA	b1539//
borD	b1624//
brnQ-proY	b0072//b3411//
bsmA	b2014//
bssR	b4241//
bssS	b0513//
btuB-murI	b3365//b3137//
btuCED	b2856//b1546//b3413//
cadA	b4213//
cadBA	b0127//b1018//
cadC	b2347//
caiCDE	b0057//insAB-6//b0577//
caiF	b3346//
caiTABCDE	b1672//b0679//b0693//b3835//b2619//b4433//
can	b1355//
carAB	b1659//b0681//
carB	b3164//
cas2	b4299//
cas3	b0328//
casABCDE12	b0735//b4112//b3255//b0481//b1731//b3193//b3375//
casDE12	b0423//b0295//b0215//b1326//
cbl	b2306//
cbpAM	b0531//b4260//
cbrA	b1590//
cbrB	b2459//
cbrBC	b3304//b1040//
cbrC	b1895//
ccmABCDEFGH	b2036//b1341//b3919//b4277//b0065//b2485//b3102//b1702//
cdaR	b1568//
cdd	b0541//
cdgI	b0047//
cdh	b4408//
cdsA	b4232//
cecR-ybhGFSR	b2595//b3272//b3691//b2646//b1277//
cedA	b1564//
cfa	b1190//
chaA	b2712//
chaBC	b1066//b0866//
chaC	b1241//
chbBCARFG	b0025//b0955//b2964//b2263//b4301//b4360//
chiA	b2315//
chiP-ybfN	b1829//b0360//
chiX	b1919//
cho	b4175//
chpSB	b4713//b2229//
cirA	b1341//
citCDEFXG	b1234//b0195//b1907//b4443//b2066//b2250//
citT	b0113//
clcA	b4567//
clcB	b4375//
clpA	micL//
clpB	b1532//
clpPX	b2155//b0512//
clpS	b0349//
clpX-lon	b1897//b3740//
clsA-yciU	b3976//b3592//
clsC	b1039//
cmk-rpsA	b4006//b4315//
cmoM-mukFEB	b0313//b3100//b3528//b4597//
cmtBA-yggPFDC	b2966//b3175//b3395//b0567//b2080//b1576//
cnu	b2112//
coaA	b1021//
coaE-zapD-yacG	b2461//b0247//b0308//
cobUST	b2484//b1372//b2475//
codBA	b1484//b1837//
cof	b2136//
comR	b0705//
copA	b0818//
corA	b2634//
cpdB	b1494//
cpxPQ	b0301//b1342//
cpxRA	b0606//b1083//
cra	b1258//
crcB	b0222//
creABC	b2543//b3229//b0283//
creABCD	b0563//b1995//b4064//b0591//
creD	b0967//
crfC-yjcZ	b0778//b1949//
crl	b0476//
crp	b2609//
crr	b4323//
csdAE	b1599//b2529//
csgBAC	b1012//b0019//b1188//
csgC	b0570//
csgDEFG	b2377//b2572//b2751//b4034//
csiD-lhgO-gabDTP	b0141//b1530//b2726//b0820//b0353//
csiE	b1561//
csiR	b3357//
cspA	b2403//
cspB	b0829//
cspD	b0945//
cspE	b2647//
cspF	b0221//
cspG	b4104//
cspH	b2722//
cspI	b3382//
csrA	sroD//
csrB	b4050//
csrC	b0226//
csrD	b1543//
cstA	b0710//
cueO	b2534//
cueR	b0209//
curA	b1159//
cusCFBA	b1637//b1881//b0717//b0087//
cusRS	b3197//b2875//
cutA	b3778//
cvpA-purF-ubiX	b0604//b2138//b1192//
cvrA	b2138//
cyaA	b3438//
cyaR	b3790//
cyaY	b1085//
cybB	b1223//
cybC	b2282//
cycA	b2324//
cydAB	b1386//b3358//
cydDC	b2941//b3960//
cydX-ybgE	b4309//b1593//
cynR	b0865//
cynTS	b2599//b3898//
cynTSX	b2987//b1034//b0811//
cyoABCDE	b0469//b3590//b0512//b0865//b0156//
cysB	b0935//
cysDNC	b2432//b0996//b2449//
cysE	b0815//
cysG	b2093//
cysH	b4324//
cysJIH	b3776//b1654//b1016//
cysK	b1020//
cysPUWAM	b0211//b2828//b4138//b2712//b0561//
cysQ	yghX_2//
cysS	b1920//
cysZ	b1530//
cytR	b3311//
dacA	b3352//
dacB	b2174//
dacC	b1193//
dacD	b1927//
dadAX	b2492//b1963//
dam-rpe-gph-trpS	b2140//b1373//b2649//b1407//
damX-dam-rpe-gph-trpS	b4000//b0071//b3905//b3831//sroC//
dapA-bamC	b4192//b3590//
dapB	b2085//
dapD	b1749//
dapE-ypfN	b1596//b4000//
dauA	b3095//
dcd	b1488//
dcm-vsr	b3063//b1884//
dcp	b2824//
dcrB	b2738//
dctA	b2609//
dcuA	b2248//
dcuB-fumB	b0053//b1295//
dcuC	b0588//
dcuD	b3754//
dcuR	b1287//
dcuSR	b0465//b2064//
dcyD-tcyLN	b4025//b1183//b3100//
ddlA	b2775//
ddpXABCDF	b2184//b0307//b0397//b0434//b3363//b4396//
deaD	b1530//
decR	b0712//
def-fmt	b3582//b3602//
degP	b4064//
degQ	b1083//
degQS	b3566//b0102//
degS	b3977//
deoABD	b3152//b0597//b1214//
deoBD	b0294//b1473//
deoCABD	b3045//b1569//b0092//b2015//
deoR	b0517//
dfp	b4127//
dgcC	b4175//
dgcE	b2837//
dgcF	b1024//
dgcJ	b1041//
dgcM	b2488//
dgcP	b0008//
dgcQ	b2323//
dgcT	b3447//
dgcZ	b1067//
dgkA	b0808//
dgoRKADT	b4095//b4311//b0711//b2039//b4115//
dgt	b2135//
dhaKLM	b1938//b2202//b4453//
dhaM	b3212//
dhaR	b0753//
diaA	b3329//
dicA	b3619//
dicB-ydfDE-insD-intQ	b0278//b4418//b2288//b3749//yhiS_1//
dicC-ydfXW	b0254//b0204//b1247//
dicF	b0160//
dinB-yafNOP	b2206//b0139//b0134//b2985//
dinD	b3124//
dinG	b2402//
dinI	b3801//
dinJ-yafQ	b1609//b2665//
dinQ	b3606//
djlA	b1200//
dkgA	b3602//
dkgB	b0805//
dksA-gluQ	b3193//b1591//
dld	b1016//
dmlA	b1102//
dmlR	b3685//
dmsABC	b1065//b0482//b0179//
dnaAN-recF	b4606//b3952//b0548//
dnaB	b4161//
dnaK-tpke11-dnaJ	b2739//b1751//b3780//
dnaN-recF	b1750//b1262//
dnaQ	b3159//
dnaTC	b2798//b1527//
dnaTC-yjjA	b4066//b2928//b0274//
dnaX	b1471//
dosCP	b0955//b0827//
dpiBA	b0728//b0789//
dppABCDF	b1586//b3024//b1881//b2924//b2779//
dps	b4299//
dsbA	sroE//
dsbB	b3688//
dsbC	b1773//
dsbC-recJ-prfB	b2888//b3378//b3575//
dsbD-yjdC	b1939//b2766//
dsbG	b0112//
dsdA	b4079//
dsdC	b2281//
dsdXA	b1161//b2991//
dsrA	b3878//
dsrB	b1628//
dtpA	insAB-5//
dtpB	b1254//
dtpC	b0885//
dtpD	b2053//
dusA	b3255//
dusB-fis	b2541//b3454//
dusC	b1301//
dut-slmA	b4232//b1272//
dxr	b3225//
eaeH-insEF-1E-1F-1	b1744//b3168//b0743//b1831//
eamA	efeU_2//
eamB	b3867//
ebgAC	b3466//b3861//
ebgR	b2584//
ecnAB	b2216//C0299//
ecnB	b1379//
eco	b1061//
ecpA	b0949//
ecpBCDE	b1491//b2181//b4028//b3196//
ecpR	b0758//
eda	b2262//
edd-eda	b0960//b1600//
efeOB	b3196//b0909//
efeU_1U_2	b0378//b0729//
efp	b3805//
elaA	b2929//
elaB	b4334//
elaD	b1581//
elbB-mtgA	b3794//b2333//
elfA	b2381//
elfDCG-ycbUVF	b1614//b1271//b3524//b2753//b2154//b2566//
elyC	b4083//
emrD	b0791//
emrE	b1790//
emrKY	b1657//b1695//
emtA	b2305//
endA	b0777//
eno	b0499//
entCEBAH	b0439//b3490//b4087//b0422//b3640//
entH	b3191//
entS	b4567//
envR	b2416//
envY-ompT	b3583//b2034//
epd-pgk	b0551//b1471//
epd-pgk-fbaA	b2705//b3130//b2085//
epmA	b0041//
epmB	b4558//
eptA	b0480//
eptB	b2594//
eptC	b2865//
erpA	b3707//
esrE	b2907//
essD-rrrD-rzpD	b2900//b4061//b1250//
essQ-ydfR-rrrQ-rzpQ	b3369//b1259//b1707//b2799//
ettA	b1133//
eutBCLKR	gapC_1//b4350//b0222//pbl//b3533//
eutHA	b0922//b2161//
eutNEJG	b3268//b3320//b2767//gadF//
eutSPQTDM	mltG//b3690//b2948//ilvG_2//b3363//b0007//
evgAS	b2250//b0119//
exbBD	b2402//b2301//
exbD	b1524//
exuR	sroE//
exuT	b2167//
fabA	b4565//
fabB	b0110//
fabDG-acpP	b3833//b3424//b4324//
fabF	b2834//
fabG-acpP	b2419//b4364//
fabHDG	b0413//b0946//yedS_2//
fabI	b1995//
fabR-yijD	b1895//b0020//
fabZ	b1589//
fadBA	b2470//insEF-1//
fadD-sroD	b2945//b2114//
fadE	b4455//
fadH	b3401//
fadIJ	b2395//b4240//
fadL	b2318//
fadM	b2986//
fadR	b3588//
fbaB	b2449//
fbp	b2446//
fdhD	b1000//
fdhF	b3187//
fdnGHI	b0243//b3838//b0540//
fdoGHI-fdhE	ybeM_1//b2255//b2065//yedN_2//
fdrA-ylbEF-ybcF	b2916//b0858//b1625//molR_2//
feaB	b3543//
feaR	b1493//
fecABCDE	b3620//b2488//b3926//b0411//b3664//
fecIR	b3027//b4168//
feoABC	b1500//b1774//b4301//
feoC	b3481//
fepA-entD	b0772//b2927//
fepB	b1864//
fepDGC	b1352//b0516//b2880//
fes-ybdZ-entF-fepE	b4256//b1368//b2608//b3038//
fetAB	b1508//b1070//
ffh	b2828//
ffs	b2411//
fhuACDB	b0627//b3784//b2027//b2043//
fhuE	b1047//
fhuF	b4539//
ficA-fic-pabA	b0436//b3165//b4423//
fieF	b1653//
fimAICDFGH	b0248//b0908//b1418//b2271//b1830//b0007//b2866//
fimB	b0201//
fimE	b1493//
fimZ	b1609//
fiu	b3469//
fixABCX	b0525//b1453//b0103//b1372//
fklB	b4398//
fkpA	b1253//
fldA-uof-fur	b4547//b1388//b0455//
fldB	b0043//
flgAMN	b1171//b3034//b2668//
flgBCDEFGHIJ	b3467//b0722//b2065//b4371//b1705//b0582//b2624//b0168//b1385//
flgKL	b3242//b1703//
flgMN	b2628//b3922//
flhBAE	b2902//b1859//b2698//
flhDC	b1353//b4157//
fliAZ-tcyJ	b3509//b2673//b4060//
fliC	b0260//
fliDST	b0113//b4350//b4368//
fliE	b1276//
fliFGHIJK	b1099//C0362//b3908//b2948//b1296//b0050//
fliLMNOPQR	b4182//b1158//b2673//b4268//b2185//b0452//b3511//
flk	b2498//
flu	b2866//
flxA	b1393//
fnr	b0363//
fnrS	b1151//
focA-pflB	b4441//b1311//
folA	b1914//
folB	b1414//
folC-dedD	b2005//b1117//
folD-ybcJ	b3463//b2693//
folE-yeiB	b0523//b0065//
folP-glmM	b2143//b0047//
folX-yfcH	b1857//b3365//
fpr	b2424//
frc	b3072//
frdABCD	b3908//b2376//b1275//b1074//
fre	b2176//
frlABCDR	b0848//b1537//b4429//b4064//b3654//
frmRAB	b4427//b2668//b3961//
frr	b2114//
frsA	b4321//
fruBKA	b3056//b2924//b1901//
frvABXR	b1555//b0286//b3674//b2161//
frwCB	b4338//b3853//
frwD	b2014//
fryBC-ypdFE-fryA	b4058//b1161//b3479//b0836//b0949//
fsaA	b3865//
fsr	b1564//
ftnA	b1797//
ftnB	b1262//
ftp	b0451//
ftsAZ	b2268//b2426//
ftsB	b0183//
ftsK	b0962//
ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC	b4338//b1757//b0901//b0113//b3460//b3224//b0863//b3809//b1241//b0250//b3451//b3232//b0581//b3512//
ftsP	b2768//
ftsQ	b2269//
ftsQAZ	b2537//b2958//b1415//
ftsYEX	b1196//b1670//b4058//
ftsZ	b0620//
fucAO	b0805//b3736//
fucPIKUR	b0820//b0386//b1044//b0196//b4105//
fucR	b2815//
fumA	b2857//
fumAC	b1111//b3021//
fumB	b3676//
fumC	b1024//
fur	b3205//
fusA-tufA	b1582//b2453//
fxsA	b4285//
gabDTP	b0293//b0951//b3434//
gadAX	b0768//b1827//
gadBC	b1975//b1810//
gadC	b2056//
gadEF	b2257//b4313//
gadEF-mdtEF	b0186//b0474//b0937//b3881//
gadW	b1207//
gadX	b3519//
gadXW	b0527//b1039//
gadY	b2008//
galE	b1480//
galET	b3917//b3995//
galETK	b0449//b0151//b3226//
galETKM	b1006//b4386//b1251//b1001//
galF	b2241//
galK	b3169//
galP	b4003//
galR	b0390//
galS	b1112//
galU	b2343//
gapA	b3131//
gapA-yeaD	b0009//b3904//
gapC_1C_2	b0025//b2715//
garD	b1426//
garPLRK-rnpB	b3269//b0741//b0614//b0788//b3363//
gatR_1	b1602//
gatR_2	b1656//
gatYZABCD	b1242//b3210//b3460//b1992//b0506//b1296//
gatZABCD	b1370//b1383//b0610//b3025//b2862//
gcd	b1963//
gcl-hyi-glxR-ybbW-allB-ybbY-glxK	b2128//b0754//b0698//b2087//b2905//b4471//b0083//
gcvA	b1214//
gcvB	b2923//
gcvP	b2282//
gcvR	b0432//
gcvTHP	b2539//b2210//b1204//
gdhA	b2446//
gfcA	b3828//
gfcBCD	b0187//b1647//b3822//
gfcE-etp-etk	b1234//b1057//b0668//
ggt	b1110//
ghoST	b0185//yegZ//
ghrA	b1703//
ghrB	b4243//
ghxP	b2300//
glcBA	b0808//b0150//
glcC	b1507//
glcDEFGBA	b0695//b0901//b3505//b2793//b1302//b2942//
glf-wbbH	b2357//b3173//
glgAP	b2570//b1252//
glgBXCAP	b2363//b2493//b4225//b2741//b2779//
glgCAP	b3085//b1313//b2807//
glgS	b0724//
glk	b4185//
glmUS	b3342//b2594//
glmY	b3427//
glmZ	b4254//
glnA	b2336//
glnALG	b2646//b2729//b3542//
glnB	b3088//
glnD	b1783//
glnHPQ	b4714//b1637//b3036//
glnK-amtB	b3816//b0049//
glnLG	b2305//b2896//
glnQ	b0454//
glnS	b2835//
glnW-metU-glnVX	b1475//b1449//b2526//b0335//
gloA	b1499//
gloB	b1811//
glpABC	b0112//b4026//b2256//
glpD	b3369//
glpEGR	b2222//b1012//b0815//
glpFKX	b3961//b2760//b3144//
glpGR	b4055//b0567//
glpR	b3887//
glpTQ	b0868//b4673//
glrK	b0481//
glrR	b3484//
glrR-glnB	b3855//insCD-6//
gltA	b1123//
gltBDF	b0122//b2299//b2474//
gltI-sroC-gltJKL	b1285//b1612//b1072//b2756//b4284//
gltP	b0334//
gltS	b3656//
gltX	b1507//
glvCBG-ysdC	b2069//b0227//b1719//b0234//
glxK	b3528//
glyA	b4225//
glyQS	ychE_2//b0049//
glyU	b3346//
glyVXY	b3969//b1050//b2311//
glyW-cysT-leuZ-3'ETS<sup><i>leuZ</i></sup>	b1027//b2473//b3793//b3426//
gmhB	b2016//
gmk	b3388//
gnd	b1448//
gnsB	b0189//
gntK	b1337//
gntKU	b4272//b1026//
gntP	b1016//
gntR	b2480//
gntRKU	b0578//b2139//b3548//
gntT	b1904//
gntU	b2547//
gntX-nfuA	b1791//b2593//
gor	b1501//
gpmA	b0495//
gpmM-envC-yibQ	b4165//b2078//b1585//
gpp	b3783//
gpr	b2538//
gpt	b2208//
grcA	b1761//
greA	b2022//
greB	b3910//
groL	b3954//
groSL	b3365//b2624//
grpE	b4279//
grxA	b4406//
grxB	b3080//
grxC	b0801//
grxD	b2510//
gshA	b3517//
gsk	b3551//
gspAB	tfaS//b2650//
gspCDEFGHIJKLMO	b1888//b3517//b1429//b1188//b1198//b3104//b4026//b0630//b0844//b4270//b0231//ycgH_1//
gss	b4334//
gstA	b0340//
gstB	yeeL_1//
guaBA	b3416//b3879//
guaC	b3187//
gudPXD	b1660//b3697//molR_3//
gyrA	b4416//
gyrB	b1503//
hcaEFCBD	b2173//b2150//b0913//b3704//b3898//
hcaR	b3064//
hcaT	b4616//
hchA	b1697//
hcp-hcr	b2643//b1082//
hda	b4154//
hdeAB-yhiD	b1662//b2721//b4465//
hdeD	b0543//
hdfR	yjiV//
hdhA	b3957//
helD	b1632//
hemA	b1045//
hemA-prfA-prmC	b0327//b0657//b4034//
hemB	b1032//
hemCDXY	b1321//b4407//b1381//b3650//
hemF	ydbA_1//
hemH	yjiV//
hemL	b3378//
hemN	b3376//
hflD-purB	b4188//b0293//
hfq-hflXKC	b3665//b0187//yeeL_1//b3751//
hicAB	b0075//b2819//
higBA	b1851//b2828//
hinT-ycfL-lpoB-thiK-nagZ-ycfP	b2722//b3385//b2945//b1544//b3116//b3409//
hipBA	b2679//b0530//
hisBHAFI	b1264//b3130//b1134//b2303//b3116//
hisJQMP	b2361//b0436//b0900//insEF-3//
hisL	b4121//
hisLGDCBHAFI	b2425//b0844//b2078//b1875//b3802//b2715//b1394//b2064//b3081//
hisS	b2755//
hlyE	b2866//
hmp	b2622//
hns	b1757//
hofMNOP	b4169//b1564//b4078//b2924//
hofQ	b1290//
hokA	b3092//
hokB	b1795//
hokD	b0681//
hokE	b3935//
holC	b4256//
holC-valS	b3074//b3752//
holD-rimI-yjjG	b2304//b1303//b0912//
holE	b2329//
hpt	b0299//
hrpA	b3139//
hrpB	b0553//
hscBA-fdx-iscX	b3444//b1076//b3838//b3822//
hscC	b4267//
hsdMS	b2725//b0975//
hsdRMS	b2380//b2809//b0680//
hslJ	b1043//
hslO	b0684//
hslRO	b0409//b1882//
hslVU	b2038//b3753//
hspQ	ecpB//
htgA	b1737//
htpG	b3656//
htpX	b2554//
htrL	b4131//
hupA	b4138//
hupB	b1938//
hyaABCDEF	b0240//b3673//b3454//b2876//b2744//b0786//
hybOABCDEFG	b4501//b2314//b2245//b3686//b4360//b4233//b3239//b3030//
hycABCDEFGHI	b3360//b0618//b1998//yhiK//b0444//b4200//b1751//b2839//b2149//
hydN-hypF	b4321//b3490//
hyfABCDEFGHIJR-focB	b0470//b1337//b1122//b2136//b2849//b0745//b1379//b4121//b1829//b4298//b4480//b3844//
hypABCDE	b1589//b3267//b2213//b4567//b2111//
hypABCDE-fhlA	b0791//b2307//b2344//b4107//b0320//b3952//
hypBCDE	b0346//b3466//b1307//b0384//
hypBCDE-fhlA	b4663//b1068//b2202//b4449//b0392//
hypF	b1554//
hypT	b3823//
hyuA	b2929//
iaaA-gsiABCD	b2293//b1831//b1879//b2414//b2376//
iap	b2015//
ibaG	b2444//
ibaG-murA	b3584//b1556//
ibpAB	b3299//b1922//
ibpB	b4064//
icd	b0339//
icdC	b0967//
iclR	b0555//
idi	b3236//
idnDOTR	b4468//b3384//b1906//b1205//
idnK	b0966//
idnR	b0336//
ihfA	b3159//
ihfB	b2286//
ileS-lspA-fkpB-ispH	insCD-6//b1255//b4691//b1431//
ileX	b0662//
ileY	b0022//
ilvA	b3552//
ilvC	b2335//
ilvEDA	b2524//b2064//b0733//
ilvIH	b4222//b2964//
ilvL	b1856//
ilvLXG_1G_2MEDA	b0728//b2355//b0071//b0441//b2825//b1953//b1518//b1243//
ilvY	b2401//
inaA	b2252//
infA	b4249//
infC	b2120//
infC-rpmI-rplT	b1006//b2951//b2519//
insA-1AB-1B-1	b1864//b1788//b1585//
insA-2AB-2B-2-afuBC	b2622//b2081//b2725//b0383//b3977//
insA-3AB-3B-3	b0451//b0182//b3429//
insA-4AB-4B-4	b3171//b4480//b2402//
insA-5AB-5B-5	b2922//b3222//b1395//
insA-7	b4205//
insB-7_1B-7_2	b0376//b2639//
insC-1CD-1D-1	b2130//b1392//b2392//
insC-2CD-2D-2	b4015//b2237//b2151//
insC-3CD-3D-3	b4148//b1278//b1096//
insC-4CD-4D-4-ygeONM	b0187//b0967//b2752//b2266//b2482//b2964//
insC-5CD-5D-5-yqiGHI	b0172//b2660//b0457//b2500//pbl//b4318//
insC-6CD-6D-6	b0952//b3665//b1772//
insE-2EF-2F-2	b0951//b3480//b1021//
insE-3EF-3F-3	b4421//b1920//b0175//
insE-4EF-4F-4	b1996//yjhE//b1634//
insE-5EF-5F-5	b2389//b0793//b2393//
insG	b0571//
insH-1	b4502//
insH-10	b3407//
insH-11	b2204//
insH-2	b0281//
insH-3	b3943//
insH-4	b3800//
insH-5	b4433//
insH-6	b0856//
insH-7	b1308//
insH-8	b3680//
insH-9	b2825//
insI-2	b1014//
insJ	b0614//
insK	lfhA//
insL-1	b2225//
insL-2	b1016//
insL-3	b2845//
insMI-3	b0940//b1871//
insN-1I-1O-1	b1722//b2619//b1516//
insN-2	b3467//
insO-2-yjhWV	b0654//b4248//b2123//
intA	b2827//
intB	b1511//
intD	b3301//
intF	b4084//
intG	b3669//
intS	b4126//
intZ	b1626//
iraD	b3609//
iraM	b2340//
iraP	b0371//
iscRSUA	b2186//b4295//b1388//b4347//
ispB	b3386//
ispDF	b2580//b2580//
ispG-sroE	b1564//b1692//
ispU	b1414//
isrB	b3445//
isrC	b1104//
isrC-flu	b1789//b2244//
istR-1	b1321//
istR-2	b3361//
ivbL	b2229//
ivbL-ilvBN	b4198//b1779//b0269//
ivbL-ilvBN-uhpABC	b3541//b0360//b4164//b3977//b4311//b1783//
ivy	b4184//
katE	b0843//
katG	b1798//
kbaZ-agaVWA	b3870//b2519//b0381//b1361//
kbl-tdh	b3383//b2055//
kbp	b3998//
kch	b1073//
kdgK	yeeL_2//
kdgR	b3811//
kdgT	b3554//
kdpDE	b1310//b1304//
kdpFABC	b4290//b0553//b3238//b1576//
kdsA	b3861//
kdsC-lptCAB	b3057//b0828//b3738//b4300//
kduD	b3666//
kduI	b0726//
kefFC	b3347//b2014//
kefGB-yheV	b0726//b0115//b3939//
kgtP	b1542//
kilR-ydaE	b2181//b3457//
kptA	b1215//
kup	b1701//
lacI	b2554//
lacYA	b2042//b1206//
lacZYA	b2292//b2168//b2034//
lafU	b3662//
lapAB	b2291//b1469//
lapAB-pyrF-yciH	b2616//b0082//b2284//b2415//
ldcA	b0266//
ldcC	b2202//
ldhA	b1709//
ldrA	b4115//
ldrB	b1198//
ldrC	b2680//
ldrD	b1864//
ldtA	b1791//
ldtB	b0361//
ldtC	b2845//
ldtD	b0508//
ldtE	b1247//
lepAB	b3571//b2313//
leuE	b0570//
leuL	b4230//
leuLABCD	b2402//b1731//b4200//b1659//b1925//
leuO	b1252//
leuQPV	b2756//yghX_1//b1103//
leuS-lptE-holA-nadD-cobC	b2574//b3427//b4444//b4227//b0176//
leuU	b2455//
leuX	b4241//
lexA-dinF	b0367//b3866//
lfhA	b4186//
lgoD	b2176//
lgoR	b2799//
lgoT	b4338//
lgt	b1757//
lgt-thyA	b2207//b0403//
lhr	b3930//
ligA-ypeB	b3463//b2862//
ligB	b0826//
lipA	b2102//
lipB	b1705//
