#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:59 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/simple_regulons_bnum.txt
AcrR	b3393//
LexA	b0684//b4426//b3521//b1231//b1609//b2167//b1166//b0191//b1003//b2819//b2539//b3021//b3781//b0792//b4087//b4392//b0995//b1000//b4522//b0786//b0050//b4116//b4174//b3976//b4202//b0166//b1277//b1441//b4100//b0439//b0957//b1183//b1198//b0244//b1880//b3859//b0241//
LrhA	b1166//
Lrp	b2061//b2808//b3787//b4698//b0162//b1880//b4100//b1782//b4097//b0241//b0696//b2372//b4270//b2402//
LysR	b0874//
MalT	b2852//
MarA	b0795//b2469//
MatA	b1780//b2699//
McbR	b1902//
MetJ	b0523//b1013//b0855//b1704//b4399//
MlrA	b0515//b1264//b3241//b2372//b0400//
MngR	b3830//b1949//b4106//
MntR	b1093//b2987//
MprA	b4270//b3966//b1546//
MqsA	b3531//b1954//
MurR	b4671//
Nac	b3614//b3503//b1091//b1609//b3469//
NadR	b4673//b2509//b2821//
NagC	b1440//b1945//b4480//b0792//b1032//
NanR	b4013//b0861//
NimR	b4480//b4260//
NsrR	b1780//b1945//b1252//b0589//b1000//b3612//b1203//b3137//b4399//b0516//b4513//b1443//b3140//b1199//b1579//b2965//b3980//b1576//b2152//b1452//b4270//b2601//b1443//b4698//b2058//b0475//b1546//b0068//b3455//b2168//
NtrC	b1861//b0447//b0071//b3521//b0150//b0378//b3241//b3965//b1252//b0664//b2498//b4260//b1713//b1487//b4092//b2396//b4426//
OmpR	b4160//b1077//b0855//b3813//
OxyR	b1947//b0959//b1548//b2503//b1728//b3012//b1075//b2937//b0514//
PaaX	b2685//b3830//
PepA	b3441//
PgrR	b1536//b1408//b0959//b3966//b3431//b2600//b1878//
PhoB	b1075//b3860//b2401//b2216//b3392//b0108//b1826//b0441//b3978//b1885//b0863//b4095//b1887//b0750//b1230//b0953//b3616//b1194//b4698//b4698//b4102//b1704//b0891//b3022//b1877//b1877//b3184//b3797//b2671//b0732//b2609//
PhoP	b4002//b1102//b3469//b3394//b1452//b0513//b3095//b1579//b3791//b0970//b1879//b2379//b0189//b0971//b0509//b2937//
PspF	b4699//
PurR	b1016//b3609//b3912//b1167//b1000//b4042//b4202//b1575//b3424//b0051//b0796//b1886//b1032//
RbsR	b4369//
RcdA	b4096//b1913//efeU_2//
RclR	b2839//b2062//b0921//
RcnR	b4025//
RcsAB	b2751//b2401//b1378//b4175//b2600//
RcsB	b3671//b0795//b3011//b2938//
RcsB-BglJ	b1729//b0860//b0794//b0793//b3614//b4093//b2789//b0140//b0233//b1378//b2788//
Rob	b1714//
RutR	b4102//
SdiA	b4293//
SgrR	b2826//b2407//b4090//b4401//b2557//b0668//
SoxS	b3006//b1002//b3005//b0110//b0241//b0987//
SutR	b2616//b0074//
TorR	b0303//
TrpR	b4249//b1092//b3188//b2597//b2852//b0294//b3395//b0441//
TyrR	b0855//b2169//b1486//
UidR	b1950//
UvrY	b2397//b1166//
XapR	b2348//b3431//
YdeO	b1484//b0588//
YjjQ	b2375//b1546//b3185//b1078//b0146//b3960//b3502//
YpdB	b3729//
YqhC	b4100//b3616//
ZntR	b3774//
ZraR	b0377//
Zur	b1165//b0345//b1486//b0385//b0051//
