#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:59 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/simple_regulons_bnum.txt
AcrR	b0857//
Fis	b0654//b4523//b1623//b4293//b3136//b4671//b1131//b2895//b3455//b1741//b3424//b3967//b1091//b3796//b2060//b2404//b0653//b0441//b0697//b4092//b0232//b2371//b0185//b1924//b3494//b2127//b0523//b2839//b0071//b1260//b1321//b0484//b0383//b1547//b2697//b1536//b1093//b4399//b0484//b1884//b2987//b3096//b1913//b0240//b1791//b3665//b0856//b2464//b3095//b2379//b3790//b2289//b3138//b4116//b0598//b2820//
FlhDC	b2607//b1409//b1881//b1325//b4087//b2537//b1321//b4364//b0303//b0708//b4401//b3672//b0464//b2435//b3061//b2826//b0508//b4370//b2530//b3425//efeU_2//b4525//b4567//b3686//b3978//b1075//b1082//b2312//b3500//b3645//b2232//b1164//b4417//b1704//b2699//b0730//b2542//b2316//
FliZ	b3392//
Fur	b0590//b4102//b4451//b3965//b0890//b0241//b1274//b0473//b3786//b1261//b2597//b1890//b3797//b0517//b1272//b0240//b4613//b4484//b0293//b0107//b0668//b1194//b1950//b1613//
GadX	b0517//b4042//b2967//b2893//b0751//b0151//b1004//
GcvA	b2752//b2211//
H-NS	b2788//b1575//b2414//b0924//b4702//b0775//b0874//b0684//b4484//b2497//b1164//b1486//b1265//b0841//
HU	b2818//b1183//
HcaR	b1704//b0654//b3744//b2671//b2750//b2821//
IHF	b2937//b3063//b2371//b1548//b4160//b4096//b2821//
IlvY	b2469//b0654//
IscR	b0073//b1441//b1130//b3979//b1440//b4370//b1483//b0383//
KdpE	b3006//b3494//b1714//b2509//
LeuO	b3184//b3424//b1954//b1377//b4025//b1200//
LexA	b4095//b4671//b0814//b3774//b2232//b2217//b0207//b1546//b2789//b4200//b1946//b0688//b3021//b0233//b2604//b1486//b3614//b3956//b1537//b2469//b3392//b0512//b2146//b0293//b4673//b1713//b0060//b0796//b2216//b3911//b2868//b3469//b0237//b1713//b2582//b3977//b2818//
LrhA	b3774//
Lrp	b4086//b1676//b1608//b1537//b2938//b1442//b1707//b1400//b0346//b4095//b0150//b3806//b3049//b2553//
LysR	b1080//
MalT	b4705//
MarA	b3792//b2752//
MatA	b0109//b0799//
McbR	b2290//
MetJ	b0073//b3789//b4013//b4435//b0486//
MlrA	b1377//b4698//b3240//b4270//b3022//
MngR	b3789//b0515//b3139//
MntR	b3140//b2560//
MprA	b1877//b1925//b2388//
MqsA	b2427//b3791//
MurR	b3957//
Nac	b2737//sroA//b0151//b2824//b1441//
NadR	b0536//b0392//b2375//
NagC	b0234//b3060//b4698//b4102//b3469//
NanR	b2895//b1608//
NimR	b1265//b1092//
NsrR	b1442//b4522//b1260//b1676//b2750//b2539//b3781//b4159//b1287//b0999//b3572//b0670//b1881//b2808//b4174//b0049//b0140//b3425//b1283//b3616//b2059//b2217//b1016//b4370//b2371//b1877//b4101//b1884//b2967//b3680//
NtrC	b1577//b0152//b1252//b3617//b1200//b2557//b3531//b0338//b1333//b3774//b3393//b3394//b1443//b2498//b3730//b0123//b3532//
OmpR	b3967//b4173//b1166//b4513//
OxyR	b2374//b3060//b3792//b1483//b0957//b1016//b3796//b0516//b0107//
PaaX	b1283//b2826//
PepA	b0338//
PgrR	b2374//b0731//b0338//b2373//b3860//b1262//b0304//
PhoB	b1913//b4347//b2697//b3424//b4368//b3269//b0653//b0516//b2698//b3392//b2310//b1231//b2169//b3423//b0191//b0591//b1004//b3699//b1537//b3469//b0687//b0799//b4093//b0153//b4326//b1076//b4134//b1483//b0511//b0403//b2825//
PhoP	b1925//b4368//b2310//b2604//b3138//b0139//b1321//b0192//b4150//b0475//b0050//b0071//b3270//b3859//b0378//b1608//
PspF	b1263//
PurR	b3269//b0849//b1443//b3096//b3798//b2600//b3612//b0874//b0665//b0924//b3186//b1575//b2685//
RbsR	b2062//
RcdA	b1003//b2582//b1378//
RclR	b3797//b1187//b0108//
RcnR	b3065//
RcsAB	b1378//b0441//b1220//b2217//phnE_2//
RcsB	b4150//b3965//b0665//b2217//
RcsB-BglJ	b0755//b0793//b4105//b2465//b4093//b4202//b3806//b3364//b2058//b1327//b0145//
Rob	b0730//
RutR	b1231//
SdiA	b2553//
SgrR	b1434//b4450//b4401//b0672//b2665//b1261//
SoxS	b1077//b3792//b3792//b1111//b4088//b1537//
SutR	b1528//b0464//
TorR	b4201//
TrpR	b1548//b0622//b4293//b3188//b1880//b1888//b1399//b2168//
TyrR	b1948//b3672//b2509//
UidR	b0441//
UvrY	b3157//b0353//
XapR	b1707//b1704//
YdeO	b0233//b0303//
YjjQ	b0378//b2169//b2531//b0443//b3672//b1729//b2509//
YpdB	b1111//
YqhC	b2290//b0156//
ZntR	b1076//
ZraR	b0512//
Zur	b1326//b0925//b1810//b3977//b1982//
