#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:59 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/simple_regulons_bnum.txt
AcrR	b0698//
Lrp	b3859//b0067//b3012//b3806//b3188//b0755//b4670//b1287//b2553//b1641//b1207//b4426//b3672//b2105//
LysR	b2600//
MalT	b0049//
MarA	b1288//b2414//
MatA	b4098//b4116//
McbR	b0557//
MetJ	b3744//b2311//b1091//b4134//b0152//
MlrA	b2211//b2530//b2059//b0384//b2699//
MngR	b0107//b3792//b2630//
MntR	b2616//b0668//
MprA	b1790//b4525//b4370//
MqsA	b3156//b0232//
MurR	b1386//
Nac	b2824//b0514//b0162//b1443//b1810//
NadR	b2058//b1860//b4044//
NagC	b0066//b4042//b0708//b3789//b0237//
NanR	b4200//b1547//
NimR	b0863//b4326//
NsrR	b3364//b1440//b0473//b4090//b0921//b3128//b2820//b0508//b0959//b1409//b0793//b1781//b2509//b1220//b2787//b1000//b4502//b0536//b1231//b4406//b1718//b4522//b3338//b1092//b0377//b0233//b0069//b0464//b2406//b1481//
NtrC	b1719//b0441//b0051//b1444//b1411//yegZ//b1327//b4416//b2403//b3057//b3005//b3645//b4134//b1004//b3774//b1608//b3774//
OmpR	b3607//b1702//b1780//b1077//
OxyR	b1578//b1407//b1859//b3609//b2553//b0855//b0778//b1487//b4044//
PaaX	b0341//b1379//
PepA	b2818//
PgrR	b2372//b3941//b4480//b2665//b1655//b1546//b2127//
PhoB	b4398//b1948//b3966//b4249//b4279//b0397//b0066//b3323//b0953//b2938//b1882//b4670//b3060//b1814//b3686//b4705//b3431//b4098//b1077//b1547//b1166//b0698//b4219//b0666//b1641//b2580//b2146//b3686//b3941//b4513//b1083//
PhoP	b0921//b1714//b2348//b3242//b2406//b2607//b1167//b1579//b3493//b1484//b0346//b1913//b0231//b1082//b1288//b3021//
PspF	b1781//
PurR	b4150//b0385//b1569//b1781//b4260//b3786//b0861//b0841//b3008//b1303//b0841//b0698//b3242//
RbsR	b4401//
RcdA	b4415//b1078//b0398//
RclR	b2313//b2127//b3395//
RcnR	b1858//
RcsAB	b1676//b0441//b3790//b3774//b0156//
RcsB	b3612//b0672//b1231//b4105//
RcsB-BglJ	b4099//b0999//b0557//b4104//b1263//b3859//b2503//b1949//b0377//b1950//b2189//
Rob	b0591//
RutR	b3364//
SdiA	b0891//
SgrR	b0068//b3469//b2779//b0751//b0509//b2542//
SoxS	b1814//b1200//b3322//b1264//b3011//b3008//
SutR	b3616//b3671//
TorR	b2000//
TrpR	b4484//b1486//b1889//b3956//b3614//b0874//b2414//b4089//
TyrR	b1016//b1130//b3242//
UidR	b4670//
UvrY	b3095//b1914//
XapR	b3859//b4392//
YdeO	b4326//b4393//
YjjQ	b2388//b2937//b4369//b3065//b3243//b3270//b2127//
YpdB	b1194//
YqhC	b2404//b1165//
ZntR	b1252//
ZraR	b3531//
Zur	b3796//b2819//b2464//b4393//b0232//
