#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:59 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/simple_regulons_bnum.txt
AcrR	b3791//
NadR	b0814//b0074//b2605//
NagC	b3139//b0484//b2630//b0854//b2698//
NanR	b3005//b2402//
NimR	b3005//b4401//
NsrR	b1634//b0050//b2397//b1167//b0655//b0514//b4249//b4096//b1946//b0622//b1400//b0999//b0522//b2821//b3503//b0071//b3156//b3781//b3789//b0874//b1201//b1201//b2604//b2464//b4102//b3608//b2152//b3456//b4426//b2687//
NtrC	b0923//b0849//b4293//b1452//b2666//b0484//b2189//b3729//b2464//b1407//b4054//b1132//b2616//b2600//b1782//b0405//b3067//
OmpR	b3136//b1704//b4502//b1443//
OxyR	b0106//b3131//b1608//b3063//b0776//b0778//b2212//b4099//b3456//
PaaX	b2603//b4705//
PepA	b0069//
PgrR	b0341//b0687//b2822//b2062//b4102//b2289//b2348//
PhoB	b4213//b0793//b0156//b0796//b4092//b4401//b0971//b0397//b0385//b1790//b2541//b2937//b4292//b0109//b4445//b3156//b1407//b1946//b2058//b2168//b3061//b3744//b0353//b1575//b2604//b2313//b1879//b1889//b3006//b3792//b2529//
PhoP	b1859//b2105//b2435//b3186//b2868//b1528//b4200//b1924//b2601//b0345//b1092//b0150//b4618//b0796//b0191//b4368//
PspF	b2000//
PurR	b1877//b1741//b2406//b3268//b4104//b3356//b3525//b0776//b4104//b0775//b4481//b3062//b2822//
RbsR	b0106//
RcdA	b4090//b1075//b0514//
RclR	b0591//b0598//b0345//
RcnR	b3500//
RcsAB	b0066//b0598//b3789//b0111//b3699//
RcsB	b1032//b3863//sroC//b2373//
RcsB-BglJ	b4173//b3269//b0697//b3686//b0654//b4213//b4270//b1231//b3863//b3967//b0060//
Rob	b0861//
RutR	b0075//
SdiA	b4416//
SgrR	b0073//b4411//b3922//b4175//b0622//b3938//
SoxS	b4416//b0185//b3680//b0237//b3977//b1434//
SutR	b0140//b1093//
TorR	b3185//
TrpR	b4370//b1184//b2750//b1200//b4705//b1887//b3268//b3916//
TyrR	b1399//cpxQ//b1880//
UidR	b1200//
UvrY	b1000//b2530//
XapR	b3139//b1386//
YdeO	b1083//b1164//
YjjQ	b4435//b3190//b2559//b1378//b4249//b4043//b3978//
YpdB	b1702//
YqhC	b4369//b0565//
ZntR	b0925//
ZraR	b4444//
Zur	b0303//b0031//b1949//b3799//b1714//
