#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:59 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/simple_regulons_bnum.txt
AcrR	b1577//
CysB	b4174//b4044//b0666//b4096//b0485//b3139//b0514//b0892//b1886//b1003//
Dan	b3956//b3793//b3799//b0588//
DhaR	b3188//b1481//b3616//b1399//
DicA	b0156//b4101//b0385//b1201//b1609//b2737//b4213//b1729//
DnaA	b0106//b3967//
EvgA	b3493//b0294//b0109//b1400//b4408//b1780//b0486//
FNR	b1926//b1546//b1713//b1400//b0051//b0987//b1546//b0517//b0652//b2085//b3665//b4085//b3830//b2476//b3938//b0964//b0778//b3980//b3922//b0240//b0383//b0233//b4506//b3911//b0353//b2476//b2539//
FadR	b0957//b4698//b0589//b2060//b2574//b3392//b3190//b4042//
FeaR	b0860//
Fis	b2404//b1848//b3958//b1303//b4159//b2147//b1264//b2864//b1577//b3977//b0862//b0874//b4613//b1780//b3240//b0162//b0071//b1879//b1481//b2105//b0730//b3670//b1857//b0750//b1166//b2374//b3157//b1004//b0508//b3493//b1717//b4458//b4102//b0921//b1203//b0108//b3188//b1207//b0796//b0652//b1229//b0953//b2560//b3063//b1547//b2822//b1000//b4279//b3185//b0273//b1167//b3608//b3616//b2609//b2557//b0145//
FlhDC	b0140//b0685//b0890//b1198//b2000//b1762//b3670//b3240//b0731//b1283//b3423//b1924//b0192//b0475//b3270//b1327//b2058//b0953//b0484//b3441//b1260//b2867//b0696//b0073//b0382//b0294//b3730//b1924//b4481//b2217//b4280//b4279//b0776//b2530//b4406//b3128//b3022//b2167//
FliZ	b0072//
Fur	b0304//b0777//b3062//b2684//b0589//b2824//b0750//b2312//b1782//b4092//b2560//b1886//b3139//b0670//b1410//b3186//b0384//b1165//b3912//b1322//b0923//b1577//b0231//b1949//
GadX	b1127//b1967//b3269//b4599//b3773//b4392//b1859//
GcvA	b4102//b4599//
H-NS	b3965//b2216//b0697//b0106//b0536//b2737//b4506//b0523//b2464//b4481//b1654//b4086//b0806//b1488//
HU	b0750//b2686//
HcaR	b0924//b2558//b3959//b1187//b3923//b0071//
IHF	b1704//b2189//b1926//b4426//b0382//b3938//b1878//
IlvY	b4044//b3364//
IscR	b0464//b1274//b0150//b4502//b2498//b4370//b1093//b0505//
KdpE	b1885//b2189//b3617//b1075//
LeuO	b0799//b1924//b1409//b4092//b1608//b0233//
LexA	b3938//b1546//b1303//b2436//b0107//sroA//b4173//b3864//b1080//b3788//b4355//b3021//b0156//b3830//b1782//b2605//b3501//b3157//b1131//b0051//b4094//b3531//b0049//b1326//b3494//b1885//b3140//b0604//b1082//b2582//b3791//b4054//b0339//b1127//b3864//b0999//b1163//
LrhA	b1205//
Lrp	b2631//b2864//b1881//b1566//b2666//b0517//b2465//b3796//b1860//b1719//b2604//b1762//b0464//b1717//
LysR	b0384//
MalT	b0234//
MarA	b1568//b2553//
MatA	b2509//b0860//
McbR	b0509//
MetJ	b1762//b0514//b2402//b0153//b0744//
MlrA	b0696//b0162//b0066//b0892//b0080//
MngR	b0441//b1411//b1949//
MntR	b1568//b0655//
MprA	b1540//b2819//b3494//
MqsA	b1884//b2401//
MurR	b3730//
Nac	b2171//b1230//b0750//b0189//b3790//
NadR	b0776//b1288//b0912//
NagC	b0507//b1575//b1714//b2540//b1634//
NanR	b1303//b1568//
NimR	b2603//b1790//
NsrR	b3923//b4260//b0890//b3128//b1886//b0588//b0153//b0670//b2614//b0507//b0891//b1444//b0796//b3957//b0786//b0654//b3141//b4241//b2146//b3617//b3670//b4092//b1265//b4159//b2779//b0296//b0697//b0523//b4042//b3923//
NtrC	b1704//b2609//b4150//b2498//b3665//b2864//b2436//b1198//b2937//b3138//b1016//b0067//b0670//b3469//b2063//b0751//b0304//
OmpR	b2821//b2687//b0565//b4116//
OxyR	b2213//b1579//b3784//b0069//b2085//b1231//sroA//b0073//b3137//
PaaX	b3957//b0485//
PepA	b2372//
PgrR	b2171//b2058//b3424//b2967//b3912//b1443//b0891//
PhoB	b3789//b3938//b4093//b2821//b1399//b3006//b0591//b4002//b3774//b4398//b3616//b3967//b0856//b3799//b3027//b1111//b0655//b3008//b4174//b2097//b0153//b3431//b2868//b1707//b0189//b2436//b1654//b3960//b0191//b0874//b1260//
PhoP	b1164//b1944//b1944//b2406//b1914//b4416//b1948//b0108//b3607//b2401//b1487//b4513//b3797//b0557//b3137//b0080//
PspF	b1814//
PurR	b0052//b2558//b3457//b1333//b0891//b3454//b4085//b2750//b0517//b2822//b4699//b4398//b2313//
RbsR	b1409//
RcdA	b3061//b0240//b3661//
RclR	b1848//b4347//b2937//
RcnR	b3521//
RcsAB	b3455//b3965//b4092//b3432//b2697//
RcsB	b0730//b1924//b3184//b1333//
RcsB-BglJ	b2216//b4116//b2557//b0776//b0486//b2537//b0475//b2068//b4522//b3139//b4705//
Rob	b1954//
RutR	b2371//
SdiA	b0244//
SgrR	b2503//b1882//b4090//b0696//b1229//b3157//
SoxS	b0345//b0146//b0839//b2169//b2372//b3864//
SutR	b0505//b2965//
TorR	b2312//
TrpR	b1944//b2558//b2503//b0890//b4293//b2316//b4481//b2406//
TyrR	b0111//b3240//b1913//
UidR	b1576//
UvrY	b1540//b4099//
XapR	b3614//b0185//
YdeO	b3156//b3364//
YjjQ	sroC//b3607//b1443//b1887//b1613//b3503//b4094//
YpdB	b2216//
YqhC	b3137//b0523//
ZntR	b0795//
ZraR	b3460//
Zur	b0068//b1676//b4370//b3501//b1860//
