#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:59 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/simple_regulons_bnum.txt
AcrR	b1578//
Fur	b4175//b0108//cpxQ//b4399//b0755//b2893//b4393//b1183//b3966//b1486//b0923//b1702//b2407//b1717//b1654//b3617//b1441//b2825//b2189//b0953//b3096//b3184//b2213//b0655//
GadX	b2167//b3547//b2404//b1857//b4599//b0067//b2597//
GcvA	b0598//b0123//
H-NS	b1902//b0959//b1945//b0792//b4397//b3395//b3521//b3323//b0152//b4099//b2061//b1283//b2965//b1547//
HU	b4174//b0341//
HcaR	b4025//b1879//b1434//b0216//b1814//b4411//
IHF	b1288//b2616//b0108//b4480//b0841//b0730//b0924//
IlvY	b0447//b0588//
IscR	b1487//b0190//b3545//b0970//b3005//b4044//b2698//b4671//
KdpE	b4326//b3860//b0447//b2895//
LeuO	b0156//b4401//b1707//b4202//b3661//b2541//
LexA	b2559//b4673//b1132//b2601//b1540//b0855//b2826//b0923//b3131//b2582//b2059//b0110//b0971//b1641//b1132//b4100//b1441//b2819//b0383//b3271//b3049//b1111//efeU_2//b4370//b0151//b0241//b2529//b0794//b1948//b0405//b1567//b0565//b0508//b1076//b2787//b3458//b3455//
LrhA	b4134//
Lrp	b3813//b4411//b1547//b4506//b1485//b2580//b1784//b2146//b1274//b1488//b1111//b0685//b4100//b1846//
LysR	b3501//
MalT	b4093//
MarA	b1655//b3423//
MatA	b0385//b0778//
McbR	b0377//
MetJ	b1260//b1274//b1163//b4160//efeU_2//
MlrA	b1199//b0604//b0953//b3455//b0405//
MngR	b3960//b0891//b0697//
MntR	b3441//b0140//
MprA	b3798//b2289//b0403//
MqsA	efeU_2//b2289//
MurR	b0857//
Nac	b0110//b0123//b0924//b2558//b0912//
NadR	b3977//b0684//b2839//
NagC	b3241//b3184//b0383//b0672//b3744//
NanR	b1484//b1032//
NimR	b0864//b1032//
NsrR	b2553//b2167//b1882//b2597//b3545//b0071//b3680//b4175//b2435//b0304//b3062//b1194//b2699//b4506//b1260//b3454//b1889//b3729//b2542//b1858//b0995//b0052//b1378//b4042//b1618//b0864//b0750//b1111//b4024//b3699//
NtrC	b1713//b1634//b1073//b3502//b0774//b2147//b0774//b1967//b0166//b4481//b1718//b4397//b2530//b3131//b3813//b1890//b4099//
OmpR	b1488//b2967//b3062//b1886//
OxyR	b1073//b0073//b3242//b4260//b0060//b0240//b4099//b3503//b4397//
PaaX	b1321//b1032//
PepA	b2068//
PgrR	b0294//b3494//b4523//b2788//b3188//b1540//b1132//
PhoB	b2839//b2665//b4159//b4673//b3188//b2167//b0862//b4249//b3938//b1430//b3966//b0150//b3671//b1783//b1654//b0864//b4398//b3977//b1706//b1861//b2987//b2560//b1886//b4088//b3136//b2289//b3864//b1230//b2987//b4096//b1377//
PhoP	b0296//b2531//b3241//b2684//b4097//b0207//b2597//b1880//b0067//b3005//b1889//b4673//b2987//b4699//b0517//b0890//
PspF	b4415//
PurR	b0507//b2604//b0296//b3616//b0486//b1947//b1081//b3242//b1728//b0107//b3797//b0069//b0513//
RbsR	b1265//
RcdA	b1072//b1878//b0447//
RclR	b4213//b4408//b2435//
RcnR	b4201//
RcsAB	b0441//b0273//b2824//b3455//b2528//
RcsB	b3454//b3617//b3423//b3608//
RcsB-BglJ	b0293//b1091//b2820//b2868//b2401//b0383//b3572//b1443//b2407//b1568//b0665//
Rob	b1887//
RutR	b1003//
SdiA	b1948//
SgrR	b1579//b2697//b0923//b3966//b2538//b1486//
SoxS	b3424//b3864//b3912//b3965//b0505//b0383//
SutR	b2698//b1000//
TorR	b2937//
TrpR	b0779//b2311//b3141//b1194//b1540//b2105//b3183//b0565//
TyrR	b1288//b1184//b1926//
UidR	b4200//
UvrY	b0814//b4013//
XapR	b4670//b1579//
YdeO	b0050//b1231//
YjjQ	b1277//b1861//b1540//b3432//b3323//b2062//b2062//
YpdB	b2211//
YqhC	b4445//b1608//
ZntR	b2600//
ZraR	b0799//
Zur	b0513//b1203//b1078//b4523//b2737//
