#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:59 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/simple_regulons_bnum.txt
AcrR	b0475//
Dan	b0207//b3789//b4254//b2397//
DhaR	b4705//b1440//b2789//b4522//
DicA	b2436//b0111//b0507//b3916//b1791//b1914//b1728//b0031//
DnaA	b1791//b3156//
EvgA	b2686//b2348//b0793//b1707//b0341//b4705//b1536//
FNR	b0999//b1877//b3791//b2435//b3460//b0970//b1201//b4401//b3441//b2666//b4087//b0684//b3860//b3425//b0507//b0232//b4406//b4293//b3979//b0439//b1860//b4401//b3186//b0405//b4254//b0447//b2539//
FadR	b2379//b2400//b1230//b2788//b4098//b2414//b3131//b2498//
FeaR	b2169//
Fis	b4088//b4484//b0672//b1073//b0743//b4106//b0140//b0921//b3005//b0507//b0515//b1783//b3242//b3141//b2127//b2537//b3425//b0964//b1283//b2541//b2553//b4702//b1443//b1546//b3938//b0849//b4088//b1283//b2167//b3773//b2406//b3240//b2542//b2607//b4249//b1848//b2061//b1548//b4102//b4099//b4042//b0185//b3460//b2375//b2169//b3425//b3916//b2687//b1634//b0185//b2290//b2388//b4280//b3454//sroC//b4097//
FlhDC	b2606//b2541//b3859//b1858//b3744//b0382//b4042//b3503//b2311//b3645//b1902//b3788//b0185//b4292//b0664//b2402//phnE_2//b3190//b4280//b1434//b3558//b1111//b0377//b1252//b4670//b0341//b1429//b2059//b4096//b3661//b0732//b1704//b1641//b0162//b4417//b0185//b0151//b0863//
FliZ	b3137//
Fur	b1623//yegZ//b2686//b2864//b2839//b3137//b0152//b2436//b1081//b1784//b0162//b1082//b1613//b0604//b0536//b4411//b0473//b3521//b3008//b2574//b1265//b1399//b1303//b4444//
GadX	b3061//b1102//b4093//b1079//b1327//b1575//b3501//
GcvA	b0031//b4129//
H-NS	b1083//b1706//b4201//b3356//b4088//b0234//b1741//b3423//b0890//b0987//b2529//b3011//b4087//b0921//
HU	b1004//b1199//
HcaR	b1083//b0987//b1547//b0484//b2609//sroC//
IHF	b4445//b2687//b2147//b4025//b2404//b1187//b4087//
IlvY	b3095//b3156//
IscR	b3500//b0755//b2372//b1481//b1326//b1859//b3788//b4502//
KdpE	b1127//b0216//b3096//b4525//
LeuO	b4663//b4426//b1231//yegZ//b1200//b0971//
LexA	b3011//b2787//b4085//b4219//b3545//b4522//b2616//b4347//b0346//b1902//b1187//b0511//b4347//b0071//b2152//b1075//b1481//b2684//b1706//b4099//b2582//b3729//b4093//b3607//b3922//b1092//b0341//b1547//b3744//b2388//b1411//b0778//b1790//b4094//b2895//b4699//b2820//
LrhA	b1882//
Lrp	b3140//b3806//b3128//b2665//b3787//b1407//b0447//b2171//b4013//b0925//b3730//b2560//b0294//b2820//
LysR	b2000//
MalT	b2867//
MarA	b4523//b4506//
MatA	b3744//b1303//
McbR	b2987//
MetJ	b2697//b3680//b0146//b0750//b1576//
MlrA	b2685//b0995//b3744//b4100//b1887//
MngR	b2582//b0653//b1207//
MntR	b3616//b2529//
MprA	b3781//b0341//b0140//
MqsA	b0792//b2600//
MurR	b0854//
Nac	b2059//b2605//b0304//b4160//b1072//
NadR	b0860//b1326//b0665//
NagC	b0071//b0814//b1092//b1536//b4293//
NanR	b3680//b1608//
NimR	b4408//b0066//
NsrR	b3797//b0674//b1400//b0779//b0922//yegZ//b3141//b0052//b1566//b0776//b4013//b0207//b3136//b3493//b3393//b1130//b3911//b1566//b2671//b3392//b2574//b0110//b3789//b4201//b2211//b4260//b0857//b0505//b4397//b2737//
NtrC	b2893//b1713//b1207//b1926//b4013//b0385//b3141//b2371//b3612//b1486//b1167//b2937//b0277//b3980//b2852//b3688//b0443//
OmpR	b2373//b2866//b3699//b2600//
OxyR	b0338//b3864//b3185//b1166//b0505//b0150//b1091//b2530//b0732//
PaaX	b2938//b0231//
PepA	b1886//
PgrR	b3916//b3013//b4416//b2498//sroC//b2375//b3781//
PhoB	b3773//b3960//b3243//b1452//b2530//b1229//b3424//b0353//b3270//b4673//b4201//b3494//b2000//b3670//b4444//b0146//b3830//b4416//b3799//b2373//b1848//b3501//b2396//b1486//b3493//b3784//b1902//b1902//b1536//b3431//b1201//
PhoP	b1080//b1287//b2938//b3547//b4159//b4202//b1102//b0484//b3545//b0403//b0987//b0776//b3531//b2616//b4451//b1798//
PspF	b0073//
PurR	b2604//b3976//b1982//b1877//b1261//b4415//b4093//b1220//b1741//b1409//b3457//b3699//b4399//
RbsR	b0685//
RcdA	b1528//b0068//b3671//
RclR	b3922//b2605//b0755//
RcnR	b1982//
RcsAB	b2414//b0730//b3460//b2752//b1704//
RcsB	b3922//b0345//b0995//b1655//
RcsB-BglJ	b0862//b2685//b2752//b1485//b3322//b3460//b1220//b0684//b2864//b1540//b0799//
Rob	b4174//
RutR	b1002//
SdiA	b0345//
SgrR	b1003//b0050//b1487//b3786//b0108//b2063//
SoxS	b1713//b3364//b1924//b3441//b1914//b0108//
SutR	b4249//b0743//
TorR	b0849//
TrpR	b2965//b2607//b1083//b1798//b2686//b2937//b3067//b2605//
TyrR	b2403//b3966//b2469//
UidR	b3813//
UvrY	b4201//b1885//
XapR	b3729//b1288//
YdeO	b2808//b1078//
YjjQ	b1780//b4397//b2313//b1713//b4613//b3441//b1333//
YpdB	b0697//
YqhC	b2737//b0806//
ZntR	b1201//
ZraR	b0684//
Zur	b1333//b1948//b1032//b2603//b2584//
