#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:59 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/simple_regulons_bnum.txt
AcrR	b4093//
PhoP	b0912//b3128//b1113//b1886//b2097//b1229//b2147//b3183//b0861//b2212//b1165//b2937//b1954//b2582//b3011//b1130//
PspF	b1540//
PurR	b2291//b0231//b0073//b2893//b2699//b1791//b3781//b4200//b0987//b3616//b1263//b0340//b2374//
RbsR	b4408//
RcdA	b2169//b2608//b1655//
RclR	b0382//b0856//b2503//
RcnR	b0891//
RcsAB	b1783//b2290//b0854//b3730//b3188//
RcsB	b0890//b3066//b0244//b0233//
RcsB-BglJ	b1717//b1230//b0398//b3863//b1944//b3061//b0505//b2062//b0190//b0108//b0565//
Rob	b0382//
RutR	b1613//
SdiA	b1430//
SgrR	b4522//b1261//b1400//b2808//b1880//b3138//
SoxS	b2530//b1091//b3916//b1252//b2826//b0111//
SutR	b3919//b3532//
TorR	b0383//
TrpR	b0523//b2232//cpxQ//b0378//b0107//b1655//b3730//b0339//
TyrR	b4025//b3545//b0786//
UidR	b2605//
UvrY	b0670//b3781//
XapR	b3493//b3503//
YdeO	b3425//b0475//
YjjQ	b2232//b0590//b4480//b3916//b4293//b4002//b2290//
YpdB	b3237//
YqhC	b2097//b0345//
ZntR	b0743//
ZraR	b1165//
Zur	b3859//b4134//b0674//b0340//efeU_2//
