#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:59 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/simple_regulons_bnum.txt
AcrR	b2665//
DhaR	b1410//b2427//b4134//b4025//
DicA	b2607//b1949//b4202//b0241//b0151//b3525//b0074//b0792//
DnaA	b0672//b4705//
EvgA	b4102//b2211//b1265//b2684//b1546//b1262//b2787//
FNR	b3532//b2684//b0591//b2312//b1231//b4522//b1814//b1262//b2062//b1880//b0776//b2232//b1002//b0514//b3531//b1654//b3022//b0162//b1947//b2465//b2153//b1078//b0505//b1111//b1623//b4134//b2987//
FadR	b2059//b4092//b3787//b0050//b0067//b2540//b0987//b3096//
FeaR	b4254//
Fis	b0443//b1166//b4098//b0745//b1093//b2866//b2687//b0464//b4481//b1848//b3799//b3395//b2406//b4116//b1967//b4100//b1452//b3531//b4174//b1608//b3613//b2868//b2497//b1327//b4613//b3688//b0731//b1199//b1452//b0392//b4347//b3645//b2404//b0109//b4102//b1925//b1184//b3061//b1283//b1948//b1486//b3460//b0860//b1184//b4054//b2631//b4201//b1881//b0786//b0231//b3773//b3012//b1283//b0301//b3393//b3502//
FlhDC	b1887//sroA//b1092//b4370//b0303//b1408//b1947//b0744//b1400//b2374//b2401//b0589//b2752//b0923//b1885//b2808//b3860//b3919//b3460//b4201//b0151//b2464//b1719//b4347//b2666//b3923//b0912//b2097//b1272//b1618//b0153//b4523//b1400//b4702//b0839//b2538//b3021//b2605//
FliZ	b1442//
Fur	b1888//b1288//b4399//b0145//b3005//b0857//b2085//b3062//b0508//b0674//b1484//b2808//b1546//b3141//b0730//b0668//b1272//b4443//b2059//b3976//b0304//b2464//b4085//b3699//
GadX	b2497//b0405//b0953//b0382//b1706//b2540//b2697//
GcvA	b4368//b3786//
H-NS	b0588//b4105//b3919//b0861//b0385//b0139//b3956//b1741//b3957//b0505//b0964//b0517//b1077//b2169//
HU	b4673//b3066//
HcaR	b1537//b4097//b0856//b2823//b3661//b4160//
IHF	b2153//b0779//b3798//b1164//b3966//b1609//b1948//
IlvY	b1579//b1377//
IscR	b3268//b1264//b1127//b3830//b3729//b2826//b0670//b3979//
KdpE	b0513//b1016//b0923//b0378//
LeuO	b2379//b4254//b0383//b4105//b1032//b2808//
LexA	b1079//b0073//b4044//b3322//b3060//b1609//b3356//b4160//b4364//b3572//b3021//b3911//b3140//b0301//b3356//b1707//b2414//b3156//b0922//b2819//b4406//b0751//b0673//b2465//b0857//b3128//b0922//b3960//b4522//b1073//b3787//b3138//b4054//b4042//b2671//b1883//b1220//
LrhA	b1546//
Lrp	b3021//b1577//b2400//b1717//b4481//b2697//b1881//b0730//b0067//b4104//b3938//b1713//b2529//b3672//
LysR	b3013//
MalT	b1132//
MarA	b3976//b4241//
MatA	b3979//b4399//
McbR	b0074//
MetJ	b0031//b0067//b1609//b2866//b1230//
MlrA	b1163//b0799//b2839//b3157//b2530//
MngR	b3455//b1082//b3502//
MntR	b0839//b2789//
MprA	b4203//b0107//b3188//
MqsA	b3813//b1826//
MurR	b3012//
Nac	b3670//b0860//phnE_2//b0684//b2216//
NadR	b1575//b0696//b1075//
NagC	b0443//b0849//b4002//b1187//b4089//
NanR	b4104//b2821//
NimR	b0856//b1113//
NsrR	b3338//b0378//b2085//b4044//b1913//b3959//b2866//b2666//b3916//b1641//b3067//b0839//b1072//b2435//b4098//b3612//b4054//b3268//b2666//b0653//b1166//b3356//b4254//b1654//b4567//b1220//b1288//b0892//b2476//b0970//
NtrC	b1000//b1205//b1322//b3798//sroC//b0153//b3022//b2822//b1537//b1166//b3323//b1205//b1183//b0652//b1576//b0080//b2397//
OmpR	b1954//b1613//b3141//b0050//
OxyR	b1113//b2893//b1252//b0921//b4043//b1902//b0862//b0074//b2818//
PaaX	b4408//b0522//
PepA	b1888//
PgrR	b3790//b0923//b3607//b3959//b2608//b1183//b1704//
PhoB	b0912//b3011//b1199//b0377//b0995//b1321//b2313//b0512//b2216//b1400//b0234//b0232//b1486//b3455//b3607//b1199//b2607//b0304//b4506//b0995//b3789//b3271//b1411//b1890//b4368//b3062//b0590//b2788//b4085//b3067//b1187//
PhoP	b3806//b0240//b1654//b1386//b0523//b1946//b1322//b1654//b2608//b1326//b1183//b1782//b1861//b3005//b4458//b0111//
PspF	b0653//
PurR	b4599//b0207//b3911//b2146//b3941//b3613//b0964//b1327//b3781//b1882//b3138//b4174//b4450//
RbsR	b0814//
RcdA	b3688//b1321//b3237//
RclR	b1780//b1207//b1546//
RcnR	b0522//
RcsAB	b0237//b3794//b2631//b2751//b2600//
RcsB	b2373//b0874//b3395//b4567//
RcsB-BglJ	b0987//b0293//b0111//b3773//b0799//b2529//b1654//b1261//b3958//b1728//b2893//
Rob	b0732//
RutR	b1791//
SdiA	b4044//
SgrR	phnE_2//b0685//b2542//b3784//b3959//b0067//
SoxS	b2402//b3137//b2313//b1076//b4160//b3424//
SutR	b0655//b4293//
TorR	b1791//
TrpR	b3912//b1885//b3424//b2312//b4042//sroA//b2893//b0777//
TyrR	b4088//b3006//b2211//
UidR	b2582//
UvrY	b1003//b3393//
XapR	b3049//b2987//
YdeO	b1486//b1718//
YjjQ	b0964//b2605//b0774//b2060//b2063//b2537//b3912//
YpdB	b0123//
YqhC	b1848//b2211//
ZntR	b1132//
ZraR	b4397//
Zur	b0673//b0071//b3545//b2401//b2666//
