#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:59 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/simple_regulons_bnum.txt
AcrR	b1879//
SgrR	b2788//b2788//b1113//b1077//b3457//b1272//
SoxS	b0151//b3012//b4100//b0152//b1945//b3061//
SutR	b0303//b2498//
TorR	b1442//
TrpR	b3645//b2290//b2469//b1546//b3863//b2311//b1926//b0687//
TyrR	b1879//b1714//b4213//
UidR	b1205//
UvrY	b1411//b2216//
XapR	b1205//b2665//
YdeO	b3730//b1231//
YjjQ	b4670//b2789//b2608//b0150//b2608//b0216//b1860//
YpdB	b0152//
YqhC	b2684//b0604//
ZntR	b2580//
ZraR	b1164//
Zur	b3979//b1400//b0237//b1887//b3680//
