#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:59 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/simple_regulons_bnum.txt
AcrR	b4280//
MngR	b1287//b1004//b1623//
MntR	b3394//b3864//
MprA	b1536//b1409//b3005//
MqsA	b4599//b0191//
MurR	b0849//
Nac	b0190//b0666//b2697//b3672//sroC//
NadR	b4134//b0153//b1020//
NagC	b0864//b2819//b0588//b3670//b0814//
NanR	b1229//b0353//
NimR	b4292//b3237//
NsrR	b3184//b1411//b1002//b1924//b3011//b1377//b0863//b2388//b1091//b3680//b0778//b3547//b4054//b1950//b0166//b1848//b1485//b0849//b1814//b3798//b0504//b3799//b2787//b3049//b4087//b3966//b3792//b2375//b0484//b1262//
NtrC	b1925//b2606//b1846//b1885//b3617//b0912//b2987//b2600//b1782//b4202//b2540//b3980//b4116//b2614//b0504//b3057//b3786//
OmpR	b0071//b3425//b3730//b0507//
OxyR	b1092//b3794//b1567//b1782//b1655//b0666//b0241//b1111//b1032//
PaaX	b0959//b4392//
PepA	b0146//
PgrR	b0067//b4670//b0779//b0957//b0696//b0622//b2000//
PhoB	b3185//b2189//b1848//b2541//b0557//b0779//b0959//b1198//b4116//b0207//b0995//b1379//b3136//b4160//b0303//b0237//b4201//b2402//b0513//b1411//b0685//b0793//b0512//b1608//b3128//b1548//b0067//b2152//b0293//b0995//b3096//
PhoP	b0345//b1948//b3938//b3460//b2818//b2867//b4567//b3502//b3138//b3916//b1481//b0779//b3525//b1207//b4406//b0673//
PspF	b2665//
PurR	b3613//b2146//b0447//b0861//b2822//b4411//b3006//b1579//b2058//b3156//b0303//b1577//b1857//
RbsR	b3744//
RcdA	b4326//b2059//b2058//
RclR	b2212//b3863//b1194//
RcnR	b1130//
RcsAB	b3859//b0475//b1575//b0731//b0654//
RcsB	b4270//b0378//b3141//b0060//
RcsB-BglJ	b3269//b0296//b3096//b1442//b0191//b3916//b4087//b4663//b4326//b2825//b2603//
Rob	b3469//
RutR	b4213//
SdiA	b3027//
SgrR	b0294//b1790//b0730//b0854//b2531//b2895//
SoxS	b4705//b3049//b0403//b3501//efeU_2//b3859//
SutR	b0241//b1718//
TorR	b2631//
TrpR	b3794//b0774//b1407//b1111//b1577//b3006//b2866//b2605//
TyrR	b1481//b0923//b1263//
UidR	b2559//
UvrY	b1303//b4280//
XapR	b3065//b0241//
YdeO	b3061//b4599//
YjjQ	b3060//b1718//b0778//b1848//b0073//b0068//b0849//
YpdB	b1848//
YqhC	b2152//b1889//
ZntR	b4663//
ZraR	b2868//
Zur	b2063//b3797//b0504//b1729//b0670//
