#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:59 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/simple_regulons_bnum.txt
AcrR	b2824//
Fis	b1945//b3183//b0216//b2147//b3545//b2171//b1537//b1440//b2987//b0774//b2062//b3008//b3242//b0123//b0166//b4506//b4525//b1260//b1220//b1546//b1113//b0806//b2823//b1082//b4085//b1548//b1949//b4458//b1263//b4443//b4705//b1967//b4292//b1488//b1322//b2967//b3613//b4175//b0744//b3457//b4129//b1163//b0111//b4013//b0622//b4513//b2557//b1784//b3323//b0441//b0507//b1441//b1408//b1252//b3977//b3774//
FlhDC	b0516//b2058//b0464//b4393//b1326//b1706//b1890//b1540//b3730//b3616//b0652//b4435//b2396//b1074//b3617//b2061//b3699//b3794//b1846//b4203//b4002//b3269//b1163//b0743//b3786//b4671//b0863//b3240//b3432//b0232//b2601//b4347//b2808//b3773//b2372//b1194//b0655//b0668//
FliZ	b3364//
Fur	b2603//b2212//b1325//b0231//b4024//b3242//b2808//b0891//b1260//b1780//b3066//b3270//b0151//b3502//b0067//b0964//b3547//b0697//b4399//b3141//b4175//b2808//b0598//b0598//
GadX	b0216//b3979//b2666//b1452//b3661//b2686//b0231//
GcvA	b3012//b1925//
H-NS	b3977//b0509//b2127//b0862//b0399//b1265//b1409//b1714//b0987//b2823//b0814//b1790//b2404//b4094//
HU	b3607//b0509//
HcaR	b1948//b3454//b4013//b4213//b1707//b4129//
IHF	b0109//b2403//b3791//b3784//b3494//b3096//b0146//
IlvY	b1858//b1203//
IscR	b4025//b3672//b1483//b1013//b0341//b0231//b3525//b3458//
KdpE	b3067//b0653//b2666//b4219//
LeuO	b2937//b0399//b0111//b1081//b0708//b2000//
LexA	b2819//b1409//b1946//cpxQ//b3067//b4280//b0590//b4445//b1790//b1780//b3095//b0688//b3061//b3686//b1634//b2789//b1484//b2687//b2348//b1881//b3184//b2609//b3184//b4613//b0653//b1321//b2750//b0052//b2684//b2068//b4270//b2868//b4401//b0513//b3863//b2826//b0776//
LrhA	b1857//
Lrp	b4213//b4174//b0841//b4043//b1083//b0912//b3785//b2614//b3965//b3525//b4200//b1714//b1076//b1741//
LysR	b1013//
MalT	b1949//
MarA	b4415//b1231//
MatA	b2605//b2839//
McbR	b1321//
MetJ	b1967//b3190//b4458//b0786//b0513//
MlrA	b0107//b2290//b1078//b1576//b1127//
MngR	b3967//b4025//b2671//
MntR	b1075//b4393//
MprA	b3922//b3454//b4044//
MqsA	b1949//b4095//
MurR	b3186//
Nac	b1608//b0060//b2146//b2105//b3976//
NadR	b2666//phnE_2//b2171//
NagC	b2607//b1781//b2553//b4397//b3455//
NanR	b1443//b3136//
NimR	b1857//b3503//
NsrR	b0341//b3859//b3791//b0778//b4175//b4219//b2614//b1878//b0751//b4513//b2665//b2699//b0484//b0957//b0123//b0862//b0400//b3980//b2372//b2538//b0191//b0598//b0685//b0080//b2464//b2528//b4399//b1717//b3521//b3798//
NtrC	b3502//b2542//b1566//b3608//b3966//b1166//b0301//b3140//b2153//b1230//b3423//b3494//b0864//b2316//b3798//b4043//b1442//
OmpR	b2779//b1608//b1848//b1884//
OxyR	b4292//b3394//b2539//b3494//b3730//b0514//b1076//b0744//b3531//
PaaX	b1885//b4392//
PepA	b3356//
PgrR	b3613//b0995//b2063//b0296//b1547//b2630//b0751//
PhoB	b0273//b1321//b0050//b0383//b3916//b0341//b0392//b4613//b2539//b0517//b0708//b0207//b1443//b0340//b1707//b2699//b1481//b2530//b3790//b1184//b4401//b0273//b3066//b0345//b2539//b4173//b0191//b1075//b1200//b0232//b3796//
PhoP	b1077//b2937//b2987//b2167//b1655//b2938//b1440//b0732//b4094//b0345//b3967//b4392//b3011//b1887//b0233//b1882//
PspF	b1321//
PurR	b0971//b2401//b4435//b0751//b3661//b1078//b0166//b1430//b2597//b0301//b3609//b4054//b3793//
RbsR	b2937//
RcdA	b0505//b3184//b2737//
RclR	b0655//b4089//b1092//
RcnR	b2600//
RcsAB	b4699//b0743//b3729//b1704//b0080//
RcsB	b4043//b3067//b4092//b2537//
RcsB-BglJ	b2557//b1287//b4203//b2465//b4092//b4085//b1578//b0517//b0959//b3979//b4241//
Rob	b4159//
RutR	b2212//
SdiA	b4513//
SgrR	b0999//b4174//b3185//b3065//b1092//b1814//
SoxS	b1707//b4106//b0786//b3799//b2153//b1486//
SutR	b3793//b2751//
TorR	b2068//
TrpR	b1230//b2414//b1326//b2557//b0666//b0241//b1609//b1945//
TyrR	b3688//b3027//b1729//
UidR	b1321//
UvrY	b1377//b1634//
XapR	b1184//b0591//
YdeO	b3095//b4435//
YjjQ	b2558//b3131//b3976//b0338//b2212//yegZ//b2559//
YpdB	b1791//
YqhC	b0233//b0514//
ZntR	b2147//
ZraR	b1442//
Zur	b1676//b0303//b0971//b0277//b3423//
