#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:59 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/simple_regulons_bnum.txt
AcrR	b1260//
FlhDC	b0345//b0189//b0668//b3066//b1260//b0108//b0856//b0670//b1948//b1536//b0698//b4698//b0072//b2379//b1488//b0241//b1791//b1399//b4054//b3609//b1102//b0439//b0655//b1410//b1579//b1577//b3616//b3455//b0111//b3798//b4522//b4093//b1728//b2153//b3157//b4203//b0922//b1079//
FliZ	b2614//
Fur	b1264//b0060//b0953//b1075//b1886//b3916//b4173//b0400//b4160//b2824//b3965//b1386//b3456//b0106//b2169//b2379//b4024//b0152//b3131//b3183//b4426//b0786//b3645//b4089//
GadX	b2808//b3131//b3956//b1003//b0505//b1954//b4200//
GcvA	b0796//b4279//
H-NS	b4175//b1131//b0708//b0653//b2531//b1887//b0814//b3864//b1879//b0384//b3424//b1091//b3938//b4293//
HU	b0688//b0066//
HcaR	b3799//b1944//b3525//b3773//b1325//b4002//
IHF	b1883//b1655//b1201//b1203//b4364//b3813//b2406//
IlvY	b1429//b1826//
IscR	b2825//b1946//b4093//b0234//b0604//b0231//b3493//b3521//
KdpE	b4599//b1164//b1814//b0604//
LeuO	b0403//b0398//b4416//b4116//b0241//b0688//
LexA	b0107//b3863//b3531//b2406//b1442//b2171//b2868//b4705//b3558//b2436//b2311//b0031//b4099//b1194//b0923//b0523//b1948//b0523//b4254//b1484//b1810//b3469//b4173//b1183//b0964//b4054//b3184//b2060//b0341//b3789//b4370//b0509//b2574//b3980//b4105//b1203//b2169//
LrhA	b3008//
Lrp	b3799//b1377//b0439//b1386//b2541//b4699//b4134//b1782//b1074//b1263//b1205//b0794//b1548//b2127//
LysR	b0301//
MalT	b2864//
MarA	b0233//b0049//
MatA	b4443//b1379//
McbR	b0400//
MetJ	b2686//b1272//b1262//b0598//b1093//
MlrA	b0921//b4200//b3744//b0378//b2606//
MngR	sroA//b2823//b0731//
MntR	b0152//b2059//
MprA	b1914//b4089//b1877//
MqsA	b0140//b1783//
MurR	b4370//
Nac	b1485//efeU_2//b2290//b2604//b2685//
NadR	b3241//b0511//b4613//
NagC	b1205//b3680//b4094//b3242//b0060//
NanR	b0514//b1926//
NimR	b3863//b4368//
NsrR	b4444//b0806//b1729//sroC//b1728//b0745//b0341//b3957//b1575//b0240//b1003//b2316//b1546//b1762//b2406//b0504//b1127//b0353//b2085//b4293//b1073//b1411//b1262//b3661//b1947//b0863//b2316//b3521//b4088//b2751//
NtrC	b1488//b3797//b4088//b1857//b1377//b4202//b4698//b2614//b4451//b3493//b0655//b1184//b4663//b0075//b3532//b1261//b1566//
OmpR	b0514//b3830//b2597//b0484//
OxyR	b0475//b2867//b0796//b1272//b3500//b3976//b0668//b2540//b0080//
PaaX	b4160//b4370//
PepA	b3612//
PgrR	b2403//b3011//b4670//b0190//b2213//b2671//b2311//
PhoB	b4279//b4200//b1579//b4698//b3140//b4671//b0392//b2938//b3521//b4435//b3730//b3661//b1676//b2557//b2127//b2607//b1634//b0856//b4364//b4172//b1781//b1877//b2146//b4426//b0999//b4270//b1207//b2608//b1444//b1741//b3060//
PhoP	b4134//b2127//b2603//b1231//b0385//b4523//b0755//b1016//b0517//b0123//b2965//b3027//b2604//b0839//b0511//b3938//
PspF	b1131//
PurR	b2687//b0110//b2152//b2868//b4502//b4101//b4663//b2379//b1184//b2665//b2401//b1967//b3157//
RbsR	b2558//
RcdA	b0589//b0403//b3394//
RclR	b3131//b2867//b3806//
RcnR	b1263//
RcsAB	b0861//b0655//b4443//b0145//b1265//
RcsB	b0861//b1252//b2893//b3614//
RcsB-BglJ	b2789//b2685//b3616//b3494//b0857//b3501//b0698//b4450//b0731//b3960//b1004//
Rob	b4102//
RutR	b1946//
SdiA	b3960//
SgrR	b3744//b3922//b1074//efeU_2//b3157//b2289//
SoxS	b3356//b0153//b3241//b1002//b0751//b2153//
SutR	b2839//b1861//
TorR	b1440//
TrpR	b0912//b3922//b3141//b0060//b3781//b3157//b0447//b1655//
TyrR	b0151//b3665//b1484//
UidR	b0439//
UvrY	b4702//b3979//
XapR	b2967//b2397//
YdeO	b2823//b1400//
YjjQ	b2396//b1728//b1641//b0856//b1576//b0156//b1857//
YpdB	b4002//
YqhC	b4042//b1810//
ZntR	b1881//
ZraR	b2312//
Zur	b3138//b3006//b0156//b0515//b3572//
