#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:59 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/simple_regulons_bnum.txt
AcrR	b2686//
LexA	b1264//b4513//b3785//b1890//b1483//b1277//b4134//b0655//b2839//b0392//b4522//b3788//b3859//b3965//b3061//b1945//b2316//b3922//b1780//b1576//b4100//phnE_2//b4670//b4098//b2616//b0860//b0338//b3066//b1264//b0604//b0622//b2312//b3008//b1080//b3240//b4203//b1483//
LrhA	b3966//
Lrp	b1199//b3136//b3185//b4506//b1073//b4202//b0162//b3395//b2105//b3612//b1231//b2396//b0110//b3786//
LysR	b3012//
MalT	b1546//
MarA	b2311//b0166//
MatA	b3271//b4043//
McbR	yegZ//
MetJ	b1131//b1166//b0293//b1926//b2105//
MlrA	b4698//b0515//b3455//b1184//b2060//
MngR	b1886//b1728//b1127//
MntR	b3781//b3322//
MprA	b2153//b1568//b2938//
MqsA	b1791//b3614//
MurR	b2211//
Nac	b3186//b3140//b0862//b1262//b3067//
NadR	b3911//b1220//b0304//
NagC	b1913//b2436//b4173//b3061//b2375//
NanR	b4705//b2059//
NimR	b1713//b3609//
NsrR	b0685//b1714//b3395//b4129//b0684//b4522//b1944//b2402//b1717//b2232//b0191//b0509//b1277//b0073//b2538//b1860//b3672//b0862//b0473//b0153//b1945//b4025//b1579//b0652//b3356//b2213//b1488//b1861//b3785//b4292//
NtrC	b0031//b2060//b2542//b2217//b4043//b1261//b2987//b1264//b3067//b3271//b0150//b3744//b2893//b4213//b0398//b1441//b3157//
OmpR	b3612//b0377//b1277//b3013//
OxyR	b0443//b3022//b1762//b4249//b4702//b0652//b2606//b0890//b2216//
PaaX	b2379//b3789//
PepA	b3060//
PgrR	b1205//b0150//b2601//b0108//b2000//b3912//b0970//
PhoB	b3730//b2823//b2213//b4044//b3156//b1272//b3744//b0799//b4201//b0504//b4326//b0400//b1719//b3136//b1718//b4326//b3424//b4513//b0864//b0066//b2685//b0849//b0792//b4105//b0301//b1634//b3830//b4086//b0153//b0146//b0441//
PhoP	b0778//b3095//b4484//b0244//b3188//b3394//b3794//b2684//b2603//b2397//b1076//b0953//b3613//b1165//b4002//b4105//
PspF	b3788//
PurR	b1113//b1203//b3241//b0863//b4502//b0060//b1704//b2965//sroC//b3008//b3392//b4099//b4116//
RbsR	sroA//
RcdA	yegZ//b3061//b0652//
RclR	b2826//b2582//b1252//
RcnR	b0684//
RcsAB	b4043//b0273//b2937//b0892//b2213//
RcsB	b3671//b0999//b2538//b3790//
RcsB-BglJ	b2503//b0185//b2697//b1321//b0921//b3791//b3237//b4567//b1003//b1184//b1252//
Rob	b2630//
RutR	b1944//
SdiA	b2371//
SgrR	b0398//b2217//b3793//b4249//b0792//b0304//
SoxS	b0162//b1814//b0353//b1702//b3791//b0049//
SutR	b0399//b1260//
TorR	b2893//
TrpR	b0513//b0441//b0293//b0523//b2465//b0891//b4254//b3136//
TyrR	b0743//b0073//b1407//
UidR	b2580//
UvrY	b2825//b3012//
XapR	b3067//b4673//
YdeO	b3393//b0995//
YjjQ	b0793//b2530//b1654//b2153//b4092//b1207//b3338//
YpdB	b0107//
YqhC	b3545//b1399//
ZntR	b0995//
ZraR	b2820//
Zur	b3139//b1277//b4202//b3063//b1277//
