#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:59 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/simple_regulons_bnum.txt
AcrR	b0505//
FadR	b3190//b1200//b0536//b3729//b3923//b0957//b2232//b2685//
FeaR	b4435//
Fis	b1924//b0959//b2818//b1547//b1075//b3005//b1092//b0067//b3454//b3792//b4671//b3525//b4399//b4054//b0301//b2062//b3049//b2211//b0273//b1925//cpxQ//b4096//b1264//b0861//b1846//b4506//b1881//b1205//b3670//b3806//b1252//b0049//b0839//b0108//b2826//b4096//b2503//b0216//b3456//b4105//b0745//b3799//b0536//b1859//b4326//b1548//b1641//b1884//b1707//b2189//b0399//b2465//b1231//b1576//b0864//b0674//
FlhDC	b1229//b4096//b2737//b0696//b1076//b1950//b0673//b1485//b2895//b3095//b0075//b1947//b0687//b0874//b1386//b2373//b2698//b3938//b2316//b3785//b3323//b0484//b3699//b0108//b4093//b2388//b0385//b1618//b4480//b2819//b4116//b1537//b2152//b1442//b1322//b3976//b3138//b0383//
FliZ	b0378//
Fur	b4173//b0511//b0515//b3699//b0108//b0339//b0731//b3959//b0072//b2560//b1032//b3012//b0925//b1163//b4172//b2752//b2062//b4502//b1078//b4090//b2665//b2217//b0441//b1609//
GadX	b2537//b3455//b2529//b0234//b0666//b1782//b0296//
GcvA	b0060//b4613//
H-NS	b3394//b0697//b4101//b3959//b4279//b2600//b0515//b0073//b0185//b2406//b1655//b0191//b1741//b3322//
HU	phnE_2//b2105//
HcaR	b1407//b0382//b0293//b2987//b2600//b2787//
IHF	b1132//b0475//b0590//b0862//b3609//b1879//b1857//
IlvY	b0485//yegZ//
IscR	b1083//b1183//b0384//b4445//b0841//b1886//b1861//b1092//
KdpE	b0152//b4129//b2000//b2605//
LeuO	b1613//b3008//b2310//b0273//b2465//b2436//
LexA	b4618//b3688//b4043//b4260//b3364//b3791//b4444//b0674//b3241//b0384//b0207//b1379//b4370//b1890//b3139//b2289//b2371//b0069//b1429//b1127//b2400//b0590//b2697//b4174//b1199//b1579//b1714//b1325//b0668//b4173//b1410//b3456//b1444//b3338//b0971//b0685//b4484//
LrhA	b1430//
Lrp	b2582//b0970//b4279//b1074//b4364//b1946//b0743//b4451//b4416//b4673//b1949//b0654//b4513//b0912//
LysR	b0513//
MalT	b3243//
MarA	b1434//b2821//
MatA	b3729//b2606//
McbR	b2597//
MetJ	b3455//b0385//b0080//b0557//b3065//
MlrA	b1201//b0513//b1073//b3938//b4673//
MngR	b4089//b4173//b1634//
MntR	b2819//b3136//
MprA	b0240//b2402//b2553//
MqsA	b1483//b0475//
MurR	b1741//
Nac	b4618//b3688//b3788//b2750//b2498//
NadR	b3501//b1888//b0674//
NagC	b1924//b2402//b3744//b1187//b0150//
NanR	b3063//b0775//
NimR	b2403//b2839//
NsrR	b3441//b1078//b2396//b0861//b1487//b3243//b1949//b4172//b3545//b0708//b0861//b0750//b0696//b0516//b2146//b1409//b2779//b3938//b4044//b1434//b4175//b1264//b1954//b0892//b2824//b4458//b4129//b3806//b1702//b1252//
NtrC	b3441//b3242//b2580//b4567//b2371//b1714//b2698//b4097//b4480//b0655//b2687//b0514//b2407//b1199//b3806//b1546//b1718//
OmpR	b4150//b2697//b2788//b0849//
OxyR	b2388//b2537//b4150//b0216//b0166//b0051//b1577//b2789//b4368//
PaaX	b4002//b3323//
PepA	b0622//
PgrR	b4160//b1020//b2152//b0156//b3268//b2686//b4134//
PhoB	b1198//b2530//b1623//b0071//b1859//b3911//b0166//b0397//b0522//b0751//b0912//b2537//b3424//b1655//b4150//b1576//b4613//b2407//b0504//b1260//b1203//b2559//b0485//b0301//b3185//b3066//b4097//b0684//b1260//b3572//b0774//
PhoP	b3501//b1429//b1902//b1203//b1287//b0162//b0150//b3441//b3323//b1707//b2152//b2397//b2000//b4458//b0653//b2290//
PspF	b1889//
PurR	b3183//b3136//b4401//b1205//b2436//b0697//b0863//b2291//b4102//b2750//b1444//b3456//b1914//
RbsR	b2171//
RcdA	b0072//b2316//b0140//
RclR	b1407//b2290//b2213//
RcnR	b1780//
RcsAB	b2371//b4088//b1408//b1194//b1546//
RcsB	b3613//b1443//b4670//b1536//
RcsB-BglJ	b2061//b2379//b3671//b1949//b0513//b1407//b1016//b0339//b0346//b1576//b2666//
Rob	b3781//
RutR	b1676//
SdiA	b4513//
SgrR	b3976//b2685//b4525//b1132//b1886//b4159//
SoxS	b0339//b3959//b0140//b1263//b2866//b1926//
SutR	b2893//b2824//
TorR	b1954//
TrpR	b1378//b3012//b3457//b0953//b2808//b2371//b0854//b2397//
TyrR	b4392//b0515//b3157//
UidR	b4090//
UvrY	b1846//b1481//
XapR	b3923//b0953//
YdeO	b3500//b1081//
YjjQ	b1283//b3493//b0152//b0049//b0970//b0166//b0273//
YpdB	b0674//
YqhC	b3680//b1676//
ZntR	b3356//
ZraR	b4174//
Zur	b0241//b1321//b4090//b3395//b0684//
