#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:59 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/simple_regulons_bnum.txt
AcrR	b2967//
FNR	b2291//b4101//b2542//b3338//b3322//b2127//b1717//b2372//b1826//b0591//b3558//b2604//b4279//b0708//b2436//b2529//b0232//b2169//b0995//b1442//b0139//b1528//b0668//b1092//b2388//b0792//b3976//
FadR	b1167//b1322//b1220//b3911//b2604//b2866//b1261//b1914//
FeaR	b1947//
Fis	b0403//b0792//b2379//b1203//b1982//b3021//b1083//b3965//b2867//b2839//b2824//b1528//b1277//b3959//b0508//b1081//b0857//b4523//b3237//b3356//b3686//b1575//b3774//b3049//b3788//b0244//b1386//b1547//b3338//b3863//b3790//b1826//b4347//b3012//b2464//b2212//b0664//b3364//b3912//b1486//b3393//b1925//b3067//b2000//b3457//b2105//b0398//b3157//b4458//b4522//b2826//b0849//b4397//b0854//b1848//b0504//
FlhDC	b3786//b0653//b0383//b2893//b2168//b1264//b0796//b2559//b3787//b0069//b1408//b3957//b1230//b1183//b3980//b0392//b2752//b0382//b3670//b2605//b0604//b0507//b2542//b2503//b1440//b4025//b2469//b0341//b4092//b3699//b3798//b4013//b3781//b4484//b4086//b0304//b0145//b3067//
FliZ	b1020//
Fur	b2868//b1858//b1091//sroC//b4401//b2407//b2402//b3863//b1002//b2152//b0774//b0240//b4399//b3966//b1762//b2146//b0068//b4175//b1003//b2557//b1443//b3392//b1826//b1231//
GadX	b1274//b4085//b1131//b0473//b4279//b3572//b1887//
GcvA	b4369//b2414//
H-NS	b2630//b2597//b1327//b3960//b1782//b2553//b0234//b1261//b0303//b3794//b4280//b0536//b3789//b0957//
HU	b3525//b3661//
HcaR	b2818//b0403//b1859//b3240//b1949//b2388//
IHF	b1327//b0060//b4013//b4092//b1729//b4086//b0189//
IlvY	b2788//b3432//
IscR	b3860//b1032//b3796//b2823//b1386//b2529//b2465//b4098//
KdpE	cpxQ//b4116//b0987//b0565//
LeuO	b2538//b2819//b3423//b1566//b0464//b3616//
LexA	b1220//b1949//b0447//b1885//b0923//b1132//b2553//b3773//b3744//b3608//b2787//b4699//b1623//b2396//b0339//b2559//b1914//b3460//b4279//b0293//b2614//b4102//b2752//b3394//b3730//b0923//b4201//b2509//b4450//b0303//b1113//b0447//b0655//b0806//b0067//b1075//b2937//
LrhA	b2965//
Lrp	b2372//b3978//b1261//b3545//b4411//b2987//b1888//b3392//b4249//b2684//b3240//b0345//b2291//b2427//
LysR	b0237//
MalT	b0340//
MarA	b0696//b1082//
MatA	b1762//b2060//
McbR	b2060//
MetJ	b3095//b4458//b2062//b2601//b3686//
MlrA	b2216//b0653//b0591//b3773//b2127//
MngR	b1880//b1914//b3521//
MntR	b4392//b0971//
MprA	b0340//b0399//b4355//
MqsA	b3423//b1579//
MurR	b1093//
Nac	b4618//b1546//b1032//b0857//b3609//
NadR	b1130//b1719//b4415//
NagC	b0665//b0162//b3789//b1230//b0146//
NanR	b0697//b2397//
NimR	b0622//b0517//
NsrR	b2820//b1948//b0399//b2779//b1004//b0522//b0123//b3919//b4450//b0622//b3794//b3789//b1654//b3062//b2699//b0060//b0792//b0523//b1885//b4293//b0653//b3956//b2374//b0622//b1407//b1877//b4175//b2895//b2866//b1265//
NtrC	b2582//b3966//b3140//b1130//b3957//b0970//b0473//b2169//b4104//b4450//b4241//b3863//b3976//b1263//b3494//b0384//b4150//
OmpR	b2498//b4699//b0152//b3680//
OxyR	b0473//b2600//b4202//b1378//b0665//b4567//b0924//b3616//b1882//
PaaX	b0340//b1741//
PepA	b1481//
PgrR	b0345//b2414//b4260//b3806//b0464//b3364//b0841//
PhoB	b2058//b1229//b3787//b4104//b2310//b2819//b1848//b2290//b0067//b4368//b1954//b0190//b1566//b4088//b1948//b3431//b2751//b1486//b2068//b4203//b1947//b3186//b0052//b1264//b0074//b2373//b4411//b4054//b0051//b2541//b0111//
PhoP	b4102//b4443//b1741//b0277//b3027//b4054//b4088//b0293//b4417//b2465//b1205//b3183//b1783//b3424//b0922//b1714//
PspF	b0849//
PurR	b1784//b3941//b4398//b1333//b2530//b4101//b1410//efeU_2//b3797//b1881//b2607//b1913//b1877//
RbsR	b1944//
RcdA	b2000//b0068//b4175//
RclR	b1889//b0588//b2189//
RcnR	b1861//
RcsAB	b1944//b3156//b0052//b1082//b1002//
RcsB	b2600//b0190//efeU_2//b1408//
RcsB-BglJ	b0775//b0922//b1487//b0536//b0294//b2403//b1111//b2553//b2400//b2699//b4406//
Rob	b0864//
RutR	sroA//
SdiA	b1487//
SgrR	b1400//b4105//b4098//b1252//b0403//b4406//
SoxS	b1537//b2868//b1378//b3730//b3616//b1013//
SutR	b4435//b1762//
TorR	b0304//
TrpR	b1618//b2821//b2616//b2867//b2396//b3241//phnE_2//b2372//
TyrR	b4506//b1132//b4599//
UidR	b2000//
UvrY	b3671//b2614//
XapR	b1783//b2379//
YdeO	b0486//b0912//
YjjQ	b1184//b1537//b0066//b1860//b3613//b4213//b3460//
YpdB	b1322//
YqhC	b3859//b2169//
ZntR	b4044//
ZraR	b0970//
Zur	b3859//b2530//b0864//b1322//b0392//
