#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:59 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/simple_regulons_bnum.txt
AcrR	b1444//
LexA	b1567//b1203//b0971//b2820//b3797//b1848//b1888//b4002//b0303//b3959//b2435//b2895//b1444//b4411//b2839//b3806//b0860//b2609//b1913//b3806//b1713//b1079//b4506//b4024//b4445//b2686//b3139//b1887//b1322//b1783//b0856//b1946//phnE_2//b4347//b0486//b3616//b4280//
LrhA	b1714//
Lrp	b4106//b0732//b2152//b2606//b2291//b3774//b2153//b3799//b0795//b4523//b0854//b2388//b0755//b4249//
LysR	b1131//
MalT	b2097//
MarA	b3788//b1325//
MatA	b2371//b0874//
McbR	b3243//
MetJ	b1441//b0066//b4484//b4451//b1641//
MlrA	b0385//b2397//b1567//b0244//b2097//
MngR	b2558//b1707//b4525//
MntR	b4292//b2498//
MprA	b0517//b0303//b3186//
MqsA	b2469//b2169//
MurR	b0052//
Nac	b4567//b3269//b4013//b4098//b0338//
NadR	b2557//b0511//b1889//
NagC	b4417//b2609//b1484//b0443//b2553//
NanR	b1379//b0925//
NimR	b0507//b3671//
NsrR	b0346//b1409//b4670//b3729//b1452//b2530//b3270//b4202//b0589//b2557//b0345//b2789//b4098//b2965//b4089//b3013//b0207//b1004//b0146//b1859//b0697//b1547//b0080//b3456//b1826//b4213//b2147//b1379//b3792//b0151//
NtrC	b2216//b3863//b2397//b1925//b1884//b4173//b1130//b1303//b1714//b1780//b1577//b4613//b1618//cpxQ//b4445//b3785//b1220//
OmpR	b1272//b2616//b3011//b1452//
OxyR	b4100//b0922//b0874//b1950//b4279//b1077//b3500//b3976//b3502//
PaaX	b3608//b3786//
PepA	b0776//
PgrR	b1860//b1083//b2407//b3794//b0273//b1265//b3665//
PhoB	b1409//b1728//b2697//b0622//b4435//b1183//b2666//b1634//b1377//b4523//b3240//b0232//b0377//b3744//b2820//b3612//b3322//b0922//b3011//b0191//b4370//b3744//b3941//b0072//b2097//b3356//b1230//b2310//b3394//b1163//b4401//
PhoP	b0777//b1377//b2750//b1303//b2553//b4525//b2153//b3960//b2603//b3923//b0511//b4370//b3183//b1377//b1283//b1194//
PspF	b3012//
PurR	b0673//b3730//sroC//b1004//b1946//b0123//b2788//b2427//b1859//b4671//b0216//b1890//b2167//
RbsR	b1325//
RcdA	b0995//b4355//b0052//
RclR	b4203//b4104//b3612//
RcnR	b4699//
RcsAB	b0273//b0874//b1220//b4484//b2752//
RcsB	b3008//b0776//b0515//b2750//
RcsB-BglJ	b0892//b3186//b1483//b2819//b1092//b0697//b0067//b1131//b1926//b3502//b2232//
Rob	b3502//
RutR	b3672//
SdiA	b1613//
SgrR	b0123//b1434//b0515//b2529//b2603//b3744//
SoxS	b0382//b3188//b3502//b4522//b4102//b4116//
SutR	b0273//b3796//
TorR	b1261//
TrpR	b3957//b4369//b2127//b1277//b3096//b3941//b0590//b0604//
TyrR	b1272//b3356//b0995//
UidR	b0486//
UvrY	b0731//b4618//
XapR	b2666//b1410//
YdeO	b2574//b3027//
YjjQ	b4219//b3242//b2789//phnE_2//b4392//b2789//b2698//
YpdB	b4160//
YqhC	b3957//b4260//
ZntR	b0515//
ZraR	b0517//
Zur	b1430//b3671//b0383//b2291//b4104//
