#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:59 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/simple_regulons_bnum.txt
AcrR	b3021//
DnaA	b2965//b0794//
EvgA	b2232//b0590//b1198//b3323//b1546//b0400//b1263//
FNR	b3138//b3005//b4043//b1634//b2608//b3607//b3183//b3547//b0123//b1568//b3680//b4173//b0109//b3454//b1187//b2895//b0776//b3356//b4673//b3190//b4417//b2388//b1262//b3392//b2348//b1321//b1082//
FadR	b3781//b4426//b0486//b1073//b2406//b0153//b1858//b4106//
FeaR	b0732//
Fis	b0655//b0517//b2537//b2582//b0925//b3607//b3558//b2290//b0778//b1484//b0745//b1713//b2608//b4174//b0604//b0775//b0153//b4393//b4219//b1440//b0964//b4398//b3067//b4085//b2787//b4502//b1441//b3957//b3616//b1199//b4506//b2825//b2531//b4443//b3558//b0732//b0731//b0504//b3797//b4326//b4087//b3796//b3424//b2895//b1091//b0696//b3960//b3095//b3665//b2152//b3184//b0400//b3863//b1949//b4408//b3136//
FlhDC	b3140//b3268//b4105//b4094//b2311//b1967//b2737//b1187//b3494//b1967//b1902//b1949//b3067//b4175//b4523//b0108//b0517//b4173//b0162//b1230//b3558//b3061//b1073//b0849//b1890//b3729//b2348//b3688//b3458//b1798//b0684//b1409//b0303//b2311//b0856//b3008//b3501//b2530//
FliZ	b0509//
Fur	b4699//b0074//b0774//b1408//b2531//b2530//b3494//b0730//b4480//b1576//b1252//b2557//b3796//b0590//b4087//b0696//b1207//b0598//b3922//b3860//b1579//b0590//b3860//b4671//
GadX	b2987//b3773//b2068//b1263//b2868//b4054//b3188//
GcvA	b1111//b1877//
H-NS	b1288//b1288//b0792//b2465//b0522//b0806//b2291//b0475//b1719//b4242//b4451//b0557//yegZ//b3008//
HU	b0863//b4024//
HcaR	b3338//b4219//b1016//b0383//b3781//b0339//
IHF	b2609//b3270//b1914//b0353//b4213//b3185//b1887//
IlvY	b4411//b0069//
IscR	b0123//b4671//b0080//b3394//b0049//b1130//b0953//b0863//
KdpE	b2826//b1075//efeU_2//b0377//
LeuO	b1858//b2374//b0670//b2212//b2058//b2061//
LexA	b3131//b3049//b1277//b3095//b1954//b0207//b3065//b3441//b4458//b1924//b3060//b4444//b3859//b2687//b0146//b0441//b4102//b2788//b1075//b2687//b1132//b1411//efeU_2//b0398//b4370//b1003//b2987//b0604//b1569//b3140//b0066//b0110//b0786//b4042//b1882//b4096//b2539//
LrhA	b1032//
Lrp	b2476//b3190//b0964//b0277//b3959//b0999//b0750//b1377//b4090//b1408//b0403//yegZ//b3460//b4200//
LysR	b4458//
MalT	b2310//
MarA	b4525//b3813//
MatA	b0107//b4416//
McbR	b0684//
MetJ	b0301//b0698//b1004//b1946//b1000//
MlrA	b0507//b4705//b0240//b2824//b1485//
MngR	b1654//b4398//b1261//
MntR	b4416//b1861//
MprA	b3141//b1200//b0185//
MqsA	b2404//b3136//
MurR	b1846//
Nac	b3525//b3976//b2580//b1434//b0591//
NadR	b2665//b3156//b1719//
NagC	b4411//b4093//b4096//b3860//b1568//
NanR	b3614//b1877//
NimR	b4025//b1166//
NsrR	b3558//b1857//b0484//b4174//b0856//b0153//b2606//b0674//b2557//b0755//b3139//b3788//b0399//b3798//b1378//b3614//b1327//b1887//b3157//b1002//b2607//b4480//b4484//b1326//b1444//b2538//b1902//b1881//b1882//b4292//
NtrC	b1264//b2779//b0447//b1861//b1945//b1608//b2665//b2822//b3616//b0074//b2388//b3864//b4105//b0296//b3455//b1878//b1888//
OmpR	b3237//b0814//b0814//b3967//
OxyR	b3157//b1982//b3911//b3789//b0385//b3183//b0075//b1613//b2698//
PaaX	b1303//b1641//
PepA	b2371//
PgrR	b1333//b1944//b3941//b0923//b2609//b4292//b1430//
PhoB	b4160//b2665//b1618//b1967//b2406//b1201//b2789//b1205//b0839//b2826//b3431//b1781//b1327//b3980//b3141//b2789//b0384//b1861//b0777//b3338//b3432//b1072//b2614//b4369//b0665//b3424//b1399//b0075//b4086//b2059//b0522//
PhoP	b0464//b2169//b1264//b0513//b3730//b1949//b2697//b2291//b0793//b1004//b2097//b3617//b1092//b0273//b2751//b0244//
PspF	b2059//
PurR	b4502//b4699//b3965//b0060//b0185//b4458//b2631//b3614//b1608//b2436//b2000//b0052//b2686//
RbsR	b1127//
RcdA	b4480//b2819//b1262//
RclR	b2068//b2529//b4095//
RcnR	b0301//
RcsAB	b2372//b0240//b0403//b2406//b0923//
RcsB	b1948//b0523//b3773//b1083//
RcsB-BglJ	b1400//b1719//b1130//b1676//b1000//b1274//b4202//b3532//b4150//b2232//b0110//
Rob	b0139//
RutR	b0232//
SdiA	b2630//
SgrR	b0340//b1568//b2374//b3338//b0591//b0151//
SoxS	b1879//b4502//b2542//b3458//b2311//sroA//
SutR	b0855//b0447//
TorR	b2406//
TrpR	b1321//b4093//b0277//b4699//b2290//b2059//b0107//b4451//
TyrR	b1377//b1442//b0565//
UidR	b0301//
UvrY	b1848//b1950//
XapR	b1655//b0863//
YdeO	b4513//b1889//
YjjQ	b2605//b1719//b2630//b0685//b2509//b0234//b0073//
YpdB	b4408//
YqhC	b0999//b3789//
ZntR	b2152//
ZraR	b3956//
Zur	b0890//b1861//b2396//b0066//b1231//
