# From /Users/Daniela/Documents/CCG/data_sets_GUs/analysis/scripts/connectivity_from_gufiles_permissive_enx_v1.pl on Thu Aug 16 21:52:53 2018
# Input = /Users/Daniela/Documents/CCG/datasets_GUs_v10/SRsGUs/
# GU name	Total enzymes	Enzymes	Total connected enzymes	Connected enzymes	Total components	Components	Total Enzymatic reactions	Total transport reactions	Connectivity
GutM	3	SrlA-SrlB-SrlE,SrlD,GutQ,	2	SrlA-SrlB-SrlE,SrlD,	2	*re4,re5,re9,*re13,*	4	2	0.5
BtsR	1	BtsT,	0		1	*re4,*	1	1	0.0
DinJ-YafQ	1	YafQ,	0		1	*re7,*	1	0	0.0
TdcA	5	TdcG,TdcD,TdcB,TdcE,TdcC,	5	TdcD,TdcG,TdcB,TdcE,TdcC,	1	*re10,re6,re14,re15,re4,re5,re9,re18,re19,re7,re12,*	9	2	1.0
AidB	1	AidB,	0		1	*re3,*	1	0	0.0
RclR	0		0		0	*	0	0	-0.0
GatR	3	GatY-GatZ,GatC-GatB-GatA,GatD,	3	GatD,GatC-GatB-GatA,GatY-GatZ,	3	*re13,re8,*re9,*re4,re14,*	4	2	0.6
RutR	11	RutG,RutE,RutB,NemA,RutA,CarB-CarA,FepC-FepD-FepG-FepB,GloA,RutD,RutC,PdeR,	7	RutD,RutC,RutA,CarB-CarA,RutB,RutG,RutE,	5	*re42,*re46,*re48,*re15,re11,re16,re10,re20,re18,re19,re22,re24,re26,re34,re33,re35,re29,*re39,*	16	2	0.5
RelB	1	RelE,	0		1	*re5,*	1	0	0.0
AgaR	1	KbaY-KbaZ,	0		1	*re6,*	1	0	0.0
PdeL	1	PdeL,	0		1	*re3,*	1	0	0.0
BaeR	2	AcrD-AcrA-TolC,TolC-MdtC-MdtB-MdtA,	0		3	*re10,*re9,*re8,*	3	3	0.0
SoxR	6	LpxC,MgtA,TyrA,AroF,FumC,SodA,	2	TyrA,AroF,	5	*re25,re30,re27,re28,*re14,*re17,*re21,*re19,*	7	1	0.2
HipB	3	RelA,HipA,FadH,	1	RelA,	3	*re5,*re15,*re7,re16,re8,*	4	0	0.2
BolA	2	AmpC,DacC,	1	DacC,	2	*re4,re5,re6,re7,*re9,*	5	0	0.3
OxyR	17	AhpC-AhpF,SufS,Hcp,Hcr,HemH,UxuA,Gor,GrxA,PoxB,GntP,UxuB,MntH,Ccp,RimK,KatG,NfsA,DsbG,	11	GrxA,PoxB,GntP,Hcp,KatG,HemH,UxuA,SufS,MntH,UxuB,Ccp,	13	*re79,re80,*re44,*re53,re55,*re83,*re82,*re56,*re26,*re25,re39,re37,*re75,*re46,*re34,re35,re41,re70,re66,re58,re67,re68,re69,re73,*re32,*re86,*	26	4	0.4
ModE	17	MoaC,ModC-ModB-ModA,DeoD,NapG-NapH,DeoB,DmsA-DmsB-DmsC,CcmD-CcmB-CcmA-CcmE-CcmC,MoaD-MoaE,MoaA,NapC,NapB-NapA,OppB-OppC-OppD-OppF-MppA,DeoC,HycI,DeoA,OppC-OppD-OppF-OppB-OppA,HycD-HycC-HycF-HycG-HycB-HycE,	12	DeoA,DeoC,DeoB,DmsA-DmsB-DmsC,NapC,MoaA,ModC-ModB-ModA,MoaD-MoaE,MoaC,NapG-NapH,DeoD,NapB-NapA,	11	*re84,*re45,*re12,re42,*re79,re1,*re86,*re35,re38,*re85,*re57,*re69,re72,re75,re93,*re65,*re16,re21,re18,re19,re26,re25,re22,re24,re27,re28,re30,re29,re92,*	26	5	0.4
ChbR	3	ChbF,ChbA-ChbC-ChbB,ChbG,	3	ChbA-ChbC-ChbB,ChbG,ChbF,	1	*re11,re14,re15,re2,re5,re6,re12,*	6	2	1.0
SoxS	28	FumC,AcrD-AcrA-TolC,TolC-MdtE-MdtF,AldA,TolC-MdtC-MdtB-MdtA,AcnA,NepI,PoxB,AcrE-AcrF-TolC,LpxC,Zwf,NfsB,RimK,TolC-MacB-MacA,SodA,EmrK-EmrY-TolC,YdbK,Pgi,AcrA-TolC-AcrB,WaaY,WaaZ,Nfo,OmpN,PtsG-Crr,Fpr,EmrA-EmrB-TolC,NfsA,RibA,	10	Fpr,PtsG-Crr,LpxC,PoxB,Zwf,FumC,WaaY,Pgi,YdbK,AcnA,	25	*re117,*re65,*re112,*re101,re102,re41,re58,*re118,*re75,*re35,re128,re129,re36,re130,re46,*re67,*re93,*re76,*re92,*re90,*re63,*re108,*re81,*re39,*re44,*re96,*re53,*re68,*re104,re131,re48,re49,re51,re111,re61,*re38,*re115,*re95,*re94,*	35	14	0.2
TdcR	5	TdcC,TdcE,TdcG,TdcD,TdcB,	5	TdcB,TdcD,TdcG,TdcE,TdcC,	1	*re10,re6,re14,re15,re4,re5,re9,re18,re19,re7,re12,*	9	2	1.0
AtoC	3	AtoE,AtoB,AtoA-AtoD,	3	AtoE,AtoB,AtoA-AtoD,	1	*re10,re5,re8,*	3	1	1.0
UidR	2	UidA,UidB,	0		2	*re4,*re6,*	2	1	0.0
NsrR	40	TadA,AceF,WecB,NrfD-NrfC,TehA,RffM,Hmp,Cdd,FeaB,SodB,MepH,HypB,WecC,WzxE,RffT,WaaH,AceE-AceF-Lpd,RffH,SufS,MhpT,PgpC,DkgB,ThrS,HycI,RffG,HycD-HycC-HycF-HycG-HycB-HycE,AceE,HypE,RffC,Rfe,Hcr,Ndh,Hcp,PoxB,PheS-PheT,WecE,NrfA,YeaE,TcyN-TcyL-TcyJ,TehB,	27	ThrS,TadA,NrfD-NrfC,AceF,WecB,Cdd,RffM,RffG,Hmp,WecC,RffC,AceE,SodB,Hcp,WzxE,Ndh,Rfe,WaaH,RffT,PoxB,NrfA,WecE,SufS,AceE-AceF-Lpd,RffH,PheS-PheT,TcyN-TcyL-TcyJ,	25	*re119,*re142,*re113,*re76,*re97,*re99,*re144,*re145,*re57,re40,re87,*re81,*re108,re125,re126,re60,re61,re62,re65,re174,re176,re170,re172,re197,re42,re180,re178,re183,re162,re166,re168,re89,re64,re66,*re134,*re106,re185,re186,re47,re51,re109,re79,re159,re155,re156,re157,re158,re96,*re117,*re102,*re98,*re100,*re71,*re95,*re58,*re128,*re115,*re110,*re129,*re104,*	59	10	0.4
PepA	2	PepA,CarB-CarA,	1	CarB-CarA,	3	*re5,re6,re7,*re11,*re10,*	5	0	0.2
MalT	6	MalZ,LamB,MalS,MalQ,MalK-MalF-MalG-MalE,MalP,	6	LamB,MalQ,MalS,MalZ,MalK-MalF-MalG-MalE,MalP,	2	*re13,re30,re24,re23,re25,re26,re14,re27,re15,re33,re31,re32,re35,re36,re28,re41,re38,re37,re39,*re20,*	20	4	0.9
MelR	2	MelB,MelA,	2	MelB,MelA,	3	*re13,*re6,re9,*re10,re11,re12,re3,re5,re8,*	8	6	0.5
PgrR	2	MpaA,YcjG,	2	MpaA,YcjG,	1	*re15,re17,*	2	0	1.0
MurR	3	MurP-Crr,MurP,MurQ,	2	MurP-Crr,MurQ,	2	*re10,*re6,re9,*	3	2	0.5
UhpA	1	UhpT,	0		4	*re7,*re4,*re6,*re5,*	4	4	0.0
YefM	1	YoeB,	0		1	*re5,*	1	0	0.0
GlcC	3	GlcD-GlcE-GlcF,GlcB,GlcA,	3	GlcB,GlcA,GlcD-GlcE-GlcF,	3	*re14,re8,re1,re16,re9,*re17,*re18,*	6	3	0.6
EnvY	2	OmpC,OmpF,	0		39	*re12,*re24,*re38,*re15,*re7,*re27,*re19,*re4,*re23,*re8,*re18,*re21,*re36,*re37,*re33,*re39,*re31,*re30,*re13,*re34,*re32,*re28,*re17,*re42,*re41,*re35,*re40,*re6,*re5,*re14,*re16,*re25,*re9,*re29,*re26,*re20,*re22,*re10,*re11,*	39	39	0.0
CsgD	5	DgcC,CsgE-CsgG,TcyN-TcyL-TcyJ,WrbA,PepD,	2	PepD,TcyN-TcyL-TcyJ,	13	*re46,re54,*re22,*re50,*re49,*re52,*re53,*re18,*re23,*re37,*re48,*re24,*re45,*re47,*	14	7	0.1
OmpR	8	PgaD-PgaC,FadL,CsgE-CsgG,OmpC,PgaA,OmpF,PgaB,DtpA,	3	PgaA,PgaB,PgaD-PgaC,	44	*re80,*re69,*re49,*re57,*re50,*re63,*re78,*re70,*re17,*re28,re30,re33,re34,*re76,*re40,*re42,*re67,*re52,*re75,*re62,*re46,*re61,*re65,*re54,*re74,*re56,*re48,*re73,*re58,*re51,*re59,*re47,*re72,*re45,*re71,*re77,*re68,*re60,*re53,*re64,*re66,*re43,*re44,*re55,*re21,*re39,*re79,*	47	45	0.1
Zur	1	ZnuC-ZnuB-ZnuA,	1	ZnuC-ZnuB-ZnuA,	1	*re9,re1,*	1	1	1.0
GcvA	3	GcvP,Lpd-GcvP-GcvH-GcvT,GcvT,	3	GcvT,Lpd-GcvP-GcvH-GcvT,GcvP,	1	*re10,re11,re9,re16,re5,re8,*	4	0	1.0
FeaR	2	TynA,FeaB,	2	FeaB,TynA,	1	*re4,re5,re6,re7,re9,*	5	0	1.0
NanR	6	NanE,NanM,NanT,NanK,NanC,NanA,	6	NanT,NanK,NanM,NanE,NanA,NanC,	1	*re10,re12,re16,re15,re24,re22,re7,re9,*	7	2	1.0
HyfR	1	HyfG-HyfI-HyfA-HyfB-HyfC-HyfD-HyfE-HyfF-HyfH,	0		1	*re4,*	1	0	0.0
IlvY	1	IlvC,	1	IlvC,	3	*re6,re2,*re7,*re8,*	3	0	0.3
NikR	1	NikD-NikE-NikB-NikC-NikA,	1	NikD-NikE-NikB-NikC-NikA,	1	*re9,re1,*	1	1	1.0
MhpR	6	MhpC,MhpD,MhpB,MhpA,MhpE,MhpF,	6	MhpA,MhpB,MhpF,MhpE,MhpD,MhpC,	1	*re11,re12,re14,re18,re16,re9,re5,re1,re3,re6,re8,*	9	0	1.0
NadR	4	NadB,PnuC,NadA,PncB,	2	NadB,NadA,	3	*re10,re5,re9,*re7,*re12,*	5	1	0.3
NemR	2	NemA,GloA,	1	GloA,	2	*re8,re3,*re6,*	2	0	0.3
FabR	3	KASI,FabA,FabB,	3	KASI,FabA,FabB,	1	*re10,re11,re12,re13,re14,re15,re16,re17,re19,re22,re27,re28,re29,re26,re33,re34,re44,re31,re32,re39,re4,re43,re45,re5,re6,re30,re7,re8,re9,re35,re40,re46,re42,re41,re38,re36,re37,re21,re23,re24,re25,*	24	0	1.0
ArgP	9	GdhA,NrdA-NrdB,DapB,DapD,LysC,LysA,RecF-RecR-RecO,LysP,ArgO,	7	ArgO,LysP,LysC,LysA,DapB,NrdA-NrdB,DapD,	6	*re14,re44,re23,re25,re45,re16,re12,re18,*re20,re9,*re28,re29,re30,re31,re32,*re21,*re43,*re37,*	14	3	0.5
RtcR	2	RtcB,RtcA,	2	RtcA,RtcB,	1	*re10,re11,re12,re13,re14,re4,re15,re3,re5,re7,re6,re8,*	12	0	1.0
MalI	2	MalY,MalX,	1	MalY,	3	*re5,*re10,re11,re9,re8,*re6,*	6	2	0.2
DnaA	6	GuaA,AldA,RecF-RecR-RecO,PolA,GuaB,NrdA-NrdB,	4	PolA,GuaB,GuaA,NrdA-NrdB,	5	*re37,*re10,re12,re13,re14,re39,re38,re40,re26,re27,re28,re29,re30,*re20,*re35,*re34,*	15	0	0.4
BasR	3	CsgE-CsgG,PutA,DgkA,	1	PutA,	3	*re12,*re25,*re20,re29,re21,*	4	1	0.2
GadW	4	GadA,TolC-MdtE-MdtF,GadB,GadC,	3	GadB,GadC,GadA,	2	*re16,re30,*re25,*	3	2	0.6
UlaR	5	UlaC-UlaB-UlaA,UlaG,UlaD,UlaE,UlaF,	5	UlaF,UlaE,UlaG,UlaD,UlaC-UlaB-UlaA,	1	*re12,re14,re16,re5,re3,re8,*	5	1	1.0
CreB	2	TalA,MalK-MalF-MalG-MalE,	0		4	*re9,*re14,*re10,*re8,*	4	3	0.0
PurR	26	GcvP,GlyA,PurA,Lpd-GcvP-GcvH-GcvT,SpeB,Prs,PyrD,CodA,CarB-CarA,PurB,PurF,PurH,GuaA,PurE,PurD,PurM,PurN,PyrC,PurL,GcvT,CodB,PurK,GuaB,PurC,UbiX,SpeA,	25	GcvT,CodB,PurL,PyrD,CarB-CarA,SpeA,PurC,GuaB,PurK,CodA,PurD,PurE,PurA,GlyA,GcvP,PurF,PurB,GuaA,PurH,SpeB,PyrC,Prs,PurM,Lpd-GcvP-GcvH-GcvT,PurN,	4	*re48,*re45,*re23,re25,re83,re32,re36,re30,re40,re38,re64,re28,re54,re55,re59,re47,re50,re51,re62,re43,re34,re96,re72,re73,re68,re66,re69,re74,re80,re77,re60,re79,re85,re84,re86,re95,re98,re97,re57,re92,re93,re94,*re49,*	39	1	0.9
Fur	62	SucA,EntS,FumC,CirA,SucB,EntF,Zwf,GarK,OmpF,Ndh,GarR,GarL,CyoE,Fes,OppC-OppD-OppF-OppB-OppA,AspC,SucA-SucB-Lpd,PyrC,GlnD,EntC,KatE,EntB-EntD-EntF-EntE,GarP,EntB,EntD,Gnd,KatG,NrdE-NrdF,EntE,FeoB,FecA-ExbD-ExbB-TonB,RnpB,CyoD-CyoA-CyoB-CyoC,AmtB,ExbD-ExbB-TonB-FhuA,GspO,FecE-FecC-FecD-FecB,SufS,SucD-SucC,AceE-AceF-Lpd,Lpd,MetH,FhuE-ExbD-ExbB-TonB,RNA:RnpB,EntH,EntA,Fiu,FtnA,FhuC-FhuB-FhuD,Lpd-GcvP-GcvH-GcvT,Hmp,MntH,ExbD-ExbB-TonB-FepA,GdhA,FepC-FepD-FepG-FepB,SodA,YqjH,FumB,MntP,OppB-OppC-OppD-OppF-MppA,GpmA,RcnA,	52	RNA:RnpB,Lpd,MetH,EntH,EntA,Fiu,EntE,FeoB,AmtB,CyoD-CyoA-CyoB-CyoC,RnpB,SufS,AceE-AceF-Lpd,SucD-SucC,FumB,MntP,YqjH,GpmA,FtnA,Lpd-GcvP-GcvH-GcvT,Hmp,MntH,SodA,FepC-FepD-FepG-FepB,GdhA,ExbD-ExbB-TonB-FepA,EntF,Zwf,OmpF,GarK,Ndh,GarR,GarL,CyoE,EntS,SucA,SucB,FumC,CirA,EntB-EntD-EntF-EntE,GarP,EntB,EntD,Gnd,NrdE-NrdF,KatG,Fes,AspC,SucA-SucB-Lpd,GlnD,KatE,EntC,	60	*re211,*re198,*re267,re268,re269,re270,*re289,*re195,*re202,*re197,*re103,*re214,*re271,*re333,*re201,*re223,*re293,*re285,*re191,*re213,*re334,*re221,*re196,*re209,*re102,*re210,*re138,*re250,*re137,*re194,*re248,*re112,re124,re126,re114,re115,re116,re121,re120,re119,re118,re122,re157,re158,re159,re160,re69,re1,re156,re148,re97,re70,re73,re93,re247,re328,re370,re297,re325,re321,re178,re174,re134,re175,re176,re177,re231,re278,re303,re140,re299,re129,re257,re163,re143,re144,re145,re186,re77,re76,re94,re95,re258,re301,re296,re300,re304,re294,re305,re152,re153,re375,re374,re307,re308,re295,re309,re355,re371,re378,re336,re338,re332,re339,re341,re237,re239,re238,re240,re241,re376,re377,re372,re373,re322,re323,re324,re99,re128,re133,re252,*re208,*re222,*re219,*re188,*re190,*re212,*re199,*re206,*re204,*re189,*re343,re344,*re233,re67,*re215,*re205,*re363,*re218,*re192,*re166,*re193,*re200,*re224,*re288,*re104,*re220,*re91,*re217,*re136,re181,*re207,*re167,*re203,*re216,*	145	56	0.4
RcsAB	3	Wzc,Wzb,CsgE-CsgG,	2	Wzb,Wzc,	2	*re19,re21,*re27,*	3	1	0.5
AppY	2	AppA,AppC-AppB,	1	AppA,	3	*re9,*re5,*re10,re11,re12,re13,re14,*	7	1	0.2
CadC	3	CadB,LdcI,CadA,	3	CadB,CadA,LdcI,	1	*re5,re6,re8,*	3	2	1.0
MazE-MazF	1	MazG,	1	MazG,	1	*re10,re11,re12,re13,re14,re15,re16,re6,re7,re8,re9,*	11	0	1.0
GadE	10	TolC-MdtE-MdtF,CyoD-CyoA-CyoB-CyoC,LpxA,FabZ,PurA,GadC,CyoE,LpxD,Gnd,GadB,	6	Gnd,GadB,LpxD,GadC,LpxA,FabZ,	7	*re59,re65,re68,re73,re75,re69,re84,re85,re76,re79,re81,re83,re63,re78,re64,re80,re67,re70,re86,re71,re87,re72,re82,re66,*re43,*re21,*re53,*re17,re31,re33,*re26,*re61,re77,re62,*	22	3	0.4
ArsR	2	ArsC,ArsB,	2	ArsB,ArsC,	2	*re6,*re7,re3,re9,*	3	2	0.7
CspA	1	GyrA-GyrB,	0		1	*re6,*	1	0	0.0
GadX	14	AmtB,TolC-MdtE-MdtF,GadA,CadB,SpeG,GlsA,MurI,CadA,Lon,GadC,AsnB,BtuB-ExbD-ExbB-TonB,LdcI,GadB,	11	SpeG,GlsA,CadB,GadA,AmtB,GadB,AsnB,LdcI,GadC,MurI,CadA,	6	*re31,*re34,re55,re57,re59,re60,re61,re76,re69,re66,re67,*re32,*re43,*re48,*re51,re52,re53,*	17	7	0.6
EbgR	0		0		0	*	0	0	-0.0
UxuR	5	UxuB,GntP,UxuA,UidA,UidB,	4	UidA,UxuB,UxuA,GntP,	3	*re12,re23,re21,re25,re9,re15,re26,*re13,*re17,*	6	3	0.6
SrlR	3	GutQ,SrlA-SrlB-SrlE,SrlD,	2	SrlD,SrlA-SrlB-SrlE,	2	*re10,re5,re6,*re14,*	4	2	0.5
MngR	2	MngB,MngA,	2	MngB,MngA,	1	*re4,re6,*	2	1	1.0
FhlA	8	HypE,HycD-HycC-HycF-HycG-HycB-HycE,HycI,FdhF-HycE-HycB-HycG-HycF-HycC-HycD,FdhF,HypB,HypF,HyfG-HyfI-HyfA-HyfB-HyfC-HyfD-HyfE-HyfF-HyfH,	6	HyfG-HyfI-HyfA-HyfB-HyfC-HyfD-HyfE-HyfF-HyfH,HypF,FdhF,FdhF-HycE-HycB-HycG-HycF-HycC-HycD,HypE,HycD-HycC-HycF-HycG-HycB-HycE,	4	*re58,*re30,*re35,re44,re45,re46,*re10,re24,re1,re25,re26,re50,*	11	0	0.5
YhaJ	0		0		0	*	0	0	-0.0
MatA	1	TcyN-TcyL-TcyJ,	0		6	*re19,*re18,*re23,*re21,*re22,*re20,*	6	6	0.0
AscG	2	AscB,AscF,	2	AscF,AscB,	1	*re11,re7,re8,re9,re12,*	5	3	1.0
IdnR	5	GntU,IdnD,GntK,IdnT,IdnO,	5	IdnT,IdnO,IdnD,GntK,GntU,	1	*re11,re1,re13,re19,re20,re9,re15,re5,re14,re7,*	6	3	1.0
MetR	4	GlyA,Hmp,MetH,MetE,	3	GlyA,MetH,MetE,	5	*re8,*re18,*re12,re1,re14,re16,re19,re20,re21,re22,re23,*re9,*re17,*	9	0	0.4
YefM-YoeB	1	YoeB,	0		1	*re5,*	1	0	0.0
NarL	41	CitC,TorC-TorA,DcuB,Hcp,Hcr,HybA-HybB-HybO-HybC,UbiC,PoxB,FdhF,NrfA,PflB,NikD-NikE-NikB-NikC-NikA,MoeA,FocA,NirD-NirB,NapC,FdhF-HycE-HycB-HycG-HycF-HycC-HycD,NirC,Ogt,NapB-NapA,YnfE-YnfF-YnfG-YnfH,AdhE,NorW,NapG-NapH,NarK,NuoA-NuoH-NuoJ-NuoK-NuoL-NuoM-NuoN-NuoI-NuoG-NuoF-NuoE-NuoC-NuoB,CysG,DcuA,CitG,DmsA-DmsB-DmsC,CitX,CcmD-CcmB-CcmA-CcmE-CcmC,TorA,AspA,UbiA,FumB,NrfD-NrfC,CydD-CydC,NarG-NarH-NarI,MoeB,FrdA-FrdB-FrdC-FrdD,	36	NrfD-NrfC,FumB,TorA,AspA,CitX,UbiA,NarG-NarH-NarI,FrdA-FrdB-FrdC-FrdD,MoeB,NarK,NapG-NapH,CitG,DmsA-DmsB-DmsC,CysG,NuoA-NuoH-NuoJ-NuoK-NuoL-NuoM-NuoN-NuoI-NuoG-NuoF-NuoE-NuoC-NuoB,DcuA,Ogt,NapB-NapA,NirC,FdhF-HycE-HycB-HycG-HycF-HycC-HycD,NirD-NirB,NapC,AdhE,YnfE-YnfF-YnfG-YnfH,FdhF,PoxB,UbiC,Hcp,DcuB,CitC,TorC-TorA,HybA-HybB-HybO-HybC,FocA,PflB,NrfA,MoeA,	11	*re220,re221,re222,re223,re224,*re133,*re183,*re105,*re99,*re184,*re201,*re118,*re143,re144,*re112,re114,re213,re248,re39,re129,re130,re185,re186,re237,re235,re238,re83,re84,re85,re121,re162,re97,re216,re160,re138,re140,re147,re155,re198,re52,re76,re72,re161,re191,re194,re51,re68,re69,re227,re170,re171,re172,re174,re177,re176,re173,re88,re45,re47,re211,*re134,*	60	17	0.7
AllR	6	Hyi,AllB,GlxR,AllA,GlxK,Gcl,	6	Gcl,GlxK,AllA,GlxR,AllB,Hyi,	1	*re10,re12,re14,re20,re5,re7,re21,re17,re1,*	6	0	1.0
YqhC	2	DkgA,YqhD,	0		10	*re9,*re5,*re11,*re13,*re6,*re8,*re12,*re7,*re3,*re4,*	10	0	0.0
MazE	1	MazG,	1	MazG,	1	*re10,re11,re12,re13,re14,re15,re16,re6,re7,re8,re9,*	11	0	1.0
NarP	15	NrfA,FdhF,PoxB,Hcp,Hcr,FdhF-HycE-HycB-HycG-HycF-HycC-HycD,NirC,NapB-NapA,NirD-NirB,NapC,CysG,NapG-NapH,NorW,NrfD-NrfC,CcmD-CcmB-CcmA-CcmE-CcmC,	12	NapC,NirD-NirB,NirC,NapB-NapA,FdhF-HycE-HycB-HycG-HycF-HycC-HycD,Hcp,PoxB,FdhF,NrfA,NrfD-NrfC,NapG-NapH,CysG,	5	*re95,re96,re97,re98,re99,*re67,*re35,*re17,re18,re19,re33,re78,re57,re60,re46,re47,re90,re93,re82,re64,*re25,*	21	2	0.6
MprA	3	AcrA-TolC-AcrB,EmrA-EmrB-TolC,AcrD-AcrA-TolC,	0		6	*re17,*re16,*re10,*re20,*re19,*re18,*	6	6	0.0
SlyA	9	PaaH,CasA-CasB-CasC-CasD-CasE,PaaG,PaaI,PaaK,GspO,PaaJ,PaaE-PaaA-PaaC-PaaB,PaaF,	7	PaaF,PaaE-PaaA-PaaC-PaaB,PaaJ,PaaH,PaaG,PaaI,PaaK,	3	*re28,*re21,*re38,re47,re59,re51,re52,re54,re45,re49,re55,re57,*	11	0	0.6
RhaR	0		0		0	*	0	0	-0.0
HcaR	2	HcaC-HcaD-HcaF-HcaE,HcaB,	2	HcaC-HcaD-HcaF-HcaE,HcaB,	1	*re11,re6,re7,re12,re2,*	4	0	1.0
NhaR	5	PgaB,NhaA,PgaD-PgaC,OsmC,PgaA,	4	PgaA,PgaD-PgaC,NhaA,PgaB,	4	*re18,*re15,*re11,re12,re8,re6,*re17,re1,*	7	4	0.5
UvrY	2	UhpT,LuxS,	0		5	*re10,*re14,*re13,*re12,*re15,*	5	4	0.0
Cbl	5	TauA-TauC-TauB,SsuD,TauD,SsuA-SsuC-SsuB,SsuE,	4	SsuD,TauD,SsuE,TauA-TauC-TauB,	2	*re11,re18,re13,re19,re20,re21,re7,*re16,*	8	2	0.7
HipAB	2	RelA,HipA,	1	RelA,	2	*re6,*re8,re13,re9,*	3	0	0.3
CecR	1	YbhS-YbhR-YbhF,	0		1	*re6,*	1	1	0.0
AllS	3	AllC,AllD,AllE,	3	AllE,AllD,AllC,	1	*re4,re8,re6,re9,*	3	0	1.0
TreR	2	TreB-Crr,TreC,	2	TreB-Crr,TreC,	1	*re6,re2,re8,*	2	1	1.0
RhaS	4	RhaB,RhaD,RhaT,RhaA,	4	RhaT,RhaB,RhaD,RhaA,	3	*re15,*re16,re9,*re11,re6,re17,re8,re18,*	6	2	0.7
