#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:59 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/simple_regulons_bnum.txt
AcrR	b1826//
CsgD	b0074//b0697//b0139//b4172//b0156//b4042//b2685//b3798//b3503//
CueR	b3699//b1200//
CynR	b0874//b0464//b1260//b1947//
CysB	b0050//b1283//b0060//b1288//b2609//b4408//b3923//b0854//b3977//b2530//
Dan	b1641//b3859//b1613//b4522//
DhaR	b0588//b1440//b2168//b0668//
DicA	b0751//b2789//b2965//b3789//b2821//b2531//b1194//b3612//
DnaA	b0814//b3501//
EvgA	b1264//b1083//b3784//b4086//b3012//b1888//b1902//
FNR	b3958//b3608//b4426//b1782//b1002//b0855//b1288//b0385//b0346//b0685//b1878//b4279//b1183//b2603//b1618//b1166//b0067//b0841//b0294//b3617//b2371//b0674//b0517//b3864//b3095//b0674//b3131//
FadR	b2582//b0698//b3558//b2375//b4134//b1798//b4013//b2153//
FeaR	b3184//
Fis	b0750//b4417//b0508//b2217//b3784//b0672//b0233//b0383//b4426//b1187//b3609//b3322//b0777//b0513//b3460//b2401//b3190//b0107//b1877//b1093//b0697//b4698//b2476//b1132//b1452//b2597//b0514//b1846//b3242//b3785//b1783//b2601//b1481//b1566//b1274//b3976//b2232//b0743//b3919//b1569//b0795//b1914//b4484//b1783//b1264//b1260//b2895//b0392//b1948//b0665//b2509//b2864//b2469//b0273//b2808//b0345//
FlhDC	b4042//b1229//b0190//b1020//b4370//b1203//b0857//b0068//b2167//b1798//b3455//b2605//b1877//b1826//b2464//b3141//b3455//b3096//b2606//b0922//b4242//b0296//b0403//b1130//b1546//b0106//b4445//b2819//b1879//b1163//b3980//b4095//b2580//b1442//b3185//b0513//b0294//b1074//
FliZ	b2348//
Fur	b0744//b3503//b1091//b4506//b4326//b1887//b1075//b0072//b2686//b1810//b2537//b0523//b3680//b0080//b1165//b2316//b3157//b2068//b4480//b4092//b2893//b0959//b4392//b1578//
GadX	b3190//b0080//b1272//b2211//b0751//b4506//b4618//
GcvA	b2631//b1164//
H-NS	b3501//b3441//b0166//b0345//b1078//b0892//b2213//b3503//b2217//b2217//b2396//b2059//b1888//b2823//
HU	b0890//b1230//
HcaR	b4567//b3240//b0590//b4408//b2402//b0776//
IHF	b2750//b4450//b0925//b1260//b2289//b1075//b0622//
IlvY	b3774//b0522//
IscR	b4174//b0504//b3240//b0744//b2529//b2189//b3431//b3062//
KdpE	b3521//b2938//b1080//b1102//
LeuO	b1132//b1486//b0166//b0964//b0353//b3157//
LexA	b0162//b1127//b2789//b3977//b3686//b3790//b0688//b2068//b1399//b3242//b1166//b3830//b3063//b1857//b3458//b3830//b1546//b1287//b3423//b1634//b1948//b1782//b0924//b2404//b0106//b0730//b1613//b3095//b0957//b2666//b1407//b3268//b1440//b3860//b2167//b1443//b1488//
LrhA	b3545//
Lrp	b4502//b4673//b1288//b2580//b2789//b4088//b1487//b4088//b3670//b0273//b4200//b0156//b0855//b2531//
LysR	b3665//
MalT	b3864//
MarA	b3005//b3128//
MatA	b1719//b0857//
McbR	b0874//
MetJ	b1075//b1861//b3532//b1440//b1004//
MlrA	b1654//b1810//b1260//b0855//b0839//
MngR	b2476//b0861//b3271//
MntR	b3794//b1288//
MprA	b1440//b1274//b4364//
MqsA	b0140//b1714//
MurR	b1252//
Nac	b1618//b3241//b0060//b1484//b0071//
NadR	b4401//b2825//b2063//
NagC	b4249//b2348//b1762//b2063//b4241//
NanR	b0514//b1288//
NimR	b1132//b3941//
NsrR	b3392//b4397//b0339//b1260//b2699//b0849//b3269//b3322//b2105//b0964//b4393//b0303//b2503//b3609//b2167//b0708//b1082//b1481//b0405//b3241//b1790//b2371//b2866//b2414//b0523//b3960//b3011//b0075//b0732//b3525//
NtrC	b1857//b4159//b0473//b1411//b3323//b2531//b4443//b0668//b0732//b3671//b1400//b1618//b0504//b2866//b0923//b0598//b3672//
OmpR	b3271//b2604//b0854//b3323//
OxyR	b4399//b2574//b1484//b3425//b3558//b4088//b2503//b1264//b0688//
PaaX	b0293//b1926//
PepA	b4116//
PgrR	b3460//b1199//b1230//b0964//b4088//b3965//b3425//
PhoB	b1886//b1443//b2540//b2987//b3960//b0512//b0031//b1810//b3806//b0294//b0233//b0860//b1167//b2310//b0668//b1075//b2396//b0515//b4408//b2211//b0590//b0207//b3531//b3049//b0987//b2531//b0862//b2557//b3830//b1262//b1702//
PhoP	b0341//b0106//b1004//b1127//b1430//b1579//b3049//b4670//b3788//b3980//b2609//b0399//b4613//b3614//b1429//b2697//
PspF	b1924//
PurR	b3785//b3322//b0987//b3612//b1183//b3797//b1810//b1886//b1277//b1954//b1609//efeU_2//b2171//
RbsR	b2316//
RcdA	b1883//b3237//b0156//
RclR	b1887//b4292//b2868//
RcnR	b1399//
RcsAB	b4370//b4054//b3268//b4599//b2787//
RcsB	b3614//b0912//b1577//b1576//
RcsB-BglJ	b3531//b1411//b0708//b3789//b4393//b0066//b1967//b3773//b1287//b0277//b1091//
Rob	b0106//
RutR	b0622//
SdiA	b3958//
SgrR	b2737//b3338//b3960//b3457//b3240//b3500//
SoxS	b0953//b0340//b4099//b2808//b4254//b0860//
SutR	b0384//b0108//
TorR	b0776//
TrpR	b0590//b4525//b0921//b4445//b2601//b3013//b4398//b3798//
TyrR	b1887//b0536//sroA//
UidR	b1784//
UvrY	b1377//b0207//
XapR	b0685//b2153//
YdeO	b1440//b1231//
YjjQ	b2402//b1608//b2819//b2601//b1528//b1826//b1487//
YpdB	b0240//
YqhC	b0970//b2542//
ZntR	b3788//
ZraR	b4699//
Zur	b2967//b2671//b0964//b4416//b0340//
