#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:59 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/simple_regulons_bnum.txt
AcrR	b1080//
Fur	b3458//b0796//b4525//b0151//b3806//b1880//b0862//b0399//b0277//b0153//b1547//b1166//b4105//b0891//b1718//b2063//b3661//b2379//b4219//b0971//b3065//b1326//b0697//b4249//
GadX	b1082//b4175//b2404//b2189//phnE_2//b0146//b0304//
GcvA	b2374//b2823//
H-NS	b0340//b4481//b0922//b2531//b1878//b0233//b4369//b1488//b2818//b1888//b3797//b2687//b0745//b0622//
HU	b4134//b2541//
HcaR	b1167//b0652//b1913//b0443//efeU_2//b2427//
IHF	b1288//b0304//b3268//b3503//b1288//b3156//b1889//
IlvY	b0339//b0511//
IscR	b2867//b0708//b0522//b0874//b0069//b0475//b4025//b2169//
KdpE	b2059//b2750//b3613//b4094//
LeuO	b0839//b1229//b3916//b0107//b3797//b1016//
LexA	b1333//b0106//b4523//b1719//b3425//b0294//b2697//b4213//b2605//b4370//b4618//b2864//b2085//b3356//b4201//b3455//b3057//b4202//b4502//b0068//b4481//b3049//b3455//b3066//b3977//b1081//b0146//b1167//b0665//b3938//b4089//b4013//b1002//b0864//b2372//b0397//b2147//
LrhA	b4397//
Lrp	b1411//b0139//b0970//b2699//b2751//b2097//b2211//b0293//b2312//b3454//b1274//b0441//b4106//b1609//
LysR	b2808//
MalT	b2779//
MarA	b3013//b3957//
MatA	b0892//b1902//
McbR	b0508//
MetJ	b0591//b0664//b1913//b2216//b4397//
MlrA	b0241//b4242//b2537//b2788//b1883//
MngR	b1444//b0049//b1902//
MntR	b0687//b0216//
MprA	b1183//b0959//b0066//
MqsA	b1783//b1163//
MurR	b0892//
Nac	b2787//b3455//b4417//b4502//b4087//
NadR	b2686//b2818//b3441//
NagC	b1485//b0557//b0111//b3729//b3616//
NanR	b1954//b2375//
NimR	b3242//yegZ//
NsrR	b3065//b0339//b0673//b1452//b0485//b4699//b2574//b2465//b0806//b0687//b0485//b1486//b1879//b3798//b0536//b1741//b0786//b4369//b1576//b3966//b1264//b1486//b1004//b0067//b2750//b4417//b0731//b3609//b2097//b1377//
NtrC	b0685//b4326//yegZ//b1536//b0751//b2498//sroA//b2465//b2388//b0912//b0774//b0864//b0345//b0841//b0403//b1913//b0731//
OmpR	b3665//b3788//b1791//b4099//
OxyR	b1203//b1810//b4370//b0921//b0604//b0441//b3431//b4416//b1486//
PaaX	b3797//b3457//
PepA	b1486//
PgrR	b4097//b2058//b3140//b4393//b0073//b1857//b2665//
PhoB	b0841//b0509//b0855//b1568//b3268//b0338//b2697//b1198//b0273//b3057//b0190//b1410//b1608//b1860//b0153//b0301//b1127//b3157//b2509//b4104//b1890//b0730//b1032//b1486//b4098//b3021//b1231//b3967//b0698//b0668//b1187//
PhoP	b3095//b4024//b4525//b0591//b2147//b1913//b0398//b2537//b0151//b1277//b3916//b0590//b1013//b0794//b1231//b1016//
PspF	b0237//
PurR	phnE_2//b4087//b1713//b0071//b4025//b0855//b1127//b0303//b2671//b2396//b0378//b0189//b4702//
RbsR	b4415//
RcdA	b4481//b3525//b1409//
RclR	b0653//b3454//b2312//
RcnR	b0776//
RcsAB	b2558//b4270//b1846//b3157//b0067//
RcsB	b3665//b1092//b3269//b2751//
RcsB-BglJ	b0338//b1883//b1879//b3394//b0924//b0687//b3558//efeU_2//b1913//b1536//b1032//
Rob	b0892//
RutR	b4399//
SdiA	b1485//
SgrR	b3392//b4200//b4523//b0189//b4219//b1623//
SoxS	b1093//b1858//b1577//b1483//b3005//b0522//
SutR	b0338//b2407//
TorR	b1887//
TrpR	b2560//b2574//b2630//b1252//b4129//b1579//b3545//b3271//
TyrR	b2313//b0399//b3493//
UidR	b2893//
UvrY	b0794//b3140//
XapR	b3431//b3138//
YdeO	b1080//b2665//
YjjQ	b0684//b3670//b3784//b1409//b1409//b3393//b1949//
YpdB	b3806//
YqhC	b0067//b4090//
ZntR	b1655//
ZraR	b0232//
Zur	b3500//b1654//b0708//b4174//b1411//
