#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:59 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/simple_regulons_bnum.txt
AcrR	b3699//
Fis	b2864//b3521//b2608//b0653//b1881//b4293//b3923//b1860//b0509//b4025//b1164//b0207//b1886//b3057//b1623//b0590//b3608//b4044//b3978//b3784//b3699//b0439//b0999//b2537//b3793//b1578//b1641//b2531//b0377//b0151//b1077//b1950//b4671//b0060//b2967//b2530//b1074//b0339//b2189//b3458//b1078//b4254//b1846//b1782//b2867//b1262//b3789//b3607//b2866//b1081//b3614//b2824//b2686//b2779//b1409//b3671//
FlhDC	b0589//b3364//b1713//b0912//b0849//b0145//b1577//b0523//b3788//b3980//b1264//b1954//b2787//b4445//b0151//b2167//b4099//b1861//b0890//b2601//b0664//b3095//b0857//b2821//b2063//b1890//b3784//b1762//b3797//b4093//b0750//b1926//b3186//b4089//b1321//b0068//sroC//b3798//
FliZ	b1272//
Fur	b2895//b1826//b1547//b2614//b3744//b3680//b0964//b0509//b4096//b4002//b3237//b2616//b4397//b0799//b0922//b2597//b0346//b2105//b2538//b2469//b0652//b2822//b4370//b1408//
GadX	b1333//b2826//b4411//b2464//b3338//b3393//b2312//
GcvA	b2406//b3190//
H-NS	b2171//b1814//b3531//b3791//b4150//b2559//b3686//b0441//b4393//b4097//b4241//b3095//b3005//b0485//
HU	b0863//b0841//
HcaR	b3095//b1194//b3941//b2868//b4092//b0140//
IHF	b2574//b4102//b1092//b4415//b2401//b0516//b3006//
IlvY	b3190//b1576//
IscR	b0216//b2374//b4129//b0441//b4150//b3184//b1846//b3665//
KdpE	b0912//b1569//b1000//b0517//
LeuO	b0523//b4699//b0794//b3502//b2316//b0443//
LexA	b3269//b0892//b3979//b0892//b3813//b4254//b1277//b1283//b2819//b1877//b4426//b4484//b0441//b4702//b2396//b1452//b3364//b0516//b0777//b3956//cpxQ//b4270//b3271//b1950//b2313//b2686//b4150//b1914//b4097//b3784//b4451//b0923//b0067//b1798//b2685//b3956//b0959//
LrhA	b2212//
Lrp	b0397//b1623//b0145//b1092//b4092//b0145//b0841//b3547//b4401//b1407//b1163//b1325//b2895//b3864//
LysR	b1230//
MalT	b0234//
MarA	b3923//b0523//
MatA	b1083//b2684//
McbR	b2414//
MetJ	b3609//b0233//b1091//b1263//b0665//
MlrA	b0189//b0750//b3338//b3057//b1566//
MngR	b0775//b0146//b1859//
MntR	b3455//b3531//
MprA	b4219//b1881//b2557//
MqsA	b2788//b4054//
MurR	b3441//
Nac	b3938//b3789//b2937//b1198//b2105//
NadR	b0384//b1205//b0665//
NagC	b1000//b1713//b1790//b0504//b1082//
NanR	b1113//b0854//
NimR	b0301//b4398//
NsrR	b2168//b4172//b1676//b3938//b2826//b3941//b4426//b0515//b0377//b0296//b0110//b0778//b3425//b2818//b0653//b4506//b2291//b2401//b4002//b2291//b1655//b0162//b3792//b2864//b3136//b0237//b3796//efeU_2//yegZ//b0590//
NtrC	b1303//b4369//b0779//b0052//b1791//b0405//b0839//b3979//b1982//b2867//b2289//b2127//b1926//b3356//b2580//b2685//b2868//
OmpR	b1166//b1092//b0504//b0995//
OxyR	b0688//b0516//b2864//b1944//b2189//b4293//b1967//b4249//b3241//
PaaX	b1002//b1702//
PepA	b2553//
PgrR	b0166//b2061//b0512//b3799//b0841//b0190//b0301//
PhoB	b1546//b3545//b3916//b0957//b2630//b1887//b1882//b1826//b4097//b3686//b1410//b2539//b2603//b3186//b0588//b1886//b1702//b3061//b3645//b1113//b2464//b0964//b1782//b3976//b3394//sroA//b4279//b3525//b2217//b3356//b1288//
PhoP	b0277//b3796//b3494//b1199//b4443//b1967//b3012//b3613//cpxQ//b1220//b0839//b3787//b1947//b3958//b4099//b0673//
PspF	b0912//
PurR	b0511//b2553//b3671//b4699//b0655//b1728//b4106//b2614//b0190//b3271//b1429//b2374//b0069//
RbsR	b1780//
RcdA	b3967//b2600//b1199//
RclR	b1231//b3796//b1261//
RcnR	b3242//
RcsAB	b3919//b4398//b2290//b4426//b0589//
RcsB	b4698//b2558//b2539//b0863//
RcsB-BglJ	b1230//b2603//b1486//b1074//b0377//b0185//b3979//b1231//b3859//b3616//b3966//
Rob	b4172//
RutR	b2372//
SdiA	b3060//
SgrR	b3830//b2436//b4484//b1547//b2397//b2616//
SoxS	b1072//b3137//b3977//b3424//b4525//b1706//
SutR	b4443//b2540//
TorR	b2825//
TrpR	b0074//b3617//b2605//b0874//b1707//b0072//b0513//b1547//
TyrR	b2436//b2530//b3011//
UidR	b2614//
UvrY	b2779//b3781//
XapR	b0441//b0775//
YdeO	b2403//b1676//
YjjQ	b4092//b4100//b0655//b2825//b2371//b0604//yegZ//
YpdB	b0953//
YqhC	b1131//b3616//
ZntR	b1857//
ZraR	b0854//
Zur	yegZ//b0382//b1429//b1230//b2406//
