#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:59 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/simple_regulons_bnum.txt
AcrR	b1113//
NtrC	b0755//b1540//b4134//b1967//b0687//b0565//b1230//b0891//b1878//b3140//b1327//b2852//b3830//b3978//b4426//b1183//b1798//
OmpR	b0338//b2497//b0294//b4480//
OxyR	b0484//b3686//b3456//b2868//b1483//b0778//b0153//b1288//b2371//
PaaX	b0795//b1791//
PepA	b1485//
PgrR	b0697//b3919//b0475//b0341//b0303//b3431//b0382//
PhoB	b1608//b1165//b0162//b4106//b0050//b3645//b1540//b1488//b1409//b2062//b0240//b3063//b3456//b2464//b4399//b1618//b3364//phnE_2//b3797//b2685//b0399//b3454//b0441//b1164//b2396//b1333//b4450//b0743//b3456//b0799//b0237//
PhoP	b1166//b1948//b4392//b2000//b2105//b0304//b0622//b4043//b1826//b1409//b1076//b4174//b4174//b2542//b4025//b1884//
PspF	b3547//
PurR	b0447//b0793//b0273//b1072//b0697//b3338//b1163//b3240//b4173//b4102//b0074//b0050//b3393//
RbsR	b1536//
RcdA	b1676//b1326//b0517//
RclR	b4043//b0346//b0140//
RcnR	b1000//
RcsAB	b2509//b2819//b1220//b2503//b1430//
RcsB	b3139//b2147//b0774//b3027//
RcsB-BglJ	b3140//b1714//b0970//b0652//b1704//b4043//b0590//b0505//b0509//b1889//b3860//
Rob	b4506//
RutR	b3183//
SdiA	b2529//
SgrR	b2211//b0999//b3156//b1884//b1707//b1378//
SoxS	b4369//b2779//b0050//b3501//b3185//b2498//
SutR	b4393//b0786//
TorR	b2435//
TrpR	b3792//b1194//b4292//b0074//b0855//b3796//b3128//b4450//
TyrR	b1883//b0514//b1879//
UidR	b4100//
UvrY	b0925//b0959//
XapR	b0999//b3785//
YdeO	b2750//b4368//
YjjQ	b4368//b1548//b2427//b0384//b0755//b3136//b3773//
YpdB	b4086//
YqhC	b4092//b2312//
ZntR	b0953//
ZraR	b3791//
Zur	b0241//b0515//b3323//b1321//b3424//
