#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:59 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/simple_regulons_bnum.txt
AcrR	b2597//
RcsB-BglJ	b4090//b1925//b2373//b2167//b3270//b4392//b0674//b0486//b0405//sroC//b3157//
Rob	b0892//
RutR	b0382//
SdiA	b0590//
SgrR	b3614//b0959//b2967//b2289//b4450//b0475//
SoxS	b2965//b1567//b3793//b4088//b0473//b1075//
SutR	b1264//b1781//
TorR	b0233//
TrpR	b0068//b3911//b1781//b4042//b3140//b2062//b2127//b0793//
TyrR	b4451//b3686//b2311//
UidR	b2895//
UvrY	b0924//b2666//
XapR	b3062//b2435//
YdeO	b1728//b3501//
YjjQ	b0589//b3959//b3688//b1877//b0068//b1484//b4092//
YpdB	b3781//
YqhC	b3062//b3242//
ZntR	b2212//
ZraR	b4444//
Zur	b3744//b1954//b3011//b0073//b4260//
