#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:59 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/simple_regulons_bnum.txt
AcrR	b0152//
MarA	b0536//b2371//
MatA	b0190//b4054//
McbR	b1488//
MetJ	b0106//b0074//b0839//b4097//b2503//
MlrA	b1881//b1484//b2604//yegZ//b1386//
MngR	b0399//b1641//b3096//
MntR	b3617//b4002//
MprA	b1889//b1702//b1946//
MqsA	b2290//b1487//
MurR	b1575//
Nac	b1322//b0486//b2698//b0301//b1781//
NadR	b1719//b0732//b0146//
NagC	b2509//b1325//b0067//b0652//b3958//
NanR	b4355//b0473//
NimR	b2597//b2895//
NsrR	b1914//b0340//b3067//b1262//b4702//b4150//b2529//b3500//b3062//b1881//b1127//b0688//b1487//b3242//b3793//b1578//b1386//b1111//b2169//cpxQ//b3140//b1379//b3183//b3500//b4254//b1676//b3979//b2379//b1655//b0301//
NtrC	b2476//b1083//b3157//b2687//b3156//b2374//b1091//b0863//b0697//b1072//b1262//b4116//sroA//b4393//b1230//b0464//b3460//
OmpR	b1003//b2893//b1327//b0890//
OxyR	b0860//b4408//b4160//b1654//b2379//b1857//b3503//b1913//b3788//
PaaX	b3645//b3977//
PepA	b3672//
PgrR	b3665//b1883//b2823//b1884//b4044//b2560//b1378//
PhoB	b3791//b4088//b0108//b3184//b2538//b4484//b2606//b0072//b3027//b3806//b4484//b0744//b1717//b3270//b0890//b0775//b4618//b0107//b0688//b4326//b0698//b2616//b0874//b1430//b0511//b1568//sroA//b4663//b2476//b2671//b4100//
PhoP	b0841//b0672//b1798//b2788//b1536//b2580//b2397//b4523//b0516//b0049//b2938//b2312//b0964//b0732//b4326//b1183//
PspF	b4105//
PurR	b4086//b2509//b3680//b4096//b1568//b3607//b0339//b0189//b0622//b0166//b0074//b0925//b3980//
RbsR	b1781//
RcdA	b1377//b3060//b3186//
RclR	b4104//b2541//b0345//
RcnR	b2068//
RcsAB	b0111//b1577//b0338//b2630//b2631//
RcsB	b4481//b2397//b1780//b2574//
RcsB-BglJ	b2584//b0590//b3356//b3049//b1826//b2825//b3128//b0687//b1132//b1702//b1167//
Rob	b0672//
RutR	b0995//
SdiA	b2291//
SgrR	b1846//b1252//b2000//b2606//b0237//b0874//
SoxS	b4445//b4364//b0779//b0664//b3012//b4160//
SutR	b0068//b4484//
TorR	b1078//
TrpR	b3806//b2560//b4671//b1262//b0856//b0146//b0191//b3785//
TyrR	b1781//b3730//b0166//
UidR	b2476//
UvrY	b3395//b0443//
XapR	b0515//b2373//
YdeO	b0382//b1113//
YjjQ	b2427//b3241//b2312//b2607//b0110//b1441//b2824//
YpdB	b3067//
YqhC	b4100//b1947//
ZntR	b2371//
ZraR	b3789//
Zur	b0874//b1081//b1548//b1004//b4705//
