#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:59 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/simple_regulons_bnum.txt
AcrR	b4201//
KdpE	b0340//b2685//b2582//b4219//
LeuO	b1655//b0071//b0273//b1487//b1409//b0855//
LexA	b2824//b2687//b4213//b0775//b4102//b4522//b1165//b0744//b2687//b0069//b2937//b2895//b2400//b0296//b4443//b3671//b4100//b0687//b1706//b1547//b0443//b4202//b2127//b2787//b2597//b0383//b1078//b3494//b4444//b1886//b2541//b3830//b0855//b1982//b3338//b4670//b0513//
LrhA	b1846//
Lrp	b2609//b3680//b1077//b4411//b1546//b1676//b4699//b3063//b0073//b0400//b3501//b3671//b0874//b1762//
LysR	b3455//
MalT	b1102//
MarA	b3608//b0514//
MatA	b0050//b1093//
McbR	b1325//
MetJ	b2789//b3006//b1386//sroA//b2750//
MlrA	b4484//b1846//b0688//b1857//b3980//
MngR	b0849//b2895//b1791//
MntR	b4364//b2216//
MprA	b0957//b4096//b0708//
MqsA	b1880//b0153//
MurR	b2373//
Nac	b2371//b1881//b1954//b0654//b3021//
NadR	b2584//b4098//b0139//
NagC	b2372//b3859//b1260//b1076//b2402//
NanR	b1946//b2530//
NimR	b1982//b4355//
NsrR	b1326//b3967//b3613//b2388//b2737//b0398//b0923//b0670//b2538//b1407//b2967//b2211//b1780//b0216//b1925//b4370//b4370//b4671//b0536//b0512//b3432//b1377//b0957//b3911//b3965//b3671//b2698//b1945//b4088//b1948//
NtrC	b0814//b2435//b3941//b2396//b0405//b0153//b0814//b3012//b4249//b2374//b4129//b0862//b1220//b2146//b1947//b3183//b2852//
OmpR	b4525//b3671//b1714//b0684//
OxyR	b0750//b4174//b2852//b1378//b0890//b0443//b2866//b0856//b3860//
PaaX	b1194//b0786//
PepA	b2531//
PgrR	b4054//b4663//b1434//b0841//b2582//b1287//b2152//
PhoB	b4368//b0106//b4160//b2820//b3455//b2211//b0191//b3976//b2607//b1576//b3922//b0509//b0516//b0672//b4129//b1111//b2839//b1165//b0106//b0857//b1791//b0668//b0589//b1762//b1577//b3067//b1434//b2965//b4249//b1857//b2779//
PhoP	b2427//b0841//b3864//b3957//b1924//b3956//b1283//b2665//b0892//b3774//b2168//b0074//b1878//b1127//b1536//b1378//
PspF	b2313//
PurR	b0345//b4416//b1481//b1399//b2379//b1798//b3941//b1131//b1198//b0139//b0743//b0509//b4458//
RbsR	b2290//
RcdA	b2146//b2665//b2987//
RclR	b1880//b2379//b2127//
RcnR	b2895//
RcsAB	b3140//b1166//b0484//b0750//b1547//
RcsB	b0392//b2403//b2375//b1846//
RcsB-BglJ	b3184//b1782//b2821//b0031//b3338//b1113//b1131//b1078//b2868//b3617//b2895//
Rob	b0484//
RutR	b0923//
SdiA	b4415//
SgrR	b3645//b1762//b4398//b0403//b4159//b3911//
SoxS	b3957//b3424//b0512//b4093//b2685//b0447//
SutR	b1078//b0999//
TorR	b2509//
TrpR	b3237//b1576//b0515//b0074//b4160//b0696//b2750//cpxQ//
TyrR	b4415//b4347//b0145//
UidR	b0049//
UvrY	b3790//b2938//
XapR	b1113//b1946//
YdeO	b1076//b3006//
YjjQ	b3616//b3966//b2059//b3131//b3967//b4415//b0670//
YpdB	b3792//
YqhC	b2752//b0792//
ZntR	b1702//
ZraR	b3243//
Zur	b1074//b3502//b3186//b0273//b2407//
