#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:59 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/simple_regulons_bnum.txt
AcrR	b2396//
Fis	b0234//b0698//b1484//b1163//b2687//b1810//b0189//b2616//b4134//b0072//sroC//b3394//b0378//b2684//b0507//b2085//b2312//b2407//b4663//b0346//b0775//b3458//b2062//b3364//b3062//b4241//b0731//b3798//b1707//b1728//b4254//b0732//b3860//b3271//b2666//b3137//b2374//b2699//b1430//b0511//b3128//b4368//b2169//b0665//b2824//b4150//b1485//b2404//b2465//b2584//b1079//b4397//b3500//b2541//b4134//b4705//
FlhDC	b2147//b1925//b2097//b2313//b2061//b0233//b1184//b2698//b2824//b2469//b1032//b2105//b0755//b0485//b0108//b3521//b3686//b2666//b4599//b4392//b1762//b3006//b3185//b4213//b3502//b4392//b2537//b0447//b1654//b3441//b0189//b3141//b0073//b3503//b4502//b2686//b1263//b0189//
FliZ	b4406//
Fur	b2373//b0792//b1072//b2559//b0776//b3188//b0732//b3744//b1655//b2580//b2938//b0957//b1400//b1704//b1327//b2085//b1430//b2497//b1274//b2666//b3137//b1704//b1333//b0514//
GadX	b1791//b0304//b2373//b2313//b4502//b1914//b1430//
GcvA	b2503//b2464//
H-NS	b2825//b2574//b0111//b0231//b4099//b3965//b4085//b0516//b2464//b4241//b4435//b1982//b1230//b0921//
HU	b3022//b2558//
HcaR	b1718//b1567//b1083//b3185//b3237//b2750//
IHF	b1164//b3394//b1080//b1333//b3065//b0653//b2839//
IlvY	b0384//b2607//
IscR	b2105//b4160//b2864//b4095//b0839//b2789//b3607//b2212//
KdpE	b1913//b3791//b0923//b0684//
LeuO	b3185//b3458//b0241//b4523//b1926//b4093//
LexA	b4506//b3503//b3455//b1078//b1075//b1884//b1378//b1407//b4368//b0557//b3830//b4663//b2541//b1547//b0294//b0240//b1861//b1719//b1947//b0340//b3425//b3502//b1252//b2060//b2868//b4451//b0397//b0779//b0508//b0697//b1798//b3458//b2427//b3612//b1676//b3096//b0925//
LrhA	b0891//
Lrp	b4451//b2061//b1540//b3938//b0598//b3525//b0892//b2699//b3793//b4096//b0080//b1207//b1913//b0775//
LysR	b2597//
MalT	b1166//
MarA	b1163//b0277//
MatA	b3773//b2212//
McbR	b3243//
MetJ	b4116//b1487//b1728//b1205//b0341//
MlrA	b2085//b1020//b2414//b3787//b1261//
MngR	b4698//b3322//b4458//
MntR	b2608//b2388//
MprA	b2000//b2310//b2402//
MqsA	b4393//b3798//
MurR	b3966//
Nac	b0399//b0338//b2597//b0795//b2737//
NadR	b1579//b1925//b2686//
NagC	b1540//b0273//b1164//b3157//b1889//
NanR	b0153//b3859//
NimR	b4426//b2414//
NsrR	b3680//b2665//b4458//b3500//b0536//b2560//b1200//b3005//b1790//b2938//b4444//b2630//b0854//b3791//b3979//b3680//b4025//b0863//b3532//b0339//b3095//b0403//b2574//b2584//b2291//b1536//b1887//b2168//b4450//b0864//
NtrC	b0512//b0031//b2698//b0591//b1076//b4086//b4102//b2497//b1072//b2469//b4086//b2407//b1263//b0166//b2608//b0923//b1430//
OmpR	b2497//b0151//b1073//b2839//
OxyR	b1441//b0959//b1283//b1093//b4355//b4506//b4260//b2375//b4024//
PaaX	b1890//b3190//
PepA	b3607//
PgrR	b4618//b4426//b0668//b3680//b4415//b0591//b2476//
PhoB	b2685//b0861//b2825//b3322//b0653//b1481//b1924//b1430//b0207//b3916//b0923//b0654//b0959//b1784//b2825//b3956//b1272//b0123//b3063//b0505//b1072//b2822//b1641//b1857//b3958//b1074//b0377//b3671//b3784//b0696//b4480//
PhoP	b1576//b0069//b1577//b2839//b4443//b1945//b4098//b1781//b3789//b1780//b0814//b2290//b1784//b0240//b1165//b4100//
PspF	b3423//
PurR	b1914//b1407//b1127//b1283//b4088//b0522//b3008//b0106//b3456//b0666//b0150//b3242//b3057//
RbsR	b3791//
RcdA	b1926//b1410//b0523//
RclR	b0384//b0515//b1609//
RcnR	b1407//
RcsAB	b3049//b3241//b1654//b3773//b2808//
RcsB	b0277//b2631//b0153//b3532//
RcsB-BglJ	b0839//b4671//b2666//b4101//b1272//b1882//b3425//b3525//b4513//b0698//b3457//
Rob	b2539//
RutR	b2152//
SdiA	b2509//
SgrR	b3916//b0385//b2310//b3965//b2987//b0050//
SoxS	b1020//b4458//b1883//b3864//b2464//b2414//
SutR	b0774//b3063//
TorR	b3441//
TrpR	b0778//b0971//b2937//b0655//b4347//b3799//b0031//b3860//
TyrR	b0512//b0745//b1810//
UidR	b3395//
UvrY	b1886//b2808//
XapR	b2372//b4599//
YdeO	b4370//b2937//
YjjQ	b2605//b3545//b0696//b1165//b2538//b3613//b3500//
YpdB	b0301//
YqhC	b2938//b0673//
ZntR	b1566//
ZraR	b1080//
Zur	b4042//b3532//b1704//b2060//b1184//
