# From /Users/Daniela/Documents/CCG/data_sets_GUs/analysis/scripts/connectivity_from_gufiles_permissive_enx_v1.pl on Sat Nov 24 00:18:00 2018
# Input = /Users/Daniela/Documents/CCG/GU_art_2/v22/connectivity/complex_regulons//complete_gus/
GU name	Total enzymes	Enzymes	Total connected enzymes	Connected enzymes	Total components	Components	Total Enzymatic reactions	Total transport reactions	Connectivity
CRP_Fis_FlhDC_GalR_GalS	1	MglA-MglC-MglB,	0		2	*re6,*re5,*	2	2	0.0
CRP_Fis_FliZ_IHF_Lrp	0		0		0	*	0	0	-0.0
CRP_Fis_H-NS_HipAB_HipB_MazE_MazE-MazF	0		0		0	*	0	0	-0.0
CRP_Fis_H-NS_LeuO_RcsB-BglJ_StpA	2	BglB,BglF,	2	BglB,BglF,	1	*re10,re11,re12,re7,re9,re5,re6,*	7	4	1.0
CRP_Fis_IHF	3	DusB,ActP,Acs,	2	ActP,Acs,	2	*re14,*re10,re11,re12,re7,re8,*	6	3	0.5
CRP_Fis_NanR	4	NanT,NanK,NanE,NanA,	4	NanK,NanA,NanE,NanT,	1	*re10,re12,re7,re14,re8,re15,*	6	2	1.0
CRP_Fis_NtrC	1	GlnA,	0		1	*re5,*	1	0	0.0
CRP_Fis_XylR	1	XylG-XylH-XylF,	0		1	*re6,*	1	1	0.0
CRP_FlhDC_GalR_GalS	1	MglA-MglC-MglB,	0		2	*re5,*re4,*	2	2	0.0
CRP_FucR	6	FucP,FucK,FucU,FucA,FucO,FucI,	5	FucA,FucO,FucI,FucK,FucU,	4	*re23,*re22,*re10,re16,re13,re18,re9,re15,re12,re26,re19,*re21,*	12	3	0.6
CRP_Fur	10	EntB-EntD-EntF-EntE,EntH,ExbD-ExbB-TonB-FepA,Fiu,EntE,EntD,CirA,EntB,EntA,EntC,	7	EntE,EntC,EntA,EntH,EntB,EntB-EntD-EntF-EntE,EntD,	3	*re13,re15,re24,re17,re18,re19,re20,re21,re22,re26,re27,re30,re29,re32,re33,*re11,*re36,*	17	2	0.6
CRP_Fur_HypT_PdhR	2	FecE-FecC-FecD-FecB,FecA-ExbD-ExbB-TonB,	0		1	*re9,*	1	1	0.0
CRP_Fur_OxyR_SoxS	0		0		0	*	0	0	-0.0
CRP_GalR_GalS	0		0		0	*	0	0	-0.0
CRP_GalR_GalS_H-NS_HU	4	GalM,GalE,GalK,GalT,	4	GalK,GalM,GalE,GalT,	1	*re10,re8,re12,re6,*	4	0	1.0
CRP_GalR_GalS_NagC	1	GalP,	0		2	*re3,*re4,*	2	2	0.0
CRP_GlpR	3	GlpX,GlpK,GlpF,	2	GlpF,GlpK,	8	*re8,*re9,*re5,*re15,*re7,*re13,re6,*re10,*re11,*	9	7	0.2
CRP_GntR	1	GntT,	0		1	*re4,*	1	1	0.0
CRP_GntR_IdnR	6	IdnD,GntK,IdnK,IdnT,IdnO,GntU,	6	IdnT,IdnK,GntK,IdnO,GntU,IdnD,	1	*re11,re16,re13,re19,re21,re20,re9,*	6	3	1.0
CRP_GntR_IscR	0		0		0	*	0	0	-0.0
CRP_GutM_H-NS_SrlR	3	SrlD,GutQ,SrlA-SrlB-SrlE,	2	SrlA-SrlB-SrlE,SrlD,	2	*re10,*re13,re14,re17,*	4	2	0.5
CRP_H-NS	0		0		0	*	0	0	-0.0
CRP_H-NS_HipAB_HipB_NtrC	1	RelA,	1	RelA,	1	*re3,re5,re4,*	2	0	1.0
CRP_H-NS_LacI	3	LacY,LacA,LacZ,	2	LacZ,LacY,	4	*re8,*re5,*re10,re16,re13,re14,re7,re15,re9,*re11,*	10	5	0.3
CRP_H-NS_LeuO_SlyA	1	CasA-CasB-CasC-CasD-CasE,	0		1	*re13,*	1	0	0.0
CRP_H-NS_MqsA	0		0		0	*	0	0	-0.0
CRP_IHF	2	Hpt,Gcd,	1	Hpt,	2	*re7,*re10,re9,*	3	0	0.3
CRP_IHF_MprA_OmpR	0		0		0	*	0	0	-0.0
CRP_IHF_NsrR	1	SodB,	0		1	*re3,*	1	0	0.0
CRP_IHF_PaaX	1	PaaZ,	1	PaaZ,	2	*re3,re4,*re5,*	3	0	0.5
CRP_IHF_PaaX_SlyA	7	PaaF,PaaH,PaaE-PaaA-PaaC-PaaB,PaaG,PaaI,PaaK,PaaJ,	7	PaaG,PaaE-PaaA-PaaC-PaaB,PaaJ,PaaK,PaaI,PaaH,PaaF,	1	*re14,re23,re34,re27,re28,re30,re21,re25,re31,re33,*	9	0	1.0
CRP_IHF_UlaR	4	UlaD,UlaE,UlaC-UlaB-UlaA,UlaF,	3	UlaF,UlaE,UlaD,	2	*re9,*re13,re15,re17,*	4	1	0.6
CRP_IHF_YiaJ	6	SgbH,YiaK,YiaO-YiaN-YiaM,LyxK,SgbU,SgbE,	6	SgbH,LyxK,YiaK,SgbU,SgbE,YiaO-YiaN-YiaM,	1	*re12,re17,re13,re22,re26,re19,re15,*	7	1	1.0
CRP_LexA	0		0		0	*	0	0	-0.0
CRP_Lrp	4	DadX,AroA,SerC,DadA,	3	DadX,DadA,SerC,	3	*re13,re14,re15,*re11,re9,re8,*re6,*	7	0	0.5
CRP_Lrp_Mlc	0		0		0	*	0	0	-0.0
CRP_Lrp_Nac	1	SerA,	1	SerA,	2	*re4,re5,*re3,*	3	0	0.5
CRP_LsrR	5	LsrG,LsrK,LsrB-LsrD-LsrC-LsrA,LsrF,Tam,	3	LsrF,LsrK,LsrG,	3	*re25,*re17,re19,re20,re22,*re12,*	6	1	0.4
CRP_MalI	2	MalX,MalY,	1	MalY,	3	*re6,*re10,re12,re11,re9,*re7,*	6	2	0.2
CRP_MalT	2	LamB,MalK-MalF-MalG-MalE,	0		4	*re6,*re10,*re9,*re5,*	4	4	0.0
CRP_MalT_PhoP	1	MalS,	0		1	*re3,*	1	0	0.0
CRP_MarA	1	XseA-XseB,	0		1	*re4,*	1	0	0.0
CRP_MelR	2	MelA,MelB,	2	MelA,MelB,	3	*re10,re11,re12,re5,re8,*re13,*re6,re9,*	8	6	0.5
CRP_MetJ	1	MetK,	0		1	*re3,*	1	0	0.0
CRP_MhpR	6	MhpE,MhpB,MhpC,MhpA,MhpD,MhpF,	6	MhpF,MhpB,MhpD,MhpC,MhpA,MhpE,	1	*re11,re12,re15,re14,re17,re19,re21,re8,re9,*	9	0	1.0
CRP_Mlc	0		0		0	*	0	0	-0.0
CRP_ModE	1	ModC-ModB-ModA,	0		1	*re6,*	1	1	0.0
CRP_MurR	3	MurP,MurQ,MurP-Crr,	2	MurQ,MurP-Crr,	2	*re6,*re5,re8,*	3	2	0.5
CRP_Nac_NsrR_PhoB_QseB	0		0		0	*	0	0	-0.0
CRP_NadR	1	PncB,	0		1	*re3,*	1	0	0.0
CRP_NagC	5	ChiP,UmpH,NagE,EIINag,NagB,	3	NagB,NagE,EIINag,	7	*re19,*re22,*re18,*re8,*re20,*re21,*re11,re15,re14,*	9	3	0.3
CRP_NagC_NanR	2	NanC,NanM,	2	NanC,NanM,	2	*re6,re8,*re5,*	3	2	0.7
CRP_NagC_PhoP	1	NagA,	0		1	*re3,*	1	0	0.0
CRP_OxyR	0		0		0	*	0	0	-0.0
CRP_OxyR_UxuR	1	GntP,	0		2	*re3,*re4,*	2	2	0.0
CRP_PhoB	2	UgpQ,UgpC-UgpA-UgpE-UgpB,	2	UgpC-UgpA-UgpE-UgpB,UgpQ,	1	*re10,re16,re11,re17,re18,re19,*	6	2	1.0
CRP_PhoP	3	GlgP,GlgA,GlgC,	3	GlgP,GlgA,GlgC,	1	*re5,re7,re9,*	3	0	1.0
CRP_PutA	1	PutP,	0		2	*re4,*re3,*	2	2	0.0
CRP_RbsR	3	RbsK,RbsA-RbsC-RbsB,RbsD,	3	RbsA-RbsC-RbsB,RbsK,RbsD,	1	*re13,re17,re9,re15,*	3	1	1.0
CRP_RhaR_RhaS	0		0		0	*	0	0	-0.0
CRP_RhaS	3	RhaA,RhaB,RhaD,	3	RhaB,RhaA,RhaD,	2	*re10,re8,re11,re5,*re6,*	4	0	0.8
CRP_Rob	1	LdtB,	1	LdtB,	1	*re3,re4,re5,*	3	0	1.0
CRP_TorR	2	TnaA,TnaB,	2	TnaB,TnaA,	1	*re10,re5,re6,re8,re7,*	5	1	1.0
CRP_UhpA_UvrY	1	UhpT,	0		4	*re4,*re5,*re6,*re3,*	4	4	0.0
CRP_UidR_UxuR	2	UidB,UidA,	0		2	*re5,*re7,*	2	1	0.0
CRP_UvrY	0		0		0	*	0	0	-0.0
CRP_ZraR	0		0		0	*	0	0	-0.0
CadC_FNR_H-NS_LeuO_MlrA	0		0		0	*	0	0	-0.0
Cbl_CysB	2	TauD,TauA-TauC-TauB,	2	TauA-TauC-TauB,TauD,	1	*re11,re7,*	2	1	1.0
