# From /Users/Daniela/Documents/CCG/data_sets_GUs/analysis/scripts/connectivity_from_gufiles_permissive_enx_v1.pl on Mon May 14 21:01:32 2018
# Input = /Users/Daniela/Documents/CCG/GU_art_2/connectivity/strict_regulons/GUs_SRs/
GU name	Total enzymes	Enzymes	Total connected enzymes	Connected enzymes	Total components	Components	Total Enzymatic reactions	Total transport reactions	Connectivity
CpxR_pos	18	LdtD,DgcZ,RdoA,LpxD,AcrD-AcrA-TolC,DegP,AroG,DsbC,FabZ,SbmA,LpxA,OmpC,LdtC,PpiA,Slt,DsbA,TolC-MdtC-MdtB-MdtA,BacA,	5	LdtD,LpxA,LdtC,LpxD,FabZ,	30	*re102,*re109,*re113,*re60,*re117,*re115,*re106,*re104,*re127,*re64,*re49,*re107,*re82,re83,re84,re86,re87,*re62,*re119,*re108,*re66,re139,re67,*re47,*re130,*re116,*re105,*re58,*re112,*re51,*re111,*re68,re140,re141,re69,re142,re70,re143,re145,re72,re77,re146,re89,re149,re150,re76,re91,re73,re147,re74,re144,re148,re75,re78,re71,*re110,*re122,*re103,*re114,*	47	18	0.1
Cra_neg	46	CysG,TpiA,FbaA,Epd,AdhE,AceE-AceF-Lpd,PdeL,AcnB,ManZ-ManY-ManX,FruB-FruA,Edd,CyoE,YibQ,PrpB,FruK,SucA-SucB-Lpd,EIIMtl,Pgk,PrpC,MurP-Crr,Zwf,Mpl,GpmM,Lpd-GcvP-GcvH-GcvT,Lpd,FbaB,PtsG-Crr,PfkA,MtlA,Eno,Glk,AceF,Ppc,PrpD,GapA,NirD-NirB,PykF,CyoD-CyoA-CyoB-CyoC,TreB-Crr,SetA,AceE,MtlD,PrpE,HypF,Eda,NirC,	42	CysG,TpiA,Epd,FbaA,AdhE,AceE-AceF-Lpd,AcnB,ManZ-ManY-ManX,Edd,FruB-FruA,CyoE,FruK,PrpB,SucA-SucB-Lpd,EIIMtl,Pgk,PrpC,Zwf,MurP-Crr,Mpl,GpmM,Lpd-GcvP-GcvH-GcvT,Lpd,FbaB,PtsG-Crr,MtlA,Eno,PfkA,Glk,AceF,Ppc,PrpD,GapA,NirD-NirB,PykF,TreB-Crr,AceE,MtlD,PrpE,HypF,Eda,NirC,	13	*re209,*re100,re101,re102,re186,re197,re106,re128,re182,re123,re112,re113,re110,re179,re203,re121,re118,re117,re152,re147,re148,re149,re150,re151,re163,re164,re80,re81,re83,re85,re167,re180,re216,re184,re188,re138,re139,re136,re140,re189,re193,re130,re131,re132,re93,re65,re142,re143,re135,re144,re171,re173,re61,re214,re62,re63,re66,re67,re77,re76,re212,re217,re71,re70,re213,re191,re72,re104,re215,re126,re211,*re199,*re207,*re75,*re160,re161,*re206,*re95,re96,re97,re98,*re134,*re208,*re74,*re176,*re88,*	80	17	0.7
Cra_pos	17	Pck,AcnA,CsgE-CsgG,AceK,MurP-Crr,PtsG-Crr,BetT,BetA,Icd,AroP,CydA-CydB-CydX,PoxB,BetB,AceB,TreB-Crr,PpsA,AceA,	15	Pck,AcnA,AceK,MurP-Crr,PtsG-Crr,BetT,BetA,Icd,CydA-CydB-CydX,BetB,PoxB,AceB,TreB-Crr,PpsA,AceA,	8	*re35,*re25,re27,re78,re32,re33,re79,re80,re66,re67,re68,re70,re72,re63,re73,re75,*re39,re41,re44,*re49,re50,re52,re54,*re37,*re36,*re29,re30,*re58,*	25	10	0.6
CreB_neg	1	MalK-MalF-MalG-MalE,	0		3	*re7,*re8,*re6,*	3	3	0.0
CreB_pos	1	TalA,	0		1	*re5,*	1	0	0.0
CsgD_neg	2	PepD,TcyN-TcyL-TcyJ,	2	PepD,TcyN-TcyL-TcyJ,	4	*re38,*re32,*re33,*re34,re37,*	5	2	0.4
CsgD_pos	3	CsgE-CsgG,WrbA,DgcC,	0		5	*re28,*re30,*re29,*re24,*re20,*	5	1	0.0
CsiR_neg	4	GabD,GabP,GabT,LhgO,	4	GabD,GabP,GabT,LhgO,	1	*re10,re12,re13,re15,re8,*	5	1	1.0
CspA_pos	1	GyrA-GyrB,	0		1	*re5,*	1	0	0.0
CueR_neg	2	MoaA,MoaD-MoaE,	2	MoaA,MoaD-MoaE,	1	*re12,re7,*	2	0	1.0
CueR_pos	2	CueO,CopA,	2	CueO,CopA,	1	*re4,re6,re7,re8,*	4	1	1.0
CusR_pos	3	CyoE,CyoD-CyoA-CyoB-CyoC,CusC-CusB-CusF-CusA,	0		4	*re15,*re16,*re29,*re24,*	4	3	0.0
CynR_neg	0		0		0	*	0	0	-0.0
CynR_pos	3	CynS,CynT,CynX,	3	CynS,CynT,CynX,	1	*re5,re10,re7,re9,*	3	1	1.0
CysB_neg	3	SsuE,SsuD,SsuA-SsuC-SsuB,	2	SsuE,SsuD,	2	*re16,re17,re18,re19,re21,*re12,*	6	1	0.5
CysB_pos	15	TauA-TauC-TauB,DgcZ,TcyP,YfbR,CysK,CysA-CysW-CysU-CysP,TcyN-TcyL-TcyJ,CysH,CysD-CysN,CysJ-CysI,TauD,Sbp-CysW-CysU-CysA,CysJ,CysM,CysC,	13	DgcZ,TauA-TauC-TauB,TcyP,CysK,CysA-CysW-CysU-CysP,TcyN-TcyL-TcyJ,CysH,CysD-CysN,CysJ-CysI,TauD,Sbp-CysW-CysU-CysA,CysM,CysC,	12	*re72,*re32,*re75,*re67,*re30,*re77,*re45,*re29,re38,re35,re40,re43,re47,re48,re66,re63,re59,re56,*re73,*re31,*re74,*re76,*	22	7	0.5
CytR_neg	10	Udp,DeoD,PpiA,NupC,NupG,Tsx,Cdd,DeoC,DeoB,DeoA,	8	Udp,DeoD,NupC,NupG,Cdd,DeoC,DeoB,DeoA,	3	*re15,re16,re20,re19,re22,re25,re29,re28,re23,re27,re30,re31,re33,re32,re43,re56,re53,re37,re55,re41,re35,re36,re38,re39,re40,re42,re46,*re45,*re48,*	27	11	0.7
Dan_pos	2	TtdT,TtdA-TtdB,	2	TtdT,TtdA-TtdB,	1	*re11,re7,*	2	1	1.0
DcuR_pos	4	DcuB,DctA,FrdA-FrdB-FrdC-FrdD,FumB,	4	DcuB,DctA,FrdA-FrdB-FrdC-FrdD,FumB,	3	*re14,*re12,re19,re16,re18,re20,re13,re21,re15,re26,re31,re32,*re11,*	13	10	0.7
DeoR_neg	6	DeoD,NupG,Tsx,DeoC,DeoB,DeoA,	5	DeoD,NupG,DeoC,DeoB,DeoA,	5	*re25,*re32,*re30,*re24,*re11,re14,re18,re17,re12,re16,re19,re20,re22,re21,re33,re37,re36,re31,re8,re26,re9,re28,re29,re27,re34,*	23	11	0.5
DhaR_neg	0		0		0	*	0	0	-0.0
DhaR_pos	1	DhaM-DhaK-DhaL,	0		1	*re6,*	1	0	0.0
DicA_neg	0		0		0	*	0	0	-0.0
DinJ-YafQ_neg	1	YafQ,	0		1	*re8,*	1	0	0.0
DnaA_neg	5	NrdA-NrdB,GuaB,RecF-RecR-RecO,GuaA,AldA,	3	NrdA-NrdB,GuaB,GuaA,	4	*re13,*re14,*re19,re20,re21,re23,re39,re26,re27,re28,re29,re30,*re34,*	12	0	0.4
DnaA_pos	3	NrdA-NrdB,RecF-RecR-RecO,PolA,	2	NrdA-NrdB,PolA,	4	*re25,*re21,re22,*re13,re14,re15,re16,re17,*re20,*	9	0	0.3
DpiA_neg	0		0		0	*	0	0	-0.0
DpiA_pos	5	Mdh,CitG,ExuT,CitX,CitC,	3	CitG,CitX,CitC,	4	*re25,*re12,re20,re18,*re24,*re27,*	6	2	0.4
DsdC_neg	0		0		0	*	0	0	-0.0
DsdC_pos	2	DsdA,DsdX,	2	DsdA,DsdX,	1	*re4,re6,*	2	1	1.0
EbgR_neg	0		0		0	*	0	0	-0.0
EnvR_neg	2	AcrA-TolC-AcrB,AcrD-AcrA-TolC,	0		2	*re7,*re5,*	2	2	0.0
EnvY_pos	2	OmpF,OmpC,	0		16	*re17,*re4,*re13,*re7,*re15,*re14,*re16,*re18,*re12,*re9,*re8,*re6,*re5,*re19,*re11,*re10,*	16	16	0.0
EvgA_pos	6	Frc,YfdE,EmrK-EmrY-TolC,AcrD-AcrA-TolC,TolC-MdtE-MdtF,Oxc,	3	Frc,YfdE,Oxc,	2	*re27,re34,re40,*re20,*	4	1	0.4
ExuR_neg	6	UxaC,UxaA,UxaB,ExuT,UxuA,UxuB,	5	UxaC,UxaA,UxaB,UxuA,UxuB,	3	*re13,*re16,re18,re21,re23,re25,re20,*re12,*	8	2	0.6
FabR_neg	2	FabB,FabA,	2	FabB,FabA,	1	*re10,re11,re12,re14,re15,re16,re17,re18,re19,re20,re21,re22,re23,re24,re25,re26,re27,re28,re29,re30,re35,re41,re42,re44,re5,re32,re31,re40,re39,re37,re38,re34,re36,re33,re43,re7,re4,re6,re8,re9,*	23	0	1.0
FadR_neg	9	FadL,FadA,FadB,FadM,FadI,FadD,FadH,FadE,FadJ,	7	FadA,FadB,FadM,FadI,FadD,FadE,FadJ,	3	*re35,*re13,re14,re18,re17,re20,re22,re23,re28,re26,re37,re24,re21,re19,*re30,*	15	1	0.6
FadR_pos	9	FabH,FabD,FabG,FabB,AccC,FabA,AccA-AccD,AccD-AccA-AccC-AccB,FabI,	9	FabH,FabD,FabG,FabB,AccC,FabA,AccA-AccD,AccD-AccA-AccC-AccB,FabI,	1	*re15,re18,re20,re48,re24,re29,re30,re31,re26,re53,re37,re33,re34,re35,re36,re38,re39,re40,re41,re42,re43,re44,re45,re46,re64,re62,re51,re57,re65,re70,re77,re50,re23,re67,re68,re84,re76,re25,re52,re75,re80,re28,re55,re79,re27,re54,re78,re59,re88,re72,re87,re58,re60,re89,re74,re90,re81,re61,re73,re56,re85,re86,re69,re71,*	57	0	1.0
FeaR_pos	2	FeaB,TynA,	2	FeaB,TynA,	1	*re4,re7,re6,re8,re9,*	5	0	1.0
FhlA_pos	7	HypB,HyfG-HyfI-HyfA-HyfB-HyfC-HyfD-HyfE-HyfF-HyfH,FdhF,HycI,FdhF-HycE-HycB-HycG-HycF-HycC-HycD,HycD-HycC-HycF-HycG-HycB-HycE,HypF,	5	HyfG-HyfI-HyfA-HyfB-HyfC-HyfD-HyfE-HyfF-HyfH,FdhF,FdhF-HycE-HycB-HycG-HycF-HycC-HycD,HycD-HycC-HycF-HycG-HycB-HycE,HypF,	4	*re49,*re67,*re33,re34,re35,re41,re53,*re73,re74,re75,*	10	0	0.5
FlhDC_neg	2	MglA-MglC-MglB,Mdh,	0		3	*re9,*re6,*re10,*	3	2	0.0
FlhDC_pos	9	RecD-RecC-RecB,GlpA-GlpB-GlpC,CcmD-CcmB-CcmA-CcmE-CcmC,NapB-NapC-NapH-NapG-NapA,PdeH,TcyN-TcyL-TcyJ,NrfD-NrfC-NrfB-NrfA,GltI-GltK-GltJ-GltL,HypF,	4	GlpA-GlpB-GlpC,NapB-NapC-NapH-NapG-NapA,NrfD-NrfC-NrfB-NrfA,HypF,	9	*re180,*re133,re151,re150,re161,re162,*re81,*re145,re146,re147,*re170,*re176,*re138,*re139,*re181,*	15	5	0.2
FliZ_neg	5	CsgE-CsgG,GadC,PdeR,TolC-MdtE-MdtF,GadB,	2	GadC,GadB,	4	*re48,*re43,*re27,*re34,re36,*	5	3	0.2
FucR_pos	6	FucI,FucK,FucU,FucO,FucA,FucP,	5	FucI,FucK,FucU,FucO,FucA,	2	*re21,*re10,re16,re13,re18,re9,re15,re12,re24,re19,*	10	1	0.7
Fur_neg	54	GlnD,GpmA,FumC,EntB-EntD-EntF-EntE,EntS-TolC,AceE-AceF-Lpd,GspO,Ndh,CyoE,SucA-SucB-Lpd,GarR,NrdE-NrdF,EntA,EntH,Zwf,RNA:RnpB,Lpd-GcvP-GcvH-GcvT,Lpd,ExbD-ExbB-TonB-FhuA,ExbD-ExbB-TonB-FepA,EntF,EntD,CirA,Hmp,AspC,SufS,OppB-OppC-OppD-OppF-MppA,EntS,EntB,GarL,FepC-FepD-FepG-FepB,OppC-OppD-OppF-OppB-OppA,RcnA,GarP,EntE,FhuC-FhuB-FhuD,FecA-ExbD-ExbB-TonB,RnpB,PyrC,CyoD-CyoA-CyoB-CyoC,Fiu,GarK,SodA,Gnd,AmtB,FhuE-ExbD-ExbB-TonB,Fes,GdhA,YqjH,MntH,FecE-FecC-FecD-FecB,EntC,MetH,FeoB,	44	GlnD,GpmA,FumC,EntB-EntD-EntF-EntE,EntS-TolC,AceE-AceF-Lpd,Ndh,CyoE,SucA-SucB-Lpd,GarR,NrdE-NrdF,EntA,EntH,Zwf,RNA:RnpB,Lpd-GcvP-GcvH-GcvT,Lpd,ExbD-ExbB-TonB-FepA,EntF,CirA,EntD,Hmp,AspC,SufS,EntS,EntB,FepC-FepD-FepG-FepB,GarL,EntE,GarP,RnpB,CyoD-CyoA-CyoB-CyoC,Fiu,GarK,SodA,Gnd,AmtB,Fes,GdhA,MntH,YqjH,EntC,MetH,FeoB,	23	*re264,*re289,*re319,re320,*re117,re227,re119,re120,re121,re122,re123,re269,re150,re144,re143,re134,re140,re136,re138,re148,re218,re224,re216,re220,re225,re240,re242,re241,re243,re244,re357,re358,re277,re151,re142,re141,re155,re145,re146,re159,re190,re191,re192,re193,re349,re125,re189,re181,re177,re350,re229,re230,re231,re156,re271,re267,re270,re238,re273,re274,re265,re275,re281,re282,re353,re360,re278,re266,re279,re359,re356,re355,re354,re336,re337,re338,re339,re340,re213,re352,*re199,*re196,*re315,*re294,re295,re296,re297,*re262,*re129,re288,*re221,*re204,*re261,re326,*re166,*re316,*re304,*re313,*re307,*re222,*re290,*re259,*re285,*re298,*	96	18	0.6
Fur_pos	17	EntS-TolC,FtnA,AceE-AceF-Lpd,SucD-SucC,SucA-SucB-Lpd,SucB,Lpd-GcvP-GcvH-GcvT,Lpd,OmpF,EntS,KatG,SucA,KatE,MntP,AmtB,GdhA,FumB,	14	FtnA,AceE-AceF-Lpd,SucD-SucC,SucA-SucB-Lpd,SucB,Lpd-GcvP-GcvH-GcvT,Lpd,OmpF,KatG,SucA,KatE,AmtB,GdhA,FumB,	20	*re28,re29,re30,re38,re39,re41,*re60,*re72,*re64,*re75,*re67,*re62,*re66,*re33,*re73,*re71,*re65,*re74,*re76,*re43,*re63,*re23,re35,re48,re49,re46,re50,re56,re52,re53,re44,re54,re57,re45,re58,re87,re92,re94,re70,re93,re32,*re68,*re26,*re69,*	41	18	0.4
GadE-RcsB_pos	4	CadA,AdiC,GadA,CadB,	3	CadA,GadA,CadB,	2	*re14,re16,re17,re20,*re11,*	5	3	0.6
GadE_pos	10	PurA,CyoE,FabZ,GadC,LpxD,TolC-MdtE-MdtF,LpxA,CyoD-CyoA-CyoB-CyoC,GadB,Gnd,	6	FabZ,GadC,LpxD,LpxA,GadB,Gnd,	7	*re38,re85,re39,*re36,*re54,re56,re66,*re77,*re40,re86,re87,re41,re88,re42,re44,re49,re71,re48,re73,re89,re91,re95,re96,re92,re45,re93,re46,re90,re94,re47,re50,re43,*re80,*re31,*	22	3	0.4
GadW_neg	3	GadC,GadA,GadB,	3	GadC,GadA,GadB,	1	*re14,re17,*	2	1	1.0
GadW_pos	4	GadC,GadA,TolC-MdtE-MdtF,GadB,	3	GadC,GadA,GadB,	2	*re12,re15,*re23,*	3	2	0.6
GadX_neg	2	BtuB-ExbD-ExbB-TonB,MurI,	0		3	*re15,*re9,*re10,*	3	2	0.0
GadX_pos	10	Lon,CadA,GadC,GadA,YbaS,AsnB,CadB,TolC-MdtE-MdtF,GadB,AmtB,	8	CadA,GadC,GadA,YbaS,AsnB,CadB,GadB,AmtB,	3	*re28,re31,re30,re32,re40,re34,re36,re37,re43,*re58,*re55,*	11	5	0.7
GalR_neg	6	GalP,MglA-MglC-MglB,GalE,GalM,GalK,GalT,	5	GalP,GalE,GalM,GalK,GalT,	4	*re12,re23,re14,re16,re19,*re18,*re27,*re26,*	8	4	0.6
GalR_pos	4	GalE,GalM,GalK,GalT,	4	GalE,GalM,GalK,GalT,	1	*re10,re8,re12,re6,*	4	0	1.0
GalS_neg	6	GalP,MglA-MglC-MglB,GalE,GalM,GalK,GalT,	5	GalP,GalE,GalM,GalK,GalT,	4	*re12,re23,re14,re16,re19,*re18,*re27,*re26,*	8	4	0.6
GalS_pos	4	GalE,GalM,GalK,GalT,	4	GalE,GalM,GalK,GalT,	1	*re10,re8,re12,re6,*	4	0	1.0
GatR_neg	3	GatY-GatZ,GatD,GatC-GatB-GatA,	3	GatY-GatZ,GatD,GatC-GatB-GatA,	1	*re10,re9,re14,re19,re17,*	4	2	1.0
GcvA_neg	3	GcvP,Lpd-GcvP-GcvH-GcvT,GcvT,	3	GcvP,Lpd-GcvP-GcvH-GcvT,GcvT,	1	*re10,re11,re9,re8,*	4	0	1.0
GcvA_pos	3	GcvP,Lpd-GcvP-GcvH-GcvT,GcvT,	3	GcvP,Lpd-GcvP-GcvH-GcvT,GcvT,	1	*re10,re11,re9,re8,*	4	0	1.0
GlcC_neg	0		0		0	*	0	0	-0.0
GlcC_pos	3	GlcA,GlcD-GlcE-GlcF,GlcB,	3	GlcA,GlcD-GlcE-GlcF,GlcB,	2	*re8,*re11,re14,re9,*	4	2	0.8
GlpR_neg	7	GlpA-GlpB-GlpC,GlpQ,GlpT,GlpF,GlpD,GlpX,GlpK,	6	GlpA-GlpB-GlpC,GlpQ,GlpT,GlpF,GlpD,GlpK,	6	*re21,*re12,re16,re24,re22,re27,re26,re29,*re18,*re31,*re19,*re20,*	12	6	0.5
GlrR_pos	0		0		0	*	0	0	-0.0
GntR_neg	9	IdnT,Edd,GntK,IdnD,GntU,IdnK,IdnO,GntT,Eda,	9	IdnT,Edd,GntK,IdnD,GntU,IdnK,IdnO,GntT,Eda,	1	*re14,re15,re16,re18,re20,re22,re29,re26,re32,re35,re33,*	10	3	1.0
GutM_pos	3	GutQ,SrlD,SrlA-SrlB-SrlE,	2	SrlD,SrlA-SrlB-SrlE,	2	*re13,re14,re17,*re10,*	4	2	0.5
GutR_neg	3	GutQ,SrlD,SrlA-SrlB-SrlE,	2	SrlD,SrlA-SrlB-SrlE,	2	*re13,re14,re17,*re10,*	4	2	0.5
HcaR_neg	0		0		0	*	0	0	-0.0
HcaR_pos	2	HcaB,HcaC-HcaD-HcaF-HcaE,	2	HcaB,HcaC-HcaD-HcaF-HcaE,	1	*re11,re12,re8,re7,*	4	0	1.0
HdfR_neg	0		0		0	*	0	0	-0.0
HdfR_pos	0		0		0	*	0	0	-0.0
HigA_neg	1	HigB,	0		1	*re5,*	1	0	0.0
HigB-HigA_neg	1	HigB,	0		1	*re5,*	1	0	0.0
HipAB_neg	2	HipA,RelA,	1	RelA,	2	*re14,re16,re15,*re8,*	3	0	0.3
HipB_neg	3	HipA,RelA,FadH,	1	RelA,	3	*re17,re19,re18,*re8,*re11,*	4	0	0.2
HU_neg	7	Pgm,GalE,GalM,GalK,Mtr,TyrP,GalT,	5	Pgm,GalE,GalM,GalK,GalT,	4	*re18,*re19,*re10,re16,re12,re14,re21,re22,re23,*re26,*	10	3	0.5
HU_pos	0		0		0	*	0	0	-0.0
HyfR_pos	1	HyfG-HyfI-HyfA-HyfB-HyfC-HyfD-HyfE-HyfF-HyfH,	0		1	*re16,*	1	0	0.0
HypT_neg	2	FecA-ExbD-ExbB-TonB,FecE-FecC-FecD-FecB,	0		1	*re9,*	1	1	0.0
HypT_pos	5	MetB,MetN-MetI-MetQ,CysH,MetL,CydA-CydB-CydX,	2	MetB,MetL,	6	*re21,*re22,*re14,*re16,re17,re18,re29,re26,re30,re25,*re23,*re11,*	10	4	0.2
IclR_neg	3	AceK,AceB,AceA,	3	AceK,AceB,AceA,	2	*re6,re13,re8,*re10,re11,*	4	0	0.8
IdnR_neg	2	GntK,GntU,	2	GntK,GntU,	1	*re4,re6,*	2	1	1.0
IdnR_pos	4	IdnT,IdnD,IdnK,IdnO,	4	IdnT,IdnD,IdnK,IdnO,	1	*re11,re14,re17,re7,re16,re15,re9,*	6	3	1.0
IlvY_neg	0		0		0	*	0	0	-0.0
IlvY_pos	1	IlvC,	0		3	*re4,*re3,*re5,*	3	0	0.0
IscR_neg	4	NapB-NapC-NapH-NapG-NapA,IscU,IscS,RnlA,	3	NapB-NapC-NapH-NapG-NapA,IscU,IscS,	3	*re53,*re33,re34,re35,re36,re37,re39,*re42,re43,*	9	0	0.5
IscR_pos	2	NrdE-NrdF,SufS,	2	NrdE-NrdF,SufS,	3	*re14,re15,re16,re17,*re18,*re29,re30,re31,re32,re33,*	10	0	0.5
KdgR_neg	2	Edd,Eda,	2	Edd,Eda,	1	*re4,re5,re6,re8,*	4	0	1.0
KdpE_pos	1	KdpF-KdpA-KdpB-KdpC,	0		1	*re7,*	1	1	0.0
LacI_neg	3	LacY,LacZ,LacA,	2	LacY,LacZ,	3	*re7,*re5,*re10,re11,re8,*	5	2	0.4
LeuO_neg	0		0		0	*	0	0	-0.0
LeuO_pos	6	LeuA,BglF,BglB,LeuC-LeuD,LeuB,CasA-CasB-CasC-CasD-CasE,	5	LeuA,BglF,BglB,LeuC-LeuD,LeuB,	4	*re22,*re36,*re42,re48,re47,re44,*re20,re21,re25,re24,re26,re27,*	12	4	0.6
